pair_id,model,held_out_year,horizon_min,actual,predicted,q80,q90,lower80,upper80,lower90,upper90,calibration_n
2022_2022-05-21_day1_000_h30,M1_no_solar,2022,30,1.1111111111111107,2.415333365255134,2.102107068701055,2.7598065030660752,0.3132262965540793,4.517440433956189,-0.34447313781094113,5.175139868321209,117
2022_2022-05-21_day1_001_h30,M1_no_solar,2022,30,1.666666666666668,2.883464015729962,2.102107068701055,2.7598065030660752,0.781356947028907,4.985571084431017,0.12365751266388658,5.643270518796037,117
2022_2022-05-21_day1_002_h30,M1_no_solar,2022,30,2.777777777777775,2.3719929705754503,2.102107068701055,2.7598065030660752,0.26988590187439554,4.474100039276506,-0.3878135324906249,5.131799473641525,117
2022_2022-05-21_day1_003_h30,M1_no_solar,2022,30,1.6666666666666643,2.328652575895763,2.102107068701055,2.7598065030660752,0.22654550719470823,4.430759644596818,-0.4311539271703122,5.088459078961838,117
2022_2022-05-21_day1_004_h30,M1_no_solar,2022,30,0.5555555555555571,1.6871603467022038,2.102107068701055,2.7598065030660752,-0.41494672199885096,3.7892674154032586,-1.0726461563638714,4.446966849768279,117
2022_2022-05-21_day1_007_h30,M1_no_solar,2022,30,0.0,1.132348906868009,2.102107068701055,2.7598065030660752,-0.9697581618330458,3.234455975569064,-1.6274575961980662,3.8921554099340843,117
2022_2022-05-21_day1_008_h30,M1_no_solar,2022,30,0.0,1.132348906868009,2.102107068701055,2.7598065030660752,-0.9697581618330458,3.234455975569064,-1.6274575961980662,3.8921554099340843,117
2022_2022-05-21_day1_009_h30,M1_no_solar,2022,30,1.1111111111111107,1.6004795573428356,2.102107068701055,2.7598065030660752,-0.5016275113582191,3.7025866260438907,-1.1593269457232396,4.360286060408911,117
2022_2022-05-21_day1_010_h30,M1_no_solar,2022,30,2.7777777777777786,1.6004795573428356,2.102107068701055,2.7598065030660752,-0.5016275113582191,3.7025866260438907,-1.1593269457232396,4.360286060408911,117
2022_2022-05-21_day1_011_h30,M1_no_solar,2022,30,2.222222222222225,2.025269813137978,2.102107068701055,2.7598065030660752,-0.07683725556307675,4.127376881839033,-0.7345366899280972,4.785076316204053,117
2022_2022-05-21_day1_012_h30,M1_no_solar,2022,30,4.444444444444443,1.895248629098926,2.102107068701055,2.7598065030660752,-0.20685843960212869,3.997355697799981,-0.8645578739671491,4.6550551321650016,117
2022_2022-05-21_day1_013_h30,M1_no_solar,2022,30,7.222222222222221,1.8952486290989223,2.102107068701055,2.7598065030660752,-0.20685843960213246,3.997355697799977,-0.8645578739671529,4.655055132164998,117
2022_2022-05-21_day1_014_h30,M1_no_solar,2022,30,4.444444444444443,2.6148079566501523,2.102107068701055,2.7598065030660752,0.5127008879490975,4.7169150253512075,-0.1449985464159229,5.374614459716227,117
2022_2022-05-21_day1_015_h30,M1_no_solar,2022,30,2.7777777777777786,2.3981059832517353,2.102107068701055,2.7598065030660752,0.2959989145506805,4.50021305195279,-0.3617005198143399,5.1579124863178105,117
2022_2022-05-21_day1_016_h30,M1_no_solar,2022,30,0.0,1.3751638929427177,2.102107068701055,2.7598065030660752,-0.7269431757583371,3.4772709616437725,-1.3846426101233575,4.134970396008793,117
2022_2022-05-21_day1_017_h30,M1_no_solar,2022,30,-2.2222222222222214,0.7770120584288389,2.102107068701055,2.7598065030660752,-1.3250950102722159,2.8791191271298935,-1.9827944446372363,3.536818561494914,117
2022_2022-05-21_day1_018_h30,M1_no_solar,2022,30,-3.3333333333333286,0.3955621973133807,2.102107068701055,2.7598065030660752,-1.706544871387674,2.4976692660144355,-2.3642443057526945,3.155368700379456,117
2022_2022-05-21_day1_019_h30,M1_no_solar,2022,30,-3.3333333333333357,0.4389025919930642,2.102107068701055,2.7598065030660752,-1.6632044767079905,2.541009660694119,-2.320903911073011,3.1987090950591393,117
2022_2022-05-21_day1_020_h30,M1_no_solar,2022,30,1.1111111111111072,1.6352062610208216,2.102107068701055,2.7598065030660752,-0.46690080768023323,3.7373133297218764,-1.1246002420452537,4.395012764086896,117
2022_2022-05-21_day1_021_h30,M1_no_solar,2022,30,-3.888888888888893,1.1670756105459952,2.102107068701055,2.7598065030660752,-0.9350314581550596,3.26918267924705,-1.59273089252008,3.9268821136120704,117
2022_2022-05-21_day1_022_h30,M1_no_solar,2022,30,-6.111111111111107,0.0574527308776096,2.102107068701055,2.7598065030660752,-2.044654337823445,2.1595597995786644,-2.7023537721884656,2.817259233943685,117
2022_2022-05-21_day1_023_h30,M1_no_solar,2022,30,0.5555555555555571,-1.0868968524687626,2.102107068701055,2.7598065030660752,-3.1890039211698173,1.0152102162322922,-3.8467033555348378,1.6729096505973127,117
2022_2022-05-21_day1_024_h30,M1_no_solar,2022,30,2.7777777777777786,-1.5983678976232736,2.102107068701055,2.7598065030660752,-3.7004749663243284,0.5037391710777812,-4.358174400689348,1.1614386054428016,117
2022_2022-05-21_day1_025_h30,M1_no_solar,2022,30,0.5555555555555571,-1.346939220546863,2.102107068701055,2.7598065030660752,-3.449046289247918,0.7551678481541917,-4.1067457236129385,1.4128672825192121,117
2022_2022-05-21_day1_026_h30,M1_no_solar,2022,30,-3.3333333333333357,-1.563641193945284,2.102107068701055,2.7598065030660752,-3.6657482626463387,0.5384658747557709,-4.323447697011359,1.1961653091207913,117
2022_2022-05-21_day1_027_h30,M1_no_solar,2022,30,-2.7777777777777786,0.4389025919930647,2.102107068701055,2.7598065030660752,-1.66320447670799,2.5410096606941197,-2.3209039110730103,3.19870909505914,117
2022_2022-05-21_day1_028_h30,M1_no_solar,2022,30,-3.8888888888888897,1.5485254716614505,2.102107068701055,2.7598065030660752,-0.5535815970396043,3.6506325403625053,-1.2112810314046247,4.308331974727526,117
2022_2022-05-21_day1_000_h60,M1_no_solar,2022,60,3.8888888888888857,4.952940728807119,3.2270325432652127,3.8413959092158803,1.7259081855419067,8.179973272072331,1.1115448195912392,8.794336638023,103
2022_2022-05-21_day1_001_h60,M1_no_solar,2022,60,3.333333333333332,5.612320123872841,3.2270325432652127,3.8413959092158803,2.3852875806076286,8.839352667138055,1.770924214656961,9.453716033088721,103
2022_2022-05-21_day1_002_h60,M1_no_solar,2022,60,3.333333333333332,4.130831535515949,3.2270325432652127,3.8413959092158803,0.9037989922507359,7.357864078781161,0.28943562630006836,7.972227444731828,103
2022_2022-05-21_day1_006_h60,M1_no_solar,2022,60,0.0,2.983262745773893,3.2270325432652127,3.8413959092158803,-0.24376979749131955,6.210295289039106,-0.8581331634419871,6.824658654989774,103
2022_2022-05-21_day1_007_h60,M1_no_solar,2022,60,1.1111111111111107,2.242518451595444,3.2270325432652127,3.8413959092158803,-0.9845140916697686,5.469550994860657,-1.598877457620436,6.083914360811324,103
2022_2022-05-21_day1_008_h60,M1_no_solar,2022,60,2.7777777777777786,2.242518451595444,3.2270325432652127,3.8413959092158803,-0.9845140916697686,5.469550994860657,-1.598877457620436,6.083914360811324,103
2022_2022-05-21_day1_009_h60,M1_no_solar,2022,60,3.3333333333333357,3.64264214083962,3.2270325432652127,3.8413959092158803,0.4156095975744072,6.869674684104833,-0.19875376837626035,7.4840380500555,103
2022_2022-05-21_day1_010_h60,M1_no_solar,2022,60,7.222222222222221,3.64264214083962,3.2270325432652127,3.8413959092158803,0.4156095975744072,6.869674684104833,-0.19875376837626035,7.4840380500555,103
2022_2022-05-21_day1_011_h60,M1_no_solar,2022,60,9.444444444444446,4.22065663679262,3.2270325432652127,3.8413959092158803,0.9936240935274077,7.447689180057833,0.3792607275767401,8.0620525460085,103
2022_2022-05-21_day1_012_h60,M1_no_solar,2022,60,8.888888888888886,5.4580505278113485,3.2270325432652127,3.8413959092158803,2.2310179845461358,8.685083071076562,1.6166546185954682,9.299446437027228,103
2022_2022-05-21_day1_013_h60,M1_no_solar,2022,60,10.0,5.4580505278113485,3.2270325432652127,3.8413959092158803,2.2310179845461358,8.685083071076562,1.6166546185954682,9.299446437027228,103
2022_2022-05-21_day1_014_h60,M1_no_solar,2022,60,4.444444444444443,4.888496234022298,3.2270325432652127,3.8413959092158803,1.6614636907570857,8.115528777287512,1.0471003248064181,8.729892143238178,103
2022_2022-05-21_day1_015_h60,M1_no_solar,2022,60,0.5555555555555571,3.740927444280246,3.2270325432652127,3.8413959092158803,0.5138949010150333,6.967959987545459,-0.10046846493563422,7.582323353496126,103
2022_2022-05-21_day1_016_h60,M1_no_solar,2022,60,-3.3333333333333286,1.5186945617449052,3.2270325432652127,3.8413959092158803,-1.7083379815203075,4.745727105010118,-2.322701347470975,5.3600904709607855,103
2022_2022-05-21_day1_017_h60,M1_no_solar,2022,60,-5.555555555555557,0.6152204693410135,3.2270325432652127,3.8413959092158803,-2.6118120739241992,3.842253012606226,-3.2261754398748668,4.456616378556894,103
2022_2022-05-21_day1_018_h60,M1_no_solar,2022,60,-2.2222222222222214,1.600059460857627,3.2270325432652127,3.8413959092158803,-1.6269730824075856,4.827092004122839,-2.241336448358253,5.441455370073507,103
2022_2022-05-21_day1_019_h60,M1_no_solar,2022,60,-7.2222222222222285,0.9406800657918994,3.2270325432652127,3.8413959092158803,-2.2863524774733133,4.167712609057112,-2.900715843423981,4.78207597500778,103
2022_2022-05-21_day1_020_h60,M1_no_solar,2022,60,-5.0,1.2661396622427905,3.2270325432652127,3.8413959092158803,-1.9608928810224222,4.493172205508003,-2.5752562469730895,5.107535571458671,103
2022_2022-05-21_day1_021_h60,M1_no_solar,2022,60,-3.3333333333333357,-1.6154726153582777,3.2270325432652127,3.8413959092158803,-4.84250515862349,1.611559927906935,-5.456868524574158,2.2259232938576026,103
2022_2022-05-21_day1_022_h60,M1_no_solar,2022,60,-3.3333333333333286,-4.000435296119062,3.2270325432652127,3.8413959092158803,-7.227467839384275,-0.7734027528538494,-7.841831205334943,-0.15903938690318187,103
2022_2022-05-21_day1_023_h60,M1_no_solar,2022,60,1.1111111111111145,-4.749639792461455,3.2270325432652127,3.8413959092158803,-7.976672335726668,-1.5226072491962421,-8.591035701677335,-0.9082438832455746,103
2022_2022-05-21_day1_024_h60,M1_no_solar,2022,60,-0.5555555555555571,-5.490384086639905,3.2270325432652127,3.8413959092158803,-8.717416629905117,-2.263351543374692,-9.331779995855785,-1.6489881774240245,103
2022_2022-05-21_day1_025_h60,M1_no_solar,2022,60,-2.2222222222222214,-2.2748520104239995,3.2270325432652127,3.8413959092158803,-5.501884553689212,0.9521805328412132,-6.11624791963988,1.5665438987918807,103
2022_2022-05-21_day1_026_h60,M1_no_solar,2022,60,-7.222222222222225,-1.200187917630716,3.2270325432652127,3.8413959092158803,-4.427220460895929,2.0268446256344967,-5.041583826846596,2.6412079915851643,103
2022_2022-05-21_day1_000_h90,M1_no_solar,2022,90,4.444444444444443,7.5231617040149565,3.562399260075414,4.859323797226957,3.9607624439395424,11.085560964090371,2.6638379067879994,12.382485501241913,95
2022_2022-05-21_day1_004_h90,M1_no_solar,2022,90,0.5555555555555571,5.420673757927914,3.562399260075414,4.859323797226957,1.8582744978524999,8.983073018003328,0.5613499607009569,10.279997555154871,95
2022_2022-05-21_day1_005_h90,M1_no_solar,2022,90,0.5555555555555571,4.86851417376478,3.562399260075414,4.859323797226957,1.3061149136893655,8.430913433840194,0.009190376537822509,9.727837970991736,95
2022_2022-05-21_day1_006_h90,M1_no_solar,2022,90,0.0,4.583323094404557,3.562399260075414,4.859323797226957,1.020923834329143,8.145722354479972,-0.2760007028224001,9.442646891631515,95
2022_2022-05-21_day1_007_h90,M1_no_solar,2022,90,3.3333333333333357,5.2780782182478045,3.562399260075414,4.859323797226957,1.7156789581723904,8.84047747832322,0.41875442102084737,10.137402015474763,95
2022_2022-05-21_day1_008_h90,M1_no_solar,2022,90,7.222222222222221,5.2780782182478045,3.562399260075414,4.859323797226957,1.7156789581723904,8.84047747832322,0.41875442102084737,10.137402015474763,95
2022_2022-05-21_day1_009_h90,M1_no_solar,2022,90,10.555555555555555,6.5249929262541855,3.562399260075414,4.859323797226957,2.9625936661787713,10.0873921863296,1.6656691290272283,11.384316723481142,95
2022_2022-05-21_day1_010_h90,M1_no_solar,2022,90,11.666666666666664,7.914503173940676,3.562399260075414,4.859323797226957,4.352103913865262,11.47690243401609,3.0551793767137188,12.773826971167633,95
2022_2022-05-21_day1_011_h90,M1_no_solar,2022,90,12.222222222222223,8.324067218423703,3.562399260075414,4.859323797226957,4.761667958348289,11.886466478499118,3.4647434211967463,13.18339101565066,95
2022_2022-05-21_day1_012_h90,M1_no_solar,2022,90,8.888888888888886,7.896280599383376,3.562399260075414,4.859323797226957,4.333881339307961,11.45867985945879,3.0369568021564186,12.755604396610334,95
2022_2022-05-21_day1_013_h90,M1_no_solar,2022,90,7.777777777777779,7.2015254755401275,3.562399260075414,4.859323797226957,3.6391262154647133,10.763924735615541,2.3422016783131703,12.060849272767085,95
2022_2022-05-21_day1_014_h90,M1_no_solar,2022,90,1.1111111111111145,5.508601573936113,3.562399260075414,4.859323797226957,1.9462023138606992,9.071000834011528,0.6492777767091562,10.367925371163071,95
2022_2022-05-21_day1_015_h90,M1_no_solar,2022,90,-2.7777777777777786,4.100868751692321,3.562399260075414,4.859323797226957,0.5384694916169068,7.663268011767736,-0.7584550455346362,8.960192548919277,95
2022_2022-05-21_day1_016_h90,M1_no_solar,2022,90,-2.2222222222222214,3.4061136278490785,3.562399260075414,4.859323797226957,-0.15628563222633574,6.968512887924493,-1.4532101693778787,8.265437425076035,95
2022_2022-05-21_day1_017_h90,M1_no_solar,2022,90,-9.44444444444445,1.731412300802364,3.562399260075414,4.859323797226957,-1.83098695927305,5.293811560877778,-3.127911496424593,6.590736098029321,95
2022_2022-05-21_day1_018_h90,M1_no_solar,2022,90,-8.333333333333329,1.4644437959994503,3.562399260075414,4.859323797226957,-2.097955464075964,5.026843056074864,-3.3948800012275067,6.323767593226408,95
2022_2022-05-21_day1_019_h90,M1_no_solar,2022,90,-6.666666666666671,-1.171981159693427,3.562399260075414,4.859323797226957,-4.734380419768842,2.390418100381987,-6.031304956920384,3.68734263753353,95
2022_2022-05-21_day1_020_h90,M1_no_solar,2022,90,-2.2222222222222214,-1.296354124816233,3.562399260075414,4.859323797226957,-4.8587533848916475,2.2660451352591813,-6.15567792204319,3.5629696724107243,95
2022_2022-05-21_day1_021_h90,M1_no_solar,2022,90,-2.7777777777777786,-3.238023956665856,3.562399260075414,4.859323797226957,-6.800423216741271,0.3243753034095582,-8.097347753892812,1.6212998405611012,95
2022_2022-05-21_day1_022_h90,M1_no_solar,2022,90,-6.666666666666664,-5.607480407555812,3.562399260075414,4.859323797226957,-9.169879667631227,-2.045081147480398,-10.466804204782768,-0.7481566103288548,95
2022_2022-05-21_day1_023_h90,M1_no_solar,2022,90,-1.6666666666666643,-2.934610302748336,3.562399260075414,4.859323797226957,-6.4970095628237505,0.6277889573270783,-7.793934099975293,1.9247134944786213,95
2022_2022-05-21_day1_024_h90,M1_no_solar,2022,90,-4.444444444444446,-2.239855178905094,3.562399260075414,4.859323797226957,-5.802254438980508,1.3225440811703204,-7.099178976132051,2.6194686183218634,95
2022_2022-05-21_day1_002_h120,M1_no_solar,2022,120,3.333333333333332,8.293011828766733,4.104438715118351,4.927543268823054,4.188573113648382,12.397450543885085,3.3654685599436798,13.220555097589788,94
2022_2022-05-21_day1_003_h120,M1_no_solar,2022,120,2.2222222222222214,7.510124573068433,4.104438715118351,4.927543268823054,3.4056858579500817,11.614563288186783,2.5825813042453793,12.437667841891486,94
2022_2022-05-21_day1_004_h120,M1_no_solar,2022,120,0.5555555555555571,6.3758277535710794,4.104438715118351,4.927543268823054,2.271389038452728,10.48026646868943,1.4482844847480258,11.303371022394133,94
2022_2022-05-21_day1_005_h120,M1_no_solar,2022,120,0.5555555555555571,5.944350061671836,4.104438715118351,4.927543268823054,1.8399113465534844,10.048788776790186,1.016806792848782,10.871893330494888,94
2022_2022-05-21_day1_006_h120,M1_no_solar,2022,120,1.1111111111111107,6.200122971671552,4.104438715118351,4.927543268823054,2.0956842565532003,10.304561686789903,1.272579702848498,11.127666240494605,94
2022_2022-05-21_day1_007_h120,M1_no_solar,2022,120,10.555555555555555,7.414487919269096,4.104438715118351,4.927543268823054,3.3100492041507446,11.518926634387448,2.486944650446042,12.34203118809215,94
2022_2022-05-21_day1_008_h120,M1_no_solar,2022,120,11.666666666666664,8.628852866866639,4.104438715118351,4.927543268823054,4.524414151748288,12.73329158198499,3.7013095980435855,13.556396135689692,94
2022_2022-05-21_day1_009_h120,M1_no_solar,2022,120,13.333333333333336,9.66751303256466,4.104438715118351,4.927543268823054,5.563074317446309,13.771951747683012,4.739969763741606,14.595056301387714,94
2022_2022-05-21_day1_010_h120,M1_no_solar,2022,120,11.666666666666664,9.66751303256466,4.104438715118351,4.927543268823054,5.563074317446309,13.771951747683012,4.739969763741606,14.595056301387714,94
2022_2022-05-21_day1_011_h120,M1_no_solar,2022,120,10.000000000000004,9.316103468765604,4.104438715118351,4.927543268823054,5.211664753647253,13.420542183883956,4.3885601999425505,14.243646737588659,94
2022_2022-05-21_day1_012_h120,M1_no_solar,2022,120,5.555555555555557,8.18180664926825,4.104438715118351,4.927543268823054,4.0773679341498985,12.286245364386602,3.254263380445196,13.109349918091304,94
2022_2022-05-21_day1_013_h120,M1_no_solar,2022,120,4.444444444444443,7.574624175469476,4.104438715118351,4.927543268823054,3.470185460351125,11.679062890587828,2.6470809066464227,12.50216744429253,94
2022_2022-05-21_day1_014_h120,M1_no_solar,2022,120,2.2222222222222214,6.951873175971562,4.104438715118351,4.927543268823054,2.8474344608532105,11.056311891089912,2.024329907148508,11.879416444794614,94
2022_2022-05-21_day1_015_h120,M1_no_solar,2022,120,-6.666666666666671,4.858984318876383,4.104438715118351,4.927543268823054,0.7545456037580314,8.963423033994733,-0.068558949946671,9.786527587699435,94
2022_2022-05-21_day1_016_h120,M1_no_solar,2022,120,-8.333333333333329,3.0374368974800694,4.104438715118351,4.927543268823054,-1.0670018176382818,7.141875612598421,-1.8901063713429842,7.964980166303123,94
2022_2022-05-21_day1_017_h120,M1_no_solar,2022,120,-8.888888888888893,-0.34988503531285,4.104438715118351,4.927543268823054,-4.454323750431201,3.7545536798055013,-5.277428304135904,4.577658233510204,94
2022_2022-05-21_day1_018_h120,M1_no_solar,2022,120,-5.55555555555555,-1.0371356372118117,4.104438715118351,4.927543268823054,-5.141574352330163,3.0673030779065398,-5.964678906034865,3.890407631611242,94
2022_2022-05-21_day1_019_h120,M1_no_solar,2022,120,-6.111111111111114,-2.6829782767085995,4.104438715118351,4.927543268823054,-6.787416991826951,1.4214604384097518,-7.610521545531653,2.244564992114454,94
2022_2022-05-21_day1_020_h120,M1_no_solar,2022,120,-5.555555555555557,-2.5873416229092623,4.104438715118351,4.927543268823054,-6.6917803380276135,1.517097092209089,-7.514884891732316,2.3402016459137913,94
2022_2022-05-21_day1_021_h120,M1_no_solar,2022,120,-5.555555555555557,-1.8044543672109636,4.104438715118351,4.927543268823054,-5.908893082329315,2.2999843479073876,-6.731997636034017,3.12308890161209,94
2022_2022-05-21_day1_022_h120,M1_no_solar,2022,120,-10.555555555555554,-2.76304640480879,4.104438715118351,4.927543268823054,-6.867485119927141,1.341392310309561,-7.690589673631844,2.1644968640142634,94
2023_2023-05-20_day1_000_h15,M1_no_solar,2023,15,0.5555555555555571,0.6383060146554185,1.5210356112585872,2.1971598030321107,-0.8827295966031687,2.1593416259140055,-1.5588537883766922,2.8354658176875294,120
2023_2023-05-20_day1_001_h15,M1_no_solar,2023,15,1.1111111111111107,1.071455136919198,1.5210356112585872,2.1971598030321107,-0.4495804743393892,2.5924907481777852,-1.1257046661129126,3.2686149399513087,120
2023_2023-05-20_day1_002_h15,M1_no_solar,2023,15,0.5555555555555571,0.5972146685414652,1.5210356112585872,2.1971598030321107,-0.923820942717122,2.118250279800052,-1.5999451344906455,2.794374471573576,120
2023_2023-05-20_day1_003_h15,M1_no_solar,2023,15,1.1111111111111107,1.030363790805246,1.5210356112585872,2.1971598030321107,-0.4906718204533411,2.5513994020638333,-1.1667960122268646,3.2275235938373568,120
2023_2023-05-20_day1_004_h15,M1_no_solar,2023,15,0.5555555555555536,0.556123322427512,1.5210356112585872,2.1971598030321107,-0.9649122888310753,2.077158933686099,-1.6410364806045987,2.753283125459623,120
2023_2023-05-20_day1_006_h15,M1_no_solar,2023,15,1.1111111111111107,0.3712122649147225,1.5210356112585872,2.1971598030321107,-1.1498233463438647,1.8922478761733097,-1.8259475381173882,2.568372067946833,120
2023_2023-05-20_day1_007_h15,M1_no_solar,2023,15,1.1111111111111145,1.237510509442286,1.5210356112585872,2.1971598030321107,-0.2835251018163012,2.7585461207008732,-0.9596492935898246,3.4346703124743967,120
2023_2023-05-20_day1_008_h15,M1_no_solar,2023,15,2.7777777777777786,0.3301209188007693,1.5210356112585872,2.1971598030321107,-1.190914692457818,1.8511565300593564,-1.8670388842313415,2.52728072183288,120
2023_2023-05-20_day1_009_h15,M1_no_solar,2023,15,1.1111111111111072,0.2273925535158861,1.5210356112585872,2.1971598030321107,-1.2936430577427012,1.7484281647744733,-1.9697672495162246,2.4245523565479967,120
2023_2023-05-20_day1_010_h15,M1_no_solar,2023,15,1.6666666666666714,0.1863012074019331,1.5210356112585872,2.1971598030321107,-1.3347344038566542,1.7073368186605202,-2.0108585956301774,2.383461010434044,120
2023_2023-05-20_day1_011_h15,M1_no_solar,2023,15,1.1111111111111072,0.1246641882310031,1.5210356112585872,2.1971598030321107,-1.396371423027584,1.6456997994895903,-2.0724956148011078,2.3218239912631136,120
2023_2023-05-20_day1_012_h15,M1_no_solar,2023,15,1.6666666666666643,0.5372676374378063,1.5210356112585872,2.1971598030321107,-0.983767973820781,2.0583032486963937,-1.6598921655943044,2.7344274404699167,120
2023_2023-05-20_day1_013_h15,M1_no_solar,2023,15,1.1111111111111145,-0.4112132993176592,1.5210356112585872,2.1971598030321107,-1.9322489105762464,1.109822311940928,-2.60837310234977,1.7859465037144515,120
2023_2023-05-20_day1_014_h15,M1_no_solar,2023,15,1.1111111111111145,0.8882340674736823,1.5210356112585872,2.1971598030321107,-0.6328015437849049,2.4092696787322696,-1.3089257355584283,3.085393870505793,120
2023_2023-05-20_day1_015_h15,M1_no_solar,2023,15,1.1111111111111072,-0.019155523167833,1.5210356112585872,2.1971598030321107,-1.5401911344264203,1.5018800880907541,-2.2163153261999438,2.1780042798642776,120
2023_2023-05-20_day1_016_h15,M1_no_solar,2023,15,0.5555555555555571,-0.0602468692817861,1.5210356112585872,2.1971598030321107,-1.5812824805403733,1.460788741976801,-2.2574066723138966,2.1369129337503248,120
2023_2023-05-20_day1_017_h15,M1_no_solar,2023,15,0.0,-0.0807925423387628,1.5210356112585872,2.1971598030321107,-1.60182815359735,1.4402430689198245,-2.2779523453708737,2.1163672606933477,120
2023_2023-05-20_day1_018_h15,M1_no_solar,2023,15,1.1111111111111072,0.8265970483027524,1.5210356112585872,2.1971598030321107,-0.6944385629558348,2.3476326595613397,-1.3705627547293582,3.023756851334863,120
2023_2023-05-20_day1_019_h15,M1_no_solar,2023,15,1.1111111111111145,-0.0807925423387627,1.5210356112585872,2.1971598030321107,-1.60182815359735,1.4402430689198245,-2.277952345370873,2.116367260693348,120
2023_2023-05-20_day1_020_h15,M1_no_solar,2023,15,0.0,-0.121883888452716,1.5210356112585872,2.1971598030321107,-1.6429194997113032,1.3991517228058712,-2.3190436914848265,2.075275914579395,120
2023_2023-05-20_day1_021_h15,M1_no_solar,2023,15,-0.5555555555555571,-0.121883888452716,1.5210356112585872,2.1971598030321107,-1.6429194997113032,1.3991517228058712,-2.3190436914848265,2.075275914579395,120
2023_2023-05-20_day1_022_h15,M1_no_solar,2023,15,0.0,-0.1013382153957394,1.5210356112585872,2.1971598030321107,-1.6223738266543266,1.4196973958628478,-2.29849801842785,2.0958215876363715,120
2023_2023-05-20_day1_023_h15,M1_no_solar,2023,15,0.0,-0.5550330107164986,1.5210356112585872,2.1971598030321107,-2.076068621975086,0.9660026005420886,-2.7521928137486094,1.642126792315612,120
2023_2023-05-20_day1_024_h15,M1_no_solar,2023,15,0.5555555555555571,0.331810906868043,1.5210356112585872,2.1971598030321107,-1.1892247043905442,1.8528465181266303,-1.8653488961640676,2.5289707099001535,120
2023_2023-05-20_day1_025_h15,M1_no_solar,2023,15,-0.5555555555555571,-0.121883888452716,1.5210356112585872,2.1971598030321107,-1.6429194997113032,1.3991517228058712,-2.3190436914848265,2.075275914579395,120
2023_2023-05-20_day1_026_h15,M1_no_solar,2023,15,0.0,-0.1013382153957394,1.5210356112585872,2.1971598030321107,-1.6223738266543266,1.4196973958628478,-2.29849801842785,2.0958215876363715,120
2023_2023-05-20_day1_027_h15,M1_no_solar,2023,15,0.0,-0.1013382153957394,1.5210356112585872,2.1971598030321107,-1.6223738266543266,1.4196973958628478,-2.29849801842785,2.0958215876363715,120
2023_2023-05-20_day1_028_h15,M1_no_solar,2023,15,0.0,-0.1013382153957394,1.5210356112585872,2.1971598030321107,-1.6223738266543266,1.4196973958628478,-2.29849801842785,2.0958215876363715,120
2023_2023-05-20_day1_029_h15,M1_no_solar,2023,15,-0.5555555555555571,-0.1013382153957394,1.5210356112585872,2.1971598030321107,-1.6223738266543266,1.4196973958628478,-2.29849801842785,2.0958215876363715,120
2023_2023-05-20_day1_030_h15,M1_no_solar,2023,15,-2.2222222222222214,-0.0807925423387627,1.5210356112585872,2.1971598030321107,-1.60182815359735,1.4402430689198245,-2.277952345370873,2.116367260693348,120
2023_2023-05-20_day1_031_h15,M1_no_solar,2023,15,0.0,0.0013901498891436,1.5210356112585872,2.1971598030321107,-1.5196454613694437,1.5224257611477308,-2.195769653142967,2.198549952921254,120
2023_2023-05-20_day1_032_h15,M1_no_solar,2023,15,-1.1111111111111072,0.4550849452098999,1.5210356112585872,2.1971598030321107,-1.0659506660486873,1.9761205564684872,-1.7420748578222107,2.6522447482420106,120
2023_2023-05-20_day1_033_h15,M1_no_solar,2023,15,-1.6666666666666714,-0.3906676262606828,1.5210356112585872,2.1971598030321107,-1.91170323751927,1.1303679849979045,-2.5878274292927936,1.806492176771428,120
2023_2023-05-20_day1_000_h30,M1_no_solar,2023,30,1.666666666666668,1.826339502197326,2.5167461180100674,3.244836399981896,-0.6904066158127413,4.343085620207393,-1.4184968977845698,5.071175902179222,113
2023_2023-05-20_day1_001_h30,M1_no_solar,2023,30,1.666666666666668,1.7823108719828091,2.5167461180100674,3.244836399981896,-0.7344352460272583,4.299056989992876,-1.4625255279990867,5.027147271964705,113
2023_2023-05-20_day1_002_h30,M1_no_solar,2023,30,1.666666666666668,1.738282241768294,2.5167461180100674,3.244836399981896,-0.7784638762417735,4.255028359778361,-1.506554158213602,4.98311864175019,113
2023_2023-05-20_day1_003_h30,M1_no_solar,2023,30,1.6666666666666643,1.6942536115537772,2.5167461180100674,3.244836399981896,-0.8224925064562902,4.210999729563845,-1.5505827884281187,4.939090011535673,113
2023_2023-05-20_day1_006_h30,M1_no_solar,2023,30,2.222222222222225,1.7748059787436594,2.5167461180100674,3.244836399981896,-0.741940139266408,4.291552096753727,-1.4700304212382365,5.019642378725555,113
2023_2023-05-20_day1_007_h30,M1_no_solar,2023,30,3.888888888888893,1.686748718314626,2.5167461180100674,3.244836399981896,-0.8299973996954415,4.203494836324693,-1.55808768166727,4.931585118296522,113
2023_2023-05-20_day1_008_h30,M1_no_solar,2023,30,3.8888888888888857,0.6450713796445311,2.5167461180100674,3.244836399981896,-1.8716747383655363,3.1618174976545985,-2.599765020337365,3.889907779626427,113
2023_2023-05-20_day1_009_h30,M1_no_solar,2023,30,2.7777777777777786,0.424928228571948,2.5167461180100674,3.244836399981896,-2.0918178894381194,2.9416743465820154,-2.819908171409948,3.669764628553844,113
