pair_id,year,session_id,t0_utc,t0_local,future_utc,future_local,requested_horizon_min,actual_horizon_min,horizon_error_min,track_temp_0_c,ambient_temp_0_c,thermal_gap_0_c,track_rate_0_c_per_min,rate_lookback_min,rate_source_utc,rate_source_track_c,rate_valid,future_track_temp_c,future_ambient_temp_c,delta_track_temp_c,delta_ambient_temp_c,source_row_0,source_row_future,solar_elevation_0_deg,future_solar_elevation_deg,delta_solar_elevation_deg,solar_elevation_mean_deg
2022_2022-05-21_day1_012_h30,2022,2022_2022-05-21_day1,2022-05-21 15:45:00+00:00,2022-05-21 15:45:00+00:00,2022-05-21 16:15:00+00:00,2022-05-21 16:15:00+00:00,30,30.0,0.0,32.77777777777778,25.0,7.777777777777779,0.1111111111111111,15.0,2022-05-21 15:30:00+00:00,31.11111111111111,True,37.22222222222222,25.555555555555557,4.444444444444443,0.5555555555555571,388,390,58.255632271169745,62.97159096193763,4.715958690767884,60.61361161655368
2022_2022-05-21_day1_012_h60,2022,2022_2022-05-21_day1,2022-05-21 15:45:00+00:00,2022-05-21 15:45:00+00:00,2022-05-21 16:45:00+00:00,2022-05-21 16:45:00+00:00,60,60.0,0.0,32.77777777777778,25.0,7.777777777777779,0.1111111111111111,15.0,2022-05-21 15:30:00+00:00,31.11111111111111,True,41.666666666666664,27.22222222222222,8.888888888888886,2.2222222222222214,388,392,58.255632271169745,66.87819299182412,8.622560720654377,62.56691263149693
2022_2022-05-21_day1_012_h90,2022,2022_2022-05-21_day1,2022-05-21 15:45:00+00:00,2022-05-21 15:45:00+00:00,2022-05-21 17:15:00+00:00,2022-05-21 17:15:00+00:00,90,90.0,0.0,32.77777777777778,25.0,7.777777777777779,0.1111111111111111,15.0,2022-05-21 15:30:00+00:00,31.11111111111111,True,41.666666666666664,27.77777777777778,8.888888888888886,2.7777777777777786,388,394,58.255632271169745,69.4854892732189,11.229857002049158,63.870560772194324
2022_2022-05-21_day1_012_h120,2022,2022_2022-05-21_day1,2022-05-21 15:45:00+00:00,2022-05-21 15:45:00+00:00,2022-05-21 17:45:00+00:00,2022-05-21 17:45:00+00:00,120,120.0,0.0,32.77777777777778,25.0,7.777777777777779,0.1111111111111111,15.0,2022-05-21 15:30:00+00:00,31.11111111111111,True,38.333333333333336,27.22222222222222,5.555555555555557,2.2222222222222214,388,396,58.255632271169745,70.25873193585551,12.003099664685763,64.25718210351263
2022_2022-05-21_day1_013_h15,2022,2022_2022-05-21_day1,2022-05-21 16:00:00+00:00,2022-05-21 16:00:00+00:00,2022-05-21 16:15:00+00:00,2022-05-21 16:15:00+00:00,15,15.0,0.0,33.333333333333336,25.555555555555557,7.777777777777779,0.0370370370370371,15.0,2022-05-21 15:45:00+00:00,32.77777777777778,True,37.22222222222222,25.555555555555557,3.8888888888888857,0.0,389,390,60.690702461900194,62.97159096193763,2.2808885000374346,61.83114671191891
2022_2022-05-21_day1_013_h30,2022,2022_2022-05-21_day1,2022-05-21 16:00:00+00:00,2022-05-21 16:00:00+00:00,2022-05-21 16:30:00+00:00,2022-05-21 16:30:00+00:00,30,30.0,0.0,33.333333333333336,25.555555555555557,7.777777777777779,0.0370370370370371,15.0,2022-05-21 15:45:00+00:00,32.77777777777778,True,40.55555555555556,26.11111111111111,7.222222222222221,0.5555555555555536,389,391,60.690702461900194,65.05296261092752,4.362260149027328,62.87183253641386
2022_2022-05-21_day1_013_h60,2022,2022_2022-05-21_day1,2022-05-21 16:00:00+00:00,2022-05-21 16:00:00+00:00,2022-05-21 17:00:00+00:00,2022-05-21 17:00:00+00:00,60,60.0,0.0,33.333333333333336,25.555555555555557,7.777777777777779,0.0370370370370371,15.0,2022-05-21 15:45:00+00:00,32.77777777777778,True,43.333333333333336,27.77777777777778,10.0,2.2222222222222214,389,393,60.690702461900194,68.3800244825037,7.689322020603505,64.53536347220195
2022_2022-05-21_day1_013_h90,2022,2022_2022-05-21_day1,2022-05-21 16:00:00+00:00,2022-05-21 16:00:00+00:00,2022-05-21 17:30:00+00:00,2022-05-21 17:30:00+00:00,90,90.0,0.0,33.333333333333336,25.555555555555557,7.777777777777779,0.0370370370370371,15.0,2022-05-21 15:45:00+00:00,32.77777777777778,True,41.111111111111114,27.77777777777778,7.777777777777779,2.2222222222222214,389,395,60.690702461900194,70.1270513314337,9.43634886953351,65.40887689666695
2022_2022-05-21_day1_013_h120,2022,2022_2022-05-21_day1,2022-05-21 16:00:00+00:00,2022-05-21 16:00:00+00:00,2022-05-21 18:00:00+00:00,2022-05-21 18:00:00+00:00,120,120.0,0.0,33.333333333333336,25.555555555555557,7.777777777777779,0.0370370370370371,15.0,2022-05-21 15:45:00+00:00,32.77777777777778,True,37.77777777777778,27.22222222222222,4.444444444444443,1.6666666666666643,389,397,60.690702461900194,69.87040913072761,9.179706668827414,65.2805557963139
2022_2022-05-21_day1_014_h15,2022,2022_2022-05-21_day1,2022-05-21 16:15:00+00:00,2022-05-21 16:15:00+00:00,2022-05-21 16:30:00+00:00,2022-05-21 16:30:00+00:00,15,15.0,0.0,37.22222222222222,25.555555555555557,11.666666666666664,0.259259259259259,15.0,2022-05-21 16:00:00+00:00,33.333333333333336,True,40.55555555555556,26.11111111111111,3.3333333333333357,0.5555555555555536,390,391,62.97159096193763,65.05296261092752,2.0813716489898937,64.01227678643258
2022_2022-05-21_day1_014_h30,2022,2022_2022-05-21_day1,2022-05-21 16:15:00+00:00,2022-05-21 16:15:00+00:00,2022-05-21 16:45:00+00:00,2022-05-21 16:45:00+00:00,30,30.0,0.0,37.22222222222222,25.555555555555557,11.666666666666664,0.259259259259259,15.0,2022-05-21 16:00:00+00:00,33.333333333333336,True,41.666666666666664,27.22222222222222,4.444444444444443,1.6666666666666643,390,392,62.97159096193763,66.87819299182412,3.9066020298864927,64.92489197688087
2022_2022-05-21_day1_014_h60,2022,2022_2022-05-21_day1,2022-05-21 16:15:00+00:00,2022-05-21 16:15:00+00:00,2022-05-21 17:15:00+00:00,2022-05-21 17:15:00+00:00,60,60.0,0.0,37.22222222222222,25.555555555555557,11.666666666666664,0.259259259259259,15.0,2022-05-21 16:00:00+00:00,33.333333333333336,True,41.666666666666664,27.77777777777778,4.444444444444443,2.2222222222222214,390,394,62.97159096193763,69.4854892732189,6.513898311281274,66.22854011757826
2022_2022-05-21_day1_014_h90,2022,2022_2022-05-21_day1,2022-05-21 16:15:00+00:00,2022-05-21 16:15:00+00:00,2022-05-21 17:45:00+00:00,2022-05-21 17:45:00+00:00,90,90.0,0.0,37.22222222222222,25.555555555555557,11.666666666666664,0.259259259259259,15.0,2022-05-21 16:00:00+00:00,33.333333333333336,True,38.333333333333336,27.22222222222222,1.1111111111111145,1.6666666666666643,390,396,62.97159096193763,70.25873193585551,7.287140973917879,66.61516144889657
2022_2022-05-21_day1_014_h120,2022,2022_2022-05-21_day1,2022-05-21 16:15:00+00:00,2022-05-21 16:15:00+00:00,2022-05-21 18:15:00+00:00,2022-05-21 18:15:00+00:00,120,120.0,0.0,37.22222222222222,25.555555555555557,11.666666666666664,0.259259259259259,15.0,2022-05-21 16:00:00+00:00,33.333333333333336,True,39.44444444444444,27.77777777777778,2.2222222222222214,2.2222222222222214,390,398,62.97159096193763,68.99133474743776,6.019743785500133,65.98146285468769
2022_2022-05-21_day1_015_h15,2022,2022_2022-05-21_day1,2022-05-21 16:30:00+00:00,2022-05-21 16:30:00+00:00,2022-05-21 16:45:00+00:00,2022-05-21 16:45:00+00:00,15,15.0,0.0,40.55555555555556,26.11111111111111,14.444444444444446,0.2222222222222223,15.0,2022-05-21 16:15:00+00:00,37.22222222222222,True,41.666666666666664,27.22222222222222,1.1111111111111072,1.1111111111111107,391,392,65.05296261092752,66.87819299182412,1.825230380896599,65.96557780137582
2022_2022-05-21_day1_015_h30,2022,2022_2022-05-21_day1,2022-05-21 16:30:00+00:00,2022-05-21 16:30:00+00:00,2022-05-21 17:00:00+00:00,2022-05-21 17:00:00+00:00,30,30.0,0.0,40.55555555555556,26.11111111111111,14.444444444444446,0.2222222222222223,15.0,2022-05-21 16:15:00+00:00,37.22222222222222,True,43.333333333333336,27.77777777777778,2.7777777777777786,1.666666666666668,391,393,65.05296261092752,68.3800244825037,3.327061871576177,66.71649354671561
2022_2022-05-21_day1_015_h60,2022,2022_2022-05-21_day1,2022-05-21 16:30:00+00:00,2022-05-21 16:30:00+00:00,2022-05-21 17:30:00+00:00,2022-05-21 17:30:00+00:00,60,60.0,0.0,40.55555555555556,26.11111111111111,14.444444444444446,0.2222222222222223,15.0,2022-05-21 16:15:00+00:00,37.22222222222222,True,41.111111111111114,27.77777777777778,0.5555555555555571,1.666666666666668,391,395,65.05296261092752,70.1270513314337,5.074088720506182,67.59000697118061
2022_2022-05-21_day1_015_h90,2022,2022_2022-05-21_day1,2022-05-21 16:30:00+00:00,2022-05-21 16:30:00+00:00,2022-05-21 18:00:00+00:00,2022-05-21 18:00:00+00:00,90,90.0,0.0,40.55555555555556,26.11111111111111,14.444444444444446,0.2222222222222223,15.0,2022-05-21 16:15:00+00:00,37.22222222222222,True,37.77777777777778,27.22222222222222,-2.7777777777777786,1.1111111111111107,391,397,65.05296261092752,69.87040913072761,4.817446519800086,67.46168587082757
2022_2022-05-21_day1_015_h120,2022,2022_2022-05-21_day1,2022-05-21 16:30:00+00:00,2022-05-21 16:30:00+00:00,2022-05-21 18:30:00+00:00,2022-05-21 18:30:00+00:00,120,120.0,0.0,40.55555555555556,26.11111111111111,14.444444444444446,0.2222222222222223,15.0,2022-05-21 16:15:00+00:00,37.22222222222222,True,33.888888888888886,27.22222222222222,-6.666666666666671,1.1111111111111107,391,399,65.05296261092752,67.68034503539953,2.627382424472003,66.36665382316352
2022_2022-05-21_day1_016_h15,2022,2022_2022-05-21_day1,2022-05-21 16:45:00+00:00,2022-05-21 16:45:00+00:00,2022-05-21 17:00:00+00:00,2022-05-21 17:00:00+00:00,15,15.0,0.0,41.666666666666664,27.22222222222222,14.444444444444445,0.0740740740740738,15.0,2022-05-21 16:30:00+00:00,40.55555555555556,True,43.333333333333336,27.77777777777778,1.6666666666666714,0.5555555555555571,392,393,66.87819299182412,68.3800244825037,1.501831490679578,67.6291087371639
2022_2022-05-21_day1_016_h30,2022,2022_2022-05-21_day1,2022-05-21 16:45:00+00:00,2022-05-21 16:45:00+00:00,2022-05-21 17:15:00+00:00,2022-05-21 17:15:00+00:00,30,30.0,0.0,41.666666666666664,27.22222222222222,14.444444444444445,0.0740740740740738,15.0,2022-05-21 16:30:00+00:00,40.55555555555556,True,41.666666666666664,27.77777777777778,0.0,0.5555555555555571,392,394,66.87819299182412,69.4854892732189,2.607296281394781,68.18184113252151
2022_2022-05-21_day1_016_h60,2022,2022_2022-05-21_day1,2022-05-21 16:45:00+00:00,2022-05-21 16:45:00+00:00,2022-05-21 17:45:00+00:00,2022-05-21 17:45:00+00:00,60,60.0,0.0,41.666666666666664,27.22222222222222,14.444444444444445,0.0740740740740738,15.0,2022-05-21 16:30:00+00:00,40.55555555555556,True,38.333333333333336,27.22222222222222,-3.3333333333333286,0.0,392,396,66.87819299182412,70.25873193585551,3.380538944031386,68.56846246383981
2022_2022-05-21_day1_016_h90,2022,2022_2022-05-21_day1,2022-05-21 16:45:00+00:00,2022-05-21 16:45:00+00:00,2022-05-21 18:15:00+00:00,2022-05-21 18:15:00+00:00,90,90.0,0.0,41.666666666666664,27.22222222222222,14.444444444444445,0.0740740740740738,15.0,2022-05-21 16:30:00+00:00,40.55555555555556,True,39.44444444444444,27.77777777777778,-2.2222222222222214,0.5555555555555571,392,398,66.87819299182412,68.99133474743776,2.11314175561364,67.93476386963094
2022_2022-05-21_day1_016_h120,2022,2022_2022-05-21_day1,2022-05-21 16:45:00+00:00,2022-05-21 16:45:00+00:00,2022-05-21 18:45:00+00:00,2022-05-21 18:45:00+00:00,120,120.0,0.0,41.666666666666664,27.22222222222222,14.444444444444445,0.0740740740740738,15.0,2022-05-21 16:30:00+00:00,40.55555555555556,True,33.333333333333336,26.666666666666668,-8.333333333333329,-0.5555555555555536,392,400,66.87819299182412,66.0094906590486,-0.868702332775527,66.44384182543635
2022_2022-05-21_day1_017_h15,2022,2022_2022-05-21_day1,2022-05-21 17:00:00+00:00,2022-05-21 17:00:00+00:00,2022-05-21 17:15:00+00:00,2022-05-21 17:15:00+00:00,15,15.0,0.0,43.333333333333336,27.77777777777778,15.555555555555555,0.1111111111111114,15.0,2022-05-21 16:45:00+00:00,41.666666666666664,True,41.666666666666664,27.77777777777778,-1.6666666666666714,0.0,393,394,68.3800244825037,69.4854892732189,1.105464790715203,68.9327568778613
2022_2022-05-21_day1_017_h30,2022,2022_2022-05-21_day1,2022-05-21 17:00:00+00:00,2022-05-21 17:00:00+00:00,2022-05-21 17:30:00+00:00,2022-05-21 17:30:00+00:00,30,30.0,0.0,43.333333333333336,27.77777777777778,15.555555555555555,0.1111111111111114,15.0,2022-05-21 16:45:00+00:00,41.666666666666664,True,41.111111111111114,27.77777777777778,-2.2222222222222214,0.0,393,395,68.3800244825037,70.1270513314337,1.7470268489300054,69.2535379069687
2022_2022-05-21_day1_017_h60,2022,2022_2022-05-21_day1,2022-05-21 17:00:00+00:00,2022-05-21 17:00:00+00:00,2022-05-21 18:00:00+00:00,2022-05-21 18:00:00+00:00,60,60.0,0.0,43.333333333333336,27.77777777777778,15.555555555555555,0.1111111111111114,15.0,2022-05-21 16:45:00+00:00,41.666666666666664,True,37.77777777777778,27.22222222222222,-5.555555555555557,-0.5555555555555571,393,397,68.3800244825037,69.87040913072761,1.490384648223909,69.12521680661565
2022_2022-05-21_day1_017_h90,2022,2022_2022-05-21_day1,2022-05-21 17:00:00+00:00,2022-05-21 17:00:00+00:00,2022-05-21 18:30:00+00:00,2022-05-21 18:30:00+00:00,90,90.0,0.0,43.333333333333336,27.77777777777778,15.555555555555555,0.1111111111111114,15.0,2022-05-21 16:45:00+00:00,41.666666666666664,True,33.888888888888886,27.22222222222222,-9.44444444444445,-0.5555555555555571,393,399,68.3800244825037,67.68034503539953,-0.6996794471041738,68.0301847589516
2022_2022-05-21_day1_017_h120,2022,2022_2022-05-21_day1,2022-05-21 17:00:00+00:00,2022-05-21 17:00:00+00:00,2022-05-21 19:00:00+00:00,2022-05-21 19:00:00+00:00,120,120.0,0.0,43.333333333333336,27.77777777777778,15.555555555555555,0.1111111111111114,15.0,2022-05-21 16:45:00+00:00,41.666666666666664,True,34.44444444444444,24.444444444444443,-8.888888888888893,-3.3333333333333357,393,401,68.3800244825037,64.04989689970283,-4.33012758280087,66.21496069110327
2022_2022-05-21_day1_018_h15,2022,2022_2022-05-21_day1,2022-05-21 17:15:00+00:00,2022-05-21 17:15:00+00:00,2022-05-21 17:30:00+00:00,2022-05-21 17:30:00+00:00,15,15.0,0.0,41.666666666666664,27.77777777777778,13.888888888888886,-0.1111111111111114,15.0,2022-05-21 17:00:00+00:00,43.333333333333336,True,41.111111111111114,27.77777777777778,-0.55555555555555,0.0,394,395,69.4854892732189,70.1270513314337,0.6415620582148023,69.80627030232631
2022_2022-05-21_day1_018_h30,2022,2022_2022-05-21_day1,2022-05-21 17:15:00+00:00,2022-05-21 17:15:00+00:00,2022-05-21 17:45:00+00:00,2022-05-21 17:45:00+00:00,30,30.0,0.0,41.666666666666664,27.77777777777778,13.888888888888886,-0.1111111111111114,15.0,2022-05-21 17:00:00+00:00,43.333333333333336,True,38.333333333333336,27.22222222222222,-3.3333333333333286,-0.5555555555555571,394,396,69.4854892732189,70.25873193585551,0.7732426626366049,69.8721106045372
2022_2022-05-21_day1_018_h60,2022,2022_2022-05-21_day1,2022-05-21 17:15:00+00:00,2022-05-21 17:15:00+00:00,2022-05-21 18:15:00+00:00,2022-05-21 18:15:00+00:00,60,60.0,0.0,41.666666666666664,27.77777777777778,13.888888888888886,-0.1111111111111114,15.0,2022-05-21 17:00:00+00:00,43.333333333333336,True,39.44444444444444,27.77777777777778,-2.2222222222222214,0.0,394,398,69.4854892732189,68.99133474743776,-0.4941545257811413,69.23841201032833
2022_2022-05-21_day1_018_h90,2022,2022_2022-05-21_day1,2022-05-21 17:15:00+00:00,2022-05-21 17:15:00+00:00,2022-05-21 18:45:00+00:00,2022-05-21 18:45:00+00:00,90,90.0,0.0,41.666666666666664,27.77777777777778,13.888888888888886,-0.1111111111111114,15.0,2022-05-21 17:00:00+00:00,43.333333333333336,True,33.333333333333336,26.666666666666668,-8.333333333333329,-1.1111111111111107,394,400,69.4854892732189,66.0094906590486,-3.475998614170308,67.74748996613374
2022_2022-05-21_day1_018_h120,2022,2022_2022-05-21_day1,2022-05-21 17:15:00+00:00,2022-05-21 17:15:00+00:00,2022-05-21 19:15:00+00:00,2022-05-21 19:15:00+00:00,120,120.0,0.0,41.666666666666664,27.77777777777778,13.888888888888886,-0.1111111111111114,15.0,2022-05-21 17:00:00+00:00,43.333333333333336,True,36.111111111111114,23.333333333333332,-5.55555555555555,-4.444444444444446,394,402,69.4854892732189,61.86384090014777,-7.621648373071132,65.67466508668333
2022_2022-05-21_day1_019_h15,2022,2022_2022-05-21_day1,2022-05-21 17:30:00+00:00,2022-05-21 17:30:00+00:00,2022-05-21 17:45:00+00:00,2022-05-21 17:45:00+00:00,15,15.0,0.0,41.111111111111114,27.77777777777778,13.333333333333336,-0.0370370370370366,15.0,2022-05-21 17:15:00+00:00,41.666666666666664,True,38.333333333333336,27.22222222222222,-2.7777777777777786,-0.5555555555555571,395,396,70.1270513314337,70.25873193585551,0.13168060442180263,70.1928916336446
2022_2022-05-21_day1_019_h30,2022,2022_2022-05-21_day1,2022-05-21 17:30:00+00:00,2022-05-21 17:30:00+00:00,2022-05-21 18:00:00+00:00,2022-05-21 18:00:00+00:00,30,30.0,0.0,41.111111111111114,27.77777777777778,13.333333333333336,-0.0370370370370366,15.0,2022-05-21 17:15:00+00:00,41.666666666666664,True,37.77777777777778,27.22222222222222,-3.3333333333333357,-0.5555555555555571,395,397,70.1270513314337,69.87040913072761,-0.25664220070609645,69.99873023108066
2022_2022-05-21_day1_019_h60,2022,2022_2022-05-21_day1,2022-05-21 17:30:00+00:00,2022-05-21 17:30:00+00:00,2022-05-21 18:30:00+00:00,2022-05-21 18:30:00+00:00,60,60.0,0.0,41.111111111111114,27.77777777777778,13.333333333333336,-0.0370370370370366,15.0,2022-05-21 17:15:00+00:00,41.666666666666664,True,33.888888888888886,27.22222222222222,-7.2222222222222285,-0.5555555555555571,395,399,70.1270513314337,67.68034503539953,-2.446706296034179,68.90369818341662
2022_2022-05-21_day1_019_h90,2022,2022_2022-05-21_day1,2022-05-21 17:30:00+00:00,2022-05-21 17:30:00+00:00,2022-05-21 19:00:00+00:00,2022-05-21 19:00:00+00:00,90,90.0,0.0,41.111111111111114,27.77777777777778,13.333333333333336,-0.0370370370370366,15.0,2022-05-21 17:15:00+00:00,41.666666666666664,True,34.44444444444444,24.444444444444443,-6.666666666666671,-3.3333333333333357,395,401,70.1270513314337,64.04989689970283,-6.077154431730875,67.08847411556826
2022_2022-05-21_day1_019_h120,2022,2022_2022-05-21_day1,2022-05-21 17:30:00+00:00,2022-05-21 17:30:00+00:00,2022-05-21 19:30:00+00:00,2022-05-21 19:30:00+00:00,120,120.0,0.0,41.111111111111114,27.77777777777778,13.333333333333336,-0.0370370370370366,15.0,2022-05-21 17:15:00+00:00,41.666666666666664,True,35.0,21.666666666666668,-6.111111111111114,-6.111111111111111,395,403,70.1270513314337,59.502259392595406,-10.6247919388383,64.81465536201455
2022_2022-05-21_day1_020_h15,2022,2022_2022-05-21_day1,2022-05-21 17:45:00+00:00,2022-05-21 17:45:00+00:00,2022-05-21 18:00:00+00:00,2022-05-21 18:00:00+00:00,15,15.0,0.0,38.333333333333336,27.22222222222222,11.111111111111114,-0.1851851851851852,15.0,2022-05-21 17:30:00+00:00,41.111111111111114,True,37.77777777777778,27.22222222222222,-0.5555555555555571,0.0,396,397,70.25873193585551,69.87040913072761,-0.3883228051278991,70.06457053329156
2022_2022-05-21_day1_020_h30,2022,2022_2022-05-21_day1,2022-05-21 17:45:00+00:00,2022-05-21 17:45:00+00:00,2022-05-21 18:15:00+00:00,2022-05-21 18:15:00+00:00,30,30.0,0.0,38.333333333333336,27.22222222222222,11.111111111111114,-0.1851851851851852,15.0,2022-05-21 17:30:00+00:00,41.111111111111114,True,39.44444444444444,27.77777777777778,1.1111111111111072,0.5555555555555571,396,398,70.25873193585551,68.99133474743776,-1.2673971884177462,69.62503334164663
2022_2022-05-21_day1_020_h60,2022,2022_2022-05-21_day1,2022-05-21 17:45:00+00:00,2022-05-21 17:45:00+00:00,2022-05-21 18:45:00+00:00,2022-05-21 18:45:00+00:00,60,60.0,0.0,38.333333333333336,27.22222222222222,11.111111111111114,-0.1851851851851852,15.0,2022-05-21 17:30:00+00:00,41.111111111111114,True,33.333333333333336,26.666666666666668,-5.0,-0.5555555555555536,396,400,70.25873193585551,66.0094906590486,-4.249241276806913,68.13411129745205
2022_2022-05-21_day1_020_h90,2022,2022_2022-05-21_day1,2022-05-21 17:45:00+00:00,2022-05-21 17:45:00+00:00,2022-05-21 19:15:00+00:00,2022-05-21 19:15:00+00:00,90,90.0,0.0,38.333333333333336,27.22222222222222,11.111111111111114,-0.1851851851851852,15.0,2022-05-21 17:30:00+00:00,41.111111111111114,True,36.111111111111114,23.333333333333332,-2.2222222222222214,-3.8888888888888897,396,402,70.25873193585551,61.86384090014777,-8.394891035707737,66.06128641800164
2022_2022-05-21_day1_020_h120,2022,2022_2022-05-21_day1,2022-05-21 17:45:00+00:00,2022-05-21 17:45:00+00:00,2022-05-21 19:45:00+00:00,2022-05-21 19:45:00+00:00,120,120.0,0.0,38.333333333333336,27.22222222222222,11.111111111111114,-0.1851851851851852,15.0,2022-05-21 17:30:00+00:00,41.111111111111114,True,32.77777777777778,20.555555555555557,-5.555555555555557,-6.666666666666664,396,404,70.25873193585551,57.00533310153706,-13.253398834318446,63.632032518696285
2022_2022-05-21_day1_021_h15,2022,2022_2022-05-21_day1,2022-05-21 18:00:00+00:00,2022-05-21 18:00:00+00:00,2022-05-21 18:15:00+00:00,2022-05-21 18:15:00+00:00,15,15.0,0.0,37.77777777777778,27.22222222222222,10.555555555555555,-0.0370370370370371,15.0,2022-05-21 17:45:00+00:00,38.333333333333336,True,39.44444444444444,27.77777777777778,1.6666666666666643,0.5555555555555571,397,398,69.87040913072761,68.99133474743776,-0.8790743832898471,69.43087193908269
2022_2022-05-21_day1_021_h30,2022,2022_2022-05-21_day1,2022-05-21 18:00:00+00:00,2022-05-21 18:00:00+00:00,2022-05-21 18:30:00+00:00,2022-05-21 18:30:00+00:00,30,30.0,0.0,37.77777777777778,27.22222222222222,10.555555555555555,-0.0370370370370371,15.0,2022-05-21 17:45:00+00:00,38.333333333333336,True,33.888888888888886,27.22222222222222,-3.888888888888893,0.0,397,399,69.87040913072761,67.68034503539953,-2.1900640953280828,68.77537708306357
2022_2022-05-21_day1_021_h60,2022,2022_2022-05-21_day1,2022-05-21 18:00:00+00:00,2022-05-21 18:00:00+00:00,2022-05-21 19:00:00+00:00,2022-05-21 19:00:00+00:00,60,60.0,0.0,37.77777777777778,27.22222222222222,10.555555555555555,-0.0370370370370371,15.0,2022-05-21 17:45:00+00:00,38.333333333333336,True,34.44444444444444,24.444444444444443,-3.3333333333333357,-2.7777777777777786,397,401,69.87040913072761,64.04989689970283,-5.820512231024779,66.96015301521521
2022_2022-05-21_day1_021_h90,2022,2022_2022-05-21_day1,2022-05-21 18:00:00+00:00,2022-05-21 18:00:00+00:00,2022-05-21 19:30:00+00:00,2022-05-21 19:30:00+00:00,90,90.0,0.0,37.77777777777778,27.22222222222222,10.555555555555555,-0.0370370370370371,15.0,2022-05-21 17:45:00+00:00,38.333333333333336,True,35.0,21.666666666666668,-2.7777777777777786,-5.555555555555554,397,403,69.87040913072761,59.502259392595406,-10.368149738132203,64.6863342616615
2022_2022-05-21_day1_021_h120,2022,2022_2022-05-21_day1,2022-05-21 18:00:00+00:00,2022-05-21 18:00:00+00:00,2022-05-21 20:00:00+00:00,2022-05-21 20:00:00+00:00,120,120.0,0.0,37.77777777777778,27.22222222222222,10.555555555555555,-0.0370370370370371,15.0,2022-05-21 17:45:00+00:00,38.333333333333336,True,32.22222222222222,21.11111111111111,-5.555555555555557,-6.111111111111111,397,405,69.87040913072761,54.40425961928803,-15.466149511439582,62.13733437500782
2022_2022-05-21_day1_022_h15,2022,2022_2022-05-21_day1,2022-05-21 18:15:00+00:00,2022-05-21 18:15:00+00:00,2022-05-21 18:30:00+00:00,2022-05-21 18:30:00+00:00,15,15.0,0.0,39.44444444444444,27.77777777777778,11.666666666666664,0.1111111111111109,15.0,2022-05-21 18:00:00+00:00,37.77777777777778,True,33.888888888888886,27.22222222222222,-5.555555555555557,-0.5555555555555571,398,399,68.99133474743776,67.68034503539953,-1.3109897120382357,68.33583989141864
2022_2022-05-21_day1_022_h30,2022,2022_2022-05-21_day1,2022-05-21 18:15:00+00:00,2022-05-21 18:15:00+00:00,2022-05-21 18:45:00+00:00,2022-05-21 18:45:00+00:00,30,30.0,0.0,39.44444444444444,27.77777777777778,11.666666666666664,0.1111111111111109,15.0,2022-05-21 18:00:00+00:00,37.77777777777778,True,33.333333333333336,26.666666666666668,-6.111111111111107,-1.1111111111111107,398,400,68.99133474743776,66.0094906590486,-2.981844088389167,67.50041270324317
2022_2022-05-21_day1_022_h60,2022,2022_2022-05-21_day1,2022-05-21 18:15:00+00:00,2022-05-21 18:15:00+00:00,2022-05-21 19:15:00+00:00,2022-05-21 19:15:00+00:00,60,60.0,0.0,39.44444444444444,27.77777777777778,11.666666666666664,0.1111111111111109,15.0,2022-05-21 18:00:00+00:00,37.77777777777778,True,36.111111111111114,23.333333333333332,-3.3333333333333286,-4.444444444444446,398,402,68.99133474743776,61.86384090014777,-7.1274938472899905,65.42758782379276
2022_2022-05-21_day1_022_h90,2022,2022_2022-05-21_day1,2022-05-21 18:15:00+00:00,2022-05-21 18:15:00+00:00,2022-05-21 19:45:00+00:00,2022-05-21 19:45:00+00:00,90,90.0,0.0,39.44444444444444,27.77777777777778,11.666666666666664,0.1111111111111109,15.0,2022-05-21 18:00:00+00:00,37.77777777777778,True,32.77777777777778,20.555555555555557,-6.666666666666664,-7.222222222222221,398,404,68.99133474743776,57.00533310153706,-11.9860016459007,62.99833392448741
2022_2022-05-21_day1_022_h120,2022,2022_2022-05-21_day1,2022-05-21 18:15:00+00:00,2022-05-21 18:15:00+00:00,2022-05-21 20:15:00+00:00,2022-05-21 20:15:00+00:00,120,120.0,0.0,39.44444444444444,27.77777777777778,11.666666666666664,0.1111111111111109,15.0,2022-05-21 18:00:00+00:00,37.77777777777778,True,28.88888888888889,21.11111111111111,-10.555555555555554,-6.666666666666668,398,406,68.99133474743776,51.72319295356172,-17.26814179387604,60.35726385049974
2022_2022-05-21_day1_023_h15,2022,2022_2022-05-21_day1,2022-05-21 18:30:00+00:00,2022-05-21 18:30:00+00:00,2022-05-21 18:45:00+00:00,2022-05-21 18:45:00+00:00,15,15.0,0.0,33.888888888888886,27.22222222222222,6.666666666666664,-0.3703703703703704,15.0,2022-05-21 18:15:00+00:00,39.44444444444444,True,33.333333333333336,26.666666666666668,-0.55555555555555,-0.5555555555555536,399,400,67.68034503539953,66.0094906590486,-1.6708543763509311,66.84491784722405
