pair_id,model,calibration,held_out_year,horizon_min,actual,predicted,lower80,upper80,lower90,upper90,calibration_n
2024_2024-05-18_day1_019_h120,M1_no_solar,horizon_specific,2024,120,2.7777777777777786,3.241363673364604,-1.892953876438777,6.8444768005236405,-2.518317420185366,8.585834189474504,88
2024_2024-05-18_day1_020_h120,M1_no_solar,horizon_specific,2024,120,2.7777777777777786,2.624156832833116,-2.510160716970265,6.227269959992152,-3.135524260716854,7.968627348943016,88
2024_2024-05-18_day1_021_h120,M1_no_solar,horizon_specific,2024,120,1.6666666666666714,2.3772740966205226,-2.7570434531828583,5.980387223779559,-3.3824069969294475,7.721744612730424,88
2024_2024-05-18_day1_022_h120,M1_no_solar,horizon_specific,2024,120,3.3333333333333357,1.5983834552580318,-3.535934094545349,5.201496582417068,-4.161297638291938,6.942853971367933,88
2024_2024-05-18_day1_023_h120,M1_no_solar,horizon_specific,2024,120,1.6666666666666643,1.5983834552580385,-3.5359340945453424,5.201496582417075,-4.1612976382919316,6.942853971367939,88
2024_2024-05-18_day1_024_h120,M1_no_solar,horizon_specific,2024,120,-0.5555555555555571,2.253832728514224,-2.8804848212891567,5.85694585567326,-3.505848365035746,7.598303244624125,88
2024_2024-05-18_day1_025_h120,M1_no_solar,horizon_specific,2024,120,-2.2222222222222214,0.2022859733640611,-4.93203157643932,3.8053991005230974,-5.557395120185909,5.546756489473962,88
2024_2024-05-18_day1_026_h120,M1_no_solar,horizon_specific,2024,120,-2.2222222222222214,-0.4531632998921227,-5.5874808496955035,3.1499498272669135,-6.212844393442093,4.891307216217778,88
2020_2020-08-15_day1_000_h15,M2b_mean_solar,pooled,2020,15,0.5555555555555536,0.5685693953817927,-2.8991778391518017,2.9940882184229887,-4.036364664928843,3.9438673614913,535
2020_2020-08-15_day1_001_h15,M2b_mean_solar,pooled,2020,15,0.5555555555555571,0.6148838947801436,-2.852863339753451,3.0404027178213395,-3.990050165530493,3.990181860889651,535
2020_2020-08-15_day1_002_h15,M2b_mean_solar,pooled,2020,15,1.1111111111111107,1.1146150070460403,-2.353132227487554,3.5401338300872363,-3.4903190532645962,4.489912973155548,535
2020_2020-08-15_day1_003_h15,M2b_mean_solar,pooled,2020,15,1.1111111111111107,0.7077747202510632,-2.759972514282531,3.1332935432922593,-3.897159340059573,4.083072686360571,535
2020_2020-08-15_day1_004_h15,M2b_mean_solar,pooled,2020,15,1.1111111111111107,0.2736902606374574,-3.194056973896137,2.699209083678653,-4.331243799673179,3.6489882267469644,535
2020_2020-08-15_day1_006_h15,M2b_mean_solar,pooled,2020,15,1.1111111111111145,1.1800235013963984,-2.287723733137196,3.6055423244375944,-3.424910558914238,4.555321467505905,535
2020_2020-08-15_day1_007_h15,M2b_mean_solar,pooled,2020,15,1.1111111111111072,0.3162526037970872,-3.151494630736507,2.741771426838283,-4.288681456513549,3.6915505699065942,535
2020_2020-08-15_day1_008_h15,M2b_mean_solar,pooled,2020,15,1.1111111111111145,0.7567605309034072,-2.710986703630187,3.1822793539446033,-3.8481735294072292,4.132058497012914,535
2020_2020-08-15_day1_009_h15,M2b_mean_solar,pooled,2020,15,1.1111111111111072,0.316322012319833,-3.1514252222137613,2.741840835361029,-4.288612047990804,3.6916199784293404,535
2020_2020-08-15_day1_010_h15,M2b_mean_solar,pooled,2020,15,1.6666666666666714,0.7533944413318554,-2.714352793201739,3.178913264373051,-3.851539618978781,4.1286924074413625,535
2020_2020-08-15_day1_011_h15,M2b_mean_solar,pooled,2020,15,3.3333333333333286,1.1881294073933937,-2.279617827140201,3.6136482304345896,-3.416804652917243,4.5634273735029005,535
2020_2020-08-15_day1_012_h15,M2b_mean_solar,pooled,2020,15,1.1111111111111145,0.205700275718901,-3.2620469588146936,2.6312190987600967,-4.399233784591735,3.580998241828408,535
2020_2020-08-15_day1_013_h15,M2b_mean_solar,pooled,2020,15,1.1111111111111072,0.1807954648876223,-3.286951769645972,2.6063142879288184,-4.424138595423014,3.5560934309971297,535
2020_2020-08-15_day1_014_h15,M2b_mean_solar,pooled,2020,15,1.1111111111111145,0.1517247804146166,-3.316022454118978,2.5772436034558126,-4.45320927989602,3.527022746524124,535
2020_2020-08-15_day1_015_h15,M2b_mean_solar,pooled,2020,15,0.5555555555555571,0.5710567477194924,-2.896690486814102,2.9965755707606885,-4.0338773125911445,3.946354713829,535
2020_2020-08-15_day1_016_h15,M2b_mean_solar,pooled,2020,15,1.1111111111111072,1.0391671884039,-2.4285800461296945,3.464686011445096,-3.5657668719067366,4.414465154513407,535
2020_2020-08-15_day1_017_h15,M2b_mean_solar,pooled,2020,15,1.6666666666666714,0.1411531932301576,-3.3265940413034367,2.5666720162713537,-4.463780867080479,3.516451159339665,535
2020_2020-08-15_day1_018_h15,M2b_mean_solar,pooled,2020,15,-3.3333333333333357,0.061555697145685,-3.4061915373879095,2.487074520186881,-4.543378363164951,3.4368536632551923,535
2020_2020-08-15_day1_019_h15,M2b_mean_solar,pooled,2020,15,1.1111111111111145,-0.6865751293360349,-4.154322363869629,1.738943693705161,-5.291509189646671,2.688722836773472,535
2020_2020-08-15_day1_020_h15,M2b_mean_solar,pooled,2020,15,2.7777777777777715,0.5533689431128442,-2.9143782914207503,2.97888776615404,-4.051565117197792,3.9286669092223514,535
2020_2020-08-15_day1_021_h15,M2b_mean_solar,pooled,2020,15,-3.3333333333333286,-0.0258928882400742,-3.4936401227736686,2.3996259348011217,-4.630826948550711,3.349405077869433,535
2020_2020-08-15_day1_022_h15,M2b_mean_solar,pooled,2020,15,0.0,0.1147777514077547,-3.3529694831258396,2.5402965744489507,-4.490156308902882,3.490075717517262,535
2020_2020-08-15_day1_023_h15,M2b_mean_solar,pooled,2020,15,0.5555555555555571,-0.3656363990077568,-3.8333836335413514,2.059882424033439,-4.9705704593183935,3.0096615671017504,535
2020_2020-08-15_day1_024_h15,M2b_mean_solar,pooled,2020,15,2.2222222222222214,0.4555857150936339,-3.0121615194399607,2.8811045381348297,-4.149348345217002,3.830883681203141,535
2020_2020-08-15_day1_025_h15,M2b_mean_solar,pooled,2020,15,1.1111111111111072,0.7930896353811007,-2.6746575991524937,3.2186084584222967,-3.811844424929536,4.168387601490608,535
2020_2020-08-15_day1_026_h15,M2b_mean_solar,pooled,2020,15,0.0,0.7562383161520575,-2.711508918381537,3.1817571391932535,-3.848695744158579,4.131536282261565,535
2020_2020-08-15_day1_027_h15,M2b_mean_solar,pooled,2020,15,-2.2222222222222214,-1.041585731698503,-4.509332966232098,1.3839330913426928,-5.64651979200914,2.333712234411004,535
2020_2020-08-15_day1_028_h15,M2b_mean_solar,pooled,2020,15,0.0,-0.1213373359730921,-3.5890845705066865,2.304181487068104,-4.726271396283729,3.2539606301364152,535
2020_2020-08-15_day1_029_h15,M2b_mean_solar,pooled,2020,15,1.1111111111111145,-0.6168029454848329,-4.084550180018427,1.808715877556363,-5.22173700579547,2.7584950206246743,535
2020_2020-08-15_day1_000_h30,M2b_mean_solar,pooled,2020,30,1.1111111111111107,1.2961529848559528,-2.171594249677642,3.721671807897149,-3.308781075454684,4.67145095096546,535
2020_2020-08-15_day1_001_h30,M2b_mean_solar,pooled,2020,30,1.666666666666668,1.9526063943289715,-1.515140840204623,4.378125217370167,-2.652327665981665,5.327904360438479,535
2020_2020-08-15_day1_002_h30,M2b_mean_solar,pooled,2020,30,2.2222222222222214,2.0513525986221537,-1.4163946359114408,4.47687142166335,-2.553581461688483,5.426650564731661,535
2020_2020-08-15_day1_003_h30,M2b_mean_solar,pooled,2020,30,2.2222222222222214,1.0343558937964883,-2.4333913407371064,3.4598747168376844,-3.5705781665141485,4.409653859905996,535
2020_2020-08-15_day1_006_h30,M2b_mean_solar,pooled,2020,30,2.2222222222222214,1.653822802797526,-1.8139244317360685,4.079341625838722,-2.9511112575131104,5.029120768907033,535
2020_2020-08-15_day1_007_h30,M2b_mean_solar,pooled,2020,30,2.2222222222222214,1.1856101268146195,-2.2821371077189747,3.6111289498558152,-3.419323933496017,4.560908092924127,535
2020_2020-08-15_day1_008_h30,M2b_mean_solar,pooled,2020,30,2.2222222222222214,1.161250591728638,-2.3064966428049565,3.586769414769834,-3.4436834685819986,4.536548557838145,535
2020_2020-08-15_day1_009_h30,M2b_mean_solar,pooled,2020,30,2.7777777777777786,1.1887145988456431,-2.279032635687951,3.614233421886839,-3.4162194614649932,4.56401256495515,535
2020_2020-08-15_day1_010_h30,M2b_mean_solar,pooled,2020,30,5.0,2.271841737476035,-1.1959054970575593,4.697360560517231,-2.3330923228346014,5.647139703585543,535
2020_2020-08-15_day1_011_h30,M2b_mean_solar,pooled,2020,30,4.444444444444443,1.6758020392467416,-1.7919451952868528,4.101320862287937,-2.9291320210638947,5.051100005356249,535
2020_2020-08-15_day1_012_h30,M2b_mean_solar,pooled,2020,30,2.2222222222222214,0.4040845171437106,-3.063662717389884,2.8296033401849066,-4.200849543166926,3.779382483253218,535
2020_2020-08-15_day1_013_h30,M2b_mean_solar,pooled,2020,30,2.2222222222222214,0.3509604666116646,-3.11678676792193,2.7764792896528605,-4.253973593698972,3.726258432721172,535
2020_2020-08-15_day1_014_h30,M2b_mean_solar,pooled,2020,30,1.6666666666666714,0.8460472185869816,-2.6217000159466126,3.2715660416281773,-3.7588868417236547,4.221345184696489,535
2020_2020-08-15_day1_015_h30,M2b_mean_solar,pooled,2020,30,1.6666666666666643,1.887847282911455,-1.5798999516221395,4.313366105952651,-2.7170867773991816,5.263145249020962,535
2020_2020-08-15_day1_016_h30,M2b_mean_solar,pooled,2020,30,2.7777777777777786,1.3545939998562706,-2.113153234677324,3.7801128228974665,-3.250340060454366,4.729891965965778,535
2020_2020-08-15_day1_017_h30,M2b_mean_solar,pooled,2020,30,-1.6666666666666643,0.2499887471831106,-3.217758487350484,2.6755075702243065,-4.354945313127526,3.625286713292618,535
2020_2020-08-15_day1_018_h30,M2b_mean_solar,pooled,2020,30,-2.2222222222222214,-1.03512954765483,-4.502876782188425,1.390389275386366,-5.640063607965466,2.3401684184546774,535
2020_2020-08-15_day1_019_h30,M2b_mean_solar,pooled,2020,30,3.8888888888888857,-0.160874189497294,-3.6286214240308885,2.264644633543902,-4.765808249807931,3.2144237766122132,535
2020_2020-08-15_day1_020_h30,M2b_mean_solar,pooled,2020,30,-0.5555555555555571,0.7029592580569219,-2.7647879764766725,3.128478081098118,-3.9019748022537146,4.078257224166429,535
2020_2020-08-15_day1_021_h30,M2b_mean_solar,pooled,2020,30,-3.3333333333333286,-0.1187795495151258,-3.5865267840487203,2.30673927352607,-4.723713609825762,3.2565184165943815,535
2020_2020-08-15_day1_022_h30,M2b_mean_solar,pooled,2020,30,0.5555555555555571,-0.3959298644869768,-3.8636770990205713,2.029588958554219,-5.000863924797613,2.9793681016225304,535
2020_2020-08-15_day1_023_h30,M2b_mean_solar,pooled,2020,30,2.7777777777777786,0.1005147491586697,-3.3672324853749247,2.5260335721998657,-4.504419311151967,3.475812715268177,535
2020_2020-08-15_day1_024_h30,M2b_mean_solar,pooled,2020,30,3.3333333333333286,1.5940653609602755,-1.873681873573319,4.019584184001472,-3.010868699350361,4.969363327069782,535
2020_2020-08-15_day1_025_h30,M2b_mean_solar,pooled,2020,30,1.1111111111111072,1.9100950163091523,-1.557652218224442,4.335613839350348,-2.694839044001484,5.28539298241866,535
2020_2020-08-15_day1_026_h30,M2b_mean_solar,pooled,2020,30,-2.2222222222222214,-0.4017933178076656,-3.86954055234126,2.0237255052335303,-5.006727378118303,2.9735046483018417,535
2020_2020-08-15_day1_027_h30,M2b_mean_solar,pooled,2020,30,-2.2222222222222214,-1.4911144338103577,-4.958861668343952,0.9344043892308382,-6.0960484941209945,1.8841835322991496,535
2020_2020-08-15_day1_028_h30,M2b_mean_solar,pooled,2020,30,1.1111111111111145,-0.9102391512270748,-4.37798638576067,1.5152796718141213,-5.515173211537712,2.4650588148824326,535
2020_2020-08-15_day1_000_h60,M2b_mean_solar,pooled,2020,60,3.333333333333332,4.106051776228884,0.6383045416952893,6.531570599270079,-0.49888228408175284,7.4813497423383915,535
2020_2020-08-15_day1_001_h60,M2b_mean_solar,pooled,2020,60,3.8888888888888897,3.555622855665498,0.08787562113190361,5.9811416787066936,-1.0493112046451385,6.930920821775006,535
2020_2020-08-15_day1_006_h60,M2b_mean_solar,pooled,2020,60,4.444444444444443,3.3747972769293773,-0.0929499576042172,5.800316099970573,-1.2301367833812593,6.750095243038885,535
2020_2020-08-15_day1_007_h60,M2b_mean_solar,pooled,2020,60,5.0,2.7980626268221096,-0.6696846077114849,5.223581449863305,-1.806871433488527,6.173360592931617,535
2020_2020-08-15_day1_008_h60,M2b_mean_solar,pooled,2020,60,7.222222222222221,4.2539647977055735,0.786217563171979,6.679483620746769,-0.3509692626050631,7.629262763815081,535
2020_2020-08-15_day1_009_h60,M2b_mean_solar,pooled,2020,60,7.222222222222221,3.5522973371522206,0.08455010261862617,5.9778161601934166,-1.052636723158416,6.927595303261728,535
2020_2020-08-15_day1_010_h60,M2b_mean_solar,pooled,2020,60,7.222222222222221,3.4831771447154902,0.015429910181895767,5.908695967756686,-1.1217569155951463,6.8584751108249975,535
2020_2020-08-15_day1_011_h60,M2b_mean_solar,pooled,2020,60,6.666666666666664,2.6480377204712817,-0.8197095140623127,5.073556543512478,-1.9568963398393548,6.023335686580789,535
2020_2020-08-15_day1_012_h60,M2b_mean_solar,pooled,2020,60,3.888888888888893,1.581604788407478,-1.8861424461261165,4.007123611448674,-3.0233292719031586,4.956902754516985,535
2020_2020-08-15_day1_013_h60,M2b_mean_solar,pooled,2020,60,3.8888888888888857,2.964507793940603,-0.5032394405929916,5.390026616981799,-1.6404262663700337,6.33980576005011,535
2020_2020-08-15_day1_014_h60,M2b_mean_solar,pooled,2020,60,4.44444444444445,2.821835449453233,-0.6459117850803615,5.247354272494428,-1.7830986108574036,6.197133415562741,535
2020_2020-08-15_day1_015_h60,M2b_mean_solar,pooled,2020,60,0.0,2.6547096282157057,-0.8130376063178888,5.080228451256902,-1.950224432094931,6.0300075943252125,535
2020_2020-08-15_day1_016_h60,M2b_mean_solar,pooled,2020,60,0.5555555555555571,0.4210232178037199,-3.0467240167298746,2.846542040844916,-4.183910842506917,3.796321183913227,535
2020_2020-08-15_day1_017_h60,M2b_mean_solar,pooled,2020,60,2.2222222222222214,-0.3360243182919293,-3.803771552825524,2.0894945047492666,-4.9409583786025655,3.039273647817578,535
2020_2020-08-15_day1_018_h60,M2b_mean_solar,pooled,2020,60,-2.7777777777777786,-0.6892430447985993,-4.156990279332193,1.7362757782425966,-5.294177105109236,2.686054921310908,535
2020_2020-08-15_day1_019_h60,M2b_mean_solar,pooled,2020,60,0.5555555555555571,-0.1038090131636337,-3.5715562476972282,2.321709809877562,-4.70874307347427,3.2714889529458735,535
2020_2020-08-15_day1_020_h60,M2b_mean_solar,pooled,2020,60,0.0,0.1383867256202391,-3.3293605089133553,2.563905548661435,-4.466547334690397,3.5136846917297464,535
2020_2020-08-15_day1_021_h60,M2b_mean_solar,pooled,2020,60,-0.55555555555555,-0.3923793783791574,-3.860126612912752,2.0331394446620386,-4.997313438689794,2.98291858773035,535
2020_2020-08-15_day1_022_h60,M2b_mean_solar,pooled,2020,60,3.8888888888888857,1.632611235893167,-1.8351359986404274,4.058130058934363,-2.9723228244174695,5.007909202002674,535
2020_2020-08-15_day1_023_h60,M2b_mean_solar,pooled,2020,60,3.8888888888888857,2.998914758631833,-0.46883247590176147,5.4244335816730285,-1.6060193016788036,6.374212724741341,535
2020_2020-08-15_day1_024_h60,M2b_mean_solar,pooled,2020,60,1.1111111111111072,1.882721360603231,-1.5850258739303635,4.308240183644427,-2.7222126997074056,5.258019326712738,535
2020_2020-08-15_day1_025_h60,M2b_mean_solar,pooled,2020,60,-1.1111111111111145,0.6483441730372768,-2.8194030614963177,3.0738629960784727,-3.95658988727336,4.023642139146784,535
2020_2020-08-15_day1_026_h60,M2b_mean_solar,pooled,2020,60,-1.1111111111111072,-1.77697620998984,-5.2447234445234345,0.6485426130513559,-6.381910270300477,1.5983217561196672,535
2020_2020-08-15_day1_004_h90,M2b_mean_solar,pooled,2020,90,7.222222222222221,3.9971352862670626,0.5293880517334681,6.422654109308258,-0.607798774043574,7.37243325237657,535
2020_2020-08-15_day1_005_h90,M2b_mean_solar,pooled,2020,90,7.222222222222225,5.690998209452347,2.223250974918752,8.116517032493542,1.08606414914171,9.066296175561854,535
2020_2020-08-15_day1_006_h90,M2b_mean_solar,pooled,2020,90,9.444444444444445,6.7352697673848825,3.267522532851288,9.160788590426078,2.130335707074246,10.11056773349439,535
2020_2020-08-15_day1_007_h90,M2b_mean_solar,pooled,2020,90,9.444444444444445,5.2719014577278305,1.804154223194236,7.697420280769027,0.6669673974171939,8.647199423837337,535
2020_2020-08-15_day1_008_h90,M2b_mean_solar,pooled,2020,90,9.444444444444445,5.213785361303863,1.7460381267702685,7.639304184345059,0.6088513009932264,8.58908332741337,535
2020_2020-08-15_day1_009_h90,M2b_mean_solar,pooled,2020,90,9.444444444444445,4.42757247032819,0.9598252357945958,6.853091293369387,-0.17736158998244633,7.802870436437697,535
2020_2020-08-15_day1_010_h90,M2b_mean_solar,pooled,2020,90,8.888888888888893,5.175880016609195,1.7081327820756007,7.6013988396503915,0.5709459562985586,8.551177982718702,535
2020_2020-08-15_day1_011_h90,M2b_mean_solar,pooled,2020,90,8.333333333333329,5.899633272213189,2.431886037679594,8.325152095254385,1.294699211902552,9.274931238322695,535
2020_2020-08-15_day1_012_h90,M2b_mean_solar,pooled,2020,90,6.666666666666671,3.787632142324582,0.3198849077909873,6.213150965365777,-0.8173019179860548,7.1629301084340895,535
2020_2020-08-15_day1_013_h90,M2b_mean_solar,pooled,2020,90,2.2222222222222214,3.6080133762470545,0.14026614171346008,6.033532199288251,-0.996920684063582,6.983311342356561,535
2020_2020-08-15_day1_014_h90,M2b_mean_solar,pooled,2020,90,2.2222222222222285,1.7051394372730195,-1.762607797260575,4.130658260314215,-2.899794623037617,5.080437403382527,535
2020_2020-08-15_day1_015_h90,M2b_mean_solar,pooled,2020,90,3.8888888888888857,2.3062992804223024,-1.161447954111292,4.731818103463498,-2.298634779888334,5.68159724653181,535
2020_2020-08-15_day1_016_h90,M2b_mean_solar,pooled,2020,90,0.0,1.4538110238659143,-2.01393621066768,3.87932984690711,-3.151123036444722,4.829108989975421,535
2020_2020-08-15_day1_017_h90,M2b_mean_solar,pooled,2020,90,-1.1111111111111072,-0.2776783920468562,-3.7454256265804506,2.1478404309943397,-4.882612452357493,3.097619574062651,535
2020_2020-08-15_day1_018_h90,M2b_mean_solar,pooled,2020,90,-2.2222222222222214,-1.6028366340954427,-5.070583868629037,0.8226821889457532,-6.207770694406079,1.7724613320140645,535
2020_2020-08-15_day1_019_h90,M2b_mean_solar,pooled,2020,90,3.3333333333333357,-0.0478016882621172,-3.5155489227957117,2.3777171347790786,-4.652735748572754,3.32749627784739,535
2020_2020-08-15_day1_020_h90,M2b_mean_solar,pooled,2020,90,3.3333333333333286,2.659394937487084,-0.8083522970465102,5.084913760528281,-1.9455391228235523,6.034692903596591,535
2020_2020-08-15_day1_021_h90,M2b_mean_solar,pooled,2020,90,0.5555555555555571,2.8031446989058653,-0.6646025356277292,5.228663521947061,-1.8017893614047713,6.178442665015373,535
2020_2020-08-15_day1_022_h90,M2b_mean_solar,pooled,2020,90,1.6666666666666643,1.7423110806245026,-1.7254361539090919,4.167829903665698,-2.862622979686134,5.11760904673401,535
2020_2020-08-15_day1_023_h90,M2b_mean_solar,pooled,2020,90,1.6666666666666643,1.5394808625784575,-1.928266371955137,3.964999685619653,-3.065453197732179,4.914778828687965,535
2020_2020-08-15_day1_024_h90,M2b_mean_solar,pooled,2020,90,2.2222222222222214,1.0487710412169822,-2.4189761933166123,3.474289864258178,-3.5561630190936544,4.424069007326489,535
2020_2020-08-15_day1_002_h120,M2b_mean_solar,pooled,2020,120,9.444444444444445,6.829542511547389,3.361795277013795,9.255061334588586,2.2246084512367528,10.204840477656896,535
2020_2020-08-15_day1_003_h120,M2b_mean_solar,pooled,2020,120,9.444444444444446,7.152308132325233,3.6845608977916386,9.57782695536643,2.5473740720145965,10.52760609843474,535
2020_2020-08-15_day1_004_h120,M2b_mean_solar,pooled,2020,120,9.444444444444445,6.378832000484895,2.9110847659513004,8.804350823526091,1.7738979401742583,9.754129966594402,535
2020_2020-08-15_day1_005_h120,M2b_mean_solar,pooled,2020,120,9.444444444444446,7.36590631156418,3.898159077030585,9.791425134605376,2.760972251253543,10.741204277673686,535
2020_2020-08-15_day1_006_h120,M2b_mean_solar,pooled,2020,120,11.666666666666664,7.674162334739449,4.206415100205855,10.099681157780646,3.069228274428813,11.049460300848956,535
2020_2020-08-15_day1_007_h120,M2b_mean_solar,pooled,2020,120,11.666666666666664,6.007465908398382,2.5397186738647877,8.432984731439578,1.4025318480877456,9.382763874507889,535
2020_2020-08-15_day1_008_h120,M2b_mean_solar,pooled,2020,120,11.111111111111114,6.8967901975722405,3.429042963038646,9.322309020613437,2.291856137261604,10.272088163681747,535
2020_2020-08-15_day1_009_h120,M2b_mean_solar,pooled,2020,120,11.111111111111107,7.899360437803036,4.431613203269442,10.324879260844233,3.2944263774923996,11.274658403912543,535
2020_2020-08-15_day1_010_h120,M2b_mean_solar,pooled,2020,120,11.666666666666671,7.780306918466257,4.312559683932663,10.205825741507454,3.1753728581556206,11.155604884575764,535
2020_2020-08-15_day1_011_h120,M2b_mean_solar,pooled,2020,120,6.666666666666664,6.6768625112062185,3.209115276672624,9.102381334247415,2.071928450895582,10.052160477315725,535
2020_2020-08-15_day1_012_h120,M2b_mean_solar,pooled,2020,120,4.44444444444445,2.403018379514693,-1.0647288550189016,4.828537202555889,-2.2019156807959437,5.7783163456242,535
2020_2020-08-15_day1_013_h120,M2b_mean_solar,pooled,2020,120,6.111111111111107,3.137860429489959,-0.32988680504363543,5.5633792525311545,-1.4670736308206775,6.513158395599467,535
2020_2020-08-15_day1_014_h120,M2b_mean_solar,pooled,2020,120,1.6666666666666714,2.8858951788110696,-0.5818520557225249,5.311414001852265,-1.719038881499567,6.261193144920577,535
2020_2020-08-15_day1_015_h120,M2b_mean_solar,pooled,2020,120,0.5555555555555571,2.5997916685441913,-0.8679555659894032,5.025310491585387,-2.0051423917664453,5.975089634653699,535
2020_2020-08-15_day1_016_h120,M2b_mean_solar,pooled,2020,120,0.5555555555555571,0.6533142570476604,-2.814432977485934,3.0788330800888564,-3.951619803262976,4.028612223157168,535
2020_2020-08-15_day1_017_h120,M2b_mean_solar,pooled,2020,120,1.6666666666666714,-0.3745485989752541,-3.8422958335088486,2.0509702240659418,-4.979482659285891,3.000749367134253,535
2020_2020-08-15_day1_018_h120,M2b_mean_solar,pooled,2020,120,1.1111111111111072,1.0032414600234991,-2.464505774510095,3.428760283064695,-3.6016926002871372,4.378539426133006,535
2020_2020-08-15_day1_019_h120,M2b_mean_solar,pooled,2020,120,4.444444444444443,3.604480545865907,0.13673331133231237,6.029999368907102,-1.0004535144447297,6.9797785119754145,535
2020_2020-08-15_day1_020_h120,M2b_mean_solar,pooled,2020,120,1.1111111111111072,2.873756813358943,-0.5939904211746514,5.299275636400139,-1.7311772469516935,6.24905477946845,535
2020_2020-08-15_day1_021_h120,M2b_mean_solar,pooled,2020,120,-1.6666666666666643,1.162128206337064,-2.3056190281965305,3.58764702937826,-3.4428058539735726,4.537426172446571,535
2020_2020-08-15_day1_022_h120,M2b_mean_solar,pooled,2020,120,2.7777777777777786,0.8212358884688431,-2.6465113460647514,3.246754711510039,-3.7836981718417935,4.19653385457835,535
2020_2020-08-15_day1_000_h15,M2b_mean_solar,horizon_specific,2020,15,0.5555555555555536,0.5685693953817927,-0.9782686666329834,1.7609536494463738,-1.2506182599980502,2.161513425021341,124
2020_2020-08-15_day1_001_h15,M2b_mean_solar,horizon_specific,2020,15,0.5555555555555571,0.6148838947801436,-0.9319541672346325,1.8072681488447246,-1.2043037605996993,2.207827924419692,124
2020_2020-08-15_day1_002_h15,M2b_mean_solar,horizon_specific,2020,15,1.1111111111111107,1.1146150070460403,-0.4322230549687358,2.3069992611106214,-0.7045726483338026,2.7075590366855886,124
2020_2020-08-15_day1_003_h15,M2b_mean_solar,horizon_specific,2020,15,1.1111111111111107,0.7077747202510632,-0.8390633417637129,1.9001589743156444,-1.1114129351287798,2.3007187498906116,124
2020_2020-08-15_day1_004_h15,M2b_mean_solar,horizon_specific,2020,15,1.1111111111111107,0.2736902606374574,-1.2731478013773188,1.4660745147020384,-1.5454973947423856,1.866634290277006,124
2020_2020-08-15_day1_006_h15,M2b_mean_solar,horizon_specific,2020,15,1.1111111111111145,1.1800235013963984,-0.3668145606183777,2.3724077554609795,-0.6391641539834445,2.772967531035947,124
2020_2020-08-15_day1_007_h15,M2b_mean_solar,horizon_specific,2020,15,1.1111111111111072,0.3162526037970872,-1.230585458217689,1.5086368578616682,-1.5029350515827558,1.9091966334366357,124
2020_2020-08-15_day1_008_h15,M2b_mean_solar,horizon_specific,2020,15,1.1111111111111145,0.7567605309034072,-0.7900775311113689,1.9491447849679884,-1.0624271244764358,2.3497045605429556,124
2020_2020-08-15_day1_009_h15,M2b_mean_solar,horizon_specific,2020,15,1.1111111111111072,0.316322012319833,-1.2305160496949432,1.508706266384414,-1.50286564306001,1.9092660419593814,124
2020_2020-08-15_day1_010_h15,M2b_mean_solar,horizon_specific,2020,15,1.6666666666666714,0.7533944413318554,-0.7934436206829207,1.9457786953964364,-1.0657932140479875,2.346338470971404,124
2020_2020-08-15_day1_011_h15,M2b_mean_solar,horizon_specific,2020,15,3.3333333333333286,1.1881294073933937,-0.35870865462138246,2.3805136614579747,-0.6310582479864493,2.7810734370329424,124
2020_2020-08-15_day1_012_h15,M2b_mean_solar,horizon_specific,2020,15,1.1111111111111145,0.205700275718901,-1.341137786295875,1.398084529783482,-1.613487379660942,1.7986443053584495,124
2020_2020-08-15_day1_013_h15,M2b_mean_solar,horizon_specific,2020,15,1.1111111111111072,0.1807954648876223,-1.366042597127154,1.3731797189522033,-1.6383921904922207,1.7737394945271707,124
2020_2020-08-15_day1_014_h15,M2b_mean_solar,horizon_specific,2020,15,1.1111111111111145,0.1517247804146166,-1.3951132816001595,1.3441090344791977,-1.6674628749652263,1.7446688100541652,124
2020_2020-08-15_day1_015_h15,M2b_mean_solar,horizon_specific,2020,15,0.5555555555555571,0.5710567477194924,-0.9757813142952837,1.7634410017840736,-1.2481309076603506,2.164000777359041,124
2020_2020-08-15_day1_016_h15,M2b_mean_solar,horizon_specific,2020,15,1.1111111111111072,1.0391671884039,-0.5076708736108761,2.231551442468481,-0.780020466975943,2.6321112180434483,124
2020_2020-08-15_day1_017_h15,M2b_mean_solar,horizon_specific,2020,15,1.6666666666666714,0.1411531932301576,-1.4056848687846186,1.3335374472947386,-1.6780344621496854,1.734097222869706,124
2020_2020-08-15_day1_018_h15,M2b_mean_solar,horizon_specific,2020,15,-3.3333333333333357,0.061555697145685,-1.4852823648690912,1.253939951210266,-1.757631958234158,1.6544997267852335,124
2020_2020-08-15_day1_019_h15,M2b_mean_solar,horizon_specific,2020,15,1.1111111111111145,-0.6865751293360349,-2.2334131913508113,0.5058091247285461,-2.505762784715878,0.9063689003035136,124
2020_2020-08-15_day1_020_h15,M2b_mean_solar,horizon_specific,2020,15,2.7777777777777715,0.5533689431128442,-0.9934691189019319,1.7457531971774252,-1.2658187122669986,2.146312972752393,124
2020_2020-08-15_day1_021_h15,M2b_mean_solar,horizon_specific,2020,15,-3.3333333333333286,-0.0258928882400742,-1.5727309502548503,1.1664913658245069,-1.8450805436199171,1.5670511413994743,124
