pair_id,year,session_id,t0_utc,t0_local,future_utc,future_local,requested_horizon_min,actual_horizon_min,horizon_error_min,track_temp_0_c,ambient_temp_0_c,thermal_gap_0_c,track_rate_0_c_per_min,rate_lookback_min,rate_source_utc,rate_source_track_c,rate_valid,future_track_temp_c,future_ambient_temp_c,delta_track_temp_c,delta_ambient_temp_c,source_row_0,source_row_future
2021_2021-05-22_day1_008_h30,2021,2021_2021-05-22_day1,2021-05-22 16:00:00+00:00,2021-05-22 16:00:00+00:00,2021-05-22 16:30:00+00:00,2021-05-22 16:30:00+00:00,30,30.0,0.0,34.44444444444444,25.555555555555557,8.888888888888886,0.11111111111111095,15.0,2021-05-22 15:45:00+00:00,32.77777777777778,True,35.0,26.666666666666668,0.5555555555555571,1.1111111111111107,350,352
2021_2021-05-22_day1_008_h60,2021,2021_2021-05-22_day1,2021-05-22 16:00:00+00:00,2021-05-22 16:00:00+00:00,2021-05-22 17:00:00+00:00,2021-05-22 17:00:00+00:00,60,60.0,0.0,34.44444444444444,25.555555555555557,8.888888888888886,0.11111111111111095,15.0,2021-05-22 15:45:00+00:00,32.77777777777778,True,36.666666666666664,27.22222222222222,2.2222222222222214,1.6666666666666643,350,354
2021_2021-05-22_day1_008_h90,2021,2021_2021-05-22_day1,2021-05-22 16:00:00+00:00,2021-05-22 16:00:00+00:00,2021-05-22 17:30:00+00:00,2021-05-22 17:30:00+00:00,90,90.0,0.0,34.44444444444444,25.555555555555557,8.888888888888886,0.11111111111111095,15.0,2021-05-22 15:45:00+00:00,32.77777777777778,True,38.333333333333336,27.77777777777778,3.888888888888893,2.2222222222222214,350,356
2021_2021-05-22_day1_008_h120,2021,2021_2021-05-22_day1,2021-05-22 16:00:00+00:00,2021-05-22 16:00:00+00:00,2021-05-22 18:00:00+00:00,2021-05-22 18:00:00+00:00,120,120.0,0.0,34.44444444444444,25.555555555555557,8.888888888888886,0.11111111111111095,15.0,2021-05-22 15:45:00+00:00,32.77777777777778,True,37.77777777777778,27.22222222222222,3.3333333333333357,1.6666666666666643,350,358
2021_2021-05-22_day1_009_h15,2021,2021_2021-05-22_day1,2021-05-22 16:15:00+00:00,2021-05-22 16:15:00+00:00,2021-05-22 16:30:00+00:00,2021-05-22 16:30:00+00:00,15,15.0,0.0,34.44444444444444,26.666666666666668,7.777777777777775,0.0,15.0,2021-05-22 16:00:00+00:00,34.44444444444444,True,35.0,26.666666666666668,0.5555555555555571,0.0,351,352
2021_2021-05-22_day1_009_h30,2021,2021_2021-05-22_day1,2021-05-22 16:15:00+00:00,2021-05-22 16:15:00+00:00,2021-05-22 16:45:00+00:00,2021-05-22 16:45:00+00:00,30,30.0,0.0,34.44444444444444,26.666666666666668,7.777777777777775,0.0,15.0,2021-05-22 16:00:00+00:00,34.44444444444444,True,36.111111111111114,27.22222222222222,1.6666666666666714,0.5555555555555536,351,353
2021_2021-05-22_day1_009_h60,2021,2021_2021-05-22_day1,2021-05-22 16:15:00+00:00,2021-05-22 16:15:00+00:00,2021-05-22 17:15:00+00:00,2021-05-22 17:15:00+00:00,60,60.0,0.0,34.44444444444444,26.666666666666668,7.777777777777775,0.0,15.0,2021-05-22 16:00:00+00:00,34.44444444444444,True,38.333333333333336,27.77777777777778,3.888888888888893,1.1111111111111107,351,355
2021_2021-05-22_day1_009_h90,2021,2021_2021-05-22_day1,2021-05-22 16:15:00+00:00,2021-05-22 16:15:00+00:00,2021-05-22 17:45:00+00:00,2021-05-22 17:45:00+00:00,90,90.0,0.0,34.44444444444444,26.666666666666668,7.777777777777775,0.0,15.0,2021-05-22 16:00:00+00:00,34.44444444444444,True,38.333333333333336,27.77777777777778,3.888888888888893,1.1111111111111107,351,357
2021_2021-05-22_day1_009_h120,2021,2021_2021-05-22_day1,2021-05-22 16:15:00+00:00,2021-05-22 16:15:00+00:00,2021-05-22 18:15:00+00:00,2021-05-22 18:15:00+00:00,120,120.0,0.0,34.44444444444444,26.666666666666668,7.777777777777775,0.0,15.0,2021-05-22 16:00:00+00:00,34.44444444444444,True,37.77777777777778,27.77777777777778,3.3333333333333357,1.1111111111111107,351,359
2021_2021-05-22_day1_010_h15,2021,2021_2021-05-22_day1,2021-05-22 16:30:00+00:00,2021-05-22 16:30:00+00:00,2021-05-22 16:45:00+00:00,2021-05-22 16:45:00+00:00,15,15.0,0.0,35.0,26.666666666666668,8.333333333333332,0.03703703703703714,15.0,2021-05-22 16:15:00+00:00,34.44444444444444,True,36.111111111111114,27.22222222222222,1.1111111111111143,0.5555555555555536,352,353
2021_2021-05-22_day1_010_h30,2021,2021_2021-05-22_day1,2021-05-22 16:30:00+00:00,2021-05-22 16:30:00+00:00,2021-05-22 17:00:00+00:00,2021-05-22 17:00:00+00:00,30,30.0,0.0,35.0,26.666666666666668,8.333333333333332,0.03703703703703714,15.0,2021-05-22 16:15:00+00:00,34.44444444444444,True,36.666666666666664,27.22222222222222,1.6666666666666643,0.5555555555555536,352,354
2021_2021-05-22_day1_010_h60,2021,2021_2021-05-22_day1,2021-05-22 16:30:00+00:00,2021-05-22 16:30:00+00:00,2021-05-22 17:30:00+00:00,2021-05-22 17:30:00+00:00,60,60.0,0.0,35.0,26.666666666666668,8.333333333333332,0.03703703703703714,15.0,2021-05-22 16:15:00+00:00,34.44444444444444,True,38.333333333333336,27.77777777777778,3.3333333333333357,1.1111111111111107,352,356
2021_2021-05-22_day1_010_h90,2021,2021_2021-05-22_day1,2021-05-22 16:30:00+00:00,2021-05-22 16:30:00+00:00,2021-05-22 18:00:00+00:00,2021-05-22 18:00:00+00:00,90,90.0,0.0,35.0,26.666666666666668,8.333333333333332,0.03703703703703714,15.0,2021-05-22 16:15:00+00:00,34.44444444444444,True,37.77777777777778,27.22222222222222,2.7777777777777786,0.5555555555555536,352,358
2021_2021-05-22_day1_010_h120,2021,2021_2021-05-22_day1,2021-05-22 16:30:00+00:00,2021-05-22 16:30:00+00:00,2021-05-22 18:30:00+00:00,2021-05-22 18:30:00+00:00,120,120.0,0.0,35.0,26.666666666666668,8.333333333333332,0.03703703703703714,15.0,2021-05-22 16:15:00+00:00,34.44444444444444,True,38.333333333333336,27.77777777777778,3.3333333333333357,1.1111111111111107,352,360
2021_2021-05-22_day1_011_h15,2021,2021_2021-05-22_day1,2021-05-22 16:45:00+00:00,2021-05-22 16:45:00+00:00,2021-05-22 17:00:00+00:00,2021-05-22 17:00:00+00:00,15,15.0,0.0,36.111111111111114,27.22222222222222,8.888888888888893,0.07407407407407428,15.0,2021-05-22 16:30:00+00:00,35.0,True,36.666666666666664,27.22222222222222,0.55555555555555,0.0,353,354
2021_2021-05-22_day1_011_h30,2021,2021_2021-05-22_day1,2021-05-22 16:45:00+00:00,2021-05-22 16:45:00+00:00,2021-05-22 17:15:00+00:00,2021-05-22 17:15:00+00:00,30,30.0,0.0,36.111111111111114,27.22222222222222,8.888888888888893,0.07407407407407428,15.0,2021-05-22 16:30:00+00:00,35.0,True,38.333333333333336,27.77777777777778,2.2222222222222214,0.5555555555555571,353,355
2021_2021-05-22_day1_011_h60,2021,2021_2021-05-22_day1,2021-05-22 16:45:00+00:00,2021-05-22 16:45:00+00:00,2021-05-22 17:45:00+00:00,2021-05-22 17:45:00+00:00,60,60.0,0.0,36.111111111111114,27.22222222222222,8.888888888888893,0.07407407407407428,15.0,2021-05-22 16:30:00+00:00,35.0,True,38.333333333333336,27.77777777777778,2.2222222222222214,0.5555555555555571,353,357
2021_2021-05-22_day1_011_h90,2021,2021_2021-05-22_day1,2021-05-22 16:45:00+00:00,2021-05-22 16:45:00+00:00,2021-05-22 18:15:00+00:00,2021-05-22 18:15:00+00:00,90,90.0,0.0,36.111111111111114,27.22222222222222,8.888888888888893,0.07407407407407428,15.0,2021-05-22 16:30:00+00:00,35.0,True,37.77777777777778,27.77777777777778,1.6666666666666643,0.5555555555555571,353,359
2021_2021-05-22_day1_011_h120,2021,2021_2021-05-22_day1,2021-05-22 16:45:00+00:00,2021-05-22 16:45:00+00:00,2021-05-22 18:45:00+00:00,2021-05-22 18:45:00+00:00,120,120.0,0.0,36.111111111111114,27.22222222222222,8.888888888888893,0.07407407407407428,15.0,2021-05-22 16:30:00+00:00,35.0,True,39.44444444444444,27.77777777777778,3.3333333333333286,0.5555555555555571,353,361
2021_2021-05-22_day1_012_h15,2021,2021_2021-05-22_day1,2021-05-22 17:00:00+00:00,2021-05-22 17:00:00+00:00,2021-05-22 17:15:00+00:00,2021-05-22 17:15:00+00:00,15,15.0,0.0,36.666666666666664,27.22222222222222,9.444444444444443,0.03703703703703667,15.0,2021-05-22 16:45:00+00:00,36.111111111111114,True,38.333333333333336,27.77777777777778,1.6666666666666714,0.5555555555555571,354,355
2021_2021-05-22_day1_012_h30,2021,2021_2021-05-22_day1,2021-05-22 17:00:00+00:00,2021-05-22 17:00:00+00:00,2021-05-22 17:30:00+00:00,2021-05-22 17:30:00+00:00,30,30.0,0.0,36.666666666666664,27.22222222222222,9.444444444444443,0.03703703703703667,15.0,2021-05-22 16:45:00+00:00,36.111111111111114,True,38.333333333333336,27.77777777777778,1.6666666666666714,0.5555555555555571,354,356
2021_2021-05-22_day1_012_h60,2021,2021_2021-05-22_day1,2021-05-22 17:00:00+00:00,2021-05-22 17:00:00+00:00,2021-05-22 18:00:00+00:00,2021-05-22 18:00:00+00:00,60,60.0,0.0,36.666666666666664,27.22222222222222,9.444444444444443,0.03703703703703667,15.0,2021-05-22 16:45:00+00:00,36.111111111111114,True,37.77777777777778,27.22222222222222,1.1111111111111143,0.0,354,358
2021_2021-05-22_day1_012_h90,2021,2021_2021-05-22_day1,2021-05-22 17:00:00+00:00,2021-05-22 17:00:00+00:00,2021-05-22 18:30:00+00:00,2021-05-22 18:30:00+00:00,90,90.0,0.0,36.666666666666664,27.22222222222222,9.444444444444443,0.03703703703703667,15.0,2021-05-22 16:45:00+00:00,36.111111111111114,True,38.333333333333336,27.77777777777778,1.6666666666666714,0.5555555555555571,354,360
2021_2021-05-22_day1_012_h120,2021,2021_2021-05-22_day1,2021-05-22 17:00:00+00:00,2021-05-22 17:00:00+00:00,2021-05-22 19:00:00+00:00,2021-05-22 19:00:00+00:00,120,120.0,0.0,36.666666666666664,27.22222222222222,9.444444444444443,0.03703703703703667,15.0,2021-05-22 16:45:00+00:00,36.111111111111114,True,42.77777777777778,28.88888888888889,6.111111111111114,1.6666666666666679,354,362
2021_2021-05-22_day1_013_h15,2021,2021_2021-05-22_day1,2021-05-22 17:15:00+00:00,2021-05-22 17:15:00+00:00,2021-05-22 17:30:00+00:00,2021-05-22 17:30:00+00:00,15,15.0,0.0,38.333333333333336,27.77777777777778,10.555555555555557,0.11111111111111142,15.0,2021-05-22 17:00:00+00:00,36.666666666666664,True,38.333333333333336,27.77777777777778,0.0,0.0,355,356
2021_2021-05-22_day1_013_h30,2021,2021_2021-05-22_day1,2021-05-22 17:15:00+00:00,2021-05-22 17:15:00+00:00,2021-05-22 17:45:00+00:00,2021-05-22 17:45:00+00:00,30,30.0,0.0,38.333333333333336,27.77777777777778,10.555555555555557,0.11111111111111142,15.0,2021-05-22 17:00:00+00:00,36.666666666666664,True,38.333333333333336,27.77777777777778,0.0,0.0,355,357
2021_2021-05-22_day1_013_h60,2021,2021_2021-05-22_day1,2021-05-22 17:15:00+00:00,2021-05-22 17:15:00+00:00,2021-05-22 18:15:00+00:00,2021-05-22 18:15:00+00:00,60,60.0,0.0,38.333333333333336,27.77777777777778,10.555555555555557,0.11111111111111142,15.0,2021-05-22 17:00:00+00:00,36.666666666666664,True,37.77777777777778,27.77777777777778,-0.5555555555555571,0.0,355,359
2021_2021-05-22_day1_013_h90,2021,2021_2021-05-22_day1,2021-05-22 17:15:00+00:00,2021-05-22 17:15:00+00:00,2021-05-22 18:45:00+00:00,2021-05-22 18:45:00+00:00,90,90.0,0.0,38.333333333333336,27.77777777777778,10.555555555555557,0.11111111111111142,15.0,2021-05-22 17:00:00+00:00,36.666666666666664,True,39.44444444444444,27.77777777777778,1.1111111111111072,0.0,355,361
2021_2021-05-22_day1_013_h120,2021,2021_2021-05-22_day1,2021-05-22 17:15:00+00:00,2021-05-22 17:15:00+00:00,2021-05-22 19:15:00+00:00,2021-05-22 19:15:00+00:00,120,120.0,0.0,38.333333333333336,27.77777777777778,10.555555555555557,0.11111111111111142,15.0,2021-05-22 17:00:00+00:00,36.666666666666664,True,44.44444444444444,29.444444444444443,6.111111111111107,1.6666666666666643,355,363
2021_2021-05-22_day1_014_h15,2021,2021_2021-05-22_day1,2021-05-22 17:30:00+00:00,2021-05-22 17:30:00+00:00,2021-05-22 17:45:00+00:00,2021-05-22 17:45:00+00:00,15,15.0,0.0,38.333333333333336,27.77777777777778,10.555555555555557,0.0,15.0,2021-05-22 17:15:00+00:00,38.333333333333336,True,38.333333333333336,27.77777777777778,0.0,0.0,356,357
2021_2021-05-22_day1_014_h30,2021,2021_2021-05-22_day1,2021-05-22 17:30:00+00:00,2021-05-22 17:30:00+00:00,2021-05-22 18:00:00+00:00,2021-05-22 18:00:00+00:00,30,30.0,0.0,38.333333333333336,27.77777777777778,10.555555555555557,0.0,15.0,2021-05-22 17:15:00+00:00,38.333333333333336,True,37.77777777777778,27.22222222222222,-0.5555555555555571,-0.5555555555555571,356,358
2021_2021-05-22_day1_014_h60,2021,2021_2021-05-22_day1,2021-05-22 17:30:00+00:00,2021-05-22 17:30:00+00:00,2021-05-22 18:30:00+00:00,2021-05-22 18:30:00+00:00,60,60.0,0.0,38.333333333333336,27.77777777777778,10.555555555555557,0.0,15.0,2021-05-22 17:15:00+00:00,38.333333333333336,True,38.333333333333336,27.77777777777778,0.0,0.0,356,360
2021_2021-05-22_day1_014_h90,2021,2021_2021-05-22_day1,2021-05-22 17:30:00+00:00,2021-05-22 17:30:00+00:00,2021-05-22 19:00:00+00:00,2021-05-22 19:00:00+00:00,90,90.0,0.0,38.333333333333336,27.77777777777778,10.555555555555557,0.0,15.0,2021-05-22 17:15:00+00:00,38.333333333333336,True,42.77777777777778,28.88888888888889,4.444444444444443,1.1111111111111107,356,362
2021_2021-05-22_day1_014_h120,2021,2021_2021-05-22_day1,2021-05-22 17:30:00+00:00,2021-05-22 17:30:00+00:00,2021-05-22 19:30:00+00:00,2021-05-22 19:30:00+00:00,120,120.0,0.0,38.333333333333336,27.77777777777778,10.555555555555557,0.0,15.0,2021-05-22 17:15:00+00:00,38.333333333333336,True,45.55555555555556,30.0,7.222222222222221,2.2222222222222214,356,364
2021_2021-05-22_day1_015_h15,2021,2021_2021-05-22_day1,2021-05-22 17:45:00+00:00,2021-05-22 17:45:00+00:00,2021-05-22 18:00:00+00:00,2021-05-22 18:00:00+00:00,15,15.0,0.0,38.333333333333336,27.77777777777778,10.555555555555557,0.0,15.0,2021-05-22 17:30:00+00:00,38.333333333333336,True,37.77777777777778,27.22222222222222,-0.5555555555555571,-0.5555555555555571,357,358
2021_2021-05-22_day1_015_h30,2021,2021_2021-05-22_day1,2021-05-22 17:45:00+00:00,2021-05-22 17:45:00+00:00,2021-05-22 18:15:00+00:00,2021-05-22 18:15:00+00:00,30,30.0,0.0,38.333333333333336,27.77777777777778,10.555555555555557,0.0,15.0,2021-05-22 17:30:00+00:00,38.333333333333336,True,37.77777777777778,27.77777777777778,-0.5555555555555571,0.0,357,359
2021_2021-05-22_day1_015_h60,2021,2021_2021-05-22_day1,2021-05-22 17:45:00+00:00,2021-05-22 17:45:00+00:00,2021-05-22 18:45:00+00:00,2021-05-22 18:45:00+00:00,60,60.0,0.0,38.333333333333336,27.77777777777778,10.555555555555557,0.0,15.0,2021-05-22 17:30:00+00:00,38.333333333333336,True,39.44444444444444,27.77777777777778,1.1111111111111072,0.0,357,361
2021_2021-05-22_day1_015_h90,2021,2021_2021-05-22_day1,2021-05-22 17:45:00+00:00,2021-05-22 17:45:00+00:00,2021-05-22 19:15:00+00:00,2021-05-22 19:15:00+00:00,90,90.0,0.0,38.333333333333336,27.77777777777778,10.555555555555557,0.0,15.0,2021-05-22 17:30:00+00:00,38.333333333333336,True,44.44444444444444,29.444444444444443,6.111111111111107,1.6666666666666643,357,363
2021_2021-05-22_day1_015_h120,2021,2021_2021-05-22_day1,2021-05-22 17:45:00+00:00,2021-05-22 17:45:00+00:00,2021-05-22 19:45:00+00:00,2021-05-22 19:45:00+00:00,120,120.0,0.0,38.333333333333336,27.77777777777778,10.555555555555557,0.0,15.0,2021-05-22 17:30:00+00:00,38.333333333333336,True,46.111111111111114,29.444444444444443,7.777777777777779,1.6666666666666643,357,365
2021_2021-05-22_day1_016_h15,2021,2021_2021-05-22_day1,2021-05-22 18:00:00+00:00,2021-05-22 18:00:00+00:00,2021-05-22 18:15:00+00:00,2021-05-22 18:15:00+00:00,15,15.0,0.0,37.77777777777778,27.22222222222222,10.555555555555557,-0.03703703703703714,15.0,2021-05-22 17:45:00+00:00,38.333333333333336,True,37.77777777777778,27.77777777777778,0.0,0.5555555555555571,358,359
2021_2021-05-22_day1_016_h30,2021,2021_2021-05-22_day1,2021-05-22 18:00:00+00:00,2021-05-22 18:00:00+00:00,2021-05-22 18:30:00+00:00,2021-05-22 18:30:00+00:00,30,30.0,0.0,37.77777777777778,27.22222222222222,10.555555555555557,-0.03703703703703714,15.0,2021-05-22 17:45:00+00:00,38.333333333333336,True,38.333333333333336,27.77777777777778,0.5555555555555571,0.5555555555555571,358,360
2021_2021-05-22_day1_016_h60,2021,2021_2021-05-22_day1,2021-05-22 18:00:00+00:00,2021-05-22 18:00:00+00:00,2021-05-22 19:00:00+00:00,2021-05-22 19:00:00+00:00,60,60.0,0.0,37.77777777777778,27.22222222222222,10.555555555555557,-0.03703703703703714,15.0,2021-05-22 17:45:00+00:00,38.333333333333336,True,42.77777777777778,28.88888888888889,5.0,1.6666666666666679,358,362
2021_2021-05-22_day1_016_h90,2021,2021_2021-05-22_day1,2021-05-22 18:00:00+00:00,2021-05-22 18:00:00+00:00,2021-05-22 19:30:00+00:00,2021-05-22 19:30:00+00:00,90,90.0,0.0,37.77777777777778,27.22222222222222,10.555555555555557,-0.03703703703703714,15.0,2021-05-22 17:45:00+00:00,38.333333333333336,True,45.55555555555556,30.0,7.777777777777779,2.7777777777777786,358,364
2021_2021-05-22_day1_016_h120,2021,2021_2021-05-22_day1,2021-05-22 18:00:00+00:00,2021-05-22 18:00:00+00:00,2021-05-22 20:00:00+00:00,2021-05-22 20:00:00+00:00,120,120.0,0.0,37.77777777777778,27.22222222222222,10.555555555555557,-0.03703703703703714,15.0,2021-05-22 17:45:00+00:00,38.333333333333336,True,47.22222222222222,29.444444444444443,9.444444444444443,2.2222222222222214,358,366
2021_2021-05-22_day1_017_h15,2021,2021_2021-05-22_day1,2021-05-22 18:15:00+00:00,2021-05-22 18:15:00+00:00,2021-05-22 18:30:00+00:00,2021-05-22 18:30:00+00:00,15,15.0,0.0,37.77777777777778,27.77777777777778,10.0,0.0,15.0,2021-05-22 18:00:00+00:00,37.77777777777778,True,38.333333333333336,27.77777777777778,0.5555555555555571,0.0,359,360
2021_2021-05-22_day1_017_h30,2021,2021_2021-05-22_day1,2021-05-22 18:15:00+00:00,2021-05-22 18:15:00+00:00,2021-05-22 18:45:00+00:00,2021-05-22 18:45:00+00:00,30,30.0,0.0,37.77777777777778,27.77777777777778,10.0,0.0,15.0,2021-05-22 18:00:00+00:00,37.77777777777778,True,39.44444444444444,27.77777777777778,1.6666666666666643,0.0,359,361
2021_2021-05-22_day1_017_h60,2021,2021_2021-05-22_day1,2021-05-22 18:15:00+00:00,2021-05-22 18:15:00+00:00,2021-05-22 19:15:00+00:00,2021-05-22 19:15:00+00:00,60,60.0,0.0,37.77777777777778,27.77777777777778,10.0,0.0,15.0,2021-05-22 18:00:00+00:00,37.77777777777778,True,44.44444444444444,29.444444444444443,6.666666666666664,1.6666666666666643,359,363
2021_2021-05-22_day1_017_h90,2021,2021_2021-05-22_day1,2021-05-22 18:15:00+00:00,2021-05-22 18:15:00+00:00,2021-05-22 19:45:00+00:00,2021-05-22 19:45:00+00:00,90,90.0,0.0,37.77777777777778,27.77777777777778,10.0,0.0,15.0,2021-05-22 18:00:00+00:00,37.77777777777778,True,46.111111111111114,29.444444444444443,8.333333333333336,1.6666666666666643,359,365
2021_2021-05-22_day1_017_h120,2021,2021_2021-05-22_day1,2021-05-22 18:15:00+00:00,2021-05-22 18:15:00+00:00,2021-05-22 20:15:00+00:00,2021-05-22 20:15:00+00:00,120,120.0,0.0,37.77777777777778,27.77777777777778,10.0,0.0,15.0,2021-05-22 18:00:00+00:00,37.77777777777778,True,48.333333333333336,30.0,10.555555555555557,2.2222222222222214,359,367
2021_2021-05-22_day1_018_h15,2021,2021_2021-05-22_day1,2021-05-22 18:30:00+00:00,2021-05-22 18:30:00+00:00,2021-05-22 18:45:00+00:00,2021-05-22 18:45:00+00:00,15,15.0,0.0,38.333333333333336,27.77777777777778,10.555555555555557,0.03703703703703714,15.0,2021-05-22 18:15:00+00:00,37.77777777777778,True,39.44444444444444,27.77777777777778,1.1111111111111072,0.0,360,361
2021_2021-05-22_day1_018_h30,2021,2021_2021-05-22_day1,2021-05-22 18:30:00+00:00,2021-05-22 18:30:00+00:00,2021-05-22 19:00:00+00:00,2021-05-22 19:00:00+00:00,30,30.0,0.0,38.333333333333336,27.77777777777778,10.555555555555557,0.03703703703703714,15.0,2021-05-22 18:15:00+00:00,37.77777777777778,True,42.77777777777778,28.88888888888889,4.444444444444443,1.1111111111111107,360,362
2021_2021-05-22_day1_018_h60,2021,2021_2021-05-22_day1,2021-05-22 18:30:00+00:00,2021-05-22 18:30:00+00:00,2021-05-22 19:30:00+00:00,2021-05-22 19:30:00+00:00,60,60.0,0.0,38.333333333333336,27.77777777777778,10.555555555555557,0.03703703703703714,15.0,2021-05-22 18:15:00+00:00,37.77777777777778,True,45.55555555555556,30.0,7.222222222222221,2.2222222222222214,360,364
2021_2021-05-22_day1_018_h90,2021,2021_2021-05-22_day1,2021-05-22 18:30:00+00:00,2021-05-22 18:30:00+00:00,2021-05-22 20:00:00+00:00,2021-05-22 20:00:00+00:00,90,90.0,0.0,38.333333333333336,27.77777777777778,10.555555555555557,0.03703703703703714,15.0,2021-05-22 18:15:00+00:00,37.77777777777778,True,47.22222222222222,29.444444444444443,8.888888888888886,1.6666666666666643,360,366
2021_2021-05-22_day1_018_h120,2021,2021_2021-05-22_day1,2021-05-22 18:30:00+00:00,2021-05-22 18:30:00+00:00,2021-05-22 20:30:00+00:00,2021-05-22 20:30:00+00:00,120,120.0,0.0,38.333333333333336,27.77777777777778,10.555555555555557,0.03703703703703714,15.0,2021-05-22 18:15:00+00:00,37.77777777777778,True,48.333333333333336,30.555555555555557,10.0,2.7777777777777786,360,368
2021_2021-05-22_day1_019_h15,2021,2021_2021-05-22_day1,2021-05-22 18:45:00+00:00,2021-05-22 18:45:00+00:00,2021-05-22 19:00:00+00:00,2021-05-22 19:00:00+00:00,15,15.0,0.0,39.44444444444444,27.77777777777778,11.666666666666664,0.0740740740740738,15.0,2021-05-22 18:30:00+00:00,38.333333333333336,True,42.77777777777778,28.88888888888889,3.3333333333333357,1.1111111111111107,361,362
2021_2021-05-22_day1_019_h30,2021,2021_2021-05-22_day1,2021-05-22 18:45:00+00:00,2021-05-22 18:45:00+00:00,2021-05-22 19:15:00+00:00,2021-05-22 19:15:00+00:00,30,30.0,0.0,39.44444444444444,27.77777777777778,11.666666666666664,0.0740740740740738,15.0,2021-05-22 18:30:00+00:00,38.333333333333336,True,44.44444444444444,29.444444444444443,5.0,1.6666666666666643,361,363
2021_2021-05-22_day1_019_h60,2021,2021_2021-05-22_day1,2021-05-22 18:45:00+00:00,2021-05-22 18:45:00+00:00,2021-05-22 19:45:00+00:00,2021-05-22 19:45:00+00:00,60,60.0,0.0,39.44444444444444,27.77777777777778,11.666666666666664,0.0740740740740738,15.0,2021-05-22 18:30:00+00:00,38.333333333333336,True,46.111111111111114,29.444444444444443,6.666666666666671,1.6666666666666643,361,365
2021_2021-05-22_day1_019_h90,2021,2021_2021-05-22_day1,2021-05-22 18:45:00+00:00,2021-05-22 18:45:00+00:00,2021-05-22 20:15:00+00:00,2021-05-22 20:15:00+00:00,90,90.0,0.0,39.44444444444444,27.77777777777778,11.666666666666664,0.0740740740740738,15.0,2021-05-22 18:30:00+00:00,38.333333333333336,True,48.333333333333336,30.0,8.888888888888893,2.2222222222222214,361,367
2021_2021-05-22_day1_019_h120,2021,2021_2021-05-22_day1,2021-05-22 18:45:00+00:00,2021-05-22 18:45:00+00:00,2021-05-22 20:45:00+00:00,2021-05-22 20:45:00+00:00,120,120.0,0.0,39.44444444444444,27.77777777777778,11.666666666666664,0.0740740740740738,15.0,2021-05-22 18:30:00+00:00,38.333333333333336,True,47.77777777777778,30.0,8.333333333333336,2.2222222222222214,361,369
2021_2021-05-22_day1_020_h15,2021,2021_2021-05-22_day1,2021-05-22 19:00:00+00:00,2021-05-22 19:00:00+00:00,2021-05-22 19:15:00+00:00,2021-05-22 19:15:00+00:00,15,15.0,0.0,42.77777777777778,28.88888888888889,13.88888888888889,0.22222222222222238,15.0,2021-05-22 18:45:00+00:00,39.44444444444444,True,44.44444444444444,29.444444444444443,1.6666666666666643,0.5555555555555536,362,363
2021_2021-05-22_day1_020_h30,2021,2021_2021-05-22_day1,2021-05-22 19:00:00+00:00,2021-05-22 19:00:00+00:00,2021-05-22 19:30:00+00:00,2021-05-22 19:30:00+00:00,30,30.0,0.0,42.77777777777778,28.88888888888889,13.88888888888889,0.22222222222222238,15.0,2021-05-22 18:45:00+00:00,39.44444444444444,True,45.55555555555556,30.0,2.7777777777777786,1.1111111111111107,362,364
2021_2021-05-22_day1_020_h60,2021,2021_2021-05-22_day1,2021-05-22 19:00:00+00:00,2021-05-22 19:00:00+00:00,2021-05-22 20:00:00+00:00,2021-05-22 20:00:00+00:00,60,60.0,0.0,42.77777777777778,28.88888888888889,13.88888888888889,0.22222222222222238,15.0,2021-05-22 18:45:00+00:00,39.44444444444444,True,47.22222222222222,29.444444444444443,4.444444444444443,0.5555555555555536,362,366
2021_2021-05-22_day1_020_h90,2021,2021_2021-05-22_day1,2021-05-22 19:00:00+00:00,2021-05-22 19:00:00+00:00,2021-05-22 20:30:00+00:00,2021-05-22 20:30:00+00:00,90,90.0,0.0,42.77777777777778,28.88888888888889,13.88888888888889,0.22222222222222238,15.0,2021-05-22 18:45:00+00:00,39.44444444444444,True,48.333333333333336,30.555555555555557,5.555555555555557,1.6666666666666679,362,368
2021_2021-05-22_day1_020_h120,2021,2021_2021-05-22_day1,2021-05-22 19:00:00+00:00,2021-05-22 19:00:00+00:00,2021-05-22 21:00:00+00:00,2021-05-22 21:00:00+00:00,120,120.0,0.0,42.77777777777778,28.88888888888889,13.88888888888889,0.22222222222222238,15.0,2021-05-22 18:45:00+00:00,39.44444444444444,True,47.22222222222222,30.0,4.444444444444443,1.1111111111111107,362,370
2021_2021-05-22_day1_021_h15,2021,2021_2021-05-22_day1,2021-05-22 19:15:00+00:00,2021-05-22 19:15:00+00:00,2021-05-22 19:30:00+00:00,2021-05-22 19:30:00+00:00,15,15.0,0.0,44.44444444444444,29.444444444444443,15.0,0.11111111111111095,15.0,2021-05-22 19:00:00+00:00,42.77777777777778,True,45.55555555555556,30.0,1.1111111111111143,0.5555555555555571,363,364
2021_2021-05-22_day1_021_h30,2021,2021_2021-05-22_day1,2021-05-22 19:15:00+00:00,2021-05-22 19:15:00+00:00,2021-05-22 19:45:00+00:00,2021-05-22 19:45:00+00:00,30,30.0,0.0,44.44444444444444,29.444444444444443,15.0,0.11111111111111095,15.0,2021-05-22 19:00:00+00:00,42.77777777777778,True,46.111111111111114,29.444444444444443,1.6666666666666714,0.0,363,365
