pair_id,held_out_year,horizon_min,model,actual,predicted,residual_c,abs_residual_c
2020_2020-08-15_day1_009_h120,2020,120,M1_no_solar,11.111111111111107,7.739742130463936,3.371368980647171,3.371368980647171
2020_2020-08-15_day1_010_h120,2020,120,M1_no_solar,11.666666666666671,7.505951522451098,4.160715144215573,4.160715144215573
2020_2020-08-15_day1_011_h120,2020,120,M1_no_solar,6.666666666666664,6.3654900547524855,0.30117661191417877,0.30117661191417877
2020_2020-08-15_day1_012_h120,2020,120,M1_no_solar,4.44444444444445,2.2712253999837206,2.1732190444607293,2.1732190444607293
2020_2020-08-15_day1_013_h120,2020,120,M1_no_solar,6.111111111111107,2.9441056516566553,3.167005459454452,3.167005459454452
2020_2020-08-15_day1_014_h120,2020,120,M1_no_solar,1.6666666666666714,2.7103150436438175,-1.043648376977146,1.043648376977146
2020_2020-08-15_day1_015_h120,2020,120,M1_no_solar,0.5555555555555571,2.4765244356309783,-1.9209688800754212,1.9209688800754212
2020_2020-08-15_day1_016_h120,2020,120,M1_no_solar,0.5555555555555571,0.6631827162594366,-0.10762716070387945,0.10762716070387945
2020_2020-08-15_day1_017_h120,2020,120,M1_no_solar,1.6666666666666714,-0.2434881434263358,1.9101548100930072,1.9101548100930072
2020_2020-08-15_day1_018_h120,2020,120,M1_no_solar,1.1111111111111072,1.2191676639259468,-0.10805655281483961,0.10805655281483961
2020_2020-08-15_day1_019_h120,2020,120,M1_no_solar,4.444444444444443,3.733881207336004,0.7105632371084387,0.7105632371084387
2020_2020-08-15_day1_020_h120,2020,120,M1_no_solar,1.1111111111111072,3.266299991310333,-2.155188880199226,2.155188880199226
2020_2020-08-15_day1_021_h120,2020,120,M1_no_solar,-1.6666666666666643,1.892047915598882,-3.558714582265546,3.558714582265546
2020_2020-08-15_day1_022_h120,2020,120,M1_no_solar,2.7777777777777786,1.6867488799516297,1.0910288978261489,1.0910288978261489
2020_2020-08-15_day1_002_h120,2020,120,M2b_mean_solar,9.444444444444445,6.829542511547389,2.6149019328970553,2.6149019328970553
2020_2020-08-15_day1_003_h120,2020,120,M2b_mean_solar,9.444444444444446,7.152308132325233,2.2921363121192133,2.2921363121192133
2020_2020-08-15_day1_004_h120,2020,120,M2b_mean_solar,9.444444444444445,6.378832000484895,3.06561244395955,3.06561244395955
2020_2020-08-15_day1_005_h120,2020,120,M2b_mean_solar,9.444444444444446,7.36590631156418,2.078538132880267,2.078538132880267
2020_2020-08-15_day1_006_h120,2020,120,M2b_mean_solar,11.666666666666664,7.674162334739449,3.992504331927215,3.992504331927215
2020_2020-08-15_day1_007_h120,2020,120,M2b_mean_solar,11.666666666666664,6.007465908398382,5.659200758268282,5.659200758268282
2020_2020-08-15_day1_008_h120,2020,120,M2b_mean_solar,11.111111111111114,6.8967901975722405,4.214320913538874,4.214320913538874
2020_2020-08-15_day1_009_h120,2020,120,M2b_mean_solar,11.111111111111107,7.899360437803036,3.211750673308071,3.211750673308071
2020_2020-08-15_day1_010_h120,2020,120,M2b_mean_solar,11.666666666666671,7.780306918466257,3.886359748200414,3.886359748200414
2020_2020-08-15_day1_011_h120,2020,120,M2b_mean_solar,6.666666666666664,6.6768625112062185,-0.010195844539554244,0.010195844539554244
2020_2020-08-15_day1_012_h120,2020,120,M2b_mean_solar,4.44444444444445,2.403018379514693,2.041426064929757,2.041426064929757
2020_2020-08-15_day1_013_h120,2020,120,M2b_mean_solar,6.111111111111107,3.137860429489959,2.973250681621148,2.973250681621148
2020_2020-08-15_day1_014_h120,2020,120,M2b_mean_solar,1.6666666666666714,2.8858951788110696,-1.2192285121443982,1.2192285121443982
2020_2020-08-15_day1_015_h120,2020,120,M2b_mean_solar,0.5555555555555571,2.5997916685441913,-2.044236112988634,2.044236112988634
2020_2020-08-15_day1_016_h120,2020,120,M2b_mean_solar,0.5555555555555571,0.6533142570476604,-0.0977587014921033,0.0977587014921033
2020_2020-08-15_day1_017_h120,2020,120,M2b_mean_solar,1.6666666666666714,-0.3745485989752541,2.0412152656419256,2.0412152656419256
2020_2020-08-15_day1_018_h120,2020,120,M2b_mean_solar,1.1111111111111072,1.0032414600234991,0.10786965108760804,0.10786965108760804
2020_2020-08-15_day1_019_h120,2020,120,M2b_mean_solar,4.444444444444443,3.604480545865907,0.839963898578536,0.839963898578536
2020_2020-08-15_day1_020_h120,2020,120,M2b_mean_solar,1.1111111111111072,2.873756813358943,-1.762645702247836,1.762645702247836
2020_2020-08-15_day1_021_h120,2020,120,M2b_mean_solar,-1.6666666666666643,1.162128206337064,-2.8287948730037282,2.8287948730037282
2020_2020-08-15_day1_022_h120,2020,120,M2b_mean_solar,2.7777777777777786,0.8212358884688431,1.9565418893089355,1.9565418893089355
2021_2021-05-22_day1_001_h15,2021,15,M1_no_solar,0.5555555555555536,1.2027871108801973,-0.6472315553246437,0.6472315553246437
2021_2021-05-22_day1_002_h15,2021,15,M1_no_solar,0.5555555555555571,1.2027871108802002,-0.647231555324643,0.647231555324643
2021_2021-05-22_day1_003_h15,2021,15,M1_no_solar,0.0,0.7745460321005392,-0.7745460321005392,0.7745460321005392
2021_2021-05-22_day1_004_h15,2021,15,M1_no_solar,1.1111111111111107,1.2027871108801973,-0.09167599976908658,0.09167599976908658
2021_2021-05-22_day1_005_h15,2021,15,M1_no_solar,0.5555555555555536,1.1812416356112116,-0.6256860800556581,0.6256860800556581
2021_2021-05-22_day1_007_h15,2021,15,M1_no_solar,1.6666666666666643,1.0950597345352575,0.5716069321314068,0.5716069321314068
2021_2021-05-22_day1_008_h15,2021,15,M1_no_solar,0.0,1.4802098627769391,-1.4802098627769391,1.4802098627769391
2021_2021-05-22_day1_009_h15,2021,15,M1_no_solar,0.5555555555555571,0.6668186557555971,-0.11126310020003993,0.11126310020003993
2021_2021-05-22_day1_010_h15,2021,15,M1_no_solar,1.1111111111111145,1.0735142592662663,0.03759685184484818,0.03759685184484818
2021_2021-05-22_day1_011_h15,2021,15,M1_no_solar,0.55555555555555,0.6237277052176198,-0.06817214966206975,0.06817214966206975
2021_2021-05-22_day1_012_h15,2021,15,M1_no_solar,1.6666666666666714,1.0304233087282924,0.636243357938379,0.636243357938379
2021_2021-05-22_day1_013_h15,2021,15,M1_no_solar,0.0,0.5590912794106546,-0.5590912794106546,0.5590912794106546
2021_2021-05-22_day1_014_h15,2021,15,M1_no_solar,0.0,0.5590912794106546,-0.5590912794106546,0.5590912794106546
2021_2021-05-22_day1_015_h15,2021,15,M1_no_solar,-0.5555555555555571,0.1308502006309936,-0.6864057561865508,0.6864057561865508
2021_2021-05-22_day1_016_h15,2021,15,M1_no_solar,0.0,0.9873323581903156,-0.9873323581903156,0.9873323581903156
2021_2021-05-22_day1_017_h15,2021,15,M1_no_solar,0.5555555555555571,0.580636754679643,-0.025081199124085907,0.025081199124085907
2021_2021-05-22_day1_018_h15,2021,15,M1_no_solar,1.1111111111111072,0.5590912794106546,0.5520198317004525,0.5520198317004525
2021_2021-05-22_day1_019_h15,2021,15,M1_no_solar,3.3333333333333357,1.3724824864319969,1.9608508469013388,1.9608508469013388
2021_2021-05-22_day1_020_h15,2021,15,M1_no_solar,1.6666666666666643,0.858059506576382,0.8086071600902823,0.8086071600902823
2021_2021-05-22_day1_021_h15,2021,15,M1_no_solar,1.1111111111111145,0.8149685560384079,0.2961425550727066,0.2961425550727066
2021_2021-05-22_day1_022_h15,2021,15,M1_no_solar,0.5555555555555571,-0.0630590767899025,0.6186146323454597,0.6186146323454597
2021_2021-05-22_day1_023_h15,2021,15,M1_no_solar,1.1111111111111072,0.3220910514517813,0.7890200596593259,0.7890200596593259
2021_2021-05-22_day1_024_h15,2021,15,M1_no_solar,1.1111111111111145,0.7072411796934654,0.40386993141764904,0.40386993141764904
2021_2021-05-22_day1_025_h15,2021,15,M1_no_solar,0.0,0.6856957044244769,-0.6856957044244769,0.6856957044244769
2021_2021-05-22_day1_026_h15,2021,15,M1_no_solar,-0.5555555555555571,-0.1492409778658564,-0.4063145776897007,0.4063145776897007
2021_2021-05-22_day1_027_h15,2021,15,M1_no_solar,-0.5555555555555571,0.2790001009138045,-0.8345556564693617,0.8345556564693617
2021_2021-05-22_day1_028_h15,2021,15,M1_no_solar,-1.6666666666666643,0.3005455761827931,-1.9672122428494574,1.9672122428494574
2021_2021-05-22_day1_029_h15,2021,15,M1_no_solar,0.0,0.7934230807694194,-0.7934230807694194,0.7934230807694194
2021_2021-05-22_day1_030_h15,2021,15,M1_no_solar,-0.5555555555555571,0.3867274772587469,-0.942283032814304,0.942283032814304
2021_2021-05-22_day1_001_h15,2021,15,M2b_mean_solar,0.5555555555555536,1.085714660980601,-0.5301591054250474,0.5301591054250474
2021_2021-05-22_day1_002_h15,2021,15,M2b_mean_solar,0.5555555555555571,1.1343203272830156,-0.5787647717274584,0.5787647717274584
2021_2021-05-22_day1_003_h15,2021,15,M2b_mean_solar,0.0,0.718899490576205,-0.718899490576205,0.718899490576205
2021_2021-05-22_day1_004_h15,2021,15,M2b_mean_solar,1.1111111111111107,1.2312289643283747,-0.12011785321726398,0.12011785321726398
2021_2021-05-22_day1_005_h15,2021,15,M2b_mean_solar,0.5555555555555536,1.2471078744705495,-0.6915523189149959,0.6915523189149959
2021_2021-05-22_day1_007_h15,2021,15,M2b_mean_solar,1.6666666666666643,1.3908170128856665,0.2758496537809978,0.2758496537809978
2021_2021-05-22_day1_008_h15,2021,15,M2b_mean_solar,0.0,1.8302758904351268,-1.8302758904351268,1.8302758904351268
2021_2021-05-22_day1_009_h15,2021,15,M2b_mean_solar,0.5555555555555571,1.0037429319209084,-0.4481873763653512,0.4481873763653512
2021_2021-05-22_day1_010_h15,2021,15,M2b_mean_solar,1.1111111111111145,1.4686249261597697,-0.3575138150486552,0.3575138150486552
2021_2021-05-22_day1_011_h15,2021,15,M2b_mean_solar,0.55555555555555,1.0007088125992567,-0.4451532570437067,0.4451532570437067
2021_2021-05-22_day1_012_h15,2021,15,M2b_mean_solar,1.6666666666666714,1.454628891545103,0.2120377751215683,0.2120377751215683
2021_2021-05-22_day1_013_h15,2021,15,M2b_mean_solar,0.0,0.9411311085063826,-0.9411311085063826,0.9411311085063826
2021_2021-05-22_day1_014_h15,2021,15,M2b_mean_solar,0.0,0.9477442982726396,-0.9477442982726396,0.9477442982726396
2021_2021-05-22_day1_015_h15,2021,15,M2b_mean_solar,-0.5555555555555571,0.4816405895762233,-1.0371961451317804,1.0371961451317804
2021_2021-05-22_day1_016_h15,2021,15,M2b_mean_solar,0.0,1.3988168349775214,-1.3988168349775214,1.3988168349775214
2021_2021-05-22_day1_017_h15,2021,15,M2b_mean_solar,0.5555555555555571,0.9484923077829528,-0.39293675222739566,0.39293675222739566
2021_2021-05-22_day1_018_h15,2021,15,M2b_mean_solar,1.1111111111111072,0.890993364795109,0.22011774631599812,0.22011774631599812
2021_2021-05-22_day1_019_h15,2021,15,M2b_mean_solar,3.3333333333333357,1.723718380891976,1.6096149524413597,1.6096149524413597
2021_2021-05-22_day1_020_h15,2021,15,M2b_mean_solar,1.6666666666666643,1.0958030714417957,0.5708635952248686,0.5708635952248686
2021_2021-05-22_day1_021_h15,2021,15,M2b_mean_solar,1.1111111111111145,0.9928908059802768,0.1182203051308377,0.1182203051308377
2021_2021-05-22_day1_022_h15,2021,15,M2b_mean_solar,0.5555555555555571,-0.0083331590944354,0.5638887146499926,0.5638887146499926
2021_2021-05-22_day1_023_h15,2021,15,M2b_mean_solar,1.1111111111111072,0.3481039408500349,0.7630071702610723,0.7630071702610723
2021_2021-05-22_day1_024_h15,2021,15,M2b_mean_solar,1.1111111111111145,0.703004234785087,0.4081068763260275,0.4081068763260275
2021_2021-05-22_day1_025_h15,2021,15,M2b_mean_solar,0.0,0.6249817102306318,-0.6249817102306318,0.6249817102306318
2021_2021-05-22_day1_026_h15,2021,15,M2b_mean_solar,-0.5555555555555571,-0.3174287333035168,-0.23812682225204035,0.23812682225204035
2021_2021-05-22_day1_027_h15,2021,15,M2b_mean_solar,-0.5555555555555571,0.0991543803148862,-0.6547099358704433,0.6547099358704433
2021_2021-05-22_day1_028_h15,2021,15,M2b_mean_solar,-1.6666666666666643,0.0834994301632433,-1.7501660968299075,1.7501660968299075
2021_2021-05-22_day1_029_h15,2021,15,M2b_mean_solar,0.0,0.5958823467379564,-0.5958823467379564,0.5958823467379564
2021_2021-05-22_day1_030_h15,2021,15,M2b_mean_solar,-0.5555555555555571,0.115705217304559,-0.6712607728601161,0.6712607728601161
2021_2021-05-22_day1_000_h30,2021,30,M1_no_solar,1.1111111111111145,2.1795084104303695,-1.068397299319255,1.068397299319255
2021_2021-05-22_day1_001_h30,2021,30,M1_no_solar,1.1111111111111107,2.6558714551804363,-1.5447603440693256,1.5447603440693256
2021_2021-05-22_day1_002_h30,2021,30,M1_no_solar,0.5555555555555571,2.1328859670369114,-1.5773304114813542,1.5773304114813542
2021_2021-05-22_day1_003_h30,2021,30,M1_no_solar,1.1111111111111107,2.132885967036908,-1.021774855925797,1.021774855925797
2021_2021-05-22_day1_004_h30,2021,30,M1_no_solar,1.6666666666666643,2.6558714551804363,-0.989204788513772,0.989204788513772
2021_2021-05-22_day1_007_h30,2021,30,M1_no_solar,1.6666666666666643,2.9457447263566756,-1.2790780596900113,1.2790780596900113
2021_2021-05-22_day1_008_h30,2021,30,M1_no_solar,0.5555555555555571,2.329514351426232,-1.773958795870675,1.773958795870675
2021_2021-05-22_day1_009_h30,2021,30,M1_no_solar,1.6666666666666714,1.8997737500696197,-0.23310708340294828,0.23310708340294828
2021_2021-05-22_day1_010_h30,2021,30,M1_no_solar,1.6666666666666643,1.8531513066761616,-0.18648464000949727,0.18648464000949727
2021_2021-05-22_day1_011_h30,2021,30,M1_no_solar,2.2222222222222214,1.8065288632827063,0.4156933589395151,0.4156933589395151
2021_2021-05-22_day1_012_h30,2021,30,M1_no_solar,1.6666666666666714,1.7599064198892491,-0.09323975322257771,0.09323975322257771
2021_2021-05-22_day1_013_h30,2021,30,M1_no_solar,0.0,1.1436760449588057,-1.1436760449588057,1.1436760449588057
2021_2021-05-22_day1_014_h30,2021,30,M1_no_solar,-0.5555555555555571,0.6206905568152774,-1.1762461123708345,1.1762461123708345
2021_2021-05-22_day1_015_h30,2021,30,M1_no_solar,-0.5555555555555571,1.1436760449588057,-1.6992316005143628,1.6992316005143628
2021_2021-05-22_day1_016_h30,2021,30,M1_no_solar,0.5555555555555571,1.6666615331023336,-1.1111059775467764,1.1111059775467764
2021_2021-05-22_day1_017_h30,2021,30,M1_no_solar,1.6666666666666643,1.1902984883522634,0.4763681783144009,0.4763681783144009
2021_2021-05-22_day1_018_h30,2021,30,M1_no_solar,4.444444444444443,2.1896470212458583,2.2547974231985846,2.2547974231985846
2021_2021-05-22_day1_019_h30,2021,30,M1_no_solar,5.0,2.619387622602468,2.380612377397532,2.380612377397532
2021_2021-05-22_day1_020_h30,2021,30,M1_no_solar,2.7777777777777786,1.9099123608851112,0.8678654168926674,0.8678654168926674
2021_2021-05-22_day1_021_h30,2021,30,M1_no_solar,1.6666666666666714,0.770696497811143,0.8959701688555284,0.8959701688555284
2021_2021-05-22_day1_022_h30,2021,30,M1_no_solar,1.6666666666666643,0.2010885662741572,1.465578100392507,1.465578100392507
2021_2021-05-22_day1_023_h30,2021,30,M1_no_solar,2.2222222222222214,1.1538146557742974,1.068407566447924,1.068407566447924
2021_2021-05-22_day1_024_h30,2021,30,M1_no_solar,1.1111111111111145,1.5835552571309104,-0.4724441460197959,0.4724441460197959
2021_2021-05-22_day1_025_h30,2021,30,M1_no_solar,-0.5555555555555571,0.4909618374503961,-1.0465173930059533,1.0465173930059533
2021_2021-05-22_day1_026_h30,2021,30,M1_no_solar,-1.1111111111111145,0.0145987927003261,-1.1257099038114406,1.1257099038114406
2021_2021-05-22_day1_027_h30,2021,30,M1_no_solar,-2.2222222222222214,0.537584280843854,-2.7598065030660752,2.7598065030660752
2021_2021-05-22_day1_028_h30,2021,30,M1_no_solar,-1.6666666666666643,1.10719221238084,-2.7738588790475043,2.7738588790475043
2021_2021-05-22_day1_029_h30,2021,30,M1_no_solar,-0.5555555555555571,1.2470595425612134,-1.8026150981167706,1.8026150981167706
2021_2021-05-22_day1_000_h30,2021,30,M2b_mean_solar,1.1111111111111145,1.6332733336257184,-0.5221622225146039,0.5221622225146039
2021_2021-05-22_day1_001_h30,2021,30,M2b_mean_solar,1.1111111111111107,2.391923599957402,-1.280812488846291,1.280812488846291
2021_2021-05-22_day1_002_h30,2021,30,M2b_mean_solar,0.5555555555555571,1.9068901047499165,-1.3513345491943594,1.3513345491943594
2021_2021-05-22_day1_003_h30,2021,30,M2b_mean_solar,1.1111111111111107,2.0207041980747587,-0.9095930869636479,0.9095930869636479
2021_2021-05-22_day1_004_h30,2021,30,M2b_mean_solar,1.6666666666666643,2.7331133261070004,-1.0664466594403361,1.0664466594403361
2021_2021-05-22_day1_007_h30,2021,30,M2b_mean_solar,1.6666666666666643,3.731597389047443,-2.0649307223807787,2.0649307223807787
2021_2021-05-22_day1_008_h30,2021,30,M2b_mean_solar,0.5555555555555571,3.085039229648179,-2.5294836740926216,2.5294836740926216
2021_2021-05-22_day1_009_h30,2021,30,M2b_mean_solar,1.6666666666666714,2.705034798860134,-1.0383681321934626,1.0383681321934626
2021_2021-05-22_day1_010_h30,2021,30,M2b_mean_solar,1.6666666666666643,2.7078361696691777,-1.0411695030025134,1.0411695030025134
2021_2021-05-22_day1_011_h30,2021,30,M2b_mean_solar,2.2222222222222214,2.69769521392438,-0.4754729917021585,0.4754729917021585
2021_2021-05-22_day1_012_h30,2021,30,M2b_mean_solar,1.6666666666666714,2.6718942106573813,-1.00522754399071,1.00522754399071
2021_2021-05-22_day1_013_h30,2021,30,M2b_mean_solar,0.0,1.960232927174572,-1.960232927174572,1.960232927174572
2021_2021-05-22_day1_014_h30,2021,30,M2b_mean_solar,-0.5555555555555571,1.366247598735009,-1.921803154290566,1.921803154290566
2021_2021-05-22_day1_015_h30,2021,30,M2b_mean_solar,-0.5555555555555571,1.9505322610006817,-2.5060878165562386,2.5060878165562386
2021_2021-05-22_day1_016_h30,2021,30,M2b_mean_solar,0.5555555555555571,2.5158076383903083,-1.9602520828347512,1.9602520828347512
2021_2021-05-22_day1_017_h30,2021,30,M2b_mean_solar,1.6666666666666643,1.9345209029908987,-0.26785423632423444,0.26785423632423444
2021_2021-05-22_day1_018_h30,2021,30,M2b_mean_solar,4.444444444444443,2.9989656460196352,1.4454787984248076,1.4454787984248076
2021_2021-05-22_day1_019_h30,2021,30,M2b_mean_solar,5.0,3.3839831396491658,1.6160168603508342,1.6160168603508342
2021_2021-05-22_day1_020_h30,2021,30,M2b_mean_solar,2.7777777777777786,2.424228758965963,0.3535490188118158,0.3535490188118158
2021_2021-05-22_day1_021_h30,2021,30,M2b_mean_solar,1.6666666666666714,0.9955250393582546,0.6711416273084168,0.6711416273084168
2021_2021-05-22_day1_022_h30,2021,30,M2b_mean_solar,1.6666666666666643,0.229107049481124,1.4375596171855403,1.4375596171855403
2021_2021-05-22_day1_023_h30,2021,30,M2b_mean_solar,2.2222222222222214,1.187190256221548,1.0350319660006735,1.0350319660006735
2021_2021-05-22_day1_024_h30,2021,30,M2b_mean_solar,1.1111111111111145,1.5429018885548735,-0.43179077744375904,0.43179077744375904
2021_2021-05-22_day1_025_h30,2021,30,M2b_mean_solar,-0.5555555555555571,0.1674107070358346,-0.7229662625913917,0.7229662625913917
2021_2021-05-22_day1_026_h30,2021,30,M2b_mean_solar,-1.1111111111111145,-0.4734947205111803,-0.6376163905999341,0.6376163905999341
2021_2021-05-22_day1_027_h30,2021,30,M2b_mean_solar,-2.2222222222222214,0.0138135428591017,-2.236035765081323,2.236035765081323
2021_2021-05-22_day1_028_h30,2021,30,M2b_mean_solar,-1.6666666666666643,0.5687862803105987,-2.2354529469772633,2.2354529469772633
2021_2021-05-22_day1_029_h30,2021,30,M2b_mean_solar,-0.5555555555555571,0.6612765250997994,-1.2168320806553565,1.2168320806553565
2021_2021-05-22_day1_000_h60,2021,60,M1_no_solar,2.222222222222225,5.551052572182332,-3.328830349960107,3.328830349960107
2021_2021-05-22_day1_001_h60,2021,60,M1_no_solar,2.2222222222222214,5.451893460971109,-3.229671238748888,3.229671238748888
2021_2021-05-22_day1_002_h60,2021,60,M1_no_solar,2.2222222222222214,5.451893460971114,-3.2296712387488924,3.2296712387488924
2021_2021-05-22_day1_007_h60,2021,60,M1_no_solar,3.3333333333333357,5.665179145013203,-2.3318458116798677,2.3318458116798677
2021_2021-05-22_day1_008_h60,2021,60,M1_no_solar,2.2222222222222214,4.7577796824925835,-2.535557460270362,2.535557460270362
2021_2021-05-22_day1_009_h60,2021,60,M1_no_solar,3.888888888888893,4.247016664816839,-0.3581277759279464,0.3581277759279464
2021_2021-05-22_day1_010_h60,2021,60,M1_no_solar,3.3333333333333357,4.147857553605621,-0.8145242202722853,0.8145242202722853
2021_2021-05-22_day1_011_h60,2021,60,M1_no_solar,2.2222222222222214,3.339617202296221,-1.1173949800739997,1.1173949800739997
2021_2021-05-22_day1_012_h60,2021,60,M1_no_solar,1.1111111111111145,2.531376850986818,-1.4202657398757037,1.4202657398757037
2021_2021-05-22_day1_013_h60,2021,60,M1_no_solar,-0.5555555555555571,2.3330586285643826,-2.8886141841199398,2.8886141841199398
2021_2021-05-22_day1_014_h60,2021,60,M1_no_solar,0.0,2.3330586285643826,-2.3330586285643826,2.3330586285643826
2021_2021-05-22_day1_015_h60,2021,60,M1_no_solar,1.1111111111111072,2.3330586285643826,-1.2219475174532755,1.2219475174532755
2021_2021-05-22_day1_016_h60,2021,60,M1_no_solar,5.0,4.460302348858933,0.5396976511410667,0.5396976511410667
2021_2021-05-22_day1_017_h60,2021,60,M1_no_solar,6.666666666666664,4.559461460070146,2.107205206596518,2.107205206596518
2021_2021-05-22_day1_018_h60,2021,60,M1_no_solar,7.222222222222221,5.169383588957114,2.0528386332651074,2.0528386332651074
2021_2021-05-22_day1_019_h60,2021,60,M1_no_solar,6.666666666666671,4.261984126436492,2.404682540230179,2.404682540230179
2021_2021-05-22_day1_020_h60,2021,60,M1_no_solar,4.444444444444443,2.4471852013952544,1.9972592430491884,1.9972592430491884
2021_2021-05-22_day1_021_h60,2021,60,M1_no_solar,3.888888888888893,2.2488669789728233,1.6400219099160696,1.6400219099160696
2021_2021-05-22_day1_022_h60,2021,60,M1_no_solar,2.7777777777777786,2.149707867761605,0.6280699100161735,0.6280699100161735
2021_2021-05-22_day1_023_h60,2021,60,M1_no_solar,1.6666666666666643,1.951389645339168,-0.2847229786725036,0.2847229786725036
2021_2021-05-22_day1_024_h60,2021,60,M1_no_solar,0.0,1.7530714229167326,-1.7530714229167326,1.7530714229167326
2021_2021-05-22_day1_025_h60,2021,60,M1_no_solar,-2.7777777777777786,0.9448310716073292,-3.7226088493851077,3.7226088493851077
2021_2021-05-22_day1_026_h60,2021,60,M1_no_solar,-2.7777777777777786,1.0439901828185478,-3.8217679605963264,3.8217679605963264
2021_2021-05-22_day1_027_h60,2021,60,M1_no_solar,-2.7777777777777786,1.7530714229167326,-4.530849200694512,4.530849200694512
2021_2021-05-22_day1_000_h60,2021,60,M2b_mean_solar,2.222222222222225,4.349851267318359,-2.1276290450961337,2.1276290450961337
2021_2021-05-22_day1_001_h60,2021,60,M2b_mean_solar,2.2222222222222214,4.6851048333921455,-2.462882611169924,2.462882611169924
2021_2021-05-22_day1_002_h60,2021,60,M2b_mean_solar,2.2222222222222214,4.917562426114935,-2.6953402038927132,2.6953402038927132
2021_2021-05-22_day1_007_h60,2021,60,M2b_mean_solar,3.3333333333333357,6.978649309539171,-3.6453159762058354,3.6453159762058354
2021_2021-05-22_day1_008_h60,2021,60,M2b_mean_solar,2.2222222222222214,6.075030483875557,-3.852808261653336,3.852808261653336
2021_2021-05-22_day1_009_h60,2021,60,M2b_mean_solar,3.888888888888893,5.67387121281473,-1.7849823239258376,1.7849823239258376
2021_2021-05-22_day1_010_h60,2021,60,M2b_mean_solar,3.3333333333333357,5.654002834191604,-2.3206695008582683,2.3206695008582683
2021_2021-05-22_day1_011_h60,2021,60,M2b_mean_solar,2.2222222222222214,4.800971517524617,-2.578749295302395,2.578749295302395
2021_2021-05-22_day1_012_h60,2021,60,M2b_mean_solar,1.1111111111111145,3.913500034213606,-2.802388923102492,2.802388923102492
2021_2021-05-22_day1_013_h60,2021,60,M2b_mean_solar,-0.5555555555555571,3.660498154390384,-4.216053709945941,4.216053709945941
2021_2021-05-22_day1_014_h60,2021,60,M2b_mean_solar,0.0,3.633301426271984,-3.633301426271984,3.633301426271984
2021_2021-05-22_day1_015_h60,2021,60,M2b_mean_solar,1.1111111111111072,3.5705632121919235,-2.4594521010808164,2.4594521010808164
2021_2021-05-22_day1_016_h60,2021,60,M2b_mean_solar,5.0,5.8805353222260655,-0.8805353222260655,0.8805353222260655
2021_2021-05-22_day1_017_h60,2021,60,M2b_mean_solar,6.666666666666664,5.8866954412036945,0.7799712254629698,0.7799712254629698
2021_2021-05-22_day1_018_h60,2021,60,M2b_mean_solar,7.222222222222221,6.407619137074419,0.8146030851478026,0.8146030851478026
2021_2021-05-22_day1_019_h60,2021,60,M2b_mean_solar,6.666666666666671,5.173382663994828,1.4932840026718432,1.4932840026718432
2021_2021-05-22_day1_020_h60,2021,60,M2b_mean_solar,4.444444444444443,2.8588972854343364,1.5855471590101065,1.5855471590101065
2021_2021-05-22_day1_021_h60,2021,60,M2b_mean_solar,3.888888888888893,2.3982658349304407,1.4906230539584522,1.4906230539584522
2021_2021-05-22_day1_022_h60,2021,60,M2b_mean_solar,2.7777777777777786,2.059294253241637,0.7184835245361416,0.7184835245361416
2021_2021-05-22_day1_023_h60,2021,60,M2b_mean_solar,1.6666666666666643,1.581807606277851,0.0848590603888133,0.0848590603888133
2021_2021-05-22_day1_024_h60,2021,60,M2b_mean_solar,0.0,1.0987548325854537,-1.0987548325854537,1.0987548325854537
2021_2021-05-22_day1_025_h60,2021,60,M2b_mean_solar,-2.7777777777777786,-0.0592090030452401,-2.7185687747325384,2.7185687747325384
2021_2021-05-22_day1_026_h60,2021,60,M2b_mean_solar,-2.7777777777777786,-0.1559646252071771,-2.6218131525706014,2.6218131525706014
2021_2021-05-22_day1_027_h60,2021,60,M2b_mean_solar,-2.7777777777777786,0.415744524188125,-3.1935223019659036,3.1935223019659036
2021_2021-05-22_day1_000_h90,2021,90,M1_no_solar,3.3333333333333357,8.322399802013289,-4.989066468679953,4.989066468679953
2021_2021-05-22_day1_005_h90,2021,90,M1_no_solar,5.0,8.896238919328976,-3.896238919328976,3.896238919328976
2021_2021-05-22_day1_006_h90,2021,90,M1_no_solar,6.111111111111111,8.896238919328976,-2.785127808217865,2.785127808217865
2021_2021-05-22_day1_007_h90,2021,90,M1_no_solar,5.555555555555557,8.3273725712116,-2.771817015656042,2.771817015656042
2021_2021-05-22_day1_008_h90,2021,90,M1_no_solar,3.888888888888893,7.184667105778537,-3.2957782168896443,3.2957782168896443
2021_2021-05-22_day1_009_h90,2021,90,M1_no_solar,3.888888888888893,5.75255569708848,-1.8636668081995875,1.8636668081995875
2021_2021-05-22_day1_010_h90,2021,90,M1_no_solar,2.7777777777777786,4.752066818684761,-1.9742890409069824,1.9742890409069824
2021_2021-05-22_day1_011_h90,2021,90,M1_no_solar,1.6666666666666643,4.609850231655421,-2.9431835649887566,2.9431835649887566
2021_2021-05-22_day1_012_h90,2021,90,M1_no_solar,1.6666666666666714,4.467633644626078,-2.8009669779594066,2.8009669779594066
2021_2021-05-22_day1_013_h90,2021,90,M1_no_solar,1.1111111111111072,3.324928179193015,-2.213817068081908,2.213817068081908
