pair_id,year,horizon_min,current_track_temp_c,current_ambient_temp_c,thermal_gap_0_c,delta_ambient_temp_c,solar_elevation_mean_deg,actual_delta_track_temp_c,model_expected_delta_track_temp_c,deterministic_physical_delta_speed_mph,expected_delta_speed_mph,median_delta_speed_mph,lower_80_mph,upper_80_mph,lower_90_mph,upper_90_mph,p_improve,mc_sd_mph,n_mc,track_model,track_uncertainty,coefficient_uncertainty,performance_uncertainty,ambient_input_semantic
2022_2022-05-21_day1_018_h30,2022,30,41.666666666666664,27.77777777777778,13.888888888888886,-0.5555555555555571,69.8721106045372,-3.3333333333333286,0.7076854919581044,-0.1380441872243456,-0.1431484810783021,-0.13397839094144176,-0.8776996200173641,0.5909235955943176,-1.3513890651821092,1.0657734895350166,0.39005,1.025455288574816,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_018_h60,2022,60,41.666666666666664,27.77777777777778,13.888888888888886,0.0,69.23841201032833,-2.2222222222222214,2.403883646294607,-0.09384963225561843,-0.1027051989090506,-0.09655654455049138,-0.8776775884477542,0.6504251128186433,-1.3162374444320324,1.1359874782466164,0.42155,1.061517373946714,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_018_h90,2022,90,41.666666666666664,27.77777777777778,13.888888888888886,-1.1111111111111107,67.74748996613374,-8.333333333333329,1.2361658908855708,-0.2690920574242857,-0.25491030618246485,-0.25950316380152655,-1.0800542434918945,0.5106790014727636,-1.501181143693648,1.0015325609385626,0.30275,1.0647844396046087,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_018_h120,2022,120,41.666666666666664,27.77777777777778,13.888888888888886,-4.444444444444446,65.67466508668333,-5.55555555555555,-4.736885678419317,-0.698392433146713,-0.7030641986325187,-0.6732405839936679,-1.5974791291261106,0.10124718017804822,-2.0291210764799024,0.5925262997541549,0.122,1.08237273097701,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_019_h15,2022,15,41.111111111111114,27.77777777777778,13.333333333333336,-0.5555555555555571,70.1928916336446,-2.7777777777777786,0.21882057369312163,-0.11895849109568248,-0.13134427053478695,-0.12210999486447782,-0.8484920114935635,0.6205298294204638,-1.3441918755629534,1.0941486553297703,0.3922,1.052632809445687,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_019_h30,2022,30,41.111111111111114,27.77777777777778,13.333333333333336,-0.5555555555555571,69.99873023108066,-3.3333333333333357,0.7693045758876018,-0.1404498479041482,-0.1410133100906125,-0.1334243473000842,-0.8716102033381686,0.6038950155054673,-1.3523256746260728,1.074474469427353,0.3893,1.039343929566723,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_019_h60,2022,60,41.111111111111114,27.77777777777778,13.333333333333336,-0.5555555555555571,68.90369818341662,-7.2222222222222285,1.7016160612024906,-0.17684806966474026,-0.17793637279432578,-0.16712082657567362,-0.9518773124942935,0.582452374532366,-1.393358280789859,1.0441796844345774,0.3615,1.0396203067572944,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_019_h90,2022,90,41.111111111111114,27.77777777777778,13.333333333333336,-3.3333333333333357,67.08847411556826,-6.666666666666671,-2.2175725659152525,-0.5759174234963857,-0.584498320390428,-0.559457719931448,-1.435596537920125,0.18019543434130497,-1.8790971644701673,0.6668926065112665,0.14965,1.0647701572852621,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_019_h120,2022,120,41.111111111111114,27.77777777777778,13.333333333333336,-6.111111111111111,64.81465536201455,-6.111111111111114,-7.622180564421078,-0.9169947601332602,-0.9184367204853985,-0.8835175687097863,-1.8870269692900665,-0.07610667704762071,-2.3591524646327153,0.42807111864141023,0.0892,1.1242837484699253,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_020_h15,2022,15,38.333333333333336,27.22222222222222,11.111111111111114,0.0,70.06457053329156,-0.5555555555555571,0.7925626472580218,-0.030942309998804724,-0.020018892864812506,-0.025969591635262735,-0.7613901451665074,0.7199597912548339,-1.2283812965827794,1.2040159004485784,0.4735,1.0549761868990681,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_020_h30,2022,30,38.333333333333336,27.22222222222222,11.111111111111114,0.5555555555555571,69.62503334164663,1.1111111111111072,2.157472618385951,0.026186013296305988,0.027800246037843156,0.02936778662523763,-0.7161798031046287,0.7713349455510023,-1.208225919722559,1.2361304168850402,0.5248,1.0572061809793212,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_020_h60,2022,60,38.333333333333336,27.22222222222222,11.111111111111114,-0.5555555555555536,68.13411129745205,-5.0,2.083122086157176,-0.19174238462066068,-0.19187085215079955,-0.1842266820192036,-0.9686576810180657,0.5642342372615918,-1.411621605874368,1.0654158732187655,0.3509,1.0625704963948859,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_020_h90,2022,90,38.333333333333336,27.22222222222222,11.111111111111114,-3.8888888888888897,66.06128641800164,-2.2222222222222214,-2.6266906787486746,-0.6703606619922045,-0.6800315331350294,-0.653797237624538,-1.589920353144386,0.11700640138580015,-2.012461427861103,0.6278646228678274,0.1275,1.09496820375868,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_020_h120,2022,120,38.333333333333336,27.22222222222222,11.111111111111114,-6.666666666666664,63.632032518696285,-5.555555555555557,-8.13895336745678,-1.0072350692977654,-0.9891322549527402,-0.961354268469527,-1.971676281327504,-0.11060183980687083,-2.4091949595103563,0.3661531566125808,0.08495,1.1034698899616207,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_021_h15,2022,15,37.77777777777778,27.22222222222222,10.555555555555555,0.5555555555555571,69.43087193908269,1.6666666666666643,1.2750217534840813,0.060637634647592975,0.0647765341774461,0.06415511431665027,-0.6653654720463014,0.7980117910385457,-1.1332214473282054,1.2704008586349098,0.55855,1.0345690989541236,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_021_h30,2022,30,37.77777777777778,27.22222222222222,10.555555555555555,0.0,68.77537708306357,-3.888888888888893,1.5984402240592297,-0.06240444600626991,-0.062211616450291,-0.065275816637023,-0.768754750291771,0.699640550367263,-1.2675011250428652,1.1702080190181963,0.4395,1.0371903893240197,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_021_h60,2022,60,37.77777777777778,27.22222222222222,10.555555555555555,-2.7777777777777786,66.96015301521521,-3.3333333333333357,-1.0420581272198044,-0.511394939881975,-0.5045498554079729,-0.4905076312996097,-1.3652602897323833,0.25907277665780376,-1.7853186633455138,0.7840201132867162,0.17915,1.074336879560351,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_021_h90,2022,90,37.77777777777778,27.22222222222222,10.555555555555555,-5.555555555555554,64.6863342616615,-2.7777777777777786,-5.257765761357767,-0.898887943165812,-0.8914587599361338,-0.8640070753776157,-1.8395440552484743,-0.04852299098334298,-2.2757150492654623,0.4498258680446518,0.09185,1.12032921024456,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_021_h120,2022,120,37.77777777777778,27.22222222222222,10.555555555555555,-6.111111111111111,62.13733437500782,-5.555555555555557,-7.158470752388283,-0.9350983798320259,-0.9299668464420534,-0.8948253224301859,-1.8993770810204202,-0.07569273221759412,-2.34342014160933,0.42501163106668394,0.0887,1.1150604276888072,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_022_h15,2022,15,39.44444444444444,27.77777777777778,11.666666666666664,-0.5555555555555571,68.33583989141864,-5.555555555555557,0.27297832102491476,-0.12107285494133534,-0.11586280427938722,-0.11920417741437636,-0.8318388509320375,0.6352487101591161,-1.3260296185634544,1.1051964426230774,0.39485,1.0473283824333746,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_022_h30,2022,30,39.44444444444444,27.77777777777778,11.666666666666664,-1.1111111111111107,67.50041270324317,-6.111111111111107,0.2666310925045938,-0.23124060632458945,-0.2292025703174355,-0.22976142218246537,-0.977098961926086,0.5120077694279747,-1.4256229955233641,0.9899893404063651,0.31635,1.037396927345588,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_022_h60,2022,60,39.44444444444444,27.77777777777778,11.666666666666664,-4.444444444444446,65.42758782379276,-3.3333333333333286,-3.734120039940392,-0.73754124409473,-0.7243004731100484,-0.7080265889616897,-1.6258064529053182,0.07641128669700918,-2.0336950466073636,0.5689265099893659,0.1138,1.0897995104981042,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_022_h90,2022,90,39.44444444444444,27.77777777777778,11.666666666666664,-7.222222222222221,62.99833392448741,-6.666666666666664,-8.338873613282711,-1.109845567851107,-1.1186908682338141,-1.0740438497149112,-2.1311961916130118,-0.22188746065334086,-2.587413387745351,0.24882872397922748,0.0706,1.1186799800380758,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_022_h120,2022,120,39.44444444444444,27.77777777777778,11.666666666666664,-6.666666666666668,60.35726385049974,-10.555555555555554,-8.606281645322628,-0.9889901816602276,-0.9959914839525947,-0.9558174212927943,-1.987180111844212,-0.11892769049017256,-2.4310815880552576,0.35445923169865007,0.0815,1.1076943633537133,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_023_h15,2022,15,33.888888888888886,27.22222222222222,6.666666666666664,-0.5555555555555536,66.84491784722405,-0.55555555555555,0.4995718135938076,-0.12991925480011574,-0.12272249566526407,-0.12798625344159248,-0.8401020737496494,0.604632172428599,-1.3249097291115612,1.0913576817344885,0.3903,1.0394330384700037,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_023_h30,2022,30,33.888888888888886,27.22222222222222,6.666666666666664,-2.7777777777777786,65.86512096755118,0.5555555555555571,-1.0353376958070541,-0.5116573111567486,-0.5090493586859065,-0.49816480452597633,-1.3486893443859118,0.2557394897486082,-1.7849644594543854,0.7550558180961852,0.1746,1.0724621461770065,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_023_h60,2022,60,33.888888888888886,27.22222222222222,6.666666666666664,-5.555555555555554,63.591302213997466,1.1111111111111145,-4.457936649335723,-0.9301139420390567,-0.927938475258166,-0.8950659258172925,-1.8827748462237917,-0.0947563513333281,-2.3197803102552483,0.38991578462236276,0.0844,1.1085690659861704,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_023_h90,2022,90,33.888888888888886,27.22222222222222,6.666666666666664,-6.111111111111111,61.042302327343776,-1.6666666666666643,-5.469762413274456,-1.0010269687040874,-1.007038566451137,-0.9671403374967786,-2.0022591763817252,-0.13255013727940065,-2.442279448726519,0.3440866075298889,0.08035,1.1153499744613349,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_024_h15,2022,15,33.333333333333336,26.666666666666668,6.666666666666668,-2.222222222222225,65.02969377937572,1.1111111111111072,-0.9228658763385604,-0.4056327527475456,-0.40122746414109006,-0.4039438180102871,-1.166699391899803,0.32128881042219337,-1.6168189251410852,0.8487962222025589,0.2118,1.0405928074553306,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_024_h30,2022,30,33.333333333333336,26.666666666666668,6.666666666666668,-3.3333333333333357,63.93666577959819,2.7777777777777786,-1.6894720210760903,-0.5965349113700368,-0.6063372468459852,-0.5784233550084694,-1.4673034646181276,0.1817903425351986,-1.8933532964042175,0.6733166435944669,0.14635,1.0787661865845797,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_024_h60,2022,60,33.333333333333336,26.666666666666668,6.666666666666668,-6.111111111111111,61.50741188029283,-0.5555555555555571,-5.3967643980056765,-1.0038768724001021,-1.0097349329048966,-0.9677011298640723,-2.0002064986499977,-0.14855371818223045,-2.4705496579031365,0.32046403358515535,0.07835,1.1179436921593586,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_024_h90,2022,90,33.333333333333336,26.666666666666668,6.666666666666668,-5.555555555555557,58.86634180630516,-4.444444444444446,-4.7731298217696825,-0.9178085364226062,-0.9185702395102475,-0.8839200638373041,-1.8823465782133253,-0.04643913576729781,-2.3492925515369842,0.4231242462817932,0.0924,1.1249012017944289,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_025_h15,2022,15,34.44444444444444,24.444444444444443,10.0,-1.1111111111111107,62.9568688999253,1.6666666666666714,-0.1928476016953437,-0.2133021730121349,-0.2155902332863634,-0.21465712674789544,-0.9476553727285064,0.5068962329293555,-1.4285383952425617,1.0342430709830464,0.3252,1.0701728723549573,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_025_h30,2022,30,34.44444444444444,24.444444444444443,10.0,-2.777777777777775,61.77607814614912,0.5555555555555571,-1.5221260334620352,-0.49265268647548965,-0.501645561188289,-0.49005598413579926,-1.3356184140059524,0.2764211425137667,-1.783713343691986,0.7855282643295379,0.17815,1.0736743688726906,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_025_h60,2022,60,34.44444444444444,24.444444444444443,10.0,-3.333333333333332,59.22707825949543,-2.2222222222222214,-2.282305758095439,-0.5733901854205291,-0.5842531589889383,-0.5552968068974269,-1.4468423554356105,0.17555747587387932,-1.8984176639702761,0.6987323050514117,0.1502,1.0752768439354792,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_026_h15,2022,15,36.111111111111114,23.333333333333332,12.777777777777782,-1.6666666666666643,60.683050146371585,-1.1111111111111145,-0.8321192870048328,-0.29876002314587957,-0.28776655669409074,-0.2959638053953697,-1.0493869689761879,0.4559792652521416,-1.524985509309664,0.9427242907324687,0.27255,1.05872236243692,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_026_h30,2022,30,36.111111111111114,23.333333333333332,12.777777777777782,-2.777777777777775,59.43458700084241,-3.3333333333333357,-1.890296127814693,-0.4782790174271672,-0.4701514097505429,-0.4640816223568209,-1.2775143800769493,0.2766950539081961,-1.6918796098483073,0.8020346792995338,0.18685,1.0674711352569224,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_026_h60,2022,60,36.111111111111114,23.333333333333332,12.777777777777782,-2.2222222222222214,56.79351692685475,-7.222222222222225,-1.4315084278708756,-0.38577492124041335,-0.38982706697762526,-0.3793730850016269,-1.1905800147306114,0.336081081183235,-1.6185836947724024,0.8670664354129034,0.22695,1.0578366403743464,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_027_h15,2022,15,35.0,21.666666666666668,13.333333333333332,-1.1111111111111107,58.253796247066234,-2.2222222222222214,-0.4334377529552171,-0.2039093318674036,-0.21167905589448097,-0.19873417049858283,-0.9601725029876074,0.550376429172298,-1.444639324262503,1.029475081896045,0.33305,1.0537472002239059,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_027_h30,2022,30,35.0,21.666666666666668,13.333333333333332,-0.5555555555555571,56.95325950594171,-2.7777777777777786,0.3105679711290379,-0.12254038638543294,-0.11190668961783613,-0.11426002615297572,-0.8355182915714839,0.6083914784800061,-1.316351444439602,1.1108004277956476,0.39815,1.0314184592651527,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_028_h15,2022,15,32.77777777777778,20.555555555555557,12.22222222222222,0.5555555555555536,55.704796360412544,-0.5555555555555571,0.975977504855158,0.07231257274421872,0.06586898482789605,0.06896852185850263,-0.6782562672946415,0.7995039210676763,-1.169055891213859,1.2834144655156343,0.56255,1.0474641741109425,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_028_h30,2022,30,32.77777777777778,20.555555555555557,12.22222222222222,0.5555555555555536,54.36426302754939,-3.8888888888888897,1.5065031030126037,0.051600408756575226,0.049737564487150346,0.0485804695549098,-0.6991226493237508,0.7784921743754242,-1.1861921730050116,1.2677780279220279,0.5421,1.0525138557522085,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2022_2022-05-21_day1_029_h15,2022,15,32.22222222222222,21.11111111111111,11.11111111111111,0.0,53.063726286424874,-3.333333333333332,0.525396937771079,-0.020511936787809423,-0.023070115722725968,-0.020079478930494277,-0.7613085037703305,0.7199597912463853,-1.2412379263365716,1.1909282973268267,0.4778,1.0375350462634747,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2023_2023-05-20_day1_000_h15,2023,15,18.333333333333332,12.77777777777778,5.555555555555552,0.0,20.285625318632704,0.5555555555555571,0.2880974662038013,-0.011247566536208549,-0.006949230955433981,-0.00661503122721728,-0.7354505770372924,0.71985038313312,-1.197780128088489,1.1897853379648258,0.49085,1.0354522310713932,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2023_2023-05-20_day1_000_h30,2023,30,18.333333333333332,12.77777777777778,5.555555555555552,0.5555555555555536,21.71568110537502,1.666666666666668,1.0444330886041127,0.0696400093817673,0.06595272650054856,0.0693818360889133,-0.6759340454804106,0.7991862553471059,-1.163218208037803,1.2889215517036285,0.56115,1.053621356960419,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2023_2023-05-20_day1_000_h60,2023,60,18.333333333333332,12.77777777777778,5.555555555555552,1.111111111111109,24.591358002888313,3.3333333333333357,2.3724168509506702,0.12820996281570227,0.12122000806306182,0.12470305724358537,-0.622190044622154,0.8604660500201289,-1.1028134704984016,1.3283326530619384,0.60265,1.0342314064225,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2023_2023-05-20_day1_001_h15,2023,15,18.88888888888889,12.77777777777778,6.111111111111109,0.5555555555555536,23.137701979682703,1.1111111111111107,0.7697743154097483,0.08036291807986631,0.08204703859579217,0.07831486581600935,-0.6422333874325814,0.8034961354422866,-1.1226263601571864,1.2915904267564342,0.5704,1.0358108138547577,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2023_2023-05-20_day1_001_h30,2023,30,18.88888888888889,12.77777777777778,6.111111111111109,0.5555555555555536,24.573676200134752,1.666666666666668,1.0877662944470845,0.06794824470792854,0.06829960687286742,0.06426408807824344,-0.6786457090073553,0.8091338153918257,-1.1505317725598563,1.2835083469969122,0.55695,1.0411961316690188,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2023_2023-05-20_day1_001_h60,2023,60,18.88888888888889,12.77777777777778,6.111111111111109,1.111111111111109,27.45449212291947,3.333333333333332,2.4712459859030957,0.1243515905580754,0.12191542792156788,0.12468696270646111,-0.6212492242908791,0.8795051337500442,-1.0915179766674536,1.3448101954261356,0.60415,1.0493325433008442,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2023_2023-05-20_day1_002_h15,2023,15,20.0,13.333333333333334,6.666666666666666,0.0,26.003731986877067,0.5555555555555571,0.3223959614745778,-0.012586608537282568,-0.01847506552245163,-0.009291701209533081,-0.7580050002217839,0.7223851884894099,-1.2446312640175905,1.2023149319679762,0.48675,1.0399124321562474,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2023_2023-05-20_day1_002_h30,2023,30,20.0,13.333333333333334,6.666666666666666,0.5555555555555554,27.443434663938312,1.666666666666668,1.1315131525138362,0.06624033070459022,0.07155746751371751,0.05944682203545034,-0.66893811829459,0.8066664122443623,-1.1397923738542315,1.2974207225141512,0.55225,1.0449537497442523,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2023_2023-05-20_day1_002_h120,2023,120,20.0,13.333333333333334,6.666666666666666,2.2222222222222214,36.01110774365387,8.333333333333332,6.02138330007451,0.20658235943751846,0.20327569100461065,0.20585275879924533,-0.5717534346759575,0.9722907745716509,-1.0224484197078816,1.4536896789194127,0.6602,1.052327335593353,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2023_2023-05-20_day1_003_h15,2023,15,20.555555555555557,13.333333333333334,7.222222222222223,0.5555555555555554,28.87940888439036,1.1111111111111107,0.8044436848457865,0.07900939684054972,0.07658629993058083,0.07552005462420383,-0.6595339206577069,0.8085914047913436,-1.1266010545044394,1.2834231046140785,0.5667,1.0372659163903606,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2023_2023-05-20_day1_003_h30,2023,30,20.555555555555557,13.333333333333334,7.222222222222223,0.5555555555555554,30.320522130113833,1.6666666666666643,1.1755177308066496,0.06452235508762977,0.06284206765809858,0.06416068785896398,-0.6644246681751974,0.7988376508500084,-1.1367977157622338,1.2856203421216181,0.5552,1.0269384422866963,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2023_2023-05-20_day1_003_h120,2023,120,20.555555555555557,13.333333333333334,7.222222222222223,2.2222222222222214,38.829634404446935,8.888888888888886,6.153090600033732,0.20144039606270772,0.19384788445703457,0.20343136713567003,-0.5716819679050633,0.9643639172753343,-1.0378194888266472,1.4292774234264882,0.66125,1.0495918641680033,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2023_2023-05-20_day1_004_h15,2023,15,21.666666666666668,13.88888888888889,7.777777777777779,0.0,31.76022480717508,0.5555555555555536,0.35729768934951034,-0.013949201244794445,-0.008119492312106654,-0.008216412648688321,-0.7405099974248018,0.7312744655905947,-1.2077615782838358,1.2022855293345713,0.488,1.0321631144625063,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2023_2023-05-20_day1_004_h90,2023,90,21.666666666666668,13.88888888888889,7.777777777777779,1.666666666666666,38.88678464116716,6.666666666666664,4.718236090319969,0.14704276617477935,0.1602221549642702,0.15022597272930363,-0.6228962633057267,0.9365117253402044,-1.0730375717523257,1.4107611171120236,0.6222,1.062898461706549,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
