year,analysis_file,root,car_number,record_index,history_start_index,history_end_index,lap1_s,lap2_s,lap3_s,lap4_s,fourlap_total_s,derived_speed_mph,flag1_count,candidate_start_ts,candidate_mid_ts,candidate_end_ts,candidate_start_utc,candidate_mid_utc,candidate_end_utc,candidate_mid_indianapolis,timestamp_quality,lap1_s_r,lap2_s_r,lap3_s_r,lap4_s_r,candidate_mid_r,timestamp_resolved,root_priority,candidate_id
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,59,0,4,7,39.7075,39.7335,39.86,39.9297,159.2307,226.08705482045858,4,1558213919.863639,1558213999.4789891,1558214079.0943391,2019-05-18T21:11:59.863639+00:00,2019-05-18T21:13:19.478989+00:00,2019-05-18T21:14:39.094339+00:00,2019-05-18T17:13:19.478989-04:00,PARENT_END_BACKCALC,39.7075,39.7335,39.86,39.9297,1558213999.5,True,1,LEGACY_2019_59_101
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,59,0,5,8,39.7335,39.86,39.9297,39.86,159.3832,225.87073167059012,4,1558213959.571139,1558214039.2627392,1558214118.954339,2019-05-18T21:12:39.571139+00:00,2019-05-18T21:13:59.262739+00:00,2019-05-18T21:15:18.954339+00:00,2019-05-18T17:13:59.262739-04:00,PARENT_END_DIRECT,39.7335,39.86,39.9297,39.86,1558214039.3,True,1,LEGACY_2019_59_102
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,24,1,30,33,39.7551,46.1755,39.7551,46.1755,171.8612,209.47136410079762,4,1558213186.409772,1558213272.3403718,1558213358.270972,2019-05-18T20:59:46.409772+00:00,2019-05-18T21:01:12.340372+00:00,2019-05-18T21:02:38.270972+00:00,2019-05-18T17:01:12.340372-04:00,PARENT_END_BACKCALC,39.7551,46.1755,39.7551,46.1755,1558213272.3,True,1,LEGACY_2019_24_103
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,24,3,1,4,39.7551,39.4864,39.645,39.7297,158.6162,226.96294577729137,4,1558215491.775142,1558215571.083242,1558215650.391342,2019-05-18T21:38:11.775142+00:00,2019-05-18T21:39:31.083242+00:00,2019-05-18T21:40:50.391342+00:00,2019-05-18T17:39:31.083242-04:00,PARENT_END_BACKCALC,39.7551,39.4864,39.645,39.7297,1558215571.1,True,1,LEGACY_2019_24_104
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,24,3,2,5,39.4864,39.645,39.7297,39.7551,158.6162,226.96294577729137,4,1558215531.530242,1558215610.838342,1558215690.146442,2019-05-18T21:38:51.530242+00:00,2019-05-18T21:40:10.838342+00:00,2019-05-18T21:41:30.146442+00:00,2019-05-18T17:40:10.838342-04:00,PARENT_END_BACKCALC,39.4864,39.645,39.7297,39.7551,1558215610.8,True,1,LEGACY_2019_24_105
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,24,3,3,6,39.645,39.7297,39.7551,39.7637,158.89350000000002,226.56685138158574,4,1558215571.0166419,1558215650.4633918,1558215729.910142,2019-05-18T21:39:31.016642+00:00,2019-05-18T21:40:50.463392+00:00,2019-05-18T21:42:09.910142+00:00,2019-05-18T17:40:50.463392-04:00,PARENT_END_DIRECT,39.645,39.7297,39.7551,39.7637,1558215650.5,True,1,LEGACY_2019_24_106
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,31,0,0,3,39.6441,39.6835,39.7585,39.7585,158.8446,226.6365995444604,4,1558213550.3878,1558213629.8101,1558213709.2324,2019-05-18T21:05:50.387800+00:00,2019-05-18T21:07:09.810100+00:00,2019-05-18T21:08:29.232400+00:00,2019-05-18T17:07:09.810100-04:00,PARENT_END_BACKCALC,39.6441,39.6835,39.7585,39.7585,1558213629.8,True,1,LEGACY_2019_31_107
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,31,0,1,4,39.6835,39.7585,39.7585,39.7279,158.9284,226.51709826563408,4,1558213590.0319,1558213669.4961,1558213748.9603,2019-05-18T21:06:30.031900+00:00,2019-05-18T21:07:49.496100+00:00,2019-05-18T21:09:08.960300+00:00,2019-05-18T17:07:49.496100-04:00,PARENT_END_DIRECT,39.6835,39.7585,39.7585,39.7279,1558213669.5,True,1,LEGACY_2019_31_108
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,5T,1,1,4,51.5065,39.6008,39.6904,51.5065,182.3042,197.47213722997057,4,1558212481.6504571,1558212572.8025572,1558212663.954657,2019-05-18T20:48:01.650457+00:00,2019-05-18T20:49:32.802557+00:00,2019-05-18T20:51:03.954657+00:00,2019-05-18T16:49:32.802557-04:00,PARENT_END_DIRECT,51.5065,39.6008,39.6904,51.5065,1558212572.8,True,1,LEGACY_2019_5T_109
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,5T,5,0,3,39.9725,39.5843,39.6441,39.9725,159.1734,226.1684427171877,4,1558215170.6358242,1558215250.2225242,1558215329.8092241,2019-05-18T21:32:50.635824+00:00,2019-05-18T21:34:10.222524+00:00,2019-05-18T21:35:29.809224+00:00,2019-05-18T17:34:10.222524-04:00,PARENT_END_BACKCALC,39.9725,39.5843,39.6441,39.9725,1558215250.2,True,1,LEGACY_2019_5T_110
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,5T,5,1,4,39.5843,39.6441,39.9725,39.6938,158.8947,226.56514030990337,4,1558215210.608324,1558215290.055674,1558215369.503024,2019-05-18T21:33:30.608324+00:00,2019-05-18T21:34:50.055674+00:00,2019-05-18T21:36:09.503024+00:00,2019-05-18T17:34:50.055674-04:00,PARENT_END_DIRECT,39.5843,39.6441,39.9725,39.6938,1558215290.1,True,1,LEGACY_2019_5T_111
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,48,1,0,3,39.3381,39.4374,39.5441,39.6388,157.95839999999998,227.90810745107575,4,1558215831.939592,1558215910.9187918,1558215989.897992,2019-05-18T21:43:51.939592+00:00,2019-05-18T21:45:10.918792+00:00,2019-05-18T21:46:29.897992+00:00,2019-05-18T17:45:10.918792-04:00,PARENT_END_DIRECT,39.3381,39.4374,39.5441,39.6388,1558215910.9,True,1,LEGACY_2019_48_112
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,77,0,2,5,39.3764,39.4116,39.5047,39.6082,157.90089999999998,227.9911007473675,4,1558206845.848212,1558206924.798662,1558207003.749112,2019-05-18T19:14:05.848212+00:00,2019-05-18T19:15:24.798662+00:00,2019-05-18T19:16:43.749112+00:00,2019-05-18T15:15:24.798662-04:00,PARENT_END_DIRECT,39.3764,39.4116,39.5047,39.6082,1558206924.8,True,1,LEGACY_2019_77_113
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,10,0,0,3,41.7908,39.7418,39.7241,39.7456,161.0023,223.59929019647547,4,1558206842.7468119,1558206923.2479618,1558207003.749112,2019-05-18T19:14:02.746812+00:00,2019-05-18T19:15:23.247962+00:00,2019-05-18T19:16:43.749112+00:00,2019-05-18T15:15:23.247962-04:00,PARENT_END_DIRECT,41.7908,39.7418,39.7241,39.7456,1558206923.2,True,1,LEGACY_2019_10_114
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,28,0,0,3,39.3605,39.4598,39.5725,39.5871,157.9799,227.87709069318313,4,1558202670.875947,1558202749.865897,1558202828.855847,2019-05-18T18:04:30.875947+00:00,2019-05-18T18:05:49.865897+00:00,2019-05-18T18:07:08.855847+00:00,2019-05-18T14:05:49.865897-04:00,PARENT_END_DIRECT,39.3605,39.4598,39.5725,39.5871,1558202749.9,True,1,LEGACY_2019_28_115
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,26,0,0,3,41.4186,39.577,39.6792,39.6825,160.3573,224.49866641556073,4,1558203668.596739,1558203748.775389,1558203828.954039,2019-05-18T18:21:08.596739+00:00,2019-05-18T18:22:28.775389+00:00,2019-05-18T18:23:48.954039+00:00,2019-05-18T14:22:28.775389-04:00,PARENT_END_DIRECT,41.4186,39.577,39.6792,39.6825,1558203748.8,True,1,LEGACY_2019_26_116
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,15,0,0,3,41.7591,39.6161,39.6358,39.6115,160.6225,224.1280019922489,4,1558201728.569922,1558201808.881172,1558201889.192422,2019-05-18T17:48:48.569922+00:00,2019-05-18T17:50:08.881172+00:00,2019-05-18T17:51:29.192422+00:00,2019-05-18T13:50:08.881172-04:00,PARENT_END_BACKCALC,41.7591,39.6161,39.6358,39.6115,1558201808.9,True,1,LEGACY_2019_15_117
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,15,0,1,4,39.6161,39.6358,39.6115,39.6605,158.5239,227.095094178228,4,1558201770.329022,1558201849.590972,1558201928.852922,2019-05-18T17:49:30.329022+00:00,2019-05-18T17:50:49.590972+00:00,2019-05-18T17:52:08.852922+00:00,2019-05-18T13:50:49.590972-04:00,PARENT_END_DIRECT,39.6161,39.6358,39.6115,39.6605,1558201849.6,True,1,LEGACY_2019_15_118
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,60,0,1,4,39.3759,39.4859,39.54,39.7045,158.1063,227.69491158796328,4,1558206845.6428118,1558206924.6959617,1558207003.749112,2019-05-18T19:14:05.642812+00:00,2019-05-18T19:15:24.695962+00:00,2019-05-18T19:16:43.749112+00:00,2019-05-18T15:15:24.695962-04:00,PARENT_END_DIRECT,39.3759,39.4859,39.54,39.7045,1558206924.7,True,1,LEGACY_2019_60_119
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,88,0,0,3,39.1869,39.2732,39.3191,39.4036,157.1828,229.03269314454258,4,1558206846.5663118,1558206925.1577117,1558207003.749112,2019-05-18T19:14:06.566312+00:00,2019-05-18T19:15:25.157712+00:00,2019-05-18T19:16:43.749112+00:00,2019-05-18T15:15:25.157712-04:00,PARENT_END_DIRECT,39.1869,39.2732,39.3191,39.4036,1558206925.2,True,1,LEGACY_2019_88_120
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,66,0,0,3,41.8546,39.6527,39.9934,40.0639,161.56459999999998,222.82108828295307,4,1558203207.1766,1558203287.9589,1558203368.7412,2019-05-18T18:13:27.176600+00:00,2019-05-18T18:14:47.958900+00:00,2019-05-18T18:16:08.741200+00:00,2019-05-18T14:14:47.958900-04:00,PARENT_END_BACKCALC,41.8546,39.6527,39.9934,40.0639,1558203288.0,True,1,LEGACY_2019_66_121
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,66,0,1,4,39.6527,39.9934,40.0639,40.21,159.92000000000002,225.11255627813907,4,1558203249.0312,1558203328.9912,1558203408.9512,2019-05-18T18:14:09.031200+00:00,2019-05-18T18:15:28.991200+00:00,2019-05-18T18:16:48.951200+00:00,2019-05-18T14:15:28.991200-04:00,PARENT_END_DIRECT,39.6527,39.9934,40.0639,40.21,1558203329.0,True,1,LEGACY_2019_66_122
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,59,0,0,3,41.0061,39.5426,39.6306,39.7471,159.9264,225.1035476319107,4,1558194644.202434,1558194724.1656342,1558194804.128834,2019-05-18T15:50:44.202434+00:00,2019-05-18T15:52:04.165634+00:00,2019-05-18T15:53:24.128834+00:00,2019-05-18T11:52:04.165634-04:00,PARENT_END_BACKCALC,41.0061,39.5426,39.6306,39.7471,1558194724.2,True,1,LEGACY_2019_59_123
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,59,0,1,4,39.5426,39.6306,39.7471,39.716,158.6363,226.9341884549753,4,1558194685.208534,1558194764.526684,1558194843.844834,2019-05-18T15:51:25.208534+00:00,2019-05-18T15:52:44.526684+00:00,2019-05-18T15:54:03.844834+00:00,2019-05-18T11:52:44.526684-04:00,PARENT_END_DIRECT,39.5426,39.6306,39.7471,39.716,1558194764.5,True,1,LEGACY_2019_59_124
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,81,0,0,3,41.1095,39.5982,39.7666,39.9345,160.40879999999999,224.42659006239063,4,1558205008.5248902,1558205088.7292902,1558205168.93369,2019-05-18T18:43:28.524890+00:00,2019-05-18T18:44:48.729290+00:00,2019-05-18T18:46:08.933690+00:00,2019-05-18T14:44:48.729290-04:00,PARENT_END_BACKCALC,41.1095,39.5982,39.7666,39.9345,1558205088.7,True,1,LEGACY_2019_81_125
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,81,0,1,4,39.5982,39.7666,39.9345,40.0282,159.3275,225.9496948110025,4,1558205049.6343899,1558205129.2981398,1558205208.96189,2019-05-18T18:44:09.634390+00:00,2019-05-18T18:45:29.298140+00:00,2019-05-18T18:46:48.961890+00:00,2019-05-18T14:45:29.298140-04:00,PARENT_END_DIRECT,39.5982,39.7666,39.9345,40.0282,1558205129.3,True,1,LEGACY_2019_81_126
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,81,1,3,6,39.5568,39.6378,39.7259,39.8856,158.80610000000001,226.691543964621,4,1558206805.057412,1558206884.4604619,1558206963.8635118,2019-05-18T19:13:25.057412+00:00,2019-05-18T19:14:44.460462+00:00,2019-05-18T19:16:03.863512+00:00,2019-05-18T15:14:44.460462-04:00,PARENT_END_BACKCALC,39.5568,39.6378,39.7259,39.8856,1558206884.5,True,1,LEGACY_2019_81_127
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,32,0,1,4,39.6294,39.7515,39.8126,40.1565,159.35,225.91779102604332,4,1558203919.609292,1558203999.284292,1558204078.959292,2019-05-18T18:25:19.609292+00:00,2019-05-18T18:26:39.284292+00:00,2019-05-18T18:27:58.959292+00:00,2019-05-18T14:26:39.284292-04:00,PARENT_END_DIRECT,39.6294,39.7515,39.8126,40.1565,1558203999.3,True,1,LEGACY_2019_32_128
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,14,0,1,4,39.3649,39.4391,39.4943,39.5133,157.8116,228.12011284341582,4,1558193270.9359891,1558193349.8417892,1558193428.747589,2019-05-18T15:27:50.935989+00:00,2019-05-18T15:29:09.841789+00:00,2019-05-18T15:30:28.747589+00:00,2019-05-18T11:29:09.841789-04:00,PARENT_END_DIRECT,39.3649,39.4391,39.4943,39.5133,1558193349.8,True,1,LEGACY_2019_14_129
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,25,0,1,4,39.4065,39.4404,39.528,39.5745,157.9494,227.92109371735503,4,1558206845.799712,1558206924.774412,1558207003.749112,2019-05-18T19:14:05.799712+00:00,2019-05-18T19:15:24.774412+00:00,2019-05-18T19:16:43.749112+00:00,2019-05-18T15:15:24.774412-04:00,PARENT_END_DIRECT,39.4065,39.4404,39.528,39.5745,1558206924.8,True,1,LEGACY_2019_25_130
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,39,0,0,3,41.7153,39.4099,39.5814,39.7379,160.4445,224.37665360919198,4,1558206803.613512,1558206883.835762,1558206964.058012,2019-05-18T19:13:23.613512+00:00,2019-05-18T19:14:43.835762+00:00,2019-05-18T19:16:04.058012+00:00,2019-05-18T15:14:43.835762-04:00,PARENT_END_BACKCALC,41.7153,39.4099,39.5814,39.7379,1558206883.8,True,1,LEGACY_2019_39_131
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,39,0,1,4,39.4099,39.5814,39.7379,39.6911,158.4203,227.24360451280552,4,1558206845.328812,1558206924.538962,1558207003.749112,2019-05-18T19:14:05.328812+00:00,2019-05-18T19:15:24.538962+00:00,2019-05-18T19:16:43.749112+00:00,2019-05-18T15:15:24.538962-04:00,PARENT_END_DIRECT,39.4099,39.5814,39.7379,39.6911,1558206924.5,True,1,LEGACY_2019_39_132
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,27,0,1,4,41.828,39.2116,39.2801,39.3881,159.7078,225.4116580404965,4,1558192329.5771189,1558192409.4310188,1558192489.2849188,2019-05-18T15:12:09.577119+00:00,2019-05-18T15:13:29.431019+00:00,2019-05-18T15:14:49.284919+00:00,2019-05-18T11:13:29.431019-04:00,PARENT_END_BACKCALC,41.828,39.2116,39.2801,39.3881,1558192409.4,True,1,LEGACY_2019_27_133
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,27,0,2,5,39.2116,39.2801,39.3881,39.4518,157.33159999999998,228.8160801771545,4,1558192371.405119,1558192450.070919,1558192528.736719,2019-05-18T15:12:51.405119+00:00,2019-05-18T15:14:10.070919+00:00,2019-05-18T15:15:28.736719+00:00,2019-05-18T11:14:10.070919-04:00,PARENT_END_DIRECT,39.2116,39.2801,39.3881,39.4518,1558192450.1,True,1,LEGACY_2019_27_134
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,20,0,0,3,40.5715,39.1257,39.2107,39.289,158.1969,227.56450979760032,4,1558192611.1977212,1558192690.2961712,1558192769.3946211,2019-05-18T15:16:51.197721+00:00,2019-05-18T15:18:10.296171+00:00,2019-05-18T15:19:29.394621+00:00,2019-05-18T11:18:10.296171-04:00,PARENT_END_BACKCALC,40.5715,39.1257,39.2107,39.289,1558192690.3,True,1,LEGACY_2019_20_135
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,20,0,1,4,39.1257,39.2107,39.289,39.3404,156.9658,229.34932322837204,4,1558192651.769221,1558192730.252121,1558192808.735021,2019-05-18T15:17:31.769221+00:00,2019-05-18T15:18:50.252121+00:00,2019-05-18T15:20:08.735021+00:00,2019-05-18T11:18:50.252121-04:00,PARENT_END_DIRECT,39.1257,39.2107,39.289,39.3404,1558192730.3,True,1,LEGACY_2019_20_136
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,21,0,1,4,38.9948,39.1172,39.1649,39.1886,156.4655,230.08266998156145,4,1558192062.269667,1558192140.5024168,1558192218.735167,2019-05-18T15:07:42.269667+00:00,2019-05-18T15:09:00.502417+00:00,2019-05-18T15:10:18.735167+00:00,2019-05-18T11:09:00.502417-04:00,PARENT_END_DIRECT,38.9948,39.1172,39.1649,39.1886,1558192140.5,True,1,LEGACY_2019_21_137
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,22,0,1,4,39.042,39.1539,39.1768,39.2483,156.621,229.85423410653743,4,1558196687.225038,1558196765.535538,1558196843.846038,2019-05-18T16:24:47.225038+00:00,2019-05-18T16:26:05.535538+00:00,2019-05-18T16:27:23.846038+00:00,2019-05-18T12:26:05.535538-04:00,PARENT_END_DIRECT,39.042,39.1539,39.1768,39.2483,1558196765.5,True,1,LEGACY_2019_22_138
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,23,0,2,5,39.421,39.4892,39.4822,39.5611,157.9535,227.91517756808176,4,1558193810.78084,1558193889.7575898,1558193968.73434,2019-05-18T15:36:50.780840+00:00,2019-05-18T15:38:09.757590+00:00,2019-05-18T15:39:28.734340+00:00,2019-05-18T11:38:09.757590-04:00,PARENT_END_DIRECT,39.421,39.4892,39.4822,39.5611,1558193889.8,True,1,LEGACY_2019_23_139
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,19,0,1,4,39.423,39.4593,39.5772,39.622,158.0815,227.73063261671984,4,1558195270.758831,1558195349.799581,1558195428.840331,2019-05-18T16:01:10.758831+00:00,2019-05-18T16:02:29.799581+00:00,2019-05-18T16:03:48.840331+00:00,2019-05-18T12:02:29.799581-04:00,PARENT_END_DIRECT,39.423,39.4593,39.5772,39.622,1558195349.8,True,1,LEGACY_2019_19_140
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,18,0,0,3,43.2298,39.1771,39.1713,39.6865,161.2647,223.23546318568165,4,1558192913.155638,1558192993.787988,1558193074.420338,2019-05-18T15:21:53.155638+00:00,2019-05-18T15:23:13.787988+00:00,2019-05-18T15:24:34.420338+00:00,2019-05-18T11:23:13.787988-04:00,PARENT_END_BACKCALC,43.2298,39.1771,39.1713,39.6865,1558192993.8,True,1,LEGACY_2019_18_141
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,18,0,1,4,39.1771,39.1713,39.6865,39.3078,157.3427,228.79993796979457,4,1558192956.385438,1558193035.056788,1558193113.728138,2019-05-18T15:22:36.385438+00:00,2019-05-18T15:23:55.056788+00:00,2019-05-18T15:25:13.728138+00:00,2019-05-18T11:23:55.056788-04:00,PARENT_END_DIRECT,39.1771,39.1713,39.6865,39.3078,1558193035.1,True,1,LEGACY_2019_18_142
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,31,0,0,3,41.3561,39.738,39.7721,39.865,160.7312,223.9764277252954,4,1558205728.119134,1558205808.484734,1558205888.850334,2019-05-18T18:55:28.119134+00:00,2019-05-18T18:56:48.484734+00:00,2019-05-18T18:58:08.850334+00:00,2019-05-18T14:56:48.484734-04:00,PARENT_END_BACKCALC,41.3561,39.738,39.7721,39.865,1558205808.5,True,1,LEGACY_2019_31_143
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,31,0,1,4,39.738,39.7721,39.865,40.1098,159.4849,225.726698891243,4,1558205769.475234,1558205849.217684,1558205928.960134,2019-05-18T18:56:09.475234+00:00,2019-05-18T18:57:29.217684+00:00,2019-05-18T18:58:48.960134+00:00,2019-05-18T14:57:29.217684-04:00,PARENT_END_DIRECT,39.738,39.7721,39.865,40.1098,1558205849.2,True,1,LEGACY_2019_31_144
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,42,1,10,13,39.685,43.3439,39.685,39.685,162.3989,221.67637834985334,4,1558198623.418275,1558198704.6177251,1558198785.8171751,2019-05-18T16:57:03.418275+00:00,2019-05-18T16:58:24.617725+00:00,2019-05-18T16:59:45.817175+00:00,2019-05-18T12:58:24.617725-04:00,PARENT_END_BACKCALC,39.685,43.3439,39.685,39.685,1558198704.6,True,1,LEGACY_2019_42_145
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,42,1,11,14,43.3439,39.685,39.685,43.3439,166.0578,216.79198447769392,4,1558198663.103275,1558198746.132175,1558198829.161075,2019-05-18T16:57:43.103275+00:00,2019-05-18T16:59:06.132175+00:00,2019-05-18T17:00:29.161075+00:00,2019-05-18T12:59:06.132175-04:00,PARENT_END_BACKCALC,43.3439,39.685,39.685,43.3439,1558198746.1,True,1,LEGACY_2019_42_146
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,33,0,1,4,39.259,39.4561,39.4936,39.497,157.7057,228.27329639955943,4,1558195836.140165,1558195914.993015,1558195993.845865,2019-05-18T16:10:36.140165+00:00,2019-05-18T16:11:54.993015+00:00,2019-05-18T16:13:13.845865+00:00,2019-05-18T12:11:54.993015-04:00,PARENT_END_DIRECT,39.259,39.4561,39.4936,39.497,1558195915.0,True,1,LEGACY_2019_33_147
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,2,0,0,3,40.5748,39.1083,39.1758,39.1681,158.02700000000002,227.80917185037998,4,1558199256.582982,1558199335.596482,1558199414.609982,2019-05-18T17:07:36.582982+00:00,2019-05-18T17:08:55.596482+00:00,2019-05-18T17:10:14.609982+00:00,2019-05-18T13:08:55.596482-04:00,PARENT_END_BACKCALC,40.5748,39.1083,39.1758,39.1681,1558199335.6,True,1,LEGACY_2019_2_148
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,2,0,1,4,39.1083,39.1758,39.1681,39.2402,156.69240000000002,229.7494964656869,4,1558199297.157782,1558199375.503982,1558199453.850182,2019-05-18T17:08:17.157782+00:00,2019-05-18T17:09:35.503982+00:00,2019-05-18T17:10:53.850182+00:00,2019-05-18T13:09:35.503982-04:00,PARENT_END_DIRECT,39.1083,39.1758,39.1681,39.2402,1558199375.5,True,1,LEGACY_2019_2_149
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,4,0,1,4,39.5514,39.5246,39.6225,40.0829,158.78140000000002,226.7268080518247,4,1558202100.070835,1558202179.4615352,1558202258.852235,2019-05-18T17:55:00.070835+00:00,2019-05-18T17:56:19.461535+00:00,2019-05-18T17:57:38.852235+00:00,2019-05-18T13:56:19.461535-04:00,PARENT_END_DIRECT,39.5514,39.5246,39.6225,40.0829,1558202179.5,True,1,LEGACY_2019_4_150
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,7,0,0,3,40.7725,39.2987,39.4361,39.3971,158.9044,226.55131009588152,4,1558206805.4351118,1558206884.8873117,1558206964.3395119,2019-05-18T19:13:25.435112+00:00,2019-05-18T19:14:44.887312+00:00,2019-05-18T19:16:04.339512+00:00,2019-05-18T15:14:44.887312-04:00,PARENT_END_BACKCALC,40.7725,39.2987,39.4361,39.3971,1558206884.9,True,1,LEGACY_2019_7_151
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,7,0,1,4,39.2987,39.4361,39.3971,39.4096,157.54149999999998,228.51121767915123,4,1558206846.2076118,1558206924.9783618,1558207003.749112,2019-05-18T19:14:06.207612+00:00,2019-05-18T19:15:24.978362+00:00,2019-05-18T19:16:43.749112+00:00,2019-05-18T15:15:24.978362-04:00,PARENT_END_DIRECT,39.2987,39.4361,39.3971,39.4096,1558206925.0,True,1,LEGACY_2019_7_152
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,48,0,0,3,40.7517,39.2651,39.6658,39.6522,159.3348,225.93934281776484,4,1558202319.3958578,1558202399.0632577,1558202478.7306578,2019-05-18T17:58:39.395858+00:00,2019-05-18T17:59:59.063258+00:00,2019-05-18T18:01:18.730658+00:00,2019-05-18T13:59:59.063258-04:00,PARENT_END_BACKCALC,40.7517,39.2651,39.6658,39.6522,1558202399.1,True,1,LEGACY_2019_48_153
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,48,0,1,4,39.2651,39.6658,39.6522,40.1247,158.7078,226.83195154869514,4,1558202360.147558,1558202439.501458,1558202518.855358,2019-05-18T17:59:20.147558+00:00,2019-05-18T18:00:39.501458+00:00,2019-05-18T18:01:58.855358+00:00,2019-05-18T14:00:39.501458-04:00,PARENT_END_DIRECT,39.2651,39.6658,39.6522,40.1247,1558202439.5,True,1,LEGACY_2019_48_154
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,48,1,3,6,39.3756,39.3756,39.4908,39.8213,158.0633,227.7568543741653,4,1558206805.910712,1558206884.942362,1558206963.974012,2019-05-18T19:13:25.910712+00:00,2019-05-18T19:14:44.942362+00:00,2019-05-18T19:16:03.974012+00:00,2019-05-18T15:14:44.942362-04:00,PARENT_END_BACKCALC,39.3756,39.3756,39.4908,39.8213,1558206884.9,True,1,LEGACY_2019_48_155
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,48,1,4,7,39.3756,39.4908,39.8213,39.7751,158.46280000000002,227.18265738078588,4,1558206845.2863119,1558206924.5177119,1558207003.749112,2019-05-18T19:14:05.286312+00:00,2019-05-18T19:15:24.517712+00:00,2019-05-18T19:16:43.749112+00:00,2019-05-18T15:15:24.517712-04:00,PARENT_END_DIRECT,39.3756,39.4908,39.8213,39.7751,1558206924.5,True,1,LEGACY_2019_48_156
