year,file,page,line_no,drivers,clock_tokens,context
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,14,Dixon,,"6 10 Palou, Alex D/H/F 00:01.9167 236.557 3 || 7 9 Dixon, Scott D/H/F 00:01.9169 236.533 3 || 8 9 Dixon, Scott D/H/F 00:01.9169 236.533 4 || 9 60 Rosenqvist, Felix D/H/F 00:01.9169 236.533 1 || 10 28 Ericsson, Marcus D/H/F 00:01.9182 236.372 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,15,Rosenqvist,,"7 9 Dixon, Scott D/H/F 00:01.9169 236.533 3 || 8 9 Dixon, Scott D/H/F 00:01.9169 236.533 4 || 9 60 Rosenqvist, Felix D/H/F 00:01.9169 236.533 1 || 10 28 Ericsson, Marcus D/H/F 00:01.9182 236.372 1 || 11 5 O'Ward, Pato D/C/F 00:01.9190 236.274 2"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,17,O'Ward,,"9 60 Rosenqvist, Felix D/H/F 00:01.9169 236.533 1 || 10 28 Ericsson, Marcus D/H/F 00:01.9182 236.372 1 || 11 5 O'Ward, Pato D/C/F 00:01.9190 236.274 2 || 12 3 McLaughlin, Scott D/C/F 00:01.9196 236.200 3 || 13 75 Sato, Takuma D/H/F 00:01.9202 236.126 10"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,19,Sato,,"11 5 O'Ward, Pato D/C/F 00:01.9190 236.274 2 || 12 3 McLaughlin, Scott D/C/F 00:01.9196 236.200 3 || 13 75 Sato, Takuma D/H/F 00:01.9202 236.126 10 || 14 7 Lundgaard, Christian D/C/F 00:01.9206 236.077 4 || 15 77 Robb, Sting Ray D/C/F 00:01.9208 236.052 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,20,Lundgaard,,"12 3 McLaughlin, Scott D/C/F 00:01.9196 236.200 3 || 13 75 Sato, Takuma D/H/F 00:01.9202 236.126 10 || 14 7 Lundgaard, Christian D/C/F 00:01.9206 236.077 4 || 15 77 Robb, Sting Ray D/C/F 00:01.9208 236.052 7 || 16 21 Rasmussen, Christian D/C/F 00:01.9208 236.052 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,21,Robb,,"13 75 Sato, Takuma D/H/F 00:01.9202 236.126 10 || 14 7 Lundgaard, Christian D/C/F 00:01.9206 236.077 4 || 15 77 Robb, Sting Ray D/C/F 00:01.9208 236.052 7 || 16 21 Rasmussen, Christian D/C/F 00:01.9208 236.052 7 || 17 76 Daly, Conor D/C/F 00:01.9209 236.040 13"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,22,Rasmussen,,"14 7 Lundgaard, Christian D/C/F 00:01.9206 236.077 4 || 15 77 Robb, Sting Ray D/C/F 00:01.9208 236.052 7 || 16 21 Rasmussen, Christian D/C/F 00:01.9208 236.052 7 || 17 76 Daly, Conor D/C/F 00:01.9209 236.040 13 || 18 12 Power, Will D/C/F 00:01.9212 236.003 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,23,Daly,,"15 77 Robb, Sting Ray D/C/F 00:01.9208 236.052 7 || 16 21 Rasmussen, Christian D/C/F 00:01.9208 236.052 7 || 17 76 Daly, Conor D/C/F 00:01.9209 236.040 13 || 18 12 Power, Will D/C/F 00:01.9212 236.003 1 || 19 6 Siegel, Nolan (R) D/C/F 00:01.9214 235.979 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,24,Power,,"16 21 Rasmussen, Christian D/C/F 00:01.9208 236.052 7 || 17 76 Daly, Conor D/C/F 00:01.9209 236.040 13 || 18 12 Power, Will D/C/F 00:01.9212 236.003 1 || 19 6 Siegel, Nolan (R) D/C/F 00:01.9214 235.979 1 || 20 45 Foster, Louis (R) D/H/F 00:01.9231 235.770 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,25,Siegel,,"17 76 Daly, Conor D/C/F 00:01.9209 236.040 13 || 18 12 Power, Will D/C/F 00:01.9212 236.003 1 || 19 6 Siegel, Nolan (R) D/C/F 00:01.9214 235.979 1 || 20 45 Foster, Louis (R) D/H/F 00:01.9231 235.770 7 || 21 30 DeFrancesco, Devlin D/H/F 00:01.9236 235.709 8"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,26,Foster,,"18 12 Power, Will D/C/F 00:01.9212 236.003 1 || 19 6 Siegel, Nolan (R) D/C/F 00:01.9214 235.979 1 || 20 45 Foster, Louis (R) D/H/F 00:01.9231 235.770 7 || 21 30 DeFrancesco, Devlin D/H/F 00:01.9236 235.709 8 || 22 90 Ilott, Callum D/C/F 00:01.9256 235.464 9"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,27,DeFrancesco,,"19 6 Siegel, Nolan (R) D/C/F 00:01.9214 235.979 1 || 20 45 Foster, Louis (R) D/H/F 00:01.9231 235.770 7 || 21 30 DeFrancesco, Devlin D/H/F 00:01.9236 235.709 8 || 22 90 Ilott, Callum D/C/F 00:01.9256 235.464 9 || 23 17 Larson, Kyle D/C/F 00:01.9259 235.427 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,28,Ilott,,"20 45 Foster, Louis (R) D/H/F 00:01.9231 235.770 7 || 21 30 DeFrancesco, Devlin D/H/F 00:01.9236 235.709 8 || 22 90 Ilott, Callum D/C/F 00:01.9256 235.464 9 || 23 17 Larson, Kyle D/C/F 00:01.9259 235.427 7 || 24 33 Carpenter, Ed D/C/F 00:01.9264 235.366 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,29,Larson,,"21 30 DeFrancesco, Devlin D/H/F 00:01.9236 235.709 8 || 22 90 Ilott, Callum D/C/F 00:01.9256 235.464 9 || 23 17 Larson, Kyle D/C/F 00:01.9259 235.427 7 || 24 33 Carpenter, Ed D/C/F 00:01.9264 235.366 1 || 25 83 Shwartzman, Robert (R) D/C/F 00:01.9269 235.305 3"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,30,Carpenter,,"22 90 Ilott, Callum D/C/F 00:01.9256 235.464 9 || 23 17 Larson, Kyle D/C/F 00:01.9259 235.427 7 || 24 33 Carpenter, Ed D/C/F 00:01.9264 235.366 1 || 25 83 Shwartzman, Robert (R) D/C/F 00:01.9269 235.305 3 || 26 24 Harvey, Jack D/C/F 00:01.9273 235.256 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,32,Harvey,,"24 33 Carpenter, Ed D/C/F 00:01.9264 235.366 1 || 25 83 Shwartzman, Robert (R) D/C/F 00:01.9269 235.305 3 || 26 24 Harvey, Jack D/C/F 00:01.9273 235.256 1 || 27 8 Simpson, Kyffin D/H/F 00:01.9294 235.000 8 || 28 06 Castroneves, Helio D/H/F 00:01.9304 234.878 2"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,34,Castroneves,,"26 24 Harvey, Jack D/C/F 00:01.9273 235.256 1 || 27 8 Simpson, Kyffin D/H/F 00:01.9294 235.000 8 || 28 06 Castroneves, Helio D/H/F 00:01.9304 234.878 2 || 29 26 Herta, Colton D/H/F 00:01.9323 234.647 5 || 30 23 Hunter-Reay, Ryan D/C/F 00:01.9325 234.623 4"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,35,Herta,,"27 8 Simpson, Kyffin D/H/F 00:01.9294 235.000 8 || 28 06 Castroneves, Helio D/H/F 00:01.9304 234.878 2 || 29 26 Herta, Colton D/H/F 00:01.9323 234.647 5 || 30 23 Hunter-Reay, Ryan D/C/F 00:01.9325 234.623 4 || 31 15 Rahal, Graham D/H/F 00:01.9326 234.611 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,36,Hunter-Reay,,"28 06 Castroneves, Helio D/H/F 00:01.9304 234.878 2 || 29 26 Herta, Colton D/H/F 00:01.9323 234.647 5 || 30 23 Hunter-Reay, Ryan D/C/F 00:01.9325 234.623 4 || 31 15 Rahal, Graham D/H/F 00:01.9326 234.611 7 || 32 27 Kirkwood, Kyle D/H/F 00:01.9332 234.538 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,37,Rahal,,"29 26 Herta, Colton D/H/F 00:01.9323 234.647 5 || 30 23 Hunter-Reay, Ryan D/C/F 00:01.9325 234.623 4 || 31 15 Rahal, Graham D/H/F 00:01.9326 234.611 7 || 32 27 Kirkwood, Kyle D/H/F 00:01.9332 234.538 1 || 33 98 Andretti, Marco D/H/F 00:01.9351 234.308 19"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,38,Kirkwood,,"30 23 Hunter-Reay, Ryan D/C/F 00:01.9325 234.623 4 || 31 15 Rahal, Graham D/H/F 00:01.9326 234.611 7 || 32 27 Kirkwood, Kyle D/H/F 00:01.9332 234.538 1 || 33 98 Andretti, Marco D/H/F 00:01.9351 234.308 19 || 34 18 Veekay, Rinus D/H/F 00:01.9391 233.825 8"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,39,Andretti,,"31 15 Rahal, Graham D/H/F 00:01.9326 234.611 7 || 32 27 Kirkwood, Kyle D/H/F 00:01.9332 234.538 1 || 33 98 Andretti, Marco D/H/F 00:01.9351 234.308 19 || 34 18 Veekay, Rinus D/H/F 00:01.9391 233.825 8 || 35 66 Armstrong, Marcus D/H/F 00:01.9446 233.163 5"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,11,40,Veekay,,"32 27 Kirkwood, Kyle D/H/F 00:01.9332 234.538 1 || 33 98 Andretti, Marco D/H/F 00:01.9351 234.308 19 || 34 18 Veekay, Rinus D/H/F 00:01.9391 233.825 8 || 35 66 Armstrong, Marcus D/H/F 00:01.9446 233.163 5 || 36 51 Abel, Jacob (R) D/H/F 00:01.9551 231.911 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,7,Malukas,,"Section: Turn 3 Exit Length: 0.186553 mile(s) || Rank Car Driver C/E/T Time Speed Lap || 1 4 Malukas, David D/C/F 00:02.9199 230.005 7 || 2 9 Dixon, Scott D/H/F 00:02.9206 229.950 1 || 3 83 Shwartzman, Robert (R) D/C/F 00:02.9222 229.824 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,8,Dixon,,"Rank Car Driver C/E/T Time Speed Lap || 1 4 Malukas, David D/C/F 00:02.9199 230.005 7 || 2 9 Dixon, Scott D/H/F 00:02.9206 229.950 1 || 3 83 Shwartzman, Robert (R) D/C/F 00:02.9222 229.824 1 || 4 10 Palou, Alex D/H/F 00:02.9233 229.737 4"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,11,Ferrucci,,"3 83 Shwartzman, Robert (R) D/C/F 00:02.9222 229.824 1 || 4 10 Palou, Alex D/H/F 00:02.9233 229.737 4 || 5 14 Ferrucci, Santino D/C/F 00:02.9238 229.698 13 || 6 75 Sato, Takuma D/H/F 00:02.9246 229.635 10 || 7 5 O'Ward, Pato D/C/F 00:02.9251 229.596 4"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,12,Sato,,"4 10 Palou, Alex D/H/F 00:02.9233 229.737 4 || 5 14 Ferrucci, Santino D/C/F 00:02.9238 229.698 13 || 6 75 Sato, Takuma D/H/F 00:02.9246 229.635 10 || 7 5 O'Ward, Pato D/C/F 00:02.9251 229.596 4 || 8 77 Robb, Sting Ray D/C/F 00:02.9253 229.580 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,13,O'Ward,,"5 14 Ferrucci, Santino D/C/F 00:02.9238 229.698 13 || 6 75 Sato, Takuma D/H/F 00:02.9246 229.635 10 || 7 5 O'Ward, Pato D/C/F 00:02.9251 229.596 4 || 8 77 Robb, Sting Ray D/C/F 00:02.9253 229.580 7 || 9 2 Newgarden, Josef D/C/F 00:02.9258 229.541 3"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,14,Robb,,"6 75 Sato, Takuma D/H/F 00:02.9246 229.635 10 || 7 5 O'Ward, Pato D/C/F 00:02.9251 229.596 4 || 8 77 Robb, Sting Ray D/C/F 00:02.9253 229.580 7 || 9 2 Newgarden, Josef D/C/F 00:02.9258 229.541 3 || 10 30 DeFrancesco, Devlin D/H/F 00:02.9276 229.400 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,16,DeFrancesco,,"8 77 Robb, Sting Ray D/C/F 00:02.9253 229.580 7 || 9 2 Newgarden, Josef D/C/F 00:02.9258 229.541 3 || 10 30 DeFrancesco, Devlin D/H/F 00:02.9276 229.400 7 || 11 12 Power, Will D/C/F 00:02.9281 229.361 1 || 12 28 Ericsson, Marcus D/H/F 00:02.9296 229.243 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,17,Power,,"9 2 Newgarden, Josef D/C/F 00:02.9258 229.541 3 || 10 30 DeFrancesco, Devlin D/H/F 00:02.9276 229.400 7 || 11 12 Power, Will D/C/F 00:02.9281 229.361 1 || 12 28 Ericsson, Marcus D/H/F 00:02.9296 229.243 1 || 13 3 McLaughlin, Scott D/C/F 00:02.9300 229.212 3"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,20,Rossi,,"12 28 Ericsson, Marcus D/H/F 00:02.9296 229.243 1 || 13 3 McLaughlin, Scott D/C/F 00:02.9300 229.212 3 || 14 20 Rossi, Alexander D/C/F 00:02.9305 229.173 13 || 15 76 Daly, Conor D/C/F 00:02.9314 229.102 13 || 16 17 Larson, Kyle D/C/F 00:02.9318 229.071 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,21,Daly,,"13 3 McLaughlin, Scott D/C/F 00:02.9300 229.212 3 || 14 20 Rossi, Alexander D/C/F 00:02.9305 229.173 13 || 15 76 Daly, Conor D/C/F 00:02.9314 229.102 13 || 16 17 Larson, Kyle D/C/F 00:02.9318 229.071 7 || 17 60 Rosenqvist, Felix D/H/F 00:02.9339 228.907 2"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,22,Larson,,"14 20 Rossi, Alexander D/C/F 00:02.9305 229.173 13 || 15 76 Daly, Conor D/C/F 00:02.9314 229.102 13 || 16 17 Larson, Kyle D/C/F 00:02.9318 229.071 7 || 17 60 Rosenqvist, Felix D/H/F 00:02.9339 228.907 2 || 18 45 Foster, Louis (R) D/H/F 00:02.9343 228.876 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,23,Rosenqvist,,"15 76 Daly, Conor D/C/F 00:02.9314 229.102 13 || 16 17 Larson, Kyle D/C/F 00:02.9318 229.071 7 || 17 60 Rosenqvist, Felix D/H/F 00:02.9339 228.907 2 || 18 45 Foster, Louis (R) D/H/F 00:02.9343 228.876 7 || 19 7 Lundgaard, Christian D/C/F 00:02.9360 228.743 4"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,24,Foster,,"16 17 Larson, Kyle D/C/F 00:02.9318 229.071 7 || 17 60 Rosenqvist, Felix D/H/F 00:02.9339 228.907 2 || 18 45 Foster, Louis (R) D/H/F 00:02.9343 228.876 7 || 19 7 Lundgaard, Christian D/C/F 00:02.9360 228.743 4 || 20 6 Siegel, Nolan (R) D/C/F 00:02.9372 228.650 4"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,25,Lundgaard,,"17 60 Rosenqvist, Felix D/H/F 00:02.9339 228.907 2 || 18 45 Foster, Louis (R) D/H/F 00:02.9343 228.876 7 || 19 7 Lundgaard, Christian D/C/F 00:02.9360 228.743 4 || 20 6 Siegel, Nolan (R) D/C/F 00:02.9372 228.650 4 || 21 33 Carpenter, Ed D/C/F 00:02.9376 228.619 9"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,26,Siegel,,"18 45 Foster, Louis (R) D/H/F 00:02.9343 228.876 7 || 19 7 Lundgaard, Christian D/C/F 00:02.9360 228.743 4 || 20 6 Siegel, Nolan (R) D/C/F 00:02.9372 228.650 4 || 21 33 Carpenter, Ed D/C/F 00:02.9376 228.619 9 || 22 90 Ilott, Callum D/C/F 00:02.9391 228.502 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,27,Carpenter,,"19 7 Lundgaard, Christian D/C/F 00:02.9360 228.743 4 || 20 6 Siegel, Nolan (R) D/C/F 00:02.9372 228.650 4 || 21 33 Carpenter, Ed D/C/F 00:02.9376 228.619 9 || 22 90 Ilott, Callum D/C/F 00:02.9391 228.502 7 || 23 24 Harvey, Jack D/C/F 00:02.9397 228.456 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,28,Ilott,,"20 6 Siegel, Nolan (R) D/C/F 00:02.9372 228.650 4 || 21 33 Carpenter, Ed D/C/F 00:02.9376 228.619 9 || 22 90 Ilott, Callum D/C/F 00:02.9391 228.502 7 || 23 24 Harvey, Jack D/C/F 00:02.9397 228.456 1 || 24 21 Rasmussen, Christian D/C/F 00:02.9410 228.355 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,29,Harvey,,"21 33 Carpenter, Ed D/C/F 00:02.9376 228.619 9 || 22 90 Ilott, Callum D/C/F 00:02.9391 228.502 7 || 23 24 Harvey, Jack D/C/F 00:02.9397 228.456 1 || 24 21 Rasmussen, Christian D/C/F 00:02.9410 228.355 7 || 25 27 Kirkwood, Kyle D/H/F 00:02.9426 228.230 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,30,Rasmussen,,"22 90 Ilott, Callum D/C/F 00:02.9391 228.502 7 || 23 24 Harvey, Jack D/C/F 00:02.9397 228.456 1 || 24 21 Rasmussen, Christian D/C/F 00:02.9410 228.355 7 || 25 27 Kirkwood, Kyle D/H/F 00:02.9426 228.230 1 || 26 8 Simpson, Kyffin D/H/F 00:02.9432 228.184 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,31,Kirkwood,,"23 24 Harvey, Jack D/C/F 00:02.9397 228.456 1 || 24 21 Rasmussen, Christian D/C/F 00:02.9410 228.355 7 || 25 27 Kirkwood, Kyle D/H/F 00:02.9426 228.230 1 || 26 8 Simpson, Kyffin D/H/F 00:02.9432 228.184 1 || 27 06 Castroneves, Helio D/H/F 00:02.9449 228.052 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,33,Castroneves,,"25 27 Kirkwood, Kyle D/H/F 00:02.9426 228.230 1 || 26 8 Simpson, Kyffin D/H/F 00:02.9432 228.184 1 || 27 06 Castroneves, Helio D/H/F 00:02.9449 228.052 7 || 28 23 Hunter-Reay, Ryan D/C/F 00:02.9479 227.820 1 || 29 98 Andretti, Marco D/H/F 00:02.9497 227.681 21"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,34,Hunter-Reay,,"26 8 Simpson, Kyffin D/H/F 00:02.9432 228.184 1 || 27 06 Castroneves, Helio D/H/F 00:02.9449 228.052 7 || 28 23 Hunter-Reay, Ryan D/C/F 00:02.9479 227.820 1 || 29 98 Andretti, Marco D/H/F 00:02.9497 227.681 21 || 30 15 Rahal, Graham D/H/F 00:02.9510 227.581 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,35,Andretti,,"27 06 Castroneves, Helio D/H/F 00:02.9449 228.052 7 || 28 23 Hunter-Reay, Ryan D/C/F 00:02.9479 227.820 1 || 29 98 Andretti, Marco D/H/F 00:02.9497 227.681 21 || 30 15 Rahal, Graham D/H/F 00:02.9510 227.581 7 || 31 26 Herta, Colton D/H/F 00:02.9551 227.265 3"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,36,Rahal,,"28 23 Hunter-Reay, Ryan D/C/F 00:02.9479 227.820 1 || 29 98 Andretti, Marco D/H/F 00:02.9497 227.681 21 || 30 15 Rahal, Graham D/H/F 00:02.9510 227.581 7 || 31 26 Herta, Colton D/H/F 00:02.9551 227.265 3 || 32 18 Veekay, Rinus D/H/F 00:02.9558 227.211 8"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,37,Herta,,"29 98 Andretti, Marco D/H/F 00:02.9497 227.681 21 || 30 15 Rahal, Graham D/H/F 00:02.9510 227.581 7 || 31 26 Herta, Colton D/H/F 00:02.9551 227.265 3 || 32 18 Veekay, Rinus D/H/F 00:02.9558 227.211 8 || 33 66 Armstrong, Marcus D/H/F 00:02.9617 226.759 5"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,12,38,Veekay,,"30 15 Rahal, Graham D/H/F 00:02.9510 227.581 7 || 31 26 Herta, Colton D/H/F 00:02.9551 227.265 3 || 32 18 Veekay, Rinus D/H/F 00:02.9558 227.211 8 || 33 66 Armstrong, Marcus D/H/F 00:02.9617 226.759 5 || 34 51 Abel, Jacob (R) D/H/F 00:02.9830 225.139 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,13,8,Dixon,,"Rank Car Driver C/E/T Time Speed Lap || 1 83 Shwartzman, Robert (R) D/C/F 00:02.9304 229.181 1 || 2 9 Dixon, Scott D/H/F 00:02.9327 229.001 1 || 3 10 Palou, Alex D/H/F 00:02.9331 228.970 4 || 4 2 Newgarden, Josef D/C/F 00:02.9335 228.938 3"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,13,11,Sato,,"3 10 Palou, Alex D/H/F 00:02.9331 228.970 4 || 4 2 Newgarden, Josef D/C/F 00:02.9335 228.938 3 || 5 75 Sato, Takuma D/H/F 00:02.9383 228.564 8 || 6 4 Malukas, David D/C/F 00:02.9391 228.502 7 || 7 77 Robb, Sting Ray D/C/F 00:02.9391 228.502 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,13,12,Malukas,,"4 2 Newgarden, Josef D/C/F 00:02.9335 228.938 3 || 5 75 Sato, Takuma D/H/F 00:02.9383 228.564 8 || 6 4 Malukas, David D/C/F 00:02.9391 228.502 7 || 7 77 Robb, Sting Ray D/C/F 00:02.9391 228.502 7 || 8 5 O'Ward, Pato D/C/F 00:02.9395 228.471 4"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,13,13,Robb,,"5 75 Sato, Takuma D/H/F 00:02.9383 228.564 8 || 6 4 Malukas, David D/C/F 00:02.9391 228.502 7 || 7 77 Robb, Sting Ray D/C/F 00:02.9391 228.502 7 || 8 5 O'Ward, Pato D/C/F 00:02.9395 228.471 4 || 9 12 Power, Will D/C/F 00:02.9417 228.300 15"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,13,14,O'Ward,,"6 4 Malukas, David D/C/F 00:02.9391 228.502 7 || 7 77 Robb, Sting Ray D/C/F 00:02.9391 228.502 7 || 8 5 O'Ward, Pato D/C/F 00:02.9395 228.471 4 || 9 12 Power, Will D/C/F 00:02.9417 228.300 15 || 10 60 Rosenqvist, Felix D/H/F 00:02.9428 228.215 2"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,13,15,Power,,"7 77 Robb, Sting Ray D/C/F 00:02.9391 228.502 7 || 8 5 O'Ward, Pato D/C/F 00:02.9395 228.471 4 || 9 12 Power, Will D/C/F 00:02.9417 228.300 15 || 10 60 Rosenqvist, Felix D/H/F 00:02.9428 228.215 2 || 11 28 Ericsson, Marcus D/H/F 00:02.9450 228.044 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,13,16,Rosenqvist,,"8 5 O'Ward, Pato D/C/F 00:02.9395 228.471 4 || 9 12 Power, Will D/C/F 00:02.9417 228.300 15 || 10 60 Rosenqvist, Felix D/H/F 00:02.9428 228.215 2 || 11 28 Ericsson, Marcus D/H/F 00:02.9450 228.044 1 || 12 20 Rossi, Alexander D/C/F 00:02.9468 227.905 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,13,18,Rossi,,"10 60 Rosenqvist, Felix D/H/F 00:02.9428 228.215 2 || 11 28 Ericsson, Marcus D/H/F 00:02.9450 228.044 1 || 12 20 Rossi, Alexander D/C/F 00:02.9468 227.905 1 || 13 14 Ferrucci, Santino D/C/F 00:02.9476 227.843 13 || 14 3 McLaughlin, Scott D/C/F 00:02.9477 227.836 3"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,13,19,Ferrucci,,"11 28 Ericsson, Marcus D/H/F 00:02.9450 228.044 1 || 12 20 Rossi, Alexander D/C/F 00:02.9468 227.905 1 || 13 14 Ferrucci, Santino D/C/F 00:02.9476 227.843 13 || 14 3 McLaughlin, Scott D/C/F 00:02.9477 227.836 3 || 15 30 DeFrancesco, Devlin D/H/F 00:02.9498 227.673 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,13,21,DeFrancesco,,"13 14 Ferrucci, Santino D/C/F 00:02.9476 227.843 13 || 14 3 McLaughlin, Scott D/C/F 00:02.9477 227.836 3 || 15 30 DeFrancesco, Devlin D/H/F 00:02.9498 227.673 7 || 16 76 Daly, Conor D/C/F 00:02.9508 227.596 14 || 17 45 Foster, Louis (R) D/H/F 00:02.9540 227.350 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,13,22,Daly,,"14 3 McLaughlin, Scott D/C/F 00:02.9477 227.836 3 || 15 30 DeFrancesco, Devlin D/H/F 00:02.9498 227.673 7 || 16 76 Daly, Conor D/C/F 00:02.9508 227.596 14 || 17 45 Foster, Louis (R) D/H/F 00:02.9540 227.350 7 || 18 7 Lundgaard, Christian D/C/F 00:02.9541 227.342 4"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,13,23,Foster,,"15 30 DeFrancesco, Devlin D/H/F 00:02.9498 227.673 7 || 16 76 Daly, Conor D/C/F 00:02.9508 227.596 14 || 17 45 Foster, Louis (R) D/H/F 00:02.9540 227.350 7 || 18 7 Lundgaard, Christian D/C/F 00:02.9541 227.342 4 || 19 33 Carpenter, Ed D/C/F 00:02.9570 227.119 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,13,24,Lundgaard,,"16 76 Daly, Conor D/C/F 00:02.9508 227.596 14 || 17 45 Foster, Louis (R) D/H/F 00:02.9540 227.350 7 || 18 7 Lundgaard, Christian D/C/F 00:02.9541 227.342 4 || 19 33 Carpenter, Ed D/C/F 00:02.9570 227.119 1 || 20 90 Ilott, Callum D/C/F 00:02.9583 227.019 4"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,13,25,Carpenter,,"17 45 Foster, Louis (R) D/H/F 00:02.9540 227.350 7 || 18 7 Lundgaard, Christian D/C/F 00:02.9541 227.342 4 || 19 33 Carpenter, Ed D/C/F 00:02.9570 227.119 1 || 20 90 Ilott, Callum D/C/F 00:02.9583 227.019 4 || 21 8 Simpson, Kyffin D/H/F 00:02.9586 226.996 1"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,13,26,Ilott,,"18 7 Lundgaard, Christian D/C/F 00:02.9541 227.342 4 || 19 33 Carpenter, Ed D/C/F 00:02.9570 227.119 1 || 20 90 Ilott, Callum D/C/F 00:02.9583 227.019 4 || 21 8 Simpson, Kyffin D/H/F 00:02.9586 226.996 1 || 22 17 Larson, Kyle D/C/F 00:02.9598 226.904 7"
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,13,28,Larson,,"20 90 Ilott, Callum D/C/F 00:02.9583 227.019 4 || 21 8 Simpson, Kyffin D/H/F 00:02.9586 226.996 1 || 22 17 Larson, Kyle D/C/F 00:02.9598 226.904 7 || 23 21 Rasmussen, Christian D/C/F 00:02.9617 226.759 1 || 24 27 Kirkwood, Kyle D/H/F 00:02.9623 226.713 1"
