json_path,value,endpoint
$[11141].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-10-26 02-32 2025 Boost Mobile Gold Coast 500 - 2025 TOYOTA GAZOO Racing Australia GR Cup - Race 3.json,/replays
$[11141].series,2025 Boost Mobile Gold Coast 500,/replays
$[11142].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/57788-01-09 00-10 2025 Boost Mobile Gold Coast 500 - 2025 Porsche Paynter Dixon Carrera Cup Aust. - Race 3.zip,/replays
$[11142].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/57788-01-09 00-10 2025 Boost Mobile Gold Coast 500 - 2025 Porsche Paynter Dixon Carrera Cup Aust. - Race 3.json,/replays
$[11142].series,2025 Boost Mobile Gold Coast 500,/replays
$[11143].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-09-12 05-01 2026 AIRTOUCH 500 AT THE BEND - 2026 Repco Supercars Championship - Qualifying.zip,/replays
$[11143].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-09-12 05-01 2026 AIRTOUCH 500 AT THE BEND - 2026 Repco Supercars Championship - Qualifying.json,/replays
$[11143].series,2026 AIRTOUCH 500 AT THE BEND,/replays
$[11163].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-11 04-27 2026 NTI Townsville 500 - 2026 Repco Supercars Championship - Race 21.zip,/replays
$[11163].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-11 04-27 2026 NTI Townsville 500 - 2026 Repco Supercars Championship - Race 21.json,/replays
$[11163].series,2026 NTI Townsville 500,/replays
$[11167].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-08-16 19-12 IndyCar - Bommarito Automotive Group 500 - Qualifications.zip,/replays
$[11167].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-08-16 19-12 IndyCar - Bommarito Automotive Group 500 - Qualifications.json,/replays
$[11167].series,IndyCar,/replays
$[11167].description,Bommarito Automotive Group 500 - Qualifications,/replays
$[11180].series,IndyCar,/replays
$[11180].description,ABC Supply 500 - Race,/replays
$[11184].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-22 20-57 IndyCar - Freedom 250 Grand Prix of Washington DC - Qualifications.zip,/replays
$[11184].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-22 20-57 IndyCar - Freedom 250 Grand Prix of Washington DC - Qualifications.json,/replays
$[11184].series,IndyCar,/replays
$[11188].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-10-18 15-27 NASCAR Cup Series - YellaWood 500 Busch Pole Qualifying - Round 1 - Qualifying.zip,/replays
$[11188].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-10-18 15-27 NASCAR Cup Series - YellaWood 500 Busch Pole Qualifying - Round 1 - Qualifying.json,/replays
$[11188].description,YellaWood 500 Busch Pole Qualifying - Round 1 - Qualifying,/replays
$[11194].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-03-08 19-02 NASCAR Cup Series - Shriners Children's 500 Busch Pole Qualifying - Qualifying.zip,/replays
$[11194].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-03-08 19-02 NASCAR Cup Series - Shriners Children's 500 Busch Pole Qualifying - Qualifying.json,/replays
$[11194].description,Shriners Children's 500 Busch Pole Qualifying - Qualifying,/replays
$[11197].series,IndyCar,/replays
$[11197].description,Honda Indy 200 at Mid-Ohio - Race,/replays
$[11199].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-22 14-37 IndyCar - Freedom 250 Grand Prix of Washington DC - Practice 1.zip,/replays
$[11199].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-22 14-37 IndyCar - Freedom 250 Grand Prix of Washington DC - Practice 1.json,/replays
$[11199].series,IndyCar,/replays
$[11204].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-07-23 18-27 IndyCar - Hy-Vee One Step 250 - Race.zip,/replays
$[11204].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-07-23 18-27 IndyCar - Hy-Vee One Step 250 - Race.json,/replays
$[11204].series,IndyCar,/replays
$[11219].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-04-28 17-27 IndyCar - Children's of Alabama Indy Grand Prix - Race.zip,/replays
$[11219].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-04-28 17-27 IndyCar - Children's of Alabama Indy Grand Prix - Race.json,/replays
$[11219].series,IndyCar,/replays
$[11219].description,Children's of Alabama Indy Grand Prix - Race,/replays
$[11226].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-09-16 20-27 IMSA Michelin Pilot Challenge - Indianapolis Motor Speedway 240 - Race.zip,/replays
$[11226].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-09-16 20-27 IMSA Michelin Pilot Challenge - Indianapolis Motor Speedway 240 - Race.json,/replays
$[11226].description,Indianapolis Motor Speedway 240 - Race,/replays
$[11240].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-22 16-22 IndyCar - Freedom 250 Grand Prix of Washington DC - Practice 2 - All Cars.zip,/replays
$[11240].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-22 16-22 IndyCar - Freedom 250 Grand Prix of Washington DC - Practice 2 - All Cars.json,/replays
$[11240].series,IndyCar,/replays
$[11241].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-11-14 22-02 2025 Penrite Oil Sandown 500 - 2025 TOYOTA GAZOO Racing Australia GR Cup - Qualifying.zip,/replays
$[11241].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-11-14 22-02 2025 Penrite Oil Sandown 500 - 2025 TOYOTA GAZOO Racing Australia GR Cup - Qualifying.json,/replays
$[11241].series,2025 Penrite Oil Sandown 500,/replays
$[11242].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/57842-04-16 01-14 2025 Penrite Oil Sandown 500 - 2025 Touring Car Masters - Race 1.zip,/replays
$[11242].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/57842-04-16 01-14 2025 Penrite Oil Sandown 500 - 2025 Touring Car Masters - Race 1.json,/replays
$[11242].series,2025 Penrite Oil Sandown 500,/replays
$[11245].series,Open-Wheels 500 Mile Race,/replays
$[11245].description,Indianapolis Motor Speedway - Warmup,/replays
$[11246].series,Open-Wheels 500 Mile Race,/replays
$[11246].description,Indianapolis Motor Speedway - Race,/replays
$[11249].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-29 18-38 IndyCar - SNAP-ON Makers and Fixers 250 - Race 1.zip,/replays
$[11249].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-29 18-38 IndyCar - SNAP-ON Makers and Fixers 250 - Race 1.json,/replays
$[11249].series,IndyCar,/replays
$[11263].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-04-30 12-42 DMV NES 500 - DMV Goodyear Racing Days - Rennen.zip,/replays
$[11263].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-04-30 12-42 DMV NES 500 - DMV Goodyear Racing Days - Rennen.json,/replays
$[11263].series,DMV NES 500,/replays
$[11265].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-08-23 21-27 IndyCar - Snap-On Milwaukee Mile 250 - Practice Final.zip,/replays
$[11265].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-08-23 21-27 IndyCar - Snap-On Milwaukee Mile 250 - Practice Final.json,/replays
$[11265].series,IndyCar,/replays
$[11269].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-04-27 18-32 IndyCar - Barber Motorsports Park - Qualifications - Group 2.zip,/replays
$[11269].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-04-27 18-32 IndyCar - Barber Motorsports Park - Qualifications - Group 2.json,/replays
$[11269].series,IndyCar,/replays
$[11271].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-08-24 23-17 IndyCar - INDY NXT by Firestone Grand Prix of Portland - Qualifications - Group 2.zip,/replays
$[11271].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-08-24 23-17 IndyCar - INDY NXT by Firestone Grand Prix of Portland - Qualifications - Group 2.json,/replays
$[11271].series,IndyCar,/replays
$[11271].description,INDY NXT by Firestone Grand Prix of Portland - Qualifications - Group 2,/replays
$[11277].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-05-17 21-57 IndyCar - 110th Running of the Indianapolis 500 - Qualifications - Firestone Fast 6.zip,/replays
$[11277].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-05-17 21-57 IndyCar - 110th Running of the Indianapolis 500 - Qualifications - Firestone Fast 6.json,/replays
$[11277].series,IndyCar,/replays
$[11277].description,110th Running of the Indianapolis 500 - Qualifications - Firestone Fast 6,/replays
$[11293].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-05 13-02 IndyCar - The Honda Indy 200 at Mid-Ohio - Warmup.zip,/replays
$[11293].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-05 13-02 IndyCar - The Honda Indy 200 at Mid-Ohio - Warmup.json,/replays
$[11293].series,IndyCar,/replays
$[11293].description,The Honda Indy 200 at Mid-Ohio - Warmup,/replays
$[11295].id,bc6625a7-d7dc-4ef5-93f4-d5fbd0feb500,/replays
$[11300].series,IndyCar,/replays
$[11300].description,105th Running of the Indianapolis 500 - Practice 7,/replays
$[11304].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-10-18 16-17 IGTC Indianapolis 8 Hour - Indy - 8 Hour Race.zip,/replays
$[11304].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-10-18 16-17 IGTC Indianapolis 8 Hour - Indy - 8 Hour Race.json,/replays
$[11304].series,IGTC Indianapolis 8 Hour,/replays
$[11304].description,Indy - 8 Hour Race,/replays
$[11311].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-03-09 23-07 2023 Thrifty Newcastle 500 - 2023 Repco Supercars Championship - Practice 1.zip,/replays
$[11311].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-03-09 23-07 2023 Thrifty Newcastle 500 - 2023 Repco Supercars Championship - Practice 1.json,/replays
$[11311].series,2023 Thrifty Newcastle 500,/replays
$[11316].id,bcc1d29e-9566-43b4-b23d-115005c8e813,/replays
$[11316].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-10-26 00-50 2024 Boost Mobile Gold Coast 500 - 2024 Tyrepower V8 SuperUte Series - Race 2.zip,/replays
$[11316].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-10-26 00-50 2024 Boost Mobile Gold Coast 500 - 2024 Tyrepower V8 SuperUte Series - Race 2.json,/replays
$[11316].series,2024 Boost Mobile Gold Coast 500,/replays
$[11317].id,bcc1d29e-9566-43b4-b23d-115005c8e813_1,/replays
$[11317].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/56788-07-08 03-19 2024 Boost Mobile Gold Coast 500 - 2024 Repco Supercars Championship - Qualifying - Race 21.zip,/replays
$[11317].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/56788-07-08 03-19 2024 Boost Mobile Gold Coast 500 - 2024 Repco Supercars Championship - Qualifying - Race 21.json,/replays
$[11317].series,2024 Boost Mobile Gold Coast 500,/replays
$[11320].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-07-12 22-27 IndyCar - Iowa Speedway - Qualifications.zip,/replays
$[11320].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-07-12 22-27 IndyCar - Iowa Speedway - Qualifications.json,/replays
$[11320].series,IndyCar,/replays
$[11330].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-05-11 19-42 IndyCar - Sonsio Grand Prix - Race.zip,/replays
$[11330].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-05-11 19-42 IndyCar - Sonsio Grand Prix - Race.json,/replays
$[11330].series,IndyCar,/replays
$[11343].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-03-12 02-47 2023 Thrifty Newcastle 500 - 2023 Dunlop Super2 & Super3 Series - Race 2.zip,/replays
$[11343].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-03-12 02-47 2023 Thrifty Newcastle 500 - 2023 Dunlop Super2 & Super3 Series - Race 2.json,/replays
$[11343].series,2023 Thrifty Newcastle 500,/replays
$[11359].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-09-03 19-27 IndyCar - BITNILE COM Grand Prix of Portland - Race.zip,/replays
$[11359].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-09-03 19-27 IndyCar - BITNILE COM Grand Prix of Portland - Race.json,/replays
$[11359].series,IndyCar,/replays
$[11370].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-05-16 12-57 IndyCar - GMR Grand Prix - Race.zip,/replays
$[11370].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-05-16 12-57 IndyCar - GMR Grand Prix - Race.json,/replays
$[11370].series,IndyCar,/replays
$[11374].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/57494-10-29 10-59 2025 NTI Townsville 500 - 2025 Tyrepower V8 SuperUte Series - Qualifying.zip,/replays
$[11374].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/57494-10-29 10-59 2025 NTI Townsville 500 - 2025 Tyrepower V8 SuperUte Series - Qualifying.json,/replays
$[11374].series,2025 NTI Townsville 500,/replays
$[11375].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/57494-11-16 21-14 2025 NTI Townsville 500 - 2025 Repco Supercars Championship - Practice 2.zip,/replays
$[11375].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/57494-11-16 21-14 2025 NTI Townsville 500 - 2025 Repco Supercars Championship - Practice 2.json,/replays
$[11375].series,2025 NTI Townsville 500,/replays
$[11376].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-09-13 00-17 2025 AIRTOUCH 500 AT THE BEND - 2025 Repco Supercars Championship - Practice 4 (Co-Drivers).zip,/replays
$[11376].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-09-13 00-17 2025 AIRTOUCH 500 AT THE BEND - 2025 Repco Supercars Championship - Practice 4 (Co-Drivers).json,/replays
$[11376].series,2025 AIRTOUCH 500 AT THE BEND,/replays
$[11389].series,IndyCar,/replays
$[11390].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-12 02-52 2025 NTI Townsville 500 - 2025 TOYOTA GAZOO Racing Australia GR Cup - Race 2.zip,/replays
$[11390].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-12 02-52 2025 NTI Townsville 500 - 2025 TOYOTA GAZOO Racing Australia GR Cup - Race 2.json,/replays
$[11390].series,2025 NTI Townsville 500,/replays
$[11391].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/57497-11-21 23-31 2025 NTI Townsville 500 - 2025 Dunlop Super 2 Series - Race 1.zip,/replays
$[11391].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/57497-11-21 23-31 2025 NTI Townsville 500 - 2025 Dunlop Super 2 Series - Race 1.json,/replays
$[11391].series,2025 NTI Townsville 500,/replays
$[11399].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/57460-10-20 19-41 Coppa Shell - Indianapolis Motor Speedway - Ferrari Challenge North Amercia - Qualifying 1 - S-AM.zip,/replays
$[11399].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/57460-10-20 19-41 Coppa Shell - Indianapolis Motor Speedway - Ferrari Challenge North Amercia - Qualifying 1 - S-AM.json,/replays
$[11399].description,Indianapolis Motor Speedway - Ferrari Challenge North Amercia - Qualifying 1 - S-AM,/replays
$[11400].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/57460-10-31 01-16 Coppa Shell - Indianapolis Motor Speedway - Ferrari Challenge North Amercia - Qualifying 1 -S.zip,/replays
$[11400].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/57460-10-31 01-16 Coppa Shell - Indianapolis Motor Speedway - Ferrari Challenge North Amercia - Qualifying 1 -S.json,/replays
$[11400].description,Indianapolis Motor Speedway - Ferrari Challenge North Amercia - Qualifying 1 -S,/replays
$[11404].series,IndyCar,/replays
$[11404].description,Honda Indy 200 at Mid-Ohio - Race,/replays
$[11405].series,Indy Pro 2000,/replays
$[11405].description,Surgere Indy Pro 2000 GP of Mid-Ohio - Race,/replays
$[11406].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-09-12 04-29 2026 AIRTOUCH 500 AT THE BEND - 2026 Battery World Aussie Racing Cars Series - Race 2.zip,/replays
$[11406].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-09-12 04-29 2026 AIRTOUCH 500 AT THE BEND - 2026 Battery World Aussie Racing Cars Series - Race 2.json,/replays
$[11406].series,2026 AIRTOUCH 500 AT THE BEND,/replays
$[11411].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-11 02-07 2026 NTI Townsville 500 - 2026 Repco Supercars Championship- Top Ten Shoot Out Race 21.zip,/replays
$[11411].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-11 02-07 2026 NTI Townsville 500 - 2026 Repco Supercars Championship- Top Ten Shoot Out Race 21.json,/replays
$[11411].series,2026 NTI Townsville 500,/replays
$[11414].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-02-19 19-27 NASCAR Cup Series - DAYTONA 500 - Race.zip,/replays
$[11414].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-02-19 19-27 NASCAR Cup Series - DAYTONA 500 - Race.json,/replays
$[11414].description,DAYTONA 500 - Race,/replays
$[11435].series,IndyCar,/replays
$[11441].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-09-11 04-04 2026 AIRTOUCH 500 AT THE BEND - 2026 Repco Supercars Championship - Practice 2 (Co-Drivers).zip,/replays
$[11441].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-09-11 04-04 2026 AIRTOUCH 500 AT THE BEND - 2026 Repco Supercars Championship - Practice 2 (Co-Drivers).json,/replays
$[11441].series,2026 AIRTOUCH 500 AT THE BEND,/replays
$[11449].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-09-13 07-17 2025 AIRTOUCH 500 AT THE BEND - 2025 Repco Supercars Championship - Top Ten Shootout Race 26.zip,/replays
$[11449].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-09-13 07-17 2025 AIRTOUCH 500 AT THE BEND - 2025 Repco Supercars Championship - Top Ten Shootout Race 26.json,/replays
$[11449].series,2025 AIRTOUCH 500 AT THE BEND,/replays
$[11451].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-09-15 19-07 Ferrari Challenge 488 - Indianapolis Motor Speedway - Ferrari Challenge North America - Race 2 - 488.zip,/replays
$[11451].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-09-15 19-07 Ferrari Challenge 488 - Indianapolis Motor Speedway - Ferrari Challenge North America - Race 2 - 488.json,/replays
$[11451].description,Indianapolis Motor Speedway - Ferrari Challenge North America - Race 2 - 488,/replays
$[11458].series,IndyCar,/replays
$[11458].description,Honda Indy Toronto - Practice 1,/replays
$[11461].series,IndyCar,/replays
$[11474].series,IndyCar,/replays
$[11474].description,Bommarito Automotive Group 500 - Race,/replays
$[11500].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-05-30 16-57 IndyCar - Chevrolet Detroit Grand Prix - Qualifications.zip,/replays
$[11500].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-05-30 16-57 IndyCar - Chevrolet Detroit Grand Prix - Qualifications.json,/replays
$[11500].series,IndyCar,/replays
$[11501].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-13 00-52 2025 NTI Townsville 500 - 2025 Tyrepower V8 SuperUte Series - Race 4.zip,/replays
$[11501].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-13 00-52 2025 NTI Townsville 500 - 2025 Tyrepower V8 SuperUte Series - Race 4.json,/replays
$[11501].series,2025 NTI Townsville 500,/replays
$[11502].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/57500-05-21 04-30 2025 NTI Townsville 500 - 2025 TOYOTA GAZOO Racing Australia GR Cup - Race.zip,/replays
$[11502].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/57500-05-21 04-30 2025 NTI Townsville 500 - 2025 TOYOTA GAZOO Racing Australia GR Cup - Race.json,/replays
$[11502].series,2025 NTI Townsville 500,/replays
$[11507].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-05-17 20-58 IndyCar - 108th Running of the Indianapolis 500 - Practice 5.zip,/replays
$[11507].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-05-17 20-58 IndyCar - 108th Running of the Indianapolis 500 - Practice 5.json,/replays
$[11507].series,IndyCar,/replays
$[11507].description,108th Running of the Indianapolis 500 - Practice 5,/replays
$[11511].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-05-04 17-44 IndyCar - Children's of Alabama Indy Grand Prix - Race.zip,/replays
$[11511].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-05-04 17-44 IndyCar - Children's of Alabama Indy Grand Prix - Race.json,/replays
$[11511].series,IndyCar,/replays
$[11511].description,Children's of Alabama Indy Grand Prix - Race,/replays
$[11512].series,IndyCar,/replays
$[11512].description,103rd Indianapolis 500 - Final Practice,/replays
$[11513].series,IndyCar,/replays
$[11525].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/57667-09-18 06-50 2025 AIRTOUCH 500 AT THE BEND - 2025 Repco Supercars Championship - Practice 2 Co-Drivers.zip,/replays
$[11525].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/57667-09-18 06-50 2025 AIRTOUCH 500 AT THE BEND - 2025 Repco Supercars Championship - Practice 2 Co-Drivers.json,/replays
$[11525].series,2025 AIRTOUCH 500 AT THE BEND,/replays
$[11525].startTime,1757650085,/replays
$[11536].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-03-11 02-47 2023 Thrifty Newcastle 500 - 2023 Dunlop Super2 & Super3 Series - Race 1.zip,/replays
$[11536].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-03-11 02-47 2023 Thrifty Newcastle 500 - 2023 Dunlop Super2 & Super3 Series - Race 1.json,/replays
$[11536].series,2023 Thrifty Newcastle 500,/replays
$[11543].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-10-26 03-17 2024 Boost Mobile Gold Coast 500 - 2024 Tyrepower V8 SuperUte Series - Race 3.zip,/replays
$[11543].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-10-26 03-17 2024 Boost Mobile Gold Coast 500 - 2024 Tyrepower V8 SuperUte Series - Race 3.json,/replays
$[11543].series,2024 Boost Mobile Gold Coast 500,/replays
$[11546].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-02-21 05-32 2026 Dunlop Sydney 500 - 2026 Repco Supercars Championship-Top Ten Shoot Out Race 2.zip,/replays
$[11546].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-02-21 05-32 2026 Dunlop Sydney 500 - 2026 Repco Supercars Championship-Top Ten Shoot Out Race 2.json,/replays
$[11546].series,2026 Dunlop Sydney 500,/replays
$[11547].series,INDY PRO 2000 CHAMPIONSHIP,/replays
$[11555].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-10 22-05 2026 NTI Townsville 500 - 2026 Touring Car Masters - Qualifying.zip,/replays
$[11555].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-10 22-05 2026 NTI Townsville 500 - 2026 Touring Car Masters - Qualifying.json,/replays
$[11555].series,2026 NTI Townsville 500,/replays
$[11560].series,Lionheart IndyCar Series S10,/replays
$[11561].series,Lionheart IndyCar Series S10,/replays
$[11574].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-05-21 15-27 IndyCar - Indianapolis 500 - Practice 7.zip,/replays
$[11574].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-05-21 15-27 IndyCar - Indianapolis 500 - Practice 7.json,/replays
$[11574].series,IndyCar,/replays
$[11574].description,Indianapolis 500 - Practice 7,/replays
$[11583].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-05-16 13-57 IndyCar - Indianapolis Motor Speedway - Practice 4.zip,/replays
$[11583].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-05-16 13-57 IndyCar - Indianapolis Motor Speedway - Practice 4.json,/replays
$[11583].series,IndyCar,/replays
$[11583].description,Indianapolis Motor Speedway - Practice 4,/replays
$[11591].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-05-18 22-22 IndyCar - 109th Running of the Indianapolis 500 - Qualifications - Fast 6.zip,/replays
$[11591].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-05-18 22-22 IndyCar - 109th Running of the Indianapolis 500 - Qualifications - Fast 6.json,/replays
$[11591].series,IndyCar,/replays
$[11591].description,109th Running of the Indianapolis 500 - Qualifications - Fast 6,/replays
$[11602].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-02-21 04-37 2026 Dunlop Sydney 500 - 2026 Repco Supercars Championship - Qualifying - Race 2.zip,/replays
$[11602].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-02-21 04-37 2026 Dunlop Sydney 500 - 2026 Repco Supercars Championship - Qualifying - Race 2.json,/replays
$[11602].series,2026 Dunlop Sydney 500,/replays
$[11611].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-09-16 01-57 2023 Penrite Oil Sandown 500 - Dunlop Super2 & Super3 Series - Qualifying - Race 1.zip,/replays
$[11611].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-09-16 01-57 2023 Penrite Oil Sandown 500 - Dunlop Super2 & Super3 Series - Qualifying - Race 1.json,/replays
$[11611].series,2023 Penrite Oil Sandown 500,/replays
$[11615].series,IndyCar,/replays
$[11616].series,IndyCar,/replays
$[11617].series,IndyCar,/replays
$[11618].series,IndyCar,/replays
$[11649].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-03-12 04-17 2023 Thrifty Newcastle 500 - 2023 Repco Supercars Championship - Race 2.zip,/replays
$[11649].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-03-12 04-17 2023 Thrifty Newcastle 500 - 2023 Repco Supercars Championship - Race 2.json,/replays
$[11649].series,2023 Thrifty Newcastle 500,/replays
$[11667].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-10-05 15-57 NASCAR Cup Series - YellaWood 500 Busch Pole Qualifying - Round 1 - Qualifying.zip,/replays
$[11667].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-10-05 15-57 NASCAR Cup Series - YellaWood 500 Busch Pole Qualifying - Round 1 - Qualifying.json,/replays
$[11667].description,YellaWood 500 Busch Pole Qualifying - Round 1 - Qualifying,/replays
$[11687].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-03-14 13-32 IndyCar - Java House Grand Prix of Arlington - Practice 2.zip,/replays
$[11687].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-03-14 13-32 IndyCar - Java House Grand Prix of Arlington - Practice 2.json,/replays
