pair_id,year,horizon_min,variant,track_uncertainty_on,coefficient_uncertainty_on,performance_residual_on,point_delta_track_c,delta_ambient_temp_c,mc_mean_mph,mc_median_mph,mc_sd_mph,pi80_low_mph,pi80_high_mph,pi90_low_mph,pi90_high_mph,pi80_width_mph,pi90_width_mph,n_mc
2021_2021-05-22_day1_005_h120,2021,120,COEFFICIENT_ONLY,False,True,False,11.868930830663139,4.444444444444446,0.421862033784111,0.40288533393951975,0.15844648524138316,0.2434765404285782,0.6174356457230095,0.20381320002295633,0.6990266568826775,0.37395910529443127,0.4952134568597212,20000
2021_2021-05-22_day1_005_h120,2021,120,RESIDUAL_ONLY,False,False,True,11.868930830663139,4.444444444444446,0.4109933404055857,0.41995141300820404,1.037609159461401,-0.3000083782471116,1.1399112042635196,-0.7502566060422782,1.5901594320586863,1.439919582510631,2.3404160381009644,20000
2021_2021-05-22_day1_005_h120,2021,120,NO_TRACK,False,True,True,11.868930830663139,4.444444444444446,0.4129039611814926,0.41066066385807587,1.048039412793045,-0.3333612991780004,1.1747631432796803,-0.8031875142988117,1.6184839581560286,1.5081244424576807,2.4216714724548405,20000
2021_2021-05-22_day1_005_h120,2021,120,NO_COEFFICIENT,True,False,True,11.868930830663139,4.444444444444446,0.4103989277473853,0.4114210523781514,1.0474324599899776,-0.33053247223999005,1.1361064879156144,-0.8047691286649828,1.6093665967713002,1.4666389601556045,2.414135725436283,20000
2021_2021-05-22_day1_005_h120,2021,120,NO_RESIDUAL,True,True,False,11.868930830663139,4.444444444444446,0.42076640965248335,0.40939541599864593,0.22920937668892494,0.17037412001774588,0.6843641434804275,0.08510367242020683,0.7954562142382303,0.5139900234626816,0.7103525418180234,20000
2021_2021-05-22_day1_006_h90,2021,90,FULL,True,True,True,8.256690500149858,2.7777777777777786,0.2297200315898319,0.23104859663916144,1.0422579122199669,-0.5631792145920531,1.0049591411320613,-1.0095938504183415,1.482276979436814,1.5681383557241144,2.4918708298551557,20000
2021_2021-05-22_day1_006_h90,2021,90,TRACK_ONLY,True,False,False,8.256690500149858,2.7777777777777786,0.23108684487690934,0.2302379079188409,0.12102243121221239,0.08913850119238659,0.3740929593134502,0.050028626575855495,0.41283323558305557,0.2849544581210636,0.3628046090072001,20000
2021_2021-05-22_day1_006_h90,2021,90,COEFFICIENT_ONLY,False,True,False,8.256690500149858,2.7777777777777786,0.2283544596322275,0.21855224540601031,0.09663219091286196,0.11444052929877402,0.35070767293457805,0.08911004174027853,0.4005756359694179,0.23626714363580403,0.3114655942291394,20000
2021_2021-05-22_day1_006_h90,2021,90,RESIDUAL_ONLY,False,False,True,8.256690500149858,2.7777777777777786,0.22895566810861107,0.22972964543120333,1.02982410617959,-0.5390251048507023,0.949689436686519,-0.9404783736192789,1.3999376644816857,1.4887145415372212,2.3404160381009644,20000
2021_2021-05-22_day1_006_h90,2021,90,NO_TRACK,False,True,True,8.256690500149858,2.7777777777777786,0.22758048230963523,0.22605155328874768,1.0325894085129026,-0.5343035786218507,0.9532598513428211,-0.9882575905577297,1.4508444212229552,1.4875634299646718,2.439102011780685,20000
2021_2021-05-22_day1_006_h90,2021,90,NO_COEFFICIENT,True,False,True,8.256690500149858,2.7777777777777786,0.2303128675543171,0.23451170468822816,1.036000762136502,-0.5359570404767804,0.9631208280359007,-0.9952827915247677,1.4547322379710919,1.499077868512681,2.4500150294958596,20000
2021_2021-05-22_day1_006_h90,2021,90,NO_RESIDUAL,True,True,False,8.256690500149858,2.7777777777777786,0.23049400891242416,0.2325547649226996,0.1785760482744277,0.03285621782600107,0.41826972932329465,-0.04522668595228324,0.49924953695885,0.3854135114972936,0.5444762229111333,20000
2021_2021-05-22_day1_006_h120,2021,120,FULL,True,True,True,11.129347749429982,3.8888888888888897,0.34314982503810465,0.3404383482538099,1.0437015144000175,-0.4551926740250297,1.1404843391597301,-0.9129052461657001,1.5826431243446881,1.5956770131847597,2.495548370510388,20000
2021_2021-05-22_day1_006_h120,2021,120,TRACK_ONLY,True,False,False,11.129347749429982,3.8888888888888897,0.33806416452704097,0.3380117495266904,0.1372318894869307,0.18082642360186718,0.4959931840835163,0.1175760933980945,0.5592435142872889,0.3151667604816491,0.4416674208891944,20000
2021_2021-05-22_day1_006_h120,2021,120,COEFFICIENT_ONLY,False,True,False,11.129347749429982,3.8888888888888897,0.33763732134043745,0.3239861965910362,0.13616069700609523,0.17907081394220947,0.505784658660187,0.14748658235127182,0.5769698318262021,0.3267138447179775,0.4294832494749303,20000
2021_2021-05-22_day1_006_h120,2021,120,RESIDUAL_ONLY,False,False,True,11.129347749429982,3.8888888888888897,0.345056983120868,0.33840980384269176,1.0212992632548552,-0.38154998741262386,1.0583695950980074,-0.8317982152077905,1.508617822893174,1.4399195825106312,2.3404160381009644,20000
2021_2021-05-22_day1_006_h120,2021,120,NO_TRACK,False,True,True,11.129347749429982,3.8888888888888897,0.34428450061861365,0.34152155162805203,1.0310808734370305,-0.40067890394694666,1.1064721957504682,-0.8924319940234978,1.5538524769839324,1.507151099697415,2.4462844710074303,20000
2021_2021-05-22_day1_006_h120,2021,120,NO_COEFFICIENT,True,False,True,11.129347749429982,3.8888888888888897,0.34471134380521723,0.3441047086459964,1.029885793796938,-0.4143893065613916,1.090265865308259,-0.8849350642534213,1.5630837688463735,1.5046551718696506,2.4480188330997947,20000
2021_2021-05-22_day1_006_h120,2021,120,NO_RESIDUAL,True,True,False,11.129347749429982,3.8888888888888897,0.33650264575992844,0.33597297115166447,0.2129742757227688,0.09050621753870192,0.5768263482286894,0.006215421172788307,0.6766975248365696,0.4863201306899875,0.6704821036637814,20000
2021_2021-05-22_day1_007_h15,2021,15,FULL,True,True,True,1.2595868875172511,0.5555555555555571,0.06128171599531233,0.055027673400933515,1.037102330691295,-0.67619430516282,0.7942899931475895,-1.13579458952656,1.2728475587641197,1.4704842983104096,2.4086421482906797,20000
2021_2021-05-22_day1_007_h15,2021,15,TRACK_ONLY,True,False,False,1.2595868875172511,0.5555555555555571,0.0614125388855393,0.06102290500736035,0.05018680080756265,0.004052232412063372,0.11974196286452982,-0.013026432668271443,0.137125785513452,0.11568973045246644,0.15015221818172345,20000
2021_2021-05-22_day1_007_h15,2021,15,COEFFICIENT_ONLY,False,True,False,1.2595868875172511,0.5555555555555571,0.0612911190986407,0.058133710359580024,0.02086995744491151,0.038388344472876666,0.08751378209724196,0.034090704300395604,0.09981028502793772,0.0491254376243653,0.06571958072754211,20000
2021_2021-05-22_day1_007_h15,2021,15,RESIDUAL_ONLY,False,False,True,1.2595868875172511,0.5555555555555571,0.061241763693079744,0.061240224750959506,1.0353371024260591,-0.6587195665043561,0.7812000160062751,-1.1089677942995226,1.2314482438014418,1.4399195825106312,2.3404160381009644,20000
2021_2021-05-22_day1_007_h15,2021,15,NO_TRACK,False,True,True,1.2595868875172511,0.5555555555555571,0.06129265804076092,0.05617225884130911,1.035470800034514,-0.6753525305340001,0.7931095550077583,-1.124210550536873,1.2529234678117966,1.4684620855417583,2.3771340183486696,20000
2021_2021-05-22_day1_007_h15,2021,15,NO_COEFFICIENT,True,False,True,1.2595868875172511,0.5555555555555571,0.061414077827659536,0.05590894292063623,1.0366343420688626,-0.6721665276888752,0.7951576549795,-1.1408325424943488,1.2726626651422595,1.4673241826683752,2.4134952076366085,20000
2021_2021-05-22_day1_007_h15,2021,15,NO_RESIDUAL,True,True,False,1.2595868875172511,0.5555555555555571,0.06128017705319211,0.057831816210890154,0.06595211747500539,0.000553193152340418,0.12558336851705706,-0.02715120962265156,0.16309028514155546,0.12503017536471664,0.19024149476420701,20000
2021_2021-05-22_day1_007_h30,2021,30,FULL,True,True,True,3.361201680232697,1.666666666666668,0.18991984677272333,0.1885199150642923,1.0323107683619457,-0.5512948457136999,0.9188556426958538,-1.0190892208312523,1.3948005952590727,1.4701504884095538,2.4138898160903253,20000
2021_2021-05-22_day1_007_h30,2021,30,TRACK_ONLY,True,False,False,3.361201680232697,1.666666666666668,0.19963308212247008,0.19978530696710398,0.07481660321574402,0.11496910972312716,0.2850759440377298,0.09193240697149213,0.3081126467893648,0.17010683431460263,0.21618023981787265,20000
2021_2021-05-22_day1_007_h30,2021,30,COEFFICIENT_ONLY,False,True,False,3.361201680232697,1.666666666666668,0.1998408285235323,0.18842012892477766,0.06703663053330366,0.12748288834521138,0.28482011953267,0.11267638810465358,0.3232992709702336,0.15733723118745863,0.21062288286558,20000
2021_2021-05-22_day1_007_h30,2021,30,RESIDUAL_ONLY,False,False,True,3.361201680232697,1.666666666666668,0.19027964480605028,0.20002252688042846,1.0262671320664052,-0.5199372643748872,0.919982318135744,-0.9701854921700538,1.3702305459309108,1.4399195825106312,2.3404160381009644,20000
2021_2021-05-22_day1_007_h30,2021,30,NO_TRACK,False,True,True,3.361201680232697,1.666666666666668,0.1900979464491541,0.18798780291637165,1.0288150291815024,-0.535277626481263,0.9057875707946109,-1.0117225380909085,1.3967983520801734,1.441065197275874,2.408520890171082,20000
2021_2021-05-22_day1_007_h30,2021,30,NO_COEFFICIENT,True,False,True,3.361201680232697,1.666666666666668,0.18989020004809185,0.1894255350701623,1.0284990819884758,-0.5430767571253142,0.9056866245441924,-1.010750712608135,1.4013009941227268,1.4487633816695067,2.4120517067308618,20000
2021_2021-05-22_day1_007_h30,2021,30,NO_RESIDUAL,True,True,False,3.361201680232697,1.666666666666668,0.1996627288471015,0.18642699475113575,0.11224433876744444,0.08804018612182846,0.33195716351030513,0.05572870646637972,0.4019389024072947,0.24391697738847667,0.34621019594091496,20000
2021_2021-05-22_day1_007_h60,2021,60,FULL,True,True,True,6.282043765278445,2.2222222222222214,0.2023145992252131,0.19676034590506417,1.0501560943940795,-0.5530783303016374,0.9774518273849657,-1.027346107438852,1.4424458383996424,1.530530157686603,2.4697919458384945,20000
2021_2021-05-22_day1_007_h60,2021,60,TRACK_ONLY,True,False,False,6.282043765278445,2.2222222222222214,0.19683212478860468,0.19819155995074136,0.10175300427355662,0.07713719599858776,0.3169048072589399,0.03951531432731237,0.3610042267427802,0.23976761126035212,0.32148891241546784,20000
2021_2021-05-22_day1_007_h60,2021,60,COEFFICIENT_ONLY,False,True,False,6.282043765278445,2.2222222222222214,0.19557820260047384,0.18816309160037337,0.07719449853111297,0.10422748822476902,0.2922443208944614,0.08728398759130451,0.330542557661607,0.18801683266969238,0.2432585700703025,20000
2021_2021-05-22_day1_007_h60,2021,60,RESIDUAL_ONLY,False,False,True,6.282043765278445,2.2222222222222214,0.20207170053600618,0.19640595641540246,1.0388139194801334,-0.5235538348399131,0.9651607066973081,-0.9738020626350797,1.468659593289194,1.4887145415372212,2.4424616559242738,20000
2021_2021-05-22_day1_007_h60,2021,60,NO_TRACK,False,True,True,6.282043765278445,2.2222222222222214,0.2012439467210776,0.19653648852707212,1.042083688887708,-0.5350109948752894,0.9413876314864619,-1.0094887877818202,1.4221777248455199,1.4763986263617512,2.43166651262734,20000
2021_2021-05-22_day1_007_h60,2021,60,NO_COEFFICIENT,True,False,True,6.282043765278445,2.2222222222222214,0.20249786890920843,0.19370408895728883,1.043936072695003,-0.5399236349571745,0.9507425846305179,-1.0124914006933672,1.4370400881548053,1.4906662195876925,2.4495314888481725,20000
2021_2021-05-22_day1_007_h60,2021,60,NO_RESIDUAL,True,True,False,6.282043765278445,2.2222222222222214,0.1966488551046094,0.194731904129316,0.1467409581959988,0.03812476678453408,0.352973318960683,-0.02835854008341394,0.4256515841511502,0.31484855217614893,0.4540101242345641,20000
2021_2021-05-22_day1_007_h90,2021,90,FULL,True,True,True,8.657857294789356,2.7777777777777786,0.2171203904405137,0.2135096788797749,1.0483895420669516,-0.548846178843715,0.9731590628746776,-1.0044081478056293,1.4585413384309334,1.5220052417183925,2.4629494862365626,20000
2021_2021-05-22_day1_007_h90,2021,90,TRACK_ONLY,True,False,False,8.657857294789356,2.7777777777777786,0.21316931579502207,0.2120473888856808,0.1206341266331854,0.06970444366677242,0.35843107143126607,0.03436673869367135,0.39376877640436714,0.28872662776449365,0.3594020377106958,20000
2021_2021-05-22_day1_007_h90,2021,90,COEFFICIENT_ONLY,False,True,False,8.657857294789356,2.7777777777777786,0.21394875870595975,0.20586177557719598,0.10005244644673814,0.0942161571881979,0.34018731136004343,0.0670312357553903,0.3886496386425168,0.24597115417184554,0.3216184028871265,20000
2021_2021-05-22_day1_007_h90,2021,90,RESIDUAL_ONLY,False,False,True,8.657857294789356,2.7777777777777786,0.2178469819867254,0.21406775754901924,1.0353416200914989,-0.5058920337062964,0.9340275488043348,-0.9561402615014629,1.3842757765995015,1.4399195825106312,2.3404160381009644,20000
2021_2021-05-22_day1_007_h90,2021,90,NO_TRACK,False,True,True,8.657857294789356,2.7777777777777786,0.21772798314366593,0.2156444019213598,1.0404613642695695,-0.49014370844487054,0.9375781365273511,-0.9905173196845982,1.4360492192016874,1.4277218449722215,2.4265665388862856,20000
2021_2021-05-22_day1_007_h90,2021,90,NO_COEFFICIENT,True,False,True,8.657857294789356,2.7777777777777786,0.21694854023272828,0.20993495355449926,1.0407412000443041,-0.5149324582261345,0.9419222802619214,-0.9942493891884066,1.439976812542226,1.456854738488056,2.434226201730633,20000
2021_2021-05-22_day1_007_h90,2021,90,NO_RESIDUAL,True,True,False,8.657857294789356,2.7777777777777786,0.2133411660028075,0.21984767991949355,0.17812893443370711,0.0071604575750292485,0.404524804408982,-0.07696966720717525,0.47154074289349196,0.3973643468339527,0.5485104101006673,20000
2021_2021-05-22_day1_007_h120,2021,120,FULL,True,True,True,9.506102282420887,2.7777777777777786,0.19048029789889273,0.19199792766650803,1.0795874147719984,-0.6231050015557994,0.9769290354514386,-1.069738892565918,1.4540350271815075,1.6000340370072381,2.523773919747425,20000
2021_2021-05-22_day1_007_h120,2021,120,TRACK_ONLY,True,False,False,9.506102282420887,2.7777777777777786,0.18070033942825017,0.18055350799844433,0.13649868319626757,0.023368182073621124,0.3382145904324506,-0.03988214813015145,0.40178527275904274,0.3148464083588295,0.4416674208891942,20000
2021_2021-05-22_day1_007_h120,2021,120,COEFFICIENT_ONLY,False,True,False,9.506102282420887,2.7777777777777786,0.18106184400915024,0.17349547981847185,0.11049426077649661,0.046283729045690336,0.3226363610608647,0.014296473738413584,0.370257940506761,0.27635263201517435,0.3559614667683474,20000
2021_2021-05-22_day1_007_h120,2021,120,RESIDUAL_ONLY,False,False,True,9.506102282420887,2.7777777777777786,0.1895042418455711,0.18095156231444565,1.0624513794184438,-0.53900822894087,0.9009113535697613,-0.9892564567360366,1.3511595813649278,1.4399195825106312,2.3404160381009644,20000
2021_2021-05-22_day1_007_h120,2021,120,NO_TRACK,False,True,True,9.506102282420887,2.7777777777777786,0.1896145235402757,0.1895436488943893,1.0679086115865981,-0.5609993289294369,0.9367730579778055,-1.0592500372647264,1.412710092329027,1.4977723869072426,2.4719601295937537,20000
2021_2021-05-22_day1_007_h120,2021,120,NO_COEFFICIENT,True,False,True,9.506102282420887,2.7777777777777786,0.18925301895937563,0.1883750243653465,1.0702630517305687,-0.56956155778381,0.9445933643115564,-1.0558906090626687,1.4204571358290692,1.5141549220953663,2.476347744891738,20000
2021_2021-05-22_day1_007_h120,2021,120,NO_RESIDUAL,True,True,False,9.506102282420887,2.7777777777777786,0.18192761836776727,0.19658238799857586,0.19836466589417306,-0.05272560871092634,0.38847026237782306,-0.15224375579735605,0.4554258066703772,0.4411958710887494,0.6076695624677333,20000
2021_2021-05-22_day1_008_h15,2021,15,FULL,True,True,True,1.7058547837414177,1.1111111111111107,0.1495374319489711,0.15232775152606065,1.0607445720019133,-0.5976040399030893,0.8853349530208927,-1.0784124373749588,1.3603370544667477,1.482938992923982,2.4387494918417065,20000
2021_2021-05-22_day1_008_h15,2021,15,TRACK_ONLY,True,False,False,1.7058547837414177,1.1111111111111107,0.1541554145116364,0.15409630953389641,0.05113094929736277,0.09566098562032649,0.21343865102067697,0.0783475438053324,0.23011866533031744,0.11777766540035048,0.15177112152498504,20000
2021_2021-05-22_day1_008_h15,2021,15,COEFFICIENT_ONLY,False,True,False,1.7058547837414177,1.1111111111111107,0.1548452873602517,0.1444160776715413,0.05391277881327175,0.09786545735544011,0.227344721497875,0.08496940155640624,0.256019820002684,0.12947926414243488,0.17105041844627772,20000
2021_2021-05-22_day1_008_h15,2021,15,RESIDUAL_ONLY,False,False,True,1.7058547837414177,1.1111111111111107,0.1493133098287631,0.1542331045678249,1.0560926546970695,-0.5657266866874907,0.8741928958231405,-1.0159749144826573,1.3244411236183071,1.4399195825106312,2.3404160381009644,20000
2021_2021-05-22_day1_008_h15,2021,15,NO_TRACK,False,True,True,1.7058547837414177,1.1111111111111107,0.14992549262118987,0.15335454803017387,1.0581007933074278,-0.5951720033449468,0.8819231148049662,-1.0677721708178025,1.365146501615501,1.477095118149913,2.4329186724333036,20000
2021_2021-05-22_day1_008_h15,2021,15,NO_COEFFICIENT,True,False,True,1.7058547837414177,1.1111111111111107,0.1492356197725746,0.15295571501691424,1.0575526570565459,-0.5817506435197802,0.8824710282735744,-1.075198049839955,1.3602834846570107,1.4642216717933545,2.4354815344969656,20000
2021_2021-05-22_day1_008_h15,2021,15,NO_RESIDUAL,True,True,False,1.7058547837414177,1.1111111111111107,0.1544572266880329,0.1409687033715829,0.0829863185617581,0.07692873659965654,0.2512514330394699,0.05782783320950306,0.3065474545014016,0.17432269643981335,0.2487196212918985,20000
2021_2021-05-22_day1_008_h30,2021,30,FULL,True,True,True,2.7402818596802465,1.1111111111111107,0.11536755733271434,0.12478672885660835,1.0517359231408765,-0.6143276484743393,0.8817864336702171,-1.1134518150249193,1.3475987050183857,1.4961140821445564,2.461050520043305,20000
2021_2021-05-22_day1_008_h30,2021,30,TRACK_ONLY,True,False,False,2.7402818596802465,1.1111111111111107,0.11388645292739652,0.11408542447912323,0.07352486654489777,0.02879478740849742,0.1958190931549923,0.005758084656862422,0.22193832447473508,0.16702430574649488,0.21618023981787265,20000
2021_2021-05-22_day1_008_h30,2021,30,COEFFICIENT_ONLY,False,True,False,2.7402818596802465,1.1111111111111107,0.11352530418456011,0.10872343478300067,0.03893474635198309,0.06936854022785148,0.16285411479729728,0.060563409712255795,0.1813671912119803,0.0934855745694458,0.12080378149972451,20000
2021_2021-05-22_day1_008_h30,2021,30,RESIDUAL_ONLY,False,False,True,2.7402818596802465,1.1111111111111107,0.11573355601489381,0.11384820456579875,1.0478973236701066,-0.6061115866895168,0.8826029548477043,-1.1584054323079929,1.3861018414395903,1.4887145415372212,2.544507273747583,20000
2021_2021-05-22_day1_008_h30,2021,30,NO_TRACK,False,True,True,2.7402818596802465,1.1111111111111107,0.11541065563365514,0.1220821451088181,1.0487115090360282,-0.6202154482588286,0.8694232177107839,-1.10104241632072,1.3454531449677207,1.4896386659696126,2.4464955612884407,20000
2021_2021-05-22_day1_008_h30,2021,30,NO_COEFFICIENT,True,False,True,2.7402818596802465,1.1111111111111107,0.11577180437649158,0.126632477908876,1.0494313812054963,-0.6074430990993631,0.8752412811116824,-1.1083258409570607,1.3427691595181501,1.4826843802110456,2.4510950004752106,20000
2021_2021-05-22_day1_008_h30,2021,30,NO_RESIDUAL,True,True,False,2.7402818596802465,1.1111111111111107,0.11348220588361928,0.11029471605281996,0.09747769787971254,0.01374473727184076,0.21807730123178484,-0.02776808005124007,0.26889483391386526,0.2043325639599441,0.29666291396510536,20000
2021_2021-05-22_day1_008_h60,2021,60,FULL,True,True,True,5.419856902428635,1.6666666666666643,0.11474141752422454,0.11664213266763598,1.0481014706596128,-0.6474314646314809,0.844237075115997,-1.1199405614641649,1.3488258993021145,1.491668539747478,2.4687664607662794,20000
2021_2021-05-22_day1_008_h60,2021,60,TRACK_ONLY,True,False,False,5.419856902428635,1.6666666666666643,0.12043308928156102,0.12220689082194247,0.10326947016766576,-0.0008479492046249426,0.24014975248245002,-0.04494736868846527,0.2842491719662903,0.24099770168707496,0.32919654065475557,20000
2021_2021-05-22_day1_008_h60,2021,60,COEFFICIENT_ONLY,False,True,False,5.419856902428635,1.6666666666666643,0.11878910817359715,0.11419714113402588,0.061868392107942566,0.04248513187766708,0.1973874433918445,0.026021598172564945,0.2258153516690502,0.1549023115141774,0.19979375349648526,20000
2021_2021-05-22_day1_008_h60,2021,60,RESIDUAL_ONLY,False,False,True,5.419856902428635,1.6666666666666643,0.11514814061658196,0.11965090163891254,1.038390606473089,-0.6491038486429931,0.8396106928942282,-1.0505571174115698,1.2898589206893947,1.4887145415372212,2.3404160381009644,20000
2021_2021-05-22_day1_008_h60,2021,60,NO_TRACK,False,True,True,5.419856902428635,1.6666666666666643,0.11428634715126659,0.1152116037350465,1.040113855136049,-0.6224998617183026,0.8287195133964541,-1.1061194929747875,1.3304132767790573,1.4512193751147566,2.436532769753845,20000
2021_2021-05-22_day1_008_h60,2021,60,NO_COEFFICIENT,True,False,True,5.419856902428635,1.6666666666666643,0.11593032825923041,0.11525815407215116,1.0442023340724436,-0.6189362730140044,0.8307545672514172,-1.0997242829807046,1.328556523433308,1.4496908402654216,2.428280806414013,20000
2021_2021-05-22_day1_008_h60,2021,60,NO_RESIDUAL,True,True,False,5.419856902428635,1.6666666666666643,0.1192441785465551,0.1269921855707029,0.14072315151473105,-0.0369139290364797,0.25713354721319764,-0.10779377521668848,0.3188115110085958,0.29404747624967736,0.42660528622528426,20000
2021_2021-05-22_day1_008_h90,2021,90,FULL,True,True,True,7.624841297367725,2.2222222222222214,0.14649052233433488,0.14400720757885027,1.047774646008604,-0.6206930452765274,0.9029082356861564,-1.082292938806199,1.3867452136936818,1.5236012809626838,2.4690381524998806,20000
2021_2021-05-22_day1_008_h90,2021,90,TRACK_ONLY,True,False,False,7.624841297367725,2.2222222222222214,0.14393385314889207,0.144490277846416,0.12081167717023306,-0.00038129852346846516,0.28834532924102524,-0.03571900349656948,0.32708560551063065,0.2887266277644937,0.36280460900720013,20000
2021_2021-05-22_day1_008_h90,2021,90,COEFFICIENT_ONLY,False,True,False,7.624841297367725,2.2222222222222214,0.1444028032532059,0.1382353453033876,0.0870713015653507,0.0380523877814648,0.2560083447578306,0.011590704612602809,0.29521093691086586,0.21795595697636577,0.28362023229826305,20000
2021_2021-05-22_day1_008_h90,2021,90,RESIDUAL_ONLY,False,False,True,7.624841297367725,2.2222222222222214,0.14600633839187255,0.14398201535877841,1.0335319197927975,-0.5759777758965372,0.863941806614094,-1.0262260036917037,1.3141900344092607,1.4399195825106312,2.3404160381009644,20000
2021_2021-05-22_day1_008_h90,2021,90,NO_TRACK,False,True,True,7.624841297367725,2.2222222222222214,0.14642712628630003,0.14280929310284232,1.0375173047797543,-0.5760401997078376,0.8703436775193266,-1.0619442227443614,1.3576639856202333,1.4463838772271642,2.4196082083645947,20000
2021_2021-05-22_day1_008_h90,2021,90,NO_COEFFICIENT,True,False,True,7.624841297367725,2.2222222222222214,0.1459581761819862,0.14149535742589764,1.0398314810904479,-0.5877701581928574,0.8735339932146394,-1.0865802375668474,1.3612441904215125,1.461304151407497,2.44782442798836,20000
2021_2021-05-22_day1_008_h90,2021,90,NO_RESIDUAL,True,True,False,7.624841297367725,2.2222222222222214,0.14446619930124074,0.15676159033425613,0.1712175361569354,-0.055522956951597514,0.31799482766382176,-0.1426651700783043,0.37850205859351127,0.3735177846154193,0.5211672286718155,20000
2021_2021-05-22_day1_008_h120,2021,120,FULL,True,True,True,7.3521962475589415,1.6666666666666643,0.055770435507342585,0.061723381475551876,1.0515877124999717,-0.7534587989100779,0.8362113549882484,-1.1907265556150386,1.3077207463320522,1.5896701538983264,2.498447301947091,20000
2021_2021-05-22_day1_008_h120,2021,120,TRACK_ONLY,True,False,False,7.3521962475589415,1.6666666666666643,0.04433878504145515,0.04381269978786839,0.13692075499235132,-0.1130522740141352,0.2017941343446943,-0.15890683677898637,0.26504446454846686,0.3148464083588295,0.42395130132745323,20000
2021_2021-05-22_day1_008_h120,2021,120,COEFFICIENT_ONLY,False,True,False,7.3521962475589415,1.6666666666666643,0.04343366546372589,0.0444432458213215,0.09483538103141351,-0.0784864973425271,0.16533747073718022,-0.1143676014164055,0.19768360648468014,0.24382396807970733,0.31205120790108565,20000
2021_2021-05-22_day1_008_h120,2021,120,RESIDUAL_ONLY,False,False,True,7.3521962475589415,1.6666666666666643,0.05481627467112476,0.044210754103869765,1.0316392585929859,-0.6757490371514459,0.8129655043857754,-1.1259972649466126,1.2144187731543519,1.4887145415372212,2.3404160381009644,20000
2021_2021-05-22_day1_008_h120,2021,120,NO_TRACK,False,True,True,7.3521962475589415,1.6666666666666643,0.05403918603098089,0.05485376707009418,1.0355681401212873,-0.6715699637591144,0.8043196598929031,-1.1809113025324505,1.270558523818373,1.4758896236520176,2.4514698263508237,20000
2021_2021-05-22_day1_008_h120,2021,120,NO_COEFFICIENT,True,False,True,7.3521962475589415,1.6666666666666643,0.054944305608710144,0.052469295265943156,1.04170957074029,-0.6891319030650722,0.8206482193072445,-1.1773434482080365,1.2858631320138885,1.5097801223723168,2.463206580221925,20000
2021_2021-05-22_day1_008_h120,2021,120,NO_RESIDUAL,True,True,False,7.3521962475589415,1.6666666666666643,0.04516491494008759,0.07701697339824858,0.19501781086165634,-0.1892406804288829,0.22581243210539034,-0.2996485273511739,0.27691235702937966,0.41505311253427324,0.5765608843805536,20000
2021_2021-05-22_day1_009_h15,2021,15,FULL,True,True,True,0.866572964987359,0.0,-0.026754623559666506,-0.03168674611528538,1.047420169511034,-0.7614016759550177,0.7037065032204513,-1.2420013297227048,1.178422147870825,1.465108179175469,2.4204234775935296,20000
2021_2021-05-22_day1_009_h15,2021,15,TRACK_ONLY,True,False,False,0.866572964987359,0.0,-0.03389802785904448,-0.03404905457489368,0.05028482653307387,-0.09233347294486484,0.023356257507601612,-0.10809839225052546,0.040434922587936406,0.11568973045246644,0.14853331483846188,20000
2021_2021-05-22_day1_009_h15,2021,15,COEFFICIENT_ONLY,False,True,False,0.866572964987359,0.0,-0.03374425587242883,-0.030020903317332946,0.02366575196927868,-0.06852431210252331,-0.004727852385195864,-0.0799446509787414,-6.9881601465067275e-12,0.06379645971732745,0.07994465097175324,20000
2021_2021-05-22_day1_009_h15,2021,15,RESIDUAL_ONLY,False,False,True,0.866572964987359,0.0,-0.02640561179725005,-0.03383173483129453,1.0455755430531009,-0.7537915260866102,0.6861280564240211,-1.2040397538817766,1.1363762842191878,1.4399195825106312,2.3404160381009644,20000
2021_2021-05-22_day1_009_h15,2021,15,NO_TRACK,False,True,True,0.866572964987359,0.0,-0.02631813283838436,-0.03135288848717542,1.0453281173236881,-0.7669059996157364,0.6980660922360813,-1.2240023359059127,1.1702080190293247,1.4649720918518176,2.3942103549352374,20000
2021_2021-05-22_day1_009_h15,2021,15,NO_COEFFICIENT,True,False,True,0.866572964987359,0.0,-0.026471904824999996,-0.03397188138577712,1.0467785685411946,-0.7615106172407387,0.6975301080279723,-1.2400038598425052,1.1848774939238056,1.459040725268711,2.4248813537663105,20000
2021_2021-05-22_day1_009_h15,2021,15,NO_RESIDUAL,True,True,False,0.866572964987359,0.0,-0.03418074659371098,-0.022536583158047088,0.06547555483770455,-0.10608075696808694,0.016057677475671564,-0.14756107867526588,0.03999568120988631,0.1221384344437585,0.1875567598851522,20000
2021_2021-05-22_day1_009_h30,2021,30,FULL,True,True,True,2.340851473746901,0.5555555555555536,0.017275637798805452,0.022533435902957172,1.0547545198374548,-0.7205357295615182,0.7663153007998043,-1.211870438545286,1.2367832471369729,1.4868510303613225,2.4486536856822587,20000
2021_2021-05-22_day1_009_h30,2021,30,TRACK_ONLY,True,False,False,2.340851473746901,0.5555555555555536,0.01923192445577005,0.018789529179154107,0.07486875509551137,-0.06602666806482271,0.10432805656537221,-0.08906337081645774,0.1309655749673204,0.1703547246301949,0.22002894578377813,20000
