scenario,horizon_min,support_status,independently_calibrated_horizon,extrapolated,current_track_c,current_ambient_c,future_ambient_c,delta_ambient_c,thermal_gap_0_c,solar_elevation_mean_deg,expected_delta_track_c,expected_future_track_c,expected_delta_speed_mph,median_delta_speed_mph,p_improve,lower_80_mph,upper_80_mph,lower_90_mph,upper_90_mph,mc_sd_mph,n_mc_source
cooling,101,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,22.316666666666666,-1.6833333333333333,16.0,64.61771477104801,-0.5131831578206253,39.48681684217937,-0.316652884035562,-0.30601681012737475,0.2721753333333333,-1.14281472275861,0.4340636195217988,-1.5679578406503243,0.9447531357064302,1.0614609713351917,50000
cooling,102,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,22.3,-1.7,16.0,64.61340020916977,-0.5430325236945757,39.45696747630542,-0.31889610528205464,-0.3081374212636039,0.27094399999999996,-1.1458787889154265,0.4320425167283711,-1.570719802644456,0.9428578144163836,1.0619511043022958,50000
cooling,103,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,22.283333333333335,-1.7166666666666666,16.0,64.60908564729152,-0.5728818895685259,39.42711811043147,-0.32113932652854726,-0.310258032399833,0.26971266666666666,-1.148942855072243,0.4300214139349433,-1.5734817646385877,0.9409624931263371,1.0624412372693997,50000
cooling,104,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,22.266666666666666,-1.7333333333333334,16.0,64.60477108541328,-0.6027312554424763,39.39726874455752,-0.32338254777503994,-0.31237864353606215,0.2684813333333333,-1.1520069212290593,0.4280003111415156,-1.5762437266327194,0.9390671718362905,1.0629313702365037,50000
cooling,105,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,22.25,-1.75,16.0,64.60045652353503,-0.6325806213164266,39.36741937868357,-0.32562576902153256,-0.3144992546722913,0.26725,-1.1550709873858758,0.42597920834808783,-1.579005688626851,0.937171850546244,1.0634215032036076,50000
cooling,106,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,22.233333333333334,-1.7666666666666666,16.0,64.59614196165678,-0.6624299871903769,39.33757001280962,-0.3278689902680252,-0.3166198658085204,0.2660186666666667,-1.158135053542692,0.42395810555466007,-1.5817676506209828,0.9352765292561973,1.0639116361707115,50000
cooling,107,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,22.216666666666665,-1.7833333333333334,16.0,64.59182739977854,-0.6922793530643273,39.30772064693567,-0.33011221151451786,-0.31874047694474955,0.2647873333333333,-1.1611991196995084,0.42193700276123236,-1.5845296126151145,0.9333812079661508,1.0644017691378156,50000
cooling,108,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,22.2,-1.8,16.0,64.58751283790029,-0.7221287189382776,39.27787128106172,-0.3323554327610105,-0.3208610880809787,0.263556,-1.1642631858563248,0.4199158999678046,-1.5872915746092462,0.9314858866761042,1.0648919021049195,50000
cooling,109,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,22.183333333333334,-1.8166666666666667,16.0,64.58319827602205,-0.7519780848122279,39.24802191518777,-0.3345986540075031,-0.3229816992172078,0.26232466666666665,-1.1673272520131412,0.4178947971743769,-1.590053536603378,0.9295905653860577,1.0653820350720236,50000
cooling,110,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,22.166666666666668,-1.8333333333333333,16.0,64.5788837141438,-0.7818274506861782,39.21817254931382,-0.3368418752539957,-0.32510231035343695,0.26109333333333334,-1.1703913181699577,0.4158736943809491,-1.5928154985975096,0.9276952440960111,1.0658721680391274,50000
cooling,111,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,22.15,-1.85,16.0,64.57456915226555,-0.8116768165601286,39.18832318343987,-0.3390850965004884,-0.3272229214896661,0.259862,-1.173455384326774,0.41385259158752136,-1.5955774605916413,0.9257999228059646,1.0663623010062313,50000
cooling,112,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,22.133333333333333,-1.8666666666666667,16.0,64.57025459038731,-0.8415261824340788,39.15847381756592,-0.341328317746981,-0.3293435326258952,0.2586306666666667,-1.1765194504835905,0.41183148879409365,-1.598339422585773,0.923904601515918,1.0668524339733354,50000
cooling,113,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,22.116666666666667,-1.8833333333333333,16.0,64.56594002850905,-0.8713755483080292,39.12862445169197,-0.34357153899347365,-0.33146414376212435,0.2573993333333333,-1.179583516640407,0.4098103860006659,-1.6011013845799047,0.9220092802258715,1.0673425669404393,50000
cooling,114,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,22.1,-1.9,16.0,64.5616254666308,-0.9012249141819795,39.09877508581802,-0.34581476023996627,-0.3335847548983535,0.256168,-1.1826475827972234,0.4077892832072382,-1.6038633465740364,0.9201139589358249,1.0678326999075434,50000
cooling,115,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,22.083333333333332,-1.9166666666666667,16.0,64.55731090475255,-0.9310742800559298,39.06892571994407,-0.34805798148645894,-0.3357053660345826,0.25493666666666664,-1.1857116489540398,0.4057681804138104,-1.606625308568168,0.9182186376457784,1.0683228328746472,50000
cooling,116,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,22.066666666666666,-1.9333333333333333,16.0,64.55299634287431,-0.9609236459298801,39.03907635407012,-0.35030120273295157,-0.33782597717081175,0.25370533333333334,-1.1887757151108562,0.40374707762038264,-1.6093872705622998,0.9163233163557318,1.0688129658417511,50000
cooling,117,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,22.05,-1.95,16.0,64.54868178099606,-0.9907730118038305,39.00922698819617,-0.3525444239794442,-0.3399465883070409,0.252474,-1.1918397812676726,0.40172597482695493,-1.6121492325564315,0.9144279950656853,1.0693030988088552,50000
cooling,118,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,22.033333333333335,-1.9666666666666666,16.0,64.54436721911782,-1.0206223776777807,38.97937762232222,-0.3547876452259368,-0.34206719944327,0.25124266666666667,-1.194903847424489,0.39970487203352717,-1.6149111945505632,0.9125326737756387,1.069793231775959,50000
cooling,119,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,22.016666666666666,-1.9833333333333334,16.0,64.54005265723957,-1.050471743551731,38.94952825644827,-0.3570308664724295,-0.34418781057949915,0.25001133333333336,-1.1979679135813055,0.39768376924009946,-1.617673156544695,0.9106373524855922,1.0702833647430632,50000
cooling,120,CALIBRATED_ANCHOR,True,False,40.0,24.0,22.0,-2.0,16.0,64.53573809536132,-1.0803211094256815,38.91967889057432,-0.3592740877189221,-0.3463084217157283,0.24878,-1.201031979738122,0.3956626664466717,-1.6204351185388266,0.9087420311955456,1.070773497710167,50000
neutral,0,CURRENT_STATE_BOUNDARY,False,False,40.0,24.0,24.0,0.0,16.0,,0.0,40.0,0.0,0.0,,,,,,,50000
neutral,15,CALIBRATED_ANCHOR,True,False,40.0,24.0,24.0,0.0,16.0,61.18640345702444,0.4085765483072265,40.408576548307224,-0.0201941561864349,-0.0165614121965313,0.4792,-0.7381679209207908,0.7134566114008196,-1.2249575814239917,1.184151160266401,1.0435898730847153,50000
neutral,16,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,61.25436076212339,0.43515084582935604,40.435150845829355,-0.021176143070700794,-0.017398263782626634,0.47880933333333336,-0.7395731270020977,0.7126345282837813,-1.2264827234383238,1.1832216175186732,1.0429254075942322,50000
neutral,17,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,61.32231806722234,0.4617251433514856,40.46172514335148,-0.022158129954966688,-0.018235115368721966,0.47841866666666666,-0.7409783330834046,0.711812445166743,-1.2280078654526556,1.1822920747709451,1.0422609421037492,50000
neutral,18,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,61.390275372321284,0.48829944087361515,40.48829944087361,-0.02314011683923258,-0.0190719669548173,0.478028,-0.7423835391647114,0.7109903620497047,-1.2295330074669877,1.1813625320232173,1.041596476613266,50000
neutral,19,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,61.458232677420234,0.5148737383957447,40.51487373839574,-0.024122103723498475,-0.019908818540912632,0.47763733333333336,-0.7437887452460185,0.7101682789326664,-1.2310581494813195,1.1804329892754892,1.0409320111227829,50000
neutral,20,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,61.526189982519185,0.5414480359178743,40.541448035917874,-0.025104090607764366,-0.020745670127007967,0.47724666666666665,-0.7451939513273254,0.7093461958156281,-1.2325832914956516,1.1795034465277614,1.0402675456322998,50000
neutral,21,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,61.594147287618135,0.5680223334400039,40.56802233344,-0.02608607749203026,-0.0215825217131033,0.476856,-0.7465991574086323,0.7085241126985898,-1.2341084335099837,1.1785739037800336,1.0396030801418168,50000
neutral,22,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,61.662104592717085,0.5945966309621333,40.59459663096213,-0.027068064376296153,-0.022419373299198634,0.47646533333333335,-0.7480043634899392,0.7077020295815515,-1.2356335755243155,1.1776443610323055,1.0389386146513337,50000
neutral,23,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,61.73006189781603,0.6211709284842629,40.62117092848426,-0.028050051260562047,-0.023256224885293966,0.47607466666666665,-0.749409569571246,0.7068799464645132,-1.2371587175386476,1.1767148182845777,1.0382741491608505,50000
neutral,24,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,61.79801920291498,0.6477452260063925,40.64774522600639,-0.02903203814482794,-0.0240930764713893,0.475684,-0.750814775652553,0.7060578633474749,-1.2386838595529794,1.1757852755368496,1.0376096836703674,50000
neutral,25,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,61.86597650801393,0.674319523528522,40.67431952352852,-0.030014025029093835,-0.024929928057484632,0.47529333333333335,-0.7522199817338598,0.7052357802304366,-1.2402090015673115,1.1748557327891218,1.0369452181798844,50000
neutral,26,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,61.93393381311288,0.7008938210506516,40.70089382105065,-0.03099601191335973,-0.025766779643579967,0.47490266666666664,-0.7536251878151667,0.7044136971133983,-1.2417341435816436,1.173926190041394,1.0362807526894013,50000
neutral,27,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,62.00189111821183,0.7274681185727812,40.72746811857278,-0.03197799879762562,-0.0266036312296753,0.474512,-0.7550303938964738,0.70359161399636,-1.2432592855959754,1.172996647293666,1.0356162871989183,50000
neutral,28,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,62.06984842331077,0.7540424160949106,40.75404241609491,-0.03295998568189151,-0.027440482815770634,0.47412133333333334,-0.7564355999777806,0.7027695308793217,-1.2447844276103075,1.172067104545938,1.034951821708435,50000
neutral,29,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,62.137805728409724,0.7806167136170402,40.780616713617036,-0.033941972566157406,-0.028277334401865965,0.47373066666666663,-0.7578408060590875,0.7019474477622835,-1.2463095696246393,1.17113756179821,1.034287356217952,50000
neutral,30,CALIBRATED_ANCHOR,True,False,40.0,24.0,24.0,0.0,16.0,62.205763033508674,0.8071910111391698,40.80719101113917,-0.0349239594504233,-0.0291141859879613,0.47334,-0.7592460121403944,0.7011253646452451,-1.2478347116389714,1.1702080190504822,1.033622890727469,50000
neutral,31,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,62.259717944521405,0.8334381264812163,40.83343812648121,-0.036008586441693455,-0.030185959554122486,0.4723846666666667,-0.7613410861353515,0.7002815142224114,-1.2492148988748615,1.1699749913951178,1.0341354670610312,50000
neutral,32,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,62.313672855534136,0.8596852418232628,40.85968524182326,-0.03709321343296361,-0.031257733120283675,0.4714293333333333,-0.7634361601303086,0.6994376637995776,-1.2505950861107513,1.1697419637397537,1.0346480433945937,50000
neutral,33,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,62.36762776654686,0.8859323571653094,40.88593235716531,-0.03817784042423376,-0.03232950668644486,0.470474,-0.7655312341252656,0.6985938133767439,-1.2519752733466414,1.1695089360843895,1.035160619728156,50000
neutral,34,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,62.42158267755959,0.9121794725073559,40.912179472507354,-0.03926246741550391,-0.033401280252606046,0.46951866666666664,-0.7676263081202227,0.6977499629539101,-1.2533554605825312,1.1692759084290252,1.0356731960617185,50000
neutral,35,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,62.47553758857232,0.9384265878494024,40.9384265878494,-0.040347094406774066,-0.03447305381876723,0.46856333333333333,-0.7697213821151797,0.6969061125310764,-1.2547356478184213,1.1690428807736608,1.0361857723952808,50000
neutral,36,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,62.529492499585054,0.9646737031914489,40.964673703191444,-0.04143172139804422,-0.035544827384928424,0.46760799999999997,-0.7718164561101367,0.6960622621082426,-1.2561158350543113,1.1688098531182967,1.0366983487288433,50000
neutral,37,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,62.58344741059778,0.9909208185334953,40.990920818533496,-0.042516348389314375,-0.03661660095108961,0.46665266666666666,-0.7739115301050938,0.6952184116854089,-1.2574960222902012,1.1685768254629325,1.0372109250624055,50000
neutral,38,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,62.63740232161051,1.017167933875542,41.01716793387554,-0.04360097538058452,-0.037688374517250794,0.46569733333333335,-0.7760066041000508,0.6943745612625751,-1.2588762095260912,1.1683437978075681,1.037723501395968,50000
neutral,39,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,62.69135723262324,1.0434150492175884,41.043415049217586,-0.04468560237185468,-0.03876014808341198,0.464742,-0.778101678095008,0.6935307108397414,-1.260256396761981,1.1681107701522038,1.0382360777295303,50000
neutral,40,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,62.74531214363597,1.069662164559635,41.06966216455963,-0.04577022936312483,-0.039831921649573165,0.4637866666666667,-0.780196752089965,0.6926868604169076,-1.2616365839978712,1.1678777424968396,1.0387486540630928,50000
neutral,41,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,62.799267054648695,1.0959092799016814,41.09590927990168,-0.046854856354394986,-0.04090369521573436,0.4628313333333333,-0.782291826084922,0.6918430099940739,-1.2630167712337612,1.1676447148414755,1.039261230396655,50000
neutral,42,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,62.853221965661426,1.122156395243728,41.12215639524373,-0.04793948334566514,-0.04197546878189554,0.461876,-0.7843869000798791,0.6909991595712401,-1.264396958469651,1.167411687186111,1.0397738067302176,50000
neutral,43,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,62.90717687667416,1.1484035105857744,41.14840351058577,-0.049024110336935295,-0.04304724234805673,0.46092066666666665,-0.7864819740748361,0.6901553091484064,-1.2657771457055411,1.1671786595307467,1.0402863830637799,50000
neutral,44,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,62.96113178768689,1.1746506259278209,41.17465062592782,-0.05010873732820544,-0.044119015914217914,0.45996533333333334,-0.7885770480697932,0.6893114587255726,-1.267157332941431,1.1669456318753826,1.0407989593973423,50000
neutral,45,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.01508669869961,1.2008977412698674,41.20089774126987,-0.0511933643194756,-0.0451907894803791,0.45901,-0.7906721220647502,0.6884676083027389,-1.268537520177321,1.1667126042200184,1.0413115357309046,50000
neutral,46,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.06904160971234,1.2271448566119139,41.227144856611915,-0.05227799131074575,-0.04626256304654029,0.45805466666666667,-0.7927671960597072,0.687623757879905,-1.269917707413211,1.166479576564654,1.041824112064467,50000
neutral,47,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.122996520725074,1.2533919719539606,41.25339197195396,-0.053362618302015906,-0.04733433661270148,0.45709933333333336,-0.7948622700546644,0.6867799074570713,-1.271297894649101,1.1662465489092897,1.0423366883980294,50000
neutral,48,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.176951431737805,1.279639087296007,41.279639087296005,-0.05444724529328606,-0.04840611017886266,0.456144,-0.7969573440496214,0.6859360570342375,-1.272678081884991,1.1660135212539255,1.0428492647315917,50000
neutral,49,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.23090634275054,1.3058862026380536,41.30588620263805,-0.05553187228455621,-0.04947788374502385,0.4551886666666667,-0.7990524180445785,0.6850922066114038,-1.2740582691208808,1.1657804935985614,1.0433618410651542,50000
neutral,50,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.28486125376326,1.3321333179801,41.3321333179801,-0.05661649927582636,-0.050549657311185034,0.4542333333333333,-0.8011474920395355,0.68424835618857,-1.2754384563567709,1.165547465943197,1.0438744173987164,50000
neutral,51,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.33881616477599,1.3583804333221465,41.35838043332215,-0.05770112626709652,-0.05162143087734622,0.453278,-0.8032425660344925,0.6834045057657363,-1.276818643592661,1.1653144382878327,1.044386993732279,50000
neutral,52,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.39277107578872,1.384627548664193,41.38462754866419,-0.05878575325836667,-0.05269320444350741,0.45232266666666665,-0.8053376400294496,0.6825606553429026,-1.2781988308285508,1.1650814106324685,1.0448995700658412,50000
neutral,53,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.446725986801454,1.4108746640062395,41.410874664006236,-0.059870380249636826,-0.0537649780096686,0.45136733333333334,-0.8074327140244066,0.6817168049200688,-1.2795790180644409,1.1648483829771044,1.0454121463994037,50000
neutral,54,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.50068089781418,1.437121779348286,41.43712177934829,-0.06095500724090698,-0.05483675157582978,0.45041200000000003,-0.8095277880193638,0.6808729544972351,-1.2809592053003307,1.16461535532174,1.045924722732966,50000
neutral,55,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.55463580882691,1.4633688946903325,41.46336889469033,-0.06203963423217713,-0.05590852514199097,0.44945666666666667,-0.8116228620143208,0.6800291040744013,-1.2823393925362208,1.1643823276663756,1.0464372990665285,50000
neutral,56,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.60859071983964,1.489616010032379,41.48961601003238,-0.06312426122344729,-0.056980298708152154,0.44850133333333336,-0.8137179360092778,0.6791852536515676,-1.2837195797721108,1.1641493000110115,1.0469498754000908,50000
neutral,57,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.66254563085237,1.5158631253744257,41.51586312537442,-0.06420888821471743,-0.058052072274313346,0.447546,-0.8158130100042349,0.6783414032287338,-1.2850997670080007,1.1639162723556473,1.0474624517336533,50000
neutral,58,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.716500541865095,1.5421102407164722,41.542110240716475,-0.06529351520598758,-0.05912384584047453,0.4465906666666667,-0.8179080839991919,0.6774975528059001,-1.2864799542438907,1.163683244700283,1.0479750280672155,50000
neutral,59,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.770455452877826,1.5683573560585187,41.56835735605852,-0.06637814219725774,-0.06019561940663572,0.4456353333333333,-0.820003157994149,0.6766537023830663,-1.2878601414797806,1.1634502170449186,1.048487604400778,50000
neutral,60,CALIBRATED_ANCHOR,True,False,40.0,24.0,24.0,0.0,16.0,63.82441036389056,1.5946044714005652,41.594604471400565,-0.0674627691885279,-0.0612673929727969,0.44468,-0.822098231989106,0.6758098519602326,-1.2892403287156706,1.1632171893895544,1.0490001807343403,50000
neutral,61,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.85243585015116,1.6148913867607362,41.61489138676074,-0.06802600564398767,-0.06187750939686451,0.44431933333333334,-0.8230566170338779,0.675630008719242,-1.2900425244287548,1.1628563504813425,1.048981563442022,50000
neutral,62,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.88046133641177,1.635178302120907,41.635178302120906,-0.06858924209944743,-0.06248762582093211,0.44395866666666667,-0.8240150020786497,0.6754501654782514,-1.290844720141839,1.1624955115731306,1.048962946149704,50000
neutral,63,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.90848682267237,1.655465217481078,41.65546521748108,-0.0691524785549072,-0.06309774224499973,0.44359800000000005,-0.8249733871234217,0.6752703222372608,-1.291646915854923,1.1621346726649187,1.0489443288573859,50000
neutral,64,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.93651230893298,1.6757521328412488,41.67575213284125,-0.06971571501036697,-0.06370785866906732,0.44323733333333337,-0.8259317721681936,0.6750904789962702,-1.2924491115680075,1.1617738337567067,1.0489257115650676,50000
neutral,65,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.964537795193586,1.6960390482014198,41.69603904820142,-0.07027895146582674,-0.06431797509313493,0.4428766666666667,-0.8268901572129654,0.6749106357552797,-1.2932513072810916,1.1614129948484948,1.0489070942727496,50000
neutral,66,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,63.992563281454196,1.7163259635615908,41.71632596356159,-0.07084218792128652,-0.06492809151720254,0.442516,-0.8278485422577373,0.674730792514289,-1.2940535029941758,1.1610521559402829,1.0488884769804314,50000
neutral,67,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.0205887677148,1.7366128789217616,41.73661287892176,-0.07140542437674628,-0.06553820794127015,0.44215533333333334,-0.8288069273025093,0.6745509492732984,-1.29485569870726,1.160691317032071,1.0488698596881132,50000
neutral,68,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.0486142539754,1.7568997942819327,41.756899794281935,-0.07196866083220606,-0.06614832436533775,0.44179466666666667,-0.8297653123472811,0.6743711060323078,-1.295657894420344,1.160330478123859,1.048851242395795,50000
neutral,69,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.076639740236,1.7771867096421035,41.7771867096421,-0.07253189728766582,-0.06675844078940536,0.44143400000000005,-0.830723697392053,0.6741912627913172,-1.2964600901334282,1.159969639215647,1.048832625103477,50000
neutral,70,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.10466522649662,1.7974736250022745,41.797473625002276,-0.0730951337431256,-0.06736855721347297,0.4410733333333334,-0.8316820824368248,0.6740114195503266,-1.2972622858465124,1.1596088003074352,1.0488140078111587,50000
neutral,71,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.13269071275722,1.8177605403624455,41.81776054036244,-0.07365837019858537,-0.06797867363754058,0.4407126666666667,-0.8326404674815968,0.673831576309336,-1.2980644815595965,1.1592479613992233,1.0487953905188405,50000
neutral,72,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.16071619901783,1.8380474557226163,41.83804745572262,-0.07422160665404513,-0.06858879006160817,0.440352,-0.8335988525263687,0.6736517330683455,-1.298866677272681,1.1588871224910113,1.0487767732265225,50000
neutral,73,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.18874168527843,1.8583343710827873,41.85833437108278,-0.07478484310950491,-0.06919890648567578,0.43999133333333335,-0.8345572375711405,0.6734718898273548,-1.299668872985765,1.1585262835827994,1.0487581559342043,50000
neutral,74,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.21676717153905,1.8786212864429581,41.87862128644296,-0.07534807956496467,-0.06980902290974339,0.43963066666666667,-0.8355156226159124,0.6732920465863642,-1.3004710686988492,1.1581654446745875,1.048739538641886,50000
neutral,75,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.24479265779965,1.8989082018031291,41.89890820180313,-0.07591131602042445,-0.070419139333811,0.43927000000000005,-0.8364740076606844,0.6731122033453737,-1.3012732644119334,1.1578046057663758,1.048720921349568,50000
neutral,76,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.27281814406025,1.9191951171633002,41.9191951171633,-0.07647455247588422,-0.0710292557578786,0.4389093333333334,-0.8374323927054562,0.6729323601043831,-1.3020754601250175,1.1574437668581639,1.0487023040572498,50000
neutral,77,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.30084363032086,1.939482032523471,41.93948203252347,-0.07703778893134398,-0.07163937218194621,0.4385486666666667,-0.8383907777502281,0.6727525168633924,-1.3028776558381017,1.157082927949952,1.0486836867649316,50000
neutral,78,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.32886911658146,1.959768947883642,41.95976894788364,-0.07760102538680376,-0.07224948860601382,0.438188,-0.8393491627949999,0.6725726736224018,-1.3036798515511858,1.15672208904174,1.0486650694726134,50000
neutral,79,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.35689460284208,1.9800558632438128,41.98005586324381,-0.07816426184226352,-0.07285960503008142,0.43782733333333335,-0.8403075478397718,0.6723928303814113,-1.3044820472642702,1.156361250133528,1.0486464521802954,50000
neutral,80,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.38492008910268,2.000342778603984,42.00034277860398,-0.0787274982977233,-0.07346972145414903,0.43746666666666667,-0.8412659328845438,0.6722129871404207,-1.3052842429773543,1.1560004112253162,1.0486278348879772,50000
neutral,81,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.41294557536328,2.0206296939641546,42.02062969396415,-0.07929073475318307,-0.07407983787821663,0.43710600000000005,-0.8422243179293156,0.67203314389943,-1.3060864386904385,1.1556395723171042,1.048609217595659,50000
neutral,82,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.44097106162388,2.040916609324326,42.04091660932432,-0.07985397120864283,-0.07468995430228424,0.4367453333333334,-0.8431827029740875,0.6718533006584395,-1.3068886344035227,1.1552787334088923,1.048590600303341,50000
neutral,83,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.46899654788449,2.0612035246844966,42.061203524684494,-0.08041720766410261,-0.07530007072635185,0.4363846666666667,-0.8441410880188593,0.6716734574174489,-1.3076908301166068,1.1549178945006804,1.0485719830110227,50000
neutral,84,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,24.0,0.0,16.0,64.4970220341451,2.0814904400446674,42.08149044004467,-0.08098044411956237,-0.07591018715041946,0.436024,-0.8450994730636313,0.6714936141764583,-1.308493025829691,1.1545570555924685,1.0485533657187045,50000
