year,regime_code,technical_regime,chronology_source,car_number,driver_name,from_source_rank,to_source_rank,from_timestamp_utc,to_timestamp_utc,from_speed_mph,to_speed_mph,delta_speed_mph,transition_id,from_link_quality,from_before_time,from_after_time,from_bracket_minutes,from_interp_fraction,from_ambient_c,from_track_c,from_humidity_raw,from_wind_raw,from_pressure_raw,to_link_quality,to_before_time,to_after_time,to_bracket_minutes,to_interp_fraction,to_ambient_c,to_track_c,to_humidity_raw,to_wind_raw,to_pressure_raw,physical_linkage_quality,delta_ambient_c,delta_track_c,delta_humidity_raw,delta_wind_raw,delta_pressure_raw
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,30,"DeFrancesco, Devlin",53,18,2025-05-17 17:32:39.563000+00:00,2025-05-17 20:16:57.724500+00:00,230.415,231.575,1.1599999999999966,2025_30_53_TO_18,INTERPOLATED,2025-05-17 17:30:00+00:00,2025-05-17 17:45:00+00:00,15.0,0.1772922222222222,22.22222222222222,44.18437592592592,0.47,2.4681233333333332,28.921772922222225,INTERPOLATED,2025-05-17 20:15:00+00:00,2025-05-17 20:30:00+00:00,15.0,0.130805,22.705108333333335,41.03844166666667,0.46261610000000003,0.26161,28.951308049999998,PRIMARY_SAFE,0.4828861111111138,-3.145934259259249,-0.007383899999999943,-2.206513333333333,0.02953512777777334
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,33,"Carpenter, Ed",44,16,2025-05-17 16:49:36.160500+00:00,2025-05-17 20:43:27.558000+00:00,231.392,231.633,0.2410000000000138,2025_33_44_TO_16,INTERPOLATED,2025-05-17 16:45:00+00:00,2025-05-17 17:00:00+00:00,15.0,0.30684500000000003,20.726025,41.49619722222222,0.49,0.6136900000000001,28.92,INTERPOLATED,2025-05-17 20:30:00+00:00,2025-05-17 20:45:00+00:00,15.0,0.8972866666666667,22.720714814814816,40.55555555555556,0.48,0.20542666666666665,28.951027133333334,PRIMARY_SAFE,1.9946898148148158,-0.9406416666666644,-0.010000000000000009,-0.4082633333333334,0.031027133333331847
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,4,"Malukas, David",33,7,2025-05-17 16:26:50.670500+00:00,2025-05-17 21:19:05.265000+00:00,232.194,232.546,0.3520000000000038,2025_4_33_TO_7,INTERPOLATED,2025-05-17 16:15:00+00:00,2025-05-17 16:30:00+00:00,15.0,0.7896338888888889,20.672425617283952,41.31605648148148,0.48,0.21036611111111114,28.91,INTERPOLATED,2025-05-17 21:15:00+00:00,2025-05-17 21:30:00+00:00,15.0,0.27251666666666663,22.77777777777778,38.73749074074074,0.4772748333333333,1.3625833333333333,28.96272516666667,PRIMARY_SAFE,2.105352160493826,-2.5785657407407427,-0.0027251666666666674,1.1522172222222222,0.0527251666666686
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,45,"Foster, Louis",52,22,2025-05-17 17:09:09.844000+00:00,2025-05-17 21:14:39.594500+00:00,230.566,231.058,0.4919999999999902,2025_45_52_TO_22,INTERPOLATED,2025-05-17 17:00:00+00:00,2025-05-17 17:15:00+00:00,15.0,0.6109377777777778,21.450520987654322,42.129340740740744,0.48389062222222223,2.0,28.92,INTERPOLATED,2025-05-17 21:00:00+00:00,2025-05-17 21:15:00+00:00,15.0,0.9773272222222222,22.77777777777778,38.91408086419753,0.48,0.0,28.96,PRIMARY_SAFE,1.3272567901234567,-3.2152598765432145,-0.003890622222222251,-2.0,0.03999999999999915
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,6,"Siegel, Nolan",26,58,2025-05-17 15:49:00.334500+00:00,2025-05-17 19:11:04.441500+00:00,230.571,230.099,-0.4720000000000084,2025_6_26_TO_58,INTERPOLATED,2025-05-17 15:45:00+00:00,2025-05-17 16:00:00+00:00,15.0,0.2670383333333333,20.555555555555557,37.37057685185185,0.49732961666666664,2.2670383333333333,28.91,INTERPOLATED,2025-05-17 19:00:00+00:00,2025-05-17 19:15:00+00:00,15.0,0.7382683333333333,22.22222222222222,43.06859074074074,0.47,1.3086583333333337,28.95,PRIMARY_SAFE,1.6666666666666643,5.698013888888887,-0.027329616666666667,-0.9583799999999996,0.03999999999999915
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,7,"Lundgaard, Christian",56,12,2025-05-17 15:40:08.488500+00:00,2025-05-17 19:55:07.570000+00:00,230.304,231.809,1.5049999999999957,2025_7_56_TO_12,INTERPOLATED,2025-05-17 15:30:00+00:00,2025-05-17 15:45:00+00:00,15.0,0.6760983333333334,20.375610185185185,37.04227685185185,0.49676098333333335,1.6760983333333335,28.90676098333333,INTERPOLATED,2025-05-17 19:45:00+00:00,2025-05-17 20:00:00+00:00,15.0,0.6750777777777779,22.972308641975307,42.22222222222222,0.4632492222222222,0.0,28.956750777777778,PRIMARY_SAFE,2.596698456790122,5.179945370370369,-0.03351176111111115,-1.6760983333333335,0.04998979444444629
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,75,"Sato, Takuma",34,9,2025-05-17 16:44:57.028500+00:00,2025-05-17 21:01:44.620000+00:00,232.169,232.415,0.2459999999999809,2025_75_34_TO_9,INTERPOLATED,2025-05-17 16:30:00+00:00,2025-05-17 16:45:00+00:00,15.0,0.9966983333333334,20.555555555555557,41.666666666666664,0.48996698333333333,0.0,28.919966983333335,INTERPOLATED,2025-05-17 21:00:00+00:00,2025-05-17 21:15:00+00:00,15.0,0.11624444444444446,22.77777777777778,39.87083950617284,0.48,0.0,28.96,PRIMARY_SAFE,2.2222222222222214,-1.7958271604938219,-0.009966983333333346,0.0,0.04003301666666559
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,76,"Daly, Conor",39,46,2025-05-17 15:53:29.200500+00:00,2025-05-17 18:28:06.608000+00:00,231.596,231.221,-0.375,2025_76_39_TO_46,INTERPOLATED,2025-05-17 15:45:00+00:00,2025-05-17 16:00:00+00:00,15.0,0.5657783333333333,20.555555555555557,37.53654351851852,0.49434221666666667,2.5657783333333333,28.91,INTERPOLATED,2025-05-17 18:15:00+00:00,2025-05-17 18:30:00+00:00,15.0,0.8740088888888888,21.666666666666668,41.946646913580246,0.4712599111111111,2.7480177777777777,28.93874008888889,PRIMARY_SAFE,1.1111111111111107,4.410103395061725,-0.02308230555555557,0.1822394444444444,0.028740088888888238
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,77,"Robb, Sting Ray",54,19,2025-05-17 17:18:30.521000+00:00,2025-05-17 19:34:54.465000+00:00,230.335,231.461,1.1260000000000048,2025_77_54_TO_19,INTERPOLATED,2025-05-17 17:15:00+00:00,2025-05-17 17:30:00+00:00,15.0,0.23391222222222222,21.79661790123457,43.03768024691358,0.47766087777777777,2.233912222222222,28.92,INTERPOLATED,2025-05-17 19:30:00+00:00,2025-05-17 19:45:00+00:00,15.0,0.3271833333333333,22.22222222222222,42.22222222222222,0.47,0.6728166666666666,28.956728166666668,PRIMARY_SAFE,0.42560432098765233,-0.8154580246913596,-0.007660877777777797,-1.5610955555555555,0.03672816666666634
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,90,"Ilott, Callum",51,23,2025-05-17 17:37:34.710500+00:00,2025-05-17 20:29:36.789000+00:00,230.704,230.993,0.2889999999999872,2025_90_51_TO_23,INTERPOLATED,2025-05-17 17:30:00+00:00,2025-05-17 17:45:00+00:00,15.0,0.5052338888888889,22.22222222222222,44.73094537037037,0.47,1.4842983333333333,28.92505233888889,INTERPOLATED,2025-05-17 20:15:00+00:00,2025-05-17 20:30:00+00:00,15.0,0.97421,22.236549999999998,40.56988333333334,0.47948419999999997,1.94842,28.9597421,PRIMARY_SAFE,0.014327777777776163,-4.161062037037034,0.009484199999999998,0.46412166666666677,0.03468976111111033
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,98,"Andretti, Marco",62,66,2025-05-17 16:54:38.427000+00:00,2025-05-17 19:02:05.635500+00:00,229.857,229.356,-0.5010000000000048,2025_98_62_TO_66,INTERPOLATED,2025-05-17 16:45:00+00:00,2025-05-17 17:00:00+00:00,15.0,0.6426966666666667,20.91260925925926,41.309612962962966,0.49,1.2853933333333334,28.92,INTERPOLATED,2025-05-17 19:00:00+00:00,2025-05-17 19:15:00+00:00,15.0,0.139595,22.22222222222222,43.73378333333333,0.47,4.302025,28.95,PRIMARY_SAFE,1.3096129629629623,2.424170370370362,-0.020000000000000018,3.016631666666667,0.029999999999997584
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,98,"Andretti, Marco",66,65,2025-05-17 19:02:05.635500+00:00,2025-05-17 20:57:21.750500+00:00,229.356,229.475,0.1189999999999997,2025_98_66_TO_65,INTERPOLATED,2025-05-17 19:00:00+00:00,2025-05-17 19:15:00+00:00,15.0,0.139595,22.22222222222222,43.73378333333333,0.47,4.302025,28.95,INTERPOLATED,2025-05-17 20:45:00+00:00,2025-05-17 21:00:00+00:00,15.0,0.8241672222222222,22.77777777777778,40.09768487654321,0.48,0.0,28.958241672222222,PRIMARY_SAFE,0.5555555555555571,-3.6360984567901156,0.010000000000000009,-4.302025,0.008241672222222718
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,98,"Andretti, Marco",65,61,2025-05-17 20:57:21.750500+00:00,2025-05-17 21:36:23.144000+00:00,229.475,229.859,0.3840000000000145,2025_98_65_TO_61,INTERPOLATED,2025-05-17 20:45:00+00:00,2025-05-17 21:00:00+00:00,15.0,0.8241672222222222,22.77777777777778,40.09768487654321,0.48,0.0,28.958241672222222,INTERPOLATED,2025-05-17 21:30:00+00:00,2025-05-17 21:45:00+00:00,15.0,0.42571555555555557,22.54126913580247,38.09682469135802,0.47425715555555553,2.8714222222222223,28.97,PRIMARY_SAFE,-0.23650864197530908,-2.0008601851851893,-0.00574284444444445,2.8714222222222223,0.011758327777776856
