year,session_id,file,page,keyword,context
2019,5565,2019_5565_indycar-qualresults.pdf,1,attempt,"e D/C/F  39.8961  39.7744  41.0345  46.1755 02:46.8805  215.723 Day 1 Withdrawn 72 5T Hinchcliffe, James D/H/F  39.7604  39.7930  39.9814  51.5065 02:51.0413  210.475 Day 1 Failed Attempt 73 42 King, Jordan D/H/F   0.0000   0.0000   0.0000   0.0000 00:00.0000 Day 1 No Attempt Field Average: 228.434 mph Information provided by Indy Racing Information System - Copyright INDYCAR 2019 "
2019,5565,2019_5565_indycar-qualresults.pdf,1,attempt,"chcliffe, James D/H/F  39.7604  39.7930  39.9814  51.5065 02:51.0413  210.475 Day 1 Failed Attempt 73 42 King, Jordan D/H/F   0.0000   0.0000   0.0000   0.0000 00:00.0000 Day 1 No Attempt Field Average: 228.434 mph Information provided by Indy Racing Information System - Copyright INDYCAR 2019 "
2019,5565,2019_5565_indycar-qualresults.pdf,1,withdraw," 9 Dixon, Scott D/H/F  39.4031  39.4315  39.5284  39.6109 02:37.9739  227.886 Day 1 Retired 39 15 Rahal, Graham D/H/F  39.3793  39.6078  39.5751  39.7530 02:38.3152  227.394 Day 1 Withdrawn 40 66 Alonso, Fernando D/C/F  39.4738  39.6072  39.6613  39.6916 02:38.4339  227.224 Day 1 Bumped 41 26 Veach, Zach D/H/F  39.4838  39.6490  39.6460  39.6705 02:38.4493  227.202 Day 1 Failed Attempt 42 10 Rosenqvist, Felix D/H/F  39.4707  39.6126  39.6845  39.6841 02:38.4519  227.198 Day 1 Withdrawn 43 48 Hil"
2019,5565,2019_5565_indycar-qualresults.pdf,1,withdraw,"Zach D/H/F  39.4838  39.6490  39.6460  39.6705 02:38.4493  227.202 Day 1 Failed Attempt 42 10 Rosenqvist, Felix D/H/F  39.4707  39.6126  39.6845  39.6841 02:38.4519  227.198 Day 1 Withdrawn 43 48 Hildebrand, JR D/C/F  39.3756  39.4908  39.8213  39.7751 02:38.4628  227.183 Day 1 Bumped 44 42 King, Jordan D/H/F  39.5432  39.6040  39.6720  39.6980 02:38.5172  227.105 Day 1 Retired 45 15 Rahal, Graham D/H/F  39.6161  39.6358  39.6115  39.6605 02:38.5239  227.095 Day 1 Retired 46 31 O'Ward, Patricio "
2019,5565,2019_5565_indycar-qualresults.pdf,1,withdraw,"ahal, Graham D/H/F  39.6161  39.6358  39.6115  39.6605 02:38.5239  227.095 Day 1 Retired 46 31 O'Ward, Patricio D/C/F  39.5351  39.6360  39.6156  39.7585 02:38.5452  227.065 Day 1 Withdrawn 47 66 Alonso, Fernando D/C/F  39.5100  39.5596  39.7772  39.7435 02:38.5903  227.000 Day 1 Bumped 48 5T Hinchcliffe, James D/H/F  39.5843  39.6441  39.6938  39.6990 02:38.6212  226.956 Day 1 Failed Attempt 49 24 Karam, Sage D/C/F  39.4864  39.6450  39.7297  39.7637 02:38.6248  226.951 Day 1 Failed Attempt 50 "
2019,5565,2019_5565_indycar-qualresults.pdf,1,withdraw,"ram, Sage D/C/F  39.4864  39.6450  39.7297  39.7637 02:38.6248  226.951 Day 1 Failed Attempt 50 59 Chilton, Max D/C/F  39.5426  39.6306  39.7471  39.7160 02:38.6363  226.934 Day 1 Withdrawn 51 31 O'Ward, Patricio D/C/F  39.6065  39.6441  39.6835  39.7279 02:38.6620  226.897 Day 1 Bumped 52 24 Karam, Sage D/C/F  39.4393  39.6974  39.7884  39.7551 02:38.6802  226.871 Day 1 Failed Attempt 53 48 Hildebrand, JR D/C/F  39.2651  39.6658  39.6522  40.1247 02:38.7078  226.832 Day 1 Retired 54 10 Rosenqvi"
2019,5565,2019_5565_indycar-qualresults.pdf,1,withdraw,"debrand, JR D/C/F  39.2651  39.6658  39.6522  40.1247 02:38.7078  226.832 Day 1 Retired 54 10 Rosenqvist, Felix D/H/F  39.5616  39.7418  39.7241  39.7456 02:38.7731  226.739 Day 1 Withdrawn 55 4 Leist, Matheus D/C/F  39.5514  39.5246  39.6225  40.0829 02:38.7814  226.727 Day 1 Retired 56 81 Hanley, Ben D/C/F  39.5568  39.6378  39.7259  39.8856 02:38.8061  226.692 Day 1 Bumped 57 42 King, Jordan D/H/F  39.7900  39.4961  39.8554  39.6850 02:38.8265  226.662 Day 1 Retired 58 5T Hinchcliffe, James D"
2019,5565,2019_5565_indycar-qualresults.pdf,1,withdraw,", Fernando D/C/F  39.6191  39.6813  39.7358  41.3816 02:40.4178  224.414 Day 1 Failed Attempt 71 24 Karam, Sage D/C/F  39.8961  39.7744  41.0345  46.1755 02:46.8805  215.723 Day 1 Withdrawn 72 5T Hinchcliffe, James D/H/F  39.7604  39.7930  39.9814  51.5065 02:51.0413  210.475 Day 1 Failed Attempt 73 42 King, Jordan D/H/F   0.0000   0.0000   0.0000   0.0000 00:00.0000 Day 1 No Attempt Field Average: 228.434 mph Information provided by Indy Racing Information System - Copyright INDYCAR 2019 "
2019,5565,2019_5565_indycar-qualresults.pdf,1,withdrawn," 9 Dixon, Scott D/H/F  39.4031  39.4315  39.5284  39.6109 02:37.9739  227.886 Day 1 Retired 39 15 Rahal, Graham D/H/F  39.3793  39.6078  39.5751  39.7530 02:38.3152  227.394 Day 1 Withdrawn 40 66 Alonso, Fernando D/C/F  39.4738  39.6072  39.6613  39.6916 02:38.4339  227.224 Day 1 Bumped 41 26 Veach, Zach D/H/F  39.4838  39.6490  39.6460  39.6705 02:38.4493  227.202 Day 1 Failed Attempt 42 10 Rosenqvist, Felix D/H/F  39.4707  39.6126  39.6845  39.6841 02:38.4519  227.198 Day 1 Withdrawn 43 48 Hil"
2019,5565,2019_5565_indycar-qualresults.pdf,1,withdrawn,"Zach D/H/F  39.4838  39.6490  39.6460  39.6705 02:38.4493  227.202 Day 1 Failed Attempt 42 10 Rosenqvist, Felix D/H/F  39.4707  39.6126  39.6845  39.6841 02:38.4519  227.198 Day 1 Withdrawn 43 48 Hildebrand, JR D/C/F  39.3756  39.4908  39.8213  39.7751 02:38.4628  227.183 Day 1 Bumped 44 42 King, Jordan D/H/F  39.5432  39.6040  39.6720  39.6980 02:38.5172  227.105 Day 1 Retired 45 15 Rahal, Graham D/H/F  39.6161  39.6358  39.6115  39.6605 02:38.5239  227.095 Day 1 Retired 46 31 O'Ward, Patricio "
2019,5565,2019_5565_indycar-qualresults.pdf,1,withdrawn,"ahal, Graham D/H/F  39.6161  39.6358  39.6115  39.6605 02:38.5239  227.095 Day 1 Retired 46 31 O'Ward, Patricio D/C/F  39.5351  39.6360  39.6156  39.7585 02:38.5452  227.065 Day 1 Withdrawn 47 66 Alonso, Fernando D/C/F  39.5100  39.5596  39.7772  39.7435 02:38.5903  227.000 Day 1 Bumped 48 5T Hinchcliffe, James D/H/F  39.5843  39.6441  39.6938  39.6990 02:38.6212  226.956 Day 1 Failed Attempt 49 24 Karam, Sage D/C/F  39.4864  39.6450  39.7297  39.7637 02:38.6248  226.951 Day 1 Failed Attempt 50 "
2019,5565,2019_5565_indycar-qualresults.pdf,1,withdrawn,"ram, Sage D/C/F  39.4864  39.6450  39.7297  39.7637 02:38.6248  226.951 Day 1 Failed Attempt 50 59 Chilton, Max D/C/F  39.5426  39.6306  39.7471  39.7160 02:38.6363  226.934 Day 1 Withdrawn 51 31 O'Ward, Patricio D/C/F  39.6065  39.6441  39.6835  39.7279 02:38.6620  226.897 Day 1 Bumped 52 24 Karam, Sage D/C/F  39.4393  39.6974  39.7884  39.7551 02:38.6802  226.871 Day 1 Failed Attempt 53 48 Hildebrand, JR D/C/F  39.2651  39.6658  39.6522  40.1247 02:38.7078  226.832 Day 1 Retired 54 10 Rosenqvi"
2019,5565,2019_5565_indycar-qualresults.pdf,1,withdrawn,"debrand, JR D/C/F  39.2651  39.6658  39.6522  40.1247 02:38.7078  226.832 Day 1 Retired 54 10 Rosenqvist, Felix D/H/F  39.5616  39.7418  39.7241  39.7456 02:38.7731  226.739 Day 1 Withdrawn 55 4 Leist, Matheus D/C/F  39.5514  39.5246  39.6225  40.0829 02:38.7814  226.727 Day 1 Retired 56 81 Hanley, Ben D/C/F  39.5568  39.6378  39.7259  39.8856 02:38.8061  226.692 Day 1 Bumped 57 42 King, Jordan D/H/F  39.7900  39.4961  39.8554  39.6850 02:38.8265  226.662 Day 1 Retired 58 5T Hinchcliffe, James D"
2019,5565,2019_5565_indycar-qualresults.pdf,1,withdrawn,", Fernando D/C/F  39.6191  39.6813  39.7358  41.3816 02:40.4178  224.414 Day 1 Failed Attempt 71 24 Karam, Sage D/C/F  39.8961  39.7744  41.0345  46.1755 02:46.8805  215.723 Day 1 Withdrawn 72 5T Hinchcliffe, James D/H/F  39.7604  39.7930  39.9814  51.5065 02:51.0413  210.475 Day 1 Failed Attempt 73 42 King, Jordan D/H/F   0.0000   0.0000   0.0000   0.0000 00:00.0000 Day 1 No Attempt Field Average: 228.434 mph Information provided by Indy Racing Information System - Copyright INDYCAR 2019 "
2019,5565,2019_5565_indycar-qualresults.pdf,1,lap 1,"ndianapolis 500 May 18, 2019 Event: Track: Report: Session: 2.5 mile(s) NTT IndyCar SeriesOfficial Qualification Results  Qualifications - Day 1 Round 6 Rank Car Driver Name C/E/T Lap 1 Lap 2 Lap 3 Lap 4 Total Time Speed Qualified On Status 1 21 Pigot, Spencer D/C/F  38.9948  39.1172  39.1649  39.1886 02:36.4655  230.083 Day 1 2 12 Power, Will D/C/F  39.0569  39.0969  39.1544  39.1584 02:36.4666  230.081 Day 1 3 22 Pagenaud, Simon D/C/F  39.0420  39.1539  39.1768  39.2483 02:36.6210  229.854 Day"
2019,5565,2019_5565_indycar-qualresults.pdf,1,results,"t 9 / Group 1 Positions 10 -33) Indianapolis Motor Speedway 103rd Indianapolis 500 May 18, 2019 Event: Track: Report: Session: 2.5 mile(s) NTT IndyCar SeriesOfficial Qualification Results  Qualifications - Day 1 Round 6 Rank Car Driver Name C/E/T Lap 1 Lap 2 Lap 3 Lap 4 Total Time Speed Qualified On Status 1 21 Pigot, Spencer D/C/F  38.9948  39.1172  39.1649  39.1886 02:36.4655  230.083 Day 1 2 12 Power, Will D/C/F  39.0569  39.0969  39.1544  39.1584 02:36.4666  230.081 Day 1 3 22 Pagenaud, Simo"
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,attempt,"co D/H/F  39.3436  39.5281   0.0000   0.0000 01:18.8717  228.219 Day 1 Waved Off 35 3 Castroneves, Helio D/C/F  39.3339  39.4492  39.4705  39.5304 02:37.7840  228.160 Day 1 Failed Attempt 36 5 Hinchcliffe, James D/H/F  39.4461   0.0000   0.0000   0.0000 00:39.4461  228.159 Day 1 Waved Off 37 25 Daly, Conor D/H/F  39.4065  39.4404  39.5280  39.5745 02:37.9494  227.921 Day 1 Retired 38 9 Dixon, Scott D/H/F  39.4031  39.4315  39.5284  39.6109 02:37.9739  227.886 Day 1 Retired 39 15 Rahal, Graham D/"
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,attempt,"o, Fernando D/C/F  39.4738  39.6072  39.6613  39.6916 02:38.4339  227.224 Day 1 Bumped 41 26 Veach, Zach D/H/F  39.4838  39.6490  39.6460  39.6705 02:38.4493  227.202 Day 1 Failed Attempt 42 10 Rosenqvist, Felix D/H/F  39.4707  39.6126  39.6845  39.6841 02:38.4519  227.198 Day 1 Withdrawn 43 48 Hildebrand, JR D/C/F  39.3756  39.4908  39.8213  39.7751 02:38.4628  227.183 Day 1 Bumped 44 42 King, Jordan D/H/F  39.5432  39.6040  39.6720  39.6980 02:38.5172  227.105 Day 1 Retired 45 15 Rahal, Graham"
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,attempt,"ando D/C/F  39.5100  39.5596  39.7772  39.7435 02:38.5903  227.000 Day 1 Bumped 48 5T Hinchcliffe, James D/H/F  39.5843  39.6441  39.6938  39.6990 02:38.6212  226.956 Day 1 Failed Attempt 49 24 Karam, Sage D/C/F  39.4864  39.6450  39.7297  39.7637 02:38.6248  226.951 Day 1 Failed Attempt 50 59 Chilton, Max D/C/F  39.5426  39.6306  39.7471  39.7160 02:38.6363  226.934 Day 1 Withdrawn 51 31 O'Ward, Patricio D/C/F  39.6065  39.6441  39.6835  39.7279 02:38.6620  226.897 Day 1 Bumped 52 24 Karam, Sag"
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,attempt,"mes D/H/F  39.5843  39.6441  39.6938  39.6990 02:38.6212  226.956 Day 1 Failed Attempt 49 24 Karam, Sage D/C/F  39.4864  39.6450  39.7297  39.7637 02:38.6248  226.951 Day 1 Failed Attempt 50 59 Chilton, Max D/C/F  39.5426  39.6306  39.7471  39.7160 02:38.6363  226.934 Day 1 Withdrawn 51 31 O'Ward, Patricio D/C/F  39.6065  39.6441  39.6835  39.7279 02:38.6620  226.897 Day 1 Bumped 52 24 Karam, Sage D/C/F  39.4393  39.6974  39.7884  39.7551 02:38.6802  226.871 Day 1 Failed Attempt 53 48 Hildebrand"
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,attempt,"d, Patricio D/C/F  39.6065  39.6441  39.6835  39.7279 02:38.6620  226.897 Day 1 Bumped 52 24 Karam, Sage D/C/F  39.4393  39.6974  39.7884  39.7551 02:38.6802  226.871 Day 1 Failed Attempt 53 48 Hildebrand, JR D/C/F  39.2651  39.6658  39.6522  40.1247 02:38.7078  226.832 Day 1 Retired 54 10 Rosenqvist, Felix D/H/F  39.5616  39.7418  39.7241  39.7456 02:38.7731  226.739 Day 1 Withdrawn 55 4 Leist, Matheus D/C/F  39.5514  39.5246  39.6225  40.0829 02:38.7814  226.727 Day 1 Retired 56 81 Hanley, Ben"
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,attempt,"dan D/H/F  39.7900  39.4961  39.8554  39.6850 02:38.8265  226.662 Day 1 Retired 58 5T Hinchcliffe, James D/H/F  39.6008  39.6904  39.6559  39.9725 02:38.9196  226.530 Day 1 Failed Attempt 59 59 Chilton, Max D/C/F  39.6466  39.7373  39.7990  39.8600 02:39.0429  226.354 Day 1 Failed Attempt 60 59 Chilton, Max D/C/F  39.6954  39.7075  39.7335  39.9297 02:39.0661  226.321 Day 1 Failed Attempt 61 32 Kaiser, Kyle D/C/F  39.7538  39.7301  39.8555   0.0000 01:59.3394  226.245 Day 1 Waved Off 62 66 Alons"
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,attempt,"es D/H/F  39.6008  39.6904  39.6559  39.9725 02:38.9196  226.530 Day 1 Failed Attempt 59 59 Chilton, Max D/C/F  39.6466  39.7373  39.7990  39.8600 02:39.0429  226.354 Day 1 Failed Attempt 60 59 Chilton, Max D/C/F  39.6954  39.7075  39.7335  39.9297 02:39.0661  226.321 Day 1 Failed Attempt 61 32 Kaiser, Kyle D/C/F  39.7538  39.7301  39.8555   0.0000 01:59.3394  226.245 Day 1 Waved Off 62 66 Alonso, Fernando D/C/F  39.3935  39.7859  40.2490   0.0000 01:59.4284  226.077 Day 1 Waved Off 63 81 Hanley"
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,attempt,"ax D/C/F  39.6466  39.7373  39.7990  39.8600 02:39.0429  226.354 Day 1 Failed Attempt 60 59 Chilton, Max D/C/F  39.6954  39.7075  39.7335  39.9297 02:39.0661  226.321 Day 1 Failed Attempt 61 32 Kaiser, Kyle D/C/F  39.7538  39.7301  39.8555   0.0000 01:59.3394  226.245 Day 1 Waved Off 62 66 Alonso, Fernando D/C/F  39.3935  39.7859  40.2490   0.0000 01:59.4284  226.077 Day 1 Waved Off 63 81 Hanley, Ben D/C/F  39.5982  39.7666  39.9345  40.0282 02:39.3275  225.950 Day 1 Bumped 64 32 Kaiser, Kyle D/"
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,attempt,"anley, Ben D/C/F  39.5982  39.7666  39.9345  40.0282 02:39.3275  225.950 Day 1 Bumped 64 32 Kaiser, Kyle D/C/F  39.6294  39.7515  39.8126  40.1565 02:39.3500  225.918 Day 1 Failed Attempt 65 24 Karam, Sage D/C/F  39.8197  39.8402  39.8712   0.0000 01:59.5311  225.883 Day 1 Waved Off 66 24 Karam, Sage D/C/F  39.5567  39.7184  39.9054  40.2065 02:39.3870  225.865 Day 1 Failed Attempt 67 32 Kaiser, Kyle D/C/F  39.7532  39.8687  39.9364   0.0000 01:59.5583  225.831 Day 1 Waved Off 68 31 O'Ward, Patr"
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,attempt,"am, Sage D/C/F  39.8197  39.8402  39.8712   0.0000 01:59.5311  225.883 Day 1 Waved Off 66 24 Karam, Sage D/C/F  39.5567  39.7184  39.9054  40.2065 02:39.3870  225.865 Day 1 Failed Attempt 67 32 Kaiser, Kyle D/C/F  39.7532  39.8687  39.9364   0.0000 01:59.5583  225.831 Day 1 Waved Off 68 31 O'Ward, Patricio D/C/F  39.7380  39.7721  39.8650  40.1098 02:39.4849  225.727 Day 1 Bumped 69 66 Alonso, Fernando D/C/F  39.6527  39.9934  40.0639  40.2100 02:39.9200  225.113 Day 1 Bumped 70 66 Alonso, Ferna"
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,attempt,"rnando D/C/F  39.6527  39.9934  40.0639  40.2100 02:39.9200  225.113 Day 1 Bumped 70 66 Alonso, Fernando D/C/F  39.6191  39.6813  39.7358  41.3816 02:40.4178  224.414 Day 1 Failed Attempt 71 24 Karam, Sage D/C/F  39.8961  39.7744  41.0345  46.1755 02:46.8805  215.723 Day 1 Withdrawn 72 5T Hinchcliffe, James D/H/F  39.7604  39.7930  39.9814  51.5065 02:51.0413  210.475 Day 1 Failed Attempt 73 42 King, Jordan D/H/F   0.0000   0.0000   0.0000   0.0000 00:00.0000 Day 1 No Attempt Field Average: 228."
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,attempt,"e D/C/F  39.8961  39.7744  41.0345  46.1755 02:46.8805  215.723 Day 1 Withdrawn 72 5T Hinchcliffe, James D/H/F  39.7604  39.7930  39.9814  51.5065 02:51.0413  210.475 Day 1 Failed Attempt 73 42 King, Jordan D/H/F   0.0000   0.0000   0.0000   0.0000 00:00.0000 Day 1 No Attempt Field Average: 228.434 mph Information provided by Indy Racing Information System - Copyright INDYCAR 2019 "
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,attempt,"chcliffe, James D/H/F  39.7604  39.7930  39.9814  51.5065 02:51.0413  210.475 Day 1 Failed Attempt 73 42 King, Jordan D/H/F   0.0000   0.0000   0.0000   0.0000 00:00.0000 Day 1 No Attempt Field Average: 228.434 mph Information provided by Indy Racing Information System - Copyright INDYCAR 2019 "
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,withdraw," 9 Dixon, Scott D/H/F  39.4031  39.4315  39.5284  39.6109 02:37.9739  227.886 Day 1 Retired 39 15 Rahal, Graham D/H/F  39.3793  39.6078  39.5751  39.7530 02:38.3152  227.394 Day 1 Withdrawn 40 66 Alonso, Fernando D/C/F  39.4738  39.6072  39.6613  39.6916 02:38.4339  227.224 Day 1 Bumped 41 26 Veach, Zach D/H/F  39.4838  39.6490  39.6460  39.6705 02:38.4493  227.202 Day 1 Failed Attempt 42 10 Rosenqvist, Felix D/H/F  39.4707  39.6126  39.6845  39.6841 02:38.4519  227.198 Day 1 Withdrawn 43 48 Hil"
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,withdraw,"Zach D/H/F  39.4838  39.6490  39.6460  39.6705 02:38.4493  227.202 Day 1 Failed Attempt 42 10 Rosenqvist, Felix D/H/F  39.4707  39.6126  39.6845  39.6841 02:38.4519  227.198 Day 1 Withdrawn 43 48 Hildebrand, JR D/C/F  39.3756  39.4908  39.8213  39.7751 02:38.4628  227.183 Day 1 Bumped 44 42 King, Jordan D/H/F  39.5432  39.6040  39.6720  39.6980 02:38.5172  227.105 Day 1 Retired 45 15 Rahal, Graham D/H/F  39.6161  39.6358  39.6115  39.6605 02:38.5239  227.095 Day 1 Retired 46 31 O'Ward, Patricio "
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,withdraw,"ahal, Graham D/H/F  39.6161  39.6358  39.6115  39.6605 02:38.5239  227.095 Day 1 Retired 46 31 O'Ward, Patricio D/C/F  39.5351  39.6360  39.6156  39.7585 02:38.5452  227.065 Day 1 Withdrawn 47 66 Alonso, Fernando D/C/F  39.5100  39.5596  39.7772  39.7435 02:38.5903  227.000 Day 1 Bumped 48 5T Hinchcliffe, James D/H/F  39.5843  39.6441  39.6938  39.6990 02:38.6212  226.956 Day 1 Failed Attempt 49 24 Karam, Sage D/C/F  39.4864  39.6450  39.7297  39.7637 02:38.6248  226.951 Day 1 Failed Attempt 50 "
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,withdraw,"ram, Sage D/C/F  39.4864  39.6450  39.7297  39.7637 02:38.6248  226.951 Day 1 Failed Attempt 50 59 Chilton, Max D/C/F  39.5426  39.6306  39.7471  39.7160 02:38.6363  226.934 Day 1 Withdrawn 51 31 O'Ward, Patricio D/C/F  39.6065  39.6441  39.6835  39.7279 02:38.6620  226.897 Day 1 Bumped 52 24 Karam, Sage D/C/F  39.4393  39.6974  39.7884  39.7551 02:38.6802  226.871 Day 1 Failed Attempt 53 48 Hildebrand, JR D/C/F  39.2651  39.6658  39.6522  40.1247 02:38.7078  226.832 Day 1 Retired 54 10 Rosenqvi"
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,withdraw,"debrand, JR D/C/F  39.2651  39.6658  39.6522  40.1247 02:38.7078  226.832 Day 1 Retired 54 10 Rosenqvist, Felix D/H/F  39.5616  39.7418  39.7241  39.7456 02:38.7731  226.739 Day 1 Withdrawn 55 4 Leist, Matheus D/C/F  39.5514  39.5246  39.6225  40.0829 02:38.7814  226.727 Day 1 Retired 56 81 Hanley, Ben D/C/F  39.5568  39.6378  39.7259  39.8856 02:38.8061  226.692 Day 1 Bumped 57 42 King, Jordan D/H/F  39.7900  39.4961  39.8554  39.6850 02:38.8265  226.662 Day 1 Retired 58 5T Hinchcliffe, James D"
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,withdraw,", Fernando D/C/F  39.6191  39.6813  39.7358  41.3816 02:40.4178  224.414 Day 1 Failed Attempt 71 24 Karam, Sage D/C/F  39.8961  39.7744  41.0345  46.1755 02:46.8805  215.723 Day 1 Withdrawn 72 5T Hinchcliffe, James D/H/F  39.7604  39.7930  39.9814  51.5065 02:51.0413  210.475 Day 1 Failed Attempt 73 42 King, Jordan D/H/F   0.0000   0.0000   0.0000   0.0000 00:00.0000 Day 1 No Attempt Field Average: 228.434 mph Information provided by Indy Racing Information System - Copyright INDYCAR 2019 "
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,withdrawn," 9 Dixon, Scott D/H/F  39.4031  39.4315  39.5284  39.6109 02:37.9739  227.886 Day 1 Retired 39 15 Rahal, Graham D/H/F  39.3793  39.6078  39.5751  39.7530 02:38.3152  227.394 Day 1 Withdrawn 40 66 Alonso, Fernando D/C/F  39.4738  39.6072  39.6613  39.6916 02:38.4339  227.224 Day 1 Bumped 41 26 Veach, Zach D/H/F  39.4838  39.6490  39.6460  39.6705 02:38.4493  227.202 Day 1 Failed Attempt 42 10 Rosenqvist, Felix D/H/F  39.4707  39.6126  39.6845  39.6841 02:38.4519  227.198 Day 1 Withdrawn 43 48 Hil"
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,withdrawn,"Zach D/H/F  39.4838  39.6490  39.6460  39.6705 02:38.4493  227.202 Day 1 Failed Attempt 42 10 Rosenqvist, Felix D/H/F  39.4707  39.6126  39.6845  39.6841 02:38.4519  227.198 Day 1 Withdrawn 43 48 Hildebrand, JR D/C/F  39.3756  39.4908  39.8213  39.7751 02:38.4628  227.183 Day 1 Bumped 44 42 King, Jordan D/H/F  39.5432  39.6040  39.6720  39.6980 02:38.5172  227.105 Day 1 Retired 45 15 Rahal, Graham D/H/F  39.6161  39.6358  39.6115  39.6605 02:38.5239  227.095 Day 1 Retired 46 31 O'Ward, Patricio "
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,withdrawn,"ahal, Graham D/H/F  39.6161  39.6358  39.6115  39.6605 02:38.5239  227.095 Day 1 Retired 46 31 O'Ward, Patricio D/C/F  39.5351  39.6360  39.6156  39.7585 02:38.5452  227.065 Day 1 Withdrawn 47 66 Alonso, Fernando D/C/F  39.5100  39.5596  39.7772  39.7435 02:38.5903  227.000 Day 1 Bumped 48 5T Hinchcliffe, James D/H/F  39.5843  39.6441  39.6938  39.6990 02:38.6212  226.956 Day 1 Failed Attempt 49 24 Karam, Sage D/C/F  39.4864  39.6450  39.7297  39.7637 02:38.6248  226.951 Day 1 Failed Attempt 50 "
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,withdrawn,"ram, Sage D/C/F  39.4864  39.6450  39.7297  39.7637 02:38.6248  226.951 Day 1 Failed Attempt 50 59 Chilton, Max D/C/F  39.5426  39.6306  39.7471  39.7160 02:38.6363  226.934 Day 1 Withdrawn 51 31 O'Ward, Patricio D/C/F  39.6065  39.6441  39.6835  39.7279 02:38.6620  226.897 Day 1 Bumped 52 24 Karam, Sage D/C/F  39.4393  39.6974  39.7884  39.7551 02:38.6802  226.871 Day 1 Failed Attempt 53 48 Hildebrand, JR D/C/F  39.2651  39.6658  39.6522  40.1247 02:38.7078  226.832 Day 1 Retired 54 10 Rosenqvi"
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,withdrawn,"debrand, JR D/C/F  39.2651  39.6658  39.6522  40.1247 02:38.7078  226.832 Day 1 Retired 54 10 Rosenqvist, Felix D/H/F  39.5616  39.7418  39.7241  39.7456 02:38.7731  226.739 Day 1 Withdrawn 55 4 Leist, Matheus D/C/F  39.5514  39.5246  39.6225  40.0829 02:38.7814  226.727 Day 1 Retired 56 81 Hanley, Ben D/C/F  39.5568  39.6378  39.7259  39.8856 02:38.8061  226.692 Day 1 Bumped 57 42 King, Jordan D/H/F  39.7900  39.4961  39.8554  39.6850 02:38.8265  226.662 Day 1 Retired 58 5T Hinchcliffe, James D"
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,withdrawn,", Fernando D/C/F  39.6191  39.6813  39.7358  41.3816 02:40.4178  224.414 Day 1 Failed Attempt 71 24 Karam, Sage D/C/F  39.8961  39.7744  41.0345  46.1755 02:46.8805  215.723 Day 1 Withdrawn 72 5T Hinchcliffe, James D/H/F  39.7604  39.7930  39.9814  51.5065 02:51.0413  210.475 Day 1 Failed Attempt 73 42 King, Jordan D/H/F   0.0000   0.0000   0.0000   0.0000 00:00.0000 Day 1 No Attempt Field Average: 228.434 mph Information provided by Indy Racing Information System - Copyright INDYCAR 2019 "
2019,5565,2019_5565_indycar-results-quals-day1.pdf,1,lap 1,"l Qualification Results 103rd Indianapolis 500 May 18, 2019 Event: Track: Report: Session: 2.5 mile(s) NTT IndyCar Series Qualifications - Day 1 Round 6 Rank Car Driver Name C/E/T Lap 1 Lap 2 Lap 3 Lap 4 Total Time Speed Qualified On Status 1 21 Pigot, Spencer D/C/F  38.9948  39.1172  39.1649  39.1886 02:36.4655  230.083 Day 1 2 12 Power, Will D/C/F  39.0569  39.0969  39.1544  39.1584 02:36.4666  230.081 Day 1 3 22 Pagenaud, Simon D/C/F  39.0420  39.1539  39.1768  39.2483 02:36.6210  229.854 Day"
