event_id,event_year,event_time,event_type,car_or_entry_id,decision_snapshot_id,prediction_id,information_cutoff,payload,provenance_ids,input_hash,event_hash,evaluation_status,abstention_reason_codes
18:2021:APPLICABILITY_CHANGED:000026,2021,2021-05-22T16:19:56Z,APPLICABILITY_CHANGED,18,phase3:2021_car18,,2021-05-22T16:19:56Z,"{""category"": ""CONDITIONAL_OUTLOOK_SUPPORTED_BUT_HISTORICAL_SCORING_UNSUPPORTED"", ""historical_evaluation_support"": {""anchor_horizon_min"": null, ""status"": ""ABSTAINED""}, ""inference_support"": {""abstained_horizons_min"": [], ""supported_horizons_min"": [15, 30, 60, 90, 120]}, ""strategy_identifiability"": {""note"": ""This project does not model opportunity timing and never issues a strategy recommendation."", ""status"": ""NOT_MODELLED""}}",,,5243dd1cf8ffb367db9d8d47ab31bb4b3cece2f3dc734fca2b6db6af5d7dda9c,CONDITIONAL_OUTLOOK_SUPPORTED_BUT_HISTORICAL_SCORING_UNSUPPORTED,
18:2021:FORECAST_AVAILABLE:000016,2021,2021-05-22T16:19:56Z,FORECAST_AVAILABLE,18,phase3:2021_car18,,2021-05-22T16:19:56Z,"{""forecast_ambient_temp_c"": 27.023156738281273, ""forecast_issue_time"": ""2021-05-22T16:00:00Z"", ""forecast_valid_time"": ""2021-05-22T17:00:00Z"", ""horizon_minutes"": 15, ""valid_time_error_minutes"": 25.066666666666666}",HRRR:20210522:1:2021-05-22 16:00:00+00:00:2021-05-22 17:00:00+00:00,,609d6eea2b2129f4606c7021822e10da9ac610b5857d39ba839a24471e35a767,OK,
18:2021:FORECAST_AVAILABLE:000018,2021,2021-05-22T16:19:56Z,FORECAST_AVAILABLE,18,phase3:2021_car18,,2021-05-22T16:19:56Z,"{""forecast_ambient_temp_c"": 27.023156738281273, ""forecast_issue_time"": ""2021-05-22T16:00:00Z"", ""forecast_valid_time"": ""2021-05-22T17:00:00Z"", ""horizon_minutes"": 30, ""valid_time_error_minutes"": 10.066666666666666}",HRRR:20210522:1:2021-05-22 16:00:00+00:00:2021-05-22 17:00:00+00:00,,e38e8f52c24c92472719739dd8b158c02ab7e59380adc94d6491734a903b8684,OK,
18:2021:FORECAST_AVAILABLE:000020,2021,2021-05-22T16:19:56Z,FORECAST_AVAILABLE,18,phase3:2021_car18,,2021-05-22T16:19:56Z,"{""forecast_ambient_temp_c"": 27.023156738281273, ""forecast_issue_time"": ""2021-05-22T16:00:00Z"", ""forecast_valid_time"": ""2021-05-22T17:00:00Z"", ""horizon_minutes"": 60, ""valid_time_error_minutes"": 19.933333333333334}",HRRR:20210522:1:2021-05-22 16:00:00+00:00:2021-05-22 17:00:00+00:00,,d8d0606d1ff99de47a22b710bc7bf30c248933842a6c42314e79d296bb55c2ac,OK,
18:2021:FORECAST_AVAILABLE:000022,2021,2021-05-22T16:19:56Z,FORECAST_AVAILABLE,18,phase3:2021_car18,,2021-05-22T16:19:56Z,"{""forecast_ambient_temp_c"": 27.882348632812523, ""forecast_issue_time"": ""2021-05-22T16:00:00Z"", ""forecast_valid_time"": ""2021-05-22T18:00:00Z"", ""horizon_minutes"": 90, ""valid_time_error_minutes"": 10.066666666666666}",HRRR:20210522:2:2021-05-22 16:00:00+00:00:2021-05-22 18:00:00+00:00,,d85998ea3e6f572c553ce02e46154a03cbda1bd7065e78e75fbe6a46409ee8a4,OK,
18:2021:FORECAST_AVAILABLE:000024,2021,2021-05-22T16:19:56Z,FORECAST_AVAILABLE,18,phase3:2021_car18,,2021-05-22T16:19:56Z,"{""forecast_ambient_temp_c"": 27.882348632812523, ""forecast_issue_time"": ""2021-05-22T16:00:00Z"", ""forecast_valid_time"": ""2021-05-22T18:00:00Z"", ""horizon_minutes"": 120, ""valid_time_error_minutes"": 19.933333333333334}",HRRR:20210522:2:2021-05-22 16:00:00+00:00:2021-05-22 18:00:00+00:00,,11ad7420c898b9e3a60008e42297e916145491fa92989ed34dfab905c8cfa608,OK,
18:2021:PHYSICAL_STATE_OBSERVED:000015,2021,2021-05-22T16:19:56Z,PHYSICAL_STATE_OBSERVED,18,,,2021-05-22T16:19:56Z,"{""current_ambient_temp_c"": 26.666666666666668, ""current_track_temp_c"": 34.44444444444444}",,,f9c1c0ca8a35fb525e32492c67f6eb3388a16c3a1ff07c46698578f3480012e1,OK,
18:2021:SHADOW_INFERENCE_ISSUED:000017,2021,2021-05-22T16:19:56Z,SHADOW_INFERENCE_ISSUED,18,phase3:2021_car18,phase3:2021_car18:h15,2021-05-22T16:19:56Z,"{""applicability_status"": ""SUPPORTED"", ""conditional_physical_opportunity_value"": 0.023542664209894242, ""expected_delta_v"": 0.023542664209894242, ""explanation"": {""current_track_to_ambient_thermal_gap_c"": 7.777777777777775, ""forecast_ambient_trajectory_c"": {""current_ambient_temp_c"": 26.666666666666668, ""delta_ambient_temp_c"": 0.3564900716146049, ""forecast_future_ambient_temp_c"": 27.023156738281273}, ""note"": ""These are the exact closed-form M2b_mean_solar terms FINAL_V2's adapter already evaluates for this horizon (see final_v2_adapter.py); shown here for display only, not a separate model or decomposition."", ""predicted_future_track_temperature_change_c"": 1.1753122625796661, ""solar_elevation_mean_deg"": 64.84136625062905, ""uncertainty_source_reference"": {""interpretation"": ""Frozen V2-D sensitivity ablation: fraction of this horizon's 80% predictive-interval width attributable to removing empirical attempt-level performance residual uncertainty. This is a global, frozen reference for the horizon, not a decomposition specific to this one prediction."", ""pi80_width_reduction_vs_full_removing_empirical_residual"": 0.9042389450398576, ""source"": ""weather/output/v2d_uncertainty_ablation/v2d_uncertainty_ablation_width_reduction_v1.csv"", ""variant"": ""NO_RESIDUAL""}}, ""horizon_minutes"": 15, ""median_delta_v"": 0.026366583547943724, ""p_improve"": 0.52415, ""pi80_high"": 0.7784797928632063, ""pi80_low"": -0.7185296998122632, ""pi90_high"": 1.2428663174498547, ""pi90_low"": -1.1894665722808855, ""queue_time_prediction"": ""NOT MODELLED"", ""retain_withdraw_recommendation"": ""NOT ISSUED""}",HRRR:20210522:1:2021-05-22 16:00:00+00:00:2021-05-22 17:00:00+00:00;008900eb428ad820bea907f91fe7c77a7e5965b56e20993b5acf9aed7627099d,1834deded20719dcc8d249f595039a4ce4a0a44387d7445cdd2f85963a46c671,aa3556dc09df9f15f6ef801f443f3f1c75894ee86b39662b51aa07372bf8c61d,SUPPORTED,
18:2021:SHADOW_INFERENCE_ISSUED:000019,2021,2021-05-22T16:19:56Z,SHADOW_INFERENCE_ISSUED,18,phase3:2021_car18,phase3:2021_car18:h30,2021-05-22T16:19:56Z,"{""applicability_status"": ""SUPPORTED"", ""conditional_physical_opportunity_value"": -0.014704925555070202, ""expected_delta_v"": -0.014704925555070202, ""explanation"": {""current_track_to_ambient_thermal_gap_c"": 7.777777777777775, ""forecast_ambient_trajectory_c"": {""current_ambient_temp_c"": 26.666666666666668, ""delta_ambient_temp_c"": 0.3564900716146049, ""forecast_future_ambient_temp_c"": 27.023156738281273}, ""note"": ""These are the exact closed-form M2b_mean_solar terms FINAL_V2's adapter already evaluates for this horizon (see final_v2_adapter.py); shown here for display only, not a separate model or decomposition."", ""predicted_future_track_temperature_change_c"": 2.1527287550764465, ""solar_elevation_mean_deg"": 65.7104552696424, ""uncertainty_source_reference"": {""interpretation"": ""Frozen V2-D sensitivity ablation: fraction of this horizon's 80% predictive-interval width attributable to removing empirical attempt-level performance residual uncertainty. This is a global, frozen reference for the horizon, not a decomposition specific to this one prediction."", ""pi80_width_reduction_vs_full_removing_empirical_residual"": 0.8554256022935537, ""source"": ""weather/output/v2d_uncertainty_ablation/v2d_uncertainty_ablation_width_reduction_v1.csv"", ""variant"": ""NO_RESIDUAL""}}, ""horizon_minutes"": 30, ""median_delta_v"": -0.01141578422625935, ""p_improve"": 0.4908, ""pi80_high"": 0.7542581101229665, ""pi80_low"": -0.7504930690367136, ""pi90_high"": 1.2158078282491573, ""pi90_low"": -1.232716706287916, ""queue_time_prediction"": ""NOT MODELLED"", ""retain_withdraw_recommendation"": ""NOT ISSUED""}",HRRR:20210522:1:2021-05-22 16:00:00+00:00:2021-05-22 17:00:00+00:00;008900eb428ad820bea907f91fe7c77a7e5965b56e20993b5acf9aed7627099d,1834deded20719dcc8d249f595039a4ce4a0a44387d7445cdd2f85963a46c671,72ec4ff23420d7e3c195510801f7ebe6331d1b300cbd9a1e6475df4b465c5a1a,SUPPORTED,
18:2021:SHADOW_INFERENCE_ISSUED:000021,2021,2021-05-22T16:19:56Z,SHADOW_INFERENCE_ISSUED,18,phase3:2021_car18,phase3:2021_car18:h60,2021-05-22T16:19:56Z,"{""applicability_status"": ""SUPPORTED"", ""conditional_physical_opportunity_value"": -0.08326073420183538, ""expected_delta_v"": -0.08326073420183538, ""explanation"": {""current_track_to_ambient_thermal_gap_c"": 7.777777777777775, ""forecast_ambient_trajectory_c"": {""current_ambient_temp_c"": 26.666666666666668, ""delta_ambient_temp_c"": 0.3564900716146049, ""forecast_future_ambient_temp_c"": 27.023156738281273}, ""note"": ""These are the exact closed-form M2b_mean_solar terms FINAL_V2's adapter already evaluates for this horizon (see final_v2_adapter.py); shown here for display only, not a separate model or decomposition."", ""predicted_future_track_temperature_change_c"": 3.9413686450657455, ""solar_elevation_mean_deg"": 66.89032607832755, ""uncertainty_source_reference"": {""interpretation"": ""Frozen V2-D sensitivity ablation: fraction of this horizon's 80% predictive-interval width attributable to removing empirical attempt-level performance residual uncertainty. This is a global, frozen reference for the horizon, not a decomposition specific to this one prediction."", ""pi80_width_reduction_vs_full_removing_empirical_residual"": 0.798707118459242, ""source"": ""weather/output/v2d_uncertainty_ablation/v2d_uncertainty_ablation_width_reduction_v1.csv"", ""variant"": ""NO_RESIDUAL""}}, ""horizon_minutes"": 60, ""median_delta_v"": -0.07844789596369034, ""p_improve"": 0.43875, ""pi80_high"": 0.690788562252791, ""pi80_low"": -0.8713076081170378, ""pi90_high"": 1.179295575127549, ""pi90_low"": -1.3136483520322872, ""queue_time_prediction"": ""NOT MODELLED"", ""retain_withdraw_recommendation"": ""NOT ISSUED""}",HRRR:20210522:1:2021-05-22 16:00:00+00:00:2021-05-22 17:00:00+00:00;008900eb428ad820bea907f91fe7c77a7e5965b56e20993b5acf9aed7627099d,1834deded20719dcc8d249f595039a4ce4a0a44387d7445cdd2f85963a46c671,ec7a17dbfed91f15ed7f140f2b7200ebdbb2e621fe0264097d5d9a31af76f56e,SUPPORTED,
18:2021:SHADOW_INFERENCE_ISSUED:000023,2021,2021-05-22T16:19:56Z,SHADOW_INFERENCE_ISSUED,18,phase3:2021_car18,phase3:2021_car18:h90,2021-05-22T16:19:56Z,"{""applicability_status"": ""SUPPORTED"", ""conditional_physical_opportunity_value"": -0.009265711893908209, ""expected_delta_v"": -0.009265711893908209, ""explanation"": {""current_track_to_ambient_thermal_gap_c"": 7.777777777777775, ""forecast_ambient_trajectory_c"": {""current_ambient_temp_c"": 26.666666666666668, ""delta_ambient_temp_c"": 1.2156819661458549, ""forecast_future_ambient_temp_c"": 27.882348632812523}, ""note"": ""These are the exact closed-form M2b_mean_solar terms FINAL_V2's adapter already evaluates for this horizon (see final_v2_adapter.py); shown here for display only, not a separate model or decomposition."", ""predicted_future_track_temperature_change_c"": 6.436767395378561, ""solar_elevation_mean_deg"": 67.1129865583072, ""uncertainty_source_reference"": {""interpretation"": ""Frozen V2-D sensitivity ablation: fraction of this horizon's 80% predictive-interval width attributable to removing empirical attempt-level performance residual uncertainty. This is a global, frozen reference for the horizon, not a decomposition specific to this one prediction."", ""pi80_width_reduction_vs_full_removing_empirical_residual"": 0.7587800187488541, ""source"": ""weather/output/v2d_uncertainty_ablation/v2d_uncertainty_ablation_width_reduction_v1.csv"", ""variant"": ""NO_RESIDUAL""}}, ""horizon_minutes"": 90, ""median_delta_v"": 0.000360056413761807, ""p_improve"": 0.5001, ""pi80_high"": 0.7745876874857804, ""pi80_low"": -0.8134139528438908, ""pi90_high"": 1.2609377586924146, ""pi90_low"": -1.264520741950884, ""queue_time_prediction"": ""NOT MODELLED"", ""retain_withdraw_recommendation"": ""NOT ISSUED""}",HRRR:20210522:2:2021-05-22 16:00:00+00:00:2021-05-22 18:00:00+00:00;008900eb428ad820bea907f91fe7c77a7e5965b56e20993b5acf9aed7627099d,1834deded20719dcc8d249f595039a4ce4a0a44387d7445cdd2f85963a46c671,13b85655fab43bc1db345b430abd139905db9de2ec7d3e94d58c70bfa23f2b90,SUPPORTED,
18:2021:SHADOW_INFERENCE_ISSUED:000025,2021,2021-05-22T16:19:56Z,SHADOW_INFERENCE_ISSUED,18,phase3:2021_car18,phase3:2021_car18:h120,2021-05-22T16:19:56Z,"{""applicability_status"": ""SUPPORTED"", ""conditional_physical_opportunity_value"": -0.028357567611861215, ""expected_delta_v"": -0.028357567611861215, ""explanation"": {""current_track_to_ambient_thermal_gap_c"": 7.777777777777775, ""forecast_ambient_trajectory_c"": {""current_ambient_temp_c"": 26.666666666666668, ""delta_ambient_temp_c"": 1.2156819661458549, ""forecast_future_ambient_temp_c"": 27.882348632812523}, ""note"": ""These are the exact closed-form M2b_mean_solar terms FINAL_V2's adapter already evaluates for this horizon (see final_v2_adapter.py); shown here for display only, not a separate model or decomposition."", ""predicted_future_track_temperature_change_c"": 6.93077893901806, ""solar_elevation_mean_deg"": 66.3171206781926, ""uncertainty_source_reference"": {""interpretation"": ""Frozen V2-D sensitivity ablation: fraction of this horizon's 80% predictive-interval width attributable to removing empirical attempt-level performance residual uncertainty. This is a global, frozen reference for the horizon, not a decomposition specific to this one prediction."", ""pi80_width_reduction_vs_full_removing_empirical_residual"": 0.7279196050802543, ""source"": ""weather/output/v2d_uncertainty_ablation/v2d_uncertainty_ablation_width_reduction_v1.csv"", ""variant"": ""NO_RESIDUAL""}}, ""horizon_minutes"": 120, ""median_delta_v"": -0.02087840990654214, ""p_improve"": 0.4834, ""pi80_high"": 0.756249157479162, ""pi80_low"": -0.8472016272089624, ""pi90_high"": 1.2474132241734868, ""pi90_low"": -1.2998850454026045, ""queue_time_prediction"": ""NOT MODELLED"", ""retain_withdraw_recommendation"": ""NOT ISSUED""}",HRRR:20210522:2:2021-05-22 16:00:00+00:00:2021-05-22 18:00:00+00:00;008900eb428ad820bea907f91fe7c77a7e5965b56e20993b5acf9aed7627099d,1834deded20719dcc8d249f595039a4ce4a0a44387d7445cdd2f85963a46c671,e4ed23663f583ce8080a96ec809093b1e78e1c48dd230eae3ec6919f35036244,SUPPORTED,
2:2021:APPLICABILITY_CHANGED:000040,2021,2021-05-22T16:39:06Z,APPLICABILITY_CHANGED,2,phase3:2021_car2,,2021-05-22T16:39:06Z,"{""category"": ""CONDITIONAL_OUTLOOK_SUPPORTED_BUT_HISTORICAL_SCORING_UNSUPPORTED"", ""historical_evaluation_support"": {""anchor_horizon_min"": null, ""status"": ""ABSTAINED""}, ""inference_support"": {""abstained_horizons_min"": [], ""supported_horizons_min"": [15, 30, 60, 90, 120]}, ""strategy_identifiability"": {""note"": ""This project does not model opportunity timing and never issues a strategy recommendation."", ""status"": ""NOT_MODELLED""}}",,,4f5f76ccbd657c058c77e41c83654f38c22f16360d06e8c10d1f10893b96a2f9,CONDITIONAL_OUTLOOK_SUPPORTED_BUT_HISTORICAL_SCORING_UNSUPPORTED,
2:2021:FORECAST_AVAILABLE:000030,2021,2021-05-22T16:39:06Z,FORECAST_AVAILABLE,2,phase3:2021_car2,,2021-05-22T16:39:06Z,"{""forecast_ambient_temp_c"": 27.023156738281273, ""forecast_issue_time"": ""2021-05-22T16:00:00Z"", ""forecast_valid_time"": ""2021-05-22T17:00:00Z"", ""horizon_minutes"": 15, ""valid_time_error_minutes"": 5.9}",HRRR:20210522:1:2021-05-22 16:00:00+00:00:2021-05-22 17:00:00+00:00,,5127244595403deaa8832e0eee1acd9a3f06c3448e171eea401367e2f54a18e9,OK,
2:2021:FORECAST_AVAILABLE:000032,2021,2021-05-22T16:39:06Z,FORECAST_AVAILABLE,2,phase3:2021_car2,,2021-05-22T16:39:06Z,"{""forecast_ambient_temp_c"": 27.023156738281273, ""forecast_issue_time"": ""2021-05-22T16:00:00Z"", ""forecast_valid_time"": ""2021-05-22T17:00:00Z"", ""horizon_minutes"": 30, ""valid_time_error_minutes"": 9.1}",HRRR:20210522:1:2021-05-22 16:00:00+00:00:2021-05-22 17:00:00+00:00,,f0b0a8329c1e8d484851dff9649cd7346a5e5da505262e801f5c54a95e32342b,OK,
2:2021:FORECAST_AVAILABLE:000034,2021,2021-05-22T16:39:06Z,FORECAST_AVAILABLE,2,phase3:2021_car2,,2021-05-22T16:39:06Z,"{""forecast_ambient_temp_c"": 27.882348632812523, ""forecast_issue_time"": ""2021-05-22T16:00:00Z"", ""forecast_valid_time"": ""2021-05-22T18:00:00Z"", ""horizon_minutes"": 60, ""valid_time_error_minutes"": 20.9}",HRRR:20210522:2:2021-05-22 16:00:00+00:00:2021-05-22 18:00:00+00:00,,1c537841a5a6477a15e6d497721fe65e8273af8dc466dd8215fea1cac4f5af02,OK,
2:2021:FORECAST_AVAILABLE:000036,2021,2021-05-22T16:39:06Z,FORECAST_AVAILABLE,2,phase3:2021_car2,,2021-05-22T16:39:06Z,"{""forecast_ambient_temp_c"": 27.882348632812523, ""forecast_issue_time"": ""2021-05-22T16:00:00Z"", ""forecast_valid_time"": ""2021-05-22T18:00:00Z"", ""horizon_minutes"": 90, ""valid_time_error_minutes"": 9.1}",HRRR:20210522:2:2021-05-22 16:00:00+00:00:2021-05-22 18:00:00+00:00,,639f8e5f5a0be61a4c4f1dc2ba224147b5c02a6af3c09c71527976b1e124b5c7,OK,
2:2021:FORECAST_AVAILABLE:000038,2021,2021-05-22T16:39:06Z,FORECAST_AVAILABLE,2,phase3:2021_car2,,2021-05-22T16:39:06Z,"{""forecast_ambient_temp_c"": 28.174554443359398, ""forecast_issue_time"": ""2021-05-22T16:00:00Z"", ""forecast_valid_time"": ""2021-05-22T19:00:00Z"", ""horizon_minutes"": 120, ""valid_time_error_minutes"": 20.9}",HRRR:20210522:3:2021-05-22 16:00:00+00:00:2021-05-22 19:00:00+00:00,,64bf8e50c7a20f68561797d75623c7c08f49a8b46e0c1d85fd079eb1212a4ef0,OK,
2:2021:PHYSICAL_STATE_OBSERVED:000029,2021,2021-05-22T16:39:06Z,PHYSICAL_STATE_OBSERVED,2,,,2021-05-22T16:39:06Z,"{""current_ambient_temp_c"": 26.666666666666668, ""current_track_temp_c"": 35.0}",,,fd57fa3034218f080c422b0c3a1bb8caa8ef2e500c13686adfe998f0d8d87285,OK,
2:2021:SHADOW_INFERENCE_ISSUED:000031,2021,2021-05-22T16:39:06Z,SHADOW_INFERENCE_ISSUED,2,phase3:2021_car2,phase3:2021_car2:h15,2021-05-22T16:39:06Z,"{""applicability_status"": ""SUPPORTED"", ""conditional_physical_opportunity_value"": 0.023188466178716192, ""expected_delta_v"": 0.023188466178716192, ""explanation"": {""current_track_to_ambient_thermal_gap_c"": 8.333333333333332, ""forecast_ambient_trajectory_c"": {""current_ambient_temp_c"": 26.666666666666668, ""delta_ambient_temp_c"": 0.3564900716146049, ""forecast_future_ambient_temp_c"": 27.023156738281273}, ""note"": ""These are the exact closed-form M2b_mean_solar terms FINAL_V2's adapter already evaluates for this horizon (see final_v2_adapter.py); shown here for display only, not a separate model or decomposition."", ""predicted_future_track_temperature_change_c"": 1.1843892593754282, ""solar_elevation_mean_deg"": 67.18674932553395, ""uncertainty_source_reference"": {""interpretation"": ""Frozen V2-D sensitivity ablation: fraction of this horizon's 80% predictive-interval width attributable to removing empirical attempt-level performance residual uncertainty. This is a global, frozen reference for the horizon, not a decomposition specific to this one prediction."", ""pi80_width_reduction_vs_full_removing_empirical_residual"": 0.9042389450398576, ""source"": ""weather/output/v2d_uncertainty_ablation/v2d_uncertainty_ablation_width_reduction_v1.csv"", ""variant"": ""NO_RESIDUAL""}}, ""horizon_minutes"": 15, ""median_delta_v"": 0.025977010404888326, ""p_improve"": 0.5239, ""pi80_high"": 0.7780143442404038, ""pi80_low"": -0.7188466535541572, ""pi90_high"": 1.2425360739250517, ""pi90_low"": -1.1898580670355756, ""queue_time_prediction"": ""NOT MODELLED"", ""retain_withdraw_recommendation"": ""NOT ISSUED""}",HRRR:20210522:1:2021-05-22 16:00:00+00:00:2021-05-22 17:00:00+00:00;008900eb428ad820bea907f91fe7c77a7e5965b56e20993b5acf9aed7627099d,3509dd8d7b661bf8e0968788e70ff3ab76fc375cf32ece39eb78b5bfdb703f25,5d911df4d5e6a8d54348317c881fd10e57040f95697fd07e009966007cc2420a,SUPPORTED,
2:2021:SHADOW_INFERENCE_ISSUED:000033,2021,2021-05-22T16:39:06Z,SHADOW_INFERENCE_ISSUED,2,phase3:2021_car2,phase3:2021_car2:h30,2021-05-22T16:39:06Z,"{""applicability_status"": ""SUPPORTED"", ""conditional_physical_opportunity_value"": -0.015378700800884732, ""expected_delta_v"": -0.015378700800884732, ""explanation"": {""current_track_to_ambient_thermal_gap_c"": 8.333333333333332, ""forecast_ambient_trajectory_c"": {""current_ambient_temp_c"": 26.666666666666668, ""delta_ambient_temp_c"": 0.3564900716146049, ""forecast_future_ambient_temp_c"": 27.023156738281273}, ""note"": ""These are the exact closed-form M2b_mean_solar terms FINAL_V2's adapter already evaluates for this horizon (see final_v2_adapter.py); shown here for display only, not a separate model or decomposition."", ""predicted_future_track_temperature_change_c"": 2.1699955245358393, ""solar_elevation_mean_deg"": 67.82717764009088, ""uncertainty_source_reference"": {""interpretation"": ""Frozen V2-D sensitivity ablation: fraction of this horizon's 80% predictive-interval width attributable to removing empirical attempt-level performance residual uncertainty. This is a global, frozen reference for the horizon, not a decomposition specific to this one prediction."", ""pi80_width_reduction_vs_full_removing_empirical_residual"": 0.8554256022935537, ""source"": ""weather/output/v2d_uncertainty_ablation/v2d_uncertainty_ablation_width_reduction_v1.csv"", ""variant"": ""NO_RESIDUAL""}}, ""horizon_minutes"": 30, ""median_delta_v"": -0.012220693312350414, ""p_improve"": 0.49025, ""pi80_high"": 0.7539787424622905, ""pi80_low"": -0.7507720711517617, ""pi90_high"": 1.2152737160516442, ""pi90_low"": -1.2335319540239087, ""queue_time_prediction"": ""NOT MODELLED"", ""retain_withdraw_recommendation"": ""NOT ISSUED""}",HRRR:20210522:1:2021-05-22 16:00:00+00:00:2021-05-22 17:00:00+00:00;008900eb428ad820bea907f91fe7c77a7e5965b56e20993b5acf9aed7627099d,3509dd8d7b661bf8e0968788e70ff3ab76fc375cf32ece39eb78b5bfdb703f25,f658c4531e2234592df79d69c8a87d778ff900ddb4129bb8d28947591bafa129,SUPPORTED,
2:2021:SHADOW_INFERENCE_ISSUED:000035,2021,2021-05-22T16:39:06Z,SHADOW_INFERENCE_ISSUED,2,phase3:2021_car2,phase3:2021_car2:h60,2021-05-22T16:39:06Z,"{""applicability_status"": ""SUPPORTED"", ""conditional_physical_opportunity_value"": 0.03987328114049295, ""expected_delta_v"": 0.03987328114049295, ""explanation"": {""current_track_to_ambient_thermal_gap_c"": 8.333333333333332, ""forecast_ambient_trajectory_c"": {""current_ambient_temp_c"": 26.666666666666668, ""delta_ambient_temp_c"": 1.2156819661458549, ""forecast_future_ambient_temp_c"": 27.882348632812523}, ""note"": ""These are the exact closed-form M2b_mean_solar terms FINAL_V2's adapter already evaluates for this horizon (see final_v2_adapter.py); shown here for display only, not a separate model or decomposition."", ""predicted_future_track_temperature_change_c"": 5.1606351929182415, ""solar_elevation_mean_deg"": 68.41743458477396, ""uncertainty_source_reference"": {""interpretation"": ""Frozen V2-D sensitivity ablation: fraction of this horizon's 80% predictive-interval width attributable to removing empirical attempt-level performance residual uncertainty. This is a global, frozen reference for the horizon, not a decomposition specific to this one prediction."", ""pi80_width_reduction_vs_full_removing_empirical_residual"": 0.798707118459242, ""source"": ""weather/output/v2d_uncertainty_ablation/v2d_uncertainty_ablation_width_reduction_v1.csv"", ""variant"": ""NO_RESIDUAL""}}, ""horizon_minutes"": 60, ""median_delta_v"": 0.0447363260513187, ""p_improve"": 0.5344, ""pi80_high"": 0.8132173253462868, ""pi80_low"": -0.7291654630000965, ""pi90_high"": 1.2944574201115668, ""pi90_low"": -1.1889493254959373, ""queue_time_prediction"": ""NOT MODELLED"", ""retain_withdraw_recommendation"": ""NOT ISSUED""}",HRRR:20210522:2:2021-05-22 16:00:00+00:00:2021-05-22 18:00:00+00:00;008900eb428ad820bea907f91fe7c77a7e5965b56e20993b5acf9aed7627099d,3509dd8d7b661bf8e0968788e70ff3ab76fc375cf32ece39eb78b5bfdb703f25,5f8ec5a198954541f4121129b1b2a66a9fd3ec277abe4ec8ca15cd1df3c1accc,SUPPORTED,
2:2021:SHADOW_INFERENCE_ISSUED:000037,2021,2021-05-22T16:39:06Z,SHADOW_INFERENCE_ISSUED,2,phase3:2021_car2,phase3:2021_car2:h90,2021-05-22T16:39:06Z,"{""applicability_status"": ""SUPPORTED"", ""conditional_physical_opportunity_value"": -0.006675591705118443, ""expected_delta_v"": -0.006675591705118443, ""explanation"": {""current_track_to_ambient_thermal_gap_c"": 8.333333333333332, ""forecast_ambient_trajectory_c"": {""current_ambient_temp_c"": 26.666666666666668, ""delta_ambient_temp_c"": 1.2156819661458549, ""forecast_future_ambient_temp_c"": 27.882348632812523}, ""note"": ""These are the exact closed-form M2b_mean_solar terms FINAL_V2's adapter already evaluates for this horizon (see final_v2_adapter.py); shown here for display only, not a separate model or decomposition."", ""predicted_future_track_temperature_change_c"": 6.370390649646553, ""solar_elevation_mean_deg"": 67.97751097143859, ""uncertainty_source_reference"": {""interpretation"": ""Frozen V2-D sensitivity ablation: fraction of this horizon's 80% predictive-interval width attributable to removing empirical attempt-level performance residual uncertainty. This is a global, frozen reference for the horizon, not a decomposition specific to this one prediction."", ""pi80_width_reduction_vs_full_removing_empirical_residual"": 0.7587800187488541, ""source"": ""weather/output/v2d_uncertainty_ablation/v2d_uncertainty_ablation_width_reduction_v1.csv"", ""variant"": ""NO_RESIDUAL""}}, ""horizon_minutes"": 90, ""median_delta_v"": 0.0020911515497037195, ""p_improve"": 0.5018, ""pi80_high"": 0.7764070446922811, ""pi80_low"": -0.8109060819647128, ""pi90_high"": 1.2638724048449925, ""pi90_low"": -1.2620036742999108, ""queue_time_prediction"": ""NOT MODELLED"", ""retain_withdraw_recommendation"": ""NOT ISSUED""}",HRRR:20210522:2:2021-05-22 16:00:00+00:00:2021-05-22 18:00:00+00:00;008900eb428ad820bea907f91fe7c77a7e5965b56e20993b5acf9aed7627099d,3509dd8d7b661bf8e0968788e70ff3ab76fc375cf32ece39eb78b5bfdb703f25,c03f43daa2ffcceb06eaf9c4eec63425b5e951a33ff70a5499782d73e58df071,SUPPORTED,
