year,current_time_utc,future_time_utc,requested_horizon_min,actual_horizon_min,target_time_error_min,current_track_temp_c,future_track_temp_c,delta_track_temp_c,current_ambient_temp_c,future_ambient_temp_c,delta_ambient_temp_c,current_shortwave_wm2,future_shortwave_wm2,delta_shortwave_wm2,current_cloud_pct,future_cloud_pct,delta_cloud_pct,current_wind_ms,future_wind_ms,delta_wind_ms,current_gust_ms,future_gust_ms,delta_gust_ms
2020,2020-08-15 16:00:00+00:00,2020-08-15 16:15:00+00:00,15,15.0,0.0,43.333333333333336,46.666666666666664,3.3333333333333286,26.437951660156273,26.437951660156273,0.0,827.3000000000001,827.3000000000001,0.0,0.0,0.0,0.0,0.6330890744471747,0.6330890744471747,0.0,1.8355552405118944,1.8355552405118944,0.0
2020,2020-08-15 16:00:00+00:00,2020-08-15 16:30:00+00:00,30,30.0,0.0,43.333333333333336,47.77777777777778,4.444444444444443,26.437951660156273,26.437951660156273,0.0,827.3000000000001,827.3000000000001,0.0,0.0,0.0,0.0,0.6330890744471747,0.6330890744471747,0.0,1.8355552405118944,1.8355552405118944,0.0
2020,2020-08-15 16:00:00+00:00,2020-08-15 16:45:00+00:00,45,45.0,0.0,43.333333333333336,48.888888888888886,5.55555555555555,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,-272.30000000000007,0.0,8.625,8.625,0.6330890744471747,1.0142571245011491,0.38116805005397447,1.8355552405118944,1.15544743090868,-0.6801078096032145
2020,2020-08-15 16:00:00+00:00,2020-08-15 17:00:00+00:00,60,60.0,0.0,43.333333333333336,50.0,6.666666666666664,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,-272.30000000000007,0.0,8.625,8.625,0.6330890744471747,1.0142571245011491,0.38116805005397447,1.8355552405118944,1.15544743090868,-0.6801078096032145
2020,2020-08-15 16:15:00+00:00,2020-08-15 16:30:00+00:00,15,15.0,0.0,46.666666666666664,47.77777777777778,1.1111111111111143,26.437951660156273,26.437951660156273,0.0,827.3000000000001,827.3000000000001,0.0,0.0,0.0,0.0,0.6330890744471747,0.6330890744471747,0.0,1.8355552405118944,1.8355552405118944,0.0
2020,2020-08-15 16:15:00+00:00,2020-08-15 16:45:00+00:00,30,30.0,0.0,46.666666666666664,48.888888888888886,2.2222222222222214,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,-272.30000000000007,0.0,8.625,8.625,0.6330890744471747,1.0142571245011491,0.38116805005397447,1.8355552405118944,1.15544743090868,-0.6801078096032145
2020,2020-08-15 16:15:00+00:00,2020-08-15 17:00:00+00:00,45,45.0,0.0,46.666666666666664,50.0,3.3333333333333357,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,-272.30000000000007,0.0,8.625,8.625,0.6330890744471747,1.0142571245011491,0.38116805005397447,1.8355552405118944,1.15544743090868,-0.6801078096032145
2020,2020-08-15 16:15:00+00:00,2020-08-15 17:15:00+00:00,60,60.0,0.0,46.666666666666664,50.55555555555556,3.888888888888893,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,-272.30000000000007,0.0,8.625,8.625,0.6330890744471747,1.0142571245011491,0.38116805005397447,1.8355552405118944,1.15544743090868,-0.6801078096032145
2020,2020-08-15 16:30:00+00:00,2020-08-15 16:45:00+00:00,15,15.0,0.0,47.77777777777778,48.888888888888886,1.1111111111111072,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,-272.30000000000007,0.0,8.625,8.625,0.6330890744471747,1.0142571245011491,0.38116805005397447,1.8355552405118944,1.15544743090868,-0.6801078096032145
2020,2020-08-15 16:30:00+00:00,2020-08-15 17:00:00+00:00,30,30.0,0.0,47.77777777777778,50.0,2.2222222222222214,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,-272.30000000000007,0.0,8.625,8.625,0.6330890744471747,1.0142571245011491,0.38116805005397447,1.8355552405118944,1.15544743090868,-0.6801078096032145
2020,2020-08-15 16:30:00+00:00,2020-08-15 17:15:00+00:00,45,45.0,0.0,47.77777777777778,50.55555555555556,2.7777777777777786,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,-272.30000000000007,0.0,8.625,8.625,0.6330890744471747,1.0142571245011491,0.38116805005397447,1.8355552405118944,1.15544743090868,-0.6801078096032145
2020,2020-08-15 16:30:00+00:00,2020-08-15 17:30:00+00:00,60,60.0,0.0,47.77777777777778,51.666666666666664,3.8888888888888857,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,-272.30000000000007,0.0,8.625,8.625,0.6330890744471747,1.0142571245011491,0.38116805005397447,1.8355552405118944,1.15544743090868,-0.6801078096032145
2020,2020-08-15 16:45:00+00:00,2020-08-15 17:00:00+00:00,15,15.0,0.0,48.888888888888886,50.0,1.1111111111111143,27.686303710937523,27.686303710937523,0.0,555.0,555.0,0.0,8.625,8.625,0.0,1.0142571245011491,1.0142571245011491,0.0,1.15544743090868,1.15544743090868,0.0
2020,2020-08-15 16:45:00+00:00,2020-08-15 17:15:00+00:00,30,30.0,0.0,48.888888888888886,50.55555555555556,1.6666666666666714,27.686303710937523,27.686303710937523,0.0,555.0,555.0,0.0,8.625,8.625,0.0,1.0142571245011491,1.0142571245011491,0.0,1.15544743090868,1.15544743090868,0.0
2020,2020-08-15 16:45:00+00:00,2020-08-15 17:30:00+00:00,45,45.0,0.0,48.888888888888886,51.666666666666664,2.7777777777777786,27.686303710937523,27.686303710937523,0.0,555.0,555.0,0.0,8.625,8.625,0.0,1.0142571245011491,1.0142571245011491,0.0,1.15544743090868,1.15544743090868,0.0
2020,2020-08-15 16:45:00+00:00,2020-08-15 17:45:00+00:00,60,60.0,0.0,48.888888888888886,53.333333333333336,4.44444444444445,27.686303710937523,28.430261230468773,0.74395751953125,555.0,920.0,365.0,8.625,12.75,4.125,1.0142571245011491,0.8244819405075211,-0.18977518399362803,1.15544743090868,1.4857953488826752,0.3303479179739952
2020,2020-08-15 17:00:00+00:00,2020-08-15 17:15:00+00:00,15,15.0,0.0,50.0,50.55555555555556,0.5555555555555571,27.686303710937523,27.686303710937523,0.0,555.0,555.0,0.0,8.625,8.625,0.0,1.0142571245011491,1.0142571245011491,0.0,1.15544743090868,1.15544743090868,0.0
2020,2020-08-15 17:00:00+00:00,2020-08-15 17:30:00+00:00,30,30.0,0.0,50.0,51.666666666666664,1.6666666666666643,27.686303710937523,27.686303710937523,0.0,555.0,555.0,0.0,8.625,8.625,0.0,1.0142571245011491,1.0142571245011491,0.0,1.15544743090868,1.15544743090868,0.0
2020,2020-08-15 17:00:00+00:00,2020-08-15 17:45:00+00:00,45,45.0,0.0,50.0,53.333333333333336,3.3333333333333357,27.686303710937523,28.430261230468773,0.74395751953125,555.0,920.0,365.0,8.625,12.75,4.125,1.0142571245011491,0.8244819405075211,-0.18977518399362803,1.15544743090868,1.4857953488826752,0.3303479179739952
2020,2020-08-15 17:00:00+00:00,2020-08-15 18:00:00+00:00,60,60.0,0.0,50.0,50.0,0.0,27.686303710937523,28.430261230468773,0.74395751953125,555.0,920.0,365.0,8.625,12.75,4.125,1.0142571245011491,0.8244819405075211,-0.18977518399362803,1.15544743090868,1.4857953488826752,0.3303479179739952
2020,2020-08-15 17:15:00+00:00,2020-08-15 17:30:00+00:00,15,15.0,0.0,50.55555555555556,51.666666666666664,1.1111111111111072,27.686303710937523,27.686303710937523,0.0,555.0,555.0,0.0,8.625,8.625,0.0,1.0142571245011491,1.0142571245011491,0.0,1.15544743090868,1.15544743090868,0.0
2020,2020-08-15 17:15:00+00:00,2020-08-15 17:45:00+00:00,30,30.0,0.0,50.55555555555556,53.333333333333336,2.7777777777777786,27.686303710937523,28.430261230468773,0.74395751953125,555.0,920.0,365.0,8.625,12.75,4.125,1.0142571245011491,0.8244819405075211,-0.18977518399362803,1.15544743090868,1.4857953488826752,0.3303479179739952
2020,2020-08-15 17:15:00+00:00,2020-08-15 18:00:00+00:00,45,45.0,0.0,50.55555555555556,50.0,-0.5555555555555571,27.686303710937523,28.430261230468773,0.74395751953125,555.0,920.0,365.0,8.625,12.75,4.125,1.0142571245011491,0.8244819405075211,-0.18977518399362803,1.15544743090868,1.4857953488826752,0.3303479179739952
2020,2020-08-15 17:15:00+00:00,2020-08-15 18:15:00+00:00,60,60.0,0.0,50.55555555555556,51.111111111111114,0.5555555555555571,27.686303710937523,28.430261230468773,0.74395751953125,555.0,920.0,365.0,8.625,12.75,4.125,1.0142571245011491,0.8244819405075211,-0.18977518399362803,1.15544743090868,1.4857953488826752,0.3303479179739952
2020,2020-08-15 17:30:00+00:00,2020-08-15 17:45:00+00:00,15,15.0,0.0,51.666666666666664,53.333333333333336,1.6666666666666714,27.686303710937523,28.430261230468773,0.74395751953125,555.0,920.0,365.0,8.625,12.75,4.125,1.0142571245011491,0.8244819405075211,-0.18977518399362803,1.15544743090868,1.4857953488826752,0.3303479179739952
2020,2020-08-15 17:30:00+00:00,2020-08-15 18:00:00+00:00,30,30.0,0.0,51.666666666666664,50.0,-1.6666666666666643,27.686303710937523,28.430261230468773,0.74395751953125,555.0,920.0,365.0,8.625,12.75,4.125,1.0142571245011491,0.8244819405075211,-0.18977518399362803,1.15544743090868,1.4857953488826752,0.3303479179739952
2020,2020-08-15 17:30:00+00:00,2020-08-15 18:15:00+00:00,45,45.0,0.0,51.666666666666664,51.111111111111114,-0.55555555555555,27.686303710937523,28.430261230468773,0.74395751953125,555.0,920.0,365.0,8.625,12.75,4.125,1.0142571245011491,0.8244819405075211,-0.18977518399362803,1.15544743090868,1.4857953488826752,0.3303479179739952
2020,2020-08-15 17:30:00+00:00,2020-08-15 18:30:00+00:00,60,60.0,0.0,51.666666666666664,53.888888888888886,2.2222222222222214,27.686303710937523,28.430261230468773,0.74395751953125,555.0,920.0,365.0,8.625,12.75,4.125,1.0142571245011491,0.8244819405075211,-0.18977518399362803,1.15544743090868,1.4857953488826752,0.3303479179739952
2020,2020-08-15 17:45:00+00:00,2020-08-15 18:00:00+00:00,15,15.0,0.0,53.333333333333336,50.0,-3.3333333333333357,28.430261230468773,28.430261230468773,0.0,920.0,920.0,0.0,12.75,12.75,0.0,0.8244819405075211,0.8244819405075211,0.0,1.4857953488826752,1.4857953488826752,0.0
2020,2020-08-15 17:45:00+00:00,2020-08-15 18:15:00+00:00,30,30.0,0.0,53.333333333333336,51.111111111111114,-2.2222222222222214,28.430261230468773,28.430261230468773,0.0,920.0,920.0,0.0,12.75,12.75,0.0,0.8244819405075211,0.8244819405075211,0.0,1.4857953488826752,1.4857953488826752,0.0
2020,2020-08-15 17:45:00+00:00,2020-08-15 18:30:00+00:00,45,45.0,0.0,53.333333333333336,53.888888888888886,0.55555555555555,28.430261230468773,28.430261230468773,0.0,920.0,920.0,0.0,12.75,12.75,0.0,0.8244819405075211,0.8244819405075211,0.0,1.4857953488826752,1.4857953488826752,0.0
2020,2020-08-15 17:45:00+00:00,2020-08-15 18:45:00+00:00,60,60.0,0.0,53.333333333333336,50.55555555555556,-2.7777777777777786,28.430261230468773,29.144738769531273,0.7144775390625,920.0,876.0,-44.0,12.75,1.375,-11.375,0.8244819405075211,0.9724943463088004,0.14801240580127928,1.4857953488826752,1.7402615249156952,0.25446617603302
2020,2020-08-15 18:00:00+00:00,2020-08-15 18:15:00+00:00,15,15.0,0.0,50.0,51.111111111111114,1.1111111111111143,28.430261230468773,28.430261230468773,0.0,920.0,920.0,0.0,12.75,12.75,0.0,0.8244819405075211,0.8244819405075211,0.0,1.4857953488826752,1.4857953488826752,0.0
2020,2020-08-15 18:00:00+00:00,2020-08-15 18:30:00+00:00,30,30.0,0.0,50.0,53.888888888888886,3.8888888888888857,28.430261230468773,28.430261230468773,0.0,920.0,920.0,0.0,12.75,12.75,0.0,0.8244819405075211,0.8244819405075211,0.0,1.4857953488826752,1.4857953488826752,0.0
2020,2020-08-15 18:00:00+00:00,2020-08-15 18:45:00+00:00,45,45.0,0.0,50.0,50.55555555555556,0.5555555555555571,28.430261230468773,29.144738769531273,0.7144775390625,920.0,876.0,-44.0,12.75,1.375,-11.375,0.8244819405075211,0.9724943463088004,0.14801240580127928,1.4857953488826752,1.7402615249156952,0.25446617603302
2020,2020-08-15 18:00:00+00:00,2020-08-15 19:00:00+00:00,60,60.0,0.0,50.0,50.55555555555556,0.5555555555555571,28.430261230468773,29.144738769531273,0.7144775390625,920.0,876.0,-44.0,12.75,1.375,-11.375,0.8244819405075211,0.9724943463088004,0.14801240580127928,1.4857953488826752,1.7402615249156952,0.25446617603302
2020,2020-08-15 18:15:00+00:00,2020-08-15 18:30:00+00:00,15,15.0,0.0,51.111111111111114,53.888888888888886,2.7777777777777715,28.430261230468773,28.430261230468773,0.0,920.0,920.0,0.0,12.75,12.75,0.0,0.8244819405075211,0.8244819405075211,0.0,1.4857953488826752,1.4857953488826752,0.0
2020,2020-08-15 18:15:00+00:00,2020-08-15 18:45:00+00:00,30,30.0,0.0,51.111111111111114,50.55555555555556,-0.5555555555555571,28.430261230468773,29.144738769531273,0.7144775390625,920.0,876.0,-44.0,12.75,1.375,-11.375,0.8244819405075211,0.9724943463088004,0.14801240580127928,1.4857953488826752,1.7402615249156952,0.25446617603302
2020,2020-08-15 18:15:00+00:00,2020-08-15 19:00:00+00:00,45,45.0,0.0,51.111111111111114,50.55555555555556,-0.5555555555555571,28.430261230468773,29.144738769531273,0.7144775390625,920.0,876.0,-44.0,12.75,1.375,-11.375,0.8244819405075211,0.9724943463088004,0.14801240580127928,1.4857953488826752,1.7402615249156952,0.25446617603302
2020,2020-08-15 18:15:00+00:00,2020-08-15 19:15:00+00:00,60,60.0,0.0,51.111111111111114,51.111111111111114,0.0,28.430261230468773,29.144738769531273,0.7144775390625,920.0,876.0,-44.0,12.75,1.375,-11.375,0.8244819405075211,0.9724943463088004,0.14801240580127928,1.4857953488826752,1.7402615249156952,0.25446617603302
2020,2020-08-15 18:30:00+00:00,2020-08-15 18:45:00+00:00,15,15.0,0.0,53.888888888888886,50.55555555555556,-3.3333333333333286,28.430261230468773,29.144738769531273,0.7144775390625,920.0,876.0,-44.0,12.75,1.375,-11.375,0.8244819405075211,0.9724943463088004,0.14801240580127928,1.4857953488826752,1.7402615249156952,0.25446617603302
2020,2020-08-15 18:30:00+00:00,2020-08-15 19:00:00+00:00,30,30.0,0.0,53.888888888888886,50.55555555555556,-3.3333333333333286,28.430261230468773,29.144738769531273,0.7144775390625,920.0,876.0,-44.0,12.75,1.375,-11.375,0.8244819405075211,0.9724943463088004,0.14801240580127928,1.4857953488826752,1.7402615249156952,0.25446617603302
2020,2020-08-15 18:30:00+00:00,2020-08-15 19:15:00+00:00,45,45.0,0.0,53.888888888888886,51.111111111111114,-2.7777777777777715,28.430261230468773,29.144738769531273,0.7144775390625,920.0,876.0,-44.0,12.75,1.375,-11.375,0.8244819405075211,0.9724943463088004,0.14801240580127928,1.4857953488826752,1.7402615249156952,0.25446617603302
2020,2020-08-15 18:30:00+00:00,2020-08-15 19:30:00+00:00,60,60.0,0.0,53.888888888888886,53.333333333333336,-0.55555555555555,28.430261230468773,29.652551269531273,1.2222900390625,920.0,779.0,-141.0,12.75,0.5,-12.25,0.8244819405075211,0.5772180226017434,-0.24726391790577773,1.4857953488826752,2.058558266609907,0.572762917727232
2020,2020-08-15 18:45:00+00:00,2020-08-15 19:00:00+00:00,15,15.0,0.0,50.55555555555556,50.55555555555556,0.0,29.144738769531273,29.144738769531273,0.0,876.0,876.0,0.0,1.375,1.375,0.0,0.9724943463088004,0.9724943463088004,0.0,1.7402615249156952,1.7402615249156952,0.0
