year,session_date,local_time,timezone_name,local_datetime,utc_datetime,utc_offset_hours,source_sheet,source_row_index,source_block_occurrence,ambient_f,ambient_c,track_f,track_c,humidity,wind_raw,wind,wind_direction,pressure_raw,pressure,pressure_quality,sensor_1_name,sensor_1_f,sensor_2_name,sensor_2_f,sensor_3_name,sensor_3_f,sensor_4_name,sensor_4_f,sensor_avg_f,time_utc,hrrr_match_time_utc,hrrr_offset_min,hrrr_temp_c,hrrr_dewpoint_c,hrrr_relative_humidity_pct,hrrr_wind_speed_10m_ms,hrrr_gust_ms,hrrr_cloud_cover_pct,hrrr_shortwave_radiation_wm2,hrrr_pressure_hpa
2023,2023-05-20,17:50:00,America/Indiana/Indianapolis,2023-05-20 17:50:00-04:00,2023-05-20 21:50:00+00:00,-4.0,2023 Temp Archive,501,1,66.0,18.88888888888889,102.0,38.888888888888886,0.52,6.0,6.0,N,29.32,29.32,VALID,SF,96.1,I3,101.5,I5,105.3,I6,104.4,101.825,2023-05-20 21:50:00+00:00,2023-05-20 22:00:00+00:00,10.0,18.981561279296898,8.149987792968773,49.41326683920408,5.133723125007749,8.481694549322128,27.0,501.7000000000001,993.4
2024,2024-05-18,08:45:00,America/Indiana/Indianapolis,2024-05-18 08:45:00-04:00,2024-05-18 12:45:00+00:00,-4.0,2024 Temp Archive,462,1,63.0,17.22222222222222,76.0,24.444444444444443,0.95,1.0,1.0,S,29.12,29.12,VALID,I2,75.2,I3T,75.2,I5,77.7,I6,77.0,76.275,2024-05-18 12:45:00+00:00,2024-05-18 13:00:00+00:00,15.0,18.1086364746094,17.179437255859398,94.31105669661426,1.4917512903650674,3.3100133016705513,100.0,233.4,986.7
2024,2024-05-18,09:00:00,America/Indiana/Indianapolis,2024-05-18 09:00:00-04:00,2024-05-18 13:00:00+00:00,-4.0,2024 Temp Archive,463,1,63.0,17.22222222222222,78.0,25.555555555555557,0.95,1.0,1.0,S,29.12,29.12,VALID,I2,77.5,I3T,75.9,I5,79.5,I6,78.8,77.925,2024-05-18 13:00:00+00:00,2024-05-18 13:00:00+00:00,0.0,18.1086364746094,17.179437255859398,94.31105669661426,1.4917512903650674,3.3100133016705513,100.0,233.4,986.7
2024,2024-05-18,09:15:00,America/Indiana/Indianapolis,2024-05-18 09:15:00-04:00,2024-05-18 13:15:00+00:00,-4.0,2024 Temp Archive,464,1,64.0,17.77777777777778,79.0,26.11111111111111,0.95,3.0,3.0,SE,29.12,29.12,VALID,I2,79.7,I3T,76.3,I5,81.0,I6,80.2,79.3,2024-05-18 13:15:00+00:00,2024-05-18 13:00:00+00:00,15.0,18.1086364746094,17.179437255859398,94.31105669661426,1.4917512903650674,3.3100133016705513,100.0,233.4,986.7
2024,2024-05-18,09:30:00,America/Indiana/Indianapolis,2024-05-18 09:30:00-04:00,2024-05-18 13:30:00+00:00,-4.0,2024 Temp Archive,465,1,65.0,18.333333333333332,81.0,27.22222222222222,0.94,3.0,3.0,NNW,29.12,29.12,VALID,I2,81.0,I3T,76.3,I5,83.3,I6,84.4,81.25,2024-05-18 13:30:00+00:00,2024-05-18 14:00:00+00:00,30.0,19.715997314453148,17.986322021484398,89.76028680282846,1.073520524678172,1.481091447174549,13.0,596.8000000000001,986.5
2024,2024-05-18,09:45:00,America/Indiana/Indianapolis,2024-05-18 09:45:00-04:00,2024-05-18 13:45:00+00:00,-4.0,2024 Temp Archive,466,1,66.0,18.88888888888889,84.0,28.88888888888889,0.91,2.0,2.0,NNW,29.12,29.12,VALID,I2,86.7,I3T,75.6,I5,87.3,I6,87.1,84.17500000000001,2024-05-18 13:45:00+00:00,2024-05-18 14:00:00+00:00,15.0,19.715997314453148,17.986322021484398,89.76028680282846,1.073520524678172,1.481091447174549,13.0,596.8000000000001,986.5
2024,2024-05-18,10:00:00,America/Indiana/Indianapolis,2024-05-18 10:00:00-04:00,2024-05-18 14:00:00+00:00,-4.0,2024 Temp Archive,467,1,68.0,20.0,87.0,30.555555555555557,0.87,1.0,1.0,NNW,29.12,29.12,VALID,I2,90.1,I3T,75.2,I5,91.2,I6,91.4,86.975,2024-05-18 14:00:00+00:00,2024-05-18 14:00:00+00:00,0.0,19.715997314453148,17.986322021484398,89.76028680282846,1.073520524678172,1.481091447174549,13.0,596.8000000000001,986.5
2024,2024-05-18,10:45:00,America/Indiana/Indianapolis,2024-05-18 10:45:00-04:00,2024-05-18 14:45:00+00:00,-4.0,2024 Temp Archive,468,1,72.0,22.22222222222222,94.0,34.44444444444444,0.79,1.0,1.0,NNW,29.12,29.12,VALID,I2,100.2,I3T,74.8,I5,98.2,I6,102.2,93.85,2024-05-18 14:45:00+00:00,2024-05-18 15:00:00+00:00,15.0,22.098809814453148,18.724786376953148,81.20096788205666,0.3816135393140105,1.725515142083168,15.0,761.5,986.5
2024,2024-05-18,11:00:00,America/Indiana/Indianapolis,2024-05-18 11:00:00-04:00,2024-05-18 15:00:00+00:00,-4.0,2024 Temp Archive,469,1,73.0,22.77777777777778,95.0,35.0,0.76,2.0,2.0,NW,29.12,29.12,VALID,I2,102.4,I3T,76.6,I5,95.5,I6,105.3,94.95,2024-05-18 15:00:00+00:00,2024-05-18 15:00:00+00:00,0.0,22.098809814453148,18.724786376953148,81.20096788205666,0.3816135393140105,1.725515142083168,15.0,761.5,986.5
2024,2024-05-18,11:15:00,America/Indiana/Indianapolis,2024-05-18 11:15:00-04:00,2024-05-18 15:15:00+00:00,-4.0,2024 Temp Archive,470,1,75.0,23.88888888888889,98.0,36.666666666666664,0.72,2.0,2.0,SW,29.12,29.12,VALID,I2,104.0,I3T,79.5,I5,102.7,I6,106.0,98.05,2024-05-18 15:15:00+00:00,2024-05-18 15:00:00+00:00,15.0,22.098809814453148,18.724786376953148,81.20096788205666,0.3816135393140105,1.725515142083168,15.0,761.5,986.5
2024,2024-05-18,11:30:00,America/Indiana/Indianapolis,2024-05-18 11:30:00-04:00,2024-05-18 15:30:00+00:00,-4.0,2024 Temp Archive,471,1,76.0,24.444444444444443,99.0,37.22222222222222,0.7,1.0,1.0,E,29.12,29.12,VALID,I2,100.9,I3T,79.9,I5,105.6,I6,107.6,98.5,2024-05-18 15:30:00+00:00,2024-05-18 16:00:00+00:00,30.0,23.5266052246094,17.762322998046898,70.10550298045489,1.9679119302445411,2.4722864478826523,28.0,792.0,986.9
2024,2024-05-18,11:45:00,America/Indiana/Indianapolis,2024-05-18 11:45:00-04:00,2024-05-18 15:45:00+00:00,-4.0,2024 Temp Archive,472,1,75.0,23.88888888888889,100.0,37.77777777777778,0.68,2.0,2.0,SE,29.12,29.12,VALID,I2,100.9,I3T,84.0,I5,107.8,I6,109.2,100.475,2024-05-18 15:45:00+00:00,2024-05-18 16:00:00+00:00,15.0,23.5266052246094,17.762322998046898,70.10550298045489,1.9679119302445411,2.4722864478826523,28.0,792.0,986.9
2024,2024-05-18,12:00:00,America/Indiana/Indianapolis,2024-05-18 12:00:00-04:00,2024-05-18 16:00:00+00:00,-4.0,2024 Temp Archive,473,1,77.0,25.0,104.0,40.0,0.67,3.0,3.0,WSW,29.12,29.12,VALID,I2,108.5,I3T,85.3,I5,108.9,I6,114.4,104.275,2024-05-18 16:00:00+00:00,2024-05-18 16:00:00+00:00,0.0,23.5266052246094,17.762322998046898,70.10550298045489,1.9679119302445411,2.4722864478826523,28.0,792.0,986.9
2024,2024-05-18,12:15:00,America/Indiana/Indianapolis,2024-05-18 12:15:00-04:00,2024-05-18 16:15:00+00:00,-4.0,2024 Temp Archive,474,1,77.0,25.0,102.0,38.888888888888886,0.65,1.0,1.0,SE,29.12,29.12,VALID,I2,105.8,I3T,88.5,I5,101.8,I6,111.2,101.825,2024-05-18 16:15:00+00:00,2024-05-18 16:00:00+00:00,15.0,23.5266052246094,17.762322998046898,70.10550298045489,1.9679119302445411,2.4722864478826523,28.0,792.0,986.9
2024,2024-05-18,12:30:00,America/Indiana/Indianapolis,2024-05-18 12:30:00-04:00,2024-05-18 16:30:00+00:00,-4.0,2024 Temp Archive,475,1,78.0,25.555555555555557,105.0,40.55555555555556,0.64,2.0,2.0,S,29.13,29.13,VALID,I2,104.9,I3T,92.8,I5,107.6,I6,115.7,105.25,2024-05-18 16:30:00+00:00,2024-05-18 17:00:00+00:00,30.0,24.014611816406273,17.34760437011721,66.31904161511824,1.5355587354429097,1.7867980301380155,23.0,743.0,986.9
2024,2024-05-18,12:45:00,America/Indiana/Indianapolis,2024-05-18 12:45:00-04:00,2024-05-18 16:45:00+00:00,-4.0,2024 Temp Archive,476,1,78.0,25.555555555555557,108.0,42.22222222222222,0.62,1.0,1.0,S,29.13,29.13,VALID,I2,107.8,I3T,99.0,I5,111.7,I6,113.9,108.1,2024-05-18 16:45:00+00:00,2024-05-18 17:00:00+00:00,15.0,24.014611816406273,17.34760437011721,66.31904161511824,1.5355587354429097,1.7867980301380155,23.0,743.0,986.9
2024,2024-05-18,13:00:00,America/Indiana/Indianapolis,2024-05-18 13:00:00-04:00,2024-05-18 17:00:00+00:00,-4.0,2024 Temp Archive,477,1,78.0,25.555555555555557,106.0,41.111111111111114,0.61,2.0,2.0,WSW,29.13,29.13,VALID,I2,105.4,I3T,97.3,I5,111.7,I6,109.0,105.85,2024-05-18 17:00:00+00:00,2024-05-18 17:00:00+00:00,0.0,24.014611816406273,17.34760437011721,66.31904161511824,1.5355587354429097,1.7867980301380155,23.0,743.0,986.9
2024,2024-05-18,13:15:00,America/Indiana/Indianapolis,2024-05-18 13:15:00-04:00,2024-05-18 17:15:00+00:00,-4.0,2024 Temp Archive,478,1,79.0,26.11111111111111,113.0,45.0,0.58,4.0,4.0,S,29.12,29.12,VALID,I2,114.4,I3T,101.3,I5,119.7,I6,117.1,113.125,2024-05-18 17:15:00+00:00,2024-05-18 17:00:00+00:00,15.0,24.014611816406273,17.34760437011721,66.31904161511824,1.5355587354429097,1.7867980301380155,23.0,743.0,986.9
2024,2024-05-18,13:30:00,America/Indiana/Indianapolis,2024-05-18 13:30:00-04:00,2024-05-18 17:30:00+00:00,-4.0,2024 Temp Archive,479,1,79.0,26.11111111111111,114.0,45.55555555555556,0.59,4.0,4.0,SSW,29.12,29.12,VALID,I2,113.7,I3T,100.9,I5,121.8,I6,120.2,114.15,2024-05-18 17:30:00+00:00,2024-05-18 18:00:00+00:00,30.0,25.423455810546898,17.224786376953148,60.49366954260809,2.50500038329279,2.8662963062524796,35.0,938.0,986.3
2024,2024-05-18,13:45:00,America/Indiana/Indianapolis,2024-05-18 13:45:00-04:00,2024-05-18 17:45:00+00:00,-4.0,2024 Temp Archive,480,1,79.0,26.11111111111111,114.0,45.55555555555556,0.59,5.0,5.0,S,29.12,29.12,VALID,I2,119.1,I3T,109.8,I5,114.1,I6,113.5,114.125,2024-05-18 17:45:00+00:00,2024-05-18 18:00:00+00:00,15.0,25.423455810546898,17.224786376953148,60.49366954260809,2.50500038329279,2.8662963062524796,35.0,938.0,986.3
2024,2024-05-18,14:00:00,America/Indiana/Indianapolis,2024-05-18 14:00:00-04:00,2024-05-18 18:00:00+00:00,-4.0,2024 Temp Archive,481,1,80.0,26.666666666666668,113.0,45.0,0.58,5.0,5.0,SSW,29.12,29.12,VALID,I2,117.5,I3T,109.2,I5,115.7,I6,109.2,112.9,2024-05-18 18:00:00+00:00,2024-05-18 18:00:00+00:00,0.0,25.423455810546898,17.224786376953148,60.49366954260809,2.50500038329279,2.8662963062524796,35.0,938.0,986.3
2024,2024-05-18,14:15:00,America/Indiana/Indianapolis,2024-05-18 14:15:00-04:00,2024-05-18 18:15:00+00:00,-4.0,2024 Temp Archive,482,1,79.0,26.11111111111111,117.0,47.22222222222222,0.57,2.0,2.0,ESE,29.12,29.12,VALID,I2,113.0,I3T,115.2,I5,122.0,I6,116.6,116.7,2024-05-18 18:15:00+00:00,2024-05-18 18:00:00+00:00,15.0,25.423455810546898,17.224786376953148,60.49366954260809,2.50500038329279,2.8662963062524796,35.0,938.0,986.3
2024,2024-05-18,14:30:00,America/Indiana/Indianapolis,2024-05-18 14:30:00-04:00,2024-05-18 18:30:00+00:00,-4.0,2024 Temp Archive,483,1,80.0,26.666666666666668,120.0,48.888888888888886,0.57,3.0,3.0,WSW,29.11,29.11,VALID,I2,121.1,I3T,119.3,I5,119.1,I6,120.6,120.025,2024-05-18 18:30:00+00:00,2024-05-18 19:00:00+00:00,30.0,26.288995361328148,16.079492187500023,53.43764681454649,2.2281409460815413,2.961003065109253,23.0,878.0,986.0
2024,2024-05-18,14:45:00,America/Indiana/Indianapolis,2024-05-18 14:45:00-04:00,2024-05-18 18:45:00+00:00,-4.0,2024 Temp Archive,484,1,80.0,26.666666666666668,118.0,47.77777777777778,0.54,1.0,1.0,N,29.11,29.11,VALID,I2,118.8,I3T,113.7,I5,122.7,I6,117.9,118.275,2024-05-18 18:45:00+00:00,2024-05-18 19:00:00+00:00,15.0,26.288995361328148,16.079492187500023,53.43764681454649,2.2281409460815413,2.961003065109253,23.0,878.0,986.0
2024,2024-05-18,15:00:00,America/Indiana/Indianapolis,2024-05-18 15:00:00-04:00,2024-05-18 19:00:00+00:00,-4.0,2024 Temp Archive,485,1,81.0,27.22222222222222,119.0,48.333333333333336,0.53,2.0,2.0,ESE,29.11,29.11,VALID,I2,117.3,I3T,108.7,I5,127.8,I6,122.2,119.0,2024-05-18 19:00:00+00:00,2024-05-18 19:00:00+00:00,0.0,26.288995361328148,16.079492187500023,53.43764681454649,2.2281409460815413,2.961003065109253,23.0,878.0,986.0
2024,2024-05-18,15:15:00,America/Indiana/Indianapolis,2024-05-18 15:15:00-04:00,2024-05-18 19:15:00+00:00,-4.0,2024 Temp Archive,486,1,80.0,26.666666666666668,121.0,49.44444444444444,0.55,2.0,2.0,WSW,29.11,29.11,VALID,I2,117.9,I3T,116.6,I5,130.3,I6,121.8,121.65,2024-05-18 19:15:00+00:00,2024-05-18 19:00:00+00:00,15.0,26.288995361328148,16.079492187500023,53.43764681454649,2.2281409460815413,2.961003065109253,23.0,878.0,986.0
2024,2024-05-18,15:30:00,America/Indiana/Indianapolis,2024-05-18 15:30:00-04:00,2024-05-18 19:30:00+00:00,-4.0,2024 Temp Archive,487,1,82.0,27.77777777777778,123.0,50.55555555555556,0.53,2.0,2.0,SSW,29.11,29.11,VALID,I2,121.6,I3T,120.2,I5,130.6,I6,121.1,123.375,2024-05-18 19:30:00+00:00,2024-05-18 20:00:00+00:00,30.0,27.312432861328148,15.415277099609398,48.22236637968853,1.5877071763691506,1.8900528699159624,8.0,815.0,985.8
2024,2024-05-18,15:45:00,America/Indiana/Indianapolis,2024-05-18 15:45:00-04:00,2024-05-18 19:45:00+00:00,-4.0,2024 Temp Archive,488,1,83.0,28.333333333333332,121.0,49.44444444444444,0.51,2.0,2.0,S,29.11,29.11,VALID,I2,119.3,I3T,111.9,I5,130.5,I6,120.7,120.6,2024-05-18 19:45:00+00:00,2024-05-18 20:00:00+00:00,15.0,27.312432861328148,15.415277099609398,48.22236637968853,1.5877071763691506,1.8900528699159624,8.0,815.0,985.8
2024,2024-05-18,16:00:00,America/Indiana/Indianapolis,2024-05-18 16:00:00-04:00,2024-05-18 20:00:00+00:00,-4.0,2024 Temp Archive,489,1,82.0,27.77777777777778,118.0,47.77777777777778,0.51,6.0,6.0,S,29.11,29.11,VALID,I2,119.78,I3T,113.7,I5,126.0,I6,113.4,118.22,2024-05-18 20:00:00+00:00,2024-05-18 20:00:00+00:00,0.0,27.312432861328148,15.415277099609398,48.22236637968853,1.5877071763691506,1.8900528699159624,8.0,815.0,985.8
2024,2024-05-18,16:15:00,America/Indiana/Indianapolis,2024-05-18 16:15:00-04:00,2024-05-18 20:15:00+00:00,-4.0,2024 Temp Archive,490,1,81.0,27.22222222222222,122.0,50.0,0.51,0.0,0.0,NNW,29.1,29.1,VALID,I2,121.1,I3T,120.0,I5,129.7,I6,117.3,122.025,2024-05-18 20:15:00+00:00,2024-05-18 20:00:00+00:00,15.0,27.312432861328148,15.415277099609398,48.22236637968853,1.5877071763691506,1.8900528699159624,8.0,815.0,985.8
2024,2024-05-18,16:30:00,America/Indiana/Indianapolis,2024-05-18 16:30:00-04:00,2024-05-18 20:30:00+00:00,-4.0,2024 Temp Archive,491,1,82.0,27.77777777777778,123.0,50.55555555555556,0.51,4.0,4.0,S,29.1,29.1,VALID,I2,122.2,I3T,122.0,I5,129.7,I6,117.7,122.9,2024-05-18 20:30:00+00:00,2024-05-18 21:00:00+00:00,30.0,27.817010498046898,14.298699951171898,43.57108967096564,1.1729568342017824,1.5890091806650162,14.0,665.0,985.4
2024,2024-05-18,16:45:00,America/Indiana/Indianapolis,2024-05-18 16:45:00-04:00,2024-05-18 20:45:00+00:00,-4.0,2024 Temp Archive,492,1,81.0,27.22222222222222,124.0,51.111111111111114,0.51,5.0,5.0,S,29.09,29.09,VALID,I2,122.4,I3T,123.4,I5,130.5,I6,118.2,123.625,2024-05-18 20:45:00+00:00,2024-05-18 21:00:00+00:00,15.0,27.817010498046898,14.298699951171898,43.57108967096564,1.1729568342017824,1.5890091806650162,14.0,665.0,985.4
2024,2024-05-18,17:00:00,America/Indiana/Indianapolis,2024-05-18 17:00:00-04:00,2024-05-18 21:00:00+00:00,-4.0,2024 Temp Archive,493,1,82.0,27.77777777777778,122.0,50.0,0.5,4.0,4.0,S,29.09,29.09,VALID,I2,117.3,I3T,123.6,I5,129.5,I6,116.8,121.8,2024-05-18 21:00:00+00:00,2024-05-18 21:00:00+00:00,0.0,27.817010498046898,14.298699951171898,43.57108967096564,1.1729568342017824,1.5890091806650162,14.0,665.0,985.4
2024,2024-05-18,17:15:00,America/Indiana/Indianapolis,2024-05-18 17:15:00-04:00,2024-05-18 21:15:00+00:00,-4.0,2024 Temp Archive,494,1,82.0,27.77777777777778,120.0,48.888888888888886,0.5,5.0,5.0,S,29.09,29.09,VALID,I2,113.5,I3T,123.8,I5,128.5,I6,115.7,120.375,2024-05-18 21:15:00+00:00,2024-05-18 21:00:00+00:00,15.0,27.817010498046898,14.298699951171898,43.57108967096564,1.1729568342017824,1.5890091806650162,14.0,665.0,985.4
2024,2024-05-18,17:30:00,America/Indiana/Indianapolis,2024-05-18 17:30:00-04:00,2024-05-18 21:30:00+00:00,-4.0,2024 Temp Archive,495,1,82.0,27.77777777777778,119.0,48.333333333333336,0.49,1.0,1.0,S,29.09,29.09,VALID,I2,109.6,I3T,123.3,I5,127.6,I6,114.8,118.825,2024-05-18 21:30:00+00:00,2024-05-18 22:00:00+00:00,30.0,27.526544189453148,15.093240356445335,46.646960151060334,1.813446678491815,1.992172822356224,0.0,482.0,985.1
2024,2024-05-18,17:45:00,America/Indiana/Indianapolis,2024-05-18 17:45:00-04:00,2024-05-18 21:45:00+00:00,-4.0,2024 Temp Archive,496,1,82.0,27.77777777777778,117.0,47.22222222222222,0.51,1.0,1.0,SW,29.08,29.08,VALID,I2,105.8,I3T,122.9,I5,126.9,I6,113.7,117.325,2024-05-18 21:45:00+00:00,2024-05-18 22:00:00+00:00,15.0,27.526544189453148,15.093240356445335,46.646960151060334,1.813446678491815,1.992172822356224,0.0,482.0,985.1
2024,2024-05-18,17:52:00,America/Indiana/Indianapolis,2024-05-18 17:52:00-04:00,2024-05-18 21:52:00+00:00,-4.0,2024 Temp Archive,497,1,82.0,27.77777777777778,117.0,47.22222222222222,0.49,6.0,6.0,S,29.09,29.09,VALID,I2,104.4,I3T,122.7,I5,126.0,I6,113.0,116.525,2024-05-18 21:52:00+00:00,2024-05-18 22:00:00+00:00,8.0,27.526544189453148,15.093240356445335,46.646960151060334,1.813446678491815,1.992172822356224,0.0,482.0,985.1
