wait_minutes,future_ambient_temp_c,delta_ambient_temp_c,expected_delta_track_temp_c,track_temp_uncertainty_sd_c,expected_delta_speed_mph,median_delta_speed_mph,lower_80_mph,upper_80_mph,lower_90_mph,upper_90_mph,p_improve,expected_track_temp_c
64.0,24.014611816406273,0.48800659179687145,1.6400101133524458,2.6819176295496097,0.03399172278633528,0.03228688184121967,-0.7042405849450097,0.7708148841474946,-1.1872602286494314,1.237108552216482,0.5274666666666666,41.640010113352446
65.0,24.014611816406273,0.48800659179687145,1.652750619262499,2.7023765726651687,0.03219087008886675,0.02999977691747613,-0.7126375290983891,0.789097165876364,-1.2004312102092785,1.2482764499398906,0.5271666666666667,41.6527506192625
66.0,24.014611816406273,0.48800659179687145,1.6654911251725522,2.7228355157807282,0.03232727127969878,0.0385574318283437,-0.6963350346596759,0.7817902847119093,-1.1704158452897335,1.253754786758895,0.5314333333333333,41.66549112517255
67.0,24.014611816406273,0.48800659179687145,1.6782316310826055,2.7432944588962878,0.031095866576857326,0.029972939643735905,-0.7179880363072477,0.767775317907341,-1.1984459524185243,1.2363916995877349,0.5247333333333334,41.6782316310826
68.0,24.014611816406273,0.48800659179687145,1.6909721369926585,2.763753402011847,0.031677552942870814,0.033447402158191884,-0.7341006825084405,0.7842404037401991,-1.2188426974598003,1.2579782723079853,0.5296666666666666,41.690972136992656
69.0,24.014611816406273,0.48800659179687145,1.7037126429027118,2.7842123451274063,0.03021126924687069,0.03231944109398746,-0.7319423254003624,0.8083068443283374,-1.2116019143280246,1.2803191029870007,0.5268333333333334,41.703712642902715
70.0,24.014611816406273,0.48800659179687145,1.7164531488127652,2.804671288242966,0.03136715980307715,0.03336349056560671,-0.7289946611548442,0.7761415910596419,-1.1952379171133025,1.2386239188972687,0.5274,41.71645314881277
71.0,24.014611816406273,0.48800659179687145,1.7291936547228182,2.825130231358525,0.029389273506456422,0.030916312770051795,-0.7005853371802899,0.7870702302084044,-1.1909430820876676,1.2515823674663988,0.5255666666666666,41.72919365472282
72.0,24.014611816406273,0.48800659179687145,1.7419341606328715,2.8455891744740844,0.029222476426096485,0.03164360317763111,-0.7025846068092525,0.7825807758781665,-1.1915341032786482,1.245260941010826,0.5265,41.74193416063287
73.0,24.014611816406273,0.48800659179687145,1.7546746665429245,2.866048117589644,0.02782529921500876,0.028932705637039383,-0.7323165336549091,0.7756846294129681,-1.2247868241714832,1.2664655977839745,0.5239666666666667,41.754674666542925
74.0,24.014611816406273,0.48800659179687145,1.7674151724529779,2.886507060705203,0.029083703781421295,0.029258292225634416,-0.7211796770003804,0.7812177450648456,-1.2150589158700593,1.2496884180699095,0.5242333333333333,41.76741517245298
75.0,24.014611816406273,0.48800659179687145,1.780155678363031,2.9069660038207625,0.026887756481634422,0.02795673575066574,-0.7337144972394175,0.8060429654638486,-1.215592094751846,1.264314966392953,0.5231666666666667,41.78015567836303
76.0,24.10853474934898,0.5819295247395786,1.9516041147394243,2.927424946936322,0.03891075443602823,0.04029236023479485,-0.7120137372141573,0.7930249770931278,-1.1777090088739848,1.2623047355656218,0.5328666666666667,41.951604114739425
77.0,24.20245768229169,0.6758524576822893,2.1230525511158236,2.947883890051881,0.0513315467492772,0.049711032864394676,-0.6775141745683779,0.793383241491531,-1.1564104551581986,1.2742633517014876,0.5416666666666666,42.123052551115826
78.0,24.296380615234398,0.7697753906249964,2.294500987492217,2.9683428331674406,0.06436551904560738,0.06423884243248494,-0.6901221265620305,0.8349415114735201,-1.1812272671437696,1.3166435568321881,0.5524666666666667,42.29450098749221
79.0,24.390303548177105,0.8636983235677036,2.46594942386861,2.988801776283,0.07538412678635,0.07344789336224783,-0.6893025684442198,0.8277443193127862,-1.1556315749684847,1.288098836311797,0.5607666666666666,42.46594942386861
80.0,24.484226481119816,0.9576212565104143,2.6373978602450094,3.009260719398559,0.08897653139470604,0.08674501336969337,-0.6676260031884694,0.8743533052497211,-1.153642804530822,1.3248439919338089,0.5708666666666666,42.63739786024501
81.0,24.578149414062523,1.0515441894531214,2.808846296621403,3.0297196625141187,0.09974264094858865,0.1051347645499835,-0.6457169288273833,0.8560097883857276,-1.1249136047307375,1.3114072957336296,0.5885,42.808846296621404
82.0,24.67207234700523,1.1454671223958286,2.980294732997796,3.0501786056296782,0.11311201317185823,0.10764247262813272,-0.6385797008962417,0.8609978606511071,-1.1332788735137989,1.3261477709593428,0.5914333333333334,42.9802947329978
83.0,24.76599527994794,1.2393900553385393,3.1517431693741953,3.0706375487452373,0.1232942238127282,0.1174742114742495,-0.6419510717457648,0.8860326777256468,-1.1095950259920364,1.3481010514315461,0.596,43.15174316937419
84.0,24.859918212890648,1.3333129882812464,3.323191605750589,3.091096491860797,0.1361105859929582,0.13572965376221902,-0.6057235313849122,0.9035634454727695,-1.0773606301637728,1.3714988519043687,0.6134,43.32319160575059
85.0,24.953841145833355,1.4272359212239536,3.4946400421269823,3.1115554349763563,0.14570070830811482,0.13935575800607602,-0.6209835252715168,0.9092642308686743,-1.090713737135104,1.3598549800400226,0.6137,43.49464004212698
86.0,25.047764078776066,1.5211588541666643,3.666088478503381,3.1320143780919154,0.1607133545202463,0.15776982025160807,-0.6090685188778477,0.9161306379375649,-1.0792828151142833,1.3837208029555008,0.6280333333333333,43.66608847850338
87.0,25.141687011718773,1.6150817871093714,3.8375369148797747,3.152473321207475,0.17238805946713925,0.1714348305921561,-0.5739001392087101,0.9204968797682387,-1.0512437525801581,1.376548689847259,0.6379333333333334,43.83753691487978
88.0,25.23560994466148,1.7090047200520786,4.008985351256168,3.1729322643230344,0.18455056926989935,0.187240789120307,-0.5556688605733912,0.9677610159634359,-1.048883838277539,1.4176828691415364,0.6482666666666667,44.00898535125617
89.0,25.32953287760419,1.8029276529947893,4.180433787632567,3.1933912074385935,0.19468351387576963,0.19370689638693106,-0.5607890355216673,0.9717114310016778,-1.0454129993015675,1.426727776837562,0.6532,44.180433787632566
90.0,25.423455810546898,1.8968505859374964,4.3518822240089605,3.213850150554153,0.20899723615993213,0.20452114754585163,-0.538901558519225,0.9964006397913179,-1.031421855272851,1.454755175030589,0.6617666666666666,44.35188222400896
91.0,25.423455810546898,1.8968505859374964,4.364622729919013,3.221497940028498,0.20627404130418933,0.20001189995219631,-0.5460260943832783,0.9871747746836943,-1.0331867817306406,1.447391301005062,0.6606333333333333,44.36462272991901
92.0,25.423455810546898,1.8968505859374964,4.377363235829067,3.229145729502843,0.20740931162984688,0.2112471126868167,-0.5362280873944366,0.9834143738080894,-1.022438350000878,1.4480469582275952,0.6673,44.377363235829066
93.0,25.423455810546898,1.8968505859374964,4.39010374173912,3.2367935189771875,0.2051625098825963,0.201514603556945,-0.534565512872217,0.9810846697515351,-1.0225080869488374,1.433849641948937,0.6622333333333333,44.39010374173912
94.0,25.423455810546898,1.8968505859374964,4.402844247649173,3.2444413084515324,0.20691026496044077,0.208590945853848,-0.559336597036177,0.9831326066726886,-1.023979269851676,1.4429089699936644,0.6627,44.40284424764917
95.0,25.423455810546898,1.8968505859374964,4.4155847535592265,3.2520890979258774,0.2053652759305592,0.1999250047045109,-0.5410479846777672,0.9677356946274238,-1.0273590527317746,1.4212866672379743,0.6626,44.41558475355923
96.0,25.423455810546898,1.8968505859374964,4.428325259469279,3.2597368874002224,0.20503537057127227,0.2012594044415451,-0.5637007582396469,0.9886844389401106,-1.037857101241166,1.4297724095298205,0.6625333333333333,44.428325259469275
97.0,25.423455810546898,1.8968505859374964,4.441065765379332,3.267384676874567,0.2033223238869051,0.195898004706501,-0.5579012487121342,0.9905731147512364,-1.0330922982010677,1.4524972300406436,0.6541333333333333,44.441065765379335
98.0,25.423455810546898,1.8968505859374964,4.453806271289386,3.275032466348912,0.20228241817526227,0.19624708989139714,-0.5691774254480375,0.9666130395055923,-1.0520446058265067,1.4386180292972426,0.6570333333333334,44.45380627128939
