attempt_id,section_rows,valid_section_speed_rows,valid_section_time_rows,unique_section_names,section_names,covered_laps,n_covered_laps,full_lap_coverage_rows
e132bf44-6808-5d6b-819c-a993af279439,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
e1ec0551-73d2-567c-b806-24a928d89c9e,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
e2318f1b-020c-5e41-abb3-2159a17b3a27,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
e2a0566a-4feb-5220-98c5-33727e3640f1,68,68,68,17,Back Stretch 1|Back Stretch 2|Back Stretch 3|Back Stretch 4|Front Stretch 1|Front Stretch 2|Front Stretch 3|Front Stretch 4|Front Stretch 5|Turn 1 Entry|Turn 1 Exit|Turn 2 Entry|Turn 2 Exit|Turn 3 Entry|Turn 3 Exit|Turn 4 Entry|Turn 4 Exit,1|2|3|4,4,34
e2cf6770-902a-5a11-8e7c-27e4441f0b5e,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
e2df4919-a45f-5b41-916e-55908e4f1abb,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
e3c7eeaf-cbaf-5422-884d-cedc51f8a845,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
e614cc7e-1b9a-5642-8a8c-06eb73a962a5,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
e676cc29-ed11-5299-abcd-0696a7eb4668,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
e7089fb7-0048-5bb8-8589-cc5bbc59a6cd,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
e9da8645-6367-51bf-8601-3670e9e76c5e,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
ec187739-e976-517d-8f35-e70210af7a42,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
ed8e8f45-6cb1-51cb-a3a7-3aa60a373517,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
eda9cf9f-a821-5b18-9ef9-84f838678dfc,23,23,23,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3,3,18
eddc7e1d-b0e2-52e1-a6c1-a4f18d0682dc,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
ee83729a-9032-52de-886d-f56814a402d2,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
eedcdd73-d218-5ab6-a4d2-c18478503d31,68,68,68,17,Back Stretch 1|Back Stretch 2|Back Stretch 3|Back Stretch 4|Front Stretch 1|Front Stretch 2|Front Stretch 3|Front Stretch 4|Front Stretch 5|Turn 1 Entry|Turn 1 Exit|Turn 2 Entry|Turn 2 Exit|Turn 3 Entry|Turn 3 Exit|Turn 4 Entry|Turn 4 Exit,1|2|3|4,4,68
f0b1cd27-f6b6-51e1-b91c-159cdeca670d,5,5,5,5,BS to T3|SS1 to T2|T/SSF to T1|T1 to SS1|T2 to BS,1,1,0
f10d3a91-6f0d-59f0-9ea9-4db5cf6e44b9,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
f2f5d37e-6270-5e2d-8ae0-2e63cea098b3,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
f31f214f-a151-5b1d-afaf-bb7103c2d514,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
f504e7df-42b4-563e-a2a2-529b0200caba,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
f50bf607-2eaa-51a1-a6d0-2049fcaf3dcd,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
f63416c8-d69c-5ec9-b8bc-1a26aae11c44,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
f67e0165-0d7c-5cc9-9076-3a4e6354bcab,68,68,68,17,Back Stretch 1|Back Stretch 2|Back Stretch 3|Back Stretch 4|Front Stretch 1|Front Stretch 2|Front Stretch 3|Front Stretch 4|Front Stretch 5|Turn 1 Entry|Turn 1 Exit|Turn 2 Entry|Turn 2 Exit|Turn 3 Entry|Turn 3 Exit|Turn 4 Entry|Turn 4 Exit,1|2|3|4,4,68
f684d582-76d7-5411-83d0-39af174901c3,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
f72a4ad2-cc9e-5aae-a17b-6afc989208f3,32,32,32,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,27
f7e8b948-2fd0-5183-971b-aaea5c66c226,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
f9447c70-a844-5937-8f80-cf8d2fce9771,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
f9f206a7-b2ab-5eb9-8805-0d279c65164d,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
fb65c8cf-d1c6-583e-9563-6c22e29bb081,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
fb947c1e-3d51-506f-bbbc-12ecbcdce5da,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
fce06089-154b-512e-a547-fd144ec0961c,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
fdb7fb74-bf21-54a6-8668-36c035e40628,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
fe1f030c-0baa-54f3-8c55-6ad8fd58f371,32,32,32,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,27
