year,analysis_file,car_number,stint_index,lap_index,lap_number,laptime_s,timestamp_ms,timestamp_utc,timestamp_indianapolis,flag
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,98,0,10,11,40.8381,1747515345007,2025-05-17T20:55:45.007000+00:00,2025-05-17T16:55:45.007000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,98,0,11,12,39.1535,1747515383362,2025-05-17T20:56:23.362000+00:00,2025-05-17T16:56:23.362000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,98,0,12,13,39.2334,1747515423412,2025-05-17T20:57:03.412000+00:00,2025-05-17T16:57:03.412000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,98,0,13,14,39.2525,1747515461763,2025-05-17T20:57:41.763000+00:00,2025-05-17T16:57:41.763000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,98,0,14,15,39.2402,1747515500139,2025-05-17T20:58:20.139000+00:00,2025-05-17T16:58:20.139000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,75,0,5,6,41.0171,1747515606973,2025-05-17T21:00:06.973000+00:00,2025-05-17T17:00:06.973000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,75,0,6,7,38.6448,1747515647031,2025-05-17T21:00:47.031000+00:00,2025-05-17T17:00:47.031000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,75,0,7,8,38.6533,1747515685410,2025-05-17T21:01:25.410000+00:00,2025-05-17T17:01:25.410000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,75,0,8,9,38.8416,1747515725518,2025-05-17T21:02:05.518000+00:00,2025-05-17T17:02:05.518000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,75,0,9,10,38.7554,1747515762209,2025-05-17T21:02:42.209000+00:00,2025-05-17T17:02:42.209000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,66,0,0,1,41.9398,1747515882273,2025-05-17T21:04:42.273000+00:00,2025-05-17T17:04:42.273000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,66,0,1,2,39.8399,1747515922292,2025-05-17T21:05:22.292000+00:00,2025-05-17T17:05:22.292000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,66,0,2,3,39.7927,1747515962388,2025-05-17T21:06:02.388000+00:00,2025-05-17T17:06:02.388000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,20,0,15,16,41.3452,1747516109113,2025-05-17T21:08:29.113000+00:00,2025-05-17T17:08:29.113000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,20,0,16,17,38.7909,1747516149149,2025-05-17T21:09:09.149000+00:00,2025-05-17T17:09:09.149000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,20,0,17,18,38.8244,1747516187494,2025-05-17T21:09:47.494000+00:00,2025-05-17T17:09:47.494000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,20,0,18,19,38.8711,1747516225921,2025-05-17T21:10:25.921000+00:00,2025-05-17T17:10:25.921000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,20,0,19,20,38.9052,1747516265953,2025-05-17T21:11:05.953000+00:00,2025-05-17T17:11:05.953000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,45,0,5,6,40.6554,1747516383325,2025-05-17T21:13:03.325000+00:00,2025-05-17T17:13:03.325000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,45,0,6,7,38.8669,1747516421995,2025-05-17T21:13:41.995000+00:00,2025-05-17T17:13:41.995000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,45,0,7,8,38.9154,1747516460376,2025-05-17T21:14:20.376000+00:00,2025-05-17T17:14:20.376000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,45,0,8,9,39.012,1747516498828,2025-05-17T21:14:58.828000+00:00,2025-05-17T17:14:58.828000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,45,0,9,10,39.0106,1747516537194,2025-05-17T21:15:37.194000+00:00,2025-05-17T17:15:37.194000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,4,0,5,6,41.4149,1747516647445,2025-05-17T21:17:27.445000+00:00,2025-05-17T17:17:27.445000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,4,0,6,7,38.6251,1747516687503,2025-05-17T21:18:07.503000+00:00,2025-05-17T17:18:07.503000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,4,0,7,8,38.6378,1747516724617,2025-05-17T21:18:44.617000+00:00,2025-05-17T17:18:44.617000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,4,0,8,9,38.7685,1747516762979,2025-05-17T21:19:22.979000+00:00,2025-05-17T17:19:22.979000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,4,0,9,10,38.7766,1747516803027,2025-05-17T21:20:03.027000+00:00,2025-05-17T17:20:03.027000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,12,0,9,10,41.3065,1747516908143,2025-05-17T21:21:48.143000+00:00,2025-05-17T17:21:48.143000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,12,0,10,11,38.7421,1747516944844,2025-05-17T21:22:24.844000+00:00,2025-05-17T17:22:24.844000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,12,0,11,12,38.7966,1747516984890,2025-05-17T21:23:04.890000+00:00,2025-05-17T17:23:04.890000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,12,0,12,13,38.8589,1747517023238,2025-05-17T21:23:43.238000+00:00,2025-05-17T17:23:43.238000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,12,0,13,14,39.0297,1747517063247,2025-05-17T21:24:23.247000+00:00,2025-05-17T17:24:23.247000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,14,0,10,11,40.6199,1747517170022,2025-05-17T21:26:10.022000+00:00,2025-05-17T17:26:10.022000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,14,0,11,12,38.7043,1747517210053,2025-05-17T21:26:50.053000+00:00,2025-05-17T17:26:50.053000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,14,0,12,13,39.4455,1747517248443,2025-05-17T21:27:28.443000+00:00,2025-05-17T17:27:28.443000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,60,0,4,5,41.3098,1747517420239,2025-05-17T21:30:20.239000+00:00,2025-05-17T17:30:20.239000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,60,0,5,6,38.9715,1747517460273,2025-05-17T21:31:00.273000+00:00,2025-05-17T17:31:00.273000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,60,0,6,7,38.9603,1747517498665,2025-05-17T21:31:38.665000+00:00,2025-05-17T17:31:38.665000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,60,0,7,8,38.9678,1747517537104,2025-05-17T21:32:17.104000+00:00,2025-05-17T17:32:17.104000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,98,0,15,16,40.722,1747517683924,2025-05-17T21:34:43.924000+00:00,2025-05-17T17:34:43.924000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,98,0,16,17,39.048,1747517723929,2025-05-17T21:35:23.929000+00:00,2025-05-17T17:35:23.929000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,98,0,17,18,39.1769,1747517763968,2025-05-17T21:36:03.968000+00:00,2025-05-17T17:36:03.968000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,98,0,18,19,39.0925,1747517802310,2025-05-17T21:36:42.310000+00:00,2025-05-17T17:36:42.310000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,98,0,19,20,39.3006,1747517842359,2025-05-17T21:37:22.359000+00:00,2025-05-17T17:37:22.359000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,18,0,10,11,41.2601,1747517947432,2025-05-17T21:39:07.432000+00:00,2025-05-17T17:39:07.432000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,18,0,11,12,39.184,1747517985975,2025-05-17T21:39:45.975000+00:00,2025-05-17T17:39:45.975000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,18,0,12,13,39.2878,1747518026032,2025-05-17T21:40:26.032000+00:00,2025-05-17T17:40:26.032000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,18,0,13,14,39.3557,1747518066062,2025-05-17T21:41:06.062000+00:00,2025-05-17T17:41:06.062000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,66,0,3,4,41.631,1747518211154,2025-05-17T21:43:31.154000+00:00,2025-05-17T17:43:31.154000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,66,0,4,5,39.1987,1747518251208,2025-05-17T21:44:11.208000+00:00,2025-05-17T17:44:11.208000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,66,0,5,6,39.2122,1747518289560,2025-05-17T21:44:49.560000+00:00,2025-05-17T17:44:49.560000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,66,0,6,7,40.4147,1747518329616,2025-05-17T21:45:29.616000+00:00,2025-05-17T17:45:29.616000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,76,0,10,11,41.8988,1747518461400,2025-05-17T21:47:41.400000+00:00,2025-05-17T17:47:41.400000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,76,0,11,12,38.8318,1747518501424,2025-05-17T21:48:21.424000+00:00,2025-05-17T17:48:21.424000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,76,0,12,13,38.814,1747518538118,2025-05-17T21:48:58.118000+00:00,2025-05-17T17:48:58.118000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,76,0,13,14,38.8147,1747518578126,2025-05-17T21:49:38.126000+00:00,2025-05-17T17:49:38.126000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,76,0,14,15,38.8963,1747518616495,2025-05-17T21:50:16.495000+00:00,2025-05-17T17:50:16.495000-04:00,green
