year,analysis_file,root,car_number,record_index,parent_start_ts,parent_end_ts,parent_start_utc,parent_end_utc,history_count,record_repr
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,63,0,1558196023.846146,1558196233.841428,2019-05-18T16:13:43.846146+00:00,2019-05-18T16:17:13.841428+00:00,6,"[1, 1558196023.846146, 5.0, 1558196233.841428, True, 0, 38.9585, 1, 39.55368, [[40.0282, 0], [40.8649, 9], [38.9585, 1], [39.1186, 1], [39.2825, 1], [39.5439, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,66,0,1558197168.848399,1558197383.847257,2019-05-18T16:32:48.848399+00:00,2019-05-18T16:36:23.847257+00:00,5,"[1, 1558197168.848399, 5.0, 1558197383.847257, True, 0, 39.6527, 0, 39.980000000000004, [[41.8546, 1], [39.6527, 1], [39.9934, 1], [40.0639, 1], [40.21, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,59,0,1558194578.841125,1558194793.844168,2019-05-18T15:49:38.841125+00:00,2019-05-18T15:53:13.844168+00:00,5,"[1, 1558194578.841125, 5.0, 1558194793.844168, True, 0, 39.5426, 0, 39.659075, [[41.0061, 1], [39.5426, 1], [39.6306, 1], [39.7471, 1], [39.716, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,32,0,1558203828.954039,1558204043.954727,2019-05-18T18:23:48.954039+00:00,2019-05-18T18:27:23.954727+00:00,5,"[1, 1558203828.954039, 5.0, 1558204043.954727, True, 0, 39.6294, 0, 39.8375, [[40.9739, 0], [39.6294, 1], [39.7515, 1], [39.8126, 1], [40.1565, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,14,0,1558193178.73482,1558193393.732326,2019-05-18T15:26:18.734820+00:00,2019-05-18T15:29:53.732326+00:00,5,"[1, 1558193178.73482, 5.0, 1558193393.732326, True, 0, 39.3649, 0, 39.4529, [[41.5325, 0], [39.3649, 1], [39.4391, 1], [39.4943, 1], [39.5133, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,25,0,1558191658.73415,1558191873.736616,2019-05-18T15:00:58.734150+00:00,2019-05-18T15:04:33.736616+00:00,5,"[1, 1558191658.73415, 5.0, 1558191873.736616, True, 0, 39.4065, 0, 39.48735, [[42.0969, 0], [39.4065, 1], [39.4404, 1], [39.528, 1], [39.5745, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,39,0,1558196868.846786,1558197078.848207,2019-05-18T16:27:48.846786+00:00,2019-05-18T16:31:18.848207+00:00,5,"[1, 1558196868.846786, 5.0, 1558197078.848207, True, 0, 39.4099, 0, 39.605075, [[41.7153, 1], [39.4099, 1], [39.5814, 1], [39.7379, 1], [39.6911, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,27,0,1558192283.727189,1558192498.733716,2019-05-18T15:11:23.727189+00:00,2019-05-18T15:14:58.733716+00:00,6,"[1, 1558192283.727189, 5.0, 1558192498.733716, True, 0, 39.2116, 0, 39.831920000000004, [[41.828, 0], [41.828, 1], [39.2116, 1], [39.2801, 1], [39.3881, 1], [39.4518, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,20,0,1558192563.733992,1558192768.73441,2019-05-18T15:16:03.733992+00:00,2019-05-18T15:19:28.734410+00:00,5,"[1, 1558192563.733992, 5.0, 1558192768.73441, True, 0, 39.1257, 0, 39.24145, [[40.5715, 1], [39.1257, 1], [39.2107, 1], [39.289, 1], [39.3404, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,21,0,1558191978.734024,1558192183.733642,2019-05-18T15:06:18.734024+00:00,2019-05-18T15:09:43.733642+00:00,5,"[1, 1558191978.734024, 5.0, 1558192183.733642, True, 0, 38.9948, 0, 39.116375, [[40.4822, 0], [38.9948, 1], [39.1172, 1], [39.1649, 1], [39.1886, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,22,0,1558196598.842386,1558196808.847107,2019-05-18T16:23:18.842386+00:00,2019-05-18T16:26:48.847107+00:00,5,"[1, 1558196598.842386, 5.0, 1558196808.847107, True, 0, 39.042, 0, 39.155249999999995, [[40.5805, 0], [39.042, 1], [39.1539, 1], [39.1768, 1], [39.2483, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,23,0,1558193723.73575,1558193933.736843,2019-05-18T15:35:23.735750+00:00,2019-05-18T15:38:53.736843+00:00,6,"[1, 1558193723.73575, 5.0, 1558193933.736843, True, 0, 39.421, 1, 39.7829, [[39.5745, 0], [40.961, 9], [39.421, 1], [39.4892, 1], [39.4822, 1], [39.5611, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,19,0,1558195158.840667,1558195373.84536,2019-05-18T15:59:18.840667+00:00,2019-05-18T16:02:53.845360+00:00,5,"[1, 1558195158.840667, 5.0, 1558195373.84536, True, 0, 39.423, 0, 39.520375, [[42.5007, 0], [39.423, 1], [39.4593, 1], [39.5772, 1], [39.622, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,18,0,1558192863.772469,1558193078.751766,2019-05-18T15:21:03.772469+00:00,2019-05-18T15:24:38.751766+00:00,5,"[1, 1558192863.772469, 5.0, 1558193078.751766, True, 0, 39.1713, 0, 39.335674999999995, [[43.2298, 1], [39.1771, 1], [39.1713, 1], [39.6865, 1], [39.3078, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,31,0,1558201383.85159,1558201598.852298,2019-05-18T17:43:03.851590+00:00,2019-05-18T17:46:38.852298+00:00,5,"[1, 1558201383.85159, 5.0, 1558201598.852298, True, 0, 39.738, 0, 39.871225, [[41.3561, 1], [39.738, 1], [39.7721, 1], [39.865, 1], [40.1098, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,30,0,1558196288.847643,1558196503.865886,2019-05-18T16:18:08.847643+00:00,2019-05-18T16:21:43.865886+00:00,5,"[1, 1558196288.847643, 5.0, 1558196503.865886, True, 0, 39.3392, 0, 39.42184999999999, [[41.7447, 1], [39.3392, 1], [39.4293, 1], [39.4969, 1], [39.422, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,42,0,1558206313.9546,1558206568.962846,2019-05-18T19:05:13.954600+00:00,2019-05-18T19:09:28.962846+00:00,5,"[1, 1558206313.9546, 0.0, 1558206568.962846, True, 0, 39.604, 3, 39.66475, [[39.8856, 9], [39.685, 9], [39.604, 9], [39.672, 1], [39.698, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,33,0,1558195748.848867,1558195958.845046,2019-05-18T16:09:08.848867+00:00,2019-05-18T16:12:38.845046+00:00,5,"[1, 1558195748.848867, 5.0, 1558195958.845046, True, 0, 39.259, 0, 39.426425, [[42.6162, 0], [39.259, 1], [39.4561, 1], [39.4936, 1], [39.497, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,3,0,1558198913.854186,1558199128.848658,2019-05-18T17:01:53.854186+00:00,2019-05-18T17:05:28.848658+00:00,6,"[1, 1558198913.854186, 5.0, 1558199128.848658, True, 0, 39.2083, 1, 39.65716, [[46.1755, 0], [40.7521, 9], [39.2083, 1], [39.3775, 1], [39.46, 1], [39.4879, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,2,0,1558199213.849905,1558199423.853516,2019-05-18T17:06:53.849905+00:00,2019-05-18T17:10:23.853516+00:00,5,"[1, 1558199213.849905, 5.0, 1558199423.853516, True, 0, 39.1083, 0, 39.173100000000005, [[40.5748, 1], [39.1083, 1], [39.1758, 1], [39.1681, 1], [39.2402, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,5,0,1558200078.872667,1558200173.845899,2019-05-18T17:21:18.872667+00:00,2019-05-18T17:22:53.845899+00:00,2,"[1, 1558200078.872667, 2.0, 1558200173.845899, True, 0, 39.4461, 0, 39.4461, [[40.4506, 1], [39.4461, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,4,0,1558201993.852005,1558202203.845971,2019-05-18T17:53:13.852005+00:00,2019-05-18T17:56:43.845971+00:00,5,"[1, 1558201993.852005, 5.0, 1558202203.845971, True, 0, 39.5246, 0, 39.69535, [[41.519, 0], [39.5514, 1], [39.5246, 1], [39.6225, 1], [40.0829, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,7,0,1558195473.843673,1558195688.846524,2019-05-18T16:04:33.843673+00:00,2019-05-18T16:08:08.846524+00:00,5,"[1, 1558195473.843673, 5.0, 1558195688.846524, True, 0, 39.2987, 0, 39.385374999999996, [[40.7725, 1], [39.2987, 1], [39.4361, 1], [39.3971, 1], [39.4096, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,48,0,1558204688.969725,1558204933.953739,2019-05-18T18:38:08.969725+00:00,2019-05-18T18:42:13.953739+00:00,8,"[6.0, 1558204688.969725, 0.0, 1558204933.953739, True, 0, 39.3756, 3, 39.72682857142858, [[2247.1585, 9], [40.1247, 9], [40.1247, 9], [39.3756, 1], [39.3756, 1], [39.4908, 1], [39.8213, 1], [39.7751, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,9,0,1558199803.870743,1558200013.847971,2019-05-18T17:16:43.870743+00:00,2019-05-18T17:20:13.847971+00:00,5,"[1, 1558199803.870743, 5.0, 1558200013.847971, True, 0, 39.4031, 0, 39.493475000000004, [[41.3518, 1], [39.4031, 1], [39.4315, 1], [39.5284, 1], [39.6109, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,12,0,1558194008.734003,1558194218.739481,2019-05-18T15:40:08.734003+00:00,2019-05-18T15:43:38.739481+00:00,6,"[1, 1558194008.734003, 5.0, 1558194218.739481, True, 0, 39.0569, 1, 39.46052, [[39.5611, 0], [40.836, 9], [39.0569, 1], [39.0969, 1], [39.1544, 1], [39.1584, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,77,0,1558199513.870232,1558207003.749112,2019-05-18T17:11:53.870232+00:00,2019-05-18T19:16:43.749112+00:00,6,"[1, 1558199513.870232, 5.0, 1558207003.749112, False, 0, 39.3764, 1, 39.63665, [[46.1755, 0], [40.2539, 9], [39.3764, 1], [39.4116, 1], [39.5047, 1], [39.6082, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,10,0,1558203028.851053,1558207003.749112,2019-05-18T18:10:28.851053+00:00,2019-05-18T19:16:43.749112+00:00,4,"[1, 1558203028.851053, 5.0, 1558207003.749112, False, 0, 39.7241, 0, 39.73295, [[41.7908, 1], [39.7418, 1], [39.7241, 1], [39.7456, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,28,0,1558202578.860761,1558202828.855847,2019-05-18T18:02:58.860761+00:00,2019-05-18T18:07:08.855847+00:00,4,"[1, 1558202578.860761, 5.0, 1558202828.855847, False, 0, 39.3605, 0, 39.516149999999996, [[39.3605, 1], [39.4598, 1], [39.5725, 1], [39.5871, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,26,0,1558203563.947785,1558203828.954039,2019-05-18T18:19:23.947785+00:00,2019-05-18T18:23:48.954039+00:00,4,"[1, 1558203563.947785, 5.0, 1558203828.954039, False, 0, 39.577, 0, 39.6281, [[41.4186, 1], [39.577, 1], [39.6792, 1], [39.6825, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,15,0,1558201678.851655,1558201928.852922,2019-05-18T17:47:58.851655+00:00,2019-05-18T17:52:08.852922+00:00,5,"[1, 1558201678.851655, 5.0, 1558201928.852922, False, 0, 39.6115, 0, 39.62113333333334, [[41.7591, 1], [39.6161, 1], [39.6358, 1], [39.6115, 1], [39.6605, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,60,0,1558194868.875969,1558207003.749112,2019-05-18T15:54:28.875969+00:00,2019-05-18T19:16:43.749112+00:00,5,"[1, 1558194868.875969, 5.0, 1558207003.749112, False, 0, 39.3759, 0, 39.46726666666667, [[41.176, 0], [39.3759, 1], [39.4859, 1], [39.54, 1], [39.7045, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,88,0,1558203298.966911,1558207003.749112,2019-05-18T18:14:58.966911+00:00,2019-05-18T19:16:43.749112+00:00,4,"[1, 1558203298.966911, 5.0, 1558207003.749112, False, 0, 39.1869, 0, 39.29615, [[39.1869, 1], [39.2732, 1], [39.3191, 1], [39.4036, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,66,0,1558197168.848399,1558203408.9512,2019-05-18T16:32:48.848399+00:00,2019-05-18T18:16:48.951200+00:00,5,"[1, 1558197168.848399, 5.0, 1558203408.9512, False, 0, 39.6527, 0, 39.903333333333336, [[41.8546, 1], [39.6527, 1], [39.9934, 1], [40.0639, 1], [40.21, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,59,0,1558194578.841125,1558194843.844834,2019-05-18T15:49:38.841125+00:00,2019-05-18T15:54:03.844834+00:00,5,"[1, 1558194578.841125, 5.0, 1558194843.844834, False, 0, 39.5426, 0, 39.640100000000004, [[41.0061, 1], [39.5426, 1], [39.6306, 1], [39.7471, 1], [39.716, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,81,0,1558194283.736784,1558205208.96189,2019-05-18T15:44:43.736784+00:00,2019-05-18T18:46:48.961890+00:00,5,"[1, 1558194283.736784, 5.0, 1558205208.96189, False, 0, 39.5982, 0, 39.76643333333333, [[41.1095, 1], [39.5982, 1], [39.7666, 1], [39.9345, 1], [40.0282, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,81,1,1558205663.954793,1558207003.749112,2019-05-18T18:54:23.954793+00:00,2019-05-18T19:16:43.749112+00:00,8,"[6.0, 1558205663.954793, 11.0, 1558207003.749112, False, 0, 39.5568, 4, 39.9957, [[39.685, 9], [40.0282, 9], [41.1399, 9], [39.5568, 1], [39.6378, 1], [39.7259, 1], [39.8856, 1], [39.8856, 9]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,32,0,1558203828.954039,1558204078.959292,2019-05-18T18:23:48.954039+00:00,2019-05-18T18:27:58.959292+00:00,5,"[1, 1558203828.954039, 5.0, 1558204078.959292, False, 0, 39.6294, 0, 39.73116666666667, [[40.9739, 0], [39.6294, 1], [39.7515, 1], [39.8126, 1], [40.1565, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,14,0,1558193178.73482,1558193428.747589,2019-05-18T15:26:18.734820+00:00,2019-05-18T15:30:28.747589+00:00,5,"[1, 1558193178.73482, 5.0, 1558193428.747589, False, 0, 39.3649, 0, 39.43276666666667, [[41.5325, 0], [39.3649, 1], [39.4391, 1], [39.4943, 1], [39.5133, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,25,0,1558191658.73415,1558207003.749112,2019-05-18T15:00:58.734150+00:00,2019-05-18T19:16:43.749112+00:00,5,"[1, 1558191658.73415, 5.0, 1558207003.749112, False, 0, 39.4065, 0, 39.4583, [[42.0969, 0], [39.4065, 1], [39.4404, 1], [39.528, 1], [39.5745, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,39,0,1558196868.846786,1558207003.749112,2019-05-18T16:27:48.846786+00:00,2019-05-18T19:16:43.749112+00:00,5,"[1, 1558196868.846786, 5.0, 1558207003.749112, False, 0, 39.4099, 0, 39.5764, [[41.7153, 1], [39.4099, 1], [39.5814, 1], [39.7379, 1], [39.6911, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,27,0,1558192283.727189,1558192528.736719,2019-05-18T15:11:23.727189+00:00,2019-05-18T15:15:28.736719+00:00,6,"[1, 1558192283.727189, 5.0, 1558192528.736719, False, 0, 39.2116, 0, 39.926950000000005, [[41.828, 0], [41.828, 1], [39.2116, 1], [39.2801, 1], [39.3881, 1], [39.4518, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,20,0,1558192563.733992,1558192808.735021,2019-05-18T15:16:03.733992+00:00,2019-05-18T15:20:08.735021+00:00,5,"[1, 1558192563.733992, 5.0, 1558192808.735021, False, 0, 39.1257, 0, 39.208466666666666, [[40.5715, 1], [39.1257, 1], [39.2107, 1], [39.289, 1], [39.3404, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,21,0,1558191978.734024,1558192218.735167,2019-05-18T15:06:18.734024+00:00,2019-05-18T15:10:18.735167+00:00,5,"[1, 1558191978.734024, 5.0, 1558192218.735167, False, 0, 38.9948, 0, 39.0923, [[40.4822, 0], [38.9948, 1], [39.1172, 1], [39.1649, 1], [39.1886, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,22,0,1558196598.842386,1558196843.846038,2019-05-18T16:23:18.842386+00:00,2019-05-18T16:27:23.846038+00:00,5,"[1, 1558196598.842386, 5.0, 1558196843.846038, False, 0, 39.042, 0, 39.12423333333333, [[40.5805, 0], [39.042, 1], [39.1539, 1], [39.1768, 1], [39.2483, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,23,0,1558193723.73575,1558193968.73434,2019-05-18T15:35:23.735750+00:00,2019-05-18T15:39:28.734340+00:00,6,"[1, 1558193723.73575, 5.0, 1558193968.73434, False, 0, 39.421, 1, 39.83835, [[39.5745, 0], [40.961, 9], [39.421, 1], [39.4892, 1], [39.4822, 1], [39.5611, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,19,0,1558195158.840667,1558195428.840331,2019-05-18T15:59:18.840667+00:00,2019-05-18T16:03:48.840331+00:00,5,"[1, 1558195158.840667, 5.0, 1558195428.840331, False, 0, 39.423, 0, 39.4865, [[42.5007, 0], [39.423, 1], [39.4593, 1], [39.5772, 1], [39.622, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,18,0,1558192863.772469,1558193113.728138,2019-05-18T15:21:03.772469+00:00,2019-05-18T15:25:13.728138+00:00,5,"[1, 1558192863.772469, 5.0, 1558193113.728138, False, 0, 39.1713, 0, 39.344966666666664, [[43.2298, 1], [39.1771, 1], [39.1713, 1], [39.6865, 1], [39.3078, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,31,0,1558201383.85159,1558205928.960134,2019-05-18T17:43:03.851590+00:00,2019-05-18T18:58:48.960134+00:00,5,"[1, 1558201383.85159, 5.0, 1558205928.960134, False, 0, 39.738, 0, 39.7917, [[41.3561, 1], [39.738, 1], [39.7721, 1], [39.865, 1], [40.1098, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,42,0,1558197763.86938,1558197863.849018,2019-05-18T16:42:43.869380+00:00,2019-05-18T16:44:23.849018+00:00,1,"[1, 1558197763.86938, 1.0, 1558197863.849018, False, 0, 43.3439, 0, None, [[43.3439, 0]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,42,1,1558198588.857195,1558198868.846075,2019-05-18T16:56:28.857195+00:00,2019-05-18T17:01:08.846075+00:00,16,"[2.0, 1558198588.857195, 0.0, 1558198868.846075, False, 0, 39.4961, 5, 40.874478571428575, [[46.1755, 9], [41.6156, 9], [39.79, 1], [39.4961, 1], [39.8554, 1], [39.685, 1], [43.3439, 9], [39.685, 1], [39.685, 1], [43.3439, 9], [39.685, 1], [43.3439, 1], [39.685, 1], [39.685, 1], [43.3439, 1], [39.685, 9]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,33,0,1558195748.848867,1558195993.845865,2019-05-18T16:09:08.848867+00:00,2019-05-18T16:13:13.845865+00:00,5,"[1, 1558195748.848867, 5.0, 1558195993.845865, False, 0, 39.259, 0, 39.4029, [[42.6162, 0], [39.259, 1], [39.4561, 1], [39.4936, 1], [39.497, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,2,0,1558199213.849905,1558199453.850182,2019-05-18T17:06:53.849905+00:00,2019-05-18T17:10:53.850182+00:00,5,"[1, 1558199213.849905, 5.0, 1558199453.850182, False, 0, 39.1083, 0, 39.150733333333335, [[40.5748, 1], [39.1083, 1], [39.1758, 1], [39.1681, 1], [39.2402, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,4,0,1558201993.852005,1558202258.852235,2019-05-18T17:53:13.852005+00:00,2019-05-18T17:57:38.852235+00:00,5,"[1, 1558201993.852005, 5.0, 1558202258.852235, False, 0, 39.5246, 0, 39.56616666666667, [[41.519, 0], [39.5514, 1], [39.5246, 1], [39.6225, 1], [40.0829, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,7,0,1558195473.843673,1558207003.749112,2019-05-18T16:04:33.843673+00:00,2019-05-18T19:16:43.749112+00:00,5,"[1, 1558195473.843673, 5.0, 1558207003.749112, False, 0, 39.2987, 0, 39.3773, [[40.7725, 1], [39.2987, 1], [39.4361, 1], [39.3971, 1], [39.4096, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,48,0,1558202268.86549,1558202518.855358,2019-05-18T17:57:48.865490+00:00,2019-05-18T18:01:58.855358+00:00,5,"[1, 1558202268.86549, 5.0, 1558202518.855358, False, 0, 39.2651, 0, 39.5277, [[40.7517, 1], [39.2651, 1], [39.6658, 1], [39.6522, 1], [40.1247, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,48,1,1558204688.969725,1558207003.749112,2019-05-18T18:38:08.969725+00:00,2019-05-18T19:16:43.749112+00:00,8,"[6.0, 1558204688.969725, 0.0, 1558207003.749112, False, 0, 39.3756, 3, 39.718783333333334, [[2247.1585, 9], [40.1247, 9], [40.1247, 9], [39.3756, 1], [39.3756, 1], [39.4908, 1], [39.8213, 1], [39.7751, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,9,0,1558199803.870743,1558200053.848145,2019-05-18T17:16:43.870743+00:00,2019-05-18T17:20:53.848145+00:00,5,"[1, 1558199803.870743, 5.0, 1558200053.848145, False, 0, 39.4031, 0, 39.45433333333333, [[41.3518, 1], [39.4031, 1], [39.4315, 1], [39.5284, 1], [39.6109, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,stint,12,0,1558194008.734003,1558207003.749112,2019-05-18T15:40:08.734003+00:00,2019-05-18T19:16:43.749112+00:00,6,"[1, 1558194008.734003, 5.0, 1558207003.749112, False, 0, 39.0569, 1, 39.53605, [[39.5611, 0], [40.836, 9], [39.0569, 1], [39.0969, 1], [39.1544, 1], [39.1584, 1]]]"
