year,car_number,driver_name,team_name,source_path,source_type,qualifying_simulation_indicator,four_lap_average_mph,lap1,lap2,lap3,lap4,single_lap_speed_if_present,no_tow_indicator_if_present,timestamp_or_order,weather_linkage_if_present,existing_baseline_reference,reference_speed_mph,reference_type,baseline_quality,ambiguity_reason,source_quality,source_url,provenance_note
2022,28,Romain Grosjean,Andretti Autosport,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,230.27,False,15,UNAVAILABLE,True,230.27,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,VERY_HIGH,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.
2022,29,Devlin DeFrancesco,Andretti Steinbrenner Autosport,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,226.697,False,25,UNAVAILABLE,True,226.697,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,VERY_HIGH,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.
2022,3,Scott McLaughlin,Team Penske,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,231.206,False,9,UNAVAILABLE,True,231.206,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,VERY_HIGH,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.
2022,30,Christian Lundgaard,Rahal Letterman Lanigan Racing,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,225.883,False,30,UNAVAILABLE,True,225.883,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,VERY_HIGH,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.
2022,33,Ed Carpenter,ECR,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,228.334,False,22,UNAVAILABLE,True,228.334,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,VERY_HIGH,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.
2022,4,Dalton Kellett,A.J. Foyt Enterprises,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,227.157,False,23,UNAVAILABLE,True,227.157,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,VERY_HIGH,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.
2022,45,Jack Harvey,Rahal Letterman Lanigan Racing,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,224.319,False,31,UNAVAILABLE,True,224.319,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,VERY_HIGH,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.
2022,48,Jimmie Johnson,Chip Ganassi Racing,r4/evidence/fast_friday/r4f6j/2022_fast_friday_official_editorial.html,OFFICIAL_EDITORIAL_HTML,True,229.094,,,,,,False,,UNAVAILABLE,True,229.094,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH_FOUR_LAP_QUAL_SIM,MULTIPLE_CANDIDATE_EVIDENCE_ROWS,VERY_HIGH,https://www.indycar.com/news/2022/05/05-20-practice,Official editorial explicitly reports a four-lap qualifying-simulation average of 229.094 mph.
2022,48,Jimmie Johnson,Chip Ganassi Racing,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,229.929,False,17,UNAVAILABLE,False,229.929,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,MULTIPLE_CANDIDATE_EVIDENCE_ROWS,VERY_HIGH,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.
2022,5,Pato O'Ward,Arrow McLaren,r4/evidence/fast_friday/r4f6j/2022_fast_friday_official_editorial.html,OFFICIAL_EDITORIAL_HTML,True,230.111,,,,,,False,,UNAVAILABLE,True,230.111,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH_FOUR_LAP_QUAL_SIM,MULTIPLE_CANDIDATE_EVIDENCE_ROWS,VERY_HIGH,https://www.indycar.com/news/2022/05/05-20-practice,Official editorial explicitly reports a four-lap qualifying-simulation average of 230.111 mph.
2022,5,Pato O'Ward,Arrow McLaren,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,231.798,False,3,UNAVAILABLE,False,231.798,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,MULTIPLE_CANDIDATE_EVIDENCE_ROWS,VERY_HIGH,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.
2022,51,Takuma Sato,Dale Coyne Racing with RWR,r4/evidence/fast_friday/r4f6j/2022_fast_friday_official_editorial.html,OFFICIAL_EDITORIAL_HTML,True,229.68,,,,,,False,,UNAVAILABLE,True,229.68,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH_FOUR_LAP_QUAL_SIM,MULTIPLE_CANDIDATE_EVIDENCE_ROWS,VERY_HIGH,https://www.indycar.com/news/2022/05/05-20-practice,Official editorial explicitly reports 229.680 mph on the qualifying-simulation chart.
2022,51,Takuma Sato,Dale Coyne Racing with RWR,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.789,False,1,UNAVAILABLE,False,232.789,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,MULTIPLE_CANDIDATE_EVIDENCE_ROWS,VERY_HIGH,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.
2022,6,Juan Pablo Montoya,Arrow McLaren,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,223.764,False,32,UNAVAILABLE,True,223.764,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,VERY_HIGH,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.
2022,60,Simon Pagenaud,Meyer Shank Racing,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,229.184,False,21,UNAVAILABLE,True,229.184,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,VERY_HIGH,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.
2022,7,Felix Rosenqvist,Arrow McLaren,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,231.493,False,6,UNAVAILABLE,True,231.493,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,VERY_HIGH,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.
2022,77,Callum Ilott,Juncos Hollinger Racing,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,230.147,False,16,UNAVAILABLE,True,230.147,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,VERY_HIGH,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.
2022,8,Marcus Ericsson,Chip Ganassi Racing,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,231.782,False,4,UNAVAILABLE,True,231.782,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,VERY_HIGH,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.
2022,9,Scott Dixon,Chip Ganassi Racing,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,231.53,False,5,UNAVAILABLE,True,231.53,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,VERY_HIGH,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.
2022,98,Marco Andretti,Andretti Herta w/ Marco & Curb-Agajanian,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,229.85,False,18,UNAVAILABLE,True,229.85,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,VERY_HIGH,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.
2023,06,Helio Castroneves,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.138,False,27,UNAVAILABLE,True,232.138,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,10,Alex Palou,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,233.268,False,14,UNAVAILABLE,True,233.268,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,11,Takuma Sato,,r4/evidence/fast_friday/2023_fast_friday_official_editorial.html,OFFICIAL_EDITORIAL_HTML,True,233.412,,,,,,False,,UNAVAILABLE,True,233.412,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH_FOUR_LAP_QUAL_SIM,,VERY_HIGH,,Official editorial: fastest four-lap qualifying sim average.
2023,12,Will Power,,r4/evidence/fast_friday/2023_fast_friday_official_editorial.html,OFFICIAL_EDITORIAL_HTML,True,233.07,,,,,,False,,UNAVAILABLE,True,233.07,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH_FOUR_LAP_QUAL_SIM,,VERY_HIGH,,Official editorial: four-lap qualifying sim average.
2023,14,Santino Ferrucci,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,233.758,False,7,UNAVAILABLE,True,233.758,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,15,Graham Rahal,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,230.669,False,33,UNAVAILABLE,True,230.669,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,18,David Malukas,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.366,False,25,UNAVAILABLE,True,232.366,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,2,Josef Newgarden,,r4/evidence/fast_friday/2023_fast_friday_official_editorial.html,OFFICIAL_EDITORIAL_HTML,True,233.085,,,,,,False,,UNAVAILABLE,True,233.085,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH_FOUR_LAP_QUAL_SIM,,VERY_HIGH,,Official editorial: four-lap qualifying sim average.
2023,20,Conor Daly,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.987,False,18,UNAVAILABLE,True,232.987,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,21,Rinus VeeKay,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,234.171,False,3,UNAVAILABLE,True,234.171,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,23,Ryan Hunter-Reay,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.861,False,22,UNAVAILABLE,True,232.861,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,24,Stefan Wilson,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.57,False,24,UNAVAILABLE,True,232.57,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,26,Colton Herta,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,233.555,False,9,UNAVAILABLE,True,233.555,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,27,Kyle Kirkwood,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,233.608,False,8,UNAVAILABLE,True,233.608,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,28,Romain Grosjean,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.942,False,19,UNAVAILABLE,True,232.942,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,29,Devlin DeFrancesco,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.323,False,26,UNAVAILABLE,True,232.323,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,3,Scott McLaughlin,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,233.347,False,13,UNAVAILABLE,True,233.347,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,30,Jack Harvey,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,231.166,False,31,UNAVAILABLE,True,231.166,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,33,Ed Carpenter,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.916,False,21,UNAVAILABLE,True,232.916,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,44,Katherine Legge,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,231.42,False,29,UNAVAILABLE,True,231.42,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,45,Christian Lundgaard,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,231.153,False,32,UNAVAILABLE,True,231.153,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,5,Pato O'Ward,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,233.796,False,5,UNAVAILABLE,True,233.796,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,50,RC Enerson,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,231.242,False,30,UNAVAILABLE,True,231.242,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,51,Sting Ray Robb,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,231.699,False,28,UNAVAILABLE,True,231.699,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,55,Benjamin Pedersen,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,233.197,False,15,UNAVAILABLE,True,233.197,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,6,Felix Rosenqvist,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,233.458,False,11,UNAVAILABLE,True,233.458,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,60,Simon Pagenaud,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.595,False,23,UNAVAILABLE,True,232.595,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,66,Tony Kanaan,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,233.097,False,17,UNAVAILABLE,True,233.097,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,7,Alexander Rossi,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,233.134,False,16,UNAVAILABLE,True,233.134,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,77,Callum Ilott,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,228.942,False,34,UNAVAILABLE,True,228.942,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,78,Agustin Canapino,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.92,False,20,UNAVAILABLE,True,232.92,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,8,Marcus Ericsson,,r4/evidence/fast_friday/2023_fast_friday_official_editorial.html,OFFICIAL_EDITORIAL_HTML,True,233.112,,,,,,False,,UNAVAILABLE,True,233.112,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH_FOUR_LAP_QUAL_SIM,,VERY_HIGH,,Official editorial: four-lap qualifying sim average.
2023,9,Scott Dixon,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,233.506,False,10,UNAVAILABLE,True,233.506,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,98,Marco Andretti,,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,234.202,False,2,UNAVAILABLE,True,234.202,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,MULTIPLE_CANDIDATE_EVIDENCE_ROWS,HIGH,,Deterministically parsed from official Fast Friday session result row.
2023,98,"Andretti, Marco",,r4/evidence/fast_friday/2023_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,234.202,False,2,UNAVAILABLE,True,234.202,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,MULTIPLE_CANDIDATE_EVIDENCE_ROWS,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,06,Helio Castroneves,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.495,False,20,UNAVAILABLE,True,232.495,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
2024,10,Alex Palou,,r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf,OFFICIAL_RESULTS_PDF,False,,,,,,232.135,False,24,UNAVAILABLE,True,232.135,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH_GENERAL_FAST_FRIDAY_BEST_SPEED,REFERENCE_IS_SINGLE_LAP_NOT_FOUR_LAP_AVERAGE,HIGH,,Deterministically parsed from official Fast Friday session result row.
