year,car_number,driver_name,team_name,attempt_id,car_attempt_index,lap1_s,lap2_s,lap3_s,lap4_s,lap1_speed_mph,lap2_speed_mph,lap3_speed_mph,lap4_speed_mph,four_lap_average_speed_mph,lap2_minus_lap1,lap3_minus_lap2,lap4_minus_lap3,lap4_minus_lap1,mean_laps_3_4_minus_mean_laps_1_2,four_lap_slope_mph_per_lap,track_temperature_c_assembled,forecast_temp_c,forecast_dewpoint_c,forecast_relative_humidity_pct,forecast_pressure_hpa,air_density_kg_m3,forecast_wind_speed_10m_ms,forecast_gust_ms,forecast_wind_direction_deg,wind_u_ms,wind_v_ms,solar_elevation_deg_assembled,solar_zenith_deg_assembled,solar_azimuth_deg_assembled,forecast_shortwave_radiation_wm2,forecast_cloud_cover_pct,physical_link_quality,thermal_degradation_interpretation
2021,5,Pato O'Ward,Arrow McLaren,258b87c8-7f46-5d1a-b0b9-73c0b2a871dc,1,38.88814473,38.95597974,39.00849085,39.08353454,231.433,231.03,230.719,230.276,230.864,-0.403,-0.311,-0.443,-1.157,-0.734,-0.3782,38.33333333,27.46373125,12.28243067,39.06805841,1001.241056,1.154050629,3.10219429,5.240479225,248.102934,2.878387576,1.156933176,70.34749849,19.65250151,172.6505749,837.7188889,100,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2021,51,Pietro Fittipaldi,Dale Coyne Racing with RWR,98202c3a-5d68-52fe-91b3-2d520c933594,1,38.86983787,38.97082384,39.02895949,39.07844346,231.542,230.942,230.598,230.306,230.846,-0.6,-0.344,-0.292,-1.236,-0.79,-0.4052,36.66666667,26.7046933,12.26815094,40.75059391,1001.623,1.157421568,3.288022456,5.551025571,218.4743479,2.045689828,2.574149335,69.10766654,20.89233346,156.6383529,732.55,100,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2021,59,Max Chilton,Carlin,a73699bb-b202-59f3-a140-bd7e85f00aff,1,39.09592838,39.20919412,39.28106914,39.33325758,230.203,229.538,229.118,228.814,229.417,-0.665,-0.42,-0.304,-1.389,-0.9045,-0.4587,38.33333333,27.59499668,12.12539844,38.36448774,1001.134111,1.153487316,3.155823052,5.226189837,252.7819788,3.014395807,0.9341504426,70.47625107,19.52374893,179.0538164,834.3577778,100,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2021,60,Jack Harvey,Meyer Shank Racing,7d5d82b7-9765-51c9-b149-cb7de00d3905,1,39.29513264,39.95684661,39.90352215,40.4927518,229.036,225.243,225.544,222.262,225.496,-3.793,0.301,-3.282,-6.774,-3.2365,-2.0021,38.33333333,27.85752753,11.81133399,36.95734638,1000.920222,1.15236042,3.263080575,5.197611059,262.1400685,3.232425041,0.4462322168,70.14450964,19.85549036,191.7990594,827.6355556,100,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2021,60,Jack Harvey,Meyer Shank Racing,8ff02437-bce9-5d86-b3c7-906d93963538,2,39.0577534,39.08862695,39.11002955,39.13587977,230.428,230.246,230.12,229.968,230.191,-0.182,-0.126,-0.152,-0.46,-0.293,-0.1506,42.77777778,28.71995483,10.37146973,31.94080695,1000.096,1.148667419,2.997666995,4.819526463,258.5143836,2.937637883,0.5969012288,63.88513055,26.11486945,227.6081415,874.88,100,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2021,7,Felix Rosenqvist,Arrow McLaren,4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,1,38.99598341,39.02675935,39.07267518,39.08811765,230.793,230.611,230.34,230.249,230.498,-0.182,-0.271,-0.091,-0.544,-0.4075,-0.1903,38.33333333,27.53533057,12.19677672,38.68429259,1001.182722,1.153743379,3.131446342,5.232685013,250.6551402,2.954650787,1.037301749,70.44206527,19.55793473,176.1340984,835.8855556,100,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2021,7,Felix Rosenqvist,Arrow McLaren,595096e7-98a7-552c-a5f8-f2f3eeb54d68,2,38.91976043,38.9848349,39.04352051,39.06877407,231.245,230.859,230.512,230.363,230.744,-0.386,-0.347,-0.149,-0.882,-0.6145,-0.2993,45.55555556,28.73868498,10.31013613,31.84881853,999.2641389,1.147658636,3.335239173,4.691416907,257.8092547,3.260029582,0.7042921736,39.40800876,50.59199124,264.2653348,611.1672222,4.206944444,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2021,75,RC Enerson,Top Gun Racing,d676bd2f-154f-5e4b-aaf0-c7335ff329dd,1,39.53541495,39.57505189,39.627327,39.65526358,227.644,227.416,227.116,226.956,227.283,-0.228,-0.3,-0.16,-0.688,-0.494,-0.2364,38.33333333,28.47073364,11.13545166,34.23993887,1000.356,1.149630324,3.138736042,4.99840403,263.2124034,3.116737008,0.3709640994,66.69337054,23.30662946,217.4995907,914.12,75.68,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2021,8,Marcus Ericsson,Chip Ganassi Racing,8706f570-3435-5de5-89d4-8c45a08fd99c,1,38.81937346,38.92548365,39.008829,39.02032959,231.843,231.211,230.717,230.649,231.104,-0.632,-0.494,-0.068,-1.194,-0.844,-0.4076,37.77777778,27.98762389,11.39195174,35.69829927,1000.9,1.152004719,3.480029117,5.110013536,261.5987405,3.442685347,0.508448871,68.65688029,21.34311971,206.8226596,804.3025,100,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2021,86,Juan Pablo Montoya,Arrow McLaren,11bd473d-0cf3-56e2-9aa9-fb4487870c59,1,38.99547652,39.08981537,39.21927497,39.29153006,230.796,230.239,229.479,229.057,229.891,-0.557,-0.76,-0.422,-1.739,-1.2495,-0.5977,36.66666667,26.79184387,12.25868286,40.52298474,1001.564667,1.157021417,3.301045214,5.463517227,221.4652468,2.18583872,2.473662991,69.46479418,20.53520582,159.796366,741.3,100,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2021,86,Juan Pablo Montoya,Arrow McLaren,f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,2,39.04555315,39.14302863,39.22354807,39.28878567,230.5,229.926,229.454,229.073,229.737,-0.574,-0.472,-0.381,-1.427,-0.9495,-0.4753,47.22222222,28.77489955,11.05526466,33.33496356,999.2954167,1.14727907,3.1487291,4.577617108,258.1176986,3.081260131,0.6483293535,42.98036621,47.01963379,260.8500721,666.8416667,5.770833333,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2021,9,Scott Dixon,Chip Ganassi Racing,d21081ad-a290-598a-a343-73123d94cb55,1,38.69736084,38.83294069,38.85809025,38.89906988,232.574,231.762,231.612,231.368,231.828,-0.812,-0.15,-0.244,-1.206,-0.678,-0.3768,34.44444444,24.5059729,14.67008321,54.31380382,1001.210667,1.164419388,2.168131163,4.433436876,195.0204612,0.5619014924,2.094053355,61.08412193,28.91587807,125.1665131,431.48,100,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2021,98,Marco Andretti,Andretti Herta w/ Marco & Curb-Agajanian,c2deab22-d3a0-5601-80f8-4cbf631c8f88,1,39.1234606,39.22491567,39.33205431,39.34598234,230.041,229.446,228.821,228.74,229.261,-0.595,-0.625,-0.081,-1.301,-0.963,-0.4528,34.44444444,24.65346817,14.55278021,53.51708989,1001.238444,1.163930844,2.18617056,4.480323762,197.8024282,0.6683902891,2.081488923,61.73261578,28.26738422,126.6940652,453.5633333,100,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2021,98,Marco Andretti,Andretti Herta w/ Marco & Curb-Agajanian,b671a083-ccd6-5511-a882-53e7bf202c19,2,38.99834907,39.11444888,39.19689909,39.29925069,230.779,230.094,229.61,229.012,229.872,-0.685,-0.484,-0.598,-1.767,-1.1255,-0.5785,39.44444444,28.66775581,10.59282218,32.56458289,1000.167778,1.148867289,3.02155451,4.871690087,259.7735519,2.973553368,0.5364438648,64.91782566,25.08217434,224.3237158,898.5916667,93.56111111,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2021,98,Marco Andretti,Andretti Herta w/ Marco & Curb-Agajanian,cb6ab391-510a-562a-a1bc-a173959477a0,3,39.06521286,39.13843264,39.20082583,39.20594885,230.384,229.953,229.587,229.557,229.87,-0.431,-0.366,-0.03,-0.827,-0.5965,-0.2847,45.55555556,28.73099823,10.1519783,31.53337567,999.2575,1.147737661,3.374827012,4.715571571,257.7437857,3.297908251,0.716420636,38.64661175,51.35338825,264.9614879,599.35,3.875,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,06,Helio Castroneves,Meyer Shank w/ Curb-Agajanian,01896a4f-c482-5093-a806-89bc4273641d,1,39.02743629,39.07963126,39.27044245,42.28071577,230.607,230.299,229.18,212.863,225.482,-0.308,-1.119,-16.317,-17.744,-9.4315,-5.4351,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,06,Helio Castroneves,Meyer Shank w/ Curb-Agajanian,90eea27e-6e83-5e24-8428-811eae3ff157,2,39.07844346,39.16397958,39.20372871,39.32792938,230.306,229.803,229.57,228.845,229.63,-0.503,-0.233,-0.725,-1.461,-0.847,-0.4616,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,1,Tony Kanaan,Chip Ganassi Racing,a21e6e46-405e-5d8b-933f-63c35adeec21,1,38.59679218,38.67973182,38.73266713,38.74634062,233.18,232.68,232.362,232.28,232.625,-0.5,-0.318,-0.082,-0.9,-0.609,-0.3018,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,10,Alex Palou,Chip Ganassi Racing,e10faf3a-59f8-5528-9a9b-1ea63c1322c9,1,38.52937651,38.59761981,38.69187084,38.8376328,233.588,233.175,232.607,231.734,232.774,-0.413,-0.568,-0.873,-1.854,-1.211,-0.613,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,11,JR Hildebrand,A.J. Foyt Enterprises,0ac03a4b-263a-56b8-bf3f-4996c2968118,1,38.85993584,38.94114695,38.97352399,38.99361804,231.601,231.118,230.926,230.807,231.112,-0.483,-0.192,-0.119,-0.794,-0.493,-0.2574,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,12,Will Power,Team Penske,e614cc7e-1b9a-5642-8a8c-06eb73a962a5,1,38.71217498,38.7536816,38.84920035,38.96340038,232.485,232.236,231.665,230.986,231.842,-0.249,-0.571,-0.679,-1.499,-1.035,-0.5068,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,14,Kyle Kirkwood,A.J. Foyt Enterprises,ee83729a-9032-52de-886d-f56814a402d2,1,39.10934974,39.17676557,39.24937746,39.39144593,230.124,229.728,229.303,228.476,229.406,-0.396,-0.425,-0.827,-1.648,-1.0365,-0.5369,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,15,Graham Rahal,Rahal Letterman Lanigan Racing,49123354-e908-58a8-a865-3e57e6184f5c,1,38.947045,39.02134468,39.0154241,39.01813042,231.083,230.643,230.678,230.662,230.766,-0.44,0.035,-0.016,-0.421,-0.193,-0.1228,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,18,David Malukas,Dale Coyne Racing with HMD Motorsports,619575d3-e7eb-5cce-886f-0a8485b98eba,1,38.85993584,38.91151521,38.94805628,38.96744919,231.601,231.294,231.077,230.962,231.233,-0.307,-0.217,-0.115,-0.639,-0.428,-0.2134,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,18,David Malukas,Dale Coyne Racing with HMD Motorsports,85c917fa-1c7a-52cb-a47f-468b4bdae9a5,2,38.71267453,38.75868841,39.03674659,38.92733564,232.482,232.206,230.552,231.2,231.607,-0.276,-1.654,0.648,-1.282,-1.468,-0.55,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,2,Josef Newgarden,Team Penske,83034975-303c-57b1-9190-95bc705d3941,1,38.59199259,38.73750178,38.93002976,39.19467998,233.209,232.333,231.184,229.623,231.58,-0.876,-1.149,-1.561,-3.586,-2.3675,-1.1907,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,20,Conor Daly,ECR,f63416c8-d69c-5ec9-b8bc-1a26aae11c44,1,38.718337,38.88377639,38.99108404,39.25194515,232.448,231.459,230.822,229.288,230.999,-0.989,-0.637,-1.534,-3.16,-1.8985,-1.0117,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,21,Rinus VeeKay,ECR,cef4544c-d721-54eb-bf70-ce8535756a5e,1,38.34649896,38.47452773,38.56817783,38.68388816,234.702,233.921,233.353,232.655,233.655,-0.781,-0.568,-0.698,-2.047,-1.3075,-0.6709,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,23,Santino Ferrucci,Dreyer & Reinbold Racing,50c1a7df-b227-5216-ba4d-c391ee794a68,1,38.75318099,38.8384708,38.90562792,39.00477158,232.239,231.729,231.329,230.741,231.508,-0.51,-0.4,-0.588,-1.498,-0.949,-0.4894,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,24,Sage Karam,Dreyer & Reinbold Racing,8e0c8731-4ddc-515a-949e-7902dd01eaeb,1,38.70052246,38.85792248,39.59106826,39.43718752,232.555,231.613,227.324,228.211,229.905,-0.942,-4.289,0.887,-4.344,-4.3165,-1.7321,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,24,Sage Karam,Dreyer & Reinbold Racing,2c453335-3a19-5653-8d5c-79d94db93028,2,38.94367447,39.06063513,39.12754275,39.0745412,231.103,230.411,230.017,230.329,230.464,-0.692,-0.394,0.312,-0.774,-0.584,-0.2716,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,26,Colton Herta,Andretti Global w/ Curb-Agajanian,784d352d-2b04-566e-8aef-19317c10d0fa,1,39.02642089,39.08285565,39.15699344,39.09575854,230.613,230.28,229.844,230.204,230.235,-0.333,-0.436,0.36,-0.409,-0.4225,-0.1663,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,27,Alexander Rossi,Andretti Autosport,1e2facfd-2c67-5b5a-9556-04ef28eeb0d8,1,38.67973182,38.79092982,39.08438318,39.05927897,232.68,232.013,230.271,230.419,231.341,-0.667,-1.742,0.148,-2.261,-2.0015,-0.8525,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,27,Alexander Rossi,Andretti Autosport,b3147013-0fda-5982-bea1-85788019ef89,2,38.89722058,38.94822483,39.04318176,39.08251622,231.379,231.076,230.514,230.282,230.812,-0.303,-0.562,-0.232,-1.097,-0.8295,-0.3853,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,28,Romain Grosjean,Andretti Autosport,a49549a1-2253-5bd5-9923-b0b7fdbb20d7,1,38.69370067,38.73066694,38.80062943,38.81284446,232.596,232.374,231.955,231.882,232.201,-0.222,-0.419,-0.073,-0.714,-0.5665,-0.2561,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,29,Devlin DeFrancesco,Andretti Steinbrenner Autosport,c8097625-d9cf-5926-bba2-649d12e5c0e0,1,38.87504265,38.92262183,39.00544776,39.49707063,231.511,231.228,230.737,227.865,230.326,-0.283,-0.491,-2.872,-3.646,-2.0685,-1.1429,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,3,Scott McLaughlin,Team Penske,d2ae8749-6312-5afd-b193-dd23dc071124,1,38.6546465,38.8103339,38.96053298,39.05266903,232.831,231.897,231.003,230.458,231.543,-0.934,-0.894,-0.545,-2.373,-1.6335,-0.8013,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,3,Scott McLaughlin,Team Penske,43d9c081-67f5-5d6f-8b48-9db0ac683a6c,2,39.06351728,39.10951969,39.11274902,39.13077505,230.394,230.123,230.104,229.998,230.154,-0.271,-0.019,-0.106,-0.396,-0.2075,-0.1207,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,30,Christian Lundgaard,Rahal Letterman Lanigan Racing,b1fff6ff-974e-5d54-b847-db825d74fd15,1,39.54357922,39.38610196,39.71861567,39.90476064,227.597,228.507,226.594,225.537,227.053,0.91,-1.913,-1.057,-2.06,-1.9865,-0.8093,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,33,Ed Carpenter,ECR,db54aa3f-0c36-5472-94f1-5c4555dd1a53,1,38.6342368,38.66112238,38.70152097,38.91067406,232.954,232.792,232.549,231.299,232.397,-0.162,-0.243,-1.25,-1.655,-0.949,-0.5208,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,4,Dalton Kellett,A.J. Foyt Enterprises,ce3385d5-652c-5485-8ae9-aa95231574ad,1,39.18614726,39.2322681,39.38075944,39.46364521,229.673,229.403,228.538,228.058,228.916,-0.27,-0.865,-0.48,-1.615,-1.24,-0.571,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,45,Jack Harvey,Rahal Letterman Lanigan Racing,488dda2c-a88d-5f03-95ca-3decb53cd2c9,1,39.06233046,39.92069089,39.46814482,40.24324808,230.401,225.447,228.032,223.64,226.851,-4.954,2.585,-4.392,-6.761,-2.088,-1.7698,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,48,Jimmie Johnson,Chip Ganassi Racing,98dc390f-b38c-5384-b51e-9f479c8859a6,1,38.60424218,38.72166865,38.77071002,38.8103339,233.135,232.428,232.134,231.897,232.398,-0.707,-0.294,-0.237,-1.238,-0.766,-0.4008,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,5,Pato O'Ward,Arrow McLaren,e2318f1b-020c-5e41-abb3-2159a17b3a27,1,38.5602461,38.59745428,38.65912957,38.66527472,233.401,233.176,232.804,232.767,233.037,-0.225,-0.372,-0.037,-0.634,-0.503,-0.2274,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,51,Takuma Sato,Dale Coyne Racing with RWR,3f221659-74ff-5901-97dc-08071a734690,1,38.73983617,38.70002322,38.770543,38.83076259,232.319,232.558,232.135,231.775,232.196,0.239,-0.423,-0.36,-0.544,-0.4835,-0.2055,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,51,Takuma Sato,Dale Coyne Racing with RWR,21e8c99e-b04c-516d-85a8-ccfbaed7ff46,2,38.71267453,38.81150546,38.91992873,38.92380017,232.482,231.89,231.244,231.221,231.708,-0.592,-0.646,-0.023,-1.261,-0.9535,-0.4429,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,6,Juan Pablo Montoya,Arrow McLaren,bb599e9f-cbdc-5c79-9791-ce325ef01086,1,39.21944587,39.23603088,39.49152468,39.51857593,229.478,229.381,227.897,227.741,228.622,-0.097,-1.484,-0.156,-1.737,-1.6105,-0.6695,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,60,Simon Pagenaud,Meyer Shank Racing,782b5ff7-fb2c-5c01-9209-dfd3f4cb289b,1,38.76152617,38.83897362,39.01373283,39.04470619,232.189,231.726,230.688,230.505,231.275,-0.463,-1.038,-0.183,-1.684,-1.361,-0.609,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,7,Felix Rosenqvist,Arrow McLaren,8c6dd650-69c2-52af-8840-a92c88cb517e,1,38.54191648,38.60490454,38.80464448,38.70435037,233.512,233.131,231.931,232.532,232.775,-0.381,-1.2,0.601,-0.98,-1.09,-0.414,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,77,Callum Ilott,Juncos Hollinger Racing,3cd6d98a-da75-5822-8dae-05e83ad8457c,1,38.96188229,38.96677433,39.02743629,39.42146806,230.995,230.966,230.607,228.302,230.212,-0.029,-0.359,-2.305,-2.693,-1.526,-0.8438,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,77,Callum Ilott,Juncos Hollinger Racing,8fa25fec-e5a6-5844-b3d7-f67c9dc91378,2,38.81502055,38.88495239,38.9907462,39.18000601,231.869,231.452,230.824,229.709,230.961,-0.417,-0.628,-1.115,-2.16,-1.394,-0.7108,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,8,Marcus Ericsson,Chip Ganassi Racing,6bdde501-b1fc-5382-8f09-3918fb5aa07e,1,38.67175415,38.72533411,38.79761869,38.79427397,232.728,232.406,231.973,231.993,232.275,-0.322,-0.433,0.02,-0.735,-0.584,-0.2638,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,9,Scott Dixon,Chip Ganassi Racing,ed8e8f45-6cb1-51cb-a3a7-3aa60a373517,1,38.66809882,38.7453398,38.79644797,38.8617816,232.75,232.286,231.98,231.59,232.151,-0.464,-0.306,-0.39,-1.16,-0.733,-0.3786,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,98,Marco Andretti,Andretti Herta w/ Marco & Curb-Agajanian,c044edbc-0f6c-5aab-bdef-9c4156b50617,1,39.05555001,40.92155338,39.99555605,39.24321637,230.441,219.933,225.025,229.339,226.108,-10.508,5.092,4.314,-1.102,1.995,0.1786,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2022,98,Marco Andretti,Andretti Herta w/ Marco & Curb-Agajanian,63982b5e-7639-5140-a6a2-702a77c2fc85,2,38.96171362,39.0823465,39.11053942,39.13281678,230.996,230.283,230.117,229.986,230.345,-0.713,-0.166,-0.131,-1.01,-0.588,-0.3196,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,06,Helio Castroneves,,5d44896c-c256-5478-aa5d-74307895b1b0,1,38.81652721,38.89570764,39.38713616,39.14336911,231.86,231.388,228.501,229.924,230.41,-0.472,-2.887,1.423,-1.936,-2.4115,-0.8695,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,06,Helio Castroneves,,f9447c70-a844-5937-8f80-cf8d2fce9771,2,38.73583452,38.79812045,38.82121536,38.84802652,232.343,231.97,231.832,231.672,231.954,-0.373,-0.138,-0.16,-0.671,-0.4045,-0.2151,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,10,Alex Palou,,096ff05c-1785-53cf-be2f-65bbb6ce7cd1,1,38.42081896,38.511241,38.60788545,38.70301884,234.248,233.698,233.113,232.54,233.398,-0.55,-0.585,-0.573,-1.708,-1.1465,-0.5709,41.11111111,18.09119525,6.078949407,45.35043427,993.2903889,1.183885344,4.729997486,6.293865314,333.6373441,2.100361437,-4.238084243,68.66246116,21.33753884,156.5737477,993.1922222,2.096111111,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,11,Takuma Sato,,55b6b39a-d64a-5a38-9dbc-84a9faac294b,1,38.53845067,38.58603614,38.65995988,38.81702946,233.533,233.245,232.799,231.857,232.857,-0.288,-0.446,-0.942,-1.676,-1.061,-0.5474,40.48395062,17.84179311,6.288708208,46.80740328,993.1447778,1.184663674,4.628806341,6.268741997,333.3429293,2.076711685,-4.136800299,67.39336058,22.60663942,148.2877947,982.7553333,1.858888889,REALIZED_INTERPOLATED_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,11,Takuma Sato,,dd0ff96a-0d57-5ba5-8691-ebf2359edec4,2,38.44757246,38.52426387,38.65813324,38.66328148,234.085,233.619,232.81,232.779,233.322,-0.466,-0.809,-0.031,-1.306,-1.0575,-0.4727,44.44444444,18.67535241,7.460139101,48.05688708,992.6528889,1.180332359,5.909516642,7.960070052,343.1110064,1.716823243,-5.6546357,56.17353439,33.82646561,243.3779906,842.17,14.10333333,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
