year,car_number,driver_name,team_name,attempt_id,first_complete_attempt_order,source_car_attempt_index,lap1_s,lap2_s,lap3_s,lap4_s,four_lap_average_speed_mph,lap1_to_lap4_delta_mph,first_half_vs_second_half_fade_mph,four_lap_slope_mph_per_lap,attempt_order,attempt_order_basis,timestamp_utc,chronology_quality,elapsed_session_position_minutes,own_car_fast_friday_baseline_reference,own_car_fast_friday_four_lap_average_mph,fast_friday_reference_type,fast_friday_baseline_quality,day1_minus_own_fast_friday_four_lap_mph,track_temperature,track_temperature_trend_c_per_min,air_temperature_c,dew_point_c,humidity_pct,pressure_hpa,air_density_kg_m3,wind_speed_ms,gust_ms,wind_direction_deg,wind_u_ms,wind_v_ms,solar_elevation_deg_assembled,solar_zenith_deg_assembled,solar_azimuth_deg_assembled,shortwave_radiation_wm2,cloud_cover_pct,team_year_id,teammate_identifiers,physical_link_quality
2024,06,Helio Castroneves,,c3b3df7f-41cc-5c26-b09e-ec23b8860365,1,,38.78474467,38.81686204,38.81820142,38.83897362,231.871,-0.324,-0.166,-0.098,,UNKNOWN,,UNKNOWN,,232.495,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,10,Alex Palou,,20ffbd55-492b-5cbf-989b-b42c4b8bd2c7,1,,38.69054016,38.74617382,38.75501662,38.77638949,232.306,-0.515,-0.284,-0.1598,,UNKNOWN,,UNKNOWN,,232.135,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,14,Santino Ferrucci,,107348b8-b02f-55df-a98e-2fb1942250dc,1,,38.67806953,38.65315238,38.72633391,38.78407612,232.496,-0.636,-0.538,-0.2348,,UNKNOWN,,UNKNOWN,,233.412,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,15,Graham Rahal,,7a43b661-45d0-568a-a5a0-cb277271477b,1,,39.01593151,39.04013326,39.09711724,39.10442184,230.388,-0.522,-0.429,-0.1902,,UNKNOWN,,UNKNOWN,,231.236,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,17,Kyle Larson,,b00ea2c4-0065-5682-8f57-f58c18792485,1,,38.63473434,38.66045808,38.72716711,38.77405068,232.563,-0.837,-0.619,-0.2912,,UNKNOWN,,UNKNOWN,,232.549,232.549,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH,0.014,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,18,Nolan Siegel,,5f797729-5c3e-57f6-a678-7daba88cd24f,1,,39.38024249,39.39765365,39.42699435,39.49897742,228.276,-0.687,-0.4285,-0.2231,,UNKNOWN,,UNKNOWN,,229.813,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,2,Josef Newgarden,,c0840a65-4e3a-58d4-8c44-1af20af00863,1,,38.5392758,38.57727027,38.59033784,38.60556692,233.293,-0.401,-0.24,-0.1282,,UNKNOWN,,UNKNOWN,,234.063,234.063,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH,-0.77,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,20,Ed Carpenter,,173091e2-e51e-57a9-abe8-450b15b29a25,1,,38.6285989,38.77772607,38.90075122,38.85372866,232.017,-1.35,-1.042,-0.4784,,UNKNOWN,,UNKNOWN,,232.547,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,21,Rinus VeeKay,,135b66b6-87b3-5cb3-ba14-d2d21ed2fa92,1,3,38.84567907,38.8997424,38.95834055,39.02862099,231.166,-1.086,-0.717,-0.3606,,UNKNOWN,,UNKNOWN,,233.08,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,23,Ryan Hunter-Reay,,0ea71424-032e-5cc5-8235-319c546b48b2,1,,38.74083672,38.82724465,38.89385866,38.91471192,231.695,-1.038,-0.7175,-0.3511,,UNKNOWN,,UNKNOWN,,233.193,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,24,Conor Daly,,1af8c8bf-f788-56f3-81be-80e9e6e4c1af,1,,38.80966447,38.86429882,38.89873363,39.10765033,231.243,-1.767,-0.986,-0.5506,,UNKNOWN,,UNKNOWN,,230.952,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,26,Colton Herta,,1918bf96-47b4-5e0b-afc4-1d3a7254a703,1,,38.62014513,38.71966959,38.80213498,38.81954089,232.316,-1.197,-0.8455,-0.4085,,UNKNOWN,,UNKNOWN,,234.974,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,27,Kyle Kirkwood,,b8ca157e-4b17-5bdb-9141-e069ade27377,1,,38.63257842,38.63307592,38.69220352,38.70568199,232.764,-0.44,-0.398,-0.1676,,UNKNOWN,,UNKNOWN,,233.705,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,28,Marcus Ericsson,,57d1f314-d70f-5dc5-8939-c39e7e310a5b,1,,38.96863025,39.01440932,39.04911076,39.08047973,230.603,-0.661,-0.433,-0.2188,,UNKNOWN,,UNKNOWN,,232.388,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,30,Pietro Fittipaldi,,d1cffcb4-c7e0-5ec5-8fdb-d540dcba7eb3,1,,38.88176057,38.94165242,38.94755063,39.00578586,231.1,-0.736,-0.3855,-0.2243,,UNKNOWN,,UNKNOWN,,231.586,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,33,Christian Rasmussen,,61d8f402-6fb4-5481-a6db-c58bf162a7ed,1,,38.73583452,38.78039952,38.99665929,38.87235614,231.682,-0.816,-1.0515,-0.3735,,UNKNOWN,,UNKNOWN,,232.038,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,41,Sting Ray Robb,,a6f827ba-f7fd-5632-aa50-9e648038770a,1,,38.77772607,38.94182092,38.92127523,38.97048635,231.346,-1.148,-0.513,-0.3322,,UNKNOWN,,UNKNOWN,,233.042,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,45,Christian Lundgaard,,b0fea442-416e-5edd-88b3-b430ad75ba1a,1,,38.83914122,38.91319763,38.93693514,39.04894134,231.157,-1.245,-0.693,-0.3876,,UNKNOWN,,UNKNOWN,,232.57,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,5,Pato O'Ward,,0cb1b370-25ae-58b2-88a3-8d079ec339cc,1,,39.54114696,39.08947581,38.97217387,39.02811325,229.84,2.992,1.8425,0.9669,,UNKNOWN,,UNKNOWN,,233.043,233.043,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH,-3.203,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,51,Katherine Legge,,aace8bfa-a08d-503d-b6f2-627ee9f4eb45,1,,38.97048635,38.95041612,38.9980111,39.03962522,230.83,-0.409,-0.3455,-0.1509,,UNKNOWN,,UNKNOWN,,230.205,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,6,Callum Ilott,,411accca-4d36-5e24-a0fe-6db5a36714c5,1,,38.62462019,38.68255803,38.81117072,38.9002468,232.23,-1.651,-1.211,-0.5724,,UNKNOWN,,UNKNOWN,,233.136,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,66,Tom Blomqvist,,bbf879f3-b407-5099-8ff9-3f4c67ad6bf7,1,,38.78959232,38.83411361,38.8836084,38.94805628,231.578,-0.944,-0.6195,-0.3127,,UNKNOWN,,UNKNOWN,,232.246,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,75,Takuma Sato,,1e58447e-195b-5aab-b720-7d8cd9090436,1,,38.7335006,38.73966942,38.79845496,38.80732165,232.14,-0.442,-0.397,-0.1678,,UNKNOWN,,UNKNOWN,,233.679,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,77,Romain Grosjean,,4f126848-0ee3-52a0-a894-8fff915b81c2,1,,38.81686204,38.8381356,38.89385866,38.94940472,231.514,-0.789,-0.5605,-0.2699,,UNKNOWN,,UNKNOWN,,232.135,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,78,Agustin Canapino,,7081f00a-f41a-5e96-9687-e9390599c81b,1,,38.72400114,38.78624898,38.86597716,38.89873363,231.847,-1.044,-0.76,-0.3608,,UNKNOWN,,UNKNOWN,,233.341,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,8,Linus Lundqvist,,565841ef-1d29-5831-b720-dfb22d5a969b,1,,38.81016654,38.85775471,38.88176057,38.95378782,231.506,-0.855,-0.499,-0.2708,,UNKNOWN,,UNKNOWN,,231.844,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,9,Scott Dixon,,800cac62-19f0-5021-a1f2-0f648d96ff75,1,,38.73516766,38.74634062,38.84500842,38.94569672,231.851,-1.256,-0.923,-0.4358,,UNKNOWN,,UNKNOWN,,232.473,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
2024,98,Marco Andretti,,25c1b067-a56b-5a78-83c8-504169b5fe90,1,,38.78474467,38.80698698,38.80715431,38.84685276,231.89,-0.371,-0.186,-0.1114,,UNKNOWN,,UNKNOWN,,232.901,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2024|UNKNOWN,,UNAVAILABLE
