year,team_name,team_year_id,car_number,driver_name,teammate_cars,teammate_drivers,nearest_teammate_car,nearest_teammate_timing_separation_min,nearest_teammate_track_temp_difference_c,nearest_teammate_air_temp_difference_c,similar_physical_conditions,own_fast_friday_reference_available,teammate_fast_friday_references_available,own_day1_first_run_speed_mph,teammate_day1_first_run_speeds_mph,teammates_are_identical_assumption
2023,,2023|UNKNOWN,45,Christian Lundgaard,8|7|9|55|66|33|50|29|21|5|77|11|14|10|27|44|06|12|15|18|2|20|23|24|26|28|3|30|51|6|60|78|98,Marcus Ericsson|Alexander Rossi|Scott Dixon|Benjamin Pedersen|Tony Kanaan|Ed Carpenter|RC Enerson|Devlin DeFrancesco|Rinus VeeKay|Pato O'Ward|Callum Ilott|Takuma Sato|Santino Ferrucci|Alex Palou|Kyle Kirkwood|Katherine Legge|Helio Castroneves|Will Power|Graham Rahal|David Malukas|Josef Newgarden|Conor Daly|Ryan Hunter-Reay|Stefan Wilson|Colton Herta|Romain Grosjean|Scott McLaughlin|Jack Harvey|Sting Ray Robb|Felix Rosenqvist|Simon Pagenaud|Agustin Canapino|Marco Andretti,,,,,UNAVAILABLE,True,33,230.522,232.735|233.528|232.914|232.739|232.446|232.62|231.129|231.273|233.395|233.252|227.72|232.857|233.147|233.398|232.39|231.07|230.41|232.33|228.526|230.779|232.542|232.433|231.613|231.356|231.951|231.997|232.503|230.098|229.955|233.099|231.687|231.32|231.682,False
2023,,2023|UNKNOWN,51,Sting Ray Robb,8|7|9|55|66|33|50|29|21|5|77|11|14|10|27|44|06|12|15|18|2|20|23|24|26|28|3|30|45|6|60|78|98,Marcus Ericsson|Alexander Rossi|Scott Dixon|Benjamin Pedersen|Tony Kanaan|Ed Carpenter|RC Enerson|Devlin DeFrancesco|Rinus VeeKay|Pato O'Ward|Callum Ilott|Takuma Sato|Santino Ferrucci|Alex Palou|Kyle Kirkwood|Katherine Legge|Helio Castroneves|Will Power|Graham Rahal|David Malukas|Josef Newgarden|Conor Daly|Ryan Hunter-Reay|Stefan Wilson|Colton Herta|Romain Grosjean|Scott McLaughlin|Jack Harvey|Christian Lundgaard|Felix Rosenqvist|Simon Pagenaud|Agustin Canapino|Marco Andretti,,,,,UNAVAILABLE,True,33,229.955,232.735|233.528|232.914|232.739|232.446|232.62|231.129|231.273|233.395|233.252|227.72|232.857|233.147|233.398|232.39|231.07|230.41|232.33|228.526|230.779|232.542|232.433|231.613|231.356|231.951|231.997|232.503|230.098|230.522|233.099|231.687|231.32|231.682,False
2023,,2023|UNKNOWN,6,Felix Rosenqvist,8|7|9|55|66|33|50|29|21|5|77|11|14|10|27|44|06|12|15|18|2|20|23|24|26|28|3|30|45|51|60|78|98,Marcus Ericsson|Alexander Rossi|Scott Dixon|Benjamin Pedersen|Tony Kanaan|Ed Carpenter|RC Enerson|Devlin DeFrancesco|Rinus VeeKay|Pato O'Ward|Callum Ilott|Takuma Sato|Santino Ferrucci|Alex Palou|Kyle Kirkwood|Katherine Legge|Helio Castroneves|Will Power|Graham Rahal|David Malukas|Josef Newgarden|Conor Daly|Ryan Hunter-Reay|Stefan Wilson|Colton Herta|Romain Grosjean|Scott McLaughlin|Jack Harvey|Christian Lundgaard|Sting Ray Robb|Simon Pagenaud|Agustin Canapino|Marco Andretti,,,,,UNAVAILABLE,True,33,233.099,232.735|233.528|232.914|232.739|232.446|232.62|231.129|231.273|233.395|233.252|227.72|232.857|233.147|233.398|232.39|231.07|230.41|232.33|228.526|230.779|232.542|232.433|231.613|231.356|231.951|231.997|232.503|230.098|230.522|229.955|231.687|231.32|231.682,False
2023,,2023|UNKNOWN,60,Simon Pagenaud,8|7|9|55|66|33|50|29|21|5|77|11|14|10|27|44|06|12|15|18|2|20|23|24|26|28|3|30|45|51|6|78|98,Marcus Ericsson|Alexander Rossi|Scott Dixon|Benjamin Pedersen|Tony Kanaan|Ed Carpenter|RC Enerson|Devlin DeFrancesco|Rinus VeeKay|Pato O'Ward|Callum Ilott|Takuma Sato|Santino Ferrucci|Alex Palou|Kyle Kirkwood|Katherine Legge|Helio Castroneves|Will Power|Graham Rahal|David Malukas|Josef Newgarden|Conor Daly|Ryan Hunter-Reay|Stefan Wilson|Colton Herta|Romain Grosjean|Scott McLaughlin|Jack Harvey|Christian Lundgaard|Sting Ray Robb|Felix Rosenqvist|Agustin Canapino|Marco Andretti,,,,,UNAVAILABLE,True,33,231.687,232.735|233.528|232.914|232.739|232.446|232.62|231.129|231.273|233.395|233.252|227.72|232.857|233.147|233.398|232.39|231.07|230.41|232.33|228.526|230.779|232.542|232.433|231.613|231.356|231.951|231.997|232.503|230.098|230.522|229.955|233.099|231.32|231.682,False
2023,,2023|UNKNOWN,78,Agustin Canapino,8|7|9|55|66|33|50|29|21|5|77|11|14|10|27|44|06|12|15|18|2|20|23|24|26|28|3|30|45|51|6|60|98,Marcus Ericsson|Alexander Rossi|Scott Dixon|Benjamin Pedersen|Tony Kanaan|Ed Carpenter|RC Enerson|Devlin DeFrancesco|Rinus VeeKay|Pato O'Ward|Callum Ilott|Takuma Sato|Santino Ferrucci|Alex Palou|Kyle Kirkwood|Katherine Legge|Helio Castroneves|Will Power|Graham Rahal|David Malukas|Josef Newgarden|Conor Daly|Ryan Hunter-Reay|Stefan Wilson|Colton Herta|Romain Grosjean|Scott McLaughlin|Jack Harvey|Christian Lundgaard|Sting Ray Robb|Felix Rosenqvist|Simon Pagenaud|Marco Andretti,,,,,UNAVAILABLE,True,33,231.32,232.735|233.528|232.914|232.739|232.446|232.62|231.129|231.273|233.395|233.252|227.72|232.857|233.147|233.398|232.39|231.07|230.41|232.33|228.526|230.779|232.542|232.433|231.613|231.356|231.951|231.997|232.503|230.098|230.522|229.955|233.099|231.687|231.682,False
2023,,2023|UNKNOWN,98,Marco Andretti,8|7|9|55|66|33|50|29|21|5|77|11|14|10|27|44|06|12|15|18|2|20|23|24|26|28|3|30|45|51|6|60|78,Marcus Ericsson|Alexander Rossi|Scott Dixon|Benjamin Pedersen|Tony Kanaan|Ed Carpenter|RC Enerson|Devlin DeFrancesco|Rinus VeeKay|Pato O'Ward|Callum Ilott|Takuma Sato|Santino Ferrucci|Alex Palou|Kyle Kirkwood|Katherine Legge|Helio Castroneves|Will Power|Graham Rahal|David Malukas|Josef Newgarden|Conor Daly|Ryan Hunter-Reay|Stefan Wilson|Colton Herta|Romain Grosjean|Scott McLaughlin|Jack Harvey|Christian Lundgaard|Sting Ray Robb|Felix Rosenqvist|Simon Pagenaud|Agustin Canapino,,,,,UNAVAILABLE,True,33,231.682,232.735|233.528|232.914|232.739|232.446|232.62|231.129|231.273|233.395|233.252|227.72|232.857|233.147|233.398|232.39|231.07|230.41|232.33|228.526|230.779|232.542|232.433|231.613|231.356|231.951|231.997|232.503|230.098|230.522|229.955|233.099|231.687|231.32,False
2024,,2024|UNKNOWN,3,Scott McLaughlin,4|12|11|60|7|06|10|14|15|17|18|2|20|21|23|24|26|27|28|30|33|41|45|5|51|6|66|75|77|78|8|9|98,Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,4,4.783333333,0,0.1417132568,DIRECT_DIFFERENCES_REPORTED_NO_BINARY_SIMILARITY_THRESHOLD,True,33,233.332,231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,4,Kyffin Simpson,3|12|11|60|7|06|10|14|15|17|18|2|20|21|23|24|26|27|28|30|33|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,3,4.783333333,0,-0.1417132568,DIRECT_DIFFERENCES_REPORTED_NO_BINARY_SIMILARITY_THRESHOLD,True,33,231.948,233.332|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,12,Will Power,3|4|11|60|7|06|10|14|15|17|18|2|20|21|23|24|26|27|28|30|33|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,11,0.25,0,0.005241012573,DIRECT_DIFFERENCES_REPORTED_NO_BINARY_SIMILARITY_THRESHOLD,True,33,233.758,233.332|231.948|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,11,Marcus Armstrong,3|4|12|60|7|06|10|14|15|17|18|2|20|21|23|24|26|27|28|30|33|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,12,0.25,0,-0.005241012573,DIRECT_DIFFERENCES_REPORTED_NO_BINARY_SIMILARITY_THRESHOLD,True,33,232.183,233.332|231.948|233.758|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,60,Felix Rosenqvist,3|4|12|11|7|06|10|14|15|17|18|2|20|21|23|24|26|27|28|30|33|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,7,18.83333333,,0.2901901245,DIRECT_DIFFERENCES_REPORTED_NO_BINARY_SIMILARITY_THRESHOLD,True,33,232.547,233.332|231.948|233.758|232.183|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,7,Alexander Rossi,3|4|12|11|60|06|10|14|15|17|18|2|20|21|23|24|26|27|28|30|33|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,60,18.83333333,,-0.2901901245,DIRECT_DIFFERENCES_REPORTED_NO_BINARY_SIMILARITY_THRESHOLD,True,33,232.962,233.332|231.948|233.758|232.183|232.547|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,06,Helio Castroneves,3|4|12|11|60|7|10|14|15|17|18|2|20|21|23|24|26|27|28|30|33|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,231.871,233.332|231.948|233.758|232.183|232.547|232.962|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,10,Alex Palou,3|4|12|11|60|7|06|14|15|17|18|2|20|21|23|24|26|27|28|30|33|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,232.306,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,14,Santino Ferrucci,3|4|12|11|60|7|06|10|15|17|18|2|20|21|23|24|26|27|28|30|33|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,232.496,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,15,Graham Rahal,3|4|12|11|60|7|06|10|14|17|18|2|20|21|23|24|26|27|28|30|33|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,230.388,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,17,Kyle Larson,3|4|12|11|60|7|06|10|14|15|18|2|20|21|23|24|26|27|28|30|33|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,232.563,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|228.276|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,18,Nolan Siegel,3|4|12|11|60|7|06|10|14|15|17|2|20|21|23|24|26|27|28|30|33|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,228.276,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|233.293|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,2,Josef Newgarden,3|4|12|11|60|7|06|10|14|15|17|18|20|21|23|24|26|27|28|30|33|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,233.293,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|232.017|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,20,Ed Carpenter,3|4|12|11|60|7|06|10|14|15|17|18|2|21|23|24|26|27|28|30|33|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,232.017,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|231.166|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,21,Rinus VeeKay,3|4|12|11|60|7|06|10|14|15|17|18|2|20|23|24|26|27|28|30|33|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Ryan Hunter-Reay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,231.166,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.695|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,23,Ryan Hunter-Reay,3|4|12|11|60|7|06|10|14|15|17|18|2|20|21|24|26|27|28|30|33|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Conor Daly|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,231.695,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.243|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,24,Conor Daly,3|4|12|11|60|7|06|10|14|15|17|18|2|20|21|23|26|27|28|30|33|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Colton Herta|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,231.243,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|232.316|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
2024,,2024|UNKNOWN,26,Colton Herta,3|4|12|11|60|7|06|10|14|15|17|18|2|20|21|23|24|27|28|30|33|41|45|5|51|6|66|75|77|78|8|9|98,Scott McLaughlin|Kyffin Simpson|Will Power|Marcus Armstrong|Felix Rosenqvist|Alexander Rossi|Helio Castroneves|Alex Palou|Santino Ferrucci|Graham Rahal|Kyle Larson|Nolan Siegel|Josef Newgarden|Ed Carpenter|Rinus VeeKay|Ryan Hunter-Reay|Conor Daly|Kyle Kirkwood|Marcus Ericsson|Pietro Fittipaldi|Christian Rasmussen|Sting Ray Robb|Christian Lundgaard|Pato O'Ward|Katherine Legge|Callum Ilott|Tom Blomqvist|Takuma Sato|Romain Grosjean|Agustin Canapino|Linus Lundqvist|Scott Dixon|Marco Andretti,,,,,UNAVAILABLE,True,33,232.316,233.332|231.948|233.758|232.183|232.547|232.962|231.871|232.306|232.496|230.388|232.563|228.276|233.293|232.017|231.166|231.695|231.243|232.764|230.603|231.1|231.682|231.346|231.157|229.84|230.83|232.23|231.578|232.14|231.514|231.847|231.506|231.851|231.89,False
