attempt_id,session_id,car_number,driver_name,car_attempt_index,performance_time_utc,performance_timing_source,timing_class,timing_basis,forecast_selection_class,availability_lag_minutes,availability_policy_id,availability_policy_hash,selected_issue_time_utc,selected_issue_age_minutes,before_forecast_snapshot_id,after_forecast_snapshot_id,before_valid_time_utc,after_valid_time_utc,before_forecast_lead_hours,after_forecast_lead_hours,before_valid_offset_minutes,after_valid_offset_minutes,interpolation_weight_after,forecast_available_before_target,forecast_available_after_target,leakage_safe,performance_alignment_usable,decision_state_usable,chronology_usable,semantic_note,forecast_DPT_2m,forecast_DPT_2m_before,forecast_DPT_2m_after,forecast_DPT_2m_interpolation_method,forecast_DSWRF_surface,forecast_DSWRF_surface_before,forecast_DSWRF_surface_after,forecast_DSWRF_surface_interpolation_method,forecast_GUST_surface,forecast_GUST_surface_before,forecast_GUST_surface_after,forecast_GUST_surface_interpolation_method,forecast_PRES_surface,forecast_PRES_surface_before,forecast_PRES_surface_after,forecast_PRES_surface_interpolation_method,forecast_TCDC_atmosphere,forecast_TCDC_atmosphere_before,forecast_TCDC_atmosphere_after,forecast_TCDC_atmosphere_interpolation_method,forecast_TMP_2m,forecast_TMP_2m_before,forecast_TMP_2m_after,forecast_TMP_2m_interpolation_method,forecast_UGRD_10m,forecast_UGRD_10m_before,forecast_UGRD_10m_after,forecast_UGRD_10m_interpolation_method,forecast_VGRD_10m,forecast_VGRD_10m_before,forecast_VGRD_10m_after,forecast_VGRD_10m_interpolation_method,forecast_cloud_cover_pct,forecast_cloud_cover_pct_before,forecast_cloud_cover_pct_after,forecast_cloud_cover_pct_interpolation_method,forecast_dewpoint_c,forecast_dewpoint_c_before,forecast_dewpoint_c_after,forecast_dewpoint_c_interpolation_method,forecast_gust_ms,forecast_gust_ms_before,forecast_gust_ms_after,forecast_gust_ms_interpolation_method,forecast_pressure_hpa,forecast_pressure_hpa_before,forecast_pressure_hpa_after,forecast_pressure_hpa_interpolation_method,forecast_relative_humidity_pct,forecast_relative_humidity_pct_before,forecast_relative_humidity_pct_after,forecast_relative_humidity_pct_interpolation_method,forecast_shortwave_radiation_wm2,forecast_shortwave_radiation_wm2_before,forecast_shortwave_radiation_wm2_after,forecast_shortwave_radiation_wm2_interpolation_method,forecast_temp_c,forecast_temp_c_before,forecast_temp_c_after,forecast_temp_c_interpolation_method,forecast_wind_direction_deg,forecast_wind_direction_deg_before,forecast_wind_direction_deg_after,forecast_wind_direction_deg_interpolation_method,forecast_wind_speed_10m_ms,forecast_wind_speed_10m_ms_before,forecast_wind_speed_10m_ms_after,forecast_wind_speed_10m_ms_interpolation_method
099ab32a-d351-5011-931c-148b9f3d7921,INDY500_DAY1_2021,4,Dalton Kellett,1.0,2021-05-22T17:44:56Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2021-05-22T16:00:00Z,104.93333333333334,f1b7b249-4ff2-5807-8e96-17dcb87422a8,3f77b68d-cf56-57a1-b6de-f864dba12bac,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,1.0,2.0,-44.93333333333333,15.066666666666666,0.7488888888888889,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,285.18974450005425,285.95948791503906,284.931640625,LINEAR,832.5244444444445,849.0,827.0,LINEAR,5.218395624574688,5.288439609110355,5.194909065961838,LINEAR,100107.57777777778,100160.0,100090.0,LINEAR,100.0,100.0,100.0,LINEAR,300.8165960015191,300.17315673828125,301.0323486328125,LINEAR,3.0145030212402344,2.3151750564575195,3.248995780944824,LINEAR,0.7454199918111164,1.7830305099487305,0.3974971771240234,LINEAR,100.0,100.0,100.0,LINEAR,12.039744500054278,12.809487915039083,11.781640625000025,LINEAR,5.218395624574688,5.288439609110355,5.194909065961838,LINEAR,1001.0757777777777,1001.6,1000.9,LINEAR,37.98072191143202,41.42949744623293,36.824307562967626,LINEAR,832.5244444444445,849.0,827.0,LINEAR,27.66659600151912,27.023156738281273,27.882348632812523,LINEAR,255.3341850745014,232.39835805236652,263.0248333044754,CIRCULAR_SHORTEST_ARC,3.1850751034486633,2.922196663719112,3.273221286503379,LINEAR
11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,INDY500_DAY1_2021,47,Conor Daly,1.0,2021-05-22T17:49:06Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2021-05-22T16:00:00Z,109.1,f1b7b249-4ff2-5807-8e96-17dcb87422a8,3f77b68d-cf56-57a1-b6de-f864dba12bac,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,1.0,2.0,-49.1,10.9,0.8183333333333334,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,285.1183662160238,285.95948791503906,284.931640625,LINEAR,830.9966666666667,849.0,827.0,LINEAR,5.211900447967151,5.288439609110355,5.194909065961838,LINEAR,100102.71666666666,100160.0,100090.0,LINEAR,100.0,100.0,100.0,LINEAR,300.876262105306,300.17315673828125,301.0323486328125,LINEAR,3.079351682662964,2.3151750564575195,3.248995780944824,LINEAR,0.6492023992538452,1.7830305099487305,0.3974971771240234,LINEAR,100.0,100.0,100.0,LINEAR,11.968366216023787,12.809487915039083,11.781640625000025,LINEAR,5.211900447967151,5.288439609110355,5.194909065961838,LINEAR,1001.0271666666666,1001.6,1000.9,LINEAR,37.660917058427486,41.42949744623293,36.824307562967626,LINEAR,830.9966666666667,849.0,827.0,LINEAR,27.726262105306013,27.023156738281273,27.882348632812523,LINEAR,257.4610236336756,232.39835805236652,263.0248333044754,CIRCULAR_SHORTEST_ARC,3.2094518133642373,2.922196663719112,3.273221286503379,LINEAR
696a641a-81d7-5a8c-842f-4f3170a4b8e4,INDY500_DAY1_2021,15,Graham Rahal,1.0,2021-05-22T17:53:16Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2021-05-22T16:00:00Z,113.26666666666667,f1b7b249-4ff2-5807-8e96-17dcb87422a8,3f77b68d-cf56-57a1-b6de-f864dba12bac,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,1.0,2.0,-53.266666666666666,6.733333333333333,0.8877777777777778,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,285.04698793199327,285.95948791503906,284.931640625,LINEAR,829.4688888888888,849.0,827.0,LINEAR,5.2054052713596155,5.288439609110355,5.194909065961838,LINEAR,100097.85555555555,100160.0,100090.0,LINEAR,100.0,100.0,100.0,LINEAR,300.9359282090929,300.17315673828125,301.0323486328125,LINEAR,3.1442003440856934,2.3151750564575195,3.248995780944824,LINEAR,0.5529848066965739,1.7830305099487305,0.3974971771240234,LINEAR,100.0,100.0,100.0,LINEAR,11.896987931993296,12.809487915039083,11.781640625000025,LINEAR,5.2054052713596155,5.288439609110355,5.194909065961838,LINEAR,1000.9785555555555,1001.6,1000.9,LINEAR,37.34111220542295,41.42949744623293,36.824307562967626,LINEAR,829.4688888888888,849.0,827.0,LINEAR,27.785928209092905,27.023156738281273,27.882348632812523,LINEAR,259.58786219284985,232.39835805236652,263.0248333044754,CIRCULAR_SHORTEST_ARC,3.2338285232798114,2.922196663719112,3.273221286503379,LINEAR
7d5d82b7-9765-51c9-b149-cb7de00d3905,INDY500_DAY1_2021,60,Jack Harvey,1.0,2021-05-22T17:58:16Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2021-05-22T16:00:00Z,118.26666666666667,f1b7b249-4ff2-5807-8e96-17dcb87422a8,3f77b68d-cf56-57a1-b6de-f864dba12bac,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,1.0,2.0,-58.266666666666666,1.7333333333333334,0.9711111111111111,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,284.96133399115666,285.95948791503906,284.931640625,LINEAR,827.6355555555556,849.0,827.0,LINEAR,5.197611059430573,5.288439609110355,5.194909065961838,LINEAR,100092.02222222222,100160.0,100090.0,LINEAR,100.0,100.0,100.0,LINEAR,301.00752753363713,300.17315673828125,301.0323486328125,LINEAR,3.2220187377929688,2.3151750564575195,3.248995780944824,LINEAR,0.4375236956278483,1.7830305099487305,0.3974971771240234,LINEAR,100.0,100.0,100.0,LINEAR,11.811333991156708,12.809487915039083,11.781640625000025,LINEAR,5.197611059430573,5.288439609110355,5.194909065961838,LINEAR,1000.9202222222222,1001.6,1000.9,LINEAR,36.957346381817516,41.42949744623293,36.824307562967626,LINEAR,827.6355555555556,849.0,827.0,LINEAR,27.857527533637175,27.023156738281273,27.882348632812523,LINEAR,262.14006846385894,232.39835805236652,263.0248333044754,CIRCULAR_SHORTEST_ARC,3.2630805751785004,2.922196663719112,3.273221286503379,LINEAR
5f22f207-f450-5086-ab38-14fe980d9fed,INDY500_DAY1_2021,22,Simon Pagenaud,1.0,2021-05-22T18:07:26Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2021-05-22T16:00:00Z,127.43333333333334,3f77b68d-cf56-57a1-b6de-f864dba12bac,896a3d50-cb1e-51b4-9247-26f5119d6480,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,2.0,3.0,-7.433333333333334,52.56666666666667,0.1238888888888889,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,284.79763812594945,284.931640625,283.8500061035156,LINEAR,819.195,827.0,764.0,LINEAR,5.165716000265546,5.194909065961838,4.959269970655441,LINEAR,100090.0,100090.0,100090.0,LINEAR,100.0,100.0,100.0,LINEAR,301.06854968600805,301.0323486328125,301.3245544433594,LINEAR,3.3144603761037192,3.248995780944824,3.777409553527832,LINEAR,0.43865389929877385,0.3974971771240234,0.7297039031982422,LINEAR,100.0,100.0,100.0,LINEAR,11.64763812594946,11.781640625000025,10.700006103515648,LINEAR,5.165716000265546,5.194909065961838,4.959269970655441,LINEAR,1000.9,1000.9,1000.9,LINEAR,36.43710656245649,36.824307562967626,33.69891832117371,LINEAR,819.195,827.0,764.0,LINEAR,27.918549686008053,27.882348632812523,28.1745544433594,LINEAR,262.5344421044182,263.0248333044754,259.0665186851793,CIRCULAR_SHORTEST_ARC,3.3443363923265768,3.273221286503379,3.8472445622063183,LINEAR
e9da8645-6367-51bf-8601-3670e9e76c5e,INDY500_DAY1_2021,26,Colton Herta,1.0,2021-05-22T18:12:27Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2021-05-22T16:00:00Z,132.45,3f77b68d-cf56-57a1-b6de-f864dba12bac,896a3d50-cb1e-51b4-9247-26f5119d6480,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,2.0,3.0,-12.45,47.55,0.2075,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,284.707201461792,284.931640625,283.8500061035156,LINEAR,813.9275,827.0,764.0,LINEAR,5.1460139536857605,5.194909065961838,4.959269970655441,LINEAR,100090.0,100090.0,100090.0,LINEAR,100.0,100.0,100.0,LINEAR,301.092981338501,301.0323486328125,301.3245544433594,LINEAR,3.3586416387557985,3.248995780944824,3.777409553527832,LINEAR,0.4664300727844238,0.3974971771240234,0.7297039031982422,LINEAR,100.0,100.0,100.0,LINEAR,11.557201461792017,11.781640625000025,10.700006103515648,LINEAR,5.1460139536857605,5.194909065961838,4.959269970655441,LINEAR,1000.9,1000.9,1000.9,LINEAR,36.17578929529539,36.824307562967626,33.69891832117371,LINEAR,813.9275,827.0,764.0,LINEAR,27.942981338501,27.882348632812523,28.1745544433594,LINEAR,262.2034830209715,263.0248333044754,259.0665186851793,CIRCULAR_SHORTEST_ARC,3.392331116211739,3.273221286503379,3.8472445622063183,LINEAR
69b27d9b-5386-5a2c-a855-449bb527fca1,INDY500_DAY1_2021,27,Alexander Rossi,1.0,2021-05-22T18:17:26Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2021-05-22T16:00:00Z,137.43333333333334,3f77b68d-cf56-57a1-b6de-f864dba12bac,896a3d50-cb1e-51b4-9247-26f5119d6480,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,2.0,3.0,-17.433333333333334,42.56666666666667,0.29055555555555557,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,284.617365705702,284.931640625,283.8500061035156,LINEAR,808.695,827.0,764.0,LINEAR,5.126442817714479,5.194909065961838,4.959269970655441,LINEAR,100090.0,100090.0,100090.0,LINEAR,100.0,100.0,100.0,LINEAR,301.1172506544325,301.0323486328125,301.3245544433594,LINEAR,3.402529338200887,3.248995780944824,3.777409553527832,LINEAR,0.4940216869778103,0.3974971771240234,0.7297039031982422,LINEAR,100.0,100.0,100.0,LINEAR,11.467365705702065,11.781640625000025,10.700006103515648,LINEAR,5.126442817714479,5.194909065961838,4.959269970655441,LINEAR,1000.9,1000.9,1000.9,LINEAR,35.91620835549084,36.824307562967626,33.69891832117371,LINEAR,808.695,827.0,764.0,LINEAR,27.967250654432533,27.882348632812523,28.1745544433594,LINEAR,261.87472300120214,263.0248333044754,259.0665186851793,CIRCULAR_SHORTEST_ARC,3.4400069382770666,3.273221286503379,3.8472445622063183,LINEAR
8706f570-3435-5de5-89d4-8c45a08fd99c,INDY500_DAY1_2021,8,Marcus Ericsson,1.0,2021-05-22T18:21:37Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2021-05-22T16:00:00Z,141.61666666666667,3f77b68d-cf56-57a1-b6de-f864dba12bac,896a3d50-cb1e-51b4-9247-26f5119d6480,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,2.0,3.0,-21.616666666666667,38.38333333333333,0.36027777777777775,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,284.5419517432319,284.931640625,283.8500061035156,LINEAR,804.3025,827.0,764.0,LINEAR,5.110013536347283,5.194909065961838,4.959269970655441,LINEAR,100090.0,100090.0,100090.0,LINEAR,100.0,100.0,100.0,LINEAR,301.1376238928901,301.0323486328125,301.3245544433594,LINEAR,3.4393715206782023,3.248995780944824,3.777409553527832,LINEAR,0.5171838781568738,0.3974971771240234,0.7297039031982422,LINEAR,100.0,100.0,100.0,LINEAR,11.391951743231903,11.781640625000025,10.700006103515648,LINEAR,5.110013536347283,5.194909065961838,4.959269970655441,LINEAR,1000.9,1000.9,1000.9,LINEAR,35.69829927224354,36.824307562967626,33.69891832117371,LINEAR,804.3025,827.0,764.0,LINEAR,27.987623892890106,27.882348632812523,28.1745544433594,LINEAR,261.5987405096901,263.0248333044754,259.0665186851793,CIRCULAR_SHORTEST_ARC,3.480029116666355,3.273221286503379,3.8472445622063183,LINEAR
8f660bff-74bd-551e-9007-95b730f87e7d,INDY500_DAY1_2021,16,Simona De Silvestro,1.0,2021-05-22T18:26:36Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2021-05-22T16:00:00Z,146.6,3f77b68d-cf56-57a1-b6de-f864dba12bac,896a3d50-cb1e-51b4-9247-26f5119d6480,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,2.0,3.0,-26.6,33.4,0.44333333333333336,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,284.45211598714195,284.931640625,283.8500061035156,LINEAR,799.07,827.0,764.0,LINEAR,5.090442400376002,5.194909065961838,4.959269970655441,LINEAR,100090.0,100090.0,100090.0,LINEAR,100.0,100.0,100.0,LINEAR,301.1618932088216,301.0323486328125,301.3245544433594,LINEAR,3.483259220123291,3.248995780944824,3.777409553527832,LINEAR,0.5447754923502603,0.3974971771240234,0.7297039031982422,LINEAR,100.0,100.0,100.0,LINEAR,11.302115987141951,11.781640625000025,10.700006103515648,LINEAR,5.090442400376002,5.194909065961838,4.959269970655441,LINEAR,1000.9,1000.9,1000.9,LINEAR,35.43871833243899,36.824307562967626,33.69891832117371,LINEAR,799.07,827.0,764.0,LINEAR,28.01189320882164,27.882348632812523,28.1745544433594,LINEAR,261.2699804899208,263.0248333044754,259.0665186851793,CIRCULAR_SHORTEST_ARC,3.527704938731682,3.273221286503379,3.8472445622063183,LINEAR
c150c8f9-470c-58e6-8766-44b6b751369f,INDY500_DAY1_2021,11,Charlie Kimball,1.0,2021-05-22T18:30:47Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2021-05-22T17:00:00Z,90.78333333333333,5b921cab-7f42-5341-92dd-1915d192d677,26305582-bdaa-5525-b9e6-584677d3d86e,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,1.0,2.0,-30.783333333333335,29.216666666666665,0.5130555555555556,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,284.6704815504286,285.853759765625,283.54742431640625,LINEAR,925.1383333333333,959.0,893.0,LINEAR,5.088315575470527,5.36463275551796,4.826061099767685,LINEAR,100048.95555555556,100090.0,100010.0,LINEAR,62.992222222222225,24.0,100.0,LINEAR,301.4809339735243,301.0513000488281,301.8887023925781,LINEAR,3.1888236231274076,3.4721555709838867,2.9199113845825195,LINEAR,0.2107396154933506,-0.1911678314208984,0.5921926498413086,LINEAR,62.992222222222225,24.0,100.0,LINEAR,11.520481550428626,12.703759765625025,10.397424316406273,LINEAR,5.088315575470527,5.36463275551796,4.826061099767685,LINEAR,1000.4895555555555,1000.9,1000.1,LINEAR,35.428709761176215,39.082053910320134,31.96129649996924,LINEAR,925.1383333333333,959.0,893.0,LINEAR,28.330933973524328,27.901300048828148,28.738702392578148,LINEAR,265.6524857733851,273.1513745089618,258.5352405359915,CIRCULAR_SHORTEST_ARC,3.2218837409123764,3.4774141900102453,2.979358089981914,LINEAR
da571070-dc03-5eb8-ac88-efd026c446d8,INDY500_DAY1_2021,14,Sebastien Bourdais,1.0,2021-05-22T18:35:48Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2021-05-22T17:00:00Z,95.8,5b921cab-7f42-5341-92dd-1915d192d677,26305582-bdaa-5525-b9e6-584677d3d86e,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,1.0,2.0,-35.8,24.2,0.5966666666666667,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,284.4776462809245,285.853759765625,283.54742431640625,LINEAR,919.62,959.0,893.0,LINEAR,5.043285000920296,5.36463275551796,4.826061099767685,LINEAR,100042.26666666666,100090.0,100010.0,LINEAR,69.34666666666666,24.0,100.0,LINEAR,301.5509501139323,301.0513000488281,301.8887023925781,LINEAR,3.1426498730977377,3.4721555709838867,2.9199113845825195,LINEAR,0.27623725573221847,-0.1911678314208984,0.5921926498413086,LINEAR,69.34666666666666,24.0,100.0,LINEAR,11.327646280924503,12.703759765625025,10.397424316406273,LINEAR,5.043285000920296,5.36463275551796,4.826061099767685,LINEAR,1000.4226666666667,1000.9,1000.1,LINEAR,34.8333353221441,39.082053910320134,31.96129649996924,LINEAR,919.62,959.0,893.0,LINEAR,28.400950113932314,27.901300048828148,28.738702392578148,LINEAR,264.43041457175616,273.1513745089618,258.5352405359915,CIRCULAR_SHORTEST_ARC,3.1802407169933407,3.4774141900102453,2.979358089981914,LINEAR
d676bd2f-154f-5e4b-aaf0-c7335ff329dd,INDY500_DAY1_2021,75,RC Enerson,1.0,2021-05-22T18:40:48Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2021-05-22T17:00:00Z,100.8,5b921cab-7f42-5341-92dd-1915d192d677,26305582-bdaa-5525-b9e6-584677d3d86e,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,1.0,2.0,-40.8,19.2,0.68,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,284.28545166015624,285.853759765625,283.54742431640625,LINEAR,914.12,959.0,893.0,LINEAR,4.998404029607773,5.36463275551796,4.826061099767685,LINEAR,100035.6,100090.0,100010.0,LINEAR,75.68,24.0,100.0,LINEAR,301.6207336425781,301.0513000488281,301.8887023925781,LINEAR,3.096629524230957,3.4721555709838867,2.9199113845825195,LINEAR,0.3415172958374024,-0.1911678314208984,0.5921926498413086,LINEAR,75.68,24.0,100.0,LINEAR,11.135451660156273,12.703759765625025,10.397424316406273,LINEAR,4.998404029607773,5.36463275551796,4.826061099767685,LINEAR,1000.356,1000.9,1000.1,LINEAR,34.239938871281524,39.082053910320134,31.96129649996924,LINEAR,914.12,959.0,893.0,LINEAR,28.470733642578146,27.901300048828148,28.738702392578148,LINEAR,263.212403407342,273.1513745089618,258.5352405359915,CIRCULAR_SHORTEST_ARC,3.1387360419909798,3.4774141900102453,2.979358089981914,LINEAR
2493785c-dc47-5ba6-8d28-5398e7a11983,INDY500_DAY1_2021,2,Josef Newgarden,2.0,2021-05-22T18:44:56Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2021-05-22T17:00:00Z,104.93333333333334,5b921cab-7f42-5341-92dd-1915d192d677,26305582-bdaa-5525-b9e6-584677d3d86e,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,1.0,2.0,-44.93333333333333,15.066666666666666,0.7488888888888889,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,284.1265707736545,285.853759765625,283.54742431640625,LINEAR,909.5733333333334,959.0,893.0,LINEAR,4.961302426656087,5.36463275551796,4.826061099767685,LINEAR,100030.08888888889,100090.0,100010.0,LINEAR,80.91555555555556,24.0,100.0,LINEAR,301.678421359592,301.0513000488281,301.8887023925781,LINEAR,3.058586035834418,3.4721555709838867,2.9199113845825195,LINEAR,0.3954821289910211,-0.1911678314208984,0.5921926498413086,LINEAR,80.91555555555556,24.0,100.0,LINEAR,10.976570773654537,12.703759765625025,10.397424316406273,LINEAR,4.961302426656087,5.36463275551796,4.826061099767685,LINEAR,1000.300888888889,1000.9,1000.1,LINEAR,33.749397805235134,39.082053910320134,31.96129649996924,LINEAR,909.5733333333334,959.0,893.0,LINEAR,28.528421359592038,27.901300048828148,28.738702392578148,LINEAR,262.2055141780929,273.1513745089618,258.5352405359915,CIRCULAR_SHORTEST_ARC,3.1044255106556946,3.4774141900102453,2.979358089981914,LINEAR
