year,source_file,source_line_number,result_row,car_number,driver_name_pdf,engine_tire,qual_lap_1,qual_lap_2,qual_lap_3,qual_lap_4,elapsed_time,speed_avg_mph,status,raw_line
2020,2020_5771_01_Results.txt,8,1,98,"Andretti, Marco",D/H/F,38.7635,38.8670,38.9664,39.0109,02:35.6078,231.351,," 1     98   Andretti, Marco      D/H/F    38.7635     38.8670    38.9664    39.0109    02:35.6078     231.351       Day 1"
2020,2020_5771_01_Results.txt,9,2,28,"Hunter-Reay, Ryan",D/H/F,38.8512,38.8759,38.9241,38.9705,02:35.6217,231.330,," 2     28   Hunter-Reay, Ryan    D/H/F    38.8512     38.8759    38.9241    38.9705    02:35.6217     231.330       Day 1"
2020,2020_5771_01_Results.txt,10,3,27,"Rossi, Alexander",D/H/F,38.8122,38.8774,38.9814,38.9928,02:35.6638,231.268,," 3     27   Rossi, Alexander     D/H/F    38.8122     38.8774    38.9814    38.9928    02:35.6638     231.268       Day 1"
2020,2020_5771_01_Results.txt,11,4,29,"Hinchcliffe, James",D/H/F,38.8282,38.8948,38.9530,39.0366,02:35.7126,231.195,," 4     29   Hinchcliffe, James   D/H/F    38.8282     38.8948    38.9530    39.0366    02:35.7126     231.195       Day 1"
2020,2020_5771_01_Results.txt,12,5,9,"Dixon, Scott",D/H/F,38.7626,38.9061,38.9957,39.0752,02:35.7396,231.155,," 5     9    Dixon, Scott         D/H/F    38.7626     38.9061    38.9957    39.0752    02:35.7396     231.155       Day 1"
2020,2020_5771_01_Results.txt,13,6,21,"VeeKay, Rinus",D/C/F,38.8284,38.9562,38.9800,39.0028,02:35.7674,231.114,," 6     21   VeeKay, Rinus        D/C/F    38.8284     38.9562    38.9800    39.0028    02:35.7674     231.114       Day 1"
2020,2020_5771_01_Results.txt,14,7,55,"Palou, Alex",D/H/F,38.8681,38.9254,38.9934,39.0344,02:35.8213,231.034,," 7     55   Palou, Alex          D/H/F    38.8681     38.9254    38.9934    39.0344    02:35.8213     231.034       Day 1"
2020,2020_5771_01_Results.txt,15,8,15,"Rahal, Graham",D/H/F,38.9438,38.9820,39.0050,39.0333,02:35.9641,230.822,," 8     15   Rahal, Graham        D/H/F    38.9438     38.9820    39.0050    39.0333    02:35.9641     230.822       Day 1"
2020,2020_5771_01_Results.txt,16,9,30,"Sato, Takuma",D/H/F,38.9200,39.0011,39.0100,39.0533,02:35.9844,230.792,," 9     30   Sato, Takuma         D/H/F    38.9200     39.0011    39.0100    39.0533    02:35.9844     230.792       Day 1"
2020,2020_5771_01_Results.txt,17,10,88,"Herta, Colton",D/H/F,38.8374,38.9965,39.0561,39.1062,02:35.9962,230.775,," 10    88   Herta, Colton        D/H/F    38.8374     38.9965    39.0561    39.1062    02:35.9962     230.775       Day 1"
2020,2020_5771_01_Results.txt,18,11,8,"Ericsson, Marcus",D/H/F,38.9144,39.0450,39.0506,39.1274,02:36.1374,230.566,," 11    8    Ericsson, Marcus     D/H/F    38.9144     39.0450    39.0506    39.1274    02:36.1374     230.566       Day 1"
2020,2020_5771_01_Results.txt,19,12,45,"Pigot, Spencer",D/H/F,38.9063,38.9863,39.0861,39.1770,02:36.1557,230.539,," 12    45   Pigot, Spencer       D/H/F    38.9063     38.9863    39.0861    39.1770    02:36.1557     230.539       Day 1"
2020,2020_5771_01_Results.txt,20,13,1,"Newgarden, Josef",D/C/F,39.0573,39.0611,39.0767,39.1252,02:36.3203,230.296,," 13    1    Newgarden, Josef     D/C/F    39.0573     39.0611    39.0767    39.1252    02:36.3203     230.296       Day 1"
2020,2020_5771_01_Results.txt,21,14,10,"Rosenqvist, Felix",D/H/F,39.0221,39.0956,39.1045,39.1269,02:36.3491,230.254,," 14    10   Rosenqvist, Felix    D/H/F    39.0221     39.0956    39.1045    39.1269    02:36.3491     230.254       Day 1"
2020,2020_5771_01_Results.txt,22,15,5,"O'Ward, Pato",D/C/F,38.9932,39.0884,39.1237,39.1716,02:36.3769,230.213,," 15    5    O'Ward, Pato         D/C/F    38.9932     39.0884    39.1237    39.1716    02:36.3769     230.213       Day 1"
2020,2020_5771_01_Results.txt,23,16,20,"Carpenter, Ed",D/C/F,39.0060,39.0795,39.0909,39.2017,02:36.3781,230.211,," 16    20   Carpenter, Ed        D/C/F    39.0060     39.0795    39.0909    39.2017    02:36.3781     230.211       Day 1"
2020,2020_5771_01_Results.txt,24,17,26,"Veach, Zach",D/H/F,39.0212,39.1183,39.1841,39.2248,02:36.5484,229.961,," 17    26   Veach, Zach          D/H/F    39.0212     39.1183    39.1841    39.2248    02:36.5484     229.961       Day 1"
2020,2020_5771_01_Results.txt,25,18,47,"Daly, Conor",D/C/F,38.9642,39.1489,39.1972,39.2422,02:36.5525,229.955,," 18    47   Daly, Conor          D/C/F    38.9642     39.1489    39.1972    39.2422    02:36.5525     229.955       Day 1"
2020,2020_5771_01_Results.txt,26,19,18,"Ferrucci, Santino",D/H/F,39.0531,39.1176,39.2006,39.2023,02:36.5736,229.924,," 19    18   Ferrucci, Santino    D/H/F    39.0531     39.1176    39.2006    39.2023    02:36.5736     229.924       Day 1"
2020,2020_5771_01_Results.txt,27,20,60,"Harvey, Jack",D/H/F,39.0298,39.1558,39.2385,39.1920,02:36.6161,229.861,," 20    60   Harvey, Jack         D/H/F    39.0298     39.1558    39.2385    39.1920    02:36.6161     229.861       Day 1"
2020,2020_5771_01_Results.txt,28,21,7,"Askew, Oliver",D/C/F,39.0787,39.1552,39.2128,39.2385,02:36.6852,229.760,," 21    7    Askew, Oliver        D/C/F    39.0787     39.1552    39.2128    39.2385    02:36.6852     229.760       Day 1"
2020,2020_5771_01_Results.txt,29,22,12,"Power, Will",D/C/F,39.0721,39.1698,39.2205,39.2628,02:36.7252,229.701,," 22    12   Power, Will          D/C/F    39.0721     39.1698    39.2205    39.2628    02:36.7252     229.701       Day 1"
2020,2020_5771_01_Results.txt,30,23,14,"Kanaan, Tony",D/C/F,39.1440,39.2427,39.3254,39.3872,02:37.0993,229.154,," 23    14   Kanaan, Tony         D/C/F    39.1440     39.2427    39.3254    39.3872    02:37.0993     229.154       Day 1"
2020,2020_5771_01_Results.txt,31,24,41,"Kellett, Dalton",D/C/F,39.2822,39.2943,39.3287,39.3828,02:37.2880,228.880,," 24    41   Kellett, Dalton      D/C/F    39.2822     39.2943    39.3287    39.3828    02:37.2880     228.880       Day 1"
2020,2020_5771_01_Results.txt,32,25,22,"Pagenaud, Simon",D/C/F,39.2107,39.2620,39.2958,39.5495,02:37.3180,228.836,," 25    22   Pagenaud, Simon      D/C/F    39.2107     39.2620    39.2958    39.5495    02:37.3180     228.836       Day 1"
2020,2020_5771_01_Results.txt,33,26,66,"Alonso, Fernando",D/C/F,39.2297,39.3278,39.3838,39.4233,02:37.3646,228.768,," 26    66   Alonso, Fernando     D/C/F    39.2297     39.3278    39.3838    39.4233    02:37.3646     228.768       Day 1"
2020,2020_5771_01_Results.txt,34,27,51,"Davison, James",D/H/F,38.9683,39.0851,39.5133,39.8122,02:37.3789,228.747,," 27    51   Davison, James       D/H/F    38.9683     39.0851    39.5133    39.8122    02:37.3789     228.747       Day 1"
2020,2020_5771_01_Results.txt,35,28,3,"Castroneves, Helio",D/C/F,39.1851,39.4148,39.4799,39.5570,02:37.6368,228.373,," 28    3    Castroneves, Helio   D/C/F    39.1851     39.4148    39.4799    39.5570    02:37.6368     228.373       Day 1"
2020,2020_5771_01_Results.txt,36,29,4,"Kimball, Charlie",D/C/F,39.1855,39.2330,39.3048,40.3392,02:38.0625,227.758,," 29    4    Kimball, Charlie     D/C/F    39.1855     39.2330    39.3048    40.3392    02:38.0625     227.758       Day 1"
2020,2020_5771_01_Results.txt,37,30,59,"Chilton, Max",D/C/F,39.4663,39.6188,39.6221,39.6717,02:38.3789,227.303,," 30    59   Chilton, Max         D/C/F    39.4663     39.6188    39.6221    39.6717    02:38.3789     227.303       Day 1"
2020,2020_5771_01_Results.txt,38,31,24,"Karam, Sage",D/C/F,39.5415,39.6010,39.6580,39.7205,02:38.5210,227.099,," 31    24   Karam, Sage          D/C/F    39.5415     39.6010    39.6580    39.7205    02:38.5210     227.099       Day 1"
2020,2020_5771_01_Results.txt,39,32,67,"Hildebrand, JR",D/C/F,39.3711,39.9418,39.8265,39.9124,02:39.0518,226.341,," 32    67   Hildebrand, JR       D/C/F    39.3711     39.9418    39.8265    39.9124    02:39.0518     226.341       Day 1"
2020,2020_5771_01_Results.txt,40,33,81,"Hanley, Ben",D/C/F,40.1922,40.4381,40.5140,40.3505,02:41.4948,222.917,," 33    81   Hanley, Ben          D/C/F    40.1922     40.4381    40.5140    40.3505    02:41.4948     222.917       Day 1"
2020,2020_5771_01_Results.txt,41,34,9,"Dixon, Scott",D/H/F,38.7337,38.8790,38.9878,0.0000,01:56.6005,231.560,Waved Off," 34    9    Dixon, Scott         D/H/F    38.7337     38.8790    38.9878     0.0000    01:56.6005     231.560       Day 1        Waved Off"
2020,2020_5771_01_Results.txt,42,35,9,"Dixon, Scott",D/H/F,38.8287,38.9341,38.9760,39.0421,02:35.7809,231.094,Retired," 35    9    Dixon, Scott         D/H/F    38.8287     38.9341    38.9760    39.0421    02:35.7809     231.094       Day 1          Retired"
2020,2020_5771_01_Results.txt,43,36,9,"Dixon, Scott",D/H/F,38.8573,38.9246,39.0051,39.0215,02:35.8085,231.053,Failed Attempt," 36    9    Dixon, Scott         D/H/F    38.8573     38.9246    39.0051    39.0215    02:35.8085     231.053       Day 1      Failed Attempt"
2020,2020_5771_01_Results.txt,44,37,88,"Herta, Colton",D/H/F,38.9383,39.0188,39.0771,39.1076,02:36.1418,230.560,Retired," 37    88   Herta, Colton        D/H/F    38.9383     39.0188    39.0771    39.1076    02:36.1418     230.560       Day 1          Retired"
2020,2020_5771_01_Results.txt,45,38,8,"Ericsson, Marcus",D/H/F,38.9508,39.0327,39.0797,39.1382,02:36.2014,230.472,Retired," 38    8    Ericsson, Marcus     D/H/F    38.9508     39.0327    39.0797    39.1382    02:36.2014     230.472       Day 1          Retired"
2020,2020_5771_01_Results.txt,46,39,88,"Herta, Colton",D/H/F,38.9688,39.0705,39.1334,0.0000,01:57.1727,230.429,Waved Off," 39    88   Herta, Colton        D/H/F    38.9688     39.0705    39.1334     0.0000    01:57.1727     230.429       Day 1        Waved Off"
2020,2020_5771_01_Results.txt,47,40,30,"Sato, Takuma",D/H/F,38.9882,39.0783,39.0934,39.1535,02:36.3134,230.307,Failed Attempt," 40    30   Sato, Takuma         D/H/F    38.9882     39.0783    39.0934    39.1535    02:36.3134     230.307       Day 1      Failed Attempt"
2020,2020_5771_01_Results.txt,48,41,5,"O'Ward, Pato",D/C/F,39.0097,39.1023,39.2290,39.2475,02:36.5885,229.902,Retired," 41    5    O'Ward, Pato         D/C/F    39.0097     39.1023    39.2290    39.2475    02:36.5885     229.902       Day 1          Retired"
2020,2020_5771_01_Results.txt,49,42,47,"Daly, Conor",D/C/F,38.9521,39.0947,39.1567,39.3972,02:36.6007,229.884,Retired," 42    47   Daly, Conor          D/C/F    38.9521     39.0947    39.1567    39.3972    02:36.6007     229.884       Day 1          Retired"
2020,2020_5771_01_Results.txt,50,43,30,"Sato, Takuma",D/H/F,39.0670,39.1406,39.1826,39.2323,02:36.6225,229.852,Failed Attempt," 43    30   Sato, Takuma         D/H/F    39.0670     39.1406    39.1826    39.2323    02:36.6225     229.852       Day 1      Failed Attempt"
2020,2020_5771_01_Results.txt,51,44,20,"Carpenter, Ed",D/C/F,38.8954,39.0695,39.1484,39.5373,02:36.6506,229.811,Retired," 44    20   Carpenter, Ed        D/C/F    38.8954     39.0695    39.1484    39.5373    02:36.6506     229.811       Day 1          Retired"
2020,2020_5771_01_Results.txt,52,45,60,"Harvey, Jack",D/H/F,39.0968,39.1489,39.2200,39.2216,02:36.6873,229.757,Failed Attempt," 45    60   Harvey, Jack         D/H/F    39.0968     39.1489    39.2200    39.2216    02:36.6873     229.757       Day 1      Failed Attempt"
2020,2020_5771_01_Results.txt,53,46,26,"Veach, Zach",D/H/F,39.0922,39.2521,0.0000,0.0000,01:18.3443,229.755,Waved Off," 46    26   Veach, Zach          D/H/F    39.0922     39.2521     0.0000     0.0000    01:18.3443     229.755       Day 1        Waved Off"
2020,2020_5771_01_Results.txt,54,47,1,"Newgarden, Josef",D/C/F,39.2084,0.0000,0.0000,0.0000,00:39.2084,229.543,Waved Off," 47    1    Newgarden, Josef     D/C/F    39.2084      0.0000     0.0000     0.0000    00:39.2084     229.543       Day 1        Waved Off"
2020,2020_5771_01_Results.txt,55,48,12,"Power, Will",D/C/F,39.1257,39.2011,39.3598,0.0000,01:57.6866,229.423,Waved Off," 48    12   Power, Will          D/C/F    39.1257     39.2011    39.3598     0.0000    01:57.6866     229.423       Day 1        Waved Off"
2020,2020_5771_01_Results.txt,56,49,7,"Askew, Oliver",D/C/F,39.2015,39.2766,0.0000,0.0000,01:18.4781,229.363,Waved Off," 49    7    Askew, Oliver        D/C/F    39.2015     39.2766     0.0000     0.0000    01:18.4781     229.363       Day 1        Waved Off"
2020,2020_5771_01_Results.txt,57,50,22,"Pagenaud, Simon",D/C/F,39.2455,0.0000,0.0000,0.0000,00:39.2455,229.326,Waved Off," 50    22   Pagenaud, Simon      D/C/F    39.2455      0.0000     0.0000     0.0000    00:39.2455     229.326       Day 1        Waved Off"
2020,2020_5771_01_Results.txt,58,51,12,"Power, Will",D/C/F,39.2553,0.0000,0.0000,0.0000,00:39.2553,229.268,Waved Off," 51    12   Power, Will          D/C/F    39.2553      0.0000     0.0000     0.0000    00:39.2553     229.268       Day 1        Waved Off"
2020,2020_5771_01_Results.txt,59,52,51,"Davison, James",D/H/F,39.0161,39.4801,39.5395,0.0000,01:58.0357,228.744,Waved Off," 52    51   Davison, James       D/H/F    39.0161     39.4801    39.5395     0.0000    01:58.0357     228.744       Day 1        Waved Off"
2020,2020_5771_01_Results.txt,60,53,26,"Veach, Zach",D/H/F,39.1488,39.6205,0.0000,0.0000,01:18.7693,228.515,Waved Off," 53    26   Veach, Zach          D/H/F    39.1488     39.6205     0.0000     0.0000    01:18.7693     228.515       Day 1        Waved Off"
2020,2020_5771_01_Results.txt,61,54,3,"Castroneves, Helio",D/C/F,39.3612,39.4444,39.4754,39.5341,02:37.8151,228.115,Retired," 54    3    Castroneves, Helio   D/C/F    39.3612     39.4444    39.4754    39.5341    02:37.8151     228.115       Day 1          Retired"
2020,2020_5771_01_Results.txt,62,55,45,"Pigot, Spencer",D/H/F,39.0965,39.8583,0.0000,0.0000,01:18.9548,227.979,Waved Off," 55    45   Pigot, Spencer       D/H/F    39.0965     39.8583     0.0000     0.0000    01:18.9548     227.979       Day 1        Waved Off"
2020,2020_5771_01_Results.txt,63,56,59,"Chilton, Max",D/C/F,39.6096,39.8505,39.8760,40.0835,02:39.4196,225.819,Retired," 56    59   Chilton, Max         D/C/F    39.6096     39.8505    39.8760    40.0835    02:39.4196     225.819       Day 1          Retired"
2020,2020_5771_01_Results.txt,64,57,81,"Hanley, Ben",D/C/F,40.4282,40.5837,40.9160,41.0081,02:42.9360,220.946,Withdrawn," 57    81   Hanley, Ben          D/C/F    40.4282     40.5837    40.9160    41.0081    02:42.9360     220.946       Day 1        Withdrawn"
2020,2020_5771_01_Results.txt,65,58,15,"Rahal, Graham",D/H/F,42.7386,0.0000,0.0000,0.0000,00:42.7386,210.582,Waved Off," 58    15   Rahal, Graham        D/H/F    42.7386      0.0000     0.0000     0.0000    00:42.7386     210.582       Day 1        Waved Off"
2020,2020_5771_01_Results.txt,66,59,4,"Kimball, Charlie",D/C/F,,,,,,,Waved Off," 59    4    Kimball, Charlie     D/C/F     0.0000      0.0000     0.0000     0.0000    00:00.0000                   Day 1        Waved Off"
2021,2021_5838_01_Results.txt,8,1,9,"Dixon, Scott",D/H/F,38.6973,38.8329,38.8581,38.8991,02:35.2874,231.828,," 1     9    Dixon, Scott           D/H/F    38.6973     38.8329    38.8581    38.8991    02:35.2874     231.828       Day 1"
2021,2021_5838_01_Results.txt,9,2,26,"Herta, Colton",D/H/F,38.7324,38.8145,38.8901,38.9711,02:35.4081,231.648,," 2     26   Herta, Colton          D/H/F    38.7324     38.8145    38.8901    38.9711    02:35.4081     231.648       Day 1"
2021,2021_5838_01_Results.txt,10,3,48,"Kanaan, Tony",D/H/F,38.7350,38.8191,38.8878,38.9721,02:35.4140,231.639,," 3     48   Kanaan, Tony           D/H/F    38.7350     38.8191    38.8878    38.9721    02:35.4140     231.639       Day 1"
2021,2021_5838_01_Results.txt,11,4,20,"Carpenter, Ed",D/C/F,38.7531,38.8305,38.9003,38.9455,02:35.4294,231.616,," 4     20   Carpenter, Ed          D/C/F    38.7531     38.8305    38.9003    38.9455    02:35.4294     231.616       Day 1"
2021,2021_5838_01_Results.txt,12,5,21,"VeeKay, Rinus",D/C/F,38.7788,38.8558,38.9164,38.9682,02:35.5192,231.483,," 5     21   VeeKay, Rinus          D/C/F    38.7788     38.8558    38.9164    38.9682    02:35.5192     231.483       Day 1"
2021,2021_5838_01_Results.txt,13,6,06,"Castroneves, Helio",D/H/F,38.9270,38.8963,38.9237,38.9864,02:35.7334,231.164,," 6     06   Castroneves, Helio     D/H/F    38.9270     38.8963    38.9237    38.9864    02:35.7334     231.164       Day 1"
2021,2021_5838_01_Results.txt,14,7,10,"Palou, Alex",D/H/F,38.8283,38.9201,38.9818,39.0159,02:35.7461,231.145,," 7     10   Palou, Alex            D/H/F    38.8283     38.9201    38.9818    39.0159    02:35.7461     231.145       Day 1"
2021,2021_5838_01_Results.txt,15,8,28,"Hunter-Reay, Ryan",D/H/F,38.8731,38.9195,38.9663,38.9912,02:35.7501,231.139,," 8     28   Hunter-Reay, Ryan      D/H/F    38.8731     38.9195    38.9663    38.9912    02:35.7501     231.139       Day 1"
2021,2021_5838_01_Results.txt,16,9,8,"Ericsson, Marcus",D/H/F,38.8193,38.9254,39.0089,39.0203,02:35.7739,231.104,," 9     8    Ericsson, Marcus       D/H/F    38.8193     38.9254    39.0089    39.0203    02:35.7739     231.104       Day 1"
2021,2021_5838_01_Results.txt,17,10,27,"Rossi, Alexander",D/H/F,38.8924,38.9412,38.9700,39.0096,02:35.8132,231.046,," 10    27   Rossi, Alexander       D/H/F    38.8924     38.9412    38.9700    39.0096    02:35.8132     231.046       Day 1"
2021,2021_5838_01_Results.txt,18,11,18,"Jones, Ed",D/H/F,38.8547,38.9348,38.9856,39.0397,02:35.8148,231.044,," 11    18   Jones, Ed              D/H/F    38.8547     38.9348    38.9856    39.0397    02:35.8148     231.044       Day 1"
2021,2021_5838_01_Results.txt,19,12,5,"O'Ward, Pato",D/C/F,38.8881,38.9559,39.0085,39.0835,02:35.9360,230.864,," 12    5    O'Ward, Pato           D/C/F    38.8881     38.9559    39.0085    39.0835    02:35.9360     230.864       Day 1"
2021,2021_5838_01_Results.txt,20,13,51,"Fittipaldi, Pietro",D/H/F,38.8699,38.9709,39.0289,39.0784,02:35.9481,230.846,," 13    51   Fittipaldi, Pietro     D/H/F    38.8699     38.9709    39.0289    39.0784    02:35.9481     230.846       Day 1"
2021,2021_5838_01_Results.txt,21,14,7,"Rosenqvist, Felix",D/C/F,38.9197,38.9849,39.0435,39.0687,02:36.0168,230.744,," 14    7    Rosenqvist, Felix      D/C/F    38.9197     38.9849    39.0435    39.0687    02:36.0168     230.744       Day 1"
2021,2021_5838_01_Results.txt,22,15,30,"Sato, Takuma",D/H/F,38.8961,38.9852,39.0413,39.1191,02:36.0417,230.708,," 15    30   Sato, Takuma           D/H/F    38.8961     38.9852    39.0413    39.1191    02:36.0417     230.708       Day 1"
2021,2021_5838_01_Results.txt,23,16,29,"Hinchcliffe, James",D/H/F,38.9431,39.0186,39.0795,39.0983,02:36.1395,230.563,," 16    29   Hinchcliffe, James     D/H/F    38.9431     39.0186    39.0795    39.0983    02:36.1395     230.563       Day 1"
2021,2021_5838_01_Results.txt,24,17,3,"McLaughlin, Scott",D/C/F,38.9350,39.0120,39.0767,39.1198,02:36.1435,230.557,," 17    3    McLaughlin, Scott      D/C/F    38.9350     39.0120    39.0767    39.1198    02:36.1435     230.557       Day 1"
2021,2021_5838_01_Results.txt,25,18,15,"Rahal, Graham",D/H/F,38.9950,39.0439,39.0582,39.0709,02:36.1680,230.521,," 18    15   Rahal, Graham          D/H/F    38.9950     39.0439    39.0582    39.0709    02:36.1680     230.521       Day 1"
2021,2021_5838_01_Results.txt,26,19,47,"Daly, Conor",D/C/F,38.9765,39.0386,39.0866,39.1297,02:36.2314,230.427,," 19    47   Daly, Conor            D/C/F    38.9765     39.0386    39.0866    39.1297    02:36.2314     230.427       Day 1"
2021,2021_5838_01_Results.txt,27,20,60,"Harvey, Jack",D/H/F,39.0577,39.0887,39.1100,39.1358,02:36.3922,230.191,," 20    60   Harvey, Jack           D/H/F    39.0577     39.0887    39.1100    39.1358    02:36.3922     230.191       Day 1"
2021,2021_5838_01_Results.txt,28,21,2,"Newgarden, Josef",D/C/F,38.9871,39.0958,39.1540,39.2366,02:36.4735,230.071,," 21    2    Newgarden, Josef       D/C/F    38.9871     39.0958    39.1540    39.2366    02:36.4735     230.071       Day 1"
2021,2021_5838_01_Results.txt,29,22,1,"Hildebrand, JR",D/C/F,39.0345,39.1107,39.2657,39.1245,02:36.5354,229.980,," 22    1    Hildebrand, JR         D/C/F    39.0345     39.1107    39.2657    39.1245    02:36.5354     229.980       Day 1"
2021,2021_5838_01_Results.txt,30,23,45,"Ferrucci, Santino",D/H/F,39.0377,39.1550,39.1780,39.1856,02:36.5563,229.949,," 23    45   Ferrucci, Santino      D/H/F    39.0377     39.1550    39.1780    39.1856    02:36.5563     229.949       Day 1"
2021,2021_5838_01_Results.txt,31,24,86,"Montoya, Juan Pablo",D/C/F,38.9955,39.0898,39.2192,39.2916,02:36.5961,229.891,," 24    86   Montoya, Juan Pablo    D/C/F    38.9955     39.0898    39.2192    39.2916    02:36.5961     229.891       Day 1"
2021,2021_5838_01_Results.txt,32,25,98,"Andretti, Marco",D/H/F,38.9983,39.1145,39.1969,39.2992,02:36.6089,229.872,," 25    98   Andretti, Marco        D/H/F    38.9983     39.1145    39.1969    39.2992    02:36.6089     229.872       Day 1"
2021,2021_5838_01_Results.txt,33,26,22,"Pagenaud, Simon",D/C/F,39.0617,39.1499,39.2319,39.2297,02:36.6732,229.778,," 26    22   Pagenaud, Simon        D/C/F    39.0617     39.1499    39.2319    39.2297    02:36.6732     229.778       Day 1"
2021,2021_5838_01_Results.txt,34,27,14,"Bourdais, Sebastien",D/C/F,39.0924,39.1742,39.1980,39.2318,02:36.6964,229.744,," 27    14   Bourdais, Sebastien    D/C/F    39.0924     39.1742    39.1980    39.2318    02:36.6964     229.744       Day 1"
2021,2021_5838_01_Results.txt,35,28,25,"Wilson, Stefan",D/H/F,39.1317,39.1613,39.2001,39.2235,02:36.7166,229.714,," 28    25   Wilson, Stefan         D/H/F    39.1317     39.1613    39.2001    39.2235    02:36.7166     229.714       Day 1"
2021,2021_5838_01_Results.txt,36,29,59,"Chilton, Max",D/C/F,39.0960,39.2092,39.2811,39.3332,02:36.9195,229.417,," 29    59   Chilton, Max           D/C/F    39.0960     39.2092    39.2811    39.3332    02:36.9195     229.417       Day 1"
2021,2021_5838_01_Results.txt,37,30,4,"Kellett, Dalton",D/C/F,39.2360,39.2403,39.8710,39.3244,02:37.6717,228.323,," 30    4    Kellett, Dalton        D/C/F    39.2360     39.2403    39.8710    39.3244    02:37.6717     228.323       Day 1        On Bubble"
2021,2021_5838_01_Results.txt,38,31,10,"Palou, Alex",D/H/F,38.7999,38.9126,0.0000,0.0000,01:17.7125,231.623,Waved Off," 31    10   Palou, Alex            D/H/F    38.7999     38.9126     0.0000     0.0000    01:17.7125     231.623       Day 1        Waved Off"
2021,2021_5838_01_Results.txt,39,32,21,"VeeKay, Rinus",D/C/F,38.8531,38.9591,39.0462,39.0930,02:35.9514,230.841,Retired," 32    21   VeeKay, Rinus          D/C/F    38.8531     38.9591    39.0462    39.0930    02:35.9514     230.841       Day 1          Retired"
2021,2021_5838_01_Results.txt,40,33,30,"Sato, Takuma",D/H/F,38.9571,39.0617,0.0000,0.0000,01:18.0188,230.714,Waved Off," 33    30   Sato, Takuma           D/H/F    38.9571     39.0617     0.0000     0.0000    01:18.0188     230.714       Day 1        Waved Off"
2021,2021_5838_01_Results.txt,41,34,45,"Ferrucci, Santino",D/H/F,39.0335,0.0000,0.0000,0.0000,00:39.0335,230.571,Waved Off," 34    45   Ferrucci, Santino      D/H/F    39.0335      0.0000     0.0000     0.0000    00:39.0335     230.571       Day 1        Waved Off"
2021,2021_5838_01_Results.txt,42,35,7,"Rosenqvist, Felix",D/C/F,38.9960,39.0267,39.0726,39.0882,02:36.1835,230.498,Retired," 35    7    Rosenqvist, Felix      D/C/F    38.9960     39.0267    39.0726    39.0882    02:36.1835     230.498       Day 1          Retired"
2021,2021_5838_01_Results.txt,43,36,47,"Daly, Conor",D/C/F,38.9336,39.0724,39.1409,39.1892,02:36.3361,230.273,Failed Attempt," 36    47   Daly, Conor            D/C/F    38.9336     39.0724    39.1409    39.1892    02:36.3361     230.273       Day 1      Failed Attempt"
2021,2021_5838_01_Results.txt,44,37,18,"Jones, Ed",D/H/F,39.0029,39.0687,39.1231,39.1597,02:36.3544,230.246,Retired," 37    18   Jones, Ed              D/H/F    39.0029     39.0687    39.1231    39.1597    02:36.3544     230.246       Day 1          Retired"
2021,2021_5838_01_Results.txt,45,38,26,"Herta, Colton",D/H/F,38.9613,39.0882,39.1389,39.1779,02:36.3663,230.229,Failed Attempt," 38    26   Herta, Colton          D/H/F    38.9613     39.0882    39.1389    39.1779    02:36.3663     230.229       Day 1      Failed Attempt"
2021,2021_5838_01_Results.txt,46,39,2,"Newgarden, Josef",D/C/F,39.0591,39.1000,39.1668,39.1626,02:36.4885,230.049,Retired," 39    2    Newgarden, Josef       D/C/F    39.0591     39.1000    39.1668    39.1626    02:36.4885     230.049       Day 1          Retired"
2021,2021_5838_01_Results.txt,47,40,98,"Andretti, Marco",D/H/F,39.0652,39.1385,39.2008,39.2059,02:36.6104,229.870,Failed Attempt," 40    98   Andretti, Marco        D/H/F    39.0652     39.1385    39.2008    39.2059    02:36.6104     229.870       Day 1      Failed Attempt"
2021,2021_5838_01_Results.txt,48,41,86,"Montoya, Juan Pablo",D/C/F,39.0456,39.1431,39.2235,39.2888,02:36.7010,229.737,Failed Attempt," 41    86   Montoya, Juan Pablo    D/C/F    39.0456     39.1431    39.2235    39.2888    02:36.7010     229.737       Day 1      Failed Attempt"
2021,2021_5838_01_Results.txt,49,42,25,"Wilson, Stefan",D/H/F,39.0521,39.1513,39.2340,39.2929,02:36.7303,229.694,Failed Attempt," 42    25   Wilson, Stefan         D/H/F    39.0521     39.1513    39.2340    39.2929    02:36.7303     229.694       Day 1      Failed Attempt"
2021,2021_5838_01_Results.txt,50,43,25,"Wilson, Stefan",D/H/F,39.1207,39.1455,39.2181,39.2881,02:36.7724,229.632,Failed Attempt," 43    25   Wilson, Stefan         D/H/F    39.1207     39.1455    39.2181    39.2881    02:36.7724     229.632       Day 1      Failed Attempt"
2021,2021_5838_01_Results.txt,51,44,98,"Andretti, Marco",D/H/F,39.1234,39.2250,39.3321,39.3459,02:37.0264,229.261,Retired," 44    98   Andretti, Marco        D/H/F    39.1234     39.2250    39.3321    39.3459    02:37.0264     229.261       Day 1          Retired"
2021,2021_5838_01_Results.txt,52,45,4,"Kellett, Dalton",D/C/F,39.1720,39.2391,39.2929,39.3295,02:37.0335,229.250,Withdrawn," 45    4    Kellett, Dalton        D/C/F    39.1720     39.2391    39.2929    39.3295    02:37.0335     229.250       Day 1        Withdrawn"
