year,car_number,driver_name,attempt_role,attempt_id,section_record_json,policy_hash
2020,81,Ben Hanley,CURRENT,b58b5c13-1a21-50cf-ab5b-8962cc4486f0,"{""attempt_lap_id"": ""17edb76c-7f6e-57a4-bbe4-c2a55952886e"", ""attempt_section_id"": ""71bab4cd-d65a-5cfd-811c-d470965f0081"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 4, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""T3 to SS2"", ""section_sequence_index"": 6, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 222.222, ""section_time_seconds"": 5.0625, ""source_report_lap_index"": 9, ""source_report_lap_time_seconds"": 40.3505, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,81,Ben Hanley,CURRENT,b58b5c13-1a21-50cf-ab5b-8962cc4486f0,"{""attempt_lap_id"": ""17edb76c-7f6e-57a4-bbe4-c2a55952886e"", ""attempt_section_id"": ""2937f2d2-80c0-5500-b317-0ad10fbaa4ed"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 4, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""SS2 to T4"", ""section_sequence_index"": 7, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 219.701, ""section_time_seconds"": 5.1206, ""source_report_lap_index"": 9, ""source_report_lap_time_seconds"": 40.3505, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,81,Ben Hanley,CURRENT,b58b5c13-1a21-50cf-ab5b-8962cc4486f0,"{""attempt_lap_id"": ""17edb76c-7f6e-57a4-bbe4-c2a55952886e"", ""attempt_section_id"": ""2cbde2de-96bc-5afb-83b0-a1db5d763467"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 4, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""T4 to FS"", ""section_sequence_index"": 8, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 222.483, ""section_time_seconds"": 3.2362, ""source_report_lap_index"": 9, ""source_report_lap_time_seconds"": 40.3505, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,81,Ben Hanley,CURRENT,b58b5c13-1a21-50cf-ab5b-8962cc4486f0,"{""attempt_lap_id"": ""17edb76c-7f6e-57a4-bbe4-c2a55952886e"", ""attempt_section_id"": ""85ce6524-3787-50a7-aff3-0cd0aa4dbcc6"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 4, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""FS to SF"", ""section_sequence_index"": 9, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 225.971, ""section_time_seconds"": 3.7897, ""source_report_lap_index"": 9, ""source_report_lap_time_seconds"": 40.3505, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""3ae33563-6237-5965-b6c6-d4a65d68e1ef"", ""attempt_section_id"": ""e474f7e4-54ee-5a17-9470-c60c1ba2d131"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 1, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""T/SSF to T1"", ""section_sequence_index"": 1, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 231.506, ""section_time_seconds"": 2.9098, ""source_report_lap_index"": 1, ""source_report_lap_time_seconds"": 39.6096, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""3ae33563-6237-5965-b6c6-d4a65d68e1ef"", ""attempt_section_id"": ""c49f7b2e-4fef-5a8a-8a5a-b6b463bc5e4d"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 1, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""T1 to SS1"", ""section_sequence_index"": 2, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 227.576, ""section_time_seconds"": 4.9434, ""source_report_lap_index"": 1, ""source_report_lap_time_seconds"": 39.6096, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""3ae33563-6237-5965-b6c6-d4a65d68e1ef"", ""attempt_section_id"": ""92894db5-f63b-5b9c-b24e-6e7706c070c2"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 1, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""SS1 to T2"", ""section_sequence_index"": 3, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 223.836, ""section_time_seconds"": 5.026, ""source_report_lap_index"": 1, ""source_report_lap_time_seconds"": 39.6096, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""3ae33563-6237-5965-b6c6-d4a65d68e1ef"", ""attempt_section_id"": ""9ee005a5-9242-518b-bafe-6e60f8196d6c"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 1, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""T2 to BS"", ""section_sequence_index"": 4, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 226.335, ""section_time_seconds"": 4.9705, ""source_report_lap_index"": 1, ""source_report_lap_time_seconds"": 39.6096, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""3ae33563-6237-5965-b6c6-d4a65d68e1ef"", ""attempt_section_id"": ""7c4346f5-f4f9-5495-adfd-ac7dab1894ac"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 1, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""BS to T3"", ""section_sequence_index"": 5, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 229.812, ""section_time_seconds"": 4.8953, ""source_report_lap_index"": 1, ""source_report_lap_time_seconds"": 39.6096, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""3ae33563-6237-5965-b6c6-d4a65d68e1ef"", ""attempt_section_id"": ""0b8dc85b-6f79-5951-a2a4-de54df0844f5"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 1, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""T3 to SS2"", ""section_sequence_index"": 6, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 226.632, ""section_time_seconds"": 4.964, ""source_report_lap_index"": 1, ""source_report_lap_time_seconds"": 39.6096, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""3ae33563-6237-5965-b6c6-d4a65d68e1ef"", ""attempt_section_id"": ""7880362a-1354-549c-8706-3ef851780ef8"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 1, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""SS2 to T4"", ""section_sequence_index"": 7, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 224.802, ""section_time_seconds"": 5.0044, ""source_report_lap_index"": 1, ""source_report_lap_time_seconds"": 39.6096, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""3ae33563-6237-5965-b6c6-d4a65d68e1ef"", ""attempt_section_id"": ""5d918fbf-0dd9-54fc-bbbd-ccf9557f3532"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 1, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""T4 to FS"", ""section_sequence_index"": 8, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 227.043, ""section_time_seconds"": 3.1712, ""source_report_lap_index"": 1, ""source_report_lap_time_seconds"": 39.6096, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""3ae33563-6237-5965-b6c6-d4a65d68e1ef"", ""attempt_section_id"": ""7ac76e7c-4600-5f49-a67a-6c81f6eeee8c"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 1, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""FS to SF"", ""section_sequence_index"": 9, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 229.896, ""section_time_seconds"": 3.725, ""source_report_lap_index"": 1, ""source_report_lap_time_seconds"": 39.6096, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""07953f5f-3d5c-594d-af5d-69be963d0322"", ""attempt_section_id"": ""f03c6419-498a-5d3a-9fa1-2204fb72b854"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 2, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""T/SSF to T1"", ""section_sequence_index"": 1, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 232.152, ""section_time_seconds"": 2.9017, ""source_report_lap_index"": 2, ""source_report_lap_time_seconds"": 39.8505, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""07953f5f-3d5c-594d-af5d-69be963d0322"", ""attempt_section_id"": ""ad8b9fc2-8328-5229-a926-cfa93c2fbcd6"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 2, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""T1 to SS1"", ""section_sequence_index"": 2, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 226.185, ""section_time_seconds"": 4.9738, ""source_report_lap_index"": 2, ""source_report_lap_time_seconds"": 39.8505, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""07953f5f-3d5c-594d-af5d-69be963d0322"", ""attempt_section_id"": ""fcc229e5-ca8c-5f81-bf98-f519d07990ee"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 2, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""SS1 to T2"", ""section_sequence_index"": 3, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 221.074, ""section_time_seconds"": 5.0888, ""source_report_lap_index"": 2, ""source_report_lap_time_seconds"": 39.8505, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""07953f5f-3d5c-594d-af5d-69be963d0322"", ""attempt_section_id"": ""c565cb6f-7e7a-57d6-b067-10c5ce9767f7"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 2, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""T2 to BS"", ""section_sequence_index"": 4, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 223.961, ""section_time_seconds"": 5.0232, ""source_report_lap_index"": 2, ""source_report_lap_time_seconds"": 39.8505, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""07953f5f-3d5c-594d-af5d-69be963d0322"", ""attempt_section_id"": ""e9621253-854a-58c4-a5a3-865a0ac9ee32"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 2, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""BS to T3"", ""section_sequence_index"": 5, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 228.181, ""section_time_seconds"": 4.9303, ""source_report_lap_index"": 2, ""source_report_lap_time_seconds"": 39.8505, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""07953f5f-3d5c-594d-af5d-69be963d0322"", ""attempt_section_id"": ""d63c7c54-9159-5999-91a4-6af7fd4cb2a7"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 2, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""T3 to SS2"", ""section_sequence_index"": 6, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 225.153, ""section_time_seconds"": 4.9966, ""source_report_lap_index"": 2, ""source_report_lap_time_seconds"": 39.8505, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""07953f5f-3d5c-594d-af5d-69be963d0322"", ""attempt_section_id"": ""73d1e0f3-35db-5cf8-a89f-921414c258e8"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 2, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""SS2 to T4"", ""section_sequence_index"": 7, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 223.405, ""section_time_seconds"": 5.0357, ""source_report_lap_index"": 2, ""source_report_lap_time_seconds"": 39.8505, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""07953f5f-3d5c-594d-af5d-69be963d0322"", ""attempt_section_id"": ""1f473c73-4e98-5c9e-b0cd-b5df68071daf"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 2, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""T4 to FS"", ""section_sequence_index"": 8, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 226.936, ""section_time_seconds"": 3.1727, ""source_report_lap_index"": 2, ""source_report_lap_time_seconds"": 39.8505, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""07953f5f-3d5c-594d-af5d-69be963d0322"", ""attempt_section_id"": ""8e896087-c292-52a1-832d-9c509942c1ce"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 2, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""FS to SF"", ""section_sequence_index"": 9, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 229.73, ""section_time_seconds"": 3.7277, ""source_report_lap_index"": 2, ""source_report_lap_time_seconds"": 39.8505, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""eeb827f1-75d7-52a4-93b2-5a1e7e76e1c7"", ""attempt_section_id"": ""4d562653-b379-5bfb-b645-44c131be159a"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 3, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""T/SSF to T1"", ""section_sequence_index"": 1, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 231.745, ""section_time_seconds"": 2.9068, ""source_report_lap_index"": 3, ""source_report_lap_time_seconds"": 39.876, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""eeb827f1-75d7-52a4-93b2-5a1e7e76e1c7"", ""attempt_section_id"": ""5d8b07fe-a661-5af5-b82d-ed5d30e9192b"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 3, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""T1 to SS1"", ""section_sequence_index"": 2, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 225.636, ""section_time_seconds"": 4.9859, ""source_report_lap_index"": 3, ""source_report_lap_time_seconds"": 39.876, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""eeb827f1-75d7-52a4-93b2-5a1e7e76e1c7"", ""attempt_section_id"": ""1efdc186-63b9-51ff-8def-053688763653"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 3, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""SS1 to T2"", ""section_sequence_index"": 3, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 221.767, ""section_time_seconds"": 5.0729, ""source_report_lap_index"": 3, ""source_report_lap_time_seconds"": 39.876, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""eeb827f1-75d7-52a4-93b2-5a1e7e76e1c7"", ""attempt_section_id"": ""28201938-c879-5143-88ba-041153136c65"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 3, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""T2 to BS"", ""section_sequence_index"": 4, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 225.46, ""section_time_seconds"": 4.9898, ""source_report_lap_index"": 3, ""source_report_lap_time_seconds"": 39.876, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""eeb827f1-75d7-52a4-93b2-5a1e7e76e1c7"", ""attempt_section_id"": ""ec246144-4e62-5e6a-bb5e-7169f0b26249"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 3, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""BS to T3"", ""section_sequence_index"": 5, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 229.115, ""section_time_seconds"": 4.9102, ""source_report_lap_index"": 3, ""source_report_lap_time_seconds"": 39.876, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""eeb827f1-75d7-52a4-93b2-5a1e7e76e1c7"", ""attempt_section_id"": ""ec243179-1d98-5889-8123-eccec60d7648"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 3, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""T3 to SS2"", ""section_sequence_index"": 6, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 223.432, ""section_time_seconds"": 5.0351, ""source_report_lap_index"": 3, ""source_report_lap_time_seconds"": 39.876, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""eeb827f1-75d7-52a4-93b2-5a1e7e76e1c7"", ""attempt_section_id"": ""741b5e89-a937-5ea3-9580-68bbfd632197"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 3, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""SS2 to T4"", ""section_sequence_index"": 7, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 222.883, ""section_time_seconds"": 5.0475, ""source_report_lap_index"": 3, ""source_report_lap_time_seconds"": 39.876, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""eeb827f1-75d7-52a4-93b2-5a1e7e76e1c7"", ""attempt_section_id"": ""477c1ccb-3a47-5c20-87bc-931c7c2bb5c2"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 3, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""T4 to FS"", ""section_sequence_index"": 8, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 225.769, ""section_time_seconds"": 3.1891, ""source_report_lap_index"": 3, ""source_report_lap_time_seconds"": 39.876, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""eeb827f1-75d7-52a4-93b2-5a1e7e76e1c7"", ""attempt_section_id"": ""f0883b56-0566-5abb-95f1-0ab206a68625"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 3, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""FS to SF"", ""section_sequence_index"": 9, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 229.054, ""section_time_seconds"": 3.7387, ""source_report_lap_index"": 3, ""source_report_lap_time_seconds"": 39.876, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""a892e0ab-9d02-51ef-8d1a-62cc46dcf60a"", ""attempt_section_id"": ""db5b86cb-2ac0-593a-9bf1-624e29d3b6cf"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 4, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""T/SSF to T1"", ""section_sequence_index"": 1, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 230.682, ""section_time_seconds"": 2.9202, ""source_report_lap_index"": 4, ""source_report_lap_time_seconds"": 40.0835, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""a892e0ab-9d02-51ef-8d1a-62cc46dcf60a"", ""attempt_section_id"": ""c66b1331-872d-510d-bd94-547c43cdfbd3"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 4, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""T1 to SS1"", ""section_sequence_index"": 2, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 223.121, ""section_time_seconds"": 5.0421, ""source_report_lap_index"": 4, ""source_report_lap_time_seconds"": 40.0835, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""a892e0ab-9d02-51ef-8d1a-62cc46dcf60a"", ""attempt_section_id"": ""dde66bde-5ae4-51c1-a39b-773d881d9978"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 4, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""SS1 to T2"", ""section_sequence_index"": 3, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 219.838, ""section_time_seconds"": 5.1174, ""source_report_lap_index"": 4, ""source_report_lap_time_seconds"": 40.0835, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""a892e0ab-9d02-51ef-8d1a-62cc46dcf60a"", ""attempt_section_id"": ""3c6a1814-1e7b-56f0-9730-dea7400e37e6"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 4, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""T2 to BS"", ""section_sequence_index"": 4, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 223.645, ""section_time_seconds"": 5.0303, ""source_report_lap_index"": 4, ""source_report_lap_time_seconds"": 40.0835, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
2020,59,Max Chilton,BASELINE,75519828-93ba-5485-a4bf-a06b93f7cec3,"{""attempt_lap_id"": ""a892e0ab-9d02-51ef-8d1a-62cc46dcf60a"", ""attempt_section_id"": ""e8f69520-d5e4-5ff4-8791-801788c36a21"", ""end_timing_point"": null, ""full_lap_coverage_member"": true, ""lap_number"": 4, ""section_lap_coverage_status"": ""VALIDATED_COMPLETE"", ""section_name"": ""BS to T3"", ""section_sequence_index"": 5, ""section_set_version"": ""SECTION_SET_2020_2023"", ""section_speed_mph"": 228.654, ""section_time_seconds"": 4.9201, ""source_report_lap_index"": 4, ""source_report_lap_time_seconds"": 40.0835, ""start_timing_point"": null}",d7a07153cd6d6ff404bf746e92f4bcf0a486e2021888015fe9d4c9ba797db055
