date,cycle_time_utc,forecast_hour,valid_time_utc,ims_lat,ims_lon,TMP_2m,DPT_2m,UGRD_10m,VGRD_10m,GUST_surface,PRES_surface,TCDC_atmosphere,DSWRF_surface
20230520,2023-05-20T19:00:00+00:00,0,2023-05-20T19:00:00+00:00,39.795,-86.234,292.482421875,280.90667724609375,2.456562042236328,-4.469820022583008,6.585857167840004,99300.0,100.0,357.0
20230520,2023-05-20T19:00:00+00:00,1,2023-05-20T20:00:00+00:00,39.795,-86.234,291.3135986328125,281.2257080078125,1.7802314758300781,-5.562314033508301,7.939312741160393,99300.0,36.0,742.0
20230520,2023-05-20T19:00:00+00:00,2,2023-05-20T21:00:00+00:00,39.795,-86.234,291.5344543457031,280.0348663330078,1.883331298828125,-4.996983528137207,7.438423678278923,99240.0,10.0,667.0
20230520,2023-05-20T19:00:00+00:00,3,2023-05-20T22:00:00+00:00,39.795,-86.234,291.8044128417969,279.74281311035156,1.3545303344726562,-4.831531524658203,8.475391447544098,99350.0,29.0,512.8000000000001
20230520,2023-05-20T20:00:00+00:00,0,2023-05-20T20:00:00+00:00,39.795,-86.234,292.3292541503906,281.05328369140625,1.6736421585083008,-4.678404808044434,6.348734959959984,99330.0,15.0,844.0
20230520,2023-05-20T20:00:00+00:00,1,2023-05-20T21:00:00+00:00,39.795,-86.234,291.5391845703125,280.89064025878906,2.483612060546875,-4.375419616699219,6.97512874007225,99260.0,12.0,655.0
20230520,2023-05-20T20:00:00+00:00,2,2023-05-20T22:00:00+00:00,39.795,-86.234,291.4203186035156,280.8531188964844,1.8963651657104492,-5.055950164794922,7.570617526769638,99310.0,5.0,484.8
20230520,2023-05-20T20:00:00+00:00,3,2023-05-20T23:00:00+00:00,39.795,-86.234,291.07379150390625,279.9848937988281,1.532719612121582,-4.621606826782227,7.606636844575405,99330.0,4.0,310.6
20230520,2023-05-20T21:00:00+00:00,0,2023-05-20T21:00:00+00:00,39.795,-86.234,292.34197998046875,281.4329528808594,2.1399765014648438,-4.281686782836914,8.249429404735565,99310.0,40.0,691.0
20230520,2023-05-20T21:00:00+00:00,1,2023-05-20T22:00:00+00:00,39.795,-86.234,291.7171630859375,281.06565856933594,2.440070152282715,-4.775452613830566,7.862058859318495,99260.0,29.0,484.90000000000003
20230520,2023-05-20T21:00:00+00:00,2,2023-05-20T23:00:00+00:00,39.795,-86.234,291.0023193359375,280.7491912841797,1.5652284622192383,-4.698569297790527,7.2065117955207825,99300.0,10.0,278.40000000000003
20230520,2023-05-20T21:00:00+00:00,3,2023-05-21T00:00:00+00:00,39.795,-86.234,290.1329650878906,280.1094970703125,1.5230522155761719,-3.9723615646362305,6.6732132360339165,99320.0,0.0,116.9
20230520,2023-05-20T22:00:00+00:00,0,2023-05-20T22:00:00+00:00,39.795,-86.234,292.1315612792969,281.29998779296875,2.9536848068237305,-4.198911666870117,8.481694549322128,99340.0,27.0,501.70000000000005
20230520,2023-05-20T22:00:00+00:00,1,2023-05-20T23:00:00+00:00,39.795,-86.234,291.30853271484375,280.00830078125,2.2986793518066406,-4.670651435852051,7.56941282004118,99280.0,7.0,298.2
20230520,2023-05-20T22:00:00+00:00,2,2023-05-21T00:00:00+00:00,39.795,-86.234,290.3398742675781,280.04054260253906,1.4467296600341797,-4.242222785949707,7.106270615011454,99310.0,1.0,104.60000000000001
20230520,2023-05-20T22:00:00+00:00,3,2023-05-21T01:00:00+00:00,39.795,-86.234,288.4555358886719,279.6733703613281,0.6996040344238281,-3.115011215209961,7.6814838498830795,99330.0,0.0,0.0
20230520,2023-05-20T23:00:00+00:00,0,2023-05-20T23:00:00+00:00,39.795,-86.234,291.9658203125,281.12635803222656,2.313396453857422,-3.4114112854003906,5.904983885586262,99310.0,5.0,296.8
20230520,2023-05-20T23:00:00+00:00,1,2023-05-21T00:00:00+00:00,39.795,-86.234,290.8580322265625,278.2483673095703,1.4983596801757812,-3.9490814208984375,6.5311108604073524,99300.0,4.0,113.9
20230520,2023-05-20T23:00:00+00:00,2,2023-05-21T01:00:00+00:00,39.795,-86.234,288.6240539550781,279.6701354980469,0.6586589813232422,-2.6449241638183594,6.344899766147137,99320.0,0.0,0.0
20230520,2023-05-20T23:00:00+00:00,3,2023-05-21T02:00:00+00:00,39.795,-86.234,287.0701599121094,280.20298767089844,0.5962791442871094,-2.4187660217285156,5.444490805268288,99350.0,0.0,0.0
