current_attempt_id,baseline_attempt_id,session_id,year,car_number,driver_name,current_performance_time_utc,baseline_performance_time_utc,seconds_since_baseline_attempt,prior_supported_attempt_count,prior_complete_attempt_count,baseline_is_immediately_previous_supported_attempt,baseline_speed_mph,current_speed_mph,target_speed_delta_vs_best_prior_mph,current_forecast_wind_direction_sin,current_forecast_wind_direction_cos,baseline_forecast_wind_direction_sin,baseline_forecast_wind_direction_cos,delta_forecast_wind_direction_sin,delta_forecast_wind_direction_cos,derivation_rule_version,current_temp_c,baseline_temp_c,delta_temp_c,current_relative_humidity_pct,baseline_relative_humidity_pct,delta_relative_humidity_pct,current_wind_speed_10m_ms,baseline_wind_speed_10m_ms,delta_wind_speed_10m_ms,current_pressure_hpa,baseline_pressure_hpa,delta_pressure_hpa,current_cloud_cover_pct,baseline_cloud_cover_pct,delta_cloud_cover_pct,current_shortwave_radiation_wm2,baseline_shortwave_radiation_wm2,delta_shortwave_radiation_wm2,input_lineage_hash,baseline_speed_year_centered_mph,target_year_centered_mph,baseline_below_year_median,abs_delta_mph,positive_gain,gain_ge_0_5_mph,gain_ge_1_0_mph,diagnostic_large_gain,diagnostic_normal_regime,regime_label,diagnostic_policy_hash
5aa71106-e201-5143-bb9a-21ccf4063a9e,6992580a-0371-5eda-b01d-2adaca099ff4,INDY500_DAY1_2021,2021,12,Will Power,2021-05-22T21:33:54Z,2021-05-22T17:21:36Z,15138.0,1,1,True,229.052,229.228,0.1760000000000161,-0.998927284632383,0.0463063712352194,-0.7366526094659158,-0.6762713456646355,-0.2622746751664672,0.7225777168998551,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,28.690112304687524,26.96614501953127,1.7239672851562524,36.0727395012078,40.067766401010765,-3.9950268998029657,2.9562650920022797,3.327090728446859,-0.3708256364445792,998.526,1001.448,-2.9220000000000255,45.760000000000005,100.0,-54.239999999999995,567.995,758.8,-190.80499999999995,d0c4ffe5fad95d7a465ddcaff79a3a0774e6e93df764b16b22c81222fbe585cf,-0.48093750000001023,-0.09099999999998692,True,0.1760000000000161,True,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
a5d8e516-48e0-58b8-ac13-213c753fc12d,099ab32a-d351-5011-931c-148b9f3d7921,INDY500_DAY1_2021,2021,4,Dalton Kellett,2021-05-22T21:46:39Z,2021-05-22T17:44:56Z,14503.0,1,1,True,229.25,228.323,-0.9269999999999924,-0.9999948421636398,0.0032117979571003,-0.9674189832762806,-0.2531807867842415,-0.0325758588873591,0.2563925847413418,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,28.681811523437524,27.66659600151912,1.0152155219184031,36.00365271757433,37.98072191143202,-1.9770691938576872,2.9769549606781904,3.1850751034486633,-0.2081201427704728,998.611,1001.0757777777776,-2.4647777777776128,25.36,100.0,-74.64,530.3824999999999,832.5244444444445,-302.14194444444456,925714c283bb7178a9b1280dddc4cbe12be3407f8e705d7a91321da5f74ba21e,-0.28293750000000273,-1.1939999999999955,True,0.9269999999999924,False,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
73af9176-8333-59df-915e-2cc1016f64b2,adc26df0-920d-5dc7-a952-03b3fb57700a,INDY500_DAY1_2021,2021,16,Simona De Silvestro,2021-05-22T21:50:59Z,2021-05-22T21:30:13Z,1246.0,2,2,True,228.395,228.013,-0.382000000000005,-0.9999345599531324,-0.0114400966488667,-0.9982731139037776,0.0587434256479453,-0.0016614460493549,-0.0701835222968121,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,28.678990342881967,28.692510308159743,-0.0135199652777764,35.980172242091065,36.09269790536858,-0.1125256632775162,2.983986811470003,2.950288018829239,0.0336987926407639,998.6398888888888,998.5014444444444,0.138444444444417,18.426666666666662,51.653333333333336,-33.226666666666674,517.5991666666666,578.8608333333333,-61.261666666666656,103bf66f59b5d40df6589726f17a1e6aa508e47d4582e5036e70191b0d093b8e,-1.1379374999999925,-0.649000000000008,True,0.382000000000005,False,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
fce06089-154b-512e-a547-fd144ec0961c,67f2af5c-ca4c-55e7-8c2a-5361873b43cc,INDY500_DAY1_2023,2023,8,Marcus Ericsson,2023-05-20T18:14:06Z,2023-05-20T15:24:22Z,10184.0,1,1,True,232.735,232.421,-0.3140000000000214,-0.382219388629902,0.9240716092140177,-0.3575323717425996,0.9339007458804772,-0.0246870168873023,-0.0098291366664595,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,18.501670532226584,15.30934736463761,3.192323167588974,43.16722774772098,57.91804373005335,-14.75081598233237,4.940315641974926,4.463453075386184,0.4768625665887418,992.441,992.8685555555556,-0.4275555555556138,4.705,1.0,3.705,989.195,851.408,137.78700000000003,2fb0bd0622c9a62c9333feb2a28252a4dd9789735a6723b777c3e481f19afdf2,0.6060833333333449,-0.7791666666666874,False,0.3140000000000214,False,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
333cf68d-54d9-5559-ac70-c73c27086892,f7e8b948-2fd0-5183-971b-aaea5c66c226,INDY500_DAY1_2023,2023,77,Callum Ilott,2023-05-20T18:45:04Z,2023-05-20T16:41:46Z,7398.0,1,1,True,227.72,231.182,3.461999999999989,-0.3721384239316089,0.9281772424670292,-0.4450424630848962,0.895509467315298,0.0729040391532873,0.0326677751517311,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,18.77815565321183,17.611530710856144,1.1666249423556856,45.07108277997604,48.12728616786086,-3.056203387884821,5.054953839149192,4.553014992025712,0.5019388471234798,991.824,992.9657222222222,-1.1417222222222565,10.511111111111113,1.6961111111111111,8.815000000000001,966.6977777777778,970.9376666666668,-4.239888888889027,c5132a703a1ab1056d06e9f0dc64b34a39832507298f23464e79c5fdeafbba19,-4.40891666666667,2.996833333333323,True,3.461999999999989,True,True,True,True,False,LARGE_GAIN_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
fdb7fb74-bf21-54a6-8668-36c035e40628,09f4cf1e-3fb8-5bfc-808c-b733eb495b54,INDY500_DAY1_2023,2023,66,Tony Kanaan,2023-05-20T18:58:45Z,2023-05-20T16:00:52Z,10673.0,1,1,True,232.446,232.62,0.1740000000000066,-0.351452823990769,0.9362055930771368,-0.3898375617842839,0.9208836383724518,0.0383847377935149,0.0153219547046851,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,18.869320805867535,16.263781161838132,2.6055396440294025,46.061201848869715,55.80665029368235,-9.745448444812638,5.035571964656135,4.75323784443219,0.2823341202239451,991.61875,993.2086666666668,-1.5899166666667952,12.791666666666666,2.971111111111111,9.820555555555554,955.9791666666666,923.7154444444444,32.26372222222221,1aba8d6acdf70b753f447aad61cb1c820bf6557584bf975396a11a0016cabc71,0.31708333333332916,-0.2911666666666595,True,0.1740000000000066,True,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
ab6f7ab5-b6ba-5e02-9560-f89bd35b575c,f10d3a91-6f0d-59f0-9ea9-4db5cf6e44b9,INDY500_DAY1_2023,2023,29,Devlin DeFrancesco,2023-05-20T19:04:53Z,2023-05-20T16:23:23Z,9690.0,1,1,True,231.273,231.353,0.0800000000000125,-0.3384172407554231,0.9409961589504424,-0.3708290159358444,0.9287011580374244,0.0324117751804212,0.0122950009130178,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,18.88855773925783,16.70047906663685,2.188078672620982,46.04544446445725,53.31787313850471,-7.272428674047461,5.110755631763569,4.926360999880601,0.1843946318829674,991.7058055555556,993.4338333333334,-1.728027777777811,12.837222222222222,2.2205555555555554,10.616666666666667,946.5355555555556,950.0974722222222,-3.5619166666666615,207582ea4b0f3f11e49ac5e685fa3422b8fdbb58462881b0be6f2c555e8272b8,-0.8559166666666727,-0.3851666666666536,True,0.0800000000000125,True,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
3a0bcd66-fa08-5944-bf0b-5ec6c5a10f91,ad6c40ac-4389-5426-b8e5-1d130ac9da81,INDY500_DAY1_2023,2023,9,Scott Dixon,2023-05-20T19:07:40Z,2023-05-20T15:37:44Z,12596.0,1,1,True,232.914,233.375,0.4610000000000127,-0.332048053746825,0.943262471427198,-0.4176294560595551,0.9086174318333322,0.08558140231273,0.0346450395938657,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,18.89477539062502,15.857525702582487,3.037249688042534,45.984910241053115,57.71209395523847,-11.727183714185358,5.1546169223071265,4.538822456586054,0.6157944657210725,991.7661111111112,993.0515555555556,-1.2854444444444653,12.744444444444444,4.484444444444444,8.26,941.7111111111112,869.6682222222223,72.04288888888891,168c6046e4b6a6db6b5b5aba065dfedcf603ca28cebebcb4498cfa4b2723b687,0.7850833333333185,-0.00416666666665344,False,0.4610000000000127,True,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
f9f206a7-b2ab-5eb9-8805-0d279c65164d,dda33fdd-49c8-5082-a03d-252bf1a6fa49,INDY500_DAY1_2023,2023,27,Kyle Kirkwood,2023-05-20T19:17:10Z,2023-05-20T17:14:58Z,7332.0,1,1,True,232.39,232.617,0.2270000000000038,-0.3101963878893465,0.9506724993079384,-0.4316678790402283,0.9020326170404876,0.1214714911508817,0.0486398822674507,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,18.915997314453147,18.170627424452064,0.7453698900010828,45.778296424643806,44.851448307759966,0.9268481168838392,5.304323123563582,4.786614283124059,0.5177088404395231,991.9719444444444,993.2750555555556,-1.3031111111112068,12.427777777777775,2.2494444444444444,10.178333333333333,925.2444444444444,993.4988888888888,-68.2544444444444,c0438502805e20baecd2fe0055d1ac86431341e8b3715e6b1f79c99fb4793680,0.26108333333331757,-0.2381666666666623,True,0.2270000000000038,True,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
2b14c17d-769c-504e-819b-55270bb93b13,04dd64f3-9175-537b-b611-47d98856e4b7,INDY500_DAY1_2023,2023,33,Ed Carpenter,2023-05-20T19:25:49Z,2023-05-20T16:05:13Z,12036.0,1,1,True,232.62,232.511,-0.1090000000000088,-0.290155921636841,0.9569793838631402,-0.3861778828384094,0.92242432904084,0.0960219612015683,0.0345550548223002,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,18.935320434570336,16.348146930270747,2.5871735042995887,45.59016910759743,55.325842863999625,-9.735673756402193,5.440634559444459,4.786683546558049,0.6539510128864103,992.1593611111113,993.2521666666668,-1.0928055555555147,12.139444444444443,2.826111111111111,9.313333333333333,910.2511111111112,928.8121944444443,-18.56108333333316,0944f6eae03ce3b76cf6bc3668dc94487f4beeffde482eb5d227142b465863e3,0.49108333333333576,-0.5741666666666749,False,0.1090000000000088,False,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
dd0ff96a-0d57-5ba5-8691-ebf2359edec4,55b6b39a-d64a-5a38-9dbc-84a9faac294b,INDY500_DAY1_2023,2023,11,Takuma Sato,2023-05-20T19:48:58Z,2023-05-20T16:51:32Z,10646.0,1,1,True,232.857,233.322,0.4650000000000034,-0.2905183870204794,0.956869409482307,-0.4486495075755883,0.8937077930465763,0.1581311205551088,0.0631616164357307,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,18.675352410210525,17.841793111165387,0.8335592990451381,48.056887082714645,46.80740327564278,1.2494838070718686,5.909516642326733,4.628806340671989,1.280710301654744,992.6528888888888,993.1447777777778,-0.4918888888889796,14.103333333333332,1.858888888888889,12.244444444444444,842.17,982.7553333333332,-140.5853333333332,728be42f52a61cacb43dbc547b858cabddb2197aa3a4b28fc23f39cfe98b49fd,0.7280833333333305,-0.00016666666666270702,False,0.4650000000000034,True,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
79d389ee-b055-582a-8985-c09472aa4d69,67f2af5c-ca4c-55e7-8c2a-5361873b43cc,INDY500_DAY1_2023,2023,8,Marcus Ericsson,2023-05-20T19:57:53Z,2023-05-20T15:24:22Z,16411.0,2,2,False,232.735,233.03,0.2949999999999875,-0.2863568241394008,0.9581230449523674,-0.3575323717425996,0.9339007458804772,0.0711755476031988,0.0242222990718903,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,18.64775087144642,15.30934736463761,3.3384035068088096,48.0800851729745,57.91804373005335,-9.83795855707885,6.021027410657147,4.463453075386184,1.5575743352709628,992.7717777777776,992.8685555555556,-0.0967777777780156,13.211666666666666,1.0,12.211666666666666,823.4449999999999,851.408,-27.96300000000008,f7ee38d45440f18a15110ebe2f58ae1908622822d9ba5cce951e86e4bd3e3816,0.6060833333333449,-0.17016666666667862,False,0.2949999999999875,True,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
970e09d9-9783-53a2-ac70-f2117bee1d09,f9f206a7-b2ab-5eb9-8805-0d279c65164d,INDY500_DAY1_2023,2023,27,Kyle Kirkwood,2023-05-20T20:10:26Z,2023-05-20T19:17:10Z,3196.0,2,2,True,232.617,232.662,0.0450000000000159,-0.2895102170686867,0.957174923518602,-0.3101963878893465,0.9506724993079384,0.0206861708206598,0.0065024242106638,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,18.623962673611135,18.915997314453147,-0.2920346408420116,47.77396168716208,45.778296424643806,1.9956652625182727,5.981776567863904,5.304323123563582,0.6774534443003226,992.8347777777776,991.9719444444444,0.8628333333332421,13.521666666666668,12.427777777777775,1.093888888888893,799.3505555555555,925.2444444444444,-125.89388888888892,42676317578fe1b85b346f1c1a085f5d45a747f99a4ada2407a3ebc023e1783c,0.48808333333332143,-0.4201666666666502,True,0.0450000000000159,True,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
d1af19f4-254b-5058-b545-543906d4584e,fdb7fb74-bf21-54a6-8668-36c035e40628,INDY500_DAY1_2023,2023,66,Tony Kanaan,2023-05-20T20:33:51Z,2023-05-20T18:58:45Z,5706.0,2,2,True,232.62,233.347,0.7270000000000039,-0.3319235790464347,0.9433062798863396,-0.351452823990769,0.9362055930771368,0.0195292449443342,0.0071006868092026,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,18.288198064168316,18.869320805867535,-0.5811227416992182,49.097836895882914,46.061201848869715,3.036635047013199,5.55808956544602,5.035571964656135,0.5225176007898842,992.6615,991.61875,1.0427500000000691,21.331666666666663,12.791666666666666,8.539999999999997,699.6875,955.9791666666666,-256.29166666666663,0e4cb3d315d8b11e29041d8db3ee1d03ed6fb3c1403a09adae7f39b996bab42a,0.49108333333333576,0.26183333333333775,False,0.7270000000000039,True,True,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
55035890-97e8-57a3-a2e1-4845f4b05eb9,04dd64f3-9175-537b-b611-47d98856e4b7,INDY500_DAY1_2023,2023,33,Ed Carpenter,2023-05-20T20:47:30Z,2023-05-20T16:05:13Z,16937.0,2,2,False,232.62,232.689,0.0689999999999884,-0.3427771893404975,0.9394167331210516,-0.3861778828384094,0.92242432904084,0.0434006934979119,0.0169924040802115,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,18.338442738850933,16.348146930270747,1.9902958085801856,48.02950473738792,55.325842863999625,-7.296338126611708,5.444307043333277,4.786683546558049,0.6576234967752281,992.525,993.2521666666668,-0.7271666666667898,15.416666666666668,2.826111111111111,12.590555555555556,682.625,928.8121944444443,-246.18719444444432,4c3935a3585644bc97507963b6b3619f1e10000932f5158887ef9a94d6682259,0.49108333333333576,-0.3961666666666777,False,0.0689999999999884,True,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
