year,session_id,record_index,raw_json,field__BestLapTime,field__BestSpeed,field__BestSpeedFormatted,field__CarNumber,field__Difference,field__DriverName,field__DriverOverrideID,field__DriverUrl,field__DriversID,field__ElapsedTime,field__EventsEntrylistID,field__EventsSessionsDetailsID,field__EventsSessionsID,field__FirstName,field__Gap,field__InLap,field__IsDeleted,field__LapsComplete,field__LapsDown,field__LapsLed,field__LastName,field__PitStops,field__PointsEarned,field__PositionFinish,field__PositionStart,field__QualLap1,field__QualLap2,field__QualLap3,field__QualLap4,field__SpeedAvg,field__SpeedAvgFormatted,field__Status,field__TeamName,field__TimesLed
2022,6033,6,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""48"", ""Difference"": null, ""DriverName"": ""Jimmie Johnson"", ""DriverOverrideID"": 4934, ""DriverUrl"": null, ""DriversID"": 4934, ""ElapsedTime"": ""02:34.9070"", ""EventsEntrylistID"": 34664, ""EventsSessionsDetailsID"": 105049, ""EventsSessionsID"": 6033, ""FirstName"": ""Jimmie"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Johnson"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 6, ""PositionStart"": null, ""QualLap1"": "" 38.6043"", ""QualLap2"": "" 38.7216"", ""QualLap3"": "" 38.7707"", ""QualLap4"": "" 38.8104"", ""SpeedAvg"": 232.398, ""SpeedAvgFormatted"": ""232.398"", ""Status"": null, ""TeamName"": ""Chip Ganassi Racing"", ""TimesLed"": null}",,,,48,,Jimmie Johnson,4934,,4934,02:34.9070,34664,105049,6033,Jimmie,,,False,,,,Johnson,,,6,, 38.6043, 38.7216, 38.7707, 38.8104,232.398,232.398,,Chip Ganassi Racing,
2022,6033,7,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""33"", ""Difference"": null, ""DriverName"": ""Ed Carpenter"", ""DriverOverrideID"": 3620, ""DriverUrl"": ""/Drivers/Ed-Carpenter"", ""DriversID"": 3620, ""ElapsedTime"": ""02:34.9076"", ""EventsEntrylistID"": 34668, ""EventsSessionsDetailsID"": 105050, ""EventsSessionsID"": 6033, ""FirstName"": ""Ed"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Carpenter"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 7, ""PositionStart"": null, ""QualLap1"": "" 38.6342"", ""QualLap2"": "" 38.6611"", ""QualLap3"": "" 38.7016"", ""QualLap4"": "" 38.9107"", ""SpeedAvg"": 232.397, ""SpeedAvgFormatted"": ""232.397"", ""Status"": null, ""TeamName"": ""ECR"", ""TimesLed"": null}",,,,33,,Ed Carpenter,3620,/Drivers/Ed-Carpenter,3620,02:34.9076,34668,105050,6033,Ed,,,False,,,,Carpenter,,,7,, 38.6342, 38.6611, 38.7016, 38.9107,232.397,232.397,,ECR,
2022,6033,8,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""8"", ""Difference"": null, ""DriverName"": ""Marcus Ericsson"", ""DriverOverrideID"": 4905, ""DriverUrl"": ""/Drivers/Marcus-Ericsson"", ""DriversID"": 4905, ""ElapsedTime"": ""02:34.9890"", ""EventsEntrylistID"": 34648, ""EventsSessionsDetailsID"": 105051, ""EventsSessionsID"": 6033, ""FirstName"": ""Marcus"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Ericsson"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 8, ""PositionStart"": null, ""QualLap1"": "" 38.6717"", ""QualLap2"": "" 38.7254"", ""QualLap3"": "" 38.7977"", ""QualLap4"": "" 38.7942"", ""SpeedAvg"": 232.275, ""SpeedAvgFormatted"": ""232.275"", ""Status"": null, ""TeamName"": ""Chip Ganassi Racing"", ""TimesLed"": null}",,,,8,,Marcus Ericsson,4905,/Drivers/Marcus-Ericsson,4905,02:34.9890,34648,105051,6033,Marcus,,,False,,,,Ericsson,,,8,, 38.6717, 38.7254, 38.7977, 38.7942,232.275,232.275,,Chip Ganassi Racing,
2022,6033,9,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""28"", ""Difference"": null, ""DriverName"": ""Romain Grosjean"", ""DriverOverrideID"": 4935, ""DriverUrl"": ""/Drivers/Romain-Grosjean"", ""DriversID"": 4935, ""ElapsedTime"": ""02:35.0378"", ""EventsEntrylistID"": 34660, ""EventsSessionsDetailsID"": 105052, ""EventsSessionsID"": 6033, ""FirstName"": ""Romain"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Grosjean"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 9, ""PositionStart"": null, ""QualLap1"": "" 38.6937"", ""QualLap2"": "" 38.7306"", ""QualLap3"": "" 38.8006"", ""QualLap4"": "" 38.8129"", ""SpeedAvg"": 232.201, ""SpeedAvgFormatted"": ""232.201"", ""Status"": null, ""TeamName"": ""Andretti Autosport"", ""TimesLed"": null}",,,,28,,Romain Grosjean,4935,/Drivers/Romain-Grosjean,4935,02:35.0378,34660,105052,6033,Romain,,,False,,,,Grosjean,,,9,, 38.6937, 38.7306, 38.8006, 38.8129,232.201,232.201,,Andretti Autosport,
2022,6033,10,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""9"", ""Difference"": null, ""DriverName"": ""Scott Dixon"", ""DriverOverrideID"": 3628, ""DriverUrl"": ""/Drivers/Scott-Dixon"", ""DriversID"": 3628, ""ElapsedTime"": ""02:35.0716"", ""EventsEntrylistID"": 34649, ""EventsSessionsDetailsID"": 105053, ""EventsSessionsID"": 6033, ""FirstName"": ""Scott"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Dixon"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 10, ""PositionStart"": null, ""QualLap1"": "" 38.6681"", ""QualLap2"": "" 38.7453"", ""QualLap3"": "" 38.7964"", ""QualLap4"": "" 38.8618"", ""SpeedAvg"": 232.151, ""SpeedAvgFormatted"": ""232.151"", ""Status"": null, ""TeamName"": ""Chip Ganassi Racing"", ""TimesLed"": null}",,,,9,,Scott Dixon,3628,/Drivers/Scott-Dixon,3628,02:35.0716,34649,105053,6033,Scott,,,False,,,,Dixon,,,10,, 38.6681, 38.7453, 38.7964, 38.8618,232.151,232.151,,Chip Ganassi Racing,
2022,6033,11,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""12"", ""Difference"": null, ""DriverName"": ""Will Power"", ""DriverOverrideID"": 3667, ""DriverUrl"": ""/Drivers/Will-Power"", ""DriversID"": 3667, ""ElapsedTime"": ""02:35.2784"", ""EventsEntrylistID"": 34652, ""EventsSessionsDetailsID"": 105054, ""EventsSessionsID"": 6033, ""FirstName"": ""Will"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Power"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 11, ""PositionStart"": null, ""QualLap1"": "" 38.7121"", ""QualLap2"": "" 38.7537"", ""QualLap3"": "" 38.8492"", ""QualLap4"": "" 38.9634"", ""SpeedAvg"": 231.842, ""SpeedAvgFormatted"": ""231.842"", ""Status"": null, ""TeamName"": ""Team Penske"", ""TimesLed"": null}",,,,12,,Will Power,3667,/Drivers/Will-Power,3667,02:35.2784,34652,105054,6033,Will,,,False,,,,Power,,,11,, 38.7121, 38.7537, 38.8492, 38.9634,231.842,231.842,,Team Penske,
2022,6033,12,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""51"", ""Difference"": null, ""DriverName"": ""Takuma Sato"", ""DriverOverrideID"": 3811, ""DriverUrl"": ""/Drivers/Takuma-Sato"", ""DriversID"": 3811, ""ElapsedTime"": ""02:35.3679"", ""EventsEntrylistID"": 34665, ""EventsSessionsDetailsID"": 105055, ""EventsSessionsID"": 6033, ""FirstName"": ""Takuma"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Sato"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 12, ""PositionStart"": null, ""QualLap1"": "" 38.7127"", ""QualLap2"": "" 38.8115"", ""QualLap3"": "" 38.9199"", ""QualLap4"": "" 38.9238"", ""SpeedAvg"": 231.708, ""SpeedAvgFormatted"": ""231.708"", ""Status"": null, ""TeamName"": ""Dale Coyne Racing with RWR"", ""TimesLed"": null}",,,,51,,Takuma Sato,3811,/Drivers/Takuma-Sato,3811,02:35.3679,34665,105055,6033,Takuma,,,False,,,,Sato,,,12,, 38.7127, 38.8115, 38.9199, 38.9238,231.708,231.708,,Dale Coyne Racing with RWR,
2022,6033,13,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""18"", ""Difference"": null, ""DriverName"": ""David Malukas"", ""DriverOverrideID"": 4636, ""DriverUrl"": ""/Drivers/David-Malukas"", ""DriversID"": 4636, ""ElapsedTime"": ""02:35.4356"", ""EventsEntrylistID"": 34655, ""EventsSessionsDetailsID"": 105056, ""EventsSessionsID"": 6033, ""FirstName"": ""David"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Malukas"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 13, ""PositionStart"": null, ""QualLap1"": "" 38.7127"", ""QualLap2"": "" 38.7587"", ""QualLap3"": "" 39.0368"", ""QualLap4"": "" 38.9274"", ""SpeedAvg"": 231.607, ""SpeedAvgFormatted"": ""231.607"", ""Status"": null, ""TeamName"": ""Dale Coyne Racing with HMD Motorsports"", ""TimesLed"": null}",,,,18,,David Malukas,4636,/Drivers/David-Malukas,4636,02:35.4356,34655,105056,6033,David,,,False,,,,Malukas,,,13,, 38.7127, 38.7587, 39.0368, 38.9274,231.607,231.607,,Dale Coyne Racing with HMD Motorsports,
2022,6033,14,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""2"", ""Difference"": null, ""DriverName"": ""Josef Newgarden"", ""DriverOverrideID"": 4215, ""DriverUrl"": ""/Drivers/Josef-Newgarden"", ""DriversID"": 4215, ""ElapsedTime"": ""02:35.4541"", ""EventsEntrylistID"": 34642, ""EventsSessionsDetailsID"": 105057, ""EventsSessionsID"": 6033, ""FirstName"": ""Josef"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Newgarden"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 14, ""PositionStart"": null, ""QualLap1"": "" 38.5920"", ""QualLap2"": "" 38.7375"", ""QualLap3"": "" 38.9300"", ""QualLap4"": "" 39.1946"", ""SpeedAvg"": 231.58, ""SpeedAvgFormatted"": ""231.580"", ""Status"": null, ""TeamName"": ""Team Penske"", ""TimesLed"": null}",,,,2,,Josef Newgarden,4215,/Drivers/Josef-Newgarden,4215,02:35.4541,34642,105057,6033,Josef,,,False,,,,Newgarden,,,14,, 38.5920, 38.7375, 38.9300, 39.1946,231.58,231.580,,Team Penske,
2022,6033,15,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""23"", ""Difference"": null, ""DriverName"": ""Santino Ferrucci"", ""DriverOverrideID"": 4897, ""DriverUrl"": ""/Drivers/Santino-Ferrucci"", ""DriversID"": 4897, ""ElapsedTime"": ""02:35.5019"", ""EventsEntrylistID"": 34671, ""EventsSessionsDetailsID"": 105058, ""EventsSessionsID"": 6033, ""FirstName"": ""Santino"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Ferrucci"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 15, ""PositionStart"": null, ""QualLap1"": "" 38.7531"", ""QualLap2"": "" 38.8385"", ""QualLap3"": "" 38.9056"", ""QualLap4"": "" 39.0047"", ""SpeedAvg"": 231.508, ""SpeedAvgFormatted"": ""231.508"", ""Status"": null, ""TeamName"": ""Dreyer & Reinbold Racing"", ""TimesLed"": null}",,,,23,,Santino Ferrucci,4897,/Drivers/Santino-Ferrucci,4897,02:35.5019,34671,105058,6033,Santino,,,False,,,,Ferrucci,,,15,, 38.7531, 38.8385, 38.9056, 39.0047,231.508,231.508,,Dreyer & Reinbold Racing,
2022,6033,16,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""60"", ""Difference"": null, ""DriverName"": ""Simon Pagenaud"", ""DriverOverrideID"": 4276, ""DriverUrl"": null, ""DriversID"": 4276, ""ElapsedTime"": ""02:35.6590"", ""EventsEntrylistID"": 34666, ""EventsSessionsDetailsID"": 105059, ""EventsSessionsID"": 6033, ""FirstName"": ""Simon"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Pagenaud"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 16, ""PositionStart"": null, ""QualLap1"": "" 38.7615"", ""QualLap2"": "" 38.8390"", ""QualLap3"": "" 39.0138"", ""QualLap4"": "" 39.0447"", ""SpeedAvg"": 231.275, ""SpeedAvgFormatted"": ""231.275"", ""Status"": null, ""TeamName"": ""Meyer Shank Racing"", ""TimesLed"": null}",,,,60,,Simon Pagenaud,4276,,4276,02:35.6590,34666,105059,6033,Simon,,,False,,,,Pagenaud,,,16,, 38.7615, 38.8390, 39.0138, 39.0447,231.275,231.275,,Meyer Shank Racing,
2022,6033,17,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""11"", ""Difference"": null, ""DriverName"": ""JR Hildebrand"", ""DriverOverrideID"": 3736, ""DriverUrl"": null, ""DriversID"": 3736, ""ElapsedTime"": ""02:35.7684"", ""EventsEntrylistID"": 34651, ""EventsSessionsDetailsID"": 105060, ""EventsSessionsID"": 6033, ""FirstName"": ""JR"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Hildebrand"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 17, ""PositionStart"": null, ""QualLap1"": "" 38.8600"", ""QualLap2"": "" 38.9412"", ""QualLap3"": "" 38.9735"", ""QualLap4"": "" 38.9937"", ""SpeedAvg"": 231.112, ""SpeedAvgFormatted"": ""231.112"", ""Status"": null, ""TeamName"": ""A.J. Foyt Enterprises"", ""TimesLed"": null}",,,,11,,JR Hildebrand,3736,,3736,02:35.7684,34651,105060,6033,JR,,,False,,,,Hildebrand,,,17,, 38.8600, 38.9412, 38.9735, 38.9937,231.112,231.112,,A.J. Foyt Enterprises,
2022,6033,18,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""20"", ""Difference"": null, ""DriverName"": ""Conor Daly"", ""DriverOverrideID"": 4218, ""DriverUrl"": ""/Drivers/Conor-Daly"", ""DriversID"": 4218, ""ElapsedTime"": ""02:35.8451"", ""EventsEntrylistID"": 34656, ""EventsSessionsDetailsID"": 105061, ""EventsSessionsID"": 6033, ""FirstName"": ""Conor"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Daly"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 18, ""PositionStart"": null, ""QualLap1"": "" 38.7183"", ""QualLap2"": "" 38.8838"", ""QualLap3"": "" 38.9911"", ""QualLap4"": "" 39.2519"", ""SpeedAvg"": 230.999, ""SpeedAvgFormatted"": ""230.999"", ""Status"": null, ""TeamName"": ""ECR"", ""TimesLed"": null}",,,,20,,Conor Daly,4218,/Drivers/Conor-Daly,4218,02:35.8451,34656,105061,6033,Conor,,,False,,,,Daly,,,18,, 38.7183, 38.8838, 38.9911, 39.2519,230.999,230.999,,ECR,
2022,6033,19,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""77"", ""Difference"": null, ""DriverName"": ""Callum Ilott"", ""DriverOverrideID"": 4939, ""DriverUrl"": null, ""DriversID"": 4939, ""ElapsedTime"": ""02:35.8707"", ""EventsEntrylistID"": 34667, ""EventsSessionsDetailsID"": 105062, ""EventsSessionsID"": 6033, ""FirstName"": ""Callum"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Ilott"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 19, ""PositionStart"": null, ""QualLap1"": "" 38.8151"", ""QualLap2"": "" 38.8849"", ""QualLap3"": "" 38.9907"", ""QualLap4"": "" 39.1800"", ""SpeedAvg"": 230.961, ""SpeedAvgFormatted"": ""230.961"", ""Status"": null, ""TeamName"": ""Juncos Hollinger Racing"", ""TimesLed"": null}",,,,77,,Callum Ilott,4939,,4939,02:35.8707,34667,105062,6033,Callum,,,False,,,,Ilott,,,19,, 38.8151, 38.8849, 38.9907, 39.1800,230.961,230.961,,Juncos Hollinger Racing,
2022,6033,20,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""27"", ""Difference"": null, ""DriverName"": ""Alexander Rossi"", ""DriverOverrideID"": 4587, ""DriverUrl"": ""/Drivers/Alexander-Rossi"", ""DriversID"": 4587, ""ElapsedTime"": ""02:35.9713"", ""EventsEntrylistID"": 34659, ""EventsSessionsDetailsID"": 105063, ""EventsSessionsID"": 6033, ""FirstName"": ""Alexander"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Rossi"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 20, ""PositionStart"": null, ""QualLap1"": "" 38.8973"", ""QualLap2"": "" 38.9483"", ""QualLap3"": "" 39.0431"", ""QualLap4"": "" 39.0826"", ""SpeedAvg"": 230.812, ""SpeedAvgFormatted"": ""230.812"", ""Status"": null, ""TeamName"": ""Andretti Autosport"", ""TimesLed"": null}",,,,27,,Alexander Rossi,4587,/Drivers/Alexander-Rossi,4587,02:35.9713,34659,105063,6033,Alexander,,,False,,,,Rossi,,,20,, 38.8973, 38.9483, 39.0431, 39.0826,230.812,230.812,,Andretti Autosport,
2022,6033,21,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""15"", ""Difference"": null, ""DriverName"": ""Graham Rahal"", ""DriverOverrideID"": 3668, ""DriverUrl"": ""/Drivers/Graham-Rahal"", ""DriversID"": 3668, ""ElapsedTime"": ""02:36.0022"", ""EventsEntrylistID"": 34654, ""EventsSessionsDetailsID"": 105064, ""EventsSessionsID"": 6033, ""FirstName"": ""Graham"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Rahal"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 21, ""PositionStart"": null, ""QualLap1"": "" 38.9471"", ""QualLap2"": "" 39.0214"", ""QualLap3"": "" 39.0155"", ""QualLap4"": "" 39.0182"", ""SpeedAvg"": 230.766, ""SpeedAvgFormatted"": ""230.766"", ""Status"": null, ""TeamName"": ""Rahal Letterman Lanigan Racing"", ""TimesLed"": null}",,,,15,,Graham Rahal,3668,/Drivers/Graham-Rahal,3668,02:36.0022,34654,105064,6033,Graham,,,False,,,,Rahal,,,21,, 38.9471, 39.0214, 39.0155, 39.0182,230.766,230.766,,Rahal Letterman Lanigan Racing,
2022,6033,22,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""24"", ""Difference"": null, ""DriverName"": ""Sage Karam"", ""DriverOverrideID"": 4247, ""DriverUrl"": null, ""DriversID"": 4247, ""ElapsedTime"": ""02:36.2064"", ""EventsEntrylistID"": 34672, ""EventsSessionsDetailsID"": 105065, ""EventsSessionsID"": 6033, ""FirstName"": ""Sage"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Karam"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 22, ""PositionStart"": null, ""QualLap1"": "" 38.9436"", ""QualLap2"": "" 39.0606"", ""QualLap3"": "" 39.1276"", ""QualLap4"": "" 39.0746"", ""SpeedAvg"": 230.464, ""SpeedAvgFormatted"": ""230.464"", ""Status"": null, ""TeamName"": ""Dreyer & Reinbold Racing"", ""TimesLed"": null}",,,,24,,Sage Karam,4247,,4247,02:36.2064,34672,105065,6033,Sage,,,False,,,,Karam,,,22,, 38.9436, 39.0606, 39.1276, 39.0746,230.464,230.464,,Dreyer & Reinbold Racing,
2022,6033,23,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""98"", ""Difference"": null, ""DriverName"": ""Marco Andretti"", ""DriverOverrideID"": 3608, ""DriverUrl"": null, ""DriversID"": 3608, ""ElapsedTime"": ""02:36.2875"", ""EventsEntrylistID"": 34674, ""EventsSessionsDetailsID"": 105066, ""EventsSessionsID"": 6033, ""FirstName"": ""Marco"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Andretti"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 23, ""PositionStart"": null, ""QualLap1"": "" 38.9617"", ""QualLap2"": "" 39.0824"", ""QualLap3"": "" 39.1106"", ""QualLap4"": "" 39.1328"", ""SpeedAvg"": 230.345, ""SpeedAvgFormatted"": ""230.345"", ""Status"": null, ""TeamName"": ""Andretti Herta w/ Marco & Curb-Agajanian"", ""TimesLed"": null}",,,,98,,Marco Andretti,3608,,3608,02:36.2875,34674,105066,6033,Marco,,,False,,,,Andretti,,,23,, 38.9617, 39.0824, 39.1106, 39.1328,230.345,230.345,,Andretti Herta w/ Marco & Curb-Agajanian,
2022,6033,24,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""29"", ""Difference"": null, ""DriverName"": ""Devlin DeFrancesco"", ""DriverOverrideID"": 4940, ""DriverUrl"": null, ""DriversID"": 4940, ""ElapsedTime"": ""02:36.3002"", ""EventsEntrylistID"": 34661, ""EventsSessionsDetailsID"": 105067, ""EventsSessionsID"": 6033, ""FirstName"": ""Devlin"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""DeFrancesco"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 24, ""PositionStart"": null, ""QualLap1"": "" 38.8751"", ""QualLap2"": "" 38.9227"", ""QualLap3"": "" 39.0054"", ""QualLap4"": "" 39.4970"", ""SpeedAvg"": 230.326, ""SpeedAvgFormatted"": ""230.326"", ""Status"": null, ""TeamName"": ""Andretti Steinbrenner Autosport"", ""TimesLed"": null}",,,,29,,Devlin DeFrancesco,4940,,4940,02:36.3002,34661,105067,6033,Devlin,,,False,,,,DeFrancesco,,,24,, 38.8751, 38.9227, 39.0054, 39.4970,230.326,230.326,,Andretti Steinbrenner Autosport,
2022,6033,25,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""26"", ""Difference"": null, ""DriverName"": ""Colton Herta"", ""DriverOverrideID"": 4511, ""DriverUrl"": null, ""DriversID"": 4511, ""ElapsedTime"": ""02:36.3620"", ""EventsEntrylistID"": 34658, ""EventsSessionsDetailsID"": 105068, ""EventsSessionsID"": 6033, ""FirstName"": ""Colton"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Herta"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 25, ""PositionStart"": null, ""QualLap1"": "" 39.0264"", ""QualLap2"": "" 39.0829"", ""QualLap3"": "" 39.1570"", ""QualLap4"": "" 39.0957"", ""SpeedAvg"": 230.235, ""SpeedAvgFormatted"": ""230.235"", ""Status"": null, ""TeamName"": ""Andretti Global w/ Curb-Agajanian"", ""TimesLed"": null}",,,,26,,Colton Herta,4511,,4511,02:36.3620,34658,105068,6033,Colton,,,False,,,,Herta,,,25,, 39.0264, 39.0829, 39.1570, 39.0957,230.235,230.235,,Andretti Global w/ Curb-Agajanian,
2022,6033,26,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""3"", ""Difference"": null, ""DriverName"": ""Scott McLaughlin"", ""DriverOverrideID"": 4932, ""DriverUrl"": ""/Drivers/Scott-McLaughlin"", ""DriversID"": 4932, ""ElapsedTime"": ""02:36.4167"", ""EventsEntrylistID"": 34643, ""EventsSessionsDetailsID"": 105069, ""EventsSessionsID"": 6033, ""FirstName"": ""Scott"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""McLaughlin"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 26, ""PositionStart"": null, ""QualLap1"": "" 39.0636"", ""QualLap2"": "" 39.1096"", ""QualLap3"": "" 39.1127"", ""QualLap4"": "" 39.1308"", ""SpeedAvg"": 230.154, ""SpeedAvgFormatted"": ""230.154"", ""Status"": null, ""TeamName"": ""Team Penske"", ""TimesLed"": null}",,,,3,,Scott McLaughlin,4932,/Drivers/Scott-McLaughlin,4932,02:36.4167,34643,105069,6033,Scott,,,False,,,,McLaughlin,,,26,, 39.0636, 39.1096, 39.1127, 39.1308,230.154,230.154,,Team Penske,
