attempt_id,session_id,car_number,driver_name,car_attempt_index,performance_time_utc,availability_lag_minutes,eligible_snapshot_count,has_any_eligible_snapshot,nearest_snapshot_id,nearest_issue_time_utc,nearest_valid_time_utc,nearest_forecast_lead_hours,nearest_valid_offset_minutes,nearest_valid_relation,latest_available_issue_time_utc,latest_available_issue_age_minutes,same_cycle_bracket_available,same_cycle_before_snapshot_id,same_cycle_after_snapshot_id,same_cycle_before_valid_offset_minutes,same_cycle_after_valid_offset_minutes
8c31470a-6324-527c-bfc3-fe19d8c1dc4d,INDY500_DAY1_2021,25,Stefan Wilson,1.0,2021-05-22T16:29:56Z,60,20,True,7792765a-2e70-5984-9b47-9bca204b1556,2021-05-22T15:00:00Z,2021-05-22T16:00:00Z,1.0,-29.933333333333334,VALID_TIME_BEFORE_TARGET,2021-05-22T15:00:00Z,89.93333333333334,True,7792765a-2e70-5984-9b47-9bca204b1556,6ea6a1cc-9050-5f45-bf81-322afe1c4742,-29.933333333333334,30.066666666666666
6b431530-73f9-5f7c-9847-5092f30c1cb4,INDY500_DAY1_2021,48,Tony Kanaan,1.0,2021-05-22T16:34:06Z,60,20,True,6ea6a1cc-9050-5f45-bf81-322afe1c4742,2021-05-22T15:00:00Z,2021-05-22T17:00:00Z,2.0,25.9,VALID_TIME_AFTER_TARGET,2021-05-22T15:00:00Z,94.1,True,7792765a-2e70-5984-9b47-9bca204b1556,6ea6a1cc-9050-5f45-bf81-322afe1c4742,-34.1,25.9
c4c9ba22-d28c-5937-b36c-72fffbbb67b5,INDY500_DAY1_2021,2,Josef Newgarden,1.0,2021-05-22T16:39:06Z,60,20,True,6ea6a1cc-9050-5f45-bf81-322afe1c4742,2021-05-22T15:00:00Z,2021-05-22T17:00:00Z,2.0,20.9,VALID_TIME_AFTER_TARGET,2021-05-22T15:00:00Z,99.1,True,7792765a-2e70-5984-9b47-9bca204b1556,6ea6a1cc-9050-5f45-bf81-322afe1c4742,-39.1,20.9
407a503c-1695-5af6-9b88-28e9d802c8d1,INDY500_DAY1_2021,21,Rinus VeeKay,1.0,2021-05-22T16:43:16Z,60,20,True,6ea6a1cc-9050-5f45-bf81-322afe1c4742,2021-05-22T15:00:00Z,2021-05-22T17:00:00Z,2.0,16.733333333333334,VALID_TIME_AFTER_TARGET,2021-05-22T15:00:00Z,103.26666666666667,True,7792765a-2e70-5984-9b47-9bca204b1556,6ea6a1cc-9050-5f45-bf81-322afe1c4742,-43.266666666666666,16.733333333333334
20b68ba3-153d-53cd-9ef8-e81c295271bf,INDY500_DAY1_2021,3,Scott McLaughlin,1.0,2021-05-22T16:48:16Z,60,20,True,6ea6a1cc-9050-5f45-bf81-322afe1c4742,2021-05-22T15:00:00Z,2021-05-22T17:00:00Z,2.0,11.733333333333333,VALID_TIME_AFTER_TARGET,2021-05-22T15:00:00Z,108.26666666666667,True,7792765a-2e70-5984-9b47-9bca204b1556,6ea6a1cc-9050-5f45-bf81-322afe1c4742,-48.266666666666666,11.733333333333333
0e1c6c84-a0db-504e-9da0-b66aa65a338c,INDY500_DAY1_2021,30,Takuma Sato,1.0,2021-05-22T16:52:26Z,60,20,True,6ea6a1cc-9050-5f45-bf81-322afe1c4742,2021-05-22T15:00:00Z,2021-05-22T17:00:00Z,2.0,7.566666666666666,VALID_TIME_AFTER_TARGET,2021-05-22T15:00:00Z,112.43333333333334,True,7792765a-2e70-5984-9b47-9bca204b1556,6ea6a1cc-9050-5f45-bf81-322afe1c4742,-52.43333333333333,7.566666666666666
8ea0aaac-52bc-55eb-a43e-39b83d6e866a,INDY500_DAY1_2021,45,Santino Ferrucci,1.0,2021-05-22T16:57:26Z,60,20,True,6ea6a1cc-9050-5f45-bf81-322afe1c4742,2021-05-22T15:00:00Z,2021-05-22T17:00:00Z,2.0,2.566666666666667,VALID_TIME_AFTER_TARGET,2021-05-22T15:00:00Z,117.43333333333334,True,7792765a-2e70-5984-9b47-9bca204b1556,6ea6a1cc-9050-5f45-bf81-322afe1c4742,-57.43333333333333,2.566666666666667
98202c3a-5d68-52fe-91b3-2d520c933594,INDY500_DAY1_2021,51,Pietro Fittipaldi,1.0,2021-05-22T17:06:36Z,60,24,True,f1b7b249-4ff2-5807-8e96-17dcb87422a8,2021-05-22T16:00:00Z,2021-05-22T17:00:00Z,1.0,-6.6,VALID_TIME_BEFORE_TARGET,2021-05-22T16:00:00Z,66.6,True,f1b7b249-4ff2-5807-8e96-17dcb87422a8,3f77b68d-cf56-57a1-b6de-f864dba12bac,-6.6,53.4
11bd473d-0cf3-56e2-9aa9-fb4487870c59,INDY500_DAY1_2021,86,Juan Pablo Montoya,1.0,2021-05-22T17:11:36Z,60,24,True,f1b7b249-4ff2-5807-8e96-17dcb87422a8,2021-05-22T16:00:00Z,2021-05-22T17:00:00Z,1.0,-11.6,VALID_TIME_BEFORE_TARGET,2021-05-22T16:00:00Z,71.6,True,f1b7b249-4ff2-5807-8e96-17dcb87422a8,3f77b68d-cf56-57a1-b6de-f864dba12bac,-11.6,48.4
f31f214f-a151-5b1d-afaf-bb7103c2d514,INDY500_DAY1_2021,1,JR Hildebrand,1.0,2021-05-22T17:16:36Z,60,24,True,f1b7b249-4ff2-5807-8e96-17dcb87422a8,2021-05-22T16:00:00Z,2021-05-22T17:00:00Z,1.0,-16.6,VALID_TIME_BEFORE_TARGET,2021-05-22T16:00:00Z,76.6,True,f1b7b249-4ff2-5807-8e96-17dcb87422a8,3f77b68d-cf56-57a1-b6de-f864dba12bac,-16.6,43.4
6992580a-0371-5eda-b01d-2adaca099ff4,INDY500_DAY1_2021,12,Will Power,1.0,2021-05-22T17:21:36Z,60,24,True,f1b7b249-4ff2-5807-8e96-17dcb87422a8,2021-05-22T16:00:00Z,2021-05-22T17:00:00Z,1.0,-21.6,VALID_TIME_BEFORE_TARGET,2021-05-22T16:00:00Z,81.6,True,f1b7b249-4ff2-5807-8e96-17dcb87422a8,3f77b68d-cf56-57a1-b6de-f864dba12bac,-21.6,38.4
bcd24d81-7b19-5290-b6d7-b3ce5ce41195,INDY500_DAY1_2021,20,Ed Carpenter,1.0,2021-05-22T17:25:46Z,60,24,True,f1b7b249-4ff2-5807-8e96-17dcb87422a8,2021-05-22T16:00:00Z,2021-05-22T17:00:00Z,1.0,-25.766666666666666,VALID_TIME_BEFORE_TARGET,2021-05-22T16:00:00Z,85.76666666666667,True,f1b7b249-4ff2-5807-8e96-17dcb87422a8,3f77b68d-cf56-57a1-b6de-f864dba12bac,-25.766666666666666,34.233333333333334
258b87c8-7f46-5d1a-b0b9-73c0b2a871dc,INDY500_DAY1_2021,5,Pato O'Ward,1.0,2021-05-22T17:30:46Z,60,24,True,3f77b68d-cf56-57a1-b6de-f864dba12bac,2021-05-22T16:00:00Z,2021-05-22T18:00:00Z,2.0,29.233333333333334,VALID_TIME_AFTER_TARGET,2021-05-22T16:00:00Z,90.76666666666667,True,f1b7b249-4ff2-5807-8e96-17dcb87422a8,3f77b68d-cf56-57a1-b6de-f864dba12bac,-30.766666666666666,29.233333333333334
4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,INDY500_DAY1_2021,7,Felix Rosenqvist,1.0,2021-05-22T17:35:46Z,60,24,True,3f77b68d-cf56-57a1-b6de-f864dba12bac,2021-05-22T16:00:00Z,2021-05-22T18:00:00Z,2.0,24.233333333333334,VALID_TIME_AFTER_TARGET,2021-05-22T16:00:00Z,95.76666666666667,True,f1b7b249-4ff2-5807-8e96-17dcb87422a8,3f77b68d-cf56-57a1-b6de-f864dba12bac,-35.766666666666666,24.233333333333334
a73699bb-b202-59f3-a140-bd7e85f00aff,INDY500_DAY1_2021,59,Max Chilton,1.0,2021-05-22T17:39:56Z,60,24,True,3f77b68d-cf56-57a1-b6de-f864dba12bac,2021-05-22T16:00:00Z,2021-05-22T18:00:00Z,2.0,20.066666666666666,VALID_TIME_AFTER_TARGET,2021-05-22T16:00:00Z,99.93333333333334,True,f1b7b249-4ff2-5807-8e96-17dcb87422a8,3f77b68d-cf56-57a1-b6de-f864dba12bac,-39.93333333333333,20.066666666666666
099ab32a-d351-5011-931c-148b9f3d7921,INDY500_DAY1_2021,4,Dalton Kellett,1.0,2021-05-22T17:44:56Z,60,24,True,3f77b68d-cf56-57a1-b6de-f864dba12bac,2021-05-22T16:00:00Z,2021-05-22T18:00:00Z,2.0,15.066666666666666,VALID_TIME_AFTER_TARGET,2021-05-22T16:00:00Z,104.93333333333334,True,f1b7b249-4ff2-5807-8e96-17dcb87422a8,3f77b68d-cf56-57a1-b6de-f864dba12bac,-44.93333333333333,15.066666666666666
11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,INDY500_DAY1_2021,47,Conor Daly,1.0,2021-05-22T17:49:06Z,60,24,True,3f77b68d-cf56-57a1-b6de-f864dba12bac,2021-05-22T16:00:00Z,2021-05-22T18:00:00Z,2.0,10.9,VALID_TIME_AFTER_TARGET,2021-05-22T16:00:00Z,109.1,True,f1b7b249-4ff2-5807-8e96-17dcb87422a8,3f77b68d-cf56-57a1-b6de-f864dba12bac,-49.1,10.9
696a641a-81d7-5a8c-842f-4f3170a4b8e4,INDY500_DAY1_2021,15,Graham Rahal,1.0,2021-05-22T17:53:16Z,60,24,True,3f77b68d-cf56-57a1-b6de-f864dba12bac,2021-05-22T16:00:00Z,2021-05-22T18:00:00Z,2.0,6.733333333333333,VALID_TIME_AFTER_TARGET,2021-05-22T16:00:00Z,113.26666666666667,True,f1b7b249-4ff2-5807-8e96-17dcb87422a8,3f77b68d-cf56-57a1-b6de-f864dba12bac,-53.266666666666666,6.733333333333333
7d5d82b7-9765-51c9-b149-cb7de00d3905,INDY500_DAY1_2021,60,Jack Harvey,1.0,2021-05-22T17:58:16Z,60,24,True,3f77b68d-cf56-57a1-b6de-f864dba12bac,2021-05-22T16:00:00Z,2021-05-22T18:00:00Z,2.0,1.7333333333333334,VALID_TIME_AFTER_TARGET,2021-05-22T16:00:00Z,118.26666666666667,True,f1b7b249-4ff2-5807-8e96-17dcb87422a8,3f77b68d-cf56-57a1-b6de-f864dba12bac,-58.266666666666666,1.7333333333333334
5f22f207-f450-5086-ab38-14fe980d9fed,INDY500_DAY1_2021,22,Simon Pagenaud,1.0,2021-05-22T18:07:26Z,60,28,True,5b921cab-7f42-5341-92dd-1915d192d677,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,1.0,-7.433333333333334,VALID_TIME_BEFORE_TARGET,2021-05-22T17:00:00Z,67.43333333333334,True,5b921cab-7f42-5341-92dd-1915d192d677,26305582-bdaa-5525-b9e6-584677d3d86e,-7.433333333333334,52.56666666666667
e9da8645-6367-51bf-8601-3670e9e76c5e,INDY500_DAY1_2021,26,Colton Herta,1.0,2021-05-22T18:12:27Z,60,28,True,5b921cab-7f42-5341-92dd-1915d192d677,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,1.0,-12.45,VALID_TIME_BEFORE_TARGET,2021-05-22T17:00:00Z,72.45,True,5b921cab-7f42-5341-92dd-1915d192d677,26305582-bdaa-5525-b9e6-584677d3d86e,-12.45,47.55
69b27d9b-5386-5a2c-a855-449bb527fca1,INDY500_DAY1_2021,27,Alexander Rossi,1.0,2021-05-22T18:17:26Z,60,28,True,5b921cab-7f42-5341-92dd-1915d192d677,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,1.0,-17.433333333333334,VALID_TIME_BEFORE_TARGET,2021-05-22T17:00:00Z,77.43333333333334,True,5b921cab-7f42-5341-92dd-1915d192d677,26305582-bdaa-5525-b9e6-584677d3d86e,-17.433333333333334,42.56666666666667
8706f570-3435-5de5-89d4-8c45a08fd99c,INDY500_DAY1_2021,8,Marcus Ericsson,1.0,2021-05-22T18:21:37Z,60,28,True,5b921cab-7f42-5341-92dd-1915d192d677,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,1.0,-21.616666666666667,VALID_TIME_BEFORE_TARGET,2021-05-22T17:00:00Z,81.61666666666666,True,5b921cab-7f42-5341-92dd-1915d192d677,26305582-bdaa-5525-b9e6-584677d3d86e,-21.616666666666667,38.38333333333333
8f660bff-74bd-551e-9007-95b730f87e7d,INDY500_DAY1_2021,16,Simona De Silvestro,1.0,2021-05-22T18:26:36Z,60,28,True,5b921cab-7f42-5341-92dd-1915d192d677,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,1.0,-26.6,VALID_TIME_BEFORE_TARGET,2021-05-22T17:00:00Z,86.6,True,5b921cab-7f42-5341-92dd-1915d192d677,26305582-bdaa-5525-b9e6-584677d3d86e,-26.6,33.4
c150c8f9-470c-58e6-8766-44b6b751369f,INDY500_DAY1_2021,11,Charlie Kimball,1.0,2021-05-22T18:30:47Z,60,28,True,26305582-bdaa-5525-b9e6-584677d3d86e,2021-05-22T17:00:00Z,2021-05-22T19:00:00Z,2.0,29.216666666666665,VALID_TIME_AFTER_TARGET,2021-05-22T17:00:00Z,90.78333333333333,True,5b921cab-7f42-5341-92dd-1915d192d677,26305582-bdaa-5525-b9e6-584677d3d86e,-30.783333333333335,29.216666666666665
da571070-dc03-5eb8-ac88-efd026c446d8,INDY500_DAY1_2021,14,Sebastien Bourdais,1.0,2021-05-22T18:35:48Z,60,28,True,26305582-bdaa-5525-b9e6-584677d3d86e,2021-05-22T17:00:00Z,2021-05-22T19:00:00Z,2.0,24.2,VALID_TIME_AFTER_TARGET,2021-05-22T17:00:00Z,95.8,True,5b921cab-7f42-5341-92dd-1915d192d677,26305582-bdaa-5525-b9e6-584677d3d86e,-35.8,24.2
d676bd2f-154f-5e4b-aaf0-c7335ff329dd,INDY500_DAY1_2021,75,RC Enerson,1.0,2021-05-22T18:40:48Z,60,28,True,26305582-bdaa-5525-b9e6-584677d3d86e,2021-05-22T17:00:00Z,2021-05-22T19:00:00Z,2.0,19.2,VALID_TIME_AFTER_TARGET,2021-05-22T17:00:00Z,100.8,True,5b921cab-7f42-5341-92dd-1915d192d677,26305582-bdaa-5525-b9e6-584677d3d86e,-40.8,19.2
2493785c-dc47-5ba6-8d28-5398e7a11983,INDY500_DAY1_2021,2,Josef Newgarden,2.0,2021-05-22T18:44:56Z,60,28,True,26305582-bdaa-5525-b9e6-584677d3d86e,2021-05-22T17:00:00Z,2021-05-22T19:00:00Z,2.0,15.066666666666666,VALID_TIME_AFTER_TARGET,2021-05-22T17:00:00Z,104.93333333333334,True,5b921cab-7f42-5341-92dd-1915d192d677,26305582-bdaa-5525-b9e6-584677d3d86e,-44.93333333333333,15.066666666666666
c10dbae2-ca30-5e09-88ab-298fcf7fa163,INDY500_DAY1_2021,21,Rinus VeeKay,2.0,2021-05-22T18:49:55Z,60,28,True,26305582-bdaa-5525-b9e6-584677d3d86e,2021-05-22T17:00:00Z,2021-05-22T19:00:00Z,2.0,10.083333333333334,VALID_TIME_AFTER_TARGET,2021-05-22T17:00:00Z,109.91666666666667,True,5b921cab-7f42-5341-92dd-1915d192d677,26305582-bdaa-5525-b9e6-584677d3d86e,-49.916666666666664,10.083333333333334
b671a083-ccd6-5511-a882-53e7bf202c19,INDY500_DAY1_2021,98,Marco Andretti,2.0,2021-05-22T18:54:55Z,60,28,True,26305582-bdaa-5525-b9e6-584677d3d86e,2021-05-22T17:00:00Z,2021-05-22T19:00:00Z,2.0,5.083333333333333,VALID_TIME_AFTER_TARGET,2021-05-22T17:00:00Z,114.91666666666667,True,5b921cab-7f42-5341-92dd-1915d192d677,26305582-bdaa-5525-b9e6-584677d3d86e,-54.916666666666664,5.083333333333333
8ff02437-bce9-5d86-b3c7-906d93963538,INDY500_DAY1_2021,60,Jack Harvey,2.0,2021-05-22T19:02:24Z,60,32,True,a22086a7-28f2-573b-aef9-61f61e0784d9,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,1.0,-2.4,VALID_TIME_BEFORE_TARGET,2021-05-22T18:00:00Z,62.4,True,a22086a7-28f2-573b-aef9-61f61e0784d9,c99253c2-a203-514c-8f93-2faa14eff245,-2.4,57.6
09935cc4-f542-569f-b50c-7460e0663860,INDY500_DAY1_2021,25,Stefan Wilson,2.0,2021-05-22T19:06:36Z,60,32,True,a22086a7-28f2-573b-aef9-61f61e0784d9,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,1.0,-6.6,VALID_TIME_BEFORE_TARGET,2021-05-22T18:00:00Z,66.6,True,a22086a7-28f2-573b-aef9-61f61e0784d9,c99253c2-a203-514c-8f93-2faa14eff245,-6.6,53.4
c4594c6a-a280-5ab3-865f-7da469cc26fa,INDY500_DAY1_2021,30,Takuma Sato,2.0,2021-05-22T19:22:35Z,60,32,True,a22086a7-28f2-573b-aef9-61f61e0784d9,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,1.0,-22.583333333333332,VALID_TIME_BEFORE_TARGET,2021-05-22T18:00:00Z,82.58333333333333,True,a22086a7-28f2-573b-aef9-61f61e0784d9,c99253c2-a203-514c-8f93-2faa14eff245,-22.583333333333332,37.416666666666664
9f01c29b-9065-53ec-8e2f-27c95ba69f0a,INDY500_DAY1_2021,45,Santino Ferrucci,2.0,2021-05-22T19:27:35Z,60,32,True,a22086a7-28f2-573b-aef9-61f61e0784d9,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,1.0,-27.583333333333332,VALID_TIME_BEFORE_TARGET,2021-05-22T18:00:00Z,87.58333333333333,True,a22086a7-28f2-573b-aef9-61f61e0784d9,c99253c2-a203-514c-8f93-2faa14eff245,-27.583333333333332,32.416666666666664
dd861da8-2808-5250-a9ca-b0d6cd1a136f,INDY500_DAY1_2021,6,Helio Castroneves,2.0,2021-05-22T19:52:36Z,60,32,True,c99253c2-a203-514c-8f93-2faa14eff245,2021-05-22T18:00:00Z,2021-05-22T20:00:00Z,2.0,7.4,VALID_TIME_AFTER_TARGET,2021-05-22T18:00:00Z,112.6,True,a22086a7-28f2-573b-aef9-61f61e0784d9,c99253c2-a203-514c-8f93-2faa14eff245,-52.6,7.4
fb947c1e-3d51-506f-bbbc-12ecbcdce5da,INDY500_DAY1_2021,47,Conor Daly,2.0,2021-05-22T19:55:55Z,60,32,True,c99253c2-a203-514c-8f93-2faa14eff245,2021-05-22T18:00:00Z,2021-05-22T20:00:00Z,2.0,4.083333333333333,VALID_TIME_AFTER_TARGET,2021-05-22T18:00:00Z,115.91666666666667,True,a22086a7-28f2-573b-aef9-61f61e0784d9,c99253c2-a203-514c-8f93-2faa14eff245,-55.916666666666664,4.083333333333333
90108456-7f40-5313-a9ff-43273b65d2f0,INDY500_DAY1_2021,26,Colton Herta,2.0,2021-05-22T20:25:16Z,60,36,True,461adc12-ede6-5078-8cb5-36c28310d705,2021-05-22T19:00:00Z,2021-05-22T20:00:00Z,1.0,-25.266666666666666,VALID_TIME_BEFORE_TARGET,2021-05-22T19:00:00Z,85.26666666666667,True,461adc12-ede6-5078-8cb5-36c28310d705,a9fb057d-e3bb-5496-89b9-1dc23917de8d,-25.266666666666666,34.733333333333334
f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,INDY500_DAY1_2021,86,Juan Pablo Montoya,2.0,2021-05-22T21:02:45Z,60,40,True,643c5e86-69f0-5d7a-88d6-5ddfa02b8748,2021-05-22T20:00:00Z,2021-05-22T21:00:00Z,1.0,-2.75,VALID_TIME_BEFORE_TARGET,2021-05-22T20:00:00Z,62.75,True,643c5e86-69f0-5d7a-88d6-5ddfa02b8748,4ab33286-8ecf-5a66-b530-a9ad9d86030a,-2.75,57.25
4085390f-e83a-5315-8def-464aeb920059,INDY500_DAY1_2021,18,Ed Jones,2.0,2021-05-22T21:07:57Z,60,40,True,643c5e86-69f0-5d7a-88d6-5ddfa02b8748,2021-05-22T20:00:00Z,2021-05-22T21:00:00Z,1.0,-7.95,VALID_TIME_BEFORE_TARGET,2021-05-22T20:00:00Z,67.95,True,643c5e86-69f0-5d7a-88d6-5ddfa02b8748,4ab33286-8ecf-5a66-b530-a9ad9d86030a,-7.95,52.05
8ac7badc-828c-5c70-bbf4-d92f136c2564,INDY500_DAY1_2021,25,Stefan Wilson,3.0,2021-05-22T21:12:26Z,60,40,True,643c5e86-69f0-5d7a-88d6-5ddfa02b8748,2021-05-22T20:00:00Z,2021-05-22T21:00:00Z,1.0,-12.433333333333334,VALID_TIME_BEFORE_TARGET,2021-05-22T20:00:00Z,72.43333333333334,True,643c5e86-69f0-5d7a-88d6-5ddfa02b8748,4ab33286-8ecf-5a66-b530-a9ad9d86030a,-12.433333333333334,47.56666666666667
595096e7-98a7-552c-a5f8-f2f3eeb54d68,INDY500_DAY1_2021,7,Felix Rosenqvist,2.0,2021-05-22T21:21:31Z,60,40,True,643c5e86-69f0-5d7a-88d6-5ddfa02b8748,2021-05-22T20:00:00Z,2021-05-22T21:00:00Z,1.0,-21.516666666666666,VALID_TIME_BEFORE_TARGET,2021-05-22T20:00:00Z,81.51666666666667,True,643c5e86-69f0-5d7a-88d6-5ddfa02b8748,4ab33286-8ecf-5a66-b530-a9ad9d86030a,-21.516666666666666,38.483333333333334
cb6ab391-510a-562a-a1bc-a173959477a0,INDY500_DAY1_2021,98,Marco Andretti,3.0,2021-05-22T21:25:30Z,60,40,True,643c5e86-69f0-5d7a-88d6-5ddfa02b8748,2021-05-22T20:00:00Z,2021-05-22T21:00:00Z,1.0,-25.5,VALID_TIME_BEFORE_TARGET,2021-05-22T20:00:00Z,85.5,True,643c5e86-69f0-5d7a-88d6-5ddfa02b8748,4ab33286-8ecf-5a66-b530-a9ad9d86030a,-25.5,34.5
adc26df0-920d-5dc7-a952-03b3fb57700a,INDY500_DAY1_2021,16,Simona De Silvestro,2.0,2021-05-22T21:30:13Z,60,40,True,4ab33286-8ecf-5a66-b530-a9ad9d86030a,2021-05-22T20:00:00Z,2021-05-22T22:00:00Z,2.0,29.783333333333335,VALID_TIME_AFTER_TARGET,2021-05-22T20:00:00Z,90.21666666666667,True,643c5e86-69f0-5d7a-88d6-5ddfa02b8748,4ab33286-8ecf-5a66-b530-a9ad9d86030a,-30.216666666666665,29.783333333333335
5aa71106-e201-5143-bb9a-21ccf4063a9e,INDY500_DAY1_2021,12,Will Power,2.0,2021-05-22T21:33:54Z,60,40,True,4ab33286-8ecf-5a66-b530-a9ad9d86030a,2021-05-22T20:00:00Z,2021-05-22T22:00:00Z,2.0,26.1,VALID_TIME_AFTER_TARGET,2021-05-22T20:00:00Z,93.9,True,643c5e86-69f0-5d7a-88d6-5ddfa02b8748,4ab33286-8ecf-5a66-b530-a9ad9d86030a,-33.9,26.1
39b9e374-3daa-551c-8478-eb7d1f44f74e,INDY500_DAY1_2021,11,Charlie Kimball,2.0,2021-05-22T21:39:08Z,60,40,True,4ab33286-8ecf-5a66-b530-a9ad9d86030a,2021-05-22T20:00:00Z,2021-05-22T22:00:00Z,2.0,20.866666666666667,VALID_TIME_AFTER_TARGET,2021-05-22T20:00:00Z,99.13333333333334,True,643c5e86-69f0-5d7a-88d6-5ddfa02b8748,4ab33286-8ecf-5a66-b530-a9ad9d86030a,-39.13333333333333,20.866666666666667
9ef8122c-6313-510b-9d16-813050842537,INDY500_DAY1_2021,75,RC Enerson,2.0,2021-05-22T21:42:43Z,60,40,True,4ab33286-8ecf-5a66-b530-a9ad9d86030a,2021-05-22T20:00:00Z,2021-05-22T22:00:00Z,2.0,17.283333333333335,VALID_TIME_AFTER_TARGET,2021-05-22T20:00:00Z,102.71666666666667,True,643c5e86-69f0-5d7a-88d6-5ddfa02b8748,4ab33286-8ecf-5a66-b530-a9ad9d86030a,-42.71666666666667,17.283333333333335
a5d8e516-48e0-58b8-ac13-213c753fc12d,INDY500_DAY1_2021,4,Dalton Kellett,2.0,2021-05-22T21:46:39Z,60,40,True,4ab33286-8ecf-5a66-b530-a9ad9d86030a,2021-05-22T20:00:00Z,2021-05-22T22:00:00Z,2.0,13.35,VALID_TIME_AFTER_TARGET,2021-05-22T20:00:00Z,106.65,True,643c5e86-69f0-5d7a-88d6-5ddfa02b8748,4ab33286-8ecf-5a66-b530-a9ad9d86030a,-46.65,13.35
73af9176-8333-59df-915e-2cc1016f64b2,INDY500_DAY1_2021,16,Simona De Silvestro,3.0,2021-05-22T21:50:59Z,60,40,True,4ab33286-8ecf-5a66-b530-a9ad9d86030a,2021-05-22T20:00:00Z,2021-05-22T22:00:00Z,2.0,9.016666666666667,VALID_TIME_AFTER_TARGET,2021-05-22T20:00:00Z,110.98333333333333,True,643c5e86-69f0-5d7a-88d6-5ddfa02b8748,4ab33286-8ecf-5a66-b530-a9ad9d86030a,-50.983333333333334,9.016666666666667
67f2af5c-ca4c-55e7-8c2a-5361873b43cc,INDY500_DAY1_2023,8,Marcus Ericsson,1.0,2023-05-20T15:24:22Z,60,16,True,a08220c4-249c-5526-973f-985773075656,2023-05-20T14:00:00Z,2023-05-20T15:00:00Z,1.0,-24.366666666666667,VALID_TIME_BEFORE_TARGET,2023-05-20T14:00:00Z,84.36666666666666,True,a08220c4-249c-5526-973f-985773075656,ad4095b1-8be4-5322-b371-d73ce066d918,-24.366666666666667,35.63333333333333
14c2e6a1-d204-5d45-adf6-473781a78254,INDY500_DAY1_2023,7,Alexander Rossi,1.0,2023-05-20T15:33:22Z,60,16,True,ad4095b1-8be4-5322-b371-d73ce066d918,2023-05-20T14:00:00Z,2023-05-20T16:00:00Z,2.0,26.633333333333333,VALID_TIME_AFTER_TARGET,2023-05-20T14:00:00Z,93.36666666666666,True,a08220c4-249c-5526-973f-985773075656,ad4095b1-8be4-5322-b371-d73ce066d918,-33.36666666666667,26.633333333333333
ad6c40ac-4389-5426-b8e5-1d130ac9da81,INDY500_DAY1_2023,9,Scott Dixon,1.0,2023-05-20T15:37:44Z,60,16,True,ad4095b1-8be4-5322-b371-d73ce066d918,2023-05-20T14:00:00Z,2023-05-20T16:00:00Z,2.0,22.266666666666666,VALID_TIME_AFTER_TARGET,2023-05-20T14:00:00Z,97.73333333333333,True,a08220c4-249c-5526-973f-985773075656,ad4095b1-8be4-5322-b371-d73ce066d918,-37.733333333333334,22.266666666666666
5ff6581d-9433-56e7-89ca-1cba397b1eb5,INDY500_DAY1_2023,55,Benjamin Pedersen,1.0,2023-05-20T15:46:28Z,60,16,True,ad4095b1-8be4-5322-b371-d73ce066d918,2023-05-20T14:00:00Z,2023-05-20T16:00:00Z,2.0,13.533333333333333,VALID_TIME_AFTER_TARGET,2023-05-20T14:00:00Z,106.46666666666667,True,a08220c4-249c-5526-973f-985773075656,ad4095b1-8be4-5322-b371-d73ce066d918,-46.46666666666667,13.533333333333333
09f4cf1e-3fb8-5bfc-808c-b733eb495b54,INDY500_DAY1_2023,66,Tony Kanaan,1.0,2023-05-20T16:00:52Z,60,20,True,32881a40-9568-5e8b-a752-95274a3f7859,2023-05-20T15:00:00Z,2023-05-20T16:00:00Z,1.0,-0.8666666666666667,VALID_TIME_BEFORE_TARGET,2023-05-20T15:00:00Z,60.86666666666667,True,32881a40-9568-5e8b-a752-95274a3f7859,ee98ff02-4b99-5b8c-ad3c-c4f988cb564b,-0.8666666666666667,59.13333333333333
04dd64f3-9175-537b-b611-47d98856e4b7,INDY500_DAY1_2023,33,Ed Carpenter,1.0,2023-05-20T16:05:13Z,60,20,True,32881a40-9568-5e8b-a752-95274a3f7859,2023-05-20T15:00:00Z,2023-05-20T16:00:00Z,1.0,-5.216666666666667,VALID_TIME_BEFORE_TARGET,2023-05-20T15:00:00Z,65.21666666666667,True,32881a40-9568-5e8b-a752-95274a3f7859,ee98ff02-4b99-5b8c-ad3c-c4f988cb564b,-5.216666666666667,54.78333333333333
