year,session_id,session_name,session_type,track_type,session_date,event_name,DriverUrl,DriversID,FirstName,LastName,CarNumber,EventsSessionsDetailsID,EventsSessionsID,EventsEntrylistID,DriverOverrideID,PositionStart,PositionFinish,ElapsedTime,LapsComplete,LapsDown,BestLapTime,BestSpeed,InLap,Difference,Gap,SpeedAvg,TimesLed,LapsLed,PitStops,Status,PointsEarned,IsDeleted,QualLap1,QualLap2,QualLap3,QualLap4,DriverName,SpeedAvgFormatted,BestSpeedFormatted,TeamName
2019,5560,Practice 2,P,I,"Wednesday, May 15, 2019",103rd Running of the Indianapolis 500,/Drivers/Ryan-Hunter-Reay,3645,Ryan,Hunter-Reay,28,96201,5560,32628,3645,,27,,99.0,,00:39.8767,225.696,15.0,0.5507,0.0275,,,,,,,False,,,,,Ryan Hunter-Reay,,225.696,Andretti Autosport
2019,5560,Practice 2,P,I,"Wednesday, May 15, 2019",103rd Running of the Indianapolis 500,/Drivers/Marcus-Ericsson,4905,Marcus,Ericsson,7,96202,5560,32614,4905,,28,,111.0,,00:39.8786,225.685,47.0,0.5526,0.0019,,,,,,,False,,,,,Marcus Ericsson,,225.685,Arrow McLaren
2019,5560,Practice 2,P,I,"Wednesday, May 15, 2019",103rd Running of the Indianapolis 500,,4628,Fernando,Alonso,66,96203,5560,32636,4628,,29,,46.0,,00:39.9231,225.433,18.0,0.5971,0.0445,,,,,,,False,,,,,Fernando Alonso,,225.433,McLaren Racing
2019,5560,Practice 2,P,I,"Wednesday, May 15, 2019",103rd Running of the Indianapolis 500,,4558,Max,Chilton,59,96204,5560,32630,4558,,30,,114.0,,00:39.9237,225.43,75.0,0.5977,0.0006,,,,,,,False,,,,,Max Chilton,,225.430,Carlin
2019,5560,Practice 2,P,I,"Wednesday, May 15, 2019",103rd Running of the Indianapolis 500,,4872,Jordan,King,42,96205,5560,32638,4872,,31,,132.0,,00:39.9484,225.291,22.0,0.6224,0.0247,,,,,,,False,,,,,Jordan King,,225.291,Rahal Letterman Lanigan Racing
2019,5560,Practice 2,P,I,"Wednesday, May 15, 2019",103rd Running of the Indianapolis 500,,4216,James,Hinchcliffe,5,96206,5560,32613,4216,,32,,112.0,,00:39.9540,225.259,108.0,0.6280,0.0056,,,,,,,False,,,,,James Hinchcliffe,,225.259,Arrow McLaren
2019,5560,Practice 2,P,I,"Wednesday, May 15, 2019",103rd Running of the Indianapolis 500,,4511,Colton,Herta,88,96207,5560,32632,4511,,33,,111.0,,00:40.0527,224.704,19.0,0.7267,0.0987,,,,,,,False,,,,,Colton Herta,,224.704,Andretti Steinbrenner Autosport
2019,5560,Practice 2,P,I,"Wednesday, May 15, 2019",103rd Running of the Indianapolis 500,/Drivers/Alexander-Rossi,4587,Alexander,Rossi,27,96208,5560,32627,4587,,34,,46.0,,00:40.0627,224.648,34.0,0.7367,0.0100,,,,,,,False,,,,,Alexander Rossi,,224.648,Andretti Autosport
2019,5560,Practice 2,P,I,"Wednesday, May 15, 2019",103rd Running of the Indianapolis 500,,3756,Pippa,Mann,39,96209,5560,32639,3756,,35,,54.0,,00:40.0983,224.448,46.0,0.7723,0.0356,,,,,,,False,,,,,Pippa Mann,,224.448,Clauson Marshall Racing
2019,5560,Practice 2,P,I,"Wednesday, May 15, 2019",103rd Running of the Indianapolis 500,,4906,Ben,Hanley,81,96210,5560,32635,4906,,36,,90.0,,00:40.1139,224.361,82.0,0.7879,0.0156,,,,,,,False,,,,,Ben Hanley,,224.361,DragonSpeed / Cusick Motorsports
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,/Drivers/Will-Power,3667,Will,Power,12,96136,5559,32617,3667,,1,,68.0,,00:39.1738,229.745,41.0,--.----,--.----,,,,,,,False,,,,,Will Power,,229.745,Team Penske
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,4276,Simon,Pagenaud,22,96137,5559,32624,4276,,2,,81.0,,00:39.1810,229.703,53.0,0.0072,0.0072,,,,,,,False,,,,,Simon Pagenaud,,229.703,Team Penske
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,/Drivers/Ed-Carpenter,3620,Ed,Carpenter,20,96138,5559,32642,3620,,3,,105.0,,00:39.3610,228.653,8.0,0.1872,0.1800,,,,,,,False,,,,,Ed Carpenter,,228.653,ECR
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,/Drivers/Helio-Castroneves,3622,Helio,Castroneves,3,96139,5559,32634,3622,,4,,67.0,,00:39.3974,228.441,5.0,0.2236,0.0364,,,,,,,False,,,,,Helio Castroneves,,228.441,Team Penske
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,4511,Colton,Herta,88,96140,5559,32632,4511,,5,,74.0,,00:39.4246,228.284,4.0,0.2508,0.0272,,,,,,,False,,,,,Colton Herta,,228.284,Andretti Steinbrenner Autosport
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,4021,Sebastien,Bourdais,18,96141,5559,32620,4021,,6,,110.0,,00:39.4318,228.242,25.0,0.2580,0.0072,,,,,,,False,,,,,Sebastien Bourdais,,228.242,Dale Coyne Racing with Vasser-Sullivan
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,4235,Zach,Veach,26,96142,5559,32626,4235,,7,,109.0,,00:39.4506,228.133,76.0,0.2768,0.0188,,,,,,,False,,,,,Zach Veach,,228.133,Andretti Autosport
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,/Drivers/Alexander-Rossi,4587,Alexander,Rossi,27,96143,5559,32627,4587,,8,,92.0,,00:39.4631,228.061,47.0,0.2893,0.0125,,,,,,,False,,,,,Alexander Rossi,,228.061,Andretti Autosport
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,3608,Marco,Andretti,98,96144,5559,32633,3608,,9,,81.0,,00:39.4736,228.0,41.0,0.2998,0.0105,,,,,,,False,,,,,Marco Andretti,,228.000,Andretti Herta w/ Marco & Curb-Agajanian
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,4542,Ed,Jones,63,96145,5559,32622,4542,,10,,105.0,,00:39.4795,227.966,47.0,0.3057,0.0059,,,,,,,False,,,,,Ed Jones,,227.966,ECR
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,4232,Spencer,Pigot,21,96146,5559,32623,4232,,11,,128.0,,00:39.5021,227.836,85.0,0.3283,0.0226,,,,,,,False,,,,,Spencer Pigot,,227.836,ECR
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,/Drivers/Ryan-Hunter-Reay,3645,Ryan,Hunter-Reay,28,96147,5559,32628,3645,,12,,80.0,,00:39.5358,227.642,27.0,0.3620,0.0337,,,,,,,False,,,,,Ryan Hunter-Reay,,227.642,Andretti Autosport
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,/Drivers/Scott-Dixon,3628,Scott,Dixon,9,96148,5559,32615,3628,,13,,97.0,,00:39.5730,227.428,41.0,0.3992,0.0372,,,,,,,False,,,,,Scott Dixon,,227.428,Chip Ganassi Racing
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,/Drivers/Takuma-Sato,3811,Takuma,Sato,30,96149,5559,32629,3811,,14,,90.0,,00:39.6042,227.249,6.0,0.4304,0.0312,,,,,,,False,,,,,Takuma Sato,,227.249,Rahal Letterman Lanigan Racing
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,3736,JR,Hildebrand,48,96150,5559,32637,3736,,15,,113.0,,00:39.6125,227.201,94.0,0.4387,0.0083,,,,,,,False,,,,,JR Hildebrand,,227.201,Dreyer & Reinbold Racing
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,/Drivers/Santino-Ferrucci,4897,Santino,Ferrucci,19,96151,5559,32621,4897,,16,,95.0,,00:39.6330,227.083,81.0,0.4592,0.0205,,,,,,,False,,,,,Santino Ferrucci,,227.083,Dale Coyne Racing
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,/Drivers/Josef-Newgarden,4215,Josef,Newgarden,2,96152,5559,32611,4215,,17,,60.0,,00:39.6474,227.001,39.0,0.4736,0.0144,,,,,,,False,,,,,Josef Newgarden,,227.001,Team Penske
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,/Drivers/Felix-Rosenqvist,4588,Felix,Rosenqvist,10,96153,5559,32616,4588,,18,,81.0,,00:39.6774,226.829,51.0,0.5036,0.0300,,,,,,,False,,,,,Felix Rosenqvist,,226.829,Chip Ganassi Racing
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,/Drivers/Conor-Daly,4218,Conor,Daly,25,96154,5559,32645,4218,,19,,99.0,,00:39.6963,226.721,68.0,0.5225,0.0189,,,,,,,False,,,,,Conor Daly,,226.721,Andretti Autosport
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,/Drivers/Graham-Rahal,3668,Graham,Rahal,15,96155,5559,32619,3668,,20,,90.0,,00:39.7354,226.498,42.0,0.5616,0.0391,,,,,,,False,,,,,Graham Rahal,,226.498,Rahal Letterman Lanigan Racing
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,4458,Kyle,Kaiser,32,96156,5559,32641,4458,,21,,10.0,,00:39.7509,226.41,3.0,0.5771,0.0155,,,,,,,False,,,,,Kyle Kaiser,,226.410,Juncos Hollinger Racing
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,4144,Charlie,Kimball,23,96157,5559,32643,4144,,22,,69.0,,00:39.8507,225.843,49.0,0.6769,0.0998,,,,,,,False,,,,,Charlie Kimball,,225.843,Carlin
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,4216,James,Hinchcliffe,7,96158,5559,32646,4216,,23,,5.0,,00:39.9117,225.498,4.0,0.7379,0.0610,,,,,,,False,,,,,James Hinchcliffe,,225.498,Arrow McLaren
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,3648,Tony,Kanaan,14,96159,5559,32618,3648,,24,,66.0,,00:39.9161,225.473,57.0,0.7423,0.0044,,,,,,,False,,,,,Tony Kanaan,,225.473,A.J. Foyt Enterprises
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,4216,James,Hinchcliffe,5,96160,5559,32613,4216,,25,,99.0,,00:39.9582,225.235,7.0,0.7844,0.0421,,,,,,,False,,,,,James Hinchcliffe,,225.235,Arrow McLaren
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,/Drivers/Jack-Harvey,4505,Jack,Harvey,60,96161,5559,32631,4505,,26,,85.0,,00:39.9641,225.202,35.0,0.7903,0.0059,,,,,,,False,,,,,Jack Harvey,,225.202,Meyer Shank Racing
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,4558,Max,Chilton,59,96162,5559,32630,4558,,27,,76.0,,00:40.0274,224.846,65.0,0.8536,0.0633,,,,,,,False,,,,,Max Chilton,,224.846,Carlin
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,4216,James,Hinchcliffe,77,96163,5559,32648,4216,,28,,6.0,,00:40.0369,224.793,6.0,0.8631,0.0095,,,,,,,False,,,,,James Hinchcliffe,,224.793,MotoGator Stange Racing w/ Arrow SPM
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,/Drivers/Marcus-Ericsson,4905,Marcus,Ericsson,7,96164,5559,32614,4905,,29,,83.0,,00:40.0532,224.701,83.0,0.8794,0.0163,,,,,,,False,,,,,Marcus Ericsson,,224.701,Arrow McLaren
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,4247,Sage,Karam,24,96165,5559,32644,4247,,30,,32.0,,00:40.0686,224.615,20.0,0.8948,0.0154,,,,,,,False,,,,,Sage Karam,,224.615,Dreyer & Reinbold Racing
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,4612,Matheus,Leist,4,96166,5559,32612,4612,,31,,85.0,,00:40.1150,224.355,50.0,0.9412,0.0464,,,,,,,False,,,,,Matheus Leist,,224.355,A.J. Foyt Enterprises
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,4628,Fernando,Alonso,66,96167,5559,32636,4628,,32,,50.0,,00:40.1496,224.162,32.0,0.9758,0.0346,,,,,,,False,,,,,Fernando Alonso,,224.162,McLaren Racing
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,4872,Jordan,King,42,96168,5559,32638,4872,,33,,42.0,,00:40.1834,223.973,31.0,1.0096,0.0338,,,,,,,False,,,,,Jordan King,,223.973,Rahal Letterman Lanigan Racing
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,3756,Pippa,Mann,39,96169,5559,32639,3756,,34,,25.0,,00:40.1948,223.91,11.0,1.0210,0.0114,,,,,,,False,,,,,Pippa Mann,,223.910,Clauson Marshall Racing
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,4558,Max,Chilton,31,96170,5559,32650,4558,,35,,13.0,,00:40.2646,223.521,7.0,1.0908,0.0698,,,,,,,False,,,,,Max Chilton,,223.521,Carlin
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,3709,James,Davison,33,96171,5559,32640,3709,,36,,30.0,,00:40.2660,223.514,22.0,1.0922,0.0014,,,,,,,False,,,,,James Davison,,223.514,"Dale Coyne Racing with Rick Ware Racing, BYRD and Belardi Auto Racing"
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,3672,Oriol,Servia,77,96172,5559,32649,3672,,37,,60.0,,00:40.3063,223.29,60.0,1.1325,0.0403,,,,,,,False,,,,,Oriol Servia,,223.290,MotoGator Stange Racing w/ Arrow SPM
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,4906,Ben,Hanley,81,96173,5559,32635,4906,,38,,14.0,,00:40.6235,221.547,11.0,1.4497,0.3172,,,,,,,False,,,,,Ben Hanley,,221.547,DragonSpeed / Cusick Motorsports
2019,5559,Practice 1,P,I,"Tuesday, May 14, 2019",103rd Running of the Indianapolis 500,,4216,James,Hinchcliffe,60,96174,5559,32647,4216,,39,,5.0,,00:40.8157,220.503,4.0,1.6419,0.1922,,,,,,,False,,,,,James Hinchcliffe,,220.503,Meyer Shank Racing
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Alex-Palou,4931,Alex,Palou,10,118153,6460,37564,4931,6.0,1,02:57:38.2965,200.0,0.0,00:39.9953,225.026,,--.----,,168.883,1.0,14.0,5.0,Running,58.0,False,,,,,Alex Palou,168.883,225.026,Chip Ganassi Racing
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/David-Malukas,4636,David,Malukas,4,118154,6460,37558,4636,7.0,2,02:57:39.4391,200.0,0.0,00:40.2576,223.56,,1.1426,,168.864,2.0,2.0,5.0,Running,47.0,False,,,,,David Malukas,168.864,223.560,A.J. Foyt Enterprises
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Pato-OWard,4559,Pato,O'Ward,5,118155,6460,37559,4559,3.0,3,02:57:40.4292,200.0,0.0,00:39.8224,226.003,,2.1327,,168.849,1.0,2.0,5.0,Running,46.0,False,,,,,Pato O'Ward,168.849,226.003,Arrow McLaren
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Felix-Rosenqvist,4588,Felix,Rosenqvist,60,118156,6460,37577,4588,5.0,4,02:57:41.2429,200.0,0.0,00:40.1241,224.304,,2.9464,,168.836,,,5.0,Running,40.0,False,,,,,Felix Rosenqvist,168.836,224.304,Meyer Shank w/ Curb-Agajanian
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Santino-Ferrucci,4897,Santino,Ferrucci,14,118157,6460,37566,4897,15.0,5,02:57:43.2867,200.0,0.0,00:39.9027,225.549,,4.9902,,168.803,,,5.0,Running,30.0,False,,,,,Santino Ferrucci,168.803,225.549,A.J. Foyt Enterprises
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Christian-Rasmussen,4920,Christian,Rasmussen,21,118158,6460,37570,4920,18.0,6,02:57:44.3239,200.0,0.0,00:39.8945,225.595,,6.0274,,168.787,3.0,8.0,5.0,Running,29.0,False,,,,,Christian Rasmussen,168.787,225.595,ECR
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Christian-Lundgaard,4938,Christian,Lundgaard,7,118159,6460,37561,4938,8.0,7,02:57:47.5557,200.0,0.0,00:40.0731,224.59,,9.2592,,168.736,,,6.0,Running,31.0,False,,,,,Christian Lundgaard,168.736,224.590,Arrow McLaren
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Conor-Daly,4218,Conor,Daly,76,118160,6460,37580,4218,11.0,8,02:57:51.6090,200.0,0.0,00:40.0887,224.502,,13.3125,,168.672,1.0,13.0,5.0,Running,25.0,False,,,,,Conor Daly,168.672,224.502,Juncos Hollinger Racing
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Takuma-Sato,3811,Takuma,Sato,75,118161,6460,37588,3811,2.0,9,02:57:55.2122,200.0,0.0,00:40.1098,224.384,,16.9157,,168.615,3.0,51.0,5.0,Running,36.0,False,,,,,Takuma Sato,168.615,224.384,Rahal Letterman Lanigan Racing
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Helio-Castroneves,3622,Helio,Castroneves,06,118162,6460,37586,3622,22.0,10,02:58:37.9083,200.0,0.0,00:39.7916,226.178,,59.6118,,167.943,,,5.0,Running,20.0,False,,,,,Helio Castroneves,167.943,226.178,Meyer Shank w/ Curb-Agajanian
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,,4940,Devlin,DeFrancesco,30,118163,6460,37574,4940,16.0,11,02:58:40.4004,200.0,0.0,00:40.4817,222.323,,01:02.1039,,167.904,1.0,17.0,5.0,Running,20.0,False,,,,,Devlin DeFrancesco,167.904,222.323,Rahal Letterman Lanigan Racing
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Louis-Foster,4949,Louis,Foster,45,118164,6460,37575,4949,20.0,12,02:58:41.2969,200.0,0.0,00:40.6214,221.558,,01:03.0004,,167.89,,,5.0,Running,18.0,False,,,,,Louis Foster,167.890,221.558,Rahal Letterman Lanigan Racing
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Nolan-Siegel,4915,Nolan,Siegel,6,118165,6460,37560,4915,24.0,13,02:57:08.9498,199.0,1.0,00:40.0001,224.999,,-,,168.502,,,5.0,Contact,17.0,False,,,,,Nolan Siegel,168.502,224.999,Arrow McLaren
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,,4511,Colton,Herta,26,118166,6460,37571,4511,27.0,14,02:58:01.2688,199.0,1.0,00:40.1510,224.154,,-,,167.677,,,5.0,Running,16.0,False,,,,,Colton Herta,167.677,224.154,Andretti Global w/ Curb-Agajanian
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Ed-Carpenter,3620,Ed,Carpenter,33,118167,6460,37587,3620,14.0,15,02:58:04.9409,199.0,1.0,00:40.2952,223.352,,-,,167.619,1.0,1.0,5.0,Running,16.0,False,,,,,Ed Carpenter,167.619,223.352,ECR
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Will-Power,3667,Will,Power,12,118168,6460,37565,3667,33.0,16,02:58:06.2100,199.0,1.0,00:40.0301,224.831,,-,,167.599,,,6.0,Running,14.0,False,,,,,Will Power,167.599,224.831,Team Penske
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Graham-Rahal,3668,Graham,Rahal,15,118169,6460,37567,3668,28.0,17,02:58:35.3603,199.0,1.0,00:40.4790,222.338,,-,,167.143,,,6.0,Running,13.0,False,,,,,Graham Rahal,167.143,222.338,Rahal Letterman Lanigan Racing
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Marcus-Armstrong,4948,Marcus,Armstrong,66,118170,6460,37578,4948,30.0,18,02:57:46.7264,198.0,2.0,00:40.2911,223.374,,-,,167.062,,,5.0,Running,12.0,False,,,,,Marcus Armstrong,167.062,223.374,Meyer Shank w/ Curb-Agajanian
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Jack-Harvey,4505,Jack,Harvey,24,118171,6460,37585,4505,26.0,19,02:58:11.0046,198.0,2.0,00:40.4503,222.495,,-,,166.682,1.0,3.0,5.0,Running,12.0,False,,,,,Jack Harvey,166.682,222.495,Dreyer & Reinbold Racing
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Scott-Dixon,3628,Scott,Dixon,9,118172,6460,37563,3628,4.0,20,02:58:04.1386,197.0,3.0,00:39.9148,225.48,,-,,165.947,,,6.0,Running,19.0,False,,,,,Scott Dixon,165.947,225.480,Chip Ganassi Racing
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Ryan-Hunter-Reay,3645,Ryan,Hunter-Reay,23,118173,6460,37584,3645,25.0,21,02:42:02.7642,171.0,29.0,00:40.0979,224.451,,-,,158.288,3.0,48.0,5.0,Mechanical,10.0,False,,,,,Ryan Hunter-Reay,158.288,224.451,Dreyer & Reinbold Racing
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Josef-Newgarden,4215,Josef,Newgarden,2,118174,6460,37556,4215,32.0,22,02:17:14.9730,135.0,65.0,00:40.2494,223.606,,-,,147.541,,,4.0,Mechanical,8.0,False,,,,,Josef Newgarden,147.541,223.606,Team Penske
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Sting-Ray-Robb,4613,Sting Ray,Robb,77,118175,6460,37579,4613,17.0,23,01:27:04.9592,91.0,109.0,00:40.2640,223.525,,-,,156.748,,,3.0,Contact,7.0,False,,,,,Sting Ray Robb,156.748,223.525,Juncos Hollinger Racing
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,,4958,Kyle,Larson,17,118176,6460,37583,4958,19.0,24,01:27:04.9818,91.0,109.0,00:39.8655,225.759,,-,,156.747,,,3.0,Contact,6.0,False,,,,,Kyle Larson,156.747,225.759,Arrow McLaren
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Kyffin-Simpson,4944,Kyffin,Simpson,8,118177,6460,37562,4944,13.0,25,01:27:05.0037,91.0,109.0,00:40.1737,224.027,,-,,156.746,,,3.0,Contact,5.0,False,,,,,Kyffin Simpson,156.746,224.027,Chip Ganassi Racing
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,,4981,Robert,Shwartzman,83,118178,6460,37581,4981,1.0,26,01:21:31.0585,87.0,113.0,00:40.1371,224.231,,-,,160.088,1.0,8.0,2.0,Contact,18.0,False,,,,,Robert Shwartzman,160.088,224.231,PREMA Racing
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Rinus-VeeKay,4614,Rinus,VeeKay,18,118179,6460,37568,4614,31.0,27,01:18:38.1841,81.0,119.0,00:40.7215,221.013,,-,,154.509,,,2.0,Contact,5.0,False,,,,,Rinus VeeKay,154.509,221.013,Dale Coyne Racing
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Alexander-Rossi,4587,Alexander,Rossi,20,118180,6460,37569,4587,12.0,28,01:07:46.8073,73.0,127.0,00:40.2814,223.428,,-,,161.552,3.0,14.0,1.0,Mechanical,6.0,False,,,,,Alexander Rossi,161.552,223.428,ECR
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,,3608,Marco,Andretti,98,118181,6460,37589,3608,29.0,29,00:06:30.4913,4.0,196.0,01:19.4484,113.281,,-,,92.192,,,0.0,Contact,5.0,False,,,,,Marco Andretti,92.192,113.281,Andretti Herta w/ Marco & Curb-Agajanian
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Scott-McLaughlin,4932,Scott,McLaughlin,3,118182,6460,37557,4932,10.0,30,00:00:00.0000,0.0,200.0,No Time,,,-,,0.0,,,0.0,Contact,8.0,False,,,,,Scott McLaughlin,0.000,,Team Penske
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Marcus-Ericsson,4905,Marcus,Ericsson,28,118183,6460,37573,4905,9.0,31,02:57:38.9787,200.0,0.0,00:40.2509,223.597,,0.6822,,168.872,1.0,17.0,5.0,Running,9.0,False,,,,,Marcus Ericsson,168.872,223.597,Andretti Global
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,/Drivers/Kyle-Kirkwood,4623,Kyle,Kirkwood,27,118184,6460,37572,4623,23.0,32,02:57:42.2787,200.0,0.0,00:40.0862,224.516,,3.9822,,168.819,1.0,2.0,5.0,Running,5.0,False,,,,,Kyle Kirkwood,168.819,224.516,Andretti Global
2025,6460,Race,R,I,"Sunday, May 25, 2025",109th Running of the Indianapolis 500,,4939,Callum,Ilott,90,118185,6460,37582,4939,21.0,33,02:57:59.6883,200.0,0.0,00:40.3846,222.857,,21.3918,,168.544,,,5.0,Running,5.0,False,,,,,Callum Ilott,168.544,222.857,PREMA Racing
2025,6662,Final Practice (Carb Day),P,I,"Friday, May 23, 2025",109th Running of the Indianapolis 500,/Drivers/Josef-Newgarden,4215,Josef,Newgarden,2,118087,6662,37556,4215,,1,,71.0,,00:39.8782,225.687,7.0,--.----,--.----,,,,,,,False,,,,,Josef Newgarden,,225.687,Team Penske
2025,6662,Final Practice (Carb Day),P,I,"Friday, May 23, 2025",109th Running of the Indianapolis 500,/Drivers/Takuma-Sato,3811,Takuma,Sato,75,118088,6662,37588,3811,,2,,62.0,,00:39.9263,225.415,28.0,0.0481,0.0481,,,,,,,False,,,,,Takuma Sato,,225.415,Rahal Letterman Lanigan Racing
2025,6662,Final Practice (Carb Day),P,I,"Friday, May 23, 2025",109th Running of the Indianapolis 500,/Drivers/Scott-Dixon,3628,Scott,Dixon,9,118089,6662,37563,3628,,3,,67.0,,00:39.9644,225.2,6.0,0.0862,0.0381,,,,,,,False,,,,,Scott Dixon,,225.200,Chip Ganassi Racing
