attempt_id,year,car_number,driver_name,car_attempt_index,performance_time_utc,four_lap_average_speed_mph,track_temperature_c,track_observation_time_utc,track_observation_age_minutes,air_temperature_c,dewpoint_c,relative_humidity_pct,wind_speed_ms,wind_direction_deg,gust_ms,pressure_hpa,cloud_cover_pct,cloud_cover_fraction,solar_radiation_wm2,solar_elevation_deg,solar_zenith_deg,solar_azimuth_deg,clear_sky_geometry_proxy_wm2,fast_friday_reference_mph,ptsc_past_safe,hrrr_leakage_safe,hrrr_selected_issue_time_utc,source
099ab32a-d351-5011-931c-148b9f3d7921,2021,4,Dalton Kellett,1,2021-05-22T17:44:56Z,229.25,38.33333333,2021-05-22T17:30:00Z,14.93333333,27.666596,12.0397445,37.98072191,3.185075103,255.3341851,5.218395625,1001.075778,100,1,832.5244444,70.46340824,19.53659176,182.5613861,1282.644663,230.197,True,True,2021-05-22T16:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,2021,47,Conor Daly,1,2021-05-22T17:49:06Z,230.427,38.33333333,2021-05-22T17:45:00Z,4.1,27.72626211,11.96836622,37.66091706,3.209451813,257.4610236,5.211900448,1001.027167,100,1,830.9966667,70.40789802,19.59210198,185.4747832,1282.203115,230.627,True,True,2021-05-22T16:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
696a641a-81d7-5a8c-842f-4f3170a4b8e4,2021,15,Graham Rahal,1,2021-05-22T17:53:16Z,230.521,38.33333333,2021-05-22T17:45:00Z,8.266666667,27.78592821,11.89698793,37.34111221,3.233828523,259.5878622,5.205405271,1000.978556,100,1,829.4688889,70.31201297,19.68798703,188.3680452,1281.437575,231.518,True,True,2021-05-22T16:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
7d5d82b7-9765-51c9-b149-cb7de00d3905,2021,60,Jack Harvey,1,2021-05-22T17:58:16Z,225.496,38.33333333,2021-05-22T17:45:00Z,13.26666667,27.85752753,11.81133399,36.95734638,3.263080575,262.1400685,5.197611059,1000.920222,100,1,827.6355556,70.14450964,19.85549036,191.7990594,1280.091631,230.84,True,True,2021-05-22T16:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
5f22f207-f450-5086-ab38-14fe980d9fed,2021,22,Simon Pagenaud,1,2021-05-22T18:07:26Z,229.778,37.77777778,2021-05-22T18:00:00Z,7.433333333,27.91854969,11.64763813,36.43710656,3.344336392,262.5344421,5.165716,1000.9,100,1,819.195,69.69378678,20.30621322,197.9233644,1276.415629,229.792,True,True,2021-05-22T16:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
e9da8645-6367-51bf-8601-3670e9e76c5e,2021,26,Colton Herta,1,2021-05-22T18:12:27Z,231.648,37.77777778,2021-05-22T18:00:00Z,12.45,27.94298134,11.55720146,36.1757893,3.392331116,262.203483,5.146013954,1000.9,100,1,813.9275,69.37207421,20.62792579,201.1598502,1273.743484,232.784,True,True,2021-05-22T16:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
69b27d9b-5386-5a2c-a855-449bb527fca1,2021,27,Alexander Rossi,1,2021-05-22T18:17:26Z,231.046,37.77777778,2021-05-22T18:15:00Z,2.433333333,27.96725065,11.46736571,35.91620836,3.440006938,261.874723,5.126442818,1000.9,100,1,808.695,69.00296026,20.99703974,204.2807543,1270.628158,231.598,True,True,2021-05-22T16:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
8706f570-3435-5de5-89d4-8c45a08fd99c,2021,8,Marcus Ericsson,1,2021-05-22T18:21:37Z,231.104,37.77777778,2021-05-22T18:15:00Z,6.616666667,27.98762389,11.39195174,35.69829927,3.480029117,261.5987405,5.110013536,1000.9,100,1,804.3025,68.65688029,21.34311971,206.8226596,1267.659337,232.531,True,True,2021-05-22T16:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
8f660bff-74bd-551e-9007-95b730f87e7d,2021,16,Simona De Silvestro,1,2021-05-22T18:26:36Z,228.173,37.77777778,2021-05-22T18:15:00Z,11.6,28.01189321,11.30211599,35.43871833,3.527704939,261.2699805,5.0904424,1000.9,100,1,799.07,68.20383036,21.79616964,209.7530535,1263.702997,229.477,True,True,2021-05-22T16:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
c150c8f9-470c-58e6-8766-44b6b751369f,2021,11,Charlie Kimball,1,2021-05-22T18:30:47Z,228.401,38.33333333,2021-05-22T18:30:00Z,0.7833333333,28.33093397,11.52048155,35.42870976,3.221883741,265.6524858,5.088315575,1000.489556,62.99222222,0.6299222222,925.1383333,67.79118077,22.20881923,212.1286963,1260.030697,228.52,True,True,2021-05-22T17:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
da571070-dc03-5eb8-ac88-efd026c446d8,2021,14,Sebastien Bourdais,1,2021-05-22T18:35:48Z,229.744,38.33333333,2021-05-22T18:30:00Z,5.8,28.40095011,11.32764628,34.83333532,3.180240717,264.4304146,5.043285001,1000.422667,69.34666667,0.6934666667,919.62,67.25986605,22.74013395,214.8746091,1255.206132,229.426,True,True,2021-05-22T17:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
d676bd2f-154f-5e4b-aaf0-c7335ff329dd,2021,75,RC Enerson,1,2021-05-22T18:40:48Z,227.283,38.33333333,2021-05-22T18:30:00Z,10.8,28.47073364,11.13545166,34.23993887,3.138736042,263.2124034,4.99840403,1000.356,75.68,0.7568,914.12,66.69337054,23.30662946,217.4995907,1249.943228,226.055,True,True,2021-05-22T17:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
2493785c-dc47-5ba6-8d28-5398e7a11983,2021,2,Josef Newgarden,2,2021-05-22T18:44:56Z,230.071,38.33333333,2021-05-22T18:30:00Z,14.93333333,28.52842136,10.97657077,33.74939781,3.104425511,262.2055142,4.961302427,1000.300889,80.91555556,0.8091555556,909.5733333,66.19913911,23.80086089,219.5861679,1245.251856,230.479,True,True,2021-05-22T17:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
c10dbae2-ca30-5e09-88ab-298fcf7fa163,2021,21,Rinus VeeKay,2,2021-05-22T18:49:55Z,231.483,39.44444444,2021-05-22T18:45:00Z,4.916666667,28.59797228,10.7850168,33.15797934,3.063059185,260.9915631,4.916571059,1000.234444,87.22777778,0.8722777778,904.0916667,65.57428735,24.42571265,222.0034525,1239.188023,231.325,True,True,2021-05-22T17:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
b671a083-ccd6-5511-a882-53e7bf202c19,2021,98,Marco Andretti,2,2021-05-22T18:54:55Z,229.872,39.44444444,2021-05-22T18:45:00Z,9.916666667,28.66775581,10.59282218,32.56458289,3.02155451,259.7735519,4.871690087,1000.167778,93.56111111,0.9356111111,898.5916667,64.91782566,25.08217434,224.3237158,1232.658694,230.335,True,True,2021-05-22T17:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
8ff02437-bce9-5d86-b3c7-906d93963538,2021,60,Jack Harvey,2,2021-05-22T19:02:24Z,230.191,42.77777778,2021-05-22T19:00:00Z,2.4,28.71995483,10.37146973,31.94080695,2.997666995,258.5143836,4.819526463,1000.096,100,1,874.88,63.88513055,26.11486945,227.6081415,1222.060099,230.84,True,True,2021-05-22T17:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
09935cc4-f542-569f-b50c-7460e0663860,2021,25,Stefan Wilson,2,2021-05-22T19:06:36Z,229.694,42.77777778,2021-05-22T19:00:00Z,6.6,28.68714661,10.32604919,31.90495023,3.029707578,258.4778839,4.808090847,1000.089,100,1,843.17,63.28153083,26.71846917,229.3574136,1215.681273,230.977,True,True,2021-05-22T17:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
fb947c1e-3d51-506f-bbbc-12ecbcdce5da,2021,47,Conor Daly,2,2021-05-22T19:55:55Z,230.273,46.11111111,2021-05-22T19:45:00Z,10.91666667,28.57286992,9.83229919,31.11384889,3.460666993,254.3443364,5.12924793,999.3204167,94.75972222,0.9475972222,782.8680556,55.2676711,34.7323289,245.8365688,1118.50069,230.627,True,True,2021-05-22T18:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
90108456-7f40-5313-a9ff-43273b65d2f0,2021,26,Colton Herta,2,2021-05-22T20:25:16Z,230.229,48.33333333,2021-05-22T20:15:00Z,10.26666667,28.73269572,9.36566998,29.85183694,3.58365588,258.1470897,5.03031638,999.5105556,69.25888889,0.6925888889,731.7311111,49.99007249,40.00992751,253.1301144,1042.434891,232.784,True,True,2021-05-22T18:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,2021,86,Juan Pablo Montoya,2,2021-05-22T21:02:45Z,229.737,47.22222222,2021-05-22T21:00:00Z,2.75,28.77489955,11.05526466,33.33496356,3.1487291,258.1176986,4.577617108,999.2954167,5.770833333,0.05770833333,666.8416667,42.98036621,47.01963379,260.8500721,927.858625,230.366,True,True,2021-05-22T19:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
4085390f-e83a-5315-8def-464aeb920059,2021,18,Ed Jones,2,2021-05-22T21:07:57Z,231.044,47.22222222,2021-05-22T21:00:00Z,7.95,28.76486496,10.84879921,32.92317204,3.200408623,258.0322328,4.609149557,999.28675,5.3375,0.053375,651.415,41.99340536,48.00659464,261.8207176,910.5703367,231.569,True,True,2021-05-22T19:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
8ac7badc-828c-5c70-bbf4-d92f136c2564,2021,25,Stefan Wilson,3,2021-05-22T21:12:26Z,229.632,47.22222222,2021-05-22T21:00:00Z,12.43333333,28.75621334,10.67078893,32.56813384,3.244965648,257.9585459,4.636336187,999.2792778,4.963888889,0.04963888889,638.1144444,41.14054045,48.85945955,262.6419804,895.4131633,230.977,True,True,2021-05-22T19:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
595096e7-98a7-552c-a5f8-f2f3eeb54d68,2021,7,Felix Rosenqvist,2,2021-05-22T21:21:31Z,230.744,45.55555556,2021-05-22T21:15:00Z,6.516666667,28.73868498,10.31013613,31.84881853,3.335239173,257.8092547,4.691416907,999.2641389,4.206944444,0.04206944444,611.1672222,39.40800876,50.59199124,264.2653348,864.0152245,230.587,True,True,2021-05-22T19:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
cb6ab391-510a-562a-a1bc-a173959477a0,2021,98,Marco Andretti,3,2021-05-22T21:25:30Z,229.87,45.55555556,2021-05-22T21:15:00Z,10.5,28.73099823,10.1519783,31.53337567,3.374827012,257.7437857,4.715571571,999.2575,3.875,0.03875,599.35,38.64661175,51.35338825,264.9614879,849.965159,230.335,True,True,2021-05-22T19:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
adc26df0-920d-5dc7-a952-03b3fb57700a,2021,16,Simona De Silvestro,2,2021-05-22T21:30:13Z,228.395,45.55555556,2021-05-22T21:30:00Z,0.2166666667,28.69251031,12.19256631,36.09269791,2.950288019,273.3676891,4.036471031,998.5014444,51.65333333,0.5165333333,578.8608333,37.74400045,52.25599955,265.7744266,833.1150301,229.477,True,True,2021-05-22T20:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
5aa71106-e201-5143-bb9a-21ccf4063a9e,2021,12,Will Power,2,2021-05-22T21:33:54Z,229.228,45.55555556,2021-05-22T21:30:00Z,3.9,28.6901123,12.18204132,36.0727395,2.956265092,272.6541087,4.016198785,998.526,45.76,0.4576,567.995,37.03846979,52.96153021,266.4011964,819.799862,229.847,True,True,2021-05-22T20:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
a5d8e516-48e0-58b8-ac13-213c753fc12d,2021,4,Dalton Kellett,2,2021-05-22T21:46:39Z,228.323,45,2021-05-22T21:45:00Z,1.65,28.68181152,12.14560867,36.00365272,2.976954961,270.1840228,3.946025628,998.611,25.36,0.2536,530.3825,34.59305995,55.40694005,268.5216108,772.6996344,230.197,True,True,2021-05-22T20:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
14c2e6a1-d204-5d45-adf6-473781a78254,2023,7,Alexander Rossi,1,2023-05-20T15:33:22Z,233.528,33.33333333,2023-05-20T15:30:00Z,3.366666667,15.78115212,7.537228317,58.06698053,4.498080696,334.982524,6.74324076,993.0224444,4.775555556,0.04775555556,859.2682778,56.15094479,33.84905521,116.6767002,1130.321223,233.134,True,True,2023-05-20T14:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
5ff6581d-9433-56e7-89ca-1cba397b1eb5,2023,55,Benjamin Pedersen,1,2023-05-20T15:46:28Z,232.739,34.44444444,2023-05-20T15:45:00Z,1.466666667,16.01027286,7.484427338,57.00232081,4.620305977,335.979906,6.731514045,993.1097778,3.902222222,0.03902222222,890.4681111,58.36043995,31.63956005,120.6475459,1158.707688,233.197,True,True,2023-05-20T14:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
66a44749-a775-58cd-858d-98e243eba973,2023,50,RC Enerson,1,2023-05-20T16:09:35Z,231.129,36.11111111,2023-05-20T16:00:00Z,9.583333333,16.43283594,7.307521756,54.84319326,4.820257393,337.5114958,6.775426314,993.2958333,2.680555556,0.02680555556,933.9284722,62.01599796,27.98400204,128.7579391,1201.870033,231.242,True,True,2023-05-20T14:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
5d48192b-5510-5e99-b8c1-6f8dbd074ad7,2023,21,Rinus VeeKay,1,2023-05-20T16:32:35Z,233.395,38.88888889,2023-05-20T16:30:00Z,2.583333333,17.39502118,6.62927867,49.36833646,4.48175043,333.7911617,6.35163238,992.7973611,1.543055556,0.01543055556,959.8258333,65.21884145,24.78115855,138.5906807,1235.672811,234.171,True,True,2023-05-20T15:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
86528548-acb2-5972-a3cd-583a1a3f0514,2023,5,Pato O'Ward,1,2023-05-20T16:37:19Z,233.252,38.88888889,2023-05-20T16:30:00Z,7.316666667,17.50661593,6.544210938,48.72866626,4.518482074,333.6792022,6.33092801,992.8841389,1.621944444,0.01621944444,965.5531667,65.8071609,24.1928391,140.8703455,1241.465196,233.796,True,True,2023-05-20T15:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
f7e8b948-2fd0-5183-971b-aaea5c66c226,2023,77,Callum Ilott,1,2023-05-20T16:41:46Z,227.72,38.88888889,2023-05-20T16:30:00Z,11.76666667,17.61153071,6.464235289,48.12728617,4.553014992,333.5739444,6.311462986,992.9657222,1.696111111,0.01696111111,970.9376667,66.33419078,23.66580922,143.0991654,1246.543016,228.942,True,True,2023-05-20T15:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
cda49858-f649-523a-85fb-8d53847f80bf,2023,14,Santino Ferrucci,1,2023-05-20T17:01:01Z,233.147,41.11111111,2023-05-20T17:00:00Z,1.016666667,18.05018408,6.126390699,45.60806289,4.700765987,333.229876,6.242665893,993.2983056,2.016944444,0.02016944444,993.0338889,68.27824119,21.72175881,153.7157603,1264.358232,233.758,True,True,2023-05-20T15:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
096ff05c-1785-53cf-be2f-65bbb6ce7cd1,2023,10,Alex Palou,1,2023-05-20T17:05:46Z,233.398,41.11111111,2023-05-20T17:00:00Z,5.766666667,18.09119525,6.078949407,45.35043427,4.729997486,333.6373441,6.293865314,993.2903889,2.096111111,0.02096111111,993.1922222,68.66246116,21.33753884,156.5737477,1267.707579,233.268,True,True,2023-05-20T15:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
939cb422-2442-550d-9cc5-80f8c372c5d7,2023,44,Katherine Legge,1,2023-05-20T17:19:59Z,231.07,42.22222222,2023-05-20T17:15:00Z,4.983333333,18.21394098,5.936958453,44.57935633,4.817486848,334.8568889,6.447104284,993.2666944,2.333055556,0.02333055556,993.6661111,69.55079367,20.44920633,165.6198208,1275.232891,231.42,True,True,2023-05-20T15:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
333cf68d-54d9-5559-ac70-c73c27086892,2023,77,Callum Ilott,2,2023-05-20T18:45:04Z,231.182,44.44444444,2023-05-20T18:45:00Z,0.06666666667,18.77815565,6.606754761,45.07108278,5.054953839,338.15244,6.702175975,991.824,10.51111111,0.1051111111,966.6977778,65.81499326,24.18500674,219.1869868,1241.541429,228.942,True,True,2023-05-20T17:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
ab6f7ab5-b6ba-5e02-9560-f89bd35b575c,2023,29,Devlin DeFrancesco,2,2023-05-20T19:04:53Z,231.353,44.44444444,2023-05-20T19:00:00Z,4.883333333,18.88855774,7.029298541,46.04544446,5.110755632,340.2195269,6.82988089,991.7058056,12.83722222,0.1283722222,946.5355556,63.18592053,26.81407947,228.1396098,1214.658469,232.323,True,True,2023-05-20T17:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
3a0bcd66-fa08-5944-bf0b-5ec6c5a10f91,2023,9,Scott Dixon,2,2023-05-20T19:07:40Z,233.375,44.44444444,2023-05-20T19:00:00Z,7.666666667,18.89477539,7.015553029,45.98491024,5.154616922,340.6068688,6.899964202,991.7661111,12.74444444,0.1274444444,941.7111111,62.78454569,27.21545431,229.2774645,1210.327839,233.506,True,True,2023-05-20T17:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
dd0ff96a-0d57-5ba5-8691-ebf2359edec4,2023,11,Takuma Sato,2,2023-05-20T19:48:58Z,233.322,44.44444444,2023-05-20T19:45:00Z,3.966666667,18.67535241,7.460139101,48.05688708,5.909516642,343.1110064,7.960070052,992.6528889,14.10333333,0.1410333333,842.17,56.17353439,33.82646561,243.3779906,1130.62002,233.412,True,True,2023-05-20T18:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
79d389ee-b055-582a-8985-c09472aa4d69,2023,8,Marcus Ericsson,3,2023-05-20T19:57:53Z,233.03,44.44444444,2023-05-20T19:45:00Z,12.88333333,18.64775087,7.44193687,48.08008517,6.021027411,343.3600304,8.143996324,992.7717778,13.21166667,0.1321166667,823.445,54.62692435,35.37307565,245.870548,1109.759292,233.112,True,True,2023-05-20T18:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
970e09d9-9783-53a2-ac70-f2117bee1d09,2023,27,Kyle Kirkwood,3,2023-05-20T20:10:26Z,232.662,44.44444444,2023-05-20T20:00:00Z,10.43333333,18.62396267,7.325374637,47.77396169,5.981776568,343.1713643,8.150510489,992.8347778,13.52166667,0.1352166667,799.3505556,52.40099399,37.59900601,249.1287137,1078.320611,233.608,True,True,2023-05-20T18:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
d1af19f4-254b-5058-b545-543906d4584e,2023,66,Tony Kanaan,3,2023-05-20T20:33:51Z,233.347,44.44444444,2023-05-20T20:30:00Z,3.85,18.28819806,7.40387483,49.0978369,5.558089565,340.6144294,7.656727828,992.6615,21.33166667,0.2133166667,699.6875,48.12926638,41.87073362,254.5679111,1013.472154,233.097,True,True,2023-05-20T19:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
55035890-97e8-57a3-a2e1-4845f4b05eb9,2023,33,Ed Carpenter,3,2023-05-20T20:47:30Z,232.689,43.88888889,2023-05-20T20:45:00Z,2.5,18.33844274,7.132958349,48.02950474,5.444307043,339.9538339,7.542775566,992.525,15.41666667,0.1541666667,682.625,45.58659627,44.41340373,257.4315884,972.1745237,232.916,True,True,2023-05-20T19:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
4440ce15-ba43-554c-842f-0116f2faf94b,2024,3,Scott McLaughlin,,2024-05-18T15:05:43Z,233.332,35,2024-05-18T15:00:00Z,5.716666667,19.78700378,18.33131539,91.37714846,1.609188989,130.9474696,1.926922744,985.9095278,97.33222222,0.9733222222,389.2076667,51.13124565,38.86875435,109.6977455,1059.654846,233.623,True,True,2024-05-18T13:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
eedcdd73-d218-5ab6-a4d2-c18478503d31,2024,4,Kyffin Simpson,,2024-05-18T15:10:30Z,231.948,35,2024-05-18T15:00:00Z,10.5,19.92871704,18.32722321,90.59177131,1.546591419,129.6869561,1.85263511,985.9175,95.1,0.951,404.61,51.99353384,38.00646616,110.8634992,1072.388065,230.62,True,True,2024-05-18T13:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
dde71df5-4fd6-5d14-89ce-1f65485e19f0,2024,12,Will Power,1,2024-05-18T15:56:00Z,233.758,37.77777778,2024-05-18T15:45:00Z,11,22.51052856,17.81363729,74.82513061,1.202222093,99.19384666,1.345436434,985.1466667,33,0.33,740.3866667,59.75972289,30.24027711,124.1119537,1175.796456,233.451,True,True,2024-05-18T14:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
a31aaceb-bf6d-5c61-a607-3022328ecc2c,2024,11,Marcus Armstrong,,2024-05-18T15:56:15Z,232.183,37.77777778,2024-05-18T15:45:00Z,11.25,22.51576958,17.81116829,74.78780038,1.203265612,99.23544022,1.34640993,985.14375,33,0.33,740.6125,59.79948822,30.20051178,124.1981883,1176.27189,232.105,True,True,2024-05-18T14:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
61c1e429-5f49-5a6a-a7cd-58dfd7893778,2024,60,Felix Rosenqvist,,2024-05-18T17:35:09Z,232.547,45.55555556,2024-05-18T17:30:00Z,5.15,24.22790634,17.57452002,66.49795894,2.244995039,114.3192469,2.601423075,985.5515,21.76833333,0.2176833333,825.9925,69.80886325,20.19113675,175.9321848,1277.361687,233.252,True,True,2024-05-18T16:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
8ec48ba2-cd65-5a70-94b7-6bd93fe67f38,2024,7,Alexander Rossi,2,2024-05-18T20:37:01Z,233.069,50.55555556,2024-05-18T20:30:00Z,7.016666667,26.42958974,15.62510453,51.48241383,1.890628904,138.3526695,2.185496402,985.5467778,8.616944444,0.08616944444,705.0991667,47.40142873,42.59857127,255.0103568,1001.851107,233.355,True,True,2024-05-18T19:00:00Z,R4F7C2C_FROZEN_NUMERIC_MATRIX_READ_ONLY
