fused_decision_id,lane1_priority_wait_minutes,lane2_retain_wait_minutes,wait_advantage_minutes,lane1_future_track_temp_mean_c,lane2_future_track_temp_mean_c,lane1_expected_delta_speed_mph,lane2_expected_delta_speed_mph,priority_thermal_performance_difference_mph,scenario_semantics
DAY1::DAY1_2020_10_POST_FIRST_ATTEMPT,5,15,10,47.28249903,47.65006848,1.718365955,1.648858947,0.06950700768,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,30,45,15,38.60839971,38.64355372,0.8044752627,0.8036884379,0.0007868248078,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,5,15,10,38.34953236,38.36743381,0.8102692875,0.8098686134,0.0004006741419,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,5,30,25,38.34953236,38.23141978,0.8102692875,0.8129129089,-0.002643621353,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,5,45,40,38.34953236,37.9900127,0.8102692875,0.8183161343,-0.008046846748,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,15,30,15,38.36743381,38.23141978,0.8098686134,0.8129129089,-0.003044295495,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,15,45,30,38.36743381,37.9900127,0.8098686134,0.8183161343,-0.00844752089,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,30,45,15,38.23141978,37.9900127,0.8129129089,0.8183161343,-0.005403225394,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,5,15,10,38.45012528,38.6682697,0.8080177951,0.8031352396,0.004882555521,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,5,30,25,38.45012528,38.91287295,0.8080177951,0.7976604769,0.01035731815,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,5,45,40,38.45012528,39.04823493,0.8080177951,0.7946307758,0.01338701923,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,15,30,15,38.6682697,38.91287295,0.8031352396,0.7976604769,0.00547476263,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,15,45,30,38.6682697,39.04823493,0.8031352396,0.7946307758,0.008504463704,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,30,45,15,38.91287295,39.04823493,0.7976604769,0.7946307758,0.003029701074,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,5,15,10,36.7965668,37.10184913,0.8077244048,0.8008915098,0.006832895053,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,5,30,25,36.7965668,37.50316019,0.8077244048,0.7919092791,0.01581512578,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,5,45,40,36.7965668,37.83643636,0.8077244048,0.7844498199,0.02327458497,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,15,30,15,37.10184913,37.50316019,0.8008915098,0.7919092791,0.008982230731,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,15,45,30,37.10184913,37.83643636,0.8008915098,0.7844498199,0.01644168992,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,30,45,15,37.50316019,37.83643636,0.7919092791,0.7844498199,0.00745945919,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,5,15,10,37.79294541,37.82858868,0.8102923726,0.809494597,0.0007977755415,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,5,30,25,37.79294541,37.82710495,0.8102923726,0.8095278064,0.000764566173,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,5,45,40,37.79294541,37.76077733,0.8102923726,0.8110123654,-0.000719992835,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,15,30,15,37.82858868,37.82710495,0.809494597,0.8095278064,-3.320936853e-05,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,15,45,30,37.82858868,37.76077733,0.809494597,0.8110123654,-0.001517768377,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,30,45,15,37.82710495,37.76077733,0.8095278064,0.8110123654,-0.001484559008,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,5,15,10,41.24196154,41.57277433,0.7667675151,0.7457050975,0.0210624176,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,5,30,25,41.24196154,42.03563929,0.7667675151,0.7162350902,0.05053242493,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,5,45,40,41.24196154,42.45836211,0.7667675151,0.6893208805,0.07744663464,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,15,30,15,41.57277433,42.03563929,0.7457050975,0.7162350902,0.02947000733,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,15,45,30,41.57277433,42.45836211,0.7457050975,0.6893208805,0.05638421704,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,30,45,15,42.03563929,42.45836211,0.7162350902,0.6893208805,0.02691420971,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,5,15,10,40.1855124,40.57574245,0.763287259,0.7384418213,0.02484543767,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,5,30,25,40.1855124,41.07656554,0.763287259,0.7065550701,0.05673218885,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,5,45,40,40.1855124,41.53738087,0.763287259,0.6772155599,0.08607169908,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,15,30,15,40.57574245,41.07656554,0.7384418213,0.7065550701,0.03188675119,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,15,45,30,40.57574245,41.53738087,0.7384418213,0.6772155599,0.06122626141,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,30,45,15,41.07656554,41.53738087,0.7065550701,0.6772155599,0.02933951022,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,5,15,10,41.24615156,41.58538172,0.7665007424,0.744902401,0.02159834141,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,5,30,25,41.24615156,42.06093607,0.7665007424,0.7146244769,0.05187626554,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,5,45,40,41.24615156,42.49637594,0.7665007424,0.6869005895,0.07960015294,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,15,30,15,41.58538172,42.06093607,0.744902401,0.7146244769,0.03027792413,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,15,45,30,41.58538172,42.49637594,0.744902401,0.6869005895,0.05800181153,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,30,45,15,42.06093607,42.49637594,0.7146244769,0.6869005895,0.02772388739,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,5,15,10,41.23381217,41.54827009,0.767286375,0.74726525,0.02002112504,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,5,30,25,41.23381217,41.9865209,0.767286375,0.7193623936,0.04792398136,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,5,45,40,41.23381217,42.38462504,0.767286375,0.6940156231,0.07327075186,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,15,30,15,41.54827009,41.9865209,0.74726525,0.7193623936,0.02790285632,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,15,45,30,41.54827009,42.38462504,0.74726525,0.6940156231,0.05324962683,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,30,45,15,41.9865209,42.38462504,0.7193623936,0.6940156231,0.0253467705,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_44_POST_FIRST_ATTEMPT,5,15,10,42.34773653,42.6532552,0.7671072594,0.7476552847,0.01945197472,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_44_POST_FIRST_ATTEMPT,5,30,25,42.34773653,43.07807519,0.7671072594,0.7206075512,0.04649970815,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_44_POST_FIRST_ATTEMPT,5,45,40,42.34773653,43.46277329,0.7671072594,0.6961143255,0.07099293384,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_44_POST_FIRST_ATTEMPT,15,30,15,42.6532552,43.07807519,0.7476552847,0.7206075512,0.02704773342,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_44_POST_FIRST_ATTEMPT,15,45,30,42.6532552,43.46277329,0.7476552847,0.6961143255,0.05154095911,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
DAY1::DAY1_2023_44_POST_FIRST_ATTEMPT,30,45,15,43.07807519,43.46277329,0.7206075512,0.6961143255,0.02449322569,NON_EMPIRICAL_ACTION_SPECIFIC_WAIT_PAIR; sensitivity only
