fused_decision_id,regime,feasible_action,wait_minutes,wait_probability,decision_time_utc,current_speed_mph,future_attempt_time_utc,future_state_status,track_observation_time_utc,track_observation_age_minutes,current_track_temp_c,track_dynamics_training_years,future_track_temp_mean_c,future_track_temp_sd_c,current_air_temp_c,future_air_temp_c,current_solar_radiation_wm2,future_solar_radiation_wm2,current_solar_elevation_deg,future_solar_elevation_deg,current_solar_azimuth_deg,future_solar_azimuth_deg,current_wind_speed_ms,future_wind_speed_ms,current_relative_humidity_pct,future_relative_humidity_pct,current_dewpoint_c,future_dewpoint_c,current_cloud_cover_fraction,future_cloud_cover_fraction,selected_hrrr_cycle_utc,forecast_time_method,hrrr_availability_lag_minutes
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,30,0.25,2021-05-22T16:39:06+00:00,230.049,2021-05-22T17:09:06+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T16:30:00+00:00,9.1,35,2020|2022|2023|2024,36.22842091,1.787255997,25.98186773,26.74826859,770.4633333,736.925,66.36259576,69.29237317,141.1695028,158.2052988,2.902814802,3.294533835,46.57775627,40.63678932,13.48035673,12.2634169,1,1,2021-05-22T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,45,0.25,2021-05-22T16:39:06+00:00,230.049,2021-05-22T17:24:06+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T16:30:00+00:00,9.1,35,2020|2022|2023|2024,36.70891278,2.188932616,25.98186773,27.00972031,770.4633333,763.175,66.36259576,70.13204098,141.1695028,168.0694156,2.902814802,3.333602107,46.57775627,39.95396182,13.48035673,12.23501266,1,1,2021-05-22T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,DAY1,STOP,0,1,2021-05-22T17:25:46+00:00,231.616,2021-05-22T17:25:46+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T17:15:00+00:00,10.76666667,38.33333333,2020|2022|2023|2024,38.33333333,0.3263068086,27.0387705,27.0387705,766.0916667,766.0916667,70.19534099,70.19534099,169.2060126,169.2060126,3.337943026,3.337943026,39.87809209,39.87809209,12.23185664,12.23185664,1,1,2021-05-22T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,5,0.25,2021-05-22T17:25:46+00:00,231.616,2021-05-22T17:30:46+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T17:15:00+00:00,10.76666667,38.33333333,2020|2022|2023|2024,38.47229689,0.7296442055,27.0387705,27.12592107,766.0916667,774.8416667,70.19534099,70.34749849,169.2060126,172.6505749,3.337943026,3.350965784,39.87809209,39.65048293,12.23185664,12.22238856,1,1,2021-05-22T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,15,0.25,2021-05-22T17:25:46+00:00,231.616,2021-05-22T17:40:46+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T17:15:00+00:00,10.76666667,38.33333333,2020|2022|2023|2024,38.73480054,1.263780835,27.0387705,27.30022222,766.0916667,792.3416667,70.19534099,70.47819378,169.2060126,179.6385538,3.337943026,3.377011298,39.87809209,39.19526459,12.23185664,12.2034524,1,1,2021-05-22T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,30,0.25,2021-05-22T17:25:46+00:00,231.616,2021-05-22T17:55:46+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T17:15:00+00:00,10.76666667,38.33333333,2020|2022|2023|2024,39.07185506,1.787255997,27.0387705,27.56167394,766.0916667,818.5916667,70.19534099,70.2353397,169.2060126,190.090064,3.337943026,3.416079571,39.87809209,38.51243708,12.23185664,12.17504817,1,1,2021-05-22T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,45,0.25,2021-05-22T17:25:46+00:00,231.616,2021-05-22T18:10:46+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T17:15:00+00:00,10.76666667,38.33333333,2020|2022|2023|2024,39.34101305,2.188932616,27.0387705,27.82312566,766.0916667,844.8416667,70.19534099,69.48572816,169.2060126,200.0839964,3.337943026,3.455147843,39.87809209,37.82960958,12.23185664,12.14664393,1,1,2021-05-22T15:00:00+00:00,SHORT_LINEAR_EXTRAPOLATION_MAX_60MIN,90
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,5,0.25,2021-05-22T17:25:46+00:00,231.616,2021-05-22T17:30:46+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T17:15:00+00:00,10.76666667,38.33333333,2020|2022|2023|2024,38.47229689,0.7296442055,27.0387705,27.12592107,766.0916667,774.8416667,70.19534099,70.34749849,169.2060126,172.6505749,3.337943026,3.350965784,39.87809209,39.65048293,12.23185664,12.22238856,1,1,2021-05-22T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,15,0.25,2021-05-22T17:25:46+00:00,231.616,2021-05-22T17:40:46+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T17:15:00+00:00,10.76666667,38.33333333,2020|2022|2023|2024,38.73480054,1.263780835,27.0387705,27.30022222,766.0916667,792.3416667,70.19534099,70.47819378,169.2060126,179.6385538,3.337943026,3.377011298,39.87809209,39.19526459,12.23185664,12.2034524,1,1,2021-05-22T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,30,0.25,2021-05-22T17:25:46+00:00,231.616,2021-05-22T17:55:46+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T17:15:00+00:00,10.76666667,38.33333333,2020|2022|2023|2024,39.07185506,1.787255997,27.0387705,27.56167394,766.0916667,818.5916667,70.19534099,70.2353397,169.2060126,190.090064,3.337943026,3.416079571,39.87809209,38.51243708,12.23185664,12.17504817,1,1,2021-05-22T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,45,0.25,2021-05-22T17:25:46+00:00,231.616,2021-05-22T18:10:46+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T17:15:00+00:00,10.76666667,38.33333333,2020|2022|2023|2024,39.34101305,2.188932616,27.0387705,27.82312566,766.0916667,844.8416667,70.19534099,69.48572816,169.2060126,200.0839964,3.337943026,3.455147843,39.87809209,37.82960958,12.23185664,12.14664393,1,1,2021-05-22T15:00:00+00:00,SHORT_LINEAR_EXTRAPOLATION_MAX_60MIN,90
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,DAY1,STOP,0,1,2021-05-22T16:43:16+00:00,230.841,2021-05-22T16:43:16+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T16:30:00+00:00,13.26666667,35,2020|2022|2023|2024,35,0.3263068086,26.10303735,26.10303735,760.6022222,760.6022222,66.85328653,66.85328653,143.2980624,143.2980624,2.976183545,2.976183545,45.47593843,45.47593843,13.2411805,13.2411805,1,1,2021-05-22T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,5,0.25,2021-05-22T16:43:16+00:00,230.841,2021-05-22T16:48:16+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T16:30:00+00:00,13.26666667,35,2020|2022|2023|2024,35.17285395,0.7296442055,26.10303735,26.24844089,760.6022222,748.7688889,66.85328653,67.40995079,143.2980624,145.9540274,2.976183545,3.064226036,45.47593843,44.15375703,13.2411805,12.95416904,1,1,2021-05-22T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,15,0.25,2021-05-22T16:43:16+00:00,230.841,2021-05-22T16:58:16+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T16:30:00+00:00,13.26666667,35,2020|2022|2023|2024,35.6253039,1.263780835,26.10303735,26.53924798,760.6022222,725.1022222,66.85328653,68.40752556,143.2980624,151.600602,2.976183545,3.240311019,45.47593843,41.50939423,13.2411805,12.38014611,1,1,2021-05-22T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,30,0.25,2021-05-22T16:43:16+00:00,230.841,2021-05-22T17:13:16+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T16:30:00+00:00,13.26666667,35,2020|2022|2023|2024,36.16534175,1.787255997,26.10303735,26.82089406,760.6022222,744.2166667,66.85328653,69.57275901,143.2980624,160.869937,2.976183545,3.305386133,45.47593843,40.44711501,13.2411805,12.25552684,1,1,2021-05-22T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,45,0.25,2021-05-22T16:43:16+00:00,230.841,2021-05-22T17:28:16+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T16:30:00+00:00,13.26666667,35,2020|2022|2023|2024,36.62702254,2.188932616,26.10303735,27.08234578,760.6022222,770.4666667,66.85328653,70.27854616,143.2980624,170.922343,2.976183545,3.344454405,45.47593843,39.76428751,13.2411805,12.2271226,1,1,2021-05-22T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,5,0.25,2021-05-22T16:43:16+00:00,230.841,2021-05-22T16:48:16+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T16:30:00+00:00,13.26666667,35,2020|2022|2023|2024,35.17285395,0.7296442055,26.10303735,26.24844089,760.6022222,748.7688889,66.85328653,67.40995079,143.2980624,145.9540274,2.976183545,3.064226036,45.47593843,44.15375703,13.2411805,12.95416904,1,1,2021-05-22T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,15,0.25,2021-05-22T16:43:16+00:00,230.841,2021-05-22T16:58:16+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T16:30:00+00:00,13.26666667,35,2020|2022|2023|2024,35.6253039,1.263780835,26.10303735,26.53924798,760.6022222,725.1022222,66.85328653,68.40752556,143.2980624,151.600602,2.976183545,3.240311019,45.47593843,41.50939423,13.2411805,12.38014611,1,1,2021-05-22T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,30,0.25,2021-05-22T16:43:16+00:00,230.841,2021-05-22T17:13:16+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T16:30:00+00:00,13.26666667,35,2020|2022|2023|2024,36.16534175,1.787255997,26.10303735,26.82089406,760.6022222,744.2166667,66.85328653,69.57275901,143.2980624,160.869937,2.976183545,3.305386133,45.47593843,40.44711501,13.2411805,12.25552684,1,1,2021-05-22T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,45,0.25,2021-05-22T16:43:16+00:00,230.841,2021-05-22T17:28:16+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T16:30:00+00:00,13.26666667,35,2020|2022|2023|2024,36.62702254,2.188932616,26.10303735,27.08234578,760.6022222,770.4666667,66.85328653,70.27854616,143.2980624,170.922343,2.976183545,3.344454405,45.47593843,39.76428751,13.2411805,12.2271226,1,1,2021-05-22T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,DAY1,STOP,0,1,2021-05-22T18:07:26+00:00,229.778,2021-05-22T18:07:26+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:00:00+00:00,7.433333333,37.77777778,2020|2022|2023|2024,37.77777778,0.3263068086,27.91854969,27.91854969,819.195,819.195,69.69378678,69.69378678,197.9233644,197.9233644,3.344336392,3.344336392,36.43710656,36.43710656,11.64763813,11.64763813,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,5,0.25,2021-05-22T18:07:26+00:00,229.778,2021-05-22T18:12:26+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:00:00+00:00,7.433333333,37.77777778,2020|2022|2023|2024,37.8141305,0.7296442055,27.91854969,27.94290017,819.195,813.945,69.69378678,69.37322727,197.9233644,201.1492502,3.344336392,3.392171665,36.43710656,36.17665746,11.64763813,11.55750192,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,15,0.25,2021-05-22T18:07:26+00:00,229.778,2021-05-22T18:22:26+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:00:00+00:00,7.433333333,37.77777778,2020|2022|2023|2024,37.89189994,1.263780835,27.91854969,27.99160114,819.195,803.445,69.69378678,68.58560982,197.9233644,207.3102614,3.344336392,3.487842211,36.43710656,35.65575925,11.64763813,11.3772295,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,30,0.25,2021-05-22T18:07:26+00:00,229.778,2021-05-22T18:37:26+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:00:00+00:00,7.433333333,37.77777778,2020|2022|2023|2024,37.95284539,1.787255997,27.91854969,28.06465259,819.195,787.695,69.69378678,67.0787342,197.9233644,215.7443432,3.344336392,3.63134803,36.43710656,34.87441194,11.64763813,11.10682087,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,45,0.25,2021-05-22T18:07:26+00:00,229.778,2021-05-22T18:52:26+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:00:00+00:00,7.433333333,37.77777778,2020|2022|2023|2024,37.94779764,2.188932616,27.91854969,28.13770404,819.195,771.945,69.69378678,65.24741459,197.9233644,223.1842519,3.344336392,3.774853849,36.43710656,34.09306463,11.64763813,10.83641223,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,5,0.25,2021-05-22T18:07:26+00:00,229.778,2021-05-22T18:12:26+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:00:00+00:00,7.433333333,37.77777778,2020|2022|2023|2024,37.8141305,0.7296442055,27.91854969,27.94290017,819.195,813.945,69.69378678,69.37322727,197.9233644,201.1492502,3.344336392,3.392171665,36.43710656,36.17665746,11.64763813,11.55750192,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,15,0.25,2021-05-22T18:07:26+00:00,229.778,2021-05-22T18:22:26+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:00:00+00:00,7.433333333,37.77777778,2020|2022|2023|2024,37.89189994,1.263780835,27.91854969,27.99160114,819.195,803.445,69.69378678,68.58560982,197.9233644,207.3102614,3.344336392,3.487842211,36.43710656,35.65575925,11.64763813,11.3772295,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,30,0.25,2021-05-22T18:07:26+00:00,229.778,2021-05-22T18:37:26+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:00:00+00:00,7.433333333,37.77777778,2020|2022|2023|2024,37.95284539,1.787255997,27.91854969,28.06465259,819.195,787.695,69.69378678,67.0787342,197.9233644,215.7443432,3.344336392,3.63134803,36.43710656,34.87441194,11.64763813,11.10682087,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,45,0.25,2021-05-22T18:07:26+00:00,229.778,2021-05-22T18:52:26+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:00:00+00:00,7.433333333,37.77777778,2020|2022|2023|2024,37.94779764,2.188932616,27.91854969,28.13770404,819.195,771.945,69.69378678,65.24741459,197.9233644,223.1842519,3.344336392,3.774853849,36.43710656,34.09306463,11.64763813,10.83641223,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,DAY1,STOP,0,1,2021-05-22T18:12:27+00:00,231.648,2021-05-22T18:12:27+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:00:00+00:00,12.45,37.77777778,2020|2022|2023|2024,37.77777778,0.3263068086,27.94298134,27.94298134,813.9275,813.9275,69.37207421,69.37207421,201.1598502,201.1598502,3.392331116,3.392331116,36.1757893,36.1757893,11.55720146,11.55720146,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,5,0.25,2021-05-22T18:12:27+00:00,231.648,2021-05-22T18:17:27+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:00:00+00:00,12.45,37.77777778,2020|2022|2023|2024,37.80661409,0.7296442055,27.94298134,27.96733182,813.9275,808.6775,69.37207421,69.00164581,201.1598502,204.2910257,3.392331116,3.440166389,36.1757893,35.91534019,11.55720146,11.46706525,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,15,0.25,2021-05-22T18:12:27+00:00,231.648,2021-05-22T18:27:27+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:00:00+00:00,12.45,37.77777778,2020|2022|2023|2024,37.86942726,1.263780835,27.94298134,28.01603279,813.9275,798.1775,69.37207421,68.12231205,201.1598502,210.2420382,3.392331116,3.535836935,36.1757893,35.39444198,11.55720146,11.28679283,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,30,0.25,2021-05-22T18:12:27+00:00,231.648,2021-05-22T18:42:27+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:00:00+00:00,12.45,37.77777778,2020|2022|2023|2024,37.90818289,1.787255997,27.94298134,28.08908424,813.9275,782.4275,69.37207421,66.49879493,201.1598502,218.3415214,3.392331116,3.679342754,36.1757893,34.61309467,11.55720146,11.0163842,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,45,0.25,2021-05-22T18:12:27+00:00,231.648,2021-05-22T18:57:27+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:00:00+00:00,12.45,37.77777778,2020|2022|2023|2024,37.88132316,2.188932616,27.94298134,28.1621357,813.9275,766.6775,69.37207421,64.57468363,201.1598502,225.4603303,3.392331116,3.822848573,36.1757893,33.83174736,11.55720146,10.74597557,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,5,0.25,2021-05-22T18:12:27+00:00,231.648,2021-05-22T18:17:27+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:00:00+00:00,12.45,37.77777778,2020|2022|2023|2024,37.80661409,0.7296442055,27.94298134,27.96733182,813.9275,808.6775,69.37207421,69.00164581,201.1598502,204.2910257,3.392331116,3.440166389,36.1757893,35.91534019,11.55720146,11.46706525,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,15,0.25,2021-05-22T18:12:27+00:00,231.648,2021-05-22T18:27:27+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:00:00+00:00,12.45,37.77777778,2020|2022|2023|2024,37.86942726,1.263780835,27.94298134,28.01603279,813.9275,798.1775,69.37207421,68.12231205,201.1598502,210.2420382,3.392331116,3.535836935,36.1757893,35.39444198,11.55720146,11.28679283,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,30,0.25,2021-05-22T18:12:27+00:00,231.648,2021-05-22T18:42:27+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:00:00+00:00,12.45,37.77777778,2020|2022|2023|2024,37.90818289,1.787255997,27.94298134,28.08908424,813.9275,782.4275,69.37207421,66.49879493,201.1598502,218.3415214,3.392331116,3.679342754,36.1757893,34.61309467,11.55720146,11.0163842,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,45,0.25,2021-05-22T18:12:27+00:00,231.648,2021-05-22T18:57:27+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:00:00+00:00,12.45,37.77777778,2020|2022|2023|2024,37.88132316,2.188932616,27.94298134,28.1621357,813.9275,766.6775,69.37207421,64.57468363,201.1598502,225.4603303,3.392331116,3.822848573,36.1757893,33.83174736,11.55720146,10.74597557,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,DAY1,STOP,0,1,2021-05-22T18:17:26+00:00,231.046,2021-05-22T18:17:26+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:15:00+00:00,2.433333333,37.77777778,2020|2022|2023|2024,37.77777778,0.3263068086,27.96725065,27.96725065,808.695,808.695,69.00296026,69.00296026,204.2807543,204.2807543,3.440006938,3.440006938,35.91620836,35.91620836,11.46736571,11.46736571,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,5,0.25,2021-05-22T18:17:26+00:00,231.046,2021-05-22T18:22:26+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:15:00+00:00,2.433333333,37.77777778,2020|2022|2023|2024,37.79917179,0.7296442055,27.96725065,27.99160114,808.695,803.445,69.00296026,68.58560982,204.2807543,207.3102614,3.440006938,3.487842211,35.91620836,35.65575925,11.46736571,11.3772295,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,15,0.25,2021-05-22T18:17:26+00:00,231.046,2021-05-22T18:32:26+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:15:00+00:00,2.433333333,37.77777778,2020|2022|2023|2024,37.84718698,1.263780835,27.96725065,28.04030211,808.695,792.945,69.00296026,67.62069764,204.2807543,213.0442617,3.440006938,3.583512757,35.91620836,35.13486105,11.46736571,11.19695708,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,30,0.25,2021-05-22T18:17:26+00:00,231.046,2021-05-22T18:47:26+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:15:00+00:00,2.433333333,37.77777778,2020|2022|2023|2024,37.86401492,1.787255997,27.96725065,28.11335356,808.695,777.195,69.00296026,65.88949043,204.2807543,220.8121385,3.440006938,3.727018576,35.91620836,34.35351373,11.46736571,10.92654844,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,45,0.25,2021-05-22T18:17:26+00:00,231.046,2021-05-22T19:02:26+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:15:00+00:00,2.433333333,37.77777778,2020|2022|2023|2024,37.81563396,2.188932616,27.96725065,28.18640501,808.695,761.445,69.00296026,63.88040513,204.2807543,227.6222846,3.440006938,3.870524395,35.91620836,33.57216642,11.46736571,10.65613981,1,1,2021-05-22T16:00:00+00:00,SHORT_LINEAR_EXTRAPOLATION_MAX_60MIN,90
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,5,0.25,2021-05-22T18:17:26+00:00,231.046,2021-05-22T18:22:26+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:15:00+00:00,2.433333333,37.77777778,2020|2022|2023|2024,37.79917179,0.7296442055,27.96725065,27.99160114,808.695,803.445,69.00296026,68.58560982,204.2807543,207.3102614,3.440006938,3.487842211,35.91620836,35.65575925,11.46736571,11.3772295,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,15,0.25,2021-05-22T18:17:26+00:00,231.046,2021-05-22T18:32:26+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:15:00+00:00,2.433333333,37.77777778,2020|2022|2023|2024,37.84718698,1.263780835,27.96725065,28.04030211,808.695,792.945,69.00296026,67.62069764,204.2807543,213.0442617,3.440006938,3.583512757,35.91620836,35.13486105,11.46736571,11.19695708,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,30,0.25,2021-05-22T18:17:26+00:00,231.046,2021-05-22T18:47:26+00:00,READY_DECISION_SAFE_FORECAST,2021-05-22T18:15:00+00:00,2.433333333,37.77777778,2020|2022|2023|2024,37.86401492,1.787255997,27.96725065,28.11335356,808.695,777.195,69.00296026,65.88949043,204.2807543,220.8121385,3.440006938,3.727018576,35.91620836,34.35351373,11.46736571,10.92654844,1,1,2021-05-22T16:00:00+00:00,LINEAR_INTERPOLATION,90
