year,id,json_path,key,value_preview
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[2].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[2].timestamp,timestamp,1747501163167
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[2].car,car,51
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[3].lapNumber,lapNumber,4
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[3].laptime,laptime,39.6218
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[3].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[3].timestamp,timestamp,1747501203145
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[3].car,car,51
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[4].lapNumber,lapNumber,5
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[4].laptime,laptime,39.5566
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[4].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[4].timestamp,timestamp,1747501243134
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[4].car,car,51
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[5].lapNumber,lapNumber,6
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[5].laptime,laptime,41.8043
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[5].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[5].timestamp,timestamp,1747512684093
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[5].car,car,51
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[6].lapNumber,lapNumber,7
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[6].laptime,laptime,39.4487
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[6].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[6].timestamp,timestamp,1747512724151
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[6].car,car,51
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[7].lapNumber,lapNumber,8
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[7].laptime,laptime,40.0273
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[7].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[7].timestamp,timestamp,1747512764222
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.stints[0].laps[7].car,car,51
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.51.highestSeenFlagThisLap,highestSeenFlagThisLap,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.drivers,drivers,"[{'idx': 0, 'car': '60', 'name': 'Felix Rosenqvist'}]"
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.drivers[0].car,car,60
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.currentLap,currentLap,9
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].startLap,startLap,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].startTime,startTime,1747497448846
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].car,car,60
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps,laps,"[{'lapNumber': 1, 'laptime': 38.5713, 'driver': 0, 'flag': 'yellow', 'timestamp': 1747497448885, 'car': '60'}, {'lapNumber': 2, 'laptime': 38.5816, 'driver': 0, 'flag': 'green', 'timestamp': 1747497488801, 'car': '60'}, {'lapNumber': 3, 'laptime': 38.9564, 'driver': 0, 'flag': 'green', 'timestamp': 1747497527232, 'car': '60'}, {'lapNumber': 4, 'laptime': 38.7633, 'driver': 0, 'flag': 'green', 'timestamp': 1747497565646, 'car': '60'}, {'lapNumber': 5, 'laptime': 41.3098, 'driver': 0, 'flag': 'yel..."
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[0].lapNumber,lapNumber,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[0].laptime,laptime,38.5713
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[0].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[0].timestamp,timestamp,1747497448885
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[0].car,car,60
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[1].lapNumber,lapNumber,2
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[1].laptime,laptime,38.5816
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[1].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[1].timestamp,timestamp,1747497488801
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[1].car,car,60
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[2].lapNumber,lapNumber,3
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[2].laptime,laptime,38.9564
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[2].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[2].timestamp,timestamp,1747497527232
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[2].car,car,60
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[3].lapNumber,lapNumber,4
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[3].laptime,laptime,38.7633
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[3].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[3].timestamp,timestamp,1747497565646
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[3].car,car,60
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[4].lapNumber,lapNumber,5
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[4].laptime,laptime,41.3098
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[4].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[4].timestamp,timestamp,1747517420239
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[4].car,car,60
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[5].lapNumber,lapNumber,6
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[5].laptime,laptime,38.9715
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[5].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[5].timestamp,timestamp,1747517460273
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[5].car,car,60
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[6].lapNumber,lapNumber,7
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[6].laptime,laptime,38.9603
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[6].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[6].timestamp,timestamp,1747517498665
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[6].car,car,60
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[7].lapNumber,lapNumber,8
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[7].laptime,laptime,38.9678
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[7].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[7].timestamp,timestamp,1747517537104
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.stints[0].laps[7].car,car,60
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.60.highestSeenFlagThisLap,highestSeenFlagThisLap,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.drivers,drivers,"[{'idx': 0, 'car': '66', 'name': 'Marcus Armstrong'}]"
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.drivers[0].car,car,66
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.currentLap,currentLap,8
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].startLap,startLap,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].startTime,startTime,1747515882231
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].car,car,66
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps,laps,"[{'lapNumber': 1, 'laptime': 41.9398, 'driver': 0, 'flag': 'yellow', 'timestamp': 1747515882273, 'car': '66'}, {'lapNumber': 2, 'laptime': 39.8399, 'driver': 0, 'flag': 'green', 'timestamp': 1747515922292, 'car': '66'}, {'lapNumber': 3, 'laptime': 39.7927, 'driver': 0, 'flag': 'green', 'timestamp': 1747515962388, 'car': '66'}, {'lapNumber': 4, 'laptime': 41.631, 'driver': 0, 'flag': 'yellow', 'timestamp': 1747518211154, 'car': '66'}, {'lapNumber': 5, 'laptime': 39.1987, 'driver': 0, 'flag': 'gre..."
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[0].lapNumber,lapNumber,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[0].laptime,laptime,41.9398
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[0].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[0].timestamp,timestamp,1747515882273
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[0].car,car,66
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[1].lapNumber,lapNumber,2
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[1].laptime,laptime,39.8399
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[1].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[1].timestamp,timestamp,1747515922292
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[1].car,car,66
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[2].lapNumber,lapNumber,3
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[2].laptime,laptime,39.7927
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[2].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[2].timestamp,timestamp,1747515962388
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[2].car,car,66
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[3].lapNumber,lapNumber,4
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[3].laptime,laptime,41.631
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[3].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[3].timestamp,timestamp,1747518211154
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[3].car,car,66
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[4].lapNumber,lapNumber,5
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[4].laptime,laptime,39.1987
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[4].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[4].timestamp,timestamp,1747518251208
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[4].car,car,66
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[5].lapNumber,lapNumber,6
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[5].laptime,laptime,39.2122
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[5].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[5].timestamp,timestamp,1747518289560
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[5].car,car,66
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[6].lapNumber,lapNumber,7
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[6].laptime,laptime,40.4147
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[6].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[6].timestamp,timestamp,1747518329616
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.stints[0].laps[6].car,car,66
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.66.highestSeenFlagThisLap,highestSeenFlagThisLap,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.drivers,drivers,"[{'idx': 0, 'car': '75', 'name': 'Takuma Sato'}]"
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.drivers[0].car,car,75
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.currentLap,currentLap,11
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].startLap,startLap,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].startTime,startTime,1747500200341
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].car,car,75
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps,laps,"[{'lapNumber': 1, 'laptime': 40.9491, 'driver': 0, 'flag': 'yellow', 'timestamp': 1747500200382, 'car': '75'}, {'lapNumber': 2, 'laptime': 38.7201, 'driver': 0, 'flag': 'green', 'timestamp': 1747500238703, 'car': '75'}, {'lapNumber': 3, 'laptime': 38.7659, 'driver': 0, 'flag': 'green', 'timestamp': 1747500277043, 'car': '75'}, {'lapNumber': 4, 'laptime': 38.7847, 'driver': 0, 'flag': 'green', 'timestamp': 1747500317038, 'car': '75'}, {'lapNumber': 5, 'laptime': 38.7889, 'driver': 0, 'flag': 'gre..."
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[0].lapNumber,lapNumber,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[0].laptime,laptime,40.9491
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[0].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[0].timestamp,timestamp,1747500200382
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[0].car,car,75
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[1].lapNumber,lapNumber,2
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[1].laptime,laptime,38.7201
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[1].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[1].timestamp,timestamp,1747500238703
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[1].car,car,75
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[2].lapNumber,lapNumber,3
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[2].laptime,laptime,38.7659
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[2].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[2].timestamp,timestamp,1747500277043
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[2].car,car,75
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[3].lapNumber,lapNumber,4
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[3].laptime,laptime,38.7847
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[3].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[3].timestamp,timestamp,1747500317038
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[3].car,car,75
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[4].lapNumber,lapNumber,5
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[4].laptime,laptime,38.7889
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[4].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[4].timestamp,timestamp,1747500355354
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[4].car,car,75
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[5].lapNumber,lapNumber,6
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[5].laptime,laptime,41.0171
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[5].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[5].timestamp,timestamp,1747515606973
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[5].car,car,75
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[6].lapNumber,lapNumber,7
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[6].laptime,laptime,38.6448
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[6].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[6].timestamp,timestamp,1747515647031
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[6].car,car,75
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[7].lapNumber,lapNumber,8
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[7].laptime,laptime,38.6533
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[7].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[7].timestamp,timestamp,1747515685410
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[7].car,car,75
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[8].lapNumber,lapNumber,9
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[8].laptime,laptime,38.8416
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[8].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[8].timestamp,timestamp,1747515725518
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[8].car,car,75
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[9].lapNumber,lapNumber,10
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[9].laptime,laptime,38.7554
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[9].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[9].timestamp,timestamp,1747515762209
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.stints[0].laps[9].car,car,75
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.75.highestSeenFlagThisLap,highestSeenFlagThisLap,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.drivers,drivers,"[{'idx': 0, 'car': '76', 'name': 'Conor Daly'}]"
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.drivers[0].car,car,76
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.currentLap,currentLap,16
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].startLap,startLap,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].startTime,startTime,1747497112373
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].car,car,76
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps,laps,"[{'lapNumber': 1, 'laptime': 41.8047, 'driver': 0, 'flag': 'yellow', 'timestamp': 1747497112415, 'car': '76'}, {'lapNumber': 2, 'laptime': 38.8295, 'driver': 0, 'flag': 'green', 'timestamp': 1747497150816, 'car': '76'}, {'lapNumber': 3, 'laptime': 38.8616, 'driver': 0, 'flag': 'green', 'timestamp': 1747497190777, 'car': '76'}, {'lapNumber': 4, 'laptime': 38.8684, 'driver': 0, 'flag': 'green', 'timestamp': 1747497229179, 'car': '76'}, {'lapNumber': 5, 'laptime': 38.8833, 'driver': 0, 'flag': 'gre..."
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[0].lapNumber,lapNumber,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[0].laptime,laptime,41.8047
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[0].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[0].timestamp,timestamp,1747497112415
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[0].car,car,76
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[1].lapNumber,lapNumber,2
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[1].laptime,laptime,38.8295
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[1].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[1].timestamp,timestamp,1747497150816
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[1].car,car,76
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[2].lapNumber,lapNumber,3
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[2].laptime,laptime,38.8616
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[2].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[2].timestamp,timestamp,1747497190777
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[2].car,car,76
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[3].lapNumber,lapNumber,4
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[3].laptime,laptime,38.8684
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[3].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[3].timestamp,timestamp,1747497229179
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[3].car,car,76
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[4].lapNumber,lapNumber,5
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[4].laptime,laptime,38.8833
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[4].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[4].timestamp,timestamp,1747497267585
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[4].car,car,76
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[5].lapNumber,lapNumber,6
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[5].laptime,laptime,41.8583
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.76.stints[0].laps[5].driver,driver,0
