year,file,page,line_no,section,section_length_miles,section_rank,car_number,driver_name,cet,session_elapsed,session_elapsed_s,reported_section_value,lap_number,raw_line,driver_key,car_key,entrant_key,elapsed_order_within_year
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,26,41,FS to SF,0.254165,35,51,"Abel, Jacob (R)",D/H/F,00:04.0001,4.0001,228.743,4,"35 51 Abel, Jacob (R) D/H/F 00:04.0001 228.743 4",abeljacob,51,abeljacob__51,731
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,7,T1 to T2,0.624998,1,3,"McLaughlin, Scott",D/C/F,00:09.6571,9.6571,232.988,1,"1 3 McLaughlin, Scott D/C/F 00:09.6571 232.988 1",mclaughlinscott,3,mclaughlinscott__3,1068
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,8,T1 to T2,0.624998,2,5,"O'Ward, Pato",D/C/F,00:09.6812,9.6812,232.408,1,"2 5 O'Ward, Pato D/C/F 00:09.6812 232.408 1",owardpato,5,owardpato__5,1072
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,9,T1 to T2,0.624998,3,60,"Rosenqvist, Felix",D/H/F,00:09.6824,9.6824,232.38,2,"3 60 Rosenqvist, Felix D/H/F 00:09.6824 232.380 2",rosenqvistfelix,60,rosenqvistfelix__60,1074
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,10,T1 to T2,0.624998,4,83,"Shwartzman, Robert (R)",D/C/F,00:09.6834,9.6834,232.356,1,"4 83 Shwartzman, Robert (R) D/C/F 00:09.6834 232.356 1",shwartzmanrobert,83,shwartzmanrobert__83,1075
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,11,T1 to T2,0.624998,5,10,"Palou, Alex",D/H/F,00:09.6868,9.6868,232.274,2,"5 10 Palou, Alex D/H/F 00:09.6868 232.274 2",paloualex,10,paloualex__10,1076
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,12,T1 to T2,0.624998,6,75,"Sato, Takuma",D/H/F,00:09.6971,9.6971,232.027,7,"6 75 Sato, Takuma D/H/F 00:09.6971 232.027 7",satotakuma,75,satotakuma__75,1077
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,13,T1 to T2,0.624998,7,2,"Newgarden, Josef",D/C/F,00:09.7006,9.7006,231.944,2,"7 2 Newgarden, Josef D/C/F 00:09.7006 231.944 2",newgardenjosef,2,newgardenjosef__2,1078
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,14,T1 to T2,0.624998,8,33,"Carpenter, Ed",D/C/F,00:09.7013,9.7013,231.927,1,"8 33 Carpenter, Ed D/C/F 00:09.7013 231.927 1",carpentered,33,carpentered__33,1079
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,15,T1 to T2,0.624998,9,12,"Power, Will",D/C/F,00:09.7031,9.7031,231.884,3,"9 12 Power, Will D/C/F 00:09.7031 231.884 3",powerwill,12,powerwill__12,1080
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,16,T1 to T2,0.624998,10,8,"Simpson, Kyffin",D/H/F,00:09.7033,9.7033,231.879,7,"10 8 Simpson, Kyffin D/H/F 00:09.7033 231.879 7",simpsonkyffin,8,simpsonkyffin__8,1081
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,17,T1 to T2,0.624998,11,4,"Malukas, David",D/C/F,00:09.7060,9.706,231.815,8,"11 4 Malukas, David D/C/F 00:09.7060 231.815 8",malukasdavid,4,malukasdavid__4,1082
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,18,T1 to T2,0.624998,12,7,"Lundgaard, Christian",D/C/F,00:09.7091,9.7091,231.741,8,"12 7 Lundgaard, Christian D/C/F 00:09.7091 231.741 8",lundgaardchristian,7,lundgaardchristian__7,1083
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,19,T1 to T2,0.624998,13,9,"Dixon, Scott",D/H/F,00:09.7118,9.7118,231.676,4,"13 9 Dixon, Scott D/H/F 00:09.7118 231.676 4",dixonscott,9,dixonscott__9,1084
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,20,T1 to T2,0.624998,14,28,"Ericsson, Marcus",D/H/F,00:09.7123,9.7123,231.664,2,"14 28 Ericsson, Marcus D/H/F 00:09.7123 231.664 2",ericssonmarcus,28,ericssonmarcus__28,1085
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,21,T1 to T2,0.624998,15,20,"Rossi, Alexander",D/C/F,00:09.7160,9.716,231.576,1,"15 20 Rossi, Alexander D/C/F 00:09.7160 231.576 1",rossialexander,20,rossialexander__20,1087
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,22,T1 to T2,0.624998,16,17,"Larson, Kyle",D/C/F,00:09.7232,9.7232,231.405,7,"16 17 Larson, Kyle D/C/F 00:09.7232 231.405 7",larsonkyle,17,larsonkyle__17,1088
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,23,T1 to T2,0.624998,17,27,"Kirkwood, Kyle",D/H/F,00:09.7234,9.7234,231.4,1,"17 27 Kirkwood, Kyle D/H/F 00:09.7234 231.400 1",kirkwoodkyle,27,kirkwoodkyle__27,1089
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,24,T1 to T2,0.624998,18,76,"Daly, Conor",D/C/F,00:09.7321,9.7321,231.193,7,"18 76 Daly, Conor D/C/F 00:09.7321 231.193 7",dalyconor,76,dalyconor__76,1090
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,25,T1 to T2,0.624998,19,14,"Ferrucci, Santino",D/C/F,00:09.7339,9.7339,231.15,1,"19 14 Ferrucci, Santino D/C/F 00:09.7339 231.150 1",ferruccisantino,14,ferruccisantino__14,1091
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,26,T1 to T2,0.624998,20,30,"DeFrancesco, Devlin",D/H/F,00:09.7345,9.7345,231.136,1,"20 30 DeFrancesco, Devlin D/H/F 00:09.7345 231.136 1",defrancescodevlin,30,defrancescodevlin__30,1092
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,27,T1 to T2,0.624998,21,21,"Rasmussen, Christian",D/C/F,00:09.7376,9.7376,231.062,4,"21 21 Rasmussen, Christian D/C/F 00:09.7376 231.062 4",rasmussenchristian,21,rasmussenchristian__21,1093
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,28,T1 to T2,0.624998,22,77,"Robb, Sting Ray",D/C/F,00:09.7460,9.746,230.863,7,"22 77 Robb, Sting Ray D/C/F 00:09.7460 230.863 7",robbstingray,77,robbstingray__77,1094
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,29,T1 to T2,0.624998,23,24,"Harvey, Jack",D/C/F,00:09.7480,9.748,230.816,1,"23 24 Harvey, Jack D/C/F 00:09.7480 230.816 1",harveyjack,24,harveyjack__24,1095
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,30,T1 to T2,0.624998,24,6,"Siegel, Nolan (R)",D/C/F,00:09.7632,9.7632,230.456,7,"24 6 Siegel, Nolan (R) D/C/F 00:09.7632 230.456 7",siegelnolan,6,siegelnolan__6,1102
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,31,T1 to T2,0.624998,25,90,"Ilott, Callum",D/C/F,00:09.7654,9.7654,230.405,1,"25 90 Ilott, Callum D/C/F 00:09.7654 230.405 1",ilottcallum,90,ilottcallum__90,1103
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,32,T1 to T2,0.624998,26,45,"Foster, Louis (R)",D/H/F,00:09.7669,9.7669,230.369,2,"26 45 Foster, Louis (R) D/H/F 00:09.7669 230.369 2",fosterlouis,45,fosterlouis__45,1105
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,33,T1 to T2,0.624998,27,06,"Castroneves, Helio",D/H/F,00:09.7680,9.768,230.343,7,"27 06 Castroneves, Helio D/H/F 00:09.7680 230.343 7",castroneveshelio,06,castroneveshelio__06,1106
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,34,T1 to T2,0.624998,28,98,"Andretti, Marco",D/H/F,00:09.7851,9.7851,229.941,4,"28 98 Andretti, Marco D/H/F 00:09.7851 229.941 4",andrettimarco,98,andrettimarco__98,1113
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,35,T1 to T2,0.624998,29,23,"Hunter-Reay, Ryan",D/C/F,00:09.7927,9.7927,229.762,3,"29 23 Hunter-Reay, Ryan D/C/F 00:09.7927 229.762 3",hunterreayryan,23,hunterreayryan__23,1118
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,36,T1 to T2,0.624998,30,18,"Veekay, Rinus",D/H/F,00:09.7963,9.7963,229.678,7,"30 18 Veekay, Rinus D/H/F 00:09.7963 229.678 7",veekayrinus,18,veekayrinus__18,1120
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,37,T1 to T2,0.624998,31,26,"Herta, Colton",D/H/F,00:09.7970,9.797,229.661,4,"31 26 Herta, Colton D/H/F 00:09.7970 229.661 4",hertacolton,26,hertacolton__26,1121
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,38,T1 to T2,0.624998,32,15,"Rahal, Graham",D/H/F,00:09.8011,9.8011,229.565,2,"32 15 Rahal, Graham D/H/F 00:09.8011 229.565 2",rahalgraham,15,rahalgraham__15,1123
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,39,T1 to T2,0.624998,33,66,"Armstrong, Marcus",D/H/F,00:09.8512,9.8512,228.398,5,"33 66 Armstrong, Marcus D/H/F 00:09.8512 228.398 5",armstrongmarcus,66,armstrongmarcus__66,1135
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,40,T1 to T2,0.624998,34,66,"Armstrong, Marcus",D/H/F,00:09.8512,9.8512,228.398,6,"34 66 Armstrong, Marcus D/H/F 00:09.8512 228.398 6",armstrongmarcus,66,armstrongmarcus__66,1135
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,27,41,T1 to T2,0.624998,35,51,"Abel, Jacob (R)",D/H/F,00:09.8843,9.8843,227.633,7,"35 51 Abel, Jacob (R) D/H/F 00:09.8843 227.633 7",abeljacob,51,abeljacob__51,1142
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,7,T2 to T3,0.624998,1,60,"Rosenqvist, Felix",D/H/F,00:09.5117,9.5117,236.55,1,"1 60 Rosenqvist, Felix D/H/F 00:09.5117 236.550 1",rosenqvistfelix,60,rosenqvistfelix__60,1033
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,8,T2 to T3,0.624998,2,4,"Malukas, David",D/C/F,00:09.5148,9.5148,236.473,7,"2 4 Malukas, David D/C/F 00:09.5148 236.473 7",malukasdavid,4,malukasdavid__4,1034
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,9,T2 to T3,0.624998,3,2,"Newgarden, Josef",D/C/F,00:09.5178,9.5178,236.398,2,"3 2 Newgarden, Josef D/C/F 00:09.5178 236.398 2",newgardenjosef,2,newgardenjosef__2,1035
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,10,T2 to T3,0.624998,4,3,"McLaughlin, Scott",D/C/F,00:09.5242,9.5242,236.24,3,"4 3 McLaughlin, Scott D/C/F 00:09.5242 236.240 3",mclaughlinscott,3,mclaughlinscott__3,1036
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,11,T2 to T3,0.624998,5,5,"O'Ward, Pato",D/C/F,00:09.5330,9.533,236.021,1,"5 5 O'Ward, Pato D/C/F 00:09.5330 236.021 1",owardpato,5,owardpato__5,1038
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,12,T2 to T3,0.624998,6,20,"Rossi, Alexander",D/C/F,00:09.5338,9.5338,236.002,13,"6 20 Rossi, Alexander D/C/F 00:09.5338 236.002 13",rossialexander,20,rossialexander__20,1039
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,13,T2 to T3,0.624998,7,9,"Dixon, Scott",D/H/F,00:09.5369,9.5369,235.925,4,"7 9 Dixon, Scott D/H/F 00:09.5369 235.925 4",dixonscott,9,dixonscott__9,1040
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,14,T2 to T3,0.624998,8,75,"Sato, Takuma",D/H/F,00:09.5413,9.5413,235.816,8,"8 75 Sato, Takuma D/H/F 00:09.5413 235.816 8",satotakuma,75,satotakuma__75,1041
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,15,T2 to T3,0.624998,9,10,"Palou, Alex",D/H/F,00:09.5423,9.5423,235.791,2,"9 10 Palou, Alex D/H/F 00:09.5423 235.791 2",paloualex,10,paloualex__10,1042
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,16,T2 to T3,0.624998,10,12,"Power, Will",D/C/F,00:09.5470,9.547,235.675,1,"10 12 Power, Will D/C/F 00:09.5470 235.675 1",powerwill,12,powerwill__12,1043
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,17,T2 to T3,0.624998,11,14,"Ferrucci, Santino",D/C/F,00:09.5473,9.5473,235.668,13,"11 14 Ferrucci, Santino D/C/F 00:09.5473 235.668 13",ferruccisantino,14,ferruccisantino__14,1044
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,18,T2 to T3,0.624998,12,33,"Carpenter, Ed",D/C/F,00:09.5503,9.5503,235.594,1,"12 33 Carpenter, Ed D/C/F 00:09.5503 235.594 1",carpentered,33,carpentered__33,1045
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,19,T2 to T3,0.624998,13,83,"Shwartzman, Robert (R)",D/C/F,00:09.5520,9.552,235.552,1,"13 83 Shwartzman, Robert (R) D/C/F 00:09.5520 235.552 1",shwartzmanrobert,83,shwartzmanrobert__83,1046
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,20,T2 to T3,0.624998,14,21,"Rasmussen, Christian",D/C/F,00:09.5639,9.5639,235.259,1,"14 21 Rasmussen, Christian D/C/F 00:09.5639 235.259 1",rasmussenchristian,21,rasmussenchristian__21,1047
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,21,T2 to T3,0.624998,15,7,"Lundgaard, Christian",D/C/F,00:09.5647,9.5647,235.239,8,"15 7 Lundgaard, Christian D/C/F 00:09.5647 235.239 8",lundgaardchristian,7,lundgaardchristian__7,1048
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,22,T2 to T3,0.624998,16,06,"Castroneves, Helio",D/H/F,00:09.5817,9.5817,234.822,7,"16 06 Castroneves, Helio D/H/F 00:09.5817 234.822 7",castroneveshelio,06,castroneveshelio__06,1049
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,23,T2 to T3,0.624998,17,28,"Ericsson, Marcus",D/H/F,00:09.5834,9.5834,234.78,1,"17 28 Ericsson, Marcus D/H/F 00:09.5834 234.780 1",ericssonmarcus,28,ericssonmarcus__28,1050
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,24,T2 to T3,0.624998,18,90,"Ilott, Callum",D/C/F,00:09.5850,9.585,234.741,1,"18 90 Ilott, Callum D/C/F 00:09.5850 234.741 1",ilottcallum,90,ilottcallum__90,1051
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,25,T2 to T3,0.624998,19,17,"Larson, Kyle",D/C/F,00:09.5851,9.5851,234.739,7,"19 17 Larson, Kyle D/C/F 00:09.5851 234.739 7",larsonkyle,17,larsonkyle__17,1052
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,26,T2 to T3,0.624998,20,76,"Daly, Conor",D/C/F,00:09.5881,9.5881,234.665,13,"20 76 Daly, Conor D/C/F 00:09.5881 234.665 13",dalyconor,76,dalyconor__76,1053
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,27,T2 to T3,0.624998,21,8,"Simpson, Kyffin",D/H/F,00:09.5889,9.5889,234.646,1,"21 8 Simpson, Kyffin D/H/F 00:09.5889 234.646 1",simpsonkyffin,8,simpsonkyffin__8,1054
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,28,T2 to T3,0.624998,22,30,"DeFrancesco, Devlin",D/H/F,00:09.5922,9.5922,234.565,7,"22 30 DeFrancesco, Devlin D/H/F 00:09.5922 234.565 7",defrancescodevlin,30,defrancescodevlin__30,1055
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,29,T2 to T3,0.624998,23,45,"Foster, Louis (R)",D/H/F,00:09.5989,9.5989,234.401,7,"23 45 Foster, Louis (R) D/H/F 00:09.5989 234.401 7",fosterlouis,45,fosterlouis__45,1056
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,30,T2 to T3,0.624998,24,77,"Robb, Sting Ray",D/C/F,00:09.6032,9.6032,234.296,7,"24 77 Robb, Sting Ray D/C/F 00:09.6032 234.296 7",robbstingray,77,robbstingray__77,1057
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,31,T2 to T3,0.624998,25,27,"Kirkwood, Kyle",D/H/F,00:09.6039,9.6039,234.279,1,"25 27 Kirkwood, Kyle D/H/F 00:09.6039 234.279 1",kirkwoodkyle,27,kirkwoodkyle__27,1058
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,32,T2 to T3,0.624998,26,6,"Siegel, Nolan (R)",D/C/F,00:09.6190,9.619,233.911,1,"26 6 Siegel, Nolan (R) D/C/F 00:09.6190 233.911 1",siegelnolan,6,siegelnolan__6,1060
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,33,T2 to T3,0.624998,27,24,"Harvey, Jack",D/C/F,00:09.6218,9.6218,233.843,1,"27 24 Harvey, Jack D/C/F 00:09.6218 233.843 1",harveyjack,24,harveyjack__24,1061
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,34,T2 to T3,0.624998,28,15,"Rahal, Graham",D/H/F,00:09.6228,9.6228,233.819,7,"28 15 Rahal, Graham D/H/F 00:09.6228 233.819 7",rahalgraham,15,rahalgraham__15,1062
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,35,T2 to T3,0.624998,29,23,"Hunter-Reay, Ryan",D/C/F,00:09.6303,9.6303,233.637,7,"29 23 Hunter-Reay, Ryan D/C/F 00:09.6303 233.637 7",hunterreayryan,23,hunterreayryan__23,1063
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,36,T2 to T3,0.624998,30,98,"Andretti, Marco",D/H/F,00:09.6337,9.6337,233.554,2,"30 98 Andretti, Marco D/H/F 00:09.6337 233.554 2",andrettimarco,98,andrettimarco__98,1065
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,37,T2 to T3,0.624998,31,26,"Herta, Colton",D/H/F,00:09.6407,9.6407,233.385,5,"31 26 Herta, Colton D/H/F 00:09.6407 233.385 5",hertacolton,26,hertacolton__26,1066
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,38,T2 to T3,0.624998,32,18,"Veekay, Rinus",D/H/F,00:09.6711,9.6711,232.651,8,"32 18 Veekay, Rinus D/H/F 00:09.6711 232.651 8",veekayrinus,18,veekayrinus__18,1070
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,39,T2 to T3,0.624998,33,66,"Armstrong, Marcus",D/H/F,00:09.6808,9.6808,232.418,6,"33 66 Armstrong, Marcus D/H/F 00:09.6808 232.418 6",armstrongmarcus,66,armstrongmarcus__66,1071
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,28,40,T2 to T3,0.624998,34,51,"Abel, Jacob (R)",D/H/F,00:09.7136,9.7136,231.633,7,"34 51 Abel, Jacob (R) D/H/F 00:09.7136 231.633 7",abeljacob,51,abeljacob__51,1086
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,7,T3 to T4,0.624998,1,10,"Palou, Alex",D/H/F,00:09.7490,9.749,230.792,4,"1 10 Palou, Alex D/H/F 00:09.7490 230.792 4",paloualex,10,paloualex__10,1096
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,8,T3 to T4,0.624998,2,4,"Malukas, David",D/C/F,00:09.7537,9.7537,230.681,7,"2 4 Malukas, David D/C/F 00:09.7537 230.681 7",malukasdavid,4,malukasdavid__4,1097
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,9,T3 to T4,0.624998,3,9,"Dixon, Scott",D/H/F,00:09.7554,9.7554,230.641,1,"3 9 Dixon, Scott D/H/F 00:09.7554 230.641 1",dixonscott,9,dixonscott__9,1098
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,10,T3 to T4,0.624998,4,83,"Shwartzman, Robert (R)",D/C/F,00:09.7555,9.7555,230.638,1,"4 83 Shwartzman, Robert (R) D/C/F 00:09.7555 230.638 1",shwartzmanrobert,83,shwartzmanrobert__83,1099
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,11,T3 to T4,0.624998,5,2,"Newgarden, Josef",D/C/F,00:09.7586,9.7586,230.565,3,"5 2 Newgarden, Josef D/C/F 00:09.7586 230.565 3",newgardenjosef,2,newgardenjosef__2,1101
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,12,T3 to T4,0.624998,6,75,"Sato, Takuma",D/H/F,00:09.7664,9.7664,230.381,7,"6 75 Sato, Takuma D/H/F 00:09.7664 230.381 7",satotakuma,75,satotakuma__75,1104
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,13,T3 to T4,0.624998,7,77,"Robb, Sting Ray",D/C/F,00:09.7700,9.77,230.296,7,"7 77 Robb, Sting Ray D/C/F 00:09.7700 230.296 7",robbstingray,77,robbstingray__77,1107
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,14,T3 to T4,0.624998,8,14,"Ferrucci, Santino",D/C/F,00:09.7706,9.7706,230.282,13,"8 14 Ferrucci, Santino D/C/F 00:09.7706 230.282 13",ferruccisantino,14,ferruccisantino__14,1108
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,15,T3 to T4,0.624998,9,5,"O'Ward, Pato",D/C/F,00:09.7717,9.7717,230.256,4,"9 5 O'Ward, Pato D/C/F 00:09.7717 230.256 4",owardpato,5,owardpato__5,1109
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,16,T3 to T4,0.624998,10,60,"Rosenqvist, Felix",D/H/F,00:09.7737,9.7737,230.209,1,"10 60 Rosenqvist, Felix D/H/F 00:09.7737 230.209 1",rosenqvistfelix,60,rosenqvistfelix__60,1110
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,17,T3 to T4,0.624998,11,20,"Rossi, Alexander",D/C/F,00:09.7794,9.7794,230.075,13,"11 20 Rossi, Alexander D/C/F 00:09.7794 230.075 13",rossialexander,20,rossialexander__20,1111
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,18,T3 to T4,0.624998,12,3,"McLaughlin, Scott",D/C/F,00:09.7817,9.7817,230.021,3,"12 3 McLaughlin, Scott D/C/F 00:09.7817 230.021 3",mclaughlinscott,3,mclaughlinscott__3,1112
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,19,T3 to T4,0.624998,13,30,"DeFrancesco, Devlin",D/H/F,00:09.7853,9.7853,229.936,7,"13 30 DeFrancesco, Devlin D/H/F 00:09.7853 229.936 7",defrancescodevlin,30,defrancescodevlin__30,1114
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,20,T3 to T4,0.624998,14,28,"Ericsson, Marcus",D/H/F,00:09.7867,9.7867,229.903,1,"14 28 Ericsson, Marcus D/H/F 00:09.7867 229.903 1",ericssonmarcus,28,ericssonmarcus__28,1116
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,21,T3 to T4,0.624998,15,12,"Power, Will",D/C/F,00:09.7876,9.7876,229.882,1,"15 12 Power, Will D/C/F 00:09.7876 229.882 1",powerwill,12,powerwill__12,1117
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,22,T3 to T4,0.624998,16,76,"Daly, Conor",D/C/F,00:09.7939,9.7939,229.734,13,"16 76 Daly, Conor D/C/F 00:09.7939 229.734 13",dalyconor,76,dalyconor__76,1119
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,23,T3 to T4,0.624998,17,45,"Foster, Louis (R)",D/H/F,00:09.7995,9.7995,229.603,7,"17 45 Foster, Louis (R) D/H/F 00:09.7995 229.603 7",fosterlouis,45,fosterlouis__45,1122
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,24,T3 to T4,0.624998,18,7,"Lundgaard, Christian",D/C/F,00:09.8103,9.8103,229.35,4,"18 7 Lundgaard, Christian D/C/F 00:09.8103 229.350 4",lundgaardchristian,7,lundgaardchristian__7,1124
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,25,T3 to T4,0.624998,19,33,"Carpenter, Ed",D/C/F,00:09.8153,9.8153,229.233,9,"19 33 Carpenter, Ed D/C/F 00:09.8153 229.233 9",carpentered,33,carpentered__33,1125
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,26,T3 to T4,0.624998,20,17,"Larson, Kyle",D/C/F,00:09.8158,9.8158,229.222,7,"20 17 Larson, Kyle D/C/F 00:09.8158 229.222 7",larsonkyle,17,larsonkyle__17,1126
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,27,T3 to T4,0.624998,21,21,"Rasmussen, Christian",D/C/F,00:09.8220,9.822,229.077,1,"21 21 Rasmussen, Christian D/C/F 00:09.8220 229.077 1",rasmussenchristian,21,rasmussenchristian__21,1128
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,28,T3 to T4,0.624998,22,8,"Simpson, Kyffin",D/H/F,00:09.8223,9.8223,229.07,1,"22 8 Simpson, Kyffin D/H/F 00:09.8223 229.070 1",simpsonkyffin,8,simpsonkyffin__8,1129
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,29,T3 to T4,0.624998,23,90,"Ilott, Callum",D/C/F,00:09.8241,9.8241,229.028,10,"23 90 Ilott, Callum D/C/F 00:09.8241 229.028 10",ilottcallum,90,ilottcallum__90,1130
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,30,T3 to T4,0.624998,24,27,"Kirkwood, Kyle",D/H/F,00:09.8293,9.8293,228.907,1,"24 27 Kirkwood, Kyle D/H/F 00:09.8293 228.907 1",kirkwoodkyle,27,kirkwoodkyle__27,1131
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,31,T3 to T4,0.624998,25,6,"Siegel, Nolan (R)",D/C/F,00:09.8308,9.8308,228.872,1,"25 6 Siegel, Nolan (R) D/C/F 00:09.8308 228.872 1",siegelnolan,6,siegelnolan__6,1132
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,32,T3 to T4,0.624998,26,24,"Harvey, Jack",D/C/F,00:09.8400,9.84,228.658,1,"26 24 Harvey, Jack D/C/F 00:09.8400 228.658 1",harveyjack,24,harveyjack__24,1133
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,33,T3 to T4,0.624998,27,06,"Castroneves, Helio",D/H/F,00:09.8484,9.8484,228.463,7,"27 06 Castroneves, Helio D/H/F 00:09.8484 228.463 7",castroneveshelio,06,castroneveshelio__06,1134
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,34,T3 to T4,0.624998,28,23,"Hunter-Reay, Ryan",D/C/F,00:09.8597,9.8597,228.201,1,"28 23 Hunter-Reay, Ryan D/C/F 00:09.8597 228.201 1",hunterreayryan,23,hunterreayryan__23,1136
