year,entrant_key,driver_name,car_number,session_elapsed,session_elapsed_s,lap_number,section_count,page_count
2025,mclaughlinscott__3,"McLaughlin, Scott",3,00:02.9477,2.9477,3,1,1
2025,hunterreayryan__23,"Hunter-Reay, Ryan",23,00:02.9479,2.9479,1,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:02.9496,2.9496,7,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:02.9497,2.9497,21,1,1
2025,robbstingray__77,"Robb, Sting Ray",77,00:02.9497,2.9497,7,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:02.9498,2.9498,6,1,1
2025,defrancescodevlin__30,"DeFrancesco, Devlin",30,00:02.9498,2.9498,7,1,1
2025,dalyconor__76,"Daly, Conor",76,00:02.9508,2.9508,14,1,1
2025,rahalgraham__15,"Rahal, Graham",15,00:02.9510,2.951,7,1,1
2025,ilottcallum__90,"Ilott, Callum",90,00:02.9514,2.9514,1,1,1
2025,harveyjack__24,"Harvey, Jack",24,00:02.9532,2.9532,1,1,1
2025,siegelnolan__6,"Siegel, Nolan (R)",6,00:02.9532,2.9532,7,1,1
2025,fosterlouis__45,"Foster, Louis (R)",45,00:02.9538,2.9538,2,1,1
2025,fosterlouis__45,"Foster, Louis (R)",45,00:02.9540,2.954,7,1,1
2025,lundgaardchristian__7,"Lundgaard, Christian",7,00:02.9541,2.9541,4,1,1
2025,hertacolton__26,"Herta, Colton",26,00:02.9551,2.9551,3,1,1
2025,castroneveshelio__06,"Castroneves, Helio",06,00:02.9553,2.9553,7,1,1
2025,veekayrinus__18,"Veekay, Rinus",18,00:02.9558,2.9558,8,1,1
2025,carpentered__33,"Carpenter, Ed",33,00:02.9570,2.957,1,1,1
2025,ilottcallum__90,"Ilott, Callum",90,00:02.9583,2.9583,4,1,1
2025,simpsonkyffin__8,"Simpson, Kyffin",8,00:02.9586,2.9586,1,1,1
2025,larsonkyle__17,"Larson, Kyle",17,00:02.9598,2.9598,7,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:02.9606,2.9606,4,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:02.9617,2.9617,5,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:02.9617,2.9617,1,1,1
2025,kirkwoodkyle__27,"Kirkwood, Kyle",27,00:02.9623,2.9623,1,1,1
2025,hunterreayryan__23,"Hunter-Reay, Ryan",23,00:02.9627,2.9627,3,1,1
2025,veekayrinus__18,"Veekay, Rinus",18,00:02.9627,2.9627,7,1,1
2025,abeljacob__51,"Abel, Jacob (R)",51,00:02.9640,2.964,7,1,1
2025,siegelnolan__6,"Siegel, Nolan (R)",6,00:02.9645,2.9645,3,1,1
2025,castroneveshelio__06,"Castroneves, Helio",06,00:02.9646,2.9646,10,1,1
2025,hertacolton__26,"Herta, Colton",26,00:02.9655,2.9655,4,1,1
2025,harveyjack__24,"Harvey, Jack",24,00:02.9665,2.9665,1,1,1
2025,rahalgraham__15,"Rahal, Graham",15,00:02.9665,2.9665,2,1,1
2025,hunterreayryan__23,"Hunter-Reay, Ryan",23,00:02.9689,2.9689,1,1,1
2025,hertacolton__26,"Herta, Colton",26,00:02.9728,2.9728,0,1,1
2025,veekayrinus__18,"Veekay, Rinus",18,00:02.9738,2.9738,8,1,1
2025,rahalgraham__15,"Rahal, Graham",15,00:02.9744,2.9744,7,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:02.9781,2.9781,5,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:02.9782,2.9782,5,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:02.9790,2.979,19,1,1
2025,abeljacob__51,"Abel, Jacob (R)",51,00:02.9830,2.983,7,2,2
2025,abeljacob__51,"Abel, Jacob (R)",51,00:03.0125,3.0125,4,1,1
2025,shwartzmanrobert__83,"Shwartzman, Robert (R)",83,00:03.8934,3.8934,1,1,1
2025,mclaughlinscott__3,"McLaughlin, Scott",3,00:03.8949,3.8949,3,1,1
2025,rosenqvistfelix__60,"Rosenqvist, Felix",60,00:03.8995,3.8995,2,1,1
2025,newgardenjosef__2,"Newgarden, Josef",2,00:03.9010,3.901,3,1,1
2025,owardpato__5,"O'Ward, Pato",5,00:03.9022,3.9022,3,1,1
2025,paloualex__10,"Palou, Alex",10,00:03.9038,3.9038,1,1,1
2025,paloualex__10,"Palou, Alex",10,00:03.9038,3.9038,3,1,1
2025,powerwill__12,"Power, Will",12,00:03.9056,3.9056,2,1,1
2025,ericssonmarcus__28,"Ericsson, Marcus",28,00:03.9078,3.9078,3,1,1
2025,satotakuma__75,"Sato, Takuma",75,00:03.9084,3.9084,1,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:03.9087,3.9087,1,1,1
2025,defrancescodevlin__30,"DeFrancesco, Devlin",30,00:03.9100,3.91,7,1,1
2025,dixonscott__9,"Dixon, Scott",9,00:03.9104,3.9104,1,1,1
2025,rossialexander__20,"Rossi, Alexander",20,00:03.9115,3.9115,1,1,1
2025,malukasdavid__4,"Malukas, David",4,00:03.9138,3.9138,7,1,1
2025,kirkwoodkyle__27,"Kirkwood, Kyle",27,00:03.9173,3.9173,1,1,1
2025,simpsonkyffin__8,"Simpson, Kyffin",8,00:03.9178,3.9178,1,1,1
2025,ferruccisantino__14,"Ferrucci, Santino",14,00:03.9199,3.9199,13,1,1
2025,carpentered__33,"Carpenter, Ed",33,00:03.9207,3.9207,0,1,1
2025,robbstingray__77,"Robb, Sting Ray",77,00:03.9207,3.9207,1,1,1
2025,dalyconor__76,"Daly, Conor",76,00:03.9259,3.9259,3,1,1
2025,hertacolton__26,"Herta, Colton",26,00:03.9278,3.9278,0,1,1
2025,lundgaardchristian__7,"Lundgaard, Christian",7,00:03.9289,3.9289,7,1,1
2025,fosterlouis__45,"Foster, Louis (R)",45,00:03.9310,3.931,4,1,1
2025,harveyjack__24,"Harvey, Jack",24,00:03.9311,3.9311,4,1,1
2025,larsonkyle__17,"Larson, Kyle",17,00:03.9318,3.9318,7,1,1
2025,ilottcallum__90,"Ilott, Callum",90,00:03.9324,3.9324,4,1,1
2025,siegelnolan__6,"Siegel, Nolan (R)",6,00:03.9391,3.9391,3,1,1
2025,hunterreayryan__23,"Hunter-Reay, Ryan",23,00:03.9395,3.9395,4,1,1
2025,rahalgraham__15,"Rahal, Graham",15,00:03.9417,3.9417,0,1,1
2025,veekayrinus__18,"Veekay, Rinus",18,00:03.9418,3.9418,7,1,1
2025,castroneveshelio__06,"Castroneves, Helio",06,00:03.9471,3.9471,0,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:03.9472,3.9472,21,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:03.9681,3.9681,6,1,1
2025,abeljacob__51,"Abel, Jacob (R)",51,00:04.0001,4.0001,4,1,1
2025,newgardenjosef__2,"Newgarden, Josef",2,00:04.7281,4.7281,1,1,1
2025,malukasdavid__4,"Malukas, David",4,00:04.7292,4.7292,7,1,1
2025,rosenqvistfelix__60,"Rosenqvist, Felix",60,00:04.7296,4.7296,1,1,1
2025,mclaughlinscott__3,"McLaughlin, Scott",3,00:04.7319,4.7319,3,1,1
2025,rossialexander__20,"Rossi, Alexander",20,00:04.7348,4.7348,13,1,1
2025,ferruccisantino__14,"Ferrucci, Santino",14,00:04.7359,4.7359,13,1,1
2025,dixonscott__9,"Dixon, Scott",9,00:04.7382,4.7382,4,1,1
2025,paloualex__10,"Palou, Alex",10,00:04.7404,4.7404,4,1,1
2025,owardpato__5,"O'Ward, Pato",5,00:04.7442,4.7442,1,1,1
2025,satotakuma__75,"Sato, Takuma",75,00:04.7449,4.7449,8,1,1
2025,powerwill__12,"Power, Will",12,00:04.7475,4.7475,1,1,1
2025,carpentered__33,"Carpenter, Ed",33,00:04.7480,4.748,1,1,1
2025,shwartzmanrobert__83,"Shwartzman, Robert (R)",83,00:04.7498,4.7498,2,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:04.7500,4.75,1,1,1
2025,defrancescodevlin__30,"DeFrancesco, Devlin",30,00:04.7529,4.7529,7,1,1
2025,lundgaardchristian__7,"Lundgaard, Christian",7,00:04.7536,4.7536,8,1,1
2025,ericssonmarcus__28,"Ericsson, Marcus",28,00:04.7562,4.7562,1,1,1
2025,ilottcallum__90,"Ilott, Callum",90,00:04.7578,4.7578,1,1,1
2025,larsonkyle__17,"Larson, Kyle",17,00:04.7598,4.7598,9,1,1
2025,robbstingray__77,"Robb, Sting Ray",77,00:04.7609,4.7609,7,1,1
2025,siegelnolan__6,"Siegel, Nolan (R)",6,00:04.7619,4.7619,1,1,1
2025,dalyconor__76,"Daly, Conor",76,00:04.7623,4.7623,13,1,1
2025,castroneveshelio__06,"Castroneves, Helio",06,00:04.7644,4.7644,7,1,1
2025,fosterlouis__45,"Foster, Louis (R)",45,00:04.7680,4.768,7,1,1
2025,simpsonkyffin__8,"Simpson, Kyffin",8,00:04.7716,4.7716,1,1,1
2025,kirkwoodkyle__27,"Kirkwood, Kyle",27,00:04.7752,4.7752,10,1,1
2025,harveyjack__24,"Harvey, Jack",24,00:04.7763,4.7763,1,1,1
2025,rahalgraham__15,"Rahal, Graham",15,00:04.7773,4.7773,7,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:04.7801,4.7801,19,1,1
2025,mclaughlinscott__3,"McLaughlin, Scott",3,00:04.7814,4.7814,1,1,1
2025,rosenqvistfelix__60,"Rosenqvist, Felix",60,00:04.7821,4.7821,1,1,1
2025,malukasdavid__4,"Malukas, David",4,00:04.7856,4.7856,7,1,1
2025,hunterreayryan__23,"Hunter-Reay, Ryan",23,00:04.7863,4.7863,7,1,1
2025,hertacolton__26,"Herta, Colton",26,00:04.7867,4.7867,5,1,1
2025,newgardenjosef__2,"Newgarden, Josef",2,00:04.7872,4.7872,2,1,1
2025,owardpato__5,"O'Ward, Pato",5,00:04.7888,4.7888,1,1,1
2025,paloualex__10,"Palou, Alex",10,00:04.7957,4.7957,2,1,1
2025,satotakuma__75,"Sato, Takuma",75,00:04.7964,4.7964,8,1,1
2025,dixonscott__9,"Dixon, Scott",9,00:04.7987,4.7987,4,1,1
2025,powerwill__12,"Power, Will",12,00:04.7990,4.799,2,1,1
2025,rossialexander__20,"Rossi, Alexander",20,00:04.7990,4.799,13,1,1
2025,shwartzmanrobert__83,"Shwartzman, Robert (R)",83,00:04.8008,4.8008,1,1,1
2025,veekayrinus__18,"Veekay, Rinus",18,00:04.8013,4.8013,8,1,1
2025,carpentered__33,"Carpenter, Ed",33,00:04.8023,4.8023,1,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:04.8090,4.809,6,1,1
2025,lundgaardchristian__7,"Lundgaard, Christian",7,00:04.8111,4.8111,8,1,1
2025,ferruccisantino__14,"Ferrucci, Santino",14,00:04.8114,4.8114,13,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:04.8139,4.8139,1,1,1
2025,simpsonkyffin__8,"Simpson, Kyffin",8,00:04.8169,4.8169,4,1,1
2025,castroneveshelio__06,"Castroneves, Helio",06,00:04.8173,4.8173,7,1,1
2025,larsonkyle__17,"Larson, Kyle",17,00:04.8196,4.8196,7,1,1
2025,mclaughlinscott__3,"McLaughlin, Scott",3,00:04.8198,4.8198,1,1,1
2025,rosenqvistfelix__60,"Rosenqvist, Felix",60,00:04.8212,4.8212,2,1,1
2025,dalyconor__76,"Daly, Conor",76,00:04.8217,4.8217,7,1,1
2025,kirkwoodkyle__27,"Kirkwood, Kyle",27,00:04.8258,4.8258,1,1,1
2025,shwartzmanrobert__83,"Shwartzman, Robert (R)",83,00:04.8265,4.8265,1,1,1
2025,ericssonmarcus__28,"Ericsson, Marcus",28,00:04.8272,4.8272,1,1,1
2025,ilottcallum__90,"Ilott, Callum",90,00:04.8272,4.8272,1,1,1
2025,newgardenjosef__2,"Newgarden, Josef",2,00:04.8284,4.8284,4,1,1
2025,fosterlouis__45,"Foster, Louis (R)",45,00:04.8303,4.8303,1,1,1
2025,defrancescodevlin__30,"DeFrancesco, Devlin",30,00:04.8313,4.8313,8,1,1
2025,abeljacob__51,"Abel, Jacob (R)",51,00:04.8327,4.8327,7,1,1
2025,powerwill__12,"Power, Will",12,00:04.8334,4.8334,4,1,1
2025,ericssonmarcus__28,"Ericsson, Marcus",28,00:04.8335,4.8335,4,1,1
2025,owardpato__5,"O'Ward, Pato",5,00:04.8339,4.8339,1,1,1
2025,malukasdavid__4,"Malukas, David",4,00:04.8355,4.8355,7,1,1
2025,satotakuma__75,"Sato, Takuma",75,00:04.8368,4.8368,1,1,1
2025,mclaughlinscott__3,"McLaughlin, Scott",3,00:04.8373,4.8373,1,1,1
2025,malukasdavid__4,"Malukas, David",4,00:04.8374,4.8374,4,1,1
2025,paloualex__10,"Palou, Alex",10,00:04.8382,4.8382,2,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:04.8383,4.8383,2,1,1
2025,defrancescodevlin__30,"DeFrancesco, Devlin",30,00:04.8393,4.8393,7,1,1
2025,lundgaardchristian__7,"Lundgaard, Christian",7,00:04.8393,4.8393,9,1,1
2025,simpsonkyffin__8,"Simpson, Kyffin",8,00:04.8397,4.8397,7,1,1
2025,newgardenjosef__2,"Newgarden, Josef",2,00:04.8400,4.84,1,1,1
2025,ferruccisantino__14,"Ferrucci, Santino",14,00:04.8403,4.8403,13,1,1
2025,siegelnolan__6,"Siegel, Nolan (R)",6,00:04.8405,4.8405,7,1,1
2025,paloualex__10,"Palou, Alex",10,00:04.8406,4.8406,3,1,1
2025,dixonscott__9,"Dixon, Scott",9,00:04.8409,4.8409,4,1,1
2025,robbstingray__77,"Robb, Sting Ray",77,00:04.8423,4.8423,7,1,1
2025,dixonscott__9,"Dixon, Scott",9,00:04.8425,4.8425,4,1,1
2025,harveyjack__24,"Harvey, Jack",24,00:04.8432,4.8432,7,1,1
2025,rossialexander__20,"Rossi, Alexander",20,00:04.8435,4.8435,13,1,1
2025,hunterreayryan__23,"Hunter-Reay, Ryan",23,00:04.8440,4.844,7,1,1
2025,satotakuma__75,"Sato, Takuma",75,00:04.8448,4.8448,10,1,1
2025,kirkwoodkyle__27,"Kirkwood, Kyle",27,00:04.8451,4.8451,1,1,1
2025,owardpato__5,"O'Ward, Pato",5,00:04.8455,4.8455,2,1,1
2025,owardpato__5,"O'Ward, Pato",5,00:04.8455,4.8455,4,1,1
2025,rahalgraham__15,"Rahal, Graham",15,00:04.8455,4.8455,7,1,1
2025,carpentered__33,"Carpenter, Ed",33,00:04.8457,4.8457,1,1,1
2025,rossialexander__20,"Rossi, Alexander",20,00:04.8458,4.8458,1,1,1
2025,robbstingray__77,"Robb, Sting Ray",77,00:04.8461,4.8461,7,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:04.8468,4.8468,4,1,1
2025,owardpato__5,"O'Ward, Pato",5,00:04.8473,4.8473,1,1,1
2025,robbstingray__77,"Robb, Sting Ray",77,00:04.8476,4.8476,4,1,1
2025,ericssonmarcus__28,"Ericsson, Marcus",28,00:04.8478,4.8478,1,1,1
2025,larsonkyle__17,"Larson, Kyle",17,00:04.8479,4.8479,7,1,1
2025,paloualex__10,"Palou, Alex",10,00:04.8486,4.8486,2,1,1
2025,powerwill__12,"Power, Will",12,00:04.8493,4.8493,1,1,1
2025,mclaughlinscott__3,"McLaughlin, Scott",3,00:04.8496,4.8496,3,1,1
2025,rosenqvistfelix__60,"Rosenqvist, Felix",60,00:04.8510,4.851,1,1,1
2025,shwartzmanrobert__83,"Shwartzman, Robert (R)",83,00:04.8510,4.851,1,1,1
2025,dalyconor__76,"Daly, Conor",76,00:04.8523,4.8523,13,1,1
2025,defrancescodevlin__30,"DeFrancesco, Devlin",30,00:04.8523,4.8523,7,1,1
2025,hertacolton__26,"Herta, Colton",26,00:04.8540,4.854,5,1,1
2025,dalyconor__76,"Daly, Conor",76,00:04.8541,4.8541,3,1,1
2025,siegelnolan__6,"Siegel, Nolan (R)",6,00:04.8544,4.8544,4,1,1
2025,harveyjack__24,"Harvey, Jack",24,00:04.8545,4.8545,1,1,1
2025,ferruccisantino__14,"Ferrucci, Santino",14,00:04.8547,4.8547,13,1,1
2025,carpentered__33,"Carpenter, Ed",33,00:04.8556,4.8556,1,1,1
2025,satotakuma__75,"Sato, Takuma",75,00:04.8565,4.8565,7,1,1
2025,lundgaardchristian__7,"Lundgaard, Christian",7,00:04.8566,4.8566,4,1,1
2025,shwartzmanrobert__83,"Shwartzman, Robert (R)",83,00:04.8569,4.8569,1,1,1
2025,fosterlouis__45,"Foster, Louis (R)",45,00:04.8574,4.8574,7,1,1
2025,larsonkyle__17,"Larson, Kyle",17,00:04.8577,4.8577,7,1,1
2025,rosenqvistfelix__60,"Rosenqvist, Felix",60,00:04.8594,4.8594,1,1,1
2025,siegelnolan__6,"Siegel, Nolan (R)",6,00:04.8601,4.8601,1,1,1
2025,powerwill__12,"Power, Will",12,00:04.8617,4.8617,3,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:04.8618,4.8618,7,1,1
2025,malukasdavid__4,"Malukas, David",4,00:04.8623,4.8623,8,1,1
2025,newgardenjosef__2,"Newgarden, Josef",2,00:04.8636,4.8636,2,1,1
2025,simpsonkyffin__8,"Simpson, Kyffin",8,00:04.8636,4.8636,7,1,1
2025,carpentered__33,"Carpenter, Ed",33,00:04.8647,4.8647,9,1,1
2025,ilottcallum__90,"Ilott, Callum",90,00:04.8659,4.8659,7,1,1
2025,lundgaardchristian__7,"Lundgaard, Christian",7,00:04.8665,4.8665,8,1,1
2025,harveyjack__24,"Harvey, Jack",24,00:04.8670,4.867,1,1,1
2025,ilottcallum__90,"Ilott, Callum",90,00:04.8682,4.8682,8,1,1
2025,dixonscott__9,"Dixon, Scott",9,00:04.8693,4.8693,4,1,1
2025,veekayrinus__18,"Veekay, Rinus",18,00:04.8694,4.8694,13,1,1
2025,rossialexander__20,"Rossi, Alexander",20,00:04.8702,4.8702,1,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:04.8718,4.8718,6,1,1
2025,dalyconor__76,"Daly, Conor",76,00:04.8720,4.872,7,1,1
2025,ferruccisantino__14,"Ferrucci, Santino",14,00:04.8734,4.8734,1,1,1
2025,fosterlouis__45,"Foster, Louis (R)",45,00:04.8736,4.8736,8,1,1
2025,larsonkyle__17,"Larson, Kyle",17,00:04.8753,4.8753,7,1,1
2025,simpsonkyffin__8,"Simpson, Kyffin",8,00:04.8753,4.8753,1,1,1
2025,ericssonmarcus__28,"Ericsson, Marcus",28,00:04.8758,4.8758,2,1,1
2025,kirkwoodkyle__27,"Kirkwood, Kyle",27,00:04.8758,4.8758,1,1,1
2025,castroneveshelio__06,"Castroneves, Helio",06,00:04.8764,4.8764,7,1,1
2025,hunterreayryan__23,"Hunter-Reay, Ryan",23,00:04.8776,4.8776,2,1,1
2025,castroneveshelio__06,"Castroneves, Helio",06,00:04.8781,4.8781,9,1,1
2025,kirkwoodkyle__27,"Kirkwood, Kyle",27,00:04.8783,4.8783,1,1,1
2025,veekayrinus__18,"Veekay, Rinus",18,00:04.8804,4.8804,7,1,1
2025,rahalgraham__15,"Rahal, Graham",15,00:04.8808,4.8808,2,1,1
2025,abeljacob__51,"Abel, Jacob (R)",51,00:04.8809,4.8809,7,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:04.8812,4.8812,4,1,1
2025,rahalgraham__15,"Rahal, Graham",15,00:04.8836,4.8836,7,1,1
2025,hunterreayryan__23,"Hunter-Reay, Ryan",23,00:04.8839,4.8839,1,1,1
2025,hertacolton__26,"Herta, Colton",26,00:04.8840,4.884,4,1,1
2025,defrancescodevlin__30,"DeFrancesco, Devlin",30,00:04.8851,4.8851,7,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:04.8860,4.886,21,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:04.8866,4.8866,7,1,1
2025,hertacolton__26,"Herta, Colton",26,00:04.8910,4.891,5,1,1
2025,castroneveshelio__06,"Castroneves, Helio",06,00:04.8916,4.8916,7,1,1
2025,siegelnolan__6,"Siegel, Nolan (R)",6,00:04.8916,4.8916,7,1,1
2025,fosterlouis__45,"Foster, Louis (R)",45,00:04.8922,4.8922,2,1,1
2025,ilottcallum__90,"Ilott, Callum",90,00:04.8927,4.8927,1,1,1
2025,harveyjack__24,"Harvey, Jack",24,00:04.8935,4.8935,1,1,1
2025,veekayrinus__18,"Veekay, Rinus",18,00:04.8949,4.8949,8,1,1
2025,robbstingray__77,"Robb, Sting Ray",77,00:04.8962,4.8962,7,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:04.9039,4.9039,4,1,1
2025,shwartzmanrobert__83,"Shwartzman, Robert (R)",83,00:04.9045,4.9045,1,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:04.9063,4.9063,5,1,1
2025,paloualex__10,"Palou, Alex",10,00:04.9069,4.9069,4,1,1
2025,dixonscott__9,"Dixon, Scott",9,00:04.9124,4.9124,1,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:04.9129,4.9129,6,1,1
2025,hertacolton__26,"Herta, Colton",26,00:04.9130,4.913,4,1,1
2025,hunterreayryan__23,"Hunter-Reay, Ryan",23,00:04.9133,4.9133,3,1,1
2025,satotakuma__75,"Sato, Takuma",75,00:04.9159,4.9159,8,1,1
2025,veekayrinus__18,"Veekay, Rinus",18,00:04.9159,4.9159,7,1,1
2025,newgardenjosef__2,"Newgarden, Josef",2,00:04.9176,4.9176,3,1,1
2025,malukasdavid__4,"Malukas, David",4,00:04.9182,4.9182,7,1,1
2025,rahalgraham__15,"Rahal, Graham",15,00:04.9203,4.9203,2,1,1
2025,rosenqvistfelix__60,"Rosenqvist, Felix",60,00:04.9205,4.9205,2,1,1
2025,robbstingray__77,"Robb, Sting Ray",77,00:04.9239,4.9239,7,1,1
2025,owardpato__5,"O'Ward, Pato",5,00:04.9262,4.9262,4,1,1
2025,ferruccisantino__14,"Ferrucci, Santino",14,00:04.9303,4.9303,13,1,1
2025,powerwill__12,"Power, Will",12,00:04.9316,4.9316,15,1,1
2025,mclaughlinscott__3,"McLaughlin, Scott",3,00:04.9321,4.9321,3,1,1
2025,defrancescodevlin__30,"DeFrancesco, Devlin",30,00:04.9330,4.933,7,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:04.9332,4.9332,5,1,1
2025,rossialexander__20,"Rossi, Alexander",20,00:04.9359,4.9359,13,1,1
2025,abeljacob__51,"Abel, Jacob (R)",51,00:04.9381,4.9381,7,1,1
2025,ericssonmarcus__28,"Ericsson, Marcus",28,00:04.9389,4.9389,1,1,1
2025,abeljacob__51,"Abel, Jacob (R)",51,00:04.9396,4.9396,7,1,1
2025,dalyconor__76,"Daly, Conor",76,00:04.9416,4.9416,13,1,1
2025,fosterlouis__45,"Foster, Louis (R)",45,00:04.9421,4.9421,7,1,1
2025,abeljacob__51,"Abel, Jacob (R)",51,00:04.9447,4.9447,7,1,1
2025,simpsonkyffin__8,"Simpson, Kyffin",8,00:04.9470,4.947,1,1,1
2025,ilottcallum__90,"Ilott, Callum",90,00:04.9485,4.9485,10,1,1
2025,carpentered__33,"Carpenter, Ed",33,00:04.9489,4.9489,1,1,1
2025,kirkwoodkyle__27,"Kirkwood, Kyle",27,00:04.9535,4.9535,1,1,1
2025,lundgaardchristian__7,"Lundgaard, Christian",7,00:04.9537,4.9537,4,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:04.9555,4.9555,1,1,1
2025,larsonkyle__17,"Larson, Kyle",17,00:04.9581,4.9581,7,1,1
2025,castroneveshelio__06,"Castroneves, Helio",06,00:04.9657,4.9657,7,1,1
2025,siegelnolan__6,"Siegel, Nolan (R)",6,00:04.9702,4.9702,3,1,1
2025,hertacolton__26,"Herta, Colton",26,00:04.9719,4.9719,0,1,1
2025,harveyjack__24,"Harvey, Jack",24,00:04.9730,4.973,1,1,1
2025,hunterreayryan__23,"Hunter-Reay, Ryan",23,00:04.9758,4.9758,1,1,1
2025,rahalgraham__15,"Rahal, Graham",15,00:04.9771,4.9771,1,1,1
2025,veekayrinus__18,"Veekay, Rinus",18,00:04.9805,4.9805,8,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:04.9831,4.9831,5,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:04.9851,4.9851,19,1,1
2025,abeljacob__51,"Abel, Jacob (R)",51,00:05.0411,5.0411,4,1,1
2025,shwartzmanrobert__83,"Shwartzman, Robert (R)",83,00:06.7496,6.7496,1,1,1
2025,rosenqvistfelix__60,"Rosenqvist, Felix",60,00:06.7510,6.751,2,1,1
2025,mclaughlinscott__3,"McLaughlin, Scott",3,00:06.7527,6.7527,0,1,1
2025,paloualex__10,"Palou, Alex",10,00:06.7567,6.7567,1,1,1
2025,newgardenjosef__2,"Newgarden, Josef",2,00:06.7595,6.7595,3,1,1
2025,dixonscott__9,"Dixon, Scott",9,00:06.7647,6.7647,1,1,1
2025,owardpato__5,"O'Ward, Pato",5,00:06.7662,6.7662,3,1,1
2025,satotakuma__75,"Sato, Takuma",75,00:06.7724,6.7724,7,1,1
2025,malukasdavid__4,"Malukas, David",4,00:06.7728,6.7728,7,1,1
2025,defrancescodevlin__30,"DeFrancesco, Devlin",30,00:06.7739,6.7739,7,1,1
2025,powerwill__12,"Power, Will",12,00:06.7740,6.774,2,1,1
2025,ericssonmarcus__28,"Ericsson, Marcus",28,00:06.7763,6.7763,3,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:06.7767,6.7767,0,1,1
2025,rossialexander__20,"Rossi, Alexander",20,00:06.7783,6.7783,12,1,1
2025,simpsonkyffin__8,"Simpson, Kyffin",8,00:06.7875,6.7875,1,1,1
2025,ferruccisantino__14,"Ferrucci, Santino",14,00:06.7889,6.7889,13,1,1
2025,robbstingray__77,"Robb, Sting Ray",77,00:06.7910,6.791,1,1,1
2025,kirkwoodkyle__27,"Kirkwood, Kyle",27,00:06.7911,6.7911,1,1,1
2025,carpentered__33,"Carpenter, Ed",33,00:06.7935,6.7935,1,1,1
2025,dalyconor__76,"Daly, Conor",76,00:06.7976,6.7976,14,1,1
2025,hertacolton__26,"Herta, Colton",26,00:06.8035,6.8035,0,1,1
2025,fosterlouis__45,"Foster, Louis (R)",45,00:06.8097,6.8097,1,1,1
2025,lundgaardchristian__7,"Lundgaard, Christian",7,00:06.8109,6.8109,7,1,1
2025,larsonkyle__17,"Larson, Kyle",17,00:06.8146,6.8146,7,1,1
2025,ilottcallum__90,"Ilott, Callum",90,00:06.8151,6.8151,10,1,1
2025,harveyjack__24,"Harvey, Jack",24,00:06.8215,6.8215,4,1,1
2025,simpsonkyffin__8,"Simpson, Kyffin",8,00:06.8247,6.8247,10,1,1
2025,rahalgraham__15,"Rahal, Graham",15,00:06.8262,6.8262,1,1,1
2025,veekayrinus__18,"Veekay, Rinus",18,00:06.8274,6.8274,7,1,1
2025,hunterreayryan__23,"Hunter-Reay, Ryan",23,00:06.8281,6.8281,4,1,1
2025,siegelnolan__6,"Siegel, Nolan (R)",6,00:06.8310,6.831,3,1,1
2025,castroneveshelio__06,"Castroneves, Helio",06,00:06.8352,6.8352,7,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:06.8398,6.8398,21,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:06.8678,6.8678,5,1,1
2025,abeljacob__51,"Abel, Jacob (R)",51,00:06.9300,6.93,4,1,1
2025,lundgaardchristian__7,"Lundgaard, Christian",7,00:06.9537,6.9537,11,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:07.0942,7.0942,23,1,1
