path,file_type,status,rows_sampled,total_columns,filename_relevant,year_columns,attempt_like_columns,time_like_columns,weather_like_columns,has_2018,has_2019,has_2025,has_2026,hits_2018,hits_2019,hits_2025,hits_2026
r4/output/r4f7c5_past_only_heuristic_metrics_v1.csv,csv,OK,45,8,False,year,,,,False,False,False,False,0,0,0,0
r4/output/r4f6f_v2_editorial_numeric_contexts.csv,csv,OK,29,5,False,year,matched_drivers,,,False,False,False,False,0,0,0,0
r4/output/r4p0_cross_car_data_inventory_v1.csv,csv,OK,6,23,False,year|timestamp_exact_attempts|timestamp_approximate_attempts|timestamp_bounded_attempts|timestamp_ordering_only_attempts|timestamp_unknown_attempts|point_timestamp_attempts|timestamp_evidenced_including_bounded|same_day_multi_attempt_baseline_candidates|cross_car_window_candidate_attempts|cross_car_candidate_distinct_cars|point_timed_excluded_for_incomplete_performance,canonical_attempts|canonical_distinct_cars|valid_four_lap_average_attempts|complete_lap_1_4_attempts|complete_performance_attempts|timestamp_exact_attempts|timestamp_approximate_attempts|timestamp_bounded_attempts|timestamp_ordering_only_attempts|timestamp_unknown_attempts|point_timestamp_attempts|leakage_safe_hrrr_attempts|observed_ptsc_track_temp_attempts|same_day_multi_attempt_baseline_candidates|cross_car_window_candidate_attempts|cross_car_candidate_distinct_cars|partial_attempts|section_only_attempts,timestamp_exact_attempts|timestamp_approximate_attempts|timestamp_bounded_attempts|timestamp_ordering_only_attempts|timestamp_unknown_attempts|point_timestamp_attempts|timestamp_evidenced_including_bounded|point_timed_excluded_for_incomplete_performance,canonical_attempts|valid_four_lap_average_attempts|complete_lap_1_4_attempts|complete_performance_attempts|timestamp_exact_attempts|timestamp_approximate_attempts|timestamp_bounded_attempts|timestamp_ordering_only_attempts|timestamp_unknown_attempts|point_timestamp_attempts|leakage_safe_hrrr_attempts|observed_ptsc_track_temp_attempts|same_day_multi_attempt_baseline_candidates|cross_car_window_candidate_attempts|partial_attempts|section_only_attempts|fixed_window_status,False,False,False,False,0,0,0,0
r4/output/r4f7c2a_weather_source_join_coverage_v1.csv,csv,OK,60,14,True,time_column|source_time_rows,,time_column|source_time_rows,,False,False,False,False,0,0,0,0
r4/output/r4f8e_numeric_field_coverage_v1.csv,csv,OK,39,7,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4f9_d_brier_reference_skill_v1.csv,csv,OK,2,7,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4f0_day1_source_field_inventory_v1.csv,csv,OK,193,3,True,,,,,False,False,False,False,0,0,0,0
r4/output/r4f6j_strict_repeat_support_by_year_v1.csv,csv,OK,5,7,False,year|primary_ref_point_time_pairs|primary_ref_interval_time_pairs,,primary_ref_point_time_pairs|primary_ref_interval_time_pairs,primary_ref_any_temporal_pairs,False,False,False,False,0,0,0,0
r4/output/r4f6e_fast_friday_numeric_year_summary_v1.csv,csv,OK,5,8,True,year|general_session_numeric_assets,four_lap_or_qual_sim_assets,best_local_evidence,,False,False,False,False,0,0,0,0
r4/output/r4lc2b_last_chance_html_audit_v1.csv,csv,OK,3,6,False,year,,,,False,False,False,False,0,0,0,0
r4/output/r4f6h_v2_strict_validation_qa.csv,csv,OK,7,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4f6g_fast_friday_reference_summary_v1.csv,csv,OK,3,7,True,year,four_lap_canonical,,,False,False,False,False,0,0,0,0
r4/output/r4f6h_presession_reference_validation_qa_v1.csv,csv,OK,10,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4p8_track_temperature_forecast_metrics_v1.csv,csv,OK,6,6,True,,,,,False,False,False,False,0,0,0,0
r4/output/r4f6j_missing_fast_friday_source_manifest_v1.csv,csv,OK,9,12,True,year|session_id|session_name,,local_file,,False,False,True,False,0,0,3,0
r4/output/r4f2_canonical_fused_decision_summary_v1.csv,csv,OK,8,14,False,session_regime|year,REATTEMPT|RETAIN_AND_REATTEMPT|WITHDRAW_AND_REATTEMPT|WITHDRAW_AND_PRIORITY_REATTEMPT,,REATTEMPT|RETAIN_AND_REATTEMPT|WITHDRAW_AND_REATTEMPT|WITHDRAW_AND_PRIORITY_REATTEMPT,False,False,False,False,0,0,0,0
r4/output/r4p2_transition_environment_summary_v1.csv,csv,OK,5,12,False,year|timed_transition_rows,mean_delta_speed_mph|median_delta_speed_mph|std_delta_speed_mph|speed_improvement_fraction|mean_delta_late_run_fade_mph|median_delta_late_run_fade_mph,timed_transition_rows,mean_delta_track_temp_c|median_delta_track_temp_c,False,False,False,False,0,0,0,0
r4/output/r4p1_four_lap_shape_summary_v1.csv,csv,OK,15,10,False,year,distinct_cars|mean_four_lap_average_speed_mph|median_four_lap_average_speed_mph|mean_lap1_to_lap4_delta_mph|median_lap1_to_lap4_delta_mph|mean_late_run_fade_mph|median_late_run_fade_mph,,,False,False,False,False,0,0,0,0
r4/output/r4f8f_wait_queue_qa_v1.csv,csv,OK,22,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4f7c6_online_latent_window_qa_v1.csv,csv,OK,9,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4lc5c_last_chance_evidence_role_gate_v1.csv,csv,OK,7,32,False,year|session_regime|session_remaining_status|exact_session_remaining_seconds|state_complete_candidate|session_time_context_present,car_number|driver_name|attempt_ordinal_next|bubble_reference_driver|chronology_quality|action_semantics_quality|resulting_speed_mph,outcome_status|session_time_context_present,attempt_ordinal_next,False,False,False,False,0,0,0,0
r4/output/r4p5_decision_safe_forecast_scenarios_v1.csv,csv,OK,40,109,False,year|session_id|decision_time_utc|actual_next_attempt_time_utc|decision_time_safe,car_number|driver_name|before_attempt_id|after_attempt_id|actual_next_attempt_time_utc|actual_between_attempt_observation_minutes|actual_next_run_speed_delta_mph|actual_next_run_improved|forecast_now_wind_speed_10m_ms|forecast_plus_10m_wind_speed_10m_ms|forecast_delta_10m_wind_speed_10m_ms|forecast_rate_10m_wind_speed_10m_ms_per_min|forecast_plus_20m_wind_speed_10m_ms|forecast_delta_20m_wind_speed_10m_ms|forecast_rate_20m_wind_speed_10m_ms_per_min|forecast_plus_30m_wind_speed_10m_ms|forecast_delta_30m_wind_speed_10m_ms|forecast_rate_30m_wind_speed_10m_ms_per_min,decision_time_utc|selected_hrrr_cycle_utc|actual_next_attempt_time_utc|decision_time_safe,before_attempt_id|after_attempt_id|actual_next_attempt_time_utc|actual_between_attempt_observation_minutes|forecast_now_temp_c|forecast_now_relative_humidity_pct|forecast_now_wind_speed_10m_ms|forecast_now_wind_direction_deg|forecast_now_pressure_hpa|forecast_now_gust_ms|forecast_now_cloud_cover_pct|forecast_now_shortwave_radiation_wm2|forecast_plus_10m_temp_c|forecast_delta_10m_temp_c|forecast_rate_10m_temp_c_per_min|forecast_plus_10m_relative_humidity_pct|forecast_delta_10m_relative_humidity_pct|forecast_rate_10m_relative_humidity_pct_per_min|forecast_plus_10m_wind_speed_10m_ms|forecast_delta_10m_wind_speed_10m_ms|forecast_rate_10m_wind_speed_10m_ms_per_min|forecast_plus_10m_wind_direction_deg|forecast_delta_10m_wind_direction_deg|forecast_rate_10m_wind_direction_deg_per_min|forecast_plus_10m_pressure_hpa|forecast_delta_10m_pressure_hpa|forecast_rate_10m_pressure_hpa_per_min|forecast_plus_10m_gust_ms|forecast_delta_10m_gust_ms|forecast_rate_10m_gust_ms_per_min|forecast_plus_10m_cloud_cover_pct|forecast_delta_10m_cloud_cover_pct|forecast_rate_10m_cloud_cover_pct_per_min|forecast_plus_10m_shortwave_radiation_wm2|forecast_delta_10m_shortwave_radiation_wm2|forecast_rate_10m_shortwave_radiation_wm2_per_min|forecast_plus_20m_temp_c|forecast_delta_20m_temp_c|forecast_rate_20m_temp_c_per_min|forecast_plus_20m_relative_humidity_pct|forecast_delta_20m_relative_humidity_pct|forecast_rate_20m_relative_humidity_pct_per_min|forecast_plus_20m_wind_speed_10m_ms|forecast_delta_20m_wind_speed_10m_ms|forecast_rate_20m_wind_speed_10m_ms_per_min|forecast_plus_20m_wind_direction_deg|forecast_delta_20m_wind_direction_deg|forecast_rate_20m_wind_direction_deg_per_min|forecast_plus_20m_pressure_hpa|forecast_delta_20m_pressure_hpa|forecast_rate_20m_pressure_hpa_per_min|forecast_plus_20m_gust_ms|forecast_delta_20m_gust_ms|forecast_rate_20m_gust_ms_per_min|forecast_plus_20m_cloud_cover_pct|forecast_delta_20m_cloud_cover_pct|forecast_rate_20m_cloud_cover_pct_per_min|forecast_plus_20m_shortwave_radiation_wm2|forecast_delta_20m_shortwave_radiation_wm2|forecast_rate_20m_shortwave_radiation_wm2_per_min|forecast_plus_30m_temp_c|forecast_delta_30m_temp_c|forecast_rate_30m_temp_c_per_min|forecast_plus_30m_relative_humidity_pct|forecast_delta_30m_relative_humidity_pct|forecast_rate_30m_relative_humidity_pct_per_min|forecast_plus_30m_wind_speed_10m_ms|forecast_delta_30m_wind_speed_10m_ms|forecast_rate_30m_wind_speed_10m_ms_per_min|forecast_plus_30m_wind_direction_deg|forecast_delta_30m_wind_direction_deg|forecast_rate_30m_wind_direction_deg_per_min|forecast_plus_30m_pressure_hpa|forecast_delta_30m_pressure_hpa|forecast_rate_30m_pressure_hpa_per_min|forecast_plus_30m_gust_ms|forecast_delta_30m_gust_ms|forecast_rate_30m_gust_ms_per_min|forecast_plus_30m_cloud_cover_pct|forecast_delta_30m_cloud_cover_pct|forecast_rate_30m_cloud_cover_pct_per_min|forecast_plus_30m_shortwave_radiation_wm2|forecast_delta_30m_shortwave_radiation_wm2|forecast_rate_30m_shortwave_radiation_wm2_per_min,False,False,False,False,0,0,0,0
r4/output/r4p1_multi_run_four_lap_panel_v1.csv,csv,OK,162,45,False,year|session_id|result_counted_at_session_end|canonical_start_time_utc|canonical_end_time_utc|canonical_event_time_quality|time_evidence_class|time_point_utc|time_lower_utc|time_upper_utc|time_source|time_semantic,attempt_id|car_number|driver_name|car_attempt_index|attempt_class|four_lap_average_speed_mph|lap1_speed_mph|lap2_speed_mph|lap3_speed_mph|lap4_speed_mph|lap1_to_lap4_delta_mph|lap1_to_lap2_delta_mph|lap2_to_lap3_delta_mph|lap3_to_lap4_delta_mph|late_run_fade_mph|complete_four_lap_shape|car_attempt_order_quality|canonical_event_time_quality|multi_run_group_size|run_index_observed|run_index_quality,canonical_start_time_utc|canonical_end_time_utc|canonical_event_time_quality|time_evidence_class|time_point_utc|time_lower_utc|time_upper_utc|time_source|time_semantic,attempt_id|car_attempt_index|attempt_class|car_attempt_order_quality|ptsc_track_temp_available,False,False,False,False,0,0,0,0
r4/output/r4lc2c_bundle_url_candidates_v1.csv,csv,OK,319,1,False,candidate,,,,False,False,False,False,0,0,0,0
r4/output/r4f9_c_probability_calibration_summary_v1.csv,csv,OK,12,9,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4p8_track_temperature_forecast_qa_v1.csv,csv,OK,6,4,True,,,,,False,False,False,False,0,0,0,0
r4/output/r4lc0_last_chance_local_qa_v1.csv,csv,OK,3,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4lc3_last_chance_ingestion_qa_v1.csv,csv,OK,9,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4p10_thermal_conditioned_repeat_dataset_v1.csv,csv,OK,39,27,False,year|decision_time_utc|outer_test_year|thermal_model_trained_without_outer_test_year,before_attempt_id|after_attempt_id|car_number|driver_name|actual_speed_delta_mph|current_speed_mph|current_lap1_to_lap4_delta_mph|current_late_run_fade_mph,decision_time_utc,before_attempt_id|after_attempt_id|current_track_c|current_ambient_c|current_humidity|current_wind|current_pressure|track_minus_ambient_c,False,False,False,False,0,0,0,0
r4/output/r4f6j_missing_fast_friday_reference_summary_v1.csv,csv,OK,6,11,True,year|session_identified,four_lap_refs,,,False,False,True,False,0,0,1,0
r4/output/r4lc5c_last_chance_evidence_role_qa_v1.csv,csv,OK,6,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4p10_thermal_conditioned_repeat_predictions_v1.csv,csv,OK,195,13,False,test_year,after_attempt_id|car_number|driver_name|actual_speed_delta_mph,,after_attempt_id,False,False,False,False,0,0,0,0
r4/output/r4lc0_last_chance_local_summary_v1.csv,csv,OK,6,5,False,year,,,,False,False,True,False,0,0,1,0
r4/output/r4f8h_b_cutoff_candidate_fields_v1.csv,csv,OK,133,7,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4f6g_fast_friday_reference_summary_v2.csv,csv,OK,3,6,True,year,four_lap,,,False,False,False,False,0,0,0,0
r4/output/r4f6g_canonical_fast_friday_reference_panel_v1.csv,csv,OK,69,14,True,year|pdf_lap_time,driver_name|car_number|reference_speed_mph|source_quality|pdf_lap_time,pdf_lap_time,,False,False,False,False,0,0,0,0
r4/output/r4f6b_presession_candidate_semantic_qa_v1.csv,csv,OK,5,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4f6f_fast_friday_extraction_diagnostics_v1.csv,csv,OK,88,4,True,year,,,,True,False,False,False,2,0,0,0
r4/output/r4f1_day1_fused_interface_qa_v1.csv,csv,OK,5,4,True,,,,,False,False,False,False,0,0,0,0
r4/output/r4f6e_fast_friday_pdf_recovery_v1.csv,csv,OK,2,10,True,year,attempt_count|attempt_log,local_file,attempt_count|attempt_log,False,False,False,False,0,0,0,0
r4/output/r4f8h_a_action_readiness_v1.csv,csv,OK,170,15,False,decision_time_available|session_remaining_available,,decision_time_available,,False,False,False,False,0,0,0,0
r4/output/r4p3_window_signal_predictions_v1.csv,csv,OK,516,9,False,test_year,after_attempt_id|car_number|driver_name,,after_attempt_id,False,False,False,False,0,0,0,0
r4/output/r4f6f_fast_friday_reference_summary_v1.csv,csv,OK,3,6,True,year,canonical_driver_references|four_lap_refs,,,False,False,False,False,0,0,0,0
r4/output/r4f5a_offline_repeat_latent_window_summary_v1.csv,csv,OK,5,8,False,year,max_distinct_repeat_cars,,,False,False,False,False,0,0,0,0
r4/output/r4f9_c_replay_by_year_summary_v1.csv,csv,OK,3,9,False,year,,,,False,False,False,False,0,0,0,0
r4/output/r4f8g_development_residual_calibration_evidence_v1.csv,csv,OK,104,18,False,test_year|training_years|performance_time_utc|same_session_other_support_count,attempt_id|driver_key|reference_speed_mph|observed_speed_mph|predicted_speed_mph,performance_time_utc,attempt_id,False,False,False,False,0,0,0,0
r4/output/r4f8h_a_input_schema_inventory_v1.csv,csv,OK,149,7,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4lc1_last_chance_year_registry_qa_v1.csv,csv,OK,4,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4lc3_last_chance_record_field_inventory_v1.csv,csv,OK,102,5,False,year|session_id,,,,False,False,False,False,0,0,0,0
r4/output/r4f5c_cross_car_window_anchor_qa_v1.csv,csv,OK,4,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4lc2b_last_chance_script_sources_v1.csv,csv,OK,6,2,False,year,,,,False,False,False,False,0,0,0,0
r4/output/r4p2_past_only_cross_car_signal_v1.csv,csv,OK,40,24,False,year|session_id|after_time_utc,car_number|driver_name|after_attempt_id|current_delta_speed_mph|current_delta_late_run_fade_mph|prior_3_median_delta_speed_mph|prior_3_mean_delta_speed_mph|prior_3_positive_speed_fraction|prior_5_median_delta_speed_mph|prior_5_mean_delta_speed_mph|prior_5_positive_speed_fraction,after_time_utc,after_attempt_id,False,False,False,False,0,0,0,0
r4/output/r4f7c2c_numeric_matrix_coverage_v1.csv,csv,OK,4,11,False,year,hrrr_issue_before_attempt,,hrrr_issue_before_attempt,False,False,False,False,0,0,0,0
r4/output/r4f6f_fast_friday_reference_qa_v1.csv,csv,OK,4,4,True,,,,,False,False,False,False,0,0,0,0
r4/output/r4lc5a_last_chance_chronology_action_ledger_v1.csv,csv,OK,22,22,True,year|session_regime|exact_timestamp|timestamp_status,car_number|driver_name|attempt_ordinal|attempt_ordinal_quality|chronology_quality,exact_timestamp|timestamp_status,attempt_ordinal|attempt_ordinal_quality,False,False,False,False,0,0,0,0
r4/output/r4f6g_canonical_fast_friday_reference_panel_v2.csv,csv,OK,71,15,True,year|pdf_lap_time,driver_name|driver_key|car_number|reference_speed_mph|source_quality|pdf_lap_time,pdf_lap_time,,False,False,False,False,0,0,0,0
r4/output/r4f6i_performance_status_eligibility_audit_v1.csv,csv,OK,329,12,False,year|counted_at_session_end|point_time_available,attempt_id|driver_name|car_number|speed_available,point_time_available,attempt_id,False,False,False,False,0,0,0,0
r4/output/r4f9_c_probabilistic_replay_rows_v1.csv,csv,OK,19,40,False,year|decision_time_benchmark_speed_mph,driver_name|car_number|realized_next_attempt_speed_mph|current_result_speed_mph|decision_time_benchmark_speed_mph,decision_time_benchmark_speed_mph|future_outcome_used_for_prediction,realized_next_attempt_speed_mph,False,False,False,False,0,0,0,0
r4/output/r4f8g_uncertainty_support_summary_v1.csv,csv,OK,10,14,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4p9_track_temp_delta_direction_predictions_v1.csv,csv,OK,2628,9,True,test_year|decision_time_utc,,decision_time_utc,actual_delta_track_c|predicted_delta_track_c,False,True,True,True,0,3,1,2
r4/output/r4lc5d_last_chance_decision_opportunity_qa_v1.csv,csv,OK,6,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4f6d_fast_friday_numeric_acquisition_qa_v1.csv,csv,OK,4,4,True,,,,,False,False,False,False,0,0,0,0
r4/output/r4f9_d_representative_case_replay_v1.csv,csv,OK,5,33,False,year,driver_name|car_number|realized_next_attempt_speed_mph|withdraw_equal_wait_p_final_benchmark_t5|withdraw_equal_wait_p_no_result_t5|withdraw_equal_wait_p_final_benchmark_t20|withdraw_equal_wait_p_no_result_t20|withdraw_equal_wait_p_final_benchmark_t60|withdraw_equal_wait_p_no_result_t60,,realized_next_attempt_speed_mph,False,False,False,False,0,0,0,0
r4/output/r4f6j_missing_fast_friday_reference_qa_v1.csv,csv,OK,18,4,True,,,,,False,False,True,False,0,0,2,0
r4/output/r4f8h_e_throughput_proxy_summary_v1.csv,csv,OK,4,14,False,year|session,attempts_per_hour_median|attempts_per_hour_mean|quality_values,,attempts_per_hour_median|attempts_per_hour_mean,False,False,False,False,0,0,0,0
r4/output/r4f8h_b_cutoff_candidate_files_v1.csv,csv,OK,131,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4f7c5_prospective_loyo_predictions_v1.csv,csv,OK,520,12,False,test_year|performance_time_utc,attempt_id|driver_key|observed_speed_mph|reference_speed_mph|predicted_speed_mph,performance_time_utc,attempt_id,False,False,False,False,0,0,0,0
r4/output/r4f5c_cross_car_window_anchor_qa_v2.csv,csv,OK,4,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4lc2f_driver_event_probe_summary_v2.csv,csv,OK,123,8,False,year|session_count|target_session_count,driver_id|driver_name,,,False,False,False,False,0,0,0,0
r4/output/r4f6j_strict_repeat_support_qa_v1.csv,csv,OK,6,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4f7c2b_exact_weather_join_schema_columns_v1.csv,csv,OK,330,11,True,datetime_fraction,,datetime_fraction,,False,False,True,False,0,0,4,0
r4/output/r4f7c2a_canonical_weather_source_candidates_v1.csv,csv,OK,33,9,True,time_columns|year_columns,,time_columns,track_columns,False,False,False,False,0,0,0,0
r4/output/r4p11_stochastic_wait_performance_mc_results_v1.csv,csv,OK,9,19,True,,,,,False,False,True,False,0,0,1,0
r4/output/r4f7c7_final_shrinkage_selection_v1.csv,csv,OK,9,5,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4lc2e_results_api_endpoint_context_v1.csv,csv,OK,24,4,True,,,,,False,False,False,False,0,0,0,0
r4/output/r4f0b_day1_join_source_candidates_v1.csv,csv,OK,350,15,True,time_fields|time_quality_fields,attempt_id_fields|car_fields|time_quality_fields,time_fields|time_quality_fields,attempt_id_fields,False,False,False,False,0,0,0,0
r4/output/r4f7c0_numeric_feature_source_resolution_qa_v1.csv,csv,OK,6,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4p7_forecast_horizon_window_scores_v1.csv,csv,OK,40,20,False,year|session_id|decision_time_utc|decision_time_safe,car_number|driver_name|decision_attempt_id,decision_time_utc|decision_time_safe,decision_attempt_id,False,False,False,False,0,0,0,0
r4/output/r4f7c4_within_year_thermal_cv_v1.csv,csv,OK,9,7,False,year,,,,False,False,False,False,0,0,0,0
r4/output/r4f7c1_numeric_source_resolution_v1.csv,csv,OK,50,7,False,,direct_attempt_join|target_attempt_rows,,direct_attempt_join|target_attempt_rows,False,False,False,False,0,0,0,0
r4/output/r4lc0_last_chance_local_files_v1.csv,csv,OK,47,7,False,year_hits,,,,False,False,True,False,0,0,10,0
r4/output/r4f7c0_numeric_feature_candidate_columns_v1.csv,csv,OK,835,6,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4f8g_decision_predictive_uncertainty_state_v1.csv,csv,OK,60,35,False,year|decision_time_utc|same_session_other_support_count|same_session_support_basis,car_number|driver_name|driver_key|source_attempt_id|predictive_mean_speed_mph|q05_speed_mph|q25_speed_mph|q50_speed_mph|q75_speed_mph|q95_speed_mph,decision_time_utc|future_outcome_or_leaderboard_used,source_attempt_id,False,False,False,False,0,0,0,0
r4/output/r4f8c_final_mc_input_schema_resolution_v1.csv,csv,OK,131,6,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4f8a_action_mc_interface_resolution_qa_v1.csv,csv,OK,7,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4f6j_strict_repeat_support_loss_reasons_v1.csv,csv,OK,4,2,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4f7c1_v2_exact_numeric_feature_schema_qa.csv,csv,OK,5,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4f8h_b_cutoff_evidence_resolution_qa_v1.csv,csv,OK,7,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4p2_qa_v1.csv,csv,OK,12,5,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4f8h_a_final_mc_readiness_qa_v1.csv,csv,OK,12,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4p2_environment_linked_transitions_v1.csv,csv,OK,39,54,False,year|session_id|before_time_utc|after_time_utc|before_time_class|after_time_class,car_number|driver_name|before_attempt_id|after_attempt_id|before_run_index|after_run_index|elapsed_between_performance_observations_min|elapsed_semantic|before_four_lap_average_speed_mph|after_four_lap_average_speed_mph|delta_four_lap_average_speed_mph|before_lap1_to_lap4_delta_mph|after_lap1_to_lap4_delta_mph|delta_lap1_to_lap4_shape_mph|before_late_run_fade_mph|after_late_run_fade_mph|delta_late_run_fade_mph|speed_improved|delta_forecast_wind_speed_10m_ms,before_time_utc|after_time_utc|before_time_class|after_time_class,before_attempt_id|after_attempt_id|before_ptsc_track_c|after_ptsc_track_c|delta_ptsc_track_c|ptsc_track_change_rate_c_per_min|before_ptsc_ambient_c|after_ptsc_ambient_c|delta_ptsc_ambient_c|ptsc_ambient_change_rate_c_per_min|delta_ptsc_humidity|delta_ptsc_wind|before_forecast_temp_c|after_forecast_temp_c|delta_forecast_temp_c|forecast_temp_change_rate_c_per_min|delta_forecast_relative_humidity_pct|delta_forecast_wind_speed_10m_ms|delta_forecast_gust_ms|delta_forecast_pressure_hpa|delta_forecast_cloud_cover_pct|delta_forecast_shortwave_radiation_wm2|forecast_shortwave_change_rate_wm2_per_min,False,False,False,False,0,0,0,0
r4/output/r4lc2d_indy500_event_session_registry_qa_v1.csv,csv,OK,15,4,True,,,,,False,False,False,False,0,0,0,0
r4/output/r4f6k_expanded_fast_friday_all_evidence_v1.csv,csv,OK,214,16,True,year|pdf_lap_time,driver_name|driver_key|car_number|reference_speed_mph|source_quality|pdf_lap_time,pdf_lap_time,,False,False,True,False,0,0,36,0
r4/output/r4f7a_v2_reference_expansion_gain_by_year.csv,csv,OK,5,6,False,year,,,,False,False,False,False,0,0,0,0
r4/output/r4f7v2_external_validation_conclusion_qa_v1.csv,csv,OK,7,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4p9_track_temp_delta_regression_metrics_v1.csv,csv,OK,10,6,True,,,,,False,False,False,False,0,0,0,0
r4/output/r4f6a_presession_physical_local_asset_summary_v1.csv,csv,OK,7,8,False,years|year_file_counts,,,,True,True,True,True,12,12,12,12
r4/output/r4p6_decision_safe_probability_metrics_v1.csv,csv,OK,4,7,False,test_year,,,,False,False,False,False,0,0,0,0
r4/output/r4f7c3_driver_grouped_cv_metrics_v1.csv,csv,OK,20,8,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4f7c4_within_year_ridge_coefficients_v1.csv,csv,OK,33,4,False,year,,,,False,False,False,False,0,0,0,0
r4/output/r4f7c4_year_offset_thermal_attribution_qa_v1.csv,csv,OK,8,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4f7c0_numeric_feature_joinability_v1.csv,csv,OK,17,13,False,,attempt_id_column|unique_attempt_ids|core_overlap|validation_overlap,,attempt_id_column|unique_attempt_ids|track_temp_cols,False,False,False,False,0,0,0,0
r4/output/r4f9_c_probabilistic_replay_qa_v1.csv,csv,OK,13,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4f8h_g_action_mc_sensitivity_envelope_v1.csv,csv,OK,169,20,False,year,driver|p_reattempt_completed_min|p_reattempt_completed_max|expected_final_result_speed_conditional_mph_min|expected_final_result_speed_conditional_mph_max,,p_reattempt_completed_min|p_reattempt_completed_max,False,False,False,False,0,0,0,0
r4/output/r4p3_window_signal_qa_v1.csv,csv,OK,5,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4lc3_last_chance_session_reports_v1.csv,csv,OK,6,13,False,year|session_id,,,,False,False,False,False,0,0,0,0
r4/output/r4f6h_repeat_window_validation_rows_v1.csv,csv,OK,13,28,False,year|first_time_utc|repeat_time_utc,driver_name|car_number|first_attempt_id|repeat_attempt_id|first_speed_mph|repeat_speed_mph|reference_speed_mph|first_other_car_count_20m|repeat_other_car_count_20m|first_other_car_count_30m|repeat_other_car_count_30m|first_other_car_count_45m|repeat_other_car_count_45m,first_time_utc|repeat_time_utc,first_attempt_id|repeat_attempt_id|first_window_state_20m|repeat_window_state_20m|predicted_window_delta_20m|first_window_state_30m|repeat_window_state_30m|predicted_window_delta_30m|first_window_state_45m|repeat_window_state_45m|predicted_window_delta_45m,False,False,False,False,0,0,0,0
r4/output/r4f7c6_online_latent_window_predictions_v1.csv,csv,OK,624,11,False,test_year|performance_time_utc,attempt_id|driver_key|observed_speed_mph|reference_speed_mph|predicted_speed_mph,performance_time_utc,attempt_id,False,False,False,False,0,0,0,0
r4/output/r4f0_day1_source_candidates_v1.csv,csv,OK,45,20,True,has_year|has_time|has_time_quality|time_fields,has_car|has_time_quality,has_time|has_time_quality|time_fields,,False,False,False,False,0,0,0,0
r4/output/r4lc5b_last_chance_predecision_state_qa_v1.csv,csv,OK,6,4,False,,,,,False,False,False,False,0,0,0,0
r4/output/r4f3a_shared_state_linkage_summary_v1.csv,csv,OK,3,8,False,year,,,window20_ready,False,False,False,False,0,0,0,0
r4/output/r4f8e_decision_numeric_state_reconstruction_qa_v1.csv,csv,OK,21,4,False,,,,,False,False,False,False,0,0,0,0
