path,key,value_type,value,year,session_id
root.records[20].LastName,LastName,str,Hildebrand,2019,5565
root.records[20].CarNumber,CarNumber,str,48,2019,5565
root.records[20].EventsSessionsDetailsID,EventsSessionsDetailsID,int,96309,2019,5565
root.records[20].EventsSessionsID,EventsSessionsID,int,5565,2019,5565
root.records[20].EventsEntrylistID,EventsEntrylistID,int,32637,2019,5565
root.records[20].DriverOverrideID,DriverOverrideID,int,3736,2019,5565
root.records[20].PositionStart,PositionStart,NoneType,None,2019,5565
root.records[20].PositionFinish,PositionFinish,int,21,2019,5565
root.records[20].ElapsedTime,ElapsedTime,str,02:37.9584,2019,5565
root.records[20].LapsComplete,LapsComplete,NoneType,None,2019,5565
root.records[20].LapsDown,LapsDown,NoneType,None,2019,5565
root.records[20].BestLapTime,BestLapTime,NoneType,None,2019,5565
root.records[20].BestSpeed,BestSpeed,NoneType,None,2019,5565
root.records[20].InLap,InLap,NoneType,None,2019,5565
root.records[20].Difference,Difference,NoneType,None,2019,5565
root.records[20].Gap,Gap,NoneType,None,2019,5565
root.records[20].SpeedAvg,SpeedAvg,float,227.908,2019,5565
root.records[20].TimesLed,TimesLed,NoneType,None,2019,5565
root.records[20].LapsLed,LapsLed,NoneType,None,2019,5565
root.records[20].PitStops,PitStops,NoneType,None,2019,5565
root.records[20].Status,Status,NoneType,None,2019,5565
root.records[20].PointsEarned,PointsEarned,NoneType,None,2019,5565
root.records[20].IsDeleted,IsDeleted,bool,False,2019,5565
root.records[20].QualLap1,QualLap1,str, 39.3381,2019,5565
root.records[20].QualLap2,QualLap2,str, 39.4374,2019,5565
root.records[20].QualLap3,QualLap3,str, 39.5441,2019,5565
root.records[20].QualLap4,QualLap4,str, 39.6388,2019,5565
root.records[20].DriverName,DriverName,str,JR Hildebrand,2019,5565
root.records[20].SpeedAvgFormatted,SpeedAvgFormatted,str,227.908,2019,5565
root.records[20].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2019,5565
root.records[20].TeamName,TeamName,str,Dreyer & Reinbold Racing,2019,5565
root.records[21].DriverUrl,DriverUrl,str,/Drivers/Ryan-Hunter-Reay,2019,5565
root.records[21].DriversID,DriversID,int,3645,2019,5565
root.records[21].FirstName,FirstName,str,Ryan,2019,5565
root.records[21].LastName,LastName,str,Hunter-Reay,2019,5565
root.records[21].CarNumber,CarNumber,str,28,2019,5565
root.records[21].EventsSessionsDetailsID,EventsSessionsDetailsID,int,96310,2019,5565
root.records[21].EventsSessionsID,EventsSessionsID,int,5565,2019,5565
root.records[21].EventsEntrylistID,EventsEntrylistID,int,32628,2019,5565
root.records[21].DriverOverrideID,DriverOverrideID,int,3645,2019,5565
root.records[21].PositionStart,PositionStart,NoneType,None,2019,5565
root.records[21].PositionFinish,PositionFinish,int,22,2019,5565
root.records[21].ElapsedTime,ElapsedTime,str,02:37.9799,2019,5565
root.records[21].LapsComplete,LapsComplete,NoneType,None,2019,5565
root.records[21].LapsDown,LapsDown,NoneType,None,2019,5565
root.records[21].BestLapTime,BestLapTime,NoneType,None,2019,5565
root.records[21].BestSpeed,BestSpeed,NoneType,None,2019,5565
root.records[21].InLap,InLap,NoneType,None,2019,5565
root.records[21].Difference,Difference,NoneType,None,2019,5565
root.records[21].Gap,Gap,NoneType,None,2019,5565
root.records[21].SpeedAvg,SpeedAvg,float,227.877,2019,5565
root.records[21].TimesLed,TimesLed,NoneType,None,2019,5565
root.records[21].LapsLed,LapsLed,NoneType,None,2019,5565
root.records[21].PitStops,PitStops,NoneType,None,2019,5565
root.records[21].Status,Status,NoneType,None,2019,5565
root.records[21].PointsEarned,PointsEarned,NoneType,None,2019,5565
root.records[21].IsDeleted,IsDeleted,bool,False,2019,5565
root.records[21].QualLap1,QualLap1,str, 39.3605,2019,5565
root.records[21].QualLap2,QualLap2,str, 39.4598,2019,5565
root.records[21].QualLap3,QualLap3,str, 39.5725,2019,5565
root.records[21].QualLap4,QualLap4,str, 39.5871,2019,5565
root.records[21].DriverName,DriverName,str,Ryan Hunter-Reay,2019,5565
root.records[21].SpeedAvgFormatted,SpeedAvgFormatted,str,227.877,2019,5565
root.records[21].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2019,5565
root.records[21].TeamName,TeamName,str,Andretti Autosport,2019,5565
root.records[22].DriverUrl,DriverUrl,str,/Drivers/Santino-Ferrucci,2019,5565
root.records[22].DriversID,DriversID,int,4897,2019,5565
root.records[22].FirstName,FirstName,str,Santino,2019,5565
root.records[22].LastName,LastName,str,Ferrucci,2019,5565
root.records[22].CarNumber,CarNumber,str,19,2019,5565
root.records[22].EventsSessionsDetailsID,EventsSessionsDetailsID,int,96311,2019,5565
root.records[22].EventsSessionsID,EventsSessionsID,int,5565,2019,5565
root.records[22].EventsEntrylistID,EventsEntrylistID,int,32621,2019,5565
root.records[22].DriverOverrideID,DriverOverrideID,int,4897,2019,5565
root.records[22].PositionStart,PositionStart,NoneType,None,2019,5565
root.records[22].PositionFinish,PositionFinish,int,23,2019,5565
root.records[22].ElapsedTime,ElapsedTime,str,02:38.0815,2019,5565
root.records[22].LapsComplete,LapsComplete,NoneType,None,2019,5565
root.records[22].LapsDown,LapsDown,NoneType,None,2019,5565
root.records[22].BestLapTime,BestLapTime,NoneType,None,2019,5565
root.records[22].BestSpeed,BestSpeed,NoneType,None,2019,5565
root.records[22].InLap,InLap,NoneType,None,2019,5565
root.records[22].Difference,Difference,NoneType,None,2019,5565
root.records[22].Gap,Gap,NoneType,None,2019,5565
root.records[22].SpeedAvg,SpeedAvg,float,227.731,2019,5565
root.records[22].TimesLed,TimesLed,NoneType,None,2019,5565
root.records[22].LapsLed,LapsLed,NoneType,None,2019,5565
root.records[22].PitStops,PitStops,NoneType,None,2019,5565
root.records[22].Status,Status,NoneType,None,2019,5565
root.records[22].PointsEarned,PointsEarned,NoneType,None,2019,5565
root.records[22].IsDeleted,IsDeleted,bool,False,2019,5565
root.records[22].QualLap1,QualLap1,str, 39.4230,2019,5565
root.records[22].QualLap2,QualLap2,str, 39.4593,2019,5565
root.records[22].QualLap3,QualLap3,str, 39.5772,2019,5565
root.records[22].QualLap4,QualLap4,str, 39.6220,2019,5565
root.records[22].DriverName,DriverName,str,Santino Ferrucci,2019,5565
root.records[22].SpeedAvgFormatted,SpeedAvgFormatted,str,227.731,2019,5565
root.records[22].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2019,5565
root.records[22].TeamName,TeamName,str,Dale Coyne Racing,2019,5565
root.records[23].DriverUrl,DriverUrl,NoneType,None,2019,5565
root.records[23].DriversID,DriversID,int,4612,2019,5565
root.records[23].FirstName,FirstName,str,Matheus,2019,5565
root.records[23].LastName,LastName,str,Leist,2019,5565
root.records[23].CarNumber,CarNumber,str,4,2019,5565
root.records[23].EventsSessionsDetailsID,EventsSessionsDetailsID,int,96312,2019,5565
root.records[23].EventsSessionsID,EventsSessionsID,int,5565,2019,5565
root.records[23].EventsEntrylistID,EventsEntrylistID,int,32612,2019,5565
root.records[23].DriverOverrideID,DriverOverrideID,int,4612,2019,5565
root.records[23].PositionStart,PositionStart,NoneType,None,2019,5565
root.records[23].PositionFinish,PositionFinish,int,24,2019,5565
root.records[23].ElapsedTime,ElapsedTime,str,02:38.0911,2019,5565
root.records[23].LapsComplete,LapsComplete,NoneType,None,2019,5565
root.records[23].LapsDown,LapsDown,NoneType,None,2019,5565
root.records[23].BestLapTime,BestLapTime,NoneType,None,2019,5565
root.records[23].BestSpeed,BestSpeed,NoneType,None,2019,5565
root.records[23].InLap,InLap,NoneType,None,2019,5565
root.records[23].Difference,Difference,NoneType,None,2019,5565
root.records[23].Gap,Gap,NoneType,None,2019,5565
root.records[23].SpeedAvg,SpeedAvg,float,227.717,2019,5565
root.records[23].TimesLed,TimesLed,NoneType,None,2019,5565
root.records[23].LapsLed,LapsLed,NoneType,None,2019,5565
root.records[23].PitStops,PitStops,NoneType,None,2019,5565
root.records[23].Status,Status,NoneType,None,2019,5565
root.records[23].PointsEarned,PointsEarned,NoneType,None,2019,5565
root.records[23].IsDeleted,IsDeleted,bool,False,2019,5565
root.records[23].QualLap1,QualLap1,str, 39.4579,2019,5565
root.records[23].QualLap2,QualLap2,str, 39.5109,2019,5565
root.records[23].QualLap3,QualLap3,str, 39.5662,2019,5565
root.records[23].QualLap4,QualLap4,str, 39.5561,2019,5565
root.records[23].DriverName,DriverName,str,Matheus Leist,2019,5565
root.records[23].SpeedAvgFormatted,SpeedAvgFormatted,str,227.717,2019,5565
root.records[23].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2019,5565
root.records[23].TeamName,TeamName,str,A.J. Foyt Enterprises,2019,5565
root.records[24].DriverUrl,DriverUrl,str,/Drivers/Jack-Harvey,2019,5565
root.records[24].DriversID,DriversID,int,4505,2019,5565
root.records[24].FirstName,FirstName,str,Jack,2019,5565
root.records[24].LastName,LastName,str,Harvey,2019,5565
root.records[24].CarNumber,CarNumber,str,60,2019,5565
root.records[24].EventsSessionsDetailsID,EventsSessionsDetailsID,int,96313,2019,5565
root.records[24].EventsSessionsID,EventsSessionsID,int,5565,2019,5565
root.records[24].EventsEntrylistID,EventsEntrylistID,int,32631,2019,5565
root.records[24].DriverOverrideID,DriverOverrideID,int,4505,2019,5565
root.records[24].PositionStart,PositionStart,NoneType,None,2019,5565
root.records[24].PositionFinish,PositionFinish,int,25,2019,5565
root.records[24].ElapsedTime,ElapsedTime,str,02:38.1063,2019,5565
root.records[24].LapsComplete,LapsComplete,NoneType,None,2019,5565
root.records[24].LapsDown,LapsDown,NoneType,None,2019,5565
root.records[24].BestLapTime,BestLapTime,NoneType,None,2019,5565
root.records[24].BestSpeed,BestSpeed,NoneType,None,2019,5565
root.records[24].InLap,InLap,NoneType,None,2019,5565
root.records[24].Difference,Difference,NoneType,None,2019,5565
root.records[24].Gap,Gap,NoneType,None,2019,5565
root.records[24].SpeedAvg,SpeedAvg,float,227.695,2019,5565
root.records[24].TimesLed,TimesLed,NoneType,None,2019,5565
root.records[24].LapsLed,LapsLed,NoneType,None,2019,5565
root.records[24].PitStops,PitStops,NoneType,None,2019,5565
root.records[24].Status,Status,NoneType,None,2019,5565
root.records[24].PointsEarned,PointsEarned,NoneType,None,2019,5565
root.records[24].IsDeleted,IsDeleted,bool,False,2019,5565
root.records[24].QualLap1,QualLap1,str, 39.3759,2019,5565
root.records[24].QualLap2,QualLap2,str, 39.4859,2019,5565
root.records[24].QualLap3,QualLap3,str, 39.5400,2019,5565
root.records[24].QualLap4,QualLap4,str, 39.7045,2019,5565
root.records[24].DriverName,DriverName,str,Jack Harvey,2019,5565
root.records[24].SpeedAvgFormatted,SpeedAvgFormatted,str,227.695,2019,5565
root.records[24].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2019,5565
root.records[24].TeamName,TeamName,str,Meyer Shank Racing,2019,5565
root.records[25].DriverUrl,DriverUrl,NoneType,None,2019,5565
root.records[25].DriversID,DriversID,int,4872,2019,5565
root.records[25].FirstName,FirstName,str,Jordan,2019,5565
root.records[25].LastName,LastName,str,King,2019,5565
root.records[25].CarNumber,CarNumber,str,42,2019,5565
root.records[25].EventsSessionsDetailsID,EventsSessionsDetailsID,int,96314,2019,5565
root.records[25].EventsSessionsID,EventsSessionsID,int,5565,2019,5565
root.records[25].EventsEntrylistID,EventsEntrylistID,int,32638,2019,5565
root.records[25].DriverOverrideID,DriverOverrideID,int,4872,2019,5565
root.records[25].PositionStart,PositionStart,NoneType,None,2019,5565
root.records[25].PositionFinish,PositionFinish,int,26,2019,5565
root.records[25].ElapsedTime,ElapsedTime,str,02:38.2402,2019,5565
root.records[25].LapsComplete,LapsComplete,NoneType,None,2019,5565
root.records[25].LapsDown,LapsDown,NoneType,None,2019,5565
root.records[25].BestLapTime,BestLapTime,NoneType,None,2019,5565
root.records[25].BestSpeed,BestSpeed,NoneType,None,2019,5565
root.records[25].InLap,InLap,NoneType,None,2019,5565
root.records[25].Difference,Difference,NoneType,None,2019,5565
root.records[25].Gap,Gap,NoneType,None,2019,5565
root.records[25].SpeedAvg,SpeedAvg,float,227.502,2019,5565
root.records[25].TimesLed,TimesLed,NoneType,None,2019,5565
root.records[25].LapsLed,LapsLed,NoneType,None,2019,5565
root.records[25].PitStops,PitStops,NoneType,None,2019,5565
root.records[25].Status,Status,NoneType,None,2019,5565
root.records[25].PointsEarned,PointsEarned,NoneType,None,2019,5565
root.records[25].IsDeleted,IsDeleted,bool,False,2019,5565
root.records[25].QualLap1,QualLap1,str, 39.5103,2019,5565
root.records[25].QualLap2,QualLap2,str, 39.5254,2019,5565
root.records[25].QualLap3,QualLap3,str, 39.5701,2019,5565
root.records[25].QualLap4,QualLap4,str, 39.6344,2019,5565
root.records[25].DriverName,DriverName,str,Jordan King,2019,5565
root.records[25].SpeedAvgFormatted,SpeedAvgFormatted,str,227.502,2019,5565
root.records[25].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2019,5565
root.records[25].TeamName,TeamName,str,Rahal Letterman Lanigan Racing,2019,5565
root.records[26].DriverUrl,DriverUrl,NoneType,None,2019,5565
root.records[26].DriversID,DriversID,int,4906,2019,5565
root.records[26].FirstName,FirstName,str,Ben,2019,5565
root.records[26].LastName,LastName,str,Hanley,2019,5565
root.records[26].CarNumber,CarNumber,str,81,2019,5565
root.records[26].EventsSessionsDetailsID,EventsSessionsDetailsID,int,96315,2019,5565
root.records[26].EventsSessionsID,EventsSessionsID,int,5565,2019,5565
root.records[26].EventsEntrylistID,EventsEntrylistID,int,32635,2019,5565
root.records[26].DriverOverrideID,DriverOverrideID,int,4906,2019,5565
root.records[26].PositionStart,PositionStart,NoneType,None,2019,5565
root.records[26].PositionFinish,PositionFinish,int,27,2019,5565
root.records[26].ElapsedTime,ElapsedTime,str,02:38.2542,2019,5565
root.records[26].LapsComplete,LapsComplete,NoneType,None,2019,5565
root.records[26].LapsDown,LapsDown,NoneType,None,2019,5565
root.records[26].BestLapTime,BestLapTime,NoneType,None,2019,5565
root.records[26].BestSpeed,BestSpeed,NoneType,None,2019,5565
root.records[26].InLap,InLap,NoneType,None,2019,5565
root.records[26].Difference,Difference,NoneType,None,2019,5565
root.records[26].Gap,Gap,NoneType,None,2019,5565
root.records[26].SpeedAvg,SpeedAvg,float,227.482,2019,5565
root.records[26].TimesLed,TimesLed,NoneType,None,2019,5565
root.records[26].LapsLed,LapsLed,NoneType,None,2019,5565
root.records[26].PitStops,PitStops,NoneType,None,2019,5565
root.records[26].Status,Status,NoneType,None,2019,5565
root.records[26].PointsEarned,PointsEarned,NoneType,None,2019,5565
root.records[26].IsDeleted,IsDeleted,bool,False,2019,5565
root.records[26].QualLap1,QualLap1,str, 39.4854,2019,5565
root.records[26].QualLap2,QualLap2,str, 39.5270,2019,5565
root.records[26].QualLap3,QualLap3,str, 39.5860,2019,5565
root.records[26].QualLap4,QualLap4,str, 39.6558,2019,5565
root.records[26].DriverName,DriverName,str,Ben Hanley,2019,5565
root.records[26].SpeedAvgFormatted,SpeedAvgFormatted,str,227.482,2019,5565
root.records[26].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2019,5565
root.records[26].TeamName,TeamName,str,DragonSpeed / Cusick Motorsports,2019,5565
root.records[27].DriverUrl,DriverUrl,NoneType,None,2019,5565
root.records[27].DriversID,DriversID,int,4235,2019,5565
root.records[27].FirstName,FirstName,str,Zach,2019,5565
root.records[27].LastName,LastName,str,Veach,2019,5565
root.records[27].CarNumber,CarNumber,str,26,2019,5565
root.records[27].EventsSessionsDetailsID,EventsSessionsDetailsID,int,96316,2019,5565
root.records[27].EventsSessionsID,EventsSessionsID,int,5565,2019,5565
root.records[27].EventsEntrylistID,EventsEntrylistID,int,32626,2019,5565
root.records[27].DriverOverrideID,DriverOverrideID,int,4235,2019,5565
root.records[27].PositionStart,PositionStart,NoneType,None,2019,5565
root.records[27].PositionFinish,PositionFinish,int,28,2019,5565
root.records[27].ElapsedTime,ElapsedTime,str,02:38.3523,2019,5565
root.records[27].LapsComplete,LapsComplete,NoneType,None,2019,5565
root.records[27].LapsDown,LapsDown,NoneType,None,2019,5565
root.records[27].BestLapTime,BestLapTime,NoneType,None,2019,5565
root.records[27].BestSpeed,BestSpeed,NoneType,None,2019,5565
root.records[27].InLap,InLap,NoneType,None,2019,5565
root.records[27].Difference,Difference,NoneType,None,2019,5565
root.records[27].Gap,Gap,NoneType,None,2019,5565
root.records[27].SpeedAvg,SpeedAvg,float,227.341,2019,5565
root.records[27].TimesLed,TimesLed,NoneType,None,2019,5565
root.records[27].LapsLed,LapsLed,NoneType,None,2019,5565
root.records[27].PitStops,PitStops,NoneType,None,2019,5565
root.records[27].Status,Status,NoneType,None,2019,5565
root.records[27].PointsEarned,PointsEarned,NoneType,None,2019,5565
root.records[27].IsDeleted,IsDeleted,bool,False,2019,5565
root.records[27].QualLap1,QualLap1,str, 39.4136,2019,5565
root.records[27].QualLap2,QualLap2,str, 39.5770,2019,5565
root.records[27].QualLap3,QualLap3,str, 39.6792,2019,5565
root.records[27].QualLap4,QualLap4,str, 39.6825,2019,5565
root.records[27].DriverName,DriverName,str,Zach Veach,2019,5565
root.records[27].SpeedAvgFormatted,SpeedAvgFormatted,str,227.341,2019,5565
root.records[27].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2019,5565
root.records[27].TeamName,TeamName,str,Andretti Autosport,2019,5565
root.records[28].DriverUrl,DriverUrl,str,/Drivers/Felix-Rosenqvist,2019,5565
root.records[28].DriversID,DriversID,int,4588,2019,5565
root.records[28].FirstName,FirstName,str,Felix,2019,5565
root.records[28].LastName,LastName,str,Rosenqvist,2019,5565
root.records[28].CarNumber,CarNumber,str,10,2019,5565
root.records[28].EventsSessionsDetailsID,EventsSessionsDetailsID,int,96317,2019,5565
root.records[28].EventsSessionsID,EventsSessionsID,int,5565,2019,5565
root.records[28].EventsEntrylistID,EventsEntrylistID,int,32616,2019,5565
root.records[28].DriverOverrideID,DriverOverrideID,int,4588,2019,5565
root.records[28].PositionStart,PositionStart,NoneType,None,2019,5565
root.records[28].PositionFinish,PositionFinish,int,29,2019,5565
root.records[28].ElapsedTime,ElapsedTime,str,02:38.3834,2019,5565
root.records[28].LapsComplete,LapsComplete,NoneType,None,2019,5565
root.records[28].LapsDown,LapsDown,NoneType,None,2019,5565
root.records[28].BestLapTime,BestLapTime,NoneType,None,2019,5565
root.records[28].BestSpeed,BestSpeed,NoneType,None,2019,5565
root.records[28].InLap,InLap,NoneType,None,2019,5565
root.records[28].Difference,Difference,NoneType,None,2019,5565
root.records[28].Gap,Gap,NoneType,None,2019,5565
root.records[28].SpeedAvg,SpeedAvg,float,227.297,2019,5565
root.records[28].TimesLed,TimesLed,NoneType,None,2019,5565
root.records[28].LapsLed,LapsLed,NoneType,None,2019,5565
root.records[28].PitStops,PitStops,NoneType,None,2019,5565
root.records[28].Status,Status,NoneType,None,2019,5565
root.records[28].PointsEarned,PointsEarned,NoneType,None,2019,5565
root.records[28].IsDeleted,IsDeleted,bool,False,2019,5565
root.records[28].QualLap1,QualLap1,str, 39.5183,2019,5565
root.records[28].QualLap2,QualLap2,str, 39.5561,2019,5565
root.records[28].QualLap3,QualLap3,str, 39.6150,2019,5565
root.records[28].QualLap4,QualLap4,str, 39.6940,2019,5565
root.records[28].DriverName,DriverName,str,Felix Rosenqvist,2019,5565
root.records[28].SpeedAvgFormatted,SpeedAvgFormatted,str,227.297,2019,5565
root.records[28].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2019,5565
root.records[28].TeamName,TeamName,str,Chip Ganassi Racing,2019,5565
root.records[29].DriverUrl,DriverUrl,NoneType,None,2019,5565
root.records[29].DriversID,DriversID,int,3756,2019,5565
root.records[29].FirstName,FirstName,str,Pippa,2019,5565
root.records[29].LastName,LastName,str,Mann,2019,5565
root.records[29].CarNumber,CarNumber,str,39,2019,5565
root.records[29].EventsSessionsDetailsID,EventsSessionsDetailsID,int,96318,2019,5565
root.records[29].EventsSessionsID,EventsSessionsID,int,5565,2019,5565
root.records[29].EventsEntrylistID,EventsEntrylistID,int,32639,2019,5565
root.records[29].DriverOverrideID,DriverOverrideID,int,3756,2019,5565
root.records[29].PositionStart,PositionStart,NoneType,None,2019,5565
root.records[29].PositionFinish,PositionFinish,int,30,2019,5565
root.records[29].ElapsedTime,ElapsedTime,str,02:38.4203,2019,5565
root.records[29].LapsComplete,LapsComplete,NoneType,None,2019,5565
root.records[29].LapsDown,LapsDown,NoneType,None,2019,5565
root.records[29].BestLapTime,BestLapTime,NoneType,None,2019,5565
root.records[29].BestSpeed,BestSpeed,NoneType,None,2019,5565
root.records[29].InLap,InLap,NoneType,None,2019,5565
root.records[29].Difference,Difference,NoneType,None,2019,5565
root.records[29].Gap,Gap,NoneType,None,2019,5565
root.records[29].SpeedAvg,SpeedAvg,float,227.244,2019,5565
root.records[29].TimesLed,TimesLed,NoneType,None,2019,5565
root.records[29].LapsLed,LapsLed,NoneType,None,2019,5565
root.records[29].PitStops,PitStops,NoneType,None,2019,5565
root.records[29].Status,Status,NoneType,None,2019,5565
root.records[29].PointsEarned,PointsEarned,NoneType,None,2019,5565
root.records[29].IsDeleted,IsDeleted,bool,False,2019,5565
root.records[29].QualLap1,QualLap1,str, 39.4099,2019,5565
root.records[29].QualLap2,QualLap2,str, 39.5814,2019,5565
root.records[29].QualLap3,QualLap3,str, 39.7379,2019,5565
root.records[29].QualLap4,QualLap4,str, 39.6911,2019,5565
root.records[29].DriverName,DriverName,str,Pippa Mann,2019,5565
root.records[29].SpeedAvgFormatted,SpeedAvgFormatted,str,227.244,2019,5565
root.records[29].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2019,5565
root.records[29].TeamName,TeamName,str,Clauson Marshall Racing,2019,5565
root.SessionReports,SessionReports,list,,2019,5565
root.SessionReports[0].DocumentID,DocumentID,str,340b5372-8828-4ec3-bd71-3a815c1c03f9,2019,5565
root.SessionReports[0].Name,Name,str,Overall Results,2019,5565
root.SessionReports[0].Url,Url,str,INDYCAR/Documents/5565/2019-05-18/indycar-qualresults.pdf,2019,5565
root.SessionReports[0].FileType,FileType,str,application/pdf,2019,5565
root.SessionReports[0].modified_date,modified_date,str,/Date(1558221805500)/,2019,5565
root.SessionReports[0].IsActive,IsActive,bool,True,2019,5565
root.SessionReports[0].DocumentType,DocumentType,str,Overall Results,2019,5565
root.SessionReports[0].SortOrder,SortOrder,int,6,2019,5565
root.SessionReports[1].DocumentID,DocumentID,str,ce59de93-5d14-4141-802a-246353a325f4,2019,5565
root.SessionReports[1].Name,Name,str,Results,2019,5565
root.SessionReports[1].Url,Url,str,INDYCAR/Documents/5565/2019-05-18/indycar-results-quals-day1.pdf,2019,5565
root.SessionReports[1].FileType,FileType,str,application/pdf,2019,5565
root.SessionReports[1].modified_date,modified_date,str,/Date(1558217851773)/,2019,5565
root.SessionReports[1].IsActive,IsActive,bool,True,2019,5565
root.SessionReports[1].DocumentType,DocumentType,str,Results,2019,5565
root.SessionReports[1].SortOrder,SortOrder,int,8,2019,5565
root.SessionReports[2].DocumentID,DocumentID,str,116f4d16-0f51-4df9-af24-add490cfb7db,2019,5565
root.SessionReports[2].Name,Name,str,Section Results,2019,5565
root.SessionReports[2].Url,Url,str,INDYCAR/Documents/5565/2019-05-18/indycar-sectionresults-quals-day1.pdf,2019,5565
root.SessionReports[2].FileType,FileType,str,application/pdf,2019,5565
root.SessionReports[2].modified_date,modified_date,str,/Date(1558217868440)/,2019,5565
root.SessionReports[2].IsActive,IsActive,bool,True,2019,5565
root.SessionReports[2].DocumentType,DocumentType,str,Section Results,2019,5565
root.SessionReports[2].SortOrder,SortOrder,int,9,2019,5565
root.SessionReports[3].DocumentID,DocumentID,str,c98d372e-181e-4509-ab05-2d71b6a7def0,2019,5565
root.SessionReports[3].Name,Name,str,Top Section Times,2019,5565
root.SessionReports[3].Url,Url,str,INDYCAR/Documents/5565/2019-05-18/indycar-topsectiontimes-quals-day1.pdf,2019,5565
root.SessionReports[3].FileType,FileType,str,application/pdf,2019,5565
root.SessionReports[3].modified_date,modified_date,str,/Date(1558217881333)/,2019,5565
root.SessionReports[3].IsActive,IsActive,bool,True,2019,5565
root.SessionReports[3].DocumentType,DocumentType,str,Top Section Times,2019,5565
root.SessionReports[3].SortOrder,SortOrder,int,10,2019,5565
root.EventName,EventName,str,109th Running of the Indianapolis 500,2025,6656
root.SessionName,SessionName,str,Qualifications - Day 1,2025,6656
root.SessionDate,SessionDate,str,5/17/2025,2025,6656
root.SessionDateFormatted,SessionDateFormatted,str,"Saturday, May 17, 2025",2025,6656
root.SessionType,SessionType,str,Q,2025,6656
root.TrackType,TrackType,str,I,2025,6656
root.records,records,list,,2025,6656
root.records[0].DriverUrl,DriverUrl,str,/Drivers/Alex-Palou,2025,6656
root.records[0].DriversID,DriversID,int,4931,2025,6656
root.records[0].FirstName,FirstName,str,Alex,2025,6656
root.records[0].LastName,LastName,str,Palou,2025,6656
root.records[0].CarNumber,CarNumber,str,10,2025,6656
root.records[0].EventsSessionsDetailsID,EventsSessionsDetailsID,int,117854,2025,6656
root.records[0].EventsSessionsID,EventsSessionsID,int,6656,2025,6656
root.records[0].EventsEntrylistID,EventsEntrylistID,int,37564,2025,6656
root.records[0].DriverOverrideID,DriverOverrideID,int,4931,2025,6656
root.records[0].PositionStart,PositionStart,NoneType,None,2025,6656
root.records[0].PositionFinish,PositionFinish,int,1,2025,6656
root.records[0].ElapsedTime,ElapsedTime,str,02:34.4781,2025,6656
root.records[0].LapsComplete,LapsComplete,NoneType,None,2025,6656
root.records[0].LapsDown,LapsDown,NoneType,None,2025,6656
root.records[0].BestLapTime,BestLapTime,NoneType,None,2025,6656
root.records[0].BestSpeed,BestSpeed,NoneType,None,2025,6656
root.records[0].InLap,InLap,NoneType,None,2025,6656
root.records[0].Difference,Difference,NoneType,None,2025,6656
root.records[0].Gap,Gap,NoneType,None,2025,6656
root.records[0].SpeedAvg,SpeedAvg,float,233.043,2025,6656
root.records[0].TimesLed,TimesLed,NoneType,None,2025,6656
root.records[0].LapsLed,LapsLed,NoneType,None,2025,6656
root.records[0].PitStops,PitStops,NoneType,None,2025,6656
root.records[0].Status,Status,str,,2025,6656
root.records[0].PointsEarned,PointsEarned,NoneType,None,2025,6656
root.records[0].IsDeleted,IsDeleted,bool,False,2025,6656
root.records[0].QualLap1,QualLap1,str, 38.6133,2025,6656
root.records[0].QualLap2,QualLap2,str, 38.6088,2025,6656
root.records[0].QualLap3,QualLap3,str, 38.6325,2025,6656
root.records[0].QualLap4,QualLap4,str, 38.6235,2025,6656
root.records[0].DriverName,DriverName,str,Alex Palou,2025,6656
root.records[0].SpeedAvgFormatted,SpeedAvgFormatted,str,233.043,2025,6656
root.records[0].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2025,6656
root.records[0].TeamName,TeamName,str,Chip Ganassi Racing,2025,6656
root.records[1].DriverUrl,DriverUrl,str,/Drivers/Scott-McLaughlin,2025,6656
root.records[1].DriversID,DriversID,int,4932,2025,6656
root.records[1].FirstName,FirstName,str,Scott,2025,6656
root.records[1].LastName,LastName,str,McLaughlin,2025,6656
root.records[1].CarNumber,CarNumber,str,3,2025,6656
root.records[1].EventsSessionsDetailsID,EventsSessionsDetailsID,int,117855,2025,6656
root.records[1].EventsSessionsID,EventsSessionsID,int,6656,2025,6656
root.records[1].EventsEntrylistID,EventsEntrylistID,int,37557,2025,6656
root.records[1].DriverOverrideID,DriverOverrideID,int,4932,2025,6656
root.records[1].PositionStart,PositionStart,NoneType,None,2025,6656
root.records[1].PositionFinish,PositionFinish,int,2,2025,6656
root.records[1].ElapsedTime,ElapsedTime,str,02:34.4979,2025,6656
root.records[1].LapsComplete,LapsComplete,NoneType,None,2025,6656
