year,file,car,field,path,type,repr,looks_timestamp,timestamp_utc,timestamp_indianapolis
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[0][9][40][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[0][9][41][0],float,40.249,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[0][9][41][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[0][9][42][0],float,40.21,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[0][9][42][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[0][9][43][0],float,40.249,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[0][9][43][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[0][9][44][0],float,40.21,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[0][9][44][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[0][9][45][0],float,40.249,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[0][9][45][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[0][9][46][0],float,40.21,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[0][9][46][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[0][9][47][0],float,40.249,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[0][9][47][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[0][9][48][0],float,40.21,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[0][9][48][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[1][0],float,11.0,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[1][1],float,1558210538.949451,True,2019-05-18T20:15:38.949451+00:00,2019-05-18T16:15:38.949451-04:00
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[1][2],float,0.0,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[1][3],float,1558210568.962134,True,2019-05-18T20:16:08.962134+00:00,2019-05-18T16:16:08.962134-04:00
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[1][4],bool,False,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[1][5],int,0,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[1][6],float,39.716,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[1][7],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[1][8],NoneType,None,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[1][9][0][0],float,39.716,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[1][9][0][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][0],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][1],float,1558210598.961412,True,2019-05-18T20:16:38.961412+00:00,2019-05-18T16:16:38.961412-04:00
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][2],float,0.0,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][3],float,1558210813.978923,True,2019-05-18T20:20:13.978923+00:00,2019-05-18T16:20:13.978923-04:00
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][4],bool,False,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][5],int,0,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][6],float,39.51,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][7],int,3,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][8],float,39.84507999999999,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][0][0],float,42.2195,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][0][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][1][0],float,39.51,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][1][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][2][0],float,40.21,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][2][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][3][0],float,39.5596,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][3][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][4][0],float,39.7772,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][4][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][5][0],float,39.7435,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][5][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][6][0],float,39.7435,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][6][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][7][0],float,40.21,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][7][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][8][0],float,39.7435,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][8][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][9][0],float,40.21,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][9][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][10][0],float,39.7435,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][10][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][11][0],float,39.7435,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[2][9][11][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][0],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][1],float,1558211973.97174,True,2019-05-18T20:39:33.971740+00:00,2019-05-18T16:39:33.971740-04:00
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][2],float,0.0,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][3],float,1558212573.956534,True,2019-05-18T20:49:33.956534+00:00,2019-05-18T16:49:33.956534-04:00
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][4],bool,False,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][5],int,0,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][6],float,39.6191,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][7],int,4,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][8],float,39.99292857142857,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][9][0][0],float,40.21,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][9][0][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][9][1][0],float,39.7435,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][9][1][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][9][2][0],float,39.7585,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][9][2][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][9][3][0],float,41.6688,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][9][3][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][9][4][0],float,39.6191,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][9][4][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][9][5][0],float,39.6813,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][9][5][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][9][6][0],float,39.7435,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][9][6][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][9][7][0],float,39.7358,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][9][7][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][9][8][0],float,41.3816,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,66,stint,$.stint.66[3][9][8][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,lap,$.lap.24[0],NoneType,None,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,lap,$.lap.24[1],float,1558212578.960259,True,2019-05-18T20:49:38.960259+00:00,2019-05-18T16:49:38.960259-04:00
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[0][0],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[0][1],float,1558207693.9619,True,2019-05-18T19:28:13.961900+00:00,2019-05-18T15:28:13.961900-04:00
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[0][2],float,0.0,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[0][3],float,1558207748.96441,True,2019-05-18T19:29:08.964410+00:00,2019-05-18T15:29:08.964410-04:00
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[0][4],bool,False,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[0][5],int,0,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[0][6],float,41.0405,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[0][7],int,2,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[0][8],float,41.0405,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[0][9][0][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[0][9][0][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[0][9][1][0],float,41.0405,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[0][9][1][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[0][9][2][0],float,41.0405,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[0][9][2][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][0],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][1],float,1558207773.985736,True,2019-05-18T19:29:33.985736+00:00,2019-05-18T15:29:33.985736-04:00
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][2],float,17.0,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][3],float,1558212573.956534,True,2019-05-18T20:49:33.956534+00:00,2019-05-18T16:49:33.956534-04:00
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][4],bool,False,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][5],int,0,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][6],float,39.5567,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][7],int,76,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][8],float,43.121251677852385,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][0][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][0][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][1][0],float,39.5567,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][1][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][2][0],float,39.7184,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][2][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][3][0],float,39.9054,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][3][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][4][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][4][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][5][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][5][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][6][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][6][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][7][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][7][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][8][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][8][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][9][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][9][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][10][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][10][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][11][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][11][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][12][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][12][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][13][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][13][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][14][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][14][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][15][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][15][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][16][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][16][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][17][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][17][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][18][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][18][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][19][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][19][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][20][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][20][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][21][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][21][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][22][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][22][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][23][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][23][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][24][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][24][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][25][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][25][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][26][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][26][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][27][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][27][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][28][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][28][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][29][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][29][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][30][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][30][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][31][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][31][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][32][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][32][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][33][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][33][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][34][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][34][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][35][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][35][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][36][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][36][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][37][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][37][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][38][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][38][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][39][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][39][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][40][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][40][1],int,1,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][41][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][41][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][42][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][42][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][43][0],float,46.1755,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][43][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][44][0],float,40.2065,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][44][1],int,9,False,,
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,24,stint,$.stint.24[1][9][45][0],float,46.1755,False,,
