attempt_section_id,attempt_id,attempt_lap_id,source_report_lap_index,source_report_lap_time_seconds,lap_number,section_set_version,section_lap_coverage_status,section_sequence_index,section_name,start_timing_point,end_timing_point,section_time_seconds,section_speed_mph,full_lap_coverage_member
b0930d7d-6e0b-5ff1-91cb-7d1305a67abe,757828a3-822d-5bd8-b9f0-681a6918b48b,a0391ece-4ae8-583a-8978-56c0483b39b8,8,39.1237,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,1,T/SSF to T1,,,2.87,234.717,true
cd480067-41be-5f4f-9e51-5ec804a249a9,757828a3-822d-5bd8-b9f0-681a6918b48b,a0391ece-4ae8-583a-8978-56c0483b39b8,8,39.1237,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,2,T1 to SS1,,,4.8808,230.495,true
15784ffe-cad9-5f95-a7a9-77e83124ca0f,757828a3-822d-5bd8-b9f0-681a6918b48b,a0391ece-4ae8-583a-8978-56c0483b39b8,8,39.1237,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,3,SS1 to T2,,,4.9637,226.645,true
89b87d32-acd3-5c78-b74d-135a66add8a4,757828a3-822d-5bd8-b9f0-681a6918b48b,a0391ece-4ae8-583a-8978-56c0483b39b8,8,39.1237,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,4,T2 to BS,,,4.8917,229.981,true
f083af80-8d02-534d-bc3f-38c96ecfd37c,757828a3-822d-5bd8-b9f0-681a6918b48b,a0391ece-4ae8-583a-8978-56c0483b39b8,8,39.1237,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,5,BS to T3,,,4.8197,233.417,true
41531c75-2c2f-5056-af63-fd8aef908caa,757828a3-822d-5bd8-b9f0-681a6918b48b,a0391ece-4ae8-583a-8978-56c0483b39b8,8,39.1237,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,6,T3 to SS2,,,4.9166,228.817,true
a5a119c3-5731-5606-ad10-f9431e0f2c2f,757828a3-822d-5bd8-b9f0-681a6918b48b,a0391ece-4ae8-583a-8978-56c0483b39b8,8,39.1237,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,7,SS2 to T4,,,4.9695,226.381,true
6d1e7273-2caf-595d-89b9-a3439d82eba9,757828a3-822d-5bd8-b9f0-681a6918b48b,a0391ece-4ae8-583a-8978-56c0483b39b8,8,39.1237,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,8,T4 to FS,,,3.135,229.665,true
6ef4652c-29aa-5a1e-bbc4-1e1d83e52f43,757828a3-822d-5bd8-b9f0-681a6918b48b,a0391ece-4ae8-583a-8978-56c0483b39b8,8,39.1237,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,9,FS to SF,,,3.6767,232.916,true
5dab410a-0f21-50cf-af1b-5479d48230bb,757828a3-822d-5bd8-b9f0-681a6918b48b,22b0e703-1920-5512-b173-ddda431bf454,9,39.1716,4,SECTION_SET_2020_2023,VALIDATED_COMPLETE,1,T/SSF to T1,,,2.873,234.471,true
585c8e46-8043-5aef-84fe-c4c61f10694b,757828a3-822d-5bd8-b9f0-681a6918b48b,22b0e703-1920-5512-b173-ddda431bf454,9,39.1716,4,SECTION_SET_2020_2023,VALIDATED_COMPLETE,2,T1 to SS1,,,4.8833,230.377,true
df489903-9eac-5bbe-af0b-c53c39aedb0c,757828a3-822d-5bd8-b9f0-681a6918b48b,22b0e703-1920-5512-b173-ddda431bf454,9,39.1716,4,SECTION_SET_2020_2023,VALIDATED_COMPLETE,3,SS1 to T2,,,4.9741,226.172,true
1f819202-87a0-5a22-843a-ad09fee2260f,757828a3-822d-5bd8-b9f0-681a6918b48b,22b0e703-1920-5512-b173-ddda431bf454,9,39.1716,4,SECTION_SET_2020_2023,VALIDATED_COMPLETE,4,T2 to BS,,,4.8976,229.704,true
3422bde1-b46a-5b59-8956-d29158038622,757828a3-822d-5bd8-b9f0-681a6918b48b,22b0e703-1920-5512-b173-ddda431bf454,9,39.1716,4,SECTION_SET_2020_2023,VALIDATED_COMPLETE,5,BS to T3,,,4.8276,233.035,true
f80e638f-6fb0-5fd6-912f-0f83e5658368,757828a3-822d-5bd8-b9f0-681a6918b48b,22b0e703-1920-5512-b173-ddda431bf454,9,39.1716,4,SECTION_SET_2020_2023,VALIDATED_COMPLETE,6,T3 to SS2,,,4.9194,228.686,true
2027747f-c7bd-5b55-9482-54b6e367e478,757828a3-822d-5bd8-b9f0-681a6918b48b,22b0e703-1920-5512-b173-ddda431bf454,9,39.1716,4,SECTION_SET_2020_2023,VALIDATED_COMPLETE,7,SS2 to T4,,,4.9776,226.013,true
0fea9173-258a-5e06-beb9-f775e9824227,757828a3-822d-5bd8-b9f0-681a6918b48b,22b0e703-1920-5512-b173-ddda431bf454,9,39.1716,4,SECTION_SET_2020_2023,VALIDATED_COMPLETE,8,T4 to FS,,,3.141,229.226,true
08c41596-14f5-5dee-b8a6-5f258a1b0951,757828a3-822d-5bd8-b9f0-681a6918b48b,22b0e703-1920-5512-b173-ddda431bf454,9,39.1716,4,SECTION_SET_2020_2023,VALIDATED_COMPLETE,9,FS to SF,,,3.678,232.834,true
9741edca-1ca9-542b-884a-9521b485b264,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,62f683f2-d7c1-5d28-9ffe-0a98f1310114,1,38.9683,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,1,T/SSF to T1,,,2.8557,235.892,true
dcd2f977-1a5a-52da-9790-a7bea17a76c5,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,62f683f2-d7c1-5d28-9ffe-0a98f1310114,1,38.9683,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,2,T1 to SS1,,,4.8565,231.648,true
3ddb55f3-7a4a-5813-b865-e47791ae9f0b,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,62f683f2-d7c1-5d28-9ffe-0a98f1310114,1,38.9683,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,3,SS1 to T2,,,4.9319,228.107,true
1698b0a5-e811-5e15-a55a-739d3f110bc0,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,62f683f2-d7c1-5d28-9ffe-0a98f1310114,1,38.9683,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,4,T2 to BS,,,4.8813,230.471,true
e56d2f10-0b5a-58f3-8cb8-ead3b9808ddb,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,62f683f2-d7c1-5d28-9ffe-0a98f1310114,1,38.9683,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,5,BS to T3,,,4.8091,233.932,true
301b5826-e86f-5d4e-9b08-f6202cb47e42,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,62f683f2-d7c1-5d28-9ffe-0a98f1310114,1,38.9683,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,6,T3 to SS2,,,4.8965,229.756,true
593078e3-e952-59b7-bc7d-5c3a7a9d04d4,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,62f683f2-d7c1-5d28-9ffe-0a98f1310114,1,38.9683,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,7,SS2 to T4,,,4.9414,227.668,true
ad370939-99bc-54fd-9db3-2ea60e7f5888,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,62f683f2-d7c1-5d28-9ffe-0a98f1310114,1,38.9683,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,8,T4 to FS,,,3.1291,230.098,true
21185efb-58f5-5bbb-afbe-81c3e5515467,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,62f683f2-d7c1-5d28-9ffe-0a98f1310114,1,38.9683,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,9,FS to SF,,,3.6668,233.545,true
61e362f7-b082-5ead-85e5-e9b725b9dd82,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,c4067d59-f056-5cae-b369-d6cbb00eecc6,2,39.0851,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,1,T/SSF to T1,,,2.8512,236.264,true
17b63274-3763-5778-9803-bc0907bab130,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,c4067d59-f056-5cae-b369-d6cbb00eecc6,2,39.0851,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,2,T1 to SS1,,,4.8603,231.467,true
1a3d8c27-27b3-5a31-8c23-90a47e36b102,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,c4067d59-f056-5cae-b369-d6cbb00eecc6,2,39.0851,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,3,SS1 to T2,,,4.9478,227.374,true
73949a6e-e95c-5b4e-aa76-99eabdb3aa36,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,c4067d59-f056-5cae-b369-d6cbb00eecc6,2,39.0851,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,4,T2 to BS,,,4.8982,229.676,true
c83da24a-089a-5a95-853d-5abbdb2dd1a5,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,c4067d59-f056-5cae-b369-d6cbb00eecc6,2,39.0851,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,5,BS to T3,,,4.8166,233.567,true
8a6f1635-4910-5cbf-8743-b9a33eca979e,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,c4067d59-f056-5cae-b369-d6cbb00eecc6,2,39.0851,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,6,T3 to SS2,,,4.9143,228.924,true
73298c3d-449f-5573-82b2-4421090c5fd6,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,c4067d59-f056-5cae-b369-d6cbb00eecc6,2,39.0851,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,7,SS2 to T4,,,4.9698,226.367,true
b4dfbdc0-540d-5207-a296-5a0f9a94e625,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,c4067d59-f056-5cae-b369-d6cbb00eecc6,2,39.0851,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,8,T4 to FS,,,3.1468,228.804,true
6ea81391-9cf8-5006-acfd-bf365e6780a1,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,c4067d59-f056-5cae-b369-d6cbb00eecc6,2,39.0851,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,9,FS to SF,,,3.6801,232.701,true
ec2459af-f4df-5688-b695-d2df94ee9e20,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,41f4a420-5be2-525a-809a-a9bbd27c521c,3,39.5133,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,1,T/SSF to T1,,,2.8579,235.71,true
1b698ad7-f681-5276-9295-ba1a70d7493a,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,41f4a420-5be2-525a-809a-a9bbd27c521c,3,39.5133,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,2,T1 to SS1,,,4.9314,228.13,true
afc132a4-6814-5a0a-af43-24093a46e65a,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,41f4a420-5be2-525a-809a-a9bbd27c521c,3,39.5133,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,3,SS1 to T2,,,5.0445,223.015,true
01a0f8e6-fd0b-5f0a-a54d-d4a069cc6744,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,41f4a420-5be2-525a-809a-a9bbd27c521c,3,39.5133,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,4,T2 to BS,,,4.9687,226.417,true
39c73eed-e81a-509e-9919-17d3d19c9fb4,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,41f4a420-5be2-525a-809a-a9bbd27c521c,3,39.5133,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,5,BS to T3,,,4.8571,231.62,true
8d83758f-d976-50d6-8b80-f764e6fa73c8,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,41f4a420-5be2-525a-809a-a9bbd27c521c,3,39.5133,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,6,T3 to SS2,,,4.9504,227.254,true
8671786a-6de2-5b3e-b91a-c91fb1da0d66,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,41f4a420-5be2-525a-809a-a9bbd27c521c,3,39.5133,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,7,SS2 to T4,,,5.0101,224.546,true
897424eb-df7c-57fc-8be3-8673c1fbf054,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,41f4a420-5be2-525a-809a-a9bbd27c521c,3,39.5133,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,8,T4 to FS,,,3.1844,226.102,true
1865a464-c607-5f8e-881b-3499b84ec239,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,41f4a420-5be2-525a-809a-a9bbd27c521c,3,39.5133,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,9,FS to SF,,,3.7088,230.9,true
88ac7b01-6ef1-5f07-9fe3-bfa6a3f63b1c,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,463b36ee-01ee-5a4e-8ed8-bef2d1eadb47,4,39.8122,4,SECTION_SET_2020_2023,VALIDATED_COMPLETE,1,T/SSF to T1,,,2.8701,234.708,true
15df309e-4e7e-59d5-b83a-a61663aa5a50,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,463b36ee-01ee-5a4e-8ed8-bef2d1eadb47,4,39.8122,4,SECTION_SET_2020_2023,VALIDATED_COMPLETE,2,T1 to SS1,,,4.9709,226.317,true
341a022a-1ab6-59dd-90db-2f7da373e965,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,463b36ee-01ee-5a4e-8ed8-bef2d1eadb47,4,39.8122,4,SECTION_SET_2020_2023,VALIDATED_COMPLETE,3,SS1 to T2,,,5.0792,221.492,true
f72affbc-4b79-591d-89dc-6042b2d70b99,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,463b36ee-01ee-5a4e-8ed8-bef2d1eadb47,4,39.8122,4,SECTION_SET_2020_2023,VALIDATED_COMPLETE,4,T2 to BS,,,4.9944,225.252,true
317f33f7-1199-585b-a7f8-20af9cd458b5,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,463b36ee-01ee-5a4e-8ed8-bef2d1eadb47,4,39.8122,4,SECTION_SET_2020_2023,VALIDATED_COMPLETE,5,BS to T3,,,4.8705,230.982,true
fb7bbde2-f592-53e5-8bf1-4713f24831b1,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,463b36ee-01ee-5a4e-8ed8-bef2d1eadb47,4,39.8122,4,SECTION_SET_2020_2023,VALIDATED_COMPLETE,6,T3 to SS2,,,4.9541,227.085,true
7ccd2c5d-ce8a-5c23-adfe-806846a9e098,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,463b36ee-01ee-5a4e-8ed8-bef2d1eadb47,4,39.8122,4,SECTION_SET_2020_2023,VALIDATED_COMPLETE,7,SS2 to T4,,,5.0808,221.422,true
a8a7c0bd-063a-587e-b266-0085b417495a,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,463b36ee-01ee-5a4e-8ed8-bef2d1eadb47,4,39.8122,4,SECTION_SET_2020_2023,VALIDATED_COMPLETE,8,T4 to FS,,,3.2374,222.401,true
0c97a2d0-0009-5abe-b0a0-147c4b6c5f76,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,463b36ee-01ee-5a4e-8ed8-bef2d1eadb47,4,39.8122,4,SECTION_SET_2020_2023,VALIDATED_COMPLETE,9,FS to SF,,,3.7548,228.072,true
ac80465b-5e5d-51d8-a512-00beb73d1260,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,493a9443-d84c-5de4-80ab-4d0333518e38,6,39.0161,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,1,T/SSF to T1,,,2.8632,235.274,true
85c92ff8-607f-5134-9a68-5978d226a29d,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,493a9443-d84c-5de4-80ab-4d0333518e38,6,39.0161,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,2,T1 to SS1,,,4.8747,230.783,true
ca5e7dcb-29f0-58ad-a6c5-8af07684843e,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,493a9443-d84c-5de4-80ab-4d0333518e38,6,39.0161,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,3,SS1 to T2,,,4.9344,227.991,true
c516f4a1-16af-51b4-bae5-4a0cff645804,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,493a9443-d84c-5de4-80ab-4d0333518e38,6,39.0161,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,4,T2 to BS,,,4.8734,230.845,true
f1c4e259-b764-5bd8-a7b2-b038d65e41b8,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,493a9443-d84c-5de4-80ab-4d0333518e38,6,39.0161,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,5,BS to T3,,,4.8057,234.097,true
e1cce8e4-9fbf-52ba-a52c-f90c48b3d1f5,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,493a9443-d84c-5de4-80ab-4d0333518e38,6,39.0161,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,6,T3 to SS2,,,4.8985,229.662,true
ab1672a7-393e-53ad-b02d-85d8d28593ef,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,493a9443-d84c-5de4-80ab-4d0333518e38,6,39.0161,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,7,SS2 to T4,,,4.9609,226.773,true
97f25a1f-2dbf-58f2-8cbe-48ab961e96b5,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,493a9443-d84c-5de4-80ab-4d0333518e38,6,39.0161,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,8,T4 to FS,,,3.136,229.592,true
ffc4fd5a-36bb-57d6-b70d-2bcab39dbb92,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,493a9443-d84c-5de4-80ab-4d0333518e38,6,39.0161,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,9,FS to SF,,,3.6693,233.386,true
1b870f10-9cb0-5fd7-902a-1ae8fbc06f7c,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,13f80edc-7efc-5d45-88b9-7b9a7da8cb83,7,39.4801,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,1,T/SSF to T1,,,2.8578,235.719,true
0b6697c4-0481-59fb-9a75-1d3e923af81f,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,13f80edc-7efc-5d45-88b9-7b9a7da8cb83,7,39.4801,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,2,T1 to SS1,,,4.8812,230.476,true
feb4c2a4-2ec2-575e-984d-6b81e865fa5a,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,13f80edc-7efc-5d45-88b9-7b9a7da8cb83,7,39.4801,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,3,SS1 to T2,,,5.0151,224.323,true
c694e889-92a1-589d-a9c7-fef579461b15,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,13f80edc-7efc-5d45-88b9-7b9a7da8cb83,7,39.4801,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,4,T2 to BS,,,5.0205,224.081,true
63bdd0f8-c46c-58ce-b7dd-d6982d9ac93f,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,13f80edc-7efc-5d45-88b9-7b9a7da8cb83,7,39.4801,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,5,BS to T3,,,4.8971,229.728,true
47bdf520-065a-5dd1-afcd-1f138fc841c5,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,13f80edc-7efc-5d45-88b9-7b9a7da8cb83,7,39.4801,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,6,T3 to SS2,,,4.9562,226.988,true
449bf921-3e2c-514a-9422-4bd5fde21cd7,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,13f80edc-7efc-5d45-88b9-7b9a7da8cb83,7,39.4801,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,7,SS2 to T4,,,5.0051,224.771,true
f9c1087e-1928-54ce-9561-ff5c279a918a,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,13f80edc-7efc-5d45-88b9-7b9a7da8cb83,7,39.4801,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,8,T4 to FS,,,3.1598,227.863,true
ca3a9097-b83b-5feb-a244-f24ff4a4c39a,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,13f80edc-7efc-5d45-88b9-7b9a7da8cb83,7,39.4801,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,9,FS to SF,,,3.6873,232.247,true
e953edce-71d2-50e6-824b-a4bf23ed13d2,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,544d2979-8a88-5788-a23b-c1e01e2dc19a,8,39.5395,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,1,T/SSF to T1,,,2.8653,235.102,true
a2f8b4d1-9663-5c72-be92-72cb85b37cd4,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,544d2979-8a88-5788-a23b-c1e01e2dc19a,8,39.5395,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,2,T1 to SS1,,,4.923,228.519,true
33c4af3b-e1fb-50ad-a7bb-42de92add07f,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,544d2979-8a88-5788-a23b-c1e01e2dc19a,8,39.5395,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,3,SS1 to T2,,,5.0465,222.927,true
ee920f44-2128-50a0-881e-bd239951a701,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,544d2979-8a88-5788-a23b-c1e01e2dc19a,8,39.5395,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,4,T2 to BS,,,4.9936,225.288,true
722dddf2-f4aa-57b4-93c7-dc04db679f9d,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,544d2979-8a88-5788-a23b-c1e01e2dc19a,8,39.5395,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,5,BS to T3,,,4.8813,230.471,true
7904b99e-80cb-5605-aba0-5b95897fbd17,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,544d2979-8a88-5788-a23b-c1e01e2dc19a,8,39.5395,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,6,T3 to SS2,,,4.9563,226.984,true
811f4a79-ac2d-5655-88c6-ed6f395e8243,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,544d2979-8a88-5788-a23b-c1e01e2dc19a,8,39.5395,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,7,SS2 to T4,,,5.0128,224.425,true
ac9c544c-9780-5ea9-bc1a-79b54a4f5169,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,544d2979-8a88-5788-a23b-c1e01e2dc19a,8,39.5395,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,8,T4 to FS,,,3.1674,227.316,true
3d3a3f2d-afa5-5a6b-939b-5895cb7585d4,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,544d2979-8a88-5788-a23b-c1e01e2dc19a,8,39.5395,3,SECTION_SET_2020_2023,VALIDATED_COMPLETE,9,FS to SF,,,3.6933,231.87,true
f2ff63fd-9e21-50bd-994a-2a7e6246d4e9,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,,9,,4,SECTION_SET_2020_2023,PARTIAL_OBSERVATION,1,T/SSF to T1,,,2.8646,235.159,false
52ac9335-a31f-5ce4-9408-40cebecfdf81,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,,9,,4,SECTION_SET_2020_2023,PARTIAL_OBSERVATION,2,T1 to SS1,,,4.9429,227.599,false
10649009-e2b8-5aa6-aee8-55ca995f5e52,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,,9,,4,SECTION_SET_2020_2023,PARTIAL_OBSERVATION,3,SS1 to T2,,,5.0591,222.372,false
315b8076-8878-5e41-b937-c682eabfce18,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,,9,,4,SECTION_SET_2020_2023,PARTIAL_OBSERVATION,4,T2 to BS,,,5.1418,218.795,false
668b1b0e-8371-5a5e-87a9-277680ada63f,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,,9,,4,SECTION_SET_2020_2023,PARTIAL_OBSERVATION,5,BS to T3,,,50.4902,160.13,false
df4ecd95-a11b-584d-a469-d8596479e00e,b3ac1729-6563-5819-a04b-0f76aeae5b0f,8db9a73c-598a-507d-baf8-13433919a211,1,38.8681,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,1,T/SSF to T1,,,2.8552,235.933,true
5666acb5-1679-5e12-bd9e-0f0153a65a0b,b3ac1729-6563-5819-a04b-0f76aeae5b0f,8db9a73c-598a-507d-baf8-13433919a211,1,38.8681,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,2,T1 to SS1,,,4.8375,232.558,true
0028d60a-3aae-593e-9219-84aa710eff9b,b3ac1729-6563-5819-a04b-0f76aeae5b0f,8db9a73c-598a-507d-baf8-13433919a211,1,38.8681,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,3,SS1 to T2,,,4.9173,228.784,true
cc7616aa-12f9-57be-ab22-c1f688fed1af,b3ac1729-6563-5819-a04b-0f76aeae5b0f,8db9a73c-598a-507d-baf8-13433919a211,1,38.8681,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,4,T2 to BS,,,4.8641,231.286,true
576a8f1b-5891-5d24-b8bf-ff61db494303,b3ac1729-6563-5819-a04b-0f76aeae5b0f,8db9a73c-598a-507d-baf8-13433919a211,1,38.8681,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,5,BS to T3,,,4.8045,234.155,true
d70fd431-7c4e-53d1-914a-bafbb122a377,b3ac1729-6563-5819-a04b-0f76aeae5b0f,8db9a73c-598a-507d-baf8-13433919a211,1,38.8681,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,6,T3 to SS2,,,4.8889,230.113,true
566f942e-6752-5916-ac19-5b51a4b09d8a,b3ac1729-6563-5819-a04b-0f76aeae5b0f,8db9a73c-598a-507d-baf8-13433919a211,1,38.8681,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,7,SS2 to T4,,,4.9237,228.487,true
16bd9c0b-3cc9-51f5-bc63-bd7bca713dac,b3ac1729-6563-5819-a04b-0f76aeae5b0f,8db9a73c-598a-507d-baf8-13433919a211,1,38.8681,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,8,T4 to FS,,,3.1181,230.91,true
f10fdab5-2348-507e-8673-41599aa25dc3,b3ac1729-6563-5819-a04b-0f76aeae5b0f,8db9a73c-598a-507d-baf8-13433919a211,1,38.8681,1,SECTION_SET_2020_2023,VALIDATED_COMPLETE,9,FS to SF,,,3.6588,234.056,true
34b3e4a8-b9ae-5582-b07b-ac288d44fba8,b3ac1729-6563-5819-a04b-0f76aeae5b0f,19974bb6-422d-5e4e-bbd4-5efc1f36a70b,2,38.9254,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,1,T/SSF to T1,,,2.8463,236.671,true
2e73035f-b7aa-576d-9e51-3c79cf5d566f,b3ac1729-6563-5819-a04b-0f76aeae5b0f,19974bb6-422d-5e4e-bbd4-5efc1f36a70b,2,38.9254,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,2,T1 to SS1,,,4.8424,232.323,true
23cb1fd5-e04b-5cec-8d58-2f938b588d0d,b3ac1729-6563-5819-a04b-0f76aeae5b0f,19974bb6-422d-5e4e-bbd4-5efc1f36a70b,2,38.9254,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,3,SS1 to T2,,,4.9279,228.292,true
c7024d01-506e-5bf9-8299-08259320cd19,b3ac1729-6563-5819-a04b-0f76aeae5b0f,19974bb6-422d-5e4e-bbd4-5efc1f36a70b,2,38.9254,2,SECTION_SET_2020_2023,VALIDATED_COMPLETE,4,T2 to BS,,,4.8727,230.878,true
