attempt_id,session_id,entry_key,car_number,driver_name,team_name,car_attempt_index,attempt_key,car_attempt_order_quality,global_order_lower_bound,global_order_upper_bound,attempt_class,official_status_raw,result_status,outcome_label,result_counted_at_session_end,four_lap_total_seconds,four_lap_average_speed_mph,start_time_utc,end_time_utc,event_time_lower_utc,event_time_upper_utc,event_time_quality,time_basis,withdrawal_evidence,lane_action,lane_evidence,requeue_evidence,fuel_strategy_class,source_native_locator
a3016f3b-449e-576c-bf0f-284c71eddb34,INDY500_DAY1_2020,INDY500_DAY1_2020|CAR_81|1,81,Ben Hanley,DragonSpeed / Cusick Motorsports,1,INDY500_DAY1_2020|INDY500_DAY1_2020|CAR_81|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,162.936,220.946,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[57]
59dbbaed-31a4-576f-ae4e-a507faf360c3,INDY500_DAY1_2020,INDY500_DAY1_2020|CAR_15|1,15,Graham Rahal,Rahal Letterman Lanigan Racing,2,INDY500_DAY1_2020|INDY500_DAY1_2020|CAR_15|1|2,ORDERING_ONLY,,,B_PARTIAL_COMPLETE_LAPS,,UNKNOWN,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[58]
bcd4eb03-1bcb-5689-82fa-5cb2518eca10,INDY500_DAY1_2020,INDY500_DAY1_2020|CAR_4|1,4,Charlie Kimball,A.J. Foyt Enterprises,,,UNKNOWN,,,D_CHRONOLOGY_ONLY,,UNKNOWN,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[59]
d21081ad-a290-598a-a343-73123d94cb55,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_9|1,9,Scott Dixon,Chip Ganassi Racing,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_9|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.2874,231.828,2021-05-22T16:01:36Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[1]
e9da8645-6367-51bf-8601-3670e9e76c5e,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_26|1,26,Colton Herta,Andretti Global w/ Curb-Agajanian,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_26|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.4081,231.648,2021-05-22T18:12:27Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[2]
6b431530-73f9-5f7c-9847-5092f30c1cb4,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_48|1,48,Tony Kanaan,Chip Ganassi Racing,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_48|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.414,231.639,2021-05-22T16:34:06Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[3]
bcd24d81-7b19-5290-b6d7-b3ce5ce41195,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_20|1,20,Ed Carpenter,ECR,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_20|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.4294,231.616,2021-05-22T17:25:46Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[4]
c10dbae2-ca30-5e09-88ab-298fcf7fa163,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_21|1,21,Rinus VeeKay,ECR,2,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_21|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.5192,231.483,2021-05-22T18:49:55Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[5]
c52b77d3-be73-50d2-86d6-940d8843fb36,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_06|1,06,Helio Castroneves,Meyer Shank w/ Curb-Agajanian,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_06|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.7334,231.164,2021-05-22T16:14:56Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[6]
68ce6e9c-b7e9-5fc3-8a4d-70642e974eaf,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_10|1,10,Alex Palou,Chip Ganassi Racing,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_10|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.7461,231.145,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[7]
88cb337e-a17d-5daf-a5c7-2770ed90181f,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_28|1,28,Ryan Hunter-Reay,Andretti Autosport,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_28|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.7501,231.139,2021-05-22T16:10:46Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[8]
8706f570-3435-5de5-89d4-8c45a08fd99c,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_8|1,8,Marcus Ericsson,Chip Ganassi Racing,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_8|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.7739,231.104,2021-05-22T18:21:37Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[9]
69b27d9b-5386-5a2c-a855-449bb527fca1,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_27|1,27,Alexander Rossi,Andretti Autosport,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_27|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.8132,231.046,2021-05-22T18:17:26Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[10]
4085390f-e83a-5315-8def-464aeb920059,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_18|1,18,Ed Jones,Dale Coyne Racing with Vasser-Sullivan,2,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_18|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.8148,231.044,2021-05-22T21:07:57Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[11]
258b87c8-7f46-5d1a-b0b9-73c0b2a871dc,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_5|1,5,Pato O'Ward,Arrow McLaren,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_5|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.936,230.864,2021-05-22T17:30:46Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[12]
98202c3a-5d68-52fe-91b3-2d520c933594,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_51|1,51,Pietro Fittipaldi,Dale Coyne Racing with RWR,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_51|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.9481,230.846,2021-05-22T17:06:36Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[13]
595096e7-98a7-552c-a5f8-f2f3eeb54d68,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_7|1,7,Felix Rosenqvist,Arrow McLaren,2,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_7|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.0168,230.744,2021-05-22T21:21:31Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[14]
0e1c6c84-a0db-504e-9da0-b66aa65a338c,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_30|1,30,Takuma Sato,Rahal Letterman Lanigan Racing,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_30|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.0417,230.708,2021-05-22T16:52:26Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[15]
95cca25b-de13-5fc7-81bf-9426674aa35c,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_29|1,29,James Hinchcliffe,Andretti Steinbrenner Autosport,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_29|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.1395,230.563,2021-05-22T16:24:56Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[16]
20b68ba3-153d-53cd-9ef8-e81c295271bf,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_3|1,3,Scott McLaughlin,Team Penske,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_3|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.1435,230.557,2021-05-22T16:48:16Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[17]
696a641a-81d7-5a8c-842f-4f3170a4b8e4,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_15|1,15,Graham Rahal,Rahal Letterman Lanigan Racing,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_15|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.168,230.521,2021-05-22T17:53:16Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[18]
11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_47|1,47,Conor Daly,ECR,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_47|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.2314,230.427,2021-05-22T17:49:06Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[19]
8ff02437-bce9-5d86-b3c7-906d93963538,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_60|1,60,Jack Harvey,Meyer Shank Racing,2,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_60|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.3922,230.191,2021-05-22T19:02:24Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[20]
2493785c-dc47-5ba6-8d28-5398e7a11983,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_2|1,2,Josef Newgarden,Team Penske,2,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_2|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.4735,230.071,2021-05-22T18:44:56Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[21]
f31f214f-a151-5b1d-afaf-bb7103c2d514,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_1|1,1,JR Hildebrand,A.J. Foyt Enterprises,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_1|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.5354,229.98,2021-05-22T17:16:36Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[22]
8ea0aaac-52bc-55eb-a43e-39b83d6e866a,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_45|1,45,Santino Ferrucci,Rahal Letterman Lanigan Racing,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_45|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.5563,229.949,2021-05-22T16:57:26Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[23]
11bd473d-0cf3-56e2-9aa9-fb4487870c59,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_86|1,86,Juan Pablo Montoya,Arrow McLaren,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_86|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.5961,229.891,2021-05-22T17:11:36Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[24]
b671a083-ccd6-5511-a882-53e7bf202c19,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_98|1,98,Marco Andretti,Andretti Herta w/ Marco & Curb-Agajanian,2,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_98|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.6089,229.872,2021-05-22T18:54:55Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[25]
5f22f207-f450-5086-ab38-14fe980d9fed,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_22|1,22,Simon Pagenaud,Team Penske,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_22|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.6732,229.778,2021-05-22T18:07:26Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[26]
da571070-dc03-5eb8-ac88-efd026c446d8,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_14|1,14,Sebastien Bourdais,A.J. Foyt Enterprises,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_14|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.6964,229.744,2021-05-22T18:35:48Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[27]
8c31470a-6324-527c-bfc3-fe19d8c1dc4d,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_25|1,25,Stefan Wilson,Andretti Autosport,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_25|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.7166,229.714,2021-05-22T16:29:56Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[28]
a73699bb-b202-59f3-a140-bd7e85f00aff,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_59|1,59,Max Chilton,Carlin,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_59|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.9195,229.417,2021-05-22T17:39:56Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[29]
a5d8e516-48e0-58b8-ac13-213c753fc12d,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_4|1,4,Dalton Kellett,A.J. Foyt Enterprises,2,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_4|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,157.6717,228.323,2021-05-22T21:46:39Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[30]
6022e0ee-320a-5cc2-9a1f-de9ee4552b64,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_10|1,10,Alex Palou,Chip Ganassi Racing,2,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_10|1|2,ORDERING_ONLY,,,B_PARTIAL_COMPLETE_LAPS,,UNKNOWN,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[31]
407a503c-1695-5af6-9b88-28e9d802c8d1,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_21|1,21,Rinus VeeKay,ECR,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_21|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,155.9514,230.841,2021-05-22T16:43:16Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[32]
c4594c6a-a280-5ab3-865f-7da469cc26fa,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_30|1,30,Takuma Sato,Rahal Letterman Lanigan Racing,2,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_30|1|2,ORDERING_ONLY,,,B_PARTIAL_COMPLETE_LAPS,,UNKNOWN,,,,,2021-05-22T19:22:35Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[33]
9f01c29b-9065-53ec-8e2f-27c95ba69f0a,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_45|1,45,Santino Ferrucci,Rahal Letterman Lanigan Racing,2,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_45|1|2,ORDERING_ONLY,,,B_PARTIAL_COMPLETE_LAPS,,UNKNOWN,,,,,2021-05-22T19:27:35Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[34]
4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_7|1,7,Felix Rosenqvist,Arrow McLaren,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_7|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.1835,230.498,2021-05-22T17:35:46Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[35]
fb947c1e-3d51-506f-bbbc-12ecbcdce5da,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_47|1,47,Conor Daly,ECR,2,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_47|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.3361,230.273,2021-05-22T19:55:55Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[36]
4e9e7c88-ddeb-5840-93be-4f539f6eaf04,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_18|1,18,Ed Jones,Dale Coyne Racing with Vasser-Sullivan,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_18|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.3544,230.246,2021-05-22T16:19:56Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[37]
90108456-7f40-5313-a9ff-43273b65d2f0,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_26|1,26,Colton Herta,Andretti Global w/ Curb-Agajanian,2,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_26|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.3663,230.229,2021-05-22T20:25:16Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[38]
c4c9ba22-d28c-5937-b36c-72fffbbb67b5,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_2|1,2,Josef Newgarden,Team Penske,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_2|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.4885,230.049,2021-05-22T16:39:06Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[39]
cb6ab391-510a-562a-a1bc-a173959477a0,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_98|1,98,Marco Andretti,Andretti Herta w/ Marco & Curb-Agajanian,3,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_98|1|3,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.6104,229.87,2021-05-22T21:25:30Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[40]
f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_86|1,86,Juan Pablo Montoya,Arrow McLaren,2,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_86|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.701,229.737,2021-05-22T21:02:45Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[41]
09935cc4-f542-569f-b50c-7460e0663860,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_25|1,25,Stefan Wilson,Andretti Autosport,2,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_25|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.7303,229.694,2021-05-22T19:06:36Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[42]
8ac7badc-828c-5c70-bbf4-d92f136c2564,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_25|1,25,Stefan Wilson,Andretti Autosport,3,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_25|1|3,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,156.7724,229.632,2021-05-22T21:12:26Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[43]
c2deab22-d3a0-5601-80f8-4cbf631c8f88,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_98|1,98,Marco Andretti,Andretti Herta w/ Marco & Curb-Agajanian,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_98|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,157.0264,229.261,2021-05-22T16:05:46Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[44]
099ab32a-d351-5011-931c-148b9f3d7921,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_4|1,4,Dalton Kellett,A.J. Foyt Enterprises,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_4|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,157.0335,229.25,2021-05-22T17:44:56Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[45]
5aa71106-e201-5143-bb9a-21ccf4063a9e,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_12|1,12,Will Power,Team Penske,2,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_12|1|2,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,157.0492,229.228,2021-05-22T21:33:54Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[46]
e3c7eeaf-cbaf-5422-884d-cedc51f8a845,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_24|1,24,Sage Karam,Dreyer & Reinbold Racing,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_24|1|1,ORDERING_ONLY,,,A_COMPLETE,,VALID_RETAINED,,true,157.0967,229.158,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[47]
6992580a-0371-5eda-b01d-2adaca099ff4,INDY500_DAY1_2021,INDY500_DAY1_2021|CAR_12|1,12,Will Power,Team Penske,1,INDY500_DAY1_2021|INDY500_DAY1_2021|CAR_12|1|1,ORDERING_ONLY,,,A_COMPLETE,,WITHDRAWN,,false,157.1698,229.052,2021-05-22T17:21:36Z,,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,EDITORIALLY_DOCUMENTED_WITHDRAWAL,PRIORITY_LANE,EDITORIALLY_DOCUMENTED_LANE,UNKNOWN,UNKNOWN_FUEL_STRATEGY,records[48]
