forecast_snapshot_id,session_id,source_id,provider,model_name,model_version,issue_time_utc,availability_time_utc,availability_time_quality,valid_start_utc,valid_end_utc,forecast_lead_hours,location_type,spatial_locator,latitude,longitude,extraction_metadata_json
839bec70-f1c1-5169-88d6-a81c795b3fdd,INDY500_DAY1_2020,hrrr_ims_2020_2024_features_csv,NOAA,HRRR,,2020-08-15T13:00:00Z,,UNKNOWN,2020-08-15T15:00:00Z,2020-08-15T15:00:00Z,2.0,GRID_POINT,IMS_HRRR_GRID_POINT;lat=39.795;lon=-86.234,39.795,-86.234,"{""availability_status"":""POLICY_REQUIRED"",""derived_variable_codes"":[""temp_c"",""dewpoint_c"",""relative_humidity_pct"",""wind_speed_10m_ms"",""wind_direction_deg"",""pressure_hpa"",""gust_ms"",""cloud_cover_pct"",""shortwave_radiation_wm2""],""extraction_method"":""NOAA historical HRRR GRIB .idx plus HTTP Range requests and ecCodes"",""forecast_hour"":2,""raw_variable_codes"":[""TMP_2m"",""DPT_2m"",""UGRD_10m"",""VGRD_10m"",""GUST_surface"",""PRES_surface"",""TCDC_atmosphere"",""DSWRF_surface""],""source_date"":""20200815"",""source_row_number"":12,""status"":""NUMERIC_MATERIALIZED""}"
0bb6ba04-bd88-5607-b794-787f772834dd,INDY500_DAY1_2020,hrrr_ims_2020_2024_features_csv,NOAA,HRRR,,2020-08-15T13:00:00Z,,UNKNOWN,2020-08-15T16:00:00Z,2020-08-15T16:00:00Z,3.0,GRID_POINT,IMS_HRRR_GRID_POINT;lat=39.795;lon=-86.234,39.795,-86.234,"{""availability_status"":""POLICY_REQUIRED"",""derived_variable_codes"":[""temp_c"",""dewpoint_c"",""relative_humidity_pct"",""wind_speed_10m_ms"",""wind_direction_deg"",""pressure_hpa"",""gust_ms"",""cloud_cover_pct"",""shortwave_radiation_wm2""],""extraction_method"":""NOAA historical HRRR GRIB .idx plus HTTP Range requests and ecCodes"",""forecast_hour"":3,""raw_variable_codes"":[""TMP_2m"",""DPT_2m"",""UGRD_10m"",""VGRD_10m"",""GUST_surface"",""PRES_surface"",""TCDC_atmosphere"",""DSWRF_surface""],""source_date"":""20200815"",""source_row_number"":13,""status"":""NUMERIC_MATERIALIZED""}"
707f1210-09bb-5831-b046-7d685c810831,INDY500_DAY1_2020,hrrr_ims_2020_2024_features_csv,NOAA,HRRR,,2020-08-15T14:00:00Z,,UNKNOWN,2020-08-15T14:00:00Z,2020-08-15T14:00:00Z,0.0,GRID_POINT,IMS_HRRR_GRID_POINT;lat=39.795;lon=-86.234,39.795,-86.234,"{""availability_status"":""POLICY_REQUIRED"",""derived_variable_codes"":[""temp_c"",""dewpoint_c"",""relative_humidity_pct"",""wind_speed_10m_ms"",""wind_direction_deg"",""pressure_hpa"",""gust_ms"",""cloud_cover_pct"",""shortwave_radiation_wm2""],""extraction_method"":""NOAA historical HRRR GRIB .idx plus HTTP Range requests and ecCodes"",""forecast_hour"":0,""raw_variable_codes"":[""TMP_2m"",""DPT_2m"",""UGRD_10m"",""VGRD_10m"",""GUST_surface"",""PRES_surface"",""TCDC_atmosphere"",""DSWRF_surface""],""source_date"":""20200815"",""source_row_number"":14,""status"":""NUMERIC_MATERIALIZED""}"
b64f2781-c6bc-5450-818e-4ba180d8cae3,INDY500_DAY1_2020,hrrr_ims_2020_2024_features_csv,NOAA,HRRR,,2020-08-15T14:00:00Z,,UNKNOWN,2020-08-15T15:00:00Z,2020-08-15T15:00:00Z,1.0,GRID_POINT,IMS_HRRR_GRID_POINT;lat=39.795;lon=-86.234,39.795,-86.234,"{""availability_status"":""POLICY_REQUIRED"",""derived_variable_codes"":[""temp_c"",""dewpoint_c"",""relative_humidity_pct"",""wind_speed_10m_ms"",""wind_direction_deg"",""pressure_hpa"",""gust_ms"",""cloud_cover_pct"",""shortwave_radiation_wm2""],""extraction_method"":""NOAA historical HRRR GRIB .idx plus HTTP Range requests and ecCodes"",""forecast_hour"":1,""raw_variable_codes"":[""TMP_2m"",""DPT_2m"",""UGRD_10m"",""VGRD_10m"",""GUST_surface"",""PRES_surface"",""TCDC_atmosphere"",""DSWRF_surface""],""source_date"":""20200815"",""source_row_number"":15,""status"":""NUMERIC_MATERIALIZED""}"
bcf4cb70-3078-5db0-a63d-6eff547f92bb,INDY500_DAY1_2020,hrrr_ims_2020_2024_features_csv,NOAA,HRRR,,2020-08-15T14:00:00Z,,UNKNOWN,2020-08-15T16:00:00Z,2020-08-15T16:00:00Z,2.0,GRID_POINT,IMS_HRRR_GRID_POINT;lat=39.795;lon=-86.234,39.795,-86.234,"{""availability_status"":""POLICY_REQUIRED"",""derived_variable_codes"":[""temp_c"",""dewpoint_c"",""relative_humidity_pct"",""wind_speed_10m_ms"",""wind_direction_deg"",""pressure_hpa"",""gust_ms"",""cloud_cover_pct"",""shortwave_radiation_wm2""],""extraction_method"":""NOAA historical HRRR GRIB .idx plus HTTP Range requests and ecCodes"",""forecast_hour"":2,""raw_variable_codes"":[""TMP_2m"",""DPT_2m"",""UGRD_10m"",""VGRD_10m"",""GUST_surface"",""PRES_surface"",""TCDC_atmosphere"",""DSWRF_surface""],""source_date"":""20200815"",""source_row_number"":16,""status"":""NUMERIC_MATERIALIZED""}"
56465e5d-e6f9-592c-b6f3-ccb479ead5a3,INDY500_DAY1_2020,hrrr_ims_2020_2024_features_csv,NOAA,HRRR,,2020-08-15T14:00:00Z,,UNKNOWN,2020-08-15T17:00:00Z,2020-08-15T17:00:00Z,3.0,GRID_POINT,IMS_HRRR_GRID_POINT;lat=39.795;lon=-86.234,39.795,-86.234,"{""availability_status"":""POLICY_REQUIRED"",""derived_variable_codes"":[""temp_c"",""dewpoint_c"",""relative_humidity_pct"",""wind_speed_10m_ms"",""wind_direction_deg"",""pressure_hpa"",""gust_ms"",""cloud_cover_pct"",""shortwave_radiation_wm2""],""extraction_method"":""NOAA historical HRRR GRIB .idx plus HTTP Range requests and ecCodes"",""forecast_hour"":3,""raw_variable_codes"":[""TMP_2m"",""DPT_2m"",""UGRD_10m"",""VGRD_10m"",""GUST_surface"",""PRES_surface"",""TCDC_atmosphere"",""DSWRF_surface""],""source_date"":""20200815"",""source_row_number"":17,""status"":""NUMERIC_MATERIALIZED""}"
2356496d-5d04-5cdf-8365-ee1fa93557e8,INDY500_DAY1_2020,hrrr_ims_2020_2024_features_csv,NOAA,HRRR,,2020-08-15T15:00:00Z,,UNKNOWN,2020-08-15T15:00:00Z,2020-08-15T15:00:00Z,0.0,GRID_POINT,IMS_HRRR_GRID_POINT;lat=39.795;lon=-86.234,39.795,-86.234,"{""availability_status"":""POLICY_REQUIRED"",""derived_variable_codes"":[""temp_c"",""dewpoint_c"",""relative_humidity_pct"",""wind_speed_10m_ms"",""wind_direction_deg"",""pressure_hpa"",""gust_ms"",""cloud_cover_pct"",""shortwave_radiation_wm2""],""extraction_method"":""NOAA historical HRRR GRIB .idx plus HTTP Range requests and ecCodes"",""forecast_hour"":0,""raw_variable_codes"":[""TMP_2m"",""DPT_2m"",""UGRD_10m"",""VGRD_10m"",""GUST_surface"",""PRES_surface"",""TCDC_atmosphere"",""DSWRF_surface""],""source_date"":""20200815"",""source_row_number"":18,""status"":""NUMERIC_MATERIALIZED""}"
35c973d2-d053-5cc8-af6d-f866452f879f,INDY500_DAY1_2020,hrrr_ims_2020_2024_features_csv,NOAA,HRRR,,2020-08-15T15:00:00Z,,UNKNOWN,2020-08-15T16:00:00Z,2020-08-15T16:00:00Z,1.0,GRID_POINT,IMS_HRRR_GRID_POINT;lat=39.795;lon=-86.234,39.795,-86.234,"{""availability_status"":""POLICY_REQUIRED"",""derived_variable_codes"":[""temp_c"",""dewpoint_c"",""relative_humidity_pct"",""wind_speed_10m_ms"",""wind_direction_deg"",""pressure_hpa"",""gust_ms"",""cloud_cover_pct"",""shortwave_radiation_wm2""],""extraction_method"":""NOAA historical HRRR GRIB .idx plus HTTP Range requests and ecCodes"",""forecast_hour"":1,""raw_variable_codes"":[""TMP_2m"",""DPT_2m"",""UGRD_10m"",""VGRD_10m"",""GUST_surface"",""PRES_surface"",""TCDC_atmosphere"",""DSWRF_surface""],""source_date"":""20200815"",""source_row_number"":19,""status"":""NUMERIC_MATERIALIZED""}"
fa6a9f67-ea83-5639-93f2-5c88a39e5243,INDY500_DAY1_2020,hrrr_ims_2020_2024_features_csv,NOAA,HRRR,,2020-08-15T15:00:00Z,,UNKNOWN,2020-08-15T17:00:00Z,2020-08-15T17:00:00Z,2.0,GRID_POINT,IMS_HRRR_GRID_POINT;lat=39.795;lon=-86.234,39.795,-86.234,"{""availability_status"":""POLICY_REQUIRED"",""derived_variable_codes"":[""temp_c"",""dewpoint_c"",""relative_humidity_pct"",""wind_speed_10m_ms"",""wind_direction_deg"",""pressure_hpa"",""gust_ms"",""cloud_cover_pct"",""shortwave_radiation_wm2""],""extraction_method"":""NOAA historical HRRR GRIB .idx plus HTTP Range requests and ecCodes"",""forecast_hour"":2,""raw_variable_codes"":[""TMP_2m"",""DPT_2m"",""UGRD_10m"",""VGRD_10m"",""GUST_surface"",""PRES_surface"",""TCDC_atmosphere"",""DSWRF_surface""],""source_date"":""20200815"",""source_row_number"":20,""status"":""NUMERIC_MATERIALIZED""}"
c6fd37c7-da49-53a5-aca1-5a15e8ba90db,INDY500_DAY1_2020,hrrr_ims_2020_2024_features_csv,NOAA,HRRR,,2020-08-15T15:00:00Z,,UNKNOWN,2020-08-15T18:00:00Z,2020-08-15T18:00:00Z,3.0,GRID_POINT,IMS_HRRR_GRID_POINT;lat=39.795;lon=-86.234,39.795,-86.234,"{""availability_status"":""POLICY_REQUIRED"",""derived_variable_codes"":[""temp_c"",""dewpoint_c"",""relative_humidity_pct"",""wind_speed_10m_ms"",""wind_direction_deg"",""pressure_hpa"",""gust_ms"",""cloud_cover_pct"",""shortwave_radiation_wm2""],""extraction_method"":""NOAA historical HRRR GRIB .idx plus HTTP Range requests and ecCodes"",""forecast_hour"":3,""raw_variable_codes"":[""TMP_2m"",""DPT_2m"",""UGRD_10m"",""VGRD_10m"",""GUST_surface"",""PRES_surface"",""TCDC_atmosphere"",""DSWRF_surface""],""source_date"":""20200815"",""source_row_number"":21,""status"":""NUMERIC_MATERIALIZED""}"
5c6789a6-0ab0-5e9e-87d8-8f29925e809b,INDY500_DAY1_2020,hrrr_ims_2020_2024_features_csv,NOAA,HRRR,,2020-08-15T16:00:00Z,,UNKNOWN,2020-08-15T16:00:00Z,2020-08-15T16:00:00Z,0.0,GRID_POINT,IMS_HRRR_GRID_POINT;lat=39.795;lon=-86.234,39.795,-86.234,"{""availability_status"":""POLICY_REQUIRED"",""derived_variable_codes"":[""temp_c"",""dewpoint_c"",""relative_humidity_pct"",""wind_speed_10m_ms"",""wind_direction_deg"",""pressure_hpa"",""gust_ms"",""cloud_cover_pct"",""shortwave_radiation_wm2""],""extraction_method"":""NOAA historical HRRR GRIB .idx plus HTTP Range requests and ecCodes"",""forecast_hour"":0,""raw_variable_codes"":[""TMP_2m"",""DPT_2m"",""UGRD_10m"",""VGRD_10m"",""GUST_surface"",""PRES_surface"",""TCDC_atmosphere"",""DSWRF_surface""],""source_date"":""20200815"",""source_row_number"":22,""status"":""NUMERIC_MATERIALIZED""}"
042e5657-4b97-5e22-ba3f-d9397fe29635,INDY500_DAY1_2020,hrrr_ims_2020_2024_features_csv,NOAA,HRRR,,2020-08-15T16:00:00Z,,UNKNOWN,2020-08-15T17:00:00Z,2020-08-15T17:00:00Z,1.0,GRID_POINT,IMS_HRRR_GRID_POINT;lat=39.795;lon=-86.234,39.795,-86.234,"{""availability_status"":""POLICY_REQUIRED"",""derived_variable_codes"":[""temp_c"",""dewpoint_c"",""relative_humidity_pct"",""wind_speed_10m_ms"",""wind_direction_deg"",""pressure_hpa"",""gust_ms"",""cloud_cover_pct"",""shortwave_radiation_wm2""],""extraction_method"":""NOAA historical HRRR GRIB .idx plus HTTP Range requests and ecCodes"",""forecast_hour"":1,""raw_variable_codes"":[""TMP_2m"",""DPT_2m"",""UGRD_10m"",""VGRD_10m"",""GUST_surface"",""PRES_surface"",""TCDC_atmosphere"",""DSWRF_surface""],""source_date"":""20200815"",""source_row_number"":23,""status"":""NUMERIC_MATERIALIZED""}"
ad824698-a40c-5dd6-aaa4-df7cdbecb389,INDY500_DAY1_2020,hrrr_ims_2020_2024_features_csv,NOAA,HRRR,,2020-08-15T16:00:00Z,,UNKNOWN,2020-08-15T18:00:00Z,2020-08-15T18:00:00Z,2.0,GRID_POINT,IMS_HRRR_GRID_POINT;lat=39.795;lon=-86.234,39.795,-86.234,"{""availability_status"":""POLICY_REQUIRED"",""derived_variable_codes"":[""temp_c"",""dewpoint_c"",""relative_humidity_pct"",""wind_speed_10m_ms"",""wind_direction_deg"",""pressure_hpa"",""gust_ms"",""cloud_cover_pct"",""shortwave_radiation_wm2""],""extraction_method"":""NOAA historical HRRR GRIB .idx plus HTTP Range requests and ecCodes"",""forecast_hour"":2,""raw_variable_codes"":[""TMP_2m"",""DPT_2m"",""UGRD_10m"",""VGRD_10m"",""GUST_surface"",""PRES_surface"",""TCDC_atmosphere"",""DSWRF_surface""],""source_date"":""20200815"",""source_row_number"":24,""status"":""NUMERIC_MATERIALIZED""}"
f4bf625c-97fd-5b50-800c-c6c12374d10c,INDY500_DAY1_2020,hrrr_ims_2020_2024_features_csv,NOAA,HRRR,,2020-08-15T16:00:00Z,,UNKNOWN,2020-08-15T19:00:00Z,2020-08-15T19:00:00Z,3.0,GRID_POINT,IMS_HRRR_GRID_POINT;lat=39.795;lon=-86.234,39.795,-86.234,"{""availability_status"":""POLICY_REQUIRED"",""derived_variable_codes"":[""temp_c"",""dewpoint_c"",""relative_humidity_pct"",""wind_speed_10m_ms"",""wind_direction_deg"",""pressure_hpa"",""gust_ms"",""cloud_cover_pct"",""shortwave_radiation_wm2""],""extraction_method"":""NOAA historical HRRR GRIB .idx plus HTTP Range requests and ecCodes"",""forecast_hour"":3,""raw_variable_codes"":[""TMP_2m"",""DPT_2m"",""UGRD_10m"",""VGRD_10m"",""GUST_surface"",""PRES_surface"",""TCDC_atmosphere"",""DSWRF_surface""],""source_date"":""20200815"",""source_row_number"":25,""status"":""NUMERIC_MATERIALIZED""}"
a5b4346a-bbdf-5667-b1e6-7ac807455f3d,INDY500_DAY1_2020,hrrr_ims_2020_2024_features_csv,NOAA,HRRR,,2020-08-15T17:00:00Z,,UNKNOWN,2020-08-15T17:00:00Z,2020-08-15T17:00:00Z,0.0,GRID_POINT,IMS_HRRR_GRID_POINT;lat=39.795;lon=-86.234,39.795,-86.234,"{""availability_status"":""POLICY_REQUIRED"",""derived_variable_codes"":[""temp_c"",""dewpoint_c"",""relative_humidity_pct"",""wind_speed_10m_ms"",""wind_direction_deg"",""pressure_hpa"",""gust_ms"",""cloud_cover_pct"",""shortwave_radiation_wm2""],""extraction_method"":""NOAA historical HRRR GRIB .idx plus HTTP Range requests and ecCodes"",""forecast_hour"":0,""raw_variable_codes"":[""TMP_2m"",""DPT_2m"",""UGRD_10m"",""VGRD_10m"",""GUST_surface"",""PRES_surface"",""TCDC_atmosphere"",""DSWRF_surface""],""source_date"":""20200815"",""source_row_number"":26,""status"":""NUMERIC_MATERIALIZED""}"
ca98a132-23d3-58e9-9674-3e1074f4599a,INDY500_DAY1_2020,hrrr_ims_2020_2024_features_csv,NOAA,HRRR,,2020-08-15T17:00:00Z,,UNKNOWN,2020-08-15T18:00:00Z,2020-08-15T18:00:00Z,1.0,GRID_POINT,IMS_HRRR_GRID_POINT;lat=39.795;lon=-86.234,39.795,-86.234,"{""availability_status"":""POLICY_REQUIRED"",""derived_variable_codes"":[""temp_c"",""dewpoint_c"",""relative_humidity_pct"",""wind_speed_10m_ms"",""wind_direction_deg"",""pressure_hpa"",""gust_ms"",""cloud_cover_pct"",""shortwave_radiation_wm2""],""extraction_method"":""NOAA historical HRRR GRIB .idx plus HTTP Range requests and ecCodes"",""forecast_hour"":1,""raw_variable_codes"":[""TMP_2m"",""DPT_2m"",""UGRD_10m"",""VGRD_10m"",""GUST_surface"",""PRES_surface"",""TCDC_atmosphere"",""DSWRF_surface""],""source_date"":""20200815"",""source_row_number"":27,""status"":""NUMERIC_MATERIALIZED""}"
17e40711-cd34-5381-a644-b600712fb827,INDY500_DAY1_2020,hrrr_ims_2020_2024_features_csv,NOAA,HRRR,,2020-08-15T17:00:00Z,,UNKNOWN,2020-08-15T19:00:00Z,2020-08-15T19:00:00Z,2.0,GRID_POINT,IMS_HRRR_GRID_POINT;lat=39.795;lon=-86.234,39.795,-86.234,"{""availability_status"":""POLICY_REQUIRED"",""derived_variable_codes"":[""temp_c"",""dewpoint_c"",""relative_humidity_pct"",""wind_speed_10m_ms"",""wind_direction_deg"",""pressure_hpa"",""gust_ms"",""cloud_cover_pct"",""shortwave_radiation_wm2""],""extraction_method"":""NOAA historical HRRR GRIB .idx plus HTTP Range requests and ecCodes"",""forecast_hour"":2,""raw_variable_codes"":[""TMP_2m"",""DPT_2m"",""UGRD_10m"",""VGRD_10m"",""GUST_surface"",""PRES_surface"",""TCDC_atmosphere"",""DSWRF_surface""],""source_date"":""20200815"",""source_row_number"":28,""status"":""NUMERIC_MATERIALIZED""}"
