evidence_item_id,source_id,source_native_locator,captured_value_text,source_timestamp_utc,source_timestamp_basis,review_note
a4249bcb-840b-5472-9069-e36a127f8a54,section_2020_pdf,pages=3;car=12;source_lap=4,T   2.8639 4.8766 4.9742 4.9169 4.8399 4.9483 4.9985 3.1540 3.6905 39.2628,,UNKNOWN,
3de2a28d-ba09-51ca-9ec7-e60d01140399,section_2020_pdf,pages=3;car=12;source_lap=6,T   2.8807 4.9037 4.9717 4.9025 4.8351 4.9291 4.9863 3.1526 3.6936 39.2553,,UNKNOWN,
d21c5523-3e5d-5aab-ae8b-d09b75b8f3c9,section_2020_pdf,pages=3;car=12;source_lap=7,T   3.3406 5.6405 5.3844 5.0482 4.8893 4.9471 4.9710 3.1338 3.6795 41.0344 8061.7167 49.6085 56.3405,,UNKNOWN,
8a9270e1-b434-5606-a539-020399fcd52b,section_2020_pdf,pages=3;car=12;source_lap=8,T   2.8736 4.8830 4.9594 4.8979 4.8202 4.9162 4.9609 3.1361 3.6784 39.1257,,UNKNOWN,
8d56250b-c941-5029-bb9a-9a976dba820f,section_2020_pdf,pages=3;car=12;source_lap=9,T   2.8696 4.8929 4.9778 4.9143 4.8305 4.9232 4.9704 3.1409 3.6815 39.2011,,UNKNOWN,
db6ab157-6d1d-5725-a558-8f9a6e31fd8c,section_2020_pdf,pages=3;car=12;source_lap=11,T   2.8748 5.4136 6.0829 6.5374                                               56.2988,,UNKNOWN,
bb7317a0-4928-583e-9279-8d3b7a83fbad,section_2020_pdf,pages=4;car=14;source_lap=1,T   2.8800 4.9010 4.9587 4.9069 4.8345 4.9104 4.9396 3.1350 3.6779 39.1440 50.7341,,UNKNOWN,
540616ee-68af-5a04-ae31-783a805a13bf,section_2020_pdf,pages=4;car=14;source_lap=2,T   2.8781 4.9044 4.9794 4.9282 4.8460 4.9273 4.9556 3.1381 3.6856 39.2427,,UNKNOWN,
af3dac1b-ea7e-579e-b9dd-57454fe6fc3e,section_2020_pdf,pages=4;car=14;source_lap=3,T   2.8780 4.9109 4.9979 4.9453 4.8558 4.9334 4.9689 3.1468 3.6884 39.3254,,UNKNOWN,
75a3db03-1b88-5c13-946d-a748a26b9f45,section_2020_pdf,pages=4;car=14;source_lap=4,T   2.8786 4.9228 5.0091 4.9521 4.8607 4.9423 4.9737 3.1540 3.6939 39.3872,,UNKNOWN,
fc31106c-2948-535e-a9f8-d45ec7a75ecb,section_2020_pdf,pages=5;car=15;source_lap=1,T   2.8618 4.8752 4.9442 4.8672 4.7905 4.8780 4.9399 3.1186 3.6684 38.9438 49.3641,,UNKNOWN,
cf387026-37e5-59c4-93a7-8613d7c2a781,section_2020_pdf,pages=5;car=15;source_lap=2,T   2.8630 4.8813 4.9505 4.8719 4.7952 4.8930 4.9399 3.1204 3.6668 38.9820,,UNKNOWN,
851044e7-ced2-51dc-a439-c91258fd82ef,section_2020_pdf,pages=5;car=15;source_lap=3,T   2.8628 4.8858 4.9496 4.8854 4.8039 4.8862 4.9417 3.1225 3.6671 39.0050,,UNKNOWN,
aeb34c74-d98b-5819-bb1d-1cc64472e699,section_2020_pdf,pages=5;car=15;source_lap=4,T   2.8611 4.8875 4.9604 4.8947 4.8083 4.8898 4.9424 3.1244 3.6647 39.0333,,UNKNOWN,
ede7b026-c5a2-548d-ac73-aa78454b9ece,section_2020_pdf,pages=5;car=15;source_lap=6,T   2.8710 4.8851 4.9373 4.8637 4.7921 4.9200 6.2420 4.2072 5.0202 42.7386,,UNKNOWN,
3596e259-65bd-539a-8e4f-214d9e2c3625,section_2020_pdf,pages=5;car=15;source_lap=7,T   4.2226 7.6490 7.5939 7.6150                                               64.1168,,UNKNOWN,
bc96bb97-bfc8-5a13-98f9-a285143f5850,section_2020_pdf,pages=6;car=18;source_lap=1,T   2.8725 4.8791 4.9439 4.8929 4.8164 4.9054 4.9503 3.1251 3.6675 39.0531 53.8062,,UNKNOWN,
6eba3371-d246-5038-8146-57d30a1bb81c,section_2020_pdf,pages=6;car=18;source_lap=2,T   2.8602 4.8767 4.9548 4.9107 4.8276 4.9201 4.9623 3.1323 3.6729 39.1176,,UNKNOWN,
a7ab0108-e266-572d-a098-d258f8b82db5,section_2020_pdf,pages=6;car=18;source_lap=3,T   2.8614 4.8869 4.9807 4.9279 4.8402 4.9215 4.9746 3.1368 3.6706 39.2006,,UNKNOWN,
4064ff3b-0a1a-576d-8317-ffbf651dbebd,section_2020_pdf,pages=6;car=18;source_lap=4,T   2.8589 4.8824 4.9740 4.9248 4.8387 4.9245 4.9820 3.1421 3.6749 39.2023,,UNKNOWN,
2ec2b02b-d04b-5005-b216-b01df2540924,section_2020_pdf,pages=7;car=20;source_lap=1,T   2.8513 4.8542 4.9247 4.8770 4.8020 4.8819 4.9331 3.1143 3.6569 38.8954 50.3183,,UNKNOWN,
144553cf-d9a2-5664-96ec-24230e56cbaa,section_2020_pdf,pages=7;car=20;source_lap=2,T   2.8507 4.8681 4.9657 4.9122 4.8221 4.9097 4.9520 3.1244 3.6646 39.0695,,UNKNOWN,
f68b56b3-78d5-5fda-a7a3-2db62e0495a0,section_2020_pdf,pages=7;car=20;source_lap=3,T   2.8545 4.8934 4.9801 4.9050 4.8208 4.9099 4.9703 3.1430 3.6714 39.1484,,UNKNOWN,
e2a5ea1b-eaef-53e4-97be-d65091e7bcbe,section_2020_pdf,pages=7;car=20;source_lap=4,T   2.8578 4.9251 5.0189 4.9315 4.8337 5.0049 5.0715 3.1917 3.7022 39.5373,,UNKNOWN,
5cc227fe-e261-5e07-8f42-3edf1efecb65,section_2020_pdf,pages=7;car=20;source_lap=6,T   2.8602 4.8626 4.9423 4.8954 4.8175 4.8967 4.9415 3.1205 3.6693 39.0060,,UNKNOWN,
3f36f6bd-2747-5192-81dd-1cad9417731d,section_2020_pdf,pages=7;car=20;source_lap=7,T   2.8591 4.8834 4.9679 4.8957 4.8191 4.9047 4.9477 3.1280 3.6739 39.0795,,UNKNOWN,
7ee7f9f7-6903-56e2-9332-e2bdc4f58908,section_2020_pdf,pages=7;car=20;source_lap=8,T   2.8626 4.8820 4.9631 4.8963 4.8146 4.9085 4.9572 3.1317 3.6749 39.0909,,UNKNOWN,
ffce101d-0abc-55f4-ab53-113e3358f29c,section_2020_pdf,pages=7;car=20;source_lap=9,T   2.8637 4.9079 4.9797 4.9051 4.8152 4.9132 4.9790 3.1524 3.6855 39.2017,,UNKNOWN,
2c4694d0-522c-51ab-a532-03837ca3bffd,section_2020_pdf,pages=8;car=21;source_lap=1,T   2.8539 4.8529 4.9155 4.8516 4.7870 4.8753 4.9244 3.1141 3.6537 38.8284 49.3350,,UNKNOWN,
0dcf92ba-836e-5b52-aff4-c94a9996ad0d,section_2020_pdf,pages=8;car=21;source_lap=2,T   2.8529 4.8632 4.9314 4.8719 4.8010 4.8971 4.9486 3.1262 3.6639 38.9562,,UNKNOWN,
27efbc3b-0d03-59e9-8470-a0f2ba5e419b,section_2020_pdf,pages=8;car=21;source_lap=3,T   2.8585 4.8662 4.9452 4.8769 4.8001 4.8967 4.9479 3.1261 3.6624 38.9800,,UNKNOWN,
1119344b-2519-5075-bd8c-a47ed245e94f,section_2020_pdf,pages=8;car=21;source_lap=4,T   2.8561 4.8705 4.9453 4.8873 4.8045 4.8989 4.9520 3.1279 3.6603 39.0028,,UNKNOWN,
76ee5526-c39d-5acf-a826-6ed2e903a9e9,section_2020_pdf,pages=9;car=22;source_lap=1,T   2.8688 4.8955 4.9780 4.9174 4.8254 4.9218 4.9723 3.1431 3.6884 39.2107 50.3493,,UNKNOWN,
3bd39ff4-3de1-5c48-91be-34e896096930,section_2020_pdf,pages=9;car=22;source_lap=2,T   2.8698 4.9002 4.9874 4.9242 4.8329 4.9313 4.9702 3.1500 3.6960 39.2620,,UNKNOWN,
81031d0b-0154-5186-a174-1df330dd4497,section_2020_pdf,pages=9;car=22;source_lap=3,T   2.8695 4.9049 4.9932 4.9281 4.8349 4.9333 4.9788 3.1573 3.6958 39.2958,,UNKNOWN,
38e2091f-72e7-586b-bcdc-e8ab0bc53a63,section_2020_pdf,pages=9;car=22;source_lap=4,T   2.8775 4.9364 5.0378 4.9555 4.8523 4.9676 5.0336 3.1793 3.7095 39.5495,,UNKNOWN,
744218c0-b772-544a-b8eb-0705a4f8fb47,section_2020_pdf,pages=9;car=22;source_lap=6,T   2.8941 4.9035 4.9623 4.9063 4.8239 4.9181 4.9809 3.1540 3.7024 39.2455,,UNKNOWN,
a6344e24-3b32-5421-b62a-a740cc50448b,section_2020_pdf,pages=9;car=22;source_lap=7,T   2.8889 5.2341 5.7560 5.7428                                               48.5969,,UNKNOWN,
7ac77fea-565c-57cf-a9a1-df71b27a8bbd,section_2020_pdf,pages=10;car=24;source_lap=1,T   2.9000 4.9382 5.0097 4.9539 4.8665 4.9635 5.0242 3.1724 3.7131 39.5415 53.3131,,UNKNOWN,
830c989f-5392-5981-817a-fbf5a6ac2e42,section_2020_pdf,pages=10;car=24;source_lap=2,T   2.8971 4.9412 5.0188 4.9657 4.8732 4.9687 5.0377 3.1800 3.7186 39.6010,,UNKNOWN,
b7726015-4a1e-5937-aab8-787ad3a0b0ec,section_2020_pdf,pages=10;car=24;source_lap=3,T   2.8981 4.9532 5.0320 4.9752 4.8740 4.9704 5.0433 3.1929 3.7189 39.6580,,UNKNOWN,
143211de-a1e1-52d5-b62a-86976b1564a3,section_2020_pdf,pages=10;car=24;source_lap=4,T   2.8982 4.9548 5.0380 4.9903 4.8836 4.9813 5.0523 3.1953 3.7267 39.7205,,UNKNOWN,
3d38ef51-ae04-5b19-aef2-e8ba9ad7c8eb,section_2020_pdf,pages=11;car=26;source_lap=1,T   2.8690 4.8719 4.9516 4.8958 4.8106 4.8919 4.9313 3.1242 3.6749 39.0212 47.8888,,UNKNOWN,
fa7be00f-5474-5e18-8fe1-495a70e3ae22,section_2020_pdf,pages=11;car=26;source_lap=2,T   2.8649 4.8796 4.9662 4.9091 4.8208 4.9102 4.9487 3.1351 3.6837 39.1183,,UNKNOWN,
222587c3-7d38-528b-b39b-4876a8f50460,section_2020_pdf,pages=11;car=26;source_lap=3,T   2.8711 4.8920 4.9771 4.9182 4.8266 4.9154 4.9581 3.1406 3.6850 39.1841,,UNKNOWN,
e8edb7c7-ce08-5914-a59b-4560785c1a91,section_2020_pdf,pages=11;car=26;source_lap=4,T   2.8712 4.8953 4.9817 4.9234 4.8308 4.9220 4.9641 3.1468 3.6895 39.2248,,UNKNOWN,
025d190b-2e03-5c9f-b210-875e9fea1705,section_2020_pdf,pages=11;car=26;source_lap=6,T   2.8706 4.8719 4.9456 4.9033 4.8361 4.9214 4.9643 3.1469 3.6887 39.1488,,UNKNOWN,
4a1340b9-c7b1-5487-a24a-5fd0e167a92b,section_2020_pdf,pages=11;car=26;source_lap=7,T   2.8797 4.8932 4.9693 4.9240 4.8528 4.9583 4.9913 3.1619 3.9900 39.6205,,UNKNOWN,
4154c407-f222-5879-991c-18379dc2aee0,section_2020_pdf,pages=11;car=26;source_lap=8,T   3.2508 5.2355 5.1070 4.9473 4.8438 4.9030 4.9450 3.1265 3.6676 40.0265 8052.3480 47.5765 52.1276,,UNKNOWN,
0c002609-fe5b-5c43-ab21-5b7a8312098b,section_2020_pdf,pages=11;car=26;source_lap=9,T   2.8610 4.8682 4.9463 4.8917 4.8207 4.9061 4.9719 3.1448 3.6815 39.0922,,UNKNOWN,
b925c900-7169-5865-acde-2adb07196080,section_2020_pdf,pages=11;car=26;source_lap=11,T   3.0842 6.1982 6.2555 5.9425                                               51.8086,,UNKNOWN,
e554a078-1656-5066-8ac1-07e10c8b756d,section_2020_pdf,pages=12;car=27;source_lap=1,T   2.8647 4.8643 4.9219 4.8576 4.7862 4.8559 4.9072 3.1045 3.6499 38.8122 48.7036,,UNKNOWN,
08c64fad-9122-50fc-b34e-6c6278048075,section_2020_pdf,pages=12;car=27;source_lap=2,T   2.8512 4.8560 4.9243 4.8696 4.7999 4.8793 4.9237 3.1138 3.6596 38.8774,,UNKNOWN,
dcb6ab84-cae1-5b12-bd76-ea7f424cd3e2,section_2020_pdf,pages=12;car=27;source_lap=3,T   2.8570 4.8713 4.9468 4.8841 4.8098 4.8895 4.9396 3.1199 3.6634 38.9814,,UNKNOWN,
bc1d6461-7624-5562-b4ba-25e1b9f1018e,section_2020_pdf,pages=12;car=27;source_lap=4,T   2.8596 4.8784 4.9538 4.8869 4.8033 4.8863 4.9364 3.1225 3.6656 38.9928,,UNKNOWN,
70d62b14-5fa4-5b9f-b8ba-0549f544e9d0,section_2020_pdf,pages=13;car=28;source_lap=1,T   2.8617 4.8664 4.9282 4.8688 4.7914 4.8615 4.9107 3.1048 3.6577 38.8512 48.4234,,UNKNOWN,
73673ea8-a34b-5a29-b02c-90419437db26,section_2020_pdf,pages=13;car=28;source_lap=2,T   2.8539 4.8679 4.9345 4.8741 4.7972 4.8712 4.9163 3.1063 3.6545 38.8759,,UNKNOWN,
547e1210-7df8-5586-a518-757954dd6d66,section_2020_pdf,pages=13;car=28;source_lap=3,T   2.8522 4.8659 4.9475 4.8819 4.8016 4.8800 4.9233 3.1114 3.6603 38.9241,,UNKNOWN,
c82ad561-8b4a-5ac9-946c-f04cb698c0c0,section_2020_pdf,pages=13;car=28;source_lap=4,T   2.8539 4.8694 4.9497 4.8858 4.8055 4.8871 4.9325 3.1201 3.6665 38.9705,,UNKNOWN,
15900c58-7755-527c-897b-769c370427ce,section_2020_pdf,pages=14;car=29;source_lap=1,T   2.8482 4.8482 4.9217 4.8572 4.7986 4.8902 4.9119 3.1028 3.6494 38.8282 48.2512,,UNKNOWN,
fe46a0d8-d13a-5749-8b2d-66559bd2a7ee,section_2020_pdf,pages=14;car=29;source_lap=2,T   2.8442 4.8542 4.9299 4.8713 4.8082 4.8972 4.9272 3.1096 3.6530 38.8948,,UNKNOWN,
e0ca8ed5-340b-5e2d-aa9d-a5885e3cabae,section_2020_pdf,pages=14;car=29;source_lap=3,T   2.8485 4.8537 4.9404 4.8801 4.8151 4.9062 4.9361 3.1167 3.6562 38.9530,,UNKNOWN,
e2d13952-abf8-5cea-8318-27dc9341b42f,section_2020_pdf,pages=14;car=29;source_lap=4,T   2.8510 4.8674 4.9598 4.8943 4.8284 4.9148 4.9430 3.1200 3.6579 39.0366,,UNKNOWN,
931f31cd-f58f-592d-b9f6-8a73fe00d1cb,section_2020_pdf,pages=15;car=3;source_lap=1,T   2.8892 4.9096 4.9947 4.9331 4.8507 4.9387 4.9849 3.1554 3.7049 39.3612 51.0357,,UNKNOWN,
e1cc7fa1-49e2-5e51-90d5-0cf86dd4f72d,section_2020_pdf,pages=15;car=3;source_lap=2,T   2.8929 4.9316 5.0130 4.9517 4.8593 4.9477 4.9868 3.1581 3.7033 39.4444,,UNKNOWN,
4eaed1f3-e836-56d1-8221-a005d4b0359e,section_2020_pdf,pages=15;car=3;source_lap=3,T   2.8911 4.9388 5.0189 4.9536 4.8555 4.9523 4.9935 3.1659 3.7058 39.4754,,UNKNOWN,
931af638-16f1-5154-9465-d0e3af9098b0,section_2020_pdf,pages=15;car=3;source_lap=4,T   2.8867 4.9464 5.0325 4.9617 4.8574 4.9637 5.0083 3.1681 3.7093 39.5341,,UNKNOWN,
b3bbecb6-9412-5ccd-aea6-1a385fd0ccac,section_2020_pdf,pages=15;car=3;source_lap=6,T   2.8806 4.9026 4.9546 4.8911 4.8164 4.9078 4.9799 3.1498 3.7023 39.1851,,UNKNOWN,
9fb75b12-756e-5e4c-b137-c87cb262befd,section_2020_pdf,pages=15;car=3;source_lap=7,T   2.8845 4.9085 4.9940 4.9700 4.8490 4.9338 5.0029 3.1656 3.7065 39.4148,,UNKNOWN,
06c4cb52-da43-50de-8724-68832948a099,section_2020_pdf,pages=15;car=3;source_lap=8,T   2.8878 4.9327 4.9931 4.9217 4.8337 4.9505 5.0503 3.1849 3.7252 39.4799,,UNKNOWN,
2ac3894b-1ac0-51ed-8966-bc5071f65493,section_2020_pdf,pages=15;car=3;source_lap=9,T   2.8912 4.9604 5.0312 4.9609 4.8500 4.9475 5.0238 3.1779 3.7141 39.5570,,UNKNOWN,
40302564-9e1d-5775-a521-cb5310d75a36,section_2020_pdf,pages=16;car=30;source_lap=1,T   2.8640 4.8692 4.9238 4.8704 4.8002 4.8793 4.9276 3.1209 3.6646 38.9200 52.6534,,UNKNOWN,
09435cb9-c7bf-5343-91b0-b02e484ee2f7,section_2020_pdf,pages=16;car=30;source_lap=2,T   2.8635 4.8751 4.9471 4.8849 4.8102 4.8884 4.9350 3.1255 3.6714 39.0011,,UNKNOWN,
5a1a53b6-3115-5a21-a4f8-a2527df9c084,section_2020_pdf,pages=16;car=30;source_lap=3,T   2.8654 4.8875 4.9391 4.8785 4.8049 4.8900 4.9384 3.1306 3.6756 39.0100,,UNKNOWN,
7cbb4864-235d-557d-89ef-c6ed1b5b7110,section_2020_pdf,pages=16;car=30;source_lap=4,T   2.8658 4.8878 4.9514 4.8871 4.8121 4.8941 4.9452 3.1310 3.6788 39.0533,,UNKNOWN,
63a86770-252a-5fdc-9a1b-36bd0f5d277b,section_2020_pdf,pages=16;car=30;source_lap=6,T   2.8670 4.8648 4.9417 4.8957 4.8237 4.8997 4.9536 3.1361 3.6847 39.0670,,UNKNOWN,
5dd95944-7742-51be-aae8-9aee865d53eb,section_2020_pdf,pages=16;car=30;source_lap=7,T   2.8720 4.8792 4.9505 4.9049 4.8279 4.9111 4.9617 3.1427 3.6906 39.1406,,UNKNOWN,
d5a0b318-6783-5986-b580-1d644ab7b933,section_2020_pdf,pages=16;car=30;source_lap=8,T   2.8763 4.8843 4.9630 4.9133 4.8319 4.9110 4.9678 3.1393 3.6957 39.1826,,UNKNOWN,
224a81e5-c7a0-577a-a83b-6257e7352db5,section_2020_pdf,pages=16;car=30;source_lap=9,T   2.8813 4.8963 4.9719 4.9142 4.8322 4.9155 4.9760 3.1460 3.6989 39.2323,,UNKNOWN,
b95b58fb-b72e-56b3-b8c4-8a254ad5b998,section_2020_pdf,pages=16;car=30;source_lap=11,T   2.8578 4.8556 4.9366 4.8974 4.8098 4.8844 4.9405 3.1347 3.6714 38.9882,,UNKNOWN,
90d4c190-6ac6-5418-8270-6c2fd69f37c7,section_2020_pdf,pages=16;car=30;source_lap=12,T   2.8620 4.8663 4.9534 4.9160 4.8180 4.8914 4.9514 3.1407 3.6791 39.0783,,UNKNOWN,
5cb5777e-133c-5d48-b879-5267775eb973,section_2020_pdf,pages=16;car=30;source_lap=13,T   2.8645 4.8698 4.9599 4.9069 4.8173 4.9020 4.9621 3.1370 3.6739 39.0934,,UNKNOWN,
290f5db7-6708-507b-b506-364edc1a8ebc,section_2020_pdf,pages=16;car=30;source_lap=14,T   2.8669 4.8780 4.9779 4.9219 4.8234 4.9053 4.9689 3.1352 3.6760 39.1535,,UNKNOWN,
912e8f1b-8bfc-5c0e-8d08-0f8a6ac4f428,section_2020_pdf,pages=17;car=4;source_lap=1,T   2.8656 4.9004 4.9739 4.9114 4.8261 4.9135 4.9677 3.1447 3.6822 39.1855 49.6689,,UNKNOWN,
c1950ce6-a153-5260-a084-cf29ca2c5629,section_2020_pdf,pages=17;car=4;source_lap=2,T   2.8664 4.8999 4.9821 4.9231 4.8358 4.9240 4.9820 3.1418 3.6779 39.2330,,UNKNOWN,
c5fdcd74-5807-50dc-9036-04c4b6c43e73,section_2020_pdf,pages=17;car=4;source_lap=3,T   2.8648 4.9069 5.0047 4.9277 4.8354 4.9263 4.9993 3.1538 3.6859 39.3048,,UNKNOWN,
bc93c141-96a5-5bc4-86ac-be842ef557c0,section_2020_pdf,pages=17;car=4;source_lap=4,T   2.8688 4.9102 5.0132 4.9328 4.8379 4.9396 5.2079 3.5887 4.0401 40.3392,,UNKNOWN,
be3cecdc-e05b-5475-948b-e88362676b4b,section_2020_pdf,pages=18;car=41;source_lap=1,T   2.8880 4.8999 4.9703 4.9181 4.8496 4.9293 4.9778 3.1489 3.7003 39.2822 52.6952,,UNKNOWN,
82d5c678-89db-58f3-bb92-3fd42bb85184,section_2020_pdf,pages=18;car=41;source_lap=2,T   2.8885 4.9087 4.9831 4.9207 4.8443 4.9264 4.9807 3.1461 3.6958 39.2943,,UNKNOWN,
913ea04c-279b-5cbd-827b-52d10bc8f3f8,section_2020_pdf,pages=18;car=41;source_lap=3,T   2.8831 4.9169 4.9931 4.9227 4.8462 4.9321 4.9863 3.1498 3.6985 39.3287,,UNKNOWN,
9a175da4-5403-5e6d-862c-34802b27b771,section_2020_pdf,pages=18;car=41;source_lap=4,T   2.8879 4.9216 5.0016 4.9308 4.8498 4.9384 4.9973 3.1561 3.6993 39.3828,,UNKNOWN,
e76c0370-0918-5dac-8e5a-2671bbd4728a,section_2020_pdf,pages=19;car=45;source_lap=1,T   2.8537 4.8434 4.9177 4.8710 4.8127 4.8893 4.9323 3.1232 3.6630 38.9063 47.0524,,UNKNOWN,
8e53452a-a858-597f-bcaa-2bbca23af313,section_2020_pdf,pages=19;car=45;source_lap=2,T   2.8580 4.8555 4.9344 4.8880 4.8210 4.8960 4.9386 3.1283 3.6665 38.9863,,UNKNOWN,
929a4b13-a9a2-557e-bc54-854c5ee512e9,section_2020_pdf,pages=19;car=45;source_lap=3,T   2.8579 4.8585 4.9453 4.8991 4.8306 4.9080 4.9576 3.1454 3.6837 39.0861,,UNKNOWN,
c91e141b-826a-56e1-a0c7-5da85b4b6a81,section_2020_pdf,pages=19;car=45;source_lap=4,T   2.8660 4.8766 4.9581 4.9206 4.8461 4.9139 4.9652 3.1462 3.6843 39.1770,,UNKNOWN,
25f584cd-0118-5747-b4da-676f9ab6104a,section_2020_pdf,pages=19;car=45;source_lap=6,T   2.8805 4.8721 4.9442 4.9224 4.8209 4.8879 4.9462 3.1354 3.6869 39.0965,,UNKNOWN,
531e0ce4-859a-52d6-94f4-1ca6268a2882,section_2020_pdf,pages=19;car=45;source_lap=7,T   2.8778 4.8816 4.9521 4.9121 4.8206 4.9109 5.1552 3.3482 3.9998 39.8583,,UNKNOWN,
8f1daf69-1f71-5703-b090-930e65662108,section_2020_pdf,pages=19;car=45;source_lap=8,T   3.4289 6.4179 6.4283 6.3110                                               57.5611,,UNKNOWN,
38020ffc-70f4-5a5d-8080-16be729ddc18,section_2020_pdf,pages=20;car=47;source_lap=1,T   2.8474 4.8428 4.9340 4.8878 4.8178 4.8967 4.9466 3.1205 3.6585 38.9521 49.9223,,UNKNOWN,
3e52103e-8bd9-5346-b898-51e6f1321252,section_2020_pdf,pages=20;car=47;source_lap=2,T   2.8503 4.8690 4.9642 4.9035 4.8295 4.9212 4.9591 3.1319 3.6660 39.0947,,UNKNOWN,
7a05cdcd-c54c-58ee-b900-a72f4fcd86c1,section_2020_pdf,pages=20;car=47;source_lap=3,T   2.8543 4.8824 4.9731 4.9110 4.8334 4.9284 4.9662 3.1375 3.6704 39.1567,,UNKNOWN,
2b7bc659-3dda-5096-8648-64bc8369a2eb,section_2020_pdf,pages=20;car=47;source_lap=4,T   2.8585 4.8954 4.9949 4.9397 4.8406 4.9892 5.0321 3.1621 3.6847 39.3972,,UNKNOWN,
741a3500-d462-5169-b92a-602ce7259043,section_2020_pdf,pages=20;car=47;source_lap=6,T   2.8617 4.8597 4.9300 4.8710 4.8000 4.8875 4.9541 3.1266 3.6736 38.9642,,UNKNOWN,
f29ac89d-8666-5865-b132-3abc48569c48,section_2020_pdf,pages=20;car=47;source_lap=7,T   2.8706 4.8837 4.9572 4.8893 4.8158 4.9218 4.9795 3.1435 3.6875 39.1489,,UNKNOWN,
c8c83af0-a3bb-5cd7-8dfe-37c89f5614d8,section_2020_pdf,pages=20;car=47;source_lap=8,T   2.8736 4.8979 4.9710 4.9023 4.8165 4.9166 4.9813 3.1476 3.6904 39.1972,,UNKNOWN,
9b269b40-3f2e-5617-848c-2f606f168c3d,section_2020_pdf,pages=20;car=47;source_lap=9,T   2.8754 4.9065 4.9842 4.9142 4.8203 4.9237 4.9810 3.1483 3.6886 39.2422,,UNKNOWN,
1250b462-a961-5d6b-8c5b-87873f41e11e,section_2020_pdf,pages=21;car=5;source_lap=1,T   2.8572 4.8552 4.9406 4.8828 4.8079 4.9010 4.9602 3.1276 3.6772 39.0097 49.7081,,UNKNOWN,
c6b0d277-0f6e-57e9-b7e0-672b15bbc139,section_2020_pdf,pages=21;car=5;source_lap=2,T   2.8546 4.8679 4.9580 4.8939 4.8222 4.9141 4.9752 3.1358 3.6806 39.1023,,UNKNOWN,
3f283836-f909-529f-bdf5-d83abe02b0db,section_2020_pdf,pages=21;car=5;source_lap=3,T   2.8677 4.8968 4.9921 4.9192 4.8294 4.9189 4.9824 3.1397 3.6828 39.2290,,UNKNOWN,
3817252d-d28d-5436-ad3b-36cc3c351973,section_2020_pdf,pages=21;car=5;source_lap=4,T   2.8711 4.8920 4.9848 4.9135 4.8390 4.9281 4.9873 3.1463 3.6854 39.2475,,UNKNOWN,
d376347a-504e-5a32-9e13-4f2ef0c8e73a,section_2020_pdf,pages=21;car=5;source_lap=6,T   2.8704 4.8695 4.9339 4.8678 4.8022 4.9002 4.9483 3.1257 3.6752 38.9932,,UNKNOWN,
086b7f4f-be77-5ac9-903c-41ba2535b658,section_2020_pdf,pages=21;car=5;source_lap=7,T   2.8719 4.8766 4.9566 4.8875 4.8203 4.9094 4.9631 3.1292 3.6738 39.0884,,UNKNOWN,
c5402543-7ee9-570c-b792-b9f5b9ccf347,section_2020_pdf,pages=21;car=5;source_lap=8,T   2.8700 4.8808 4.9637 4.8917 4.8197 4.9166 4.9695 3.1350 3.6767 39.1237,,UNKNOWN,
45d930bd-0184-54af-b8ca-bc376db57f0c,section_2020_pdf,pages=21;car=5;source_lap=9,T   2.8730 4.8833 4.9741 4.8976 4.8276 4.9194 4.9776 3.1410 3.6780 39.1716,,UNKNOWN,
b0763622-1144-5b80-8a66-5a830218b41d,section_2020_pdf,pages=22;car=51;source_lap=1,T   2.8557 4.8565 4.9319 4.8813 4.8091 4.8965 4.9414 3.1291 3.6668 38.9683 50.2955,,UNKNOWN,
79d304ca-d3f8-56da-88ac-7de9a310dc12,section_2020_pdf,pages=22;car=51;source_lap=2,T   2.8512 4.8603 4.9478 4.8982 4.8166 4.9143 4.9698 3.1468 3.6801 39.0851,,UNKNOWN,
0ad1357b-9e8a-56e7-8261-b76880941bb4,section_2020_pdf,pages=22;car=51;source_lap=3,T   2.8579 4.9314 5.0445 4.9687 4.8571 4.9504 5.0101 3.1844 3.7088 39.5133,,UNKNOWN,
f642ad19-3d2f-5b2f-aef9-07e80ea6cbef,section_2020_pdf,pages=22;car=51;source_lap=4,T   2.8701 4.9709 5.0792 4.9944 4.8705 4.9541 5.0808 3.2374 3.7548 39.8122,,UNKNOWN,
8fde29ef-642a-5435-97fa-40b862ad36b0,section_2020_pdf,pages=22;car=51;source_lap=6,T   2.8632 4.8747 4.9344 4.8734 4.8057 4.8985 4.9609 3.1360 3.6693 39.0161,,UNKNOWN,
2d5af260-b18f-579c-90e1-cd8f3400d08f,section_2020_pdf,pages=22;car=51;source_lap=7,T   2.8578 4.8812 5.0151 5.0205 4.8971 4.9562 5.0051 3.1598 3.6873 39.4801,,UNKNOWN,
a0bab954-0e1a-58de-98bb-ec8b95a3be5c,section_2020_pdf,pages=22;car=51;source_lap=8,T   2.8653 4.9230 5.0465 4.9936 4.8813 4.9563 5.0128 3.1674 3.6933 39.5395,,UNKNOWN,
60617fc0-8956-5353-ae5b-ae15b6d06ac6,section_2020_pdf,pages=22;car=51;source_lap=9,T   2.8646 4.9429 5.0591 5.1418                                               50.4902,,UNKNOWN,
