attempt_lap_id,attempt_id,source_report_lap_index,lap_number,lap_completion_status,lap_time_seconds,lap_speed_mph,reconstruction_rule_id,reconstruction_validation_status
1a5b7f85-86ed-52ed-a110-0ef86a9657ad,fb947c1e-3d51-506f-bbbc-12ecbcdce5da,9,4,COMPLETE,39.1892,229.655,,PASSED
e0f74e81-1568-5ee9-bfce-42c7c13bdd67,4e9e7c88-ddeb-5840-93be-4f539f6eaf04,1,1,COMPLETE,39.0029,230.752,,PASSED
594d07b5-2fee-5dc7-b80b-047c4ce2eb30,4e9e7c88-ddeb-5840-93be-4f539f6eaf04,2,2,COMPLETE,39.0687,230.363,,PASSED
d6942819-5e2f-5e60-a44c-88dcc9590ac7,4e9e7c88-ddeb-5840-93be-4f539f6eaf04,3,3,COMPLETE,39.1231,230.043,,PASSED
d5fd61b1-22d4-50ae-acad-8a71b21e8da0,4e9e7c88-ddeb-5840-93be-4f539f6eaf04,4,4,COMPLETE,39.1597,229.828,,PASSED
3402fb59-203b-5e6e-a00e-2390c27cc7ee,90108456-7f40-5313-a9ff-43273b65d2f0,6,1,COMPLETE,38.9613,230.998,,PASSED
2500d61e-ce80-520a-bf4b-51e2f5b4e4c4,90108456-7f40-5313-a9ff-43273b65d2f0,7,2,COMPLETE,39.0882,230.249,,PASSED
12c26171-f000-50ac-86c8-da795c6bc1d3,90108456-7f40-5313-a9ff-43273b65d2f0,8,3,COMPLETE,39.1389,229.95,,PASSED
94bee555-aef9-5884-8c96-d3952c6f6a80,90108456-7f40-5313-a9ff-43273b65d2f0,9,4,COMPLETE,39.1779,229.721,,PASSED
e8826a70-e7ed-5c72-ad1a-fe2975f5bfe1,c4c9ba22-d28c-5937-b36c-72fffbbb67b5,1,1,COMPLETE,39.0591,230.42,,PASSED
9debd8c4-b8a8-541e-82de-4305cb4b0baa,c4c9ba22-d28c-5937-b36c-72fffbbb67b5,2,2,COMPLETE,39.1,230.179,,PASSED
55f5bf8b-4d00-57fa-a477-66a841b7586b,c4c9ba22-d28c-5937-b36c-72fffbbb67b5,3,3,COMPLETE,39.1668,229.786,,PASSED
ae5635a4-023b-52cd-b5ea-6956c2384c30,c4c9ba22-d28c-5937-b36c-72fffbbb67b5,4,4,COMPLETE,39.1626,229.811,,PASSED
131866e8-f698-5624-ba08-02a66573fe07,cb6ab391-510a-562a-a1bc-a173959477a0,11,1,COMPLETE,39.0652,230.384,,PASSED
0fb91b85-c7c3-512d-bf52-3e75e63a5e15,cb6ab391-510a-562a-a1bc-a173959477a0,12,2,COMPLETE,39.1385,229.953,,PASSED
34716e38-73dc-5eb9-abb8-bcd7fa469b91,cb6ab391-510a-562a-a1bc-a173959477a0,13,3,COMPLETE,39.2008,229.587,,PASSED
ba55a427-0a29-54d3-b9f0-516738258962,cb6ab391-510a-562a-a1bc-a173959477a0,14,4,COMPLETE,39.2059,229.557,,PASSED
6db4ac85-acf8-59c5-a9fe-4645bd080bc6,f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,6,1,COMPLETE,39.0456,230.5,,PASSED
6ab2292b-1479-568c-9d4b-4214ab7eedb4,f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,7,2,COMPLETE,39.1431,229.926,,PASSED
62795e91-feee-5bf5-b162-b05e93dd57b9,f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,8,3,COMPLETE,39.2235,229.454,,PASSED
8a4123e6-89bf-51d3-9863-c1f0d6ebe4fd,f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,9,4,COMPLETE,39.2888,229.073,,PASSED
90df541a-0212-51e6-bef4-2799e43dd202,09935cc4-f542-569f-b50c-7460e0663860,6,1,COMPLETE,39.0521,230.461,,PASSED
8428c486-3b23-5a5a-ae3a-aff27cef99cd,09935cc4-f542-569f-b50c-7460e0663860,7,2,COMPLETE,39.1513,229.877,,PASSED
9db84e74-507f-543a-9669-e7ae788fbf85,09935cc4-f542-569f-b50c-7460e0663860,8,3,COMPLETE,39.234,229.393,,PASSED
c11da1df-3b93-55dd-ab04-5015ea03ebb8,09935cc4-f542-569f-b50c-7460e0663860,9,4,COMPLETE,39.2929,229.049,,PASSED
6f726657-4c06-566a-a711-79617adb6401,8ac7badc-828c-5c70-bbf4-d92f136c2564,11,1,COMPLETE,39.1207,230.057,,PASSED
c72e1611-04b1-55b5-86e3-74bb7c7976a3,8ac7badc-828c-5c70-bbf4-d92f136c2564,12,2,COMPLETE,39.1455,229.911,,PASSED
bb2a83a9-0356-5774-99b1-ab4ba2332b19,8ac7badc-828c-5c70-bbf4-d92f136c2564,13,3,COMPLETE,39.2181,229.486,,PASSED
528f8bbc-6793-5fae-a96b-c0010238bc6c,8ac7badc-828c-5c70-bbf4-d92f136c2564,14,4,COMPLETE,39.2881,229.077,,PASSED
ec1623e0-c4a5-5a9f-a3eb-3ba601d1eed8,c2deab22-d3a0-5601-80f8-4cbf631c8f88,1,1,COMPLETE,39.1234,230.041,,PASSED
6471c38b-7904-5ad5-940a-518ea224d0eb,c2deab22-d3a0-5601-80f8-4cbf631c8f88,2,2,COMPLETE,39.225,229.446,,PASSED
f8bb50ac-8272-55d6-acda-cd586c23e916,c2deab22-d3a0-5601-80f8-4cbf631c8f88,3,3,COMPLETE,39.3321,228.821,,PASSED
5685466c-62fc-54e3-b8b1-bcd4443fe467,c2deab22-d3a0-5601-80f8-4cbf631c8f88,4,4,COMPLETE,39.3459,228.74,,PASSED
b5768127-dfc8-5550-8453-9d3e3621f5fb,099ab32a-d351-5011-931c-148b9f3d7921,1,1,COMPLETE,39.172,229.756,,PASSED
5c18244a-8c32-5928-9a3f-2fccc06f2d09,099ab32a-d351-5011-931c-148b9f3d7921,2,2,COMPLETE,39.2391,229.363,,PASSED
1487092c-fbf2-53a8-b984-5db52fb55ba7,099ab32a-d351-5011-931c-148b9f3d7921,3,3,COMPLETE,39.2929,229.049,,PASSED
722dceaa-5593-5324-bf1d-7c3d3b7bf809,099ab32a-d351-5011-931c-148b9f3d7921,4,4,COMPLETE,39.3295,228.836,,PASSED
ccd40f80-b850-5a6f-bf3f-563dd5800f7a,5aa71106-e201-5143-bb9a-21ccf4063a9e,6,1,COMPLETE,39.2341,229.392,,PASSED
c7f6681e-7d3c-5c13-9dd6-35395baf7930,5aa71106-e201-5143-bb9a-21ccf4063a9e,7,2,COMPLETE,39.2488,229.306,,PASSED
ea2f4124-8efa-5a54-bf38-17c2a428e207,5aa71106-e201-5143-bb9a-21ccf4063a9e,8,3,COMPLETE,39.2581,229.252,,PASSED
ddd5538a-540d-5185-b48e-7ea2f6add52d,5aa71106-e201-5143-bb9a-21ccf4063a9e,9,4,COMPLETE,39.3082,228.96,,PASSED
d70c1ce8-5fd3-54f8-b00a-2f7fdd3aa96b,e3c7eeaf-cbaf-5422-884d-cedc51f8a845,1,1,COMPLETE,39.2141,229.509,,PASSED
cf20cef7-fa85-5408-bd0b-a5173df2a708,e3c7eeaf-cbaf-5422-884d-cedc51f8a845,2,2,COMPLETE,39.2662,229.205,,PASSED
62970bee-1986-5348-a02b-7a077630a52c,e3c7eeaf-cbaf-5422-884d-cedc51f8a845,3,3,COMPLETE,39.2907,229.062,,PASSED
403a2992-8c4b-558d-a0ac-d370bbe44d38,e3c7eeaf-cbaf-5422-884d-cedc51f8a845,4,4,COMPLETE,39.3257,228.858,,PASSED
9ccf0221-02b3-5875-a427-3764428ba5c6,6992580a-0371-5eda-b01d-2adaca099ff4,1,1,COMPLETE,39.2087,229.541,,PASSED
5ed5b1fe-edd0-5d2c-a949-e0783933a1fb,6992580a-0371-5eda-b01d-2adaca099ff4,2,2,COMPLETE,39.278,229.136,,PASSED
8c6b75ae-4de5-5445-a440-7e8086c1c1a8,6992580a-0371-5eda-b01d-2adaca099ff4,3,3,COMPLETE,39.362,228.647,,PASSED
0193cebc-977b-5b91-b604-1169d2946573,6992580a-0371-5eda-b01d-2adaca099ff4,4,4,COMPLETE,39.3211,228.885,,PASSED
65cc1350-cdf8-5fc2-8653-45d9228f83ad,12faeebe-b12f-56ea-bdbc-3eb607ca8089,,1,COMPLETE,39.1864,229.672,,NOT_APPLICABLE
4a512f64-628d-5f0b-bd1e-7a97bd66abbe,12faeebe-b12f-56ea-bdbc-3eb607ca8089,,2,COMPLETE,39.4108,228.364,,NOT_APPLICABLE
4ce44748-ce28-5fe0-915e-3151d98d0ceb,dd6ef9d4-4ac9-5788-b1fb-f4ab1bdd9311,,1,COMPLETE,39.3219,228.88,,NOT_APPLICABLE
bb474d33-d248-50fc-9731-a61132b1dcd0,dd861da8-2808-5250-a9ca-b0d6cd1a136f,6,1,COMPLETE,39.1826,229.694,,PASSED
157409c6-f622-56ca-91e7-b6abc20c671d,dd861da8-2808-5250-a9ca-b0d6cd1a136f,7,2,COMPLETE,39.6081,227.226,,PASSED
8d3252f8-4f36-53b8-a7f3-70186c61907f,c150c8f9-470c-58e6-8766-44b6b751369f,1,1,COMPLETE,39.3012,229.001,,PASSED
8387b38e-97bc-5b3f-aeb9-d6e2cc408580,c150c8f9-470c-58e6-8766-44b6b751369f,2,2,COMPLETE,39.3831,228.524,,PASSED
fb62cf19-f019-599a-b6a1-d54520cd49e3,c150c8f9-470c-58e6-8766-44b6b751369f,3,3,COMPLETE,39.4362,228.217,,PASSED
97857bdc-ab87-5916-abbb-da4e824cad37,c150c8f9-470c-58e6-8766-44b6b751369f,4,4,COMPLETE,39.4968,227.867,,PASSED
4a6bf18d-dc4a-5563-95d7-55bd979b45ce,adc26df0-920d-5dc7-a952-03b3fb57700a,6,1,COMPLETE,39.0962,230.201,,PASSED
d1593b26-2b2e-5bf8-baae-6c2c015c1ad8,adc26df0-920d-5dc7-a952-03b3fb57700a,7,2,COMPLETE,39.3756,228.568,,PASSED
31b1c57a-b3ec-5d1f-a6bf-3b4d8cf3c4f6,adc26df0-920d-5dc7-a952-03b3fb57700a,8,3,COMPLETE,39.4229,228.294,,PASSED
831d55b6-59eb-5917-af5e-334c59b2f4fe,adc26df0-920d-5dc7-a952-03b3fb57700a,9,4,COMPLETE,39.7267,226.548,,PASSED
7008ac9f-17dc-5fca-8b90-59eccfd3412e,8f660bff-74bd-551e-9007-95b730f87e7d,1,1,COMPLETE,39.2807,229.12,,PASSED
f2ab1384-e0ad-5c3f-b600-2ef99aa62398,8f660bff-74bd-551e-9007-95b730f87e7d,2,2,COMPLETE,39.3708,228.596,,PASSED
cb8c8e7d-418f-5c2c-a032-5351cb56fb3b,8f660bff-74bd-551e-9007-95b730f87e7d,3,3,COMPLETE,39.4342,228.228,,PASSED
aa21ebb0-1742-5977-8c86-acdb60d3137d,8f660bff-74bd-551e-9007-95b730f87e7d,4,4,COMPLETE,39.6892,226.762,,PASSED
6f8a9452-3ec1-5434-bb98-ea11bc9e8a44,73af9176-8333-59df-915e-2cc1016f64b2,11,1,COMPLETE,39.4082,228.379,,PASSED
ad6fdb8a-6982-512c-94ca-0fafdfe20ed9,73af9176-8333-59df-915e-2cc1016f64b2,12,2,COMPLETE,39.481,227.958,,PASSED
69376b17-31ad-5cf8-adac-906fce5e98f9,73af9176-8333-59df-915e-2cc1016f64b2,13,3,COMPLETE,39.4974,227.863,,PASSED
c1818797-c211-5d83-ac1a-4568695b098e,73af9176-8333-59df-915e-2cc1016f64b2,14,4,COMPLETE,39.4994,227.852,,PASSED
aecc71b2-c19a-5baa-800c-1a79e1b53250,9ef8122c-6313-510b-9d16-813050842537,6,1,COMPLETE,39.5314,227.667,,PASSED
409f2030-02e0-58ac-9fb8-8b333cc3bb6d,9ef8122c-6313-510b-9d16-813050842537,7,2,COMPLETE,39.6208,227.153,,PASSED
9c5d6428-02d2-5f79-b4e0-39ec3b97c900,d676bd2f-154f-5e4b-aaf0-c7335ff329dd,1,1,COMPLETE,39.5355,227.644,,PASSED
630a53ca-bbc6-52d0-a53d-6db30c297264,d676bd2f-154f-5e4b-aaf0-c7335ff329dd,2,2,COMPLETE,39.575,227.416,,PASSED
18171785-4738-54b3-8781-745adb8d1085,d676bd2f-154f-5e4b-aaf0-c7335ff329dd,3,3,COMPLETE,39.6273,227.116,,PASSED
fd5935fc-0570-5009-b816-e7e24ba88ccb,d676bd2f-154f-5e4b-aaf0-c7335ff329dd,4,4,COMPLETE,39.6553,226.956,,PASSED
0d383743-abb3-570e-94b0-72678f6037d5,39b9e374-3daa-551c-8478-eb7d1f44f74e,6,1,COMPLETE,39.6135,227.195,,PASSED
e787c5ae-f6b0-5eab-b984-03334640c7a4,39b9e374-3daa-551c-8478-eb7d1f44f74e,7,2,COMPLETE,39.6631,226.911,,PASSED
302c156d-611a-5f47-a25c-216e9b66085d,7d5d82b7-9765-51c9-b149-cb7de00d3905,1,1,COMPLETE,39.2952,229.036,,PASSED
c0b86edc-7c00-50a1-a954-9fc7a2b4d791,7d5d82b7-9765-51c9-b149-cb7de00d3905,2,2,COMPLETE,39.9568,225.243,,PASSED
8d43ce59-7096-5e38-a394-ced3b90f4efc,7d5d82b7-9765-51c9-b149-cb7de00d3905,3,3,COMPLETE,39.9035,225.544,,PASSED
c8dfc100-1e43-552d-a172-7f03463356c7,7d5d82b7-9765-51c9-b149-cb7de00d3905,4,4,COMPLETE,40.4927,222.262,,PASSED
c23f52db-3758-5453-91dc-7de08ad36914,cef4544c-d721-54eb-bf70-ce8535756a5e,1,1,COMPLETE,38.3465,234.702,,PASSED
91800ff3-2f89-581c-997c-6252698a99c2,cef4544c-d721-54eb-bf70-ce8535756a5e,2,2,COMPLETE,38.4745,233.921,,PASSED
5fbfc601-dd46-55c4-841c-7020770927c9,cef4544c-d721-54eb-bf70-ce8535756a5e,3,3,COMPLETE,38.5681,233.353,,PASSED
7a358b55-038a-5083-87f7-dda8314edf0e,cef4544c-d721-54eb-bf70-ce8535756a5e,4,4,COMPLETE,38.6839,232.655,,PASSED
056a43d2-b7c8-553a-9a94-3d92e371cd35,e2318f1b-020c-5e41-abb3-2159a17b3a27,1,1,COMPLETE,38.5602,233.401,,PASSED
68105269-6bbd-5acb-a9f2-c606c81776e7,e2318f1b-020c-5e41-abb3-2159a17b3a27,2,2,COMPLETE,38.5975,233.176,,PASSED
6db02869-6b64-5762-9748-81ef75950121,e2318f1b-020c-5e41-abb3-2159a17b3a27,3,3,COMPLETE,38.6591,232.804,,PASSED
4adc2f0b-c41a-5b52-b625-900dbac50f77,e2318f1b-020c-5e41-abb3-2159a17b3a27,4,4,COMPLETE,38.6652,232.767,,PASSED
053d3022-536b-50d1-b8c9-f9de55e03438,8c6dd650-69c2-52af-8840-a92c88cb517e,1,1,COMPLETE,38.5419,233.512,,PASSED
15af5d2a-88a1-59e5-b381-1ab3e06c8e9d,8c6dd650-69c2-52af-8840-a92c88cb517e,2,2,COMPLETE,38.6049,233.131,,PASSED
8a9b3f50-3536-59e9-92b7-664c30fe026f,8c6dd650-69c2-52af-8840-a92c88cb517e,3,3,COMPLETE,38.8046,231.931,,PASSED
9b4b5b5b-ccda-53f6-a892-e1eb34583304,8c6dd650-69c2-52af-8840-a92c88cb517e,4,4,COMPLETE,38.7044,232.532,,PASSED
b7877993-548c-58d2-9c32-5f9a4a7248f1,e10faf3a-59f8-5528-9a9b-1ea63c1322c9,1,1,COMPLETE,38.5293,233.588,,PASSED
681622b1-19bc-5571-a50c-f49ffb3013cb,e10faf3a-59f8-5528-9a9b-1ea63c1322c9,2,2,COMPLETE,38.5976,233.175,,PASSED
413e2c18-b5d7-51a3-9090-1109620a9db6,e10faf3a-59f8-5528-9a9b-1ea63c1322c9,3,3,COMPLETE,38.6919,232.607,,PASSED
9b883568-1b36-5a9a-9488-cf0044e9d7a0,e10faf3a-59f8-5528-9a9b-1ea63c1322c9,4,4,COMPLETE,38.8377,231.734,,PASSED
6f064d0b-e6e6-5a1d-be5b-8e5723d0afa8,a21e6e46-405e-5d8b-933f-63c35adeec21,1,1,COMPLETE,38.5968,233.18,,PASSED
833dd888-0e08-58c3-9fc4-81185efd0342,a21e6e46-405e-5d8b-933f-63c35adeec21,2,2,COMPLETE,38.6797,232.68,,PASSED
4e1940da-1a5b-5064-b57d-cafa9a6c91ae,a21e6e46-405e-5d8b-933f-63c35adeec21,3,3,COMPLETE,38.7326,232.362,,PASSED
2ecbb74f-3186-5b4a-86f8-4975d6db97ca,a21e6e46-405e-5d8b-933f-63c35adeec21,4,4,COMPLETE,38.7464,232.28,,PASSED
5ddc5637-e8d3-5b15-b0e2-2a7b62355481,98dc390f-b38c-5384-b51e-9f479c8859a6,1,1,COMPLETE,38.6043,233.135,,PASSED
26e9d95b-58db-5726-b6d9-3e988d43d275,98dc390f-b38c-5384-b51e-9f479c8859a6,2,2,COMPLETE,38.7216,232.428,,PASSED
263e46b4-0143-5619-95f9-09acf73c6296,98dc390f-b38c-5384-b51e-9f479c8859a6,3,3,COMPLETE,38.7707,232.134,,PASSED
d6bcf6ba-cac1-54e1-8b45-27407cf64b32,98dc390f-b38c-5384-b51e-9f479c8859a6,4,4,COMPLETE,38.8104,231.897,,PASSED
c38ce06f-696a-544b-a1d2-a7e18489b3b2,db54aa3f-0c36-5472-94f1-5c4555dd1a53,1,1,COMPLETE,38.6342,232.954,,PASSED
900d8ff5-1e49-5276-bfd1-c01b5d4753c5,db54aa3f-0c36-5472-94f1-5c4555dd1a53,2,2,COMPLETE,38.6611,232.792,,PASSED
51661a03-2b6e-57ce-a60c-ee216cf43571,db54aa3f-0c36-5472-94f1-5c4555dd1a53,3,3,COMPLETE,38.7016,232.549,,PASSED
dc36bd26-ad4c-5a03-b696-7dda5d5836a9,db54aa3f-0c36-5472-94f1-5c4555dd1a53,4,4,COMPLETE,38.9107,231.299,,PASSED
7c29c8f6-450a-5bef-9256-fe6b8e89c68a,6bdde501-b1fc-5382-8f09-3918fb5aa07e,1,1,COMPLETE,38.6717,232.728,,PASSED
326b2689-ef40-505c-8934-87fa1299bbf8,6bdde501-b1fc-5382-8f09-3918fb5aa07e,2,2,COMPLETE,38.7254,232.406,,PASSED
6ef26ae6-51db-52a2-a21d-01aab3d71fa7,6bdde501-b1fc-5382-8f09-3918fb5aa07e,3,3,COMPLETE,38.7977,231.973,,PASSED
bff2eae6-9a76-50b6-9e24-99675e6c3227,6bdde501-b1fc-5382-8f09-3918fb5aa07e,4,4,COMPLETE,38.7942,231.993,,PASSED
785a0487-df10-55ec-ab66-3692d1f1a778,a49549a1-2253-5bd5-9923-b0b7fdbb20d7,1,1,COMPLETE,38.6937,232.596,,PASSED
a01da9e2-7c3b-56c1-8e3a-3cfb8a1fd412,a49549a1-2253-5bd5-9923-b0b7fdbb20d7,2,2,COMPLETE,38.7306,232.374,,PASSED
8c081438-6896-5b27-813c-2830c71bd7ca,a49549a1-2253-5bd5-9923-b0b7fdbb20d7,3,3,COMPLETE,38.8006,231.955,,PASSED
2b020217-9a66-58af-bafd-793a9516dffc,a49549a1-2253-5bd5-9923-b0b7fdbb20d7,4,4,COMPLETE,38.8129,231.882,,PASSED
8a65a1dd-f955-5ea3-b02a-ecc11b777722,ed8e8f45-6cb1-51cb-a3a7-3aa60a373517,1,1,COMPLETE,38.6681,232.75,,PASSED
a25ccc22-13b9-5376-b78f-c553005a18f1,ed8e8f45-6cb1-51cb-a3a7-3aa60a373517,2,2,COMPLETE,38.7453,232.286,,PASSED
fe0b37a0-34c4-567a-affb-ac0c2f16ef9a,ed8e8f45-6cb1-51cb-a3a7-3aa60a373517,3,3,COMPLETE,38.7964,231.98,,PASSED
cfc65105-b405-5a0d-b7f3-80e04a6ebb77,ed8e8f45-6cb1-51cb-a3a7-3aa60a373517,4,4,COMPLETE,38.8618,231.59,,PASSED
c9a5cb59-6256-57ed-8d5c-d47fd313619b,e614cc7e-1b9a-5642-8a8c-06eb73a962a5,1,1,COMPLETE,38.7121,232.485,,PASSED
f697c222-ea57-589e-a805-5450a53d78fe,e614cc7e-1b9a-5642-8a8c-06eb73a962a5,2,2,COMPLETE,38.7537,232.236,,PASSED
c0e18fa4-6c1d-5ea9-b679-18b63ea2e263,e614cc7e-1b9a-5642-8a8c-06eb73a962a5,3,3,COMPLETE,38.8492,231.665,,PASSED
dade6a57-0072-52bc-8951-4b80fc8fb15f,e614cc7e-1b9a-5642-8a8c-06eb73a962a5,4,4,COMPLETE,38.9634,230.986,,PASSED
d1ea9dee-b56d-5a06-b8ac-a5c74f2a457c,21e8c99e-b04c-516d-85a8-ccfbaed7ff46,6,1,COMPLETE,38.7127,232.482,,PASSED
3b71b758-ea6a-5cde-acea-8a8b64c737f6,21e8c99e-b04c-516d-85a8-ccfbaed7ff46,7,2,COMPLETE,38.8115,231.89,,PASSED
21c5baca-7bd9-5980-984d-bee592047e5d,21e8c99e-b04c-516d-85a8-ccfbaed7ff46,8,3,COMPLETE,38.9199,231.244,,PASSED
5817700e-28de-571e-a3de-d567250aff07,21e8c99e-b04c-516d-85a8-ccfbaed7ff46,9,4,COMPLETE,38.9238,231.221,,PASSED
4466372f-3e80-51ab-ad8b-b5b5b8acccde,85c917fa-1c7a-52cb-a47f-468b4bdae9a5,6,1,COMPLETE,38.7127,232.482,,PASSED
1ab9f097-ce39-56fa-8bb9-86fca18f9cd3,85c917fa-1c7a-52cb-a47f-468b4bdae9a5,7,2,COMPLETE,38.7587,232.206,,PASSED
1b2e3a55-2904-5a0b-b43c-cce215b65053,85c917fa-1c7a-52cb-a47f-468b4bdae9a5,8,3,COMPLETE,39.0368,230.552,,PASSED
caa904f7-9f60-5439-80b4-6ba5178c44b1,85c917fa-1c7a-52cb-a47f-468b4bdae9a5,9,4,COMPLETE,38.9274,231.2,,PASSED
b0151bc1-6bb7-5805-8db1-4cebed4e2c72,83034975-303c-57b1-9190-95bc705d3941,1,1,COMPLETE,38.592,233.209,,PASSED
3eb3b7aa-2c7b-5e08-8ea0-59a04b408e0b,83034975-303c-57b1-9190-95bc705d3941,2,2,COMPLETE,38.7375,232.333,,PASSED
2789f9e3-de32-5021-bfeb-b572ebf358eb,83034975-303c-57b1-9190-95bc705d3941,3,3,COMPLETE,38.93,231.184,,PASSED
a7cccfc1-6807-5c3a-87b6-ac4cb07a6a4d,83034975-303c-57b1-9190-95bc705d3941,4,4,COMPLETE,39.1946,229.623,,PASSED
ac76babe-51f2-59fb-a0d0-a621ea3ad6bc,50c1a7df-b227-5216-ba4d-c391ee794a68,1,1,COMPLETE,38.7531,232.239,,PASSED
2c80a9cc-75a9-5df0-8ef9-e533becda6b1,50c1a7df-b227-5216-ba4d-c391ee794a68,2,2,COMPLETE,38.8385,231.729,,PASSED
aa329af6-04be-5c4c-95f1-a705ab89bb21,50c1a7df-b227-5216-ba4d-c391ee794a68,3,3,COMPLETE,38.9056,231.329,,PASSED
086a77ed-3195-5eeb-8400-30f9aa69a85f,50c1a7df-b227-5216-ba4d-c391ee794a68,4,4,COMPLETE,39.0047,230.741,,PASSED
70becbdf-0c2f-5cf3-8c7b-e17e1feeb57a,782b5ff7-fb2c-5c01-9209-dfd3f4cb289b,1,1,COMPLETE,38.7615,232.189,,PASSED
8cdd9b5d-771f-5101-b3d3-d9af334ce000,782b5ff7-fb2c-5c01-9209-dfd3f4cb289b,2,2,COMPLETE,38.839,231.726,,PASSED
3838e5c6-d650-56d4-963d-36da738ed61c,782b5ff7-fb2c-5c01-9209-dfd3f4cb289b,3,3,COMPLETE,39.0138,230.688,,PASSED
3ab6f1ef-8787-5dca-8d70-9bafca5fdbc3,782b5ff7-fb2c-5c01-9209-dfd3f4cb289b,4,4,COMPLETE,39.0447,230.505,,PASSED
ff9030d6-9b7f-582b-8953-dac83ed2aaea,0ac03a4b-263a-56b8-bf3f-4996c2968118,1,1,COMPLETE,38.86,231.601,,PASSED
10b54d7b-3f4b-55f0-ae06-5a61cd78dc3b,0ac03a4b-263a-56b8-bf3f-4996c2968118,2,2,COMPLETE,38.9412,231.118,,PASSED
18831c6e-1e81-5c69-abe3-cffba6395aa8,0ac03a4b-263a-56b8-bf3f-4996c2968118,3,3,COMPLETE,38.9735,230.926,,PASSED
4cf88929-31ee-5f4d-9f22-6432c1bd785e,0ac03a4b-263a-56b8-bf3f-4996c2968118,4,4,COMPLETE,38.9937,230.807,,PASSED
46cc5d63-19cf-5d71-be27-aacf119fc8ec,f63416c8-d69c-5ec9-b8bc-1a26aae11c44,1,1,COMPLETE,38.7183,232.448,,PASSED
004cafac-c283-5341-93eb-5524423e4ec7,f63416c8-d69c-5ec9-b8bc-1a26aae11c44,2,2,COMPLETE,38.8838,231.459,,PASSED
bbeb799a-48ac-5680-a809-e5dd5a36a36b,f63416c8-d69c-5ec9-b8bc-1a26aae11c44,3,3,COMPLETE,38.9911,230.822,,PASSED
a1694692-8478-5477-8075-7b12f44db9f9,f63416c8-d69c-5ec9-b8bc-1a26aae11c44,4,4,COMPLETE,39.2519,229.288,,PASSED
194cf075-6a88-56bf-b508-38c277cf4ceb,8fa25fec-e5a6-5844-b3d7-f67c9dc91378,6,1,COMPLETE,38.8151,231.869,,PASSED
0b910ba6-d654-5658-bb7c-74342115c245,8fa25fec-e5a6-5844-b3d7-f67c9dc91378,7,2,COMPLETE,38.8849,231.452,,PASSED
9020932a-2dae-542a-a90d-19a4c7e707d9,8fa25fec-e5a6-5844-b3d7-f67c9dc91378,8,3,COMPLETE,38.9907,230.824,,PASSED
a25492ca-7cd6-5ac6-911e-2f8cad9b371d,8fa25fec-e5a6-5844-b3d7-f67c9dc91378,9,4,COMPLETE,39.18,229.709,,PASSED
637eaf85-c41f-59a3-a6f4-7c1a9cf2c96e,b3147013-0fda-5982-bea1-85788019ef89,6,1,COMPLETE,38.8973,231.379,,PASSED
4ec7b150-0263-58aa-8079-685731da354c,b3147013-0fda-5982-bea1-85788019ef89,7,2,COMPLETE,38.9483,231.076,,PASSED
adfdc02e-8bca-5247-8b52-0b232412adda,b3147013-0fda-5982-bea1-85788019ef89,8,3,COMPLETE,39.0431,230.514,,PASSED
2f57aca4-fd7c-5723-8f72-974b61bd92e4,b3147013-0fda-5982-bea1-85788019ef89,9,4,COMPLETE,39.0826,230.282,,PASSED
e04d73be-baa9-5094-8d0b-66e0a1369e12,49123354-e908-58a8-a865-3e57e6184f5c,1,1,COMPLETE,38.9471,231.083,,PASSED
327f9962-ff62-5d10-bb4d-79327d24e331,49123354-e908-58a8-a865-3e57e6184f5c,2,2,COMPLETE,39.0214,230.643,,PASSED
12f54e80-a9c5-550d-a627-4ca24b51a2e5,49123354-e908-58a8-a865-3e57e6184f5c,3,3,COMPLETE,39.0155,230.678,,PASSED
db40cc31-bb9d-504e-b823-60d80016619f,49123354-e908-58a8-a865-3e57e6184f5c,4,4,COMPLETE,39.0182,230.662,,PASSED
57a70346-a494-530c-9251-cda8afc022dc,2c453335-3a19-5653-8d5c-79d94db93028,6,1,COMPLETE,38.9436,231.103,,PASSED
8a144318-a4f9-5066-932e-0bf4869cc9cf,2c453335-3a19-5653-8d5c-79d94db93028,7,2,COMPLETE,39.0606,230.411,,PASSED
e15e48a3-dea5-5f24-b149-93bd10116502,2c453335-3a19-5653-8d5c-79d94db93028,8,3,COMPLETE,39.1276,230.017,,PASSED
caf5cb23-2f91-59ee-bdb5-4697d7edf6c2,2c453335-3a19-5653-8d5c-79d94db93028,9,4,COMPLETE,39.0746,230.329,,PASSED
76091443-6636-5543-9c8c-ac1928f4b9b4,63982b5e-7639-5140-a6a2-702a77c2fc85,6,1,COMPLETE,38.9617,230.996,,PASSED
969f0f32-c14f-56a6-a87e-b666f6cc1b06,63982b5e-7639-5140-a6a2-702a77c2fc85,7,2,COMPLETE,39.0824,230.283,,PASSED
e4c2e5dd-c1fe-52b2-b471-9f5b31c04c0f,63982b5e-7639-5140-a6a2-702a77c2fc85,8,3,COMPLETE,39.1106,230.117,,PASSED
