fused_decision_id,regime,source_decision_id,source_file,year,car_number,driver_name,decision_stage,source_attempt_id,source_attempt_id_status,source_result_context,decision_time_utc,decision_time_quality,session_remaining_seconds,session_remaining_status,protected_result_exists,current_protected_result_speed_mph,current_best_speed_mph,current_rank,current_best_rank,benchmark_type,benchmark_rank,benchmark_rank_basis,benchmark_speed_mph,margin_to_benchmark_mph,qualification_state,decision_state_leaderboard_context,leaderboard_context_quality,state_join_status,unresolved_fields,join_keys,source_numeric_interface,source_record_locator,leakage_safe
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_60_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,60,Jack Harvey,POST_FIRST_ATTEMPT,7d5d82b7-9765-51c9-b149-cb7de00d3905,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T17:58:16+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,225.496000,225.496000,25,25,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.708000,-5.212000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=25|CURRENT_BEST_MPH=225.496|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.708|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_60_POST_FIRST_ATTEMPT;source_attempt_id=7d5d82b7-9765-51c9-b149-cb7de00d3905,True
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_7_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,7,Felix Rosenqvist,POST_FIRST_ATTEMPT,4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T17:35:46+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,230.498000,230.498000,12,12,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.708000,-0.210000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=12|CURRENT_BEST_MPH=230.498|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.708|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_7_POST_FIRST_ATTEMPT;source_attempt_id=4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,True
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_75_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,75,RC Enerson,POST_FIRST_ATTEMPT,d676bd2f-154f-5e4b-aaf0-c7335ff329dd,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T18:40:48+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,227.283000,227.283000,32,32,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.864000,-3.581000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=32|CURRENT_BEST_MPH=227.283|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.864|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_75_POST_FIRST_ATTEMPT;source_attempt_id=d676bd2f-154f-5e4b-aaf0-c7335ff329dd,True
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_8_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,8,Marcus Ericsson,POST_FIRST_ATTEMPT,8706f570-3435-5de5-89d4-8c45a08fd99c,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T18:21:37+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,231.104000,231.104000,7,7,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.864000,0.240000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=7|CURRENT_BEST_MPH=231.104|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.864|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_8_POST_FIRST_ATTEMPT;source_attempt_id=8706f570-3435-5de5-89d4-8c45a08fd99c,True
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_86_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,86,Juan Pablo Montoya,POST_FIRST_ATTEMPT,11bd473d-0cf3-56e2-9aa9-fb4487870c59,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T17:11:36+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,229.891000,229.891000,13,13,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.557000,-0.666000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=13|CURRENT_BEST_MPH=229.891|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.557|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_86_POST_FIRST_ATTEMPT;source_attempt_id=11bd473d-0cf3-56e2-9aa9-fb4487870c59,True
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,DAY1,DAY1_2023_10_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2023,10,Alex Palou,POST_FIRST_ATTEMPT,096ff05c-1785-53cf-be2f-65bbb6ce7cd1,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2023-05-20T17:05:46+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,233.398000,233.398000,2,2,TOP_12_ADVANCEMENT,12,DIRECT_SOURCE_FIELD,231.273000,2.125000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=2|CURRENT_BEST_MPH=233.398|BENCHMARK=TOP_12_ADVANCEMENT|BENCHMARK_RANK=12|BENCHMARK_MPH=231.273|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2023_10_POST_FIRST_ATTEMPT;source_attempt_id=096ff05c-1785-53cf-be2f-65bbb6ce7cd1,True
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,DAY1,DAY1_2023_11_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2023,11,Takuma Sato,POST_FIRST_ATTEMPT,55b6b39a-d64a-5a38-9dbc-84a9faac294b,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2023-05-20T16:51:32+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,232.857000,232.857000,5,5,TOP_12_ADVANCEMENT,12,DIRECT_SOURCE_FIELD,227.720000,5.137000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=5|CURRENT_BEST_MPH=232.857|BENCHMARK=TOP_12_ADVANCEMENT|BENCHMARK_RANK=12|BENCHMARK_MPH=227.720|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2023_11_POST_FIRST_ATTEMPT;source_attempt_id=55b6b39a-d64a-5a38-9dbc-84a9faac294b,True
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,DAY1,DAY1_2023_14_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2023,14,Santino Ferrucci,POST_FIRST_ATTEMPT,cda49858-f649-523a-85fb-8d53847f80bf,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2023-05-20T17:01:01+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,233.147000,233.147000,4,4,TOP_12_ADVANCEMENT,12,DIRECT_SOURCE_FIELD,231.129000,2.018000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=4|CURRENT_BEST_MPH=233.147|BENCHMARK=TOP_12_ADVANCEMENT|BENCHMARK_RANK=12|BENCHMARK_MPH=231.129|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2023_14_POST_FIRST_ATTEMPT;source_attempt_id=cda49858-f649-523a-85fb-8d53847f80bf,True
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,DAY1,DAY1_2023_27_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2023,27,Kyle Kirkwood,POST_FIRST_ATTEMPT,dda33fdd-49c8-5082-a03d-252bf1a6fa49,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2023-05-20T17:14:58+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,232.390000,232.390000,12,12,TOP_12_ADVANCEMENT,12,DIRECT_SOURCE_FIELD,232.390000,0.000000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=12|CURRENT_BEST_MPH=232.390|BENCHMARK=TOP_12_ADVANCEMENT|BENCHMARK_RANK=12|BENCHMARK_MPH=232.390|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2023_27_POST_FIRST_ATTEMPT;source_attempt_id=dda33fdd-49c8-5082-a03d-252bf1a6fa49,True
DAY1::DAY1_2023_44_POST_FIRST_ATTEMPT,DAY1,DAY1_2023_44_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2023,44,Katherine Legge,POST_FIRST_ATTEMPT,939cb422-2442-550d-9cc5-80f8c372c5d7,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2023-05-20T17:19:59+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,231.070000,231.070000,15,15,TOP_12_ADVANCEMENT,12,DIRECT_SOURCE_FIELD,232.390000,-1.320000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=15|CURRENT_BEST_MPH=231.070|BENCHMARK=TOP_12_ADVANCEMENT|BENCHMARK_RANK=12|BENCHMARK_MPH=232.390|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2023_44_POST_FIRST_ATTEMPT;source_attempt_id=939cb422-2442-550d-9cc5-80f8c372c5d7,True
LAST_CHANCE::2021_24_POST_GUARANTEED_BREAK,LAST_CHANCE,2021_24_POST_GUARANTEED_BREAK,r4/output/r4lc5e_last_chance_fused_interface_v2.csv,2021,24,Sage Karam,POST_GUARANTEED_BREAK,101338,RESOLVED_OFFICIAL_SESSION_DETAIL_ID_BY_EXACT_STATE_SPEED,POST_GUARANTEED_BREAK,,UNKNOWN,,UNRESOLVED_IN_FROZEN_LAST_CHANCE_INTERFACE,True,229.156000,229.156000,1,1,LAST_CHANCE_SURVIVAL_BUBBLE,3,FROZEN_LAST_CHANCE_TOP_THREE_CONTRACT,228.353000,0.803000,PROVISIONALLY_QUALIFIED,LAST_CHANCE|CURRENT_RANK=1|CURRENT_BEST_MPH=229.156|BENCHMARK=LAST_CHANCE_SURVIVAL_BUBBLE|BENCHMARK_RANK=3|BENCHMARK_MPH=228.353|QUALIFICATION_STATE=PROVISIONALLY_QUALIFIED,FROZEN_LAST_CHANCE_STATE_MEDIUM,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,decision_time_utc;session_remaining_seconds,source_decision_id=decision_id; exact year+car_number+current_result_mph for optional official result ID,r4/output/r4lc5e_last_chance_fused_interface_v2.csv,decision_id=2021_24_POST_GUARANTEED_BREAK;events_sessions_details_id=101338,True
LAST_CHANCE::2021_12_POST_GUARANTEED_BREAK,LAST_CHANCE,2021_12_POST_GUARANTEED_BREAK,r4/output/r4lc5e_last_chance_fused_interface_v2.csv,2021,12,Will Power,POST_GUARANTEED_BREAK,101339,RESOLVED_OFFICIAL_SESSION_DETAIL_ID_BY_EXACT_STATE_SPEED,POST_GUARANTEED_BREAK,,UNKNOWN,,UNRESOLVED_IN_FROZEN_LAST_CHANCE_INTERFACE,True,228.876000,228.876000,2,2,LAST_CHANCE_SURVIVAL_BUBBLE,3,FROZEN_LAST_CHANCE_TOP_THREE_CONTRACT,228.353000,0.523000,PROVISIONALLY_QUALIFIED,LAST_CHANCE|CURRENT_RANK=2|CURRENT_BEST_MPH=228.876|BENCHMARK=LAST_CHANCE_SURVIVAL_BUBBLE|BENCHMARK_RANK=3|BENCHMARK_MPH=228.353|QUALIFICATION_STATE=PROVISIONALLY_QUALIFIED,FROZEN_LAST_CHANCE_STATE_MEDIUM,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,decision_time_utc;session_remaining_seconds,source_decision_id=decision_id; exact year+car_number+current_result_mph for optional official result ID,r4/output/r4lc5e_last_chance_fused_interface_v2.csv,decision_id=2021_12_POST_GUARANTEED_BREAK;events_sessions_details_id=101339,True
LAST_CHANCE::2021_16_POST_GUARANTEED_BREAK,LAST_CHANCE,2021_16_POST_GUARANTEED_BREAK,r4/output/r4lc5e_last_chance_fused_interface_v2.csv,2021,16,Simona De Silvestro,POST_GUARANTEED_BREAK,101340,RESOLVED_OFFICIAL_SESSION_DETAIL_ID_BY_EXACT_STATE_SPEED,POST_GUARANTEED_BREAK,,UNKNOWN,,UNRESOLVED_IN_FROZEN_LAST_CHANCE_INTERFACE,True,228.353000,228.353000,3,3,LAST_CHANCE_SURVIVAL_BUBBLE,3,FROZEN_LAST_CHANCE_TOP_THREE_CONTRACT,228.353000,0.000000,PROVISIONALLY_ON_BUBBLE,LAST_CHANCE|CURRENT_RANK=3|CURRENT_BEST_MPH=228.353|BENCHMARK=LAST_CHANCE_SURVIVAL_BUBBLE|BENCHMARK_RANK=3|BENCHMARK_MPH=228.353|QUALIFICATION_STATE=PROVISIONALLY_ON_BUBBLE,FROZEN_LAST_CHANCE_STATE_MEDIUM,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,decision_time_utc;session_remaining_seconds,source_decision_id=decision_id; exact year+car_number+current_result_mph for optional official result ID,r4/output/r4lc5e_last_chance_fused_interface_v2.csv,decision_id=2021_16_POST_GUARANTEED_BREAK;events_sessions_details_id=101340,True
LAST_CHANCE::2021_75_POST_GUARANTEED_BREAK,LAST_CHANCE,2021_75_POST_GUARANTEED_BREAK,r4/output/r4lc5e_last_chance_fused_interface_v2.csv,2021,75,RC Enerson,POST_GUARANTEED_BREAK,,UNRESOLVED_WITHOUT_SAFE_ATTEMPT_LEVEL_JOIN,POST_GUARANTEED_BREAK,,UNKNOWN,,UNRESOLVED_IN_FROZEN_LAST_CHANCE_INTERFACE,False,,,4,4,LAST_CHANCE_SURVIVAL_BUBBLE,3,FROZEN_LAST_CHANCE_TOP_THREE_CONTRACT,228.353000,,OUTSIDE_FIELD,LAST_CHANCE|CURRENT_RANK=4|CURRENT_BEST_MPH=UNKNOWN|BENCHMARK=LAST_CHANCE_SURVIVAL_BUBBLE|BENCHMARK_RANK=3|BENCHMARK_MPH=228.353|QUALIFICATION_STATE=OUTSIDE_FIELD,FROZEN_LAST_CHANCE_STATE_LOW,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,current_best_speed_mph;decision_time_utc;session_remaining_seconds;source_attempt_id,source_decision_id=decision_id; exact year+car_number+current_result_mph for optional official result ID,r4/output/r4lc5e_last_chance_fused_interface_v2.csv,decision_id=2021_75_POST_GUARANTEED_BREAK,True
LAST_CHANCE::2021_11_POST_GUARANTEED_BREAK,LAST_CHANCE,2021_11_POST_GUARANTEED_BREAK,r4/output/r4lc5e_last_chance_fused_interface_v2.csv,2021,11,Charlie Kimball,POST_GUARANTEED_BREAK,,UNRESOLVED_WITHOUT_SAFE_ATTEMPT_LEVEL_JOIN,POST_GUARANTEED_BREAK,,UNKNOWN,,UNRESOLVED_IN_FROZEN_LAST_CHANCE_INTERFACE,False,,,5,5,LAST_CHANCE_SURVIVAL_BUBBLE,3,FROZEN_LAST_CHANCE_TOP_THREE_CONTRACT,228.353000,,OUTSIDE_FIELD,LAST_CHANCE|CURRENT_RANK=5|CURRENT_BEST_MPH=UNKNOWN|BENCHMARK=LAST_CHANCE_SURVIVAL_BUBBLE|BENCHMARK_RANK=3|BENCHMARK_MPH=228.353|QUALIFICATION_STATE=OUTSIDE_FIELD,FROZEN_LAST_CHANCE_STATE_LOW,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,current_best_speed_mph;decision_time_utc;session_remaining_seconds;source_attempt_id,source_decision_id=decision_id; exact year+car_number+current_result_mph for optional official result ID,r4/output/r4lc5e_last_chance_fused_interface_v2.csv,decision_id=2021_11_POST_GUARANTEED_BREAK,True
LAST_CHANCE::2023_45_POST_GUARANTEED_BREAK,LAST_CHANCE,2023_45_POST_GUARANTEED_BREAK,r4/output/r4lc5e_last_chance_fused_interface_v2.csv,2023,45,Christian Lundgaard,POST_GUARANTEED_BREAK,108667,RESOLVED_OFFICIAL_SESSION_DETAIL_ID_BY_EXACT_STATE_SPEED,POST_GUARANTEED_BREAK,,UNKNOWN,,UNRESOLVED_IN_FROZEN_LAST_CHANCE_INTERFACE,True,229.649000,229.649000,1,1,LAST_CHANCE_SURVIVAL_BUBBLE,3,FROZEN_LAST_CHANCE_TOP_THREE_CONTRACT,229.159000,0.490000,PROVISIONALLY_QUALIFIED,LAST_CHANCE|CURRENT_RANK=1|CURRENT_BEST_MPH=229.649|BENCHMARK=LAST_CHANCE_SURVIVAL_BUBBLE|BENCHMARK_RANK=3|BENCHMARK_MPH=229.159|QUALIFICATION_STATE=PROVISIONALLY_QUALIFIED,FROZEN_LAST_CHANCE_STATE_HIGH,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,decision_time_utc;session_remaining_seconds,source_decision_id=decision_id; exact year+car_number+current_result_mph for optional official result ID,r4/output/r4lc5e_last_chance_fused_interface_v2.csv,decision_id=2023_45_POST_GUARANTEED_BREAK;events_sessions_details_id=108667,True
LAST_CHANCE::2023_51_POST_GUARANTEED_BREAK,LAST_CHANCE,2023_51_POST_GUARANTEED_BREAK,r4/output/r4lc5e_last_chance_fused_interface_v2.csv,2023,51,Sting Ray Robb,POST_GUARANTEED_BREAK,108668,RESOLVED_OFFICIAL_SESSION_DETAIL_ID_BY_EXACT_STATE_SPEED,POST_GUARANTEED_BREAK,,UNKNOWN,,UNRESOLVED_IN_FROZEN_LAST_CHANCE_INTERFACE,True,229.549000,229.549000,2,2,LAST_CHANCE_SURVIVAL_BUBBLE,3,FROZEN_LAST_CHANCE_TOP_THREE_CONTRACT,229.159000,0.390000,PROVISIONALLY_QUALIFIED,LAST_CHANCE|CURRENT_RANK=2|CURRENT_BEST_MPH=229.549|BENCHMARK=LAST_CHANCE_SURVIVAL_BUBBLE|BENCHMARK_RANK=3|BENCHMARK_MPH=229.159|QUALIFICATION_STATE=PROVISIONALLY_QUALIFIED,FROZEN_LAST_CHANCE_STATE_HIGH,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,decision_time_utc;session_remaining_seconds,source_decision_id=decision_id; exact year+car_number+current_result_mph for optional official result ID,r4/output/r4lc5e_last_chance_fused_interface_v2.csv,decision_id=2023_51_POST_GUARANTEED_BREAK;events_sessions_details_id=108668,True
LAST_CHANCE::2023_15_POST_GUARANTEED_BREAK,LAST_CHANCE,2023_15_POST_GUARANTEED_BREAK,r4/output/r4lc5e_last_chance_fused_interface_v2.csv,2023,15,Graham Rahal,POST_GUARANTEED_BREAK,108670,RESOLVED_OFFICIAL_SESSION_DETAIL_ID_BY_EXACT_STATE_SPEED,POST_GUARANTEED_BREAK,,UNKNOWN,,UNRESOLVED_IN_FROZEN_LAST_CHANCE_INTERFACE,True,229.159000,229.159000,3,3,LAST_CHANCE_SURVIVAL_BUBBLE,3,FROZEN_LAST_CHANCE_TOP_THREE_CONTRACT,229.159000,0.000000,PROVISIONALLY_ON_BUBBLE,LAST_CHANCE|CURRENT_RANK=3|CURRENT_BEST_MPH=229.159|BENCHMARK=LAST_CHANCE_SURVIVAL_BUBBLE|BENCHMARK_RANK=3|BENCHMARK_MPH=229.159|QUALIFICATION_STATE=PROVISIONALLY_ON_BUBBLE,FROZEN_LAST_CHANCE_STATE_HIGH,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,decision_time_utc;session_remaining_seconds,source_decision_id=decision_id; exact year+car_number+current_result_mph for optional official result ID,r4/output/r4lc5e_last_chance_fused_interface_v2.csv,decision_id=2023_15_POST_GUARANTEED_BREAK;events_sessions_details_id=108670,True
LAST_CHANCE::2023_30_POST_GUARANTEED_BREAK,LAST_CHANCE,2023_30_POST_GUARANTEED_BREAK,r4/output/r4lc5e_last_chance_fused_interface_v2.csv,2023,30,Jack Harvey,POST_GUARANTEED_BREAK,,UNRESOLVED_WITHOUT_SAFE_ATTEMPT_LEVEL_JOIN,POST_GUARANTEED_BREAK,,UNKNOWN,,UNRESOLVED_IN_FROZEN_LAST_CHANCE_INTERFACE,False,,,4,4,LAST_CHANCE_SURVIVAL_BUBBLE,3,FROZEN_LAST_CHANCE_TOP_THREE_CONTRACT,229.159000,,OUTSIDE_FIELD,LAST_CHANCE|CURRENT_RANK=4|CURRENT_BEST_MPH=UNKNOWN|BENCHMARK=LAST_CHANCE_SURVIVAL_BUBBLE|BENCHMARK_RANK=3|BENCHMARK_MPH=229.159|QUALIFICATION_STATE=OUTSIDE_FIELD,FROZEN_LAST_CHANCE_STATE_MEDIUM,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,current_best_speed_mph;decision_time_utc;session_remaining_seconds;source_attempt_id,source_decision_id=decision_id; exact year+car_number+current_result_mph for optional official result ID,r4/output/r4lc5e_last_chance_fused_interface_v2.csv,decision_id=2023_30_POST_GUARANTEED_BREAK,True
LAST_CHANCE::2024_18_FINAL_DECISION,LAST_CHANCE,2024_18_FINAL_DECISION,r4/output/r4lc5e_last_chance_fused_interface_v2.csv,2024,18,Nolan Siegel,FINAL_DECISION,113317,RESOLVED_OFFICIAL_SESSION_DETAIL_ID_BY_EXACT_STATE_SPEED,FINAL_DECISION,,UNKNOWN,,UNRESOLVED_IN_FROZEN_LAST_CHANCE_INTERFACE,False,,229.566000,4,4,LAST_CHANCE_SURVIVAL_BUBBLE,3,FROZEN_LAST_CHANCE_TOP_THREE_CONTRACT,229.974000,-0.408000,OUTSIDE_FIELD_AFTER_BUMP,LAST_CHANCE|CURRENT_RANK=4|CURRENT_BEST_MPH=229.566|BENCHMARK=LAST_CHANCE_SURVIVAL_BUBBLE|BENCHMARK_RANK=3|BENCHMARK_MPH=229.974|QUALIFICATION_STATE=OUTSIDE_FIELD_AFTER_BUMP,FROZEN_LAST_CHANCE_STATE_HIGH,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,decision_time_utc;session_remaining_seconds,source_decision_id=decision_id; exact year+car_number+current_result_mph for optional official result ID,r4/output/r4lc5e_last_chance_fused_interface_v2.csv,decision_id=2024_18_FINAL_DECISION;events_sessions_details_id=113317,True
