year,decision_time_utc,target_time_utc,horizon_min,selected_hrrr_cycle_utc,cycle_age_minutes,current_track_c,current_ambient_c,current_humidity,current_wind,current_pressure,track_minus_ambient_c,past_track_slope_15m_c_per_min,past_track_slope_30m_c_per_min,target_track_c,target_delta_track_c,future_realized_weather_used,hrrr_now_temp_c,hrrr_future_temp_c,hrrr_delta_temp_c,hrrr_now_relative_humidity_pct,hrrr_future_relative_humidity_pct,hrrr_delta_relative_humidity_pct,hrrr_now_wind_speed_10m_ms,hrrr_future_wind_speed_10m_ms,hrrr_delta_wind_speed_10m_ms,hrrr_now_gust_ms,hrrr_future_gust_ms,hrrr_delta_gust_ms,hrrr_now_cloud_cover_pct,hrrr_future_cloud_cover_pct,hrrr_delta_cloud_cover_pct,hrrr_now_shortwave_radiation_wm2,hrrr_future_shortwave_radiation_wm2,hrrr_delta_shortwave_radiation_wm2
2020,2020-08-15T15:15:00+00:00,2020-08-15T15:30:00+00:00,15,2020-08-15T14:00:00+00:00,75.0,39.44444444444444,26.666666666666668,0.65,0.0,29.17,12.777777777777775,0.0740740740740738,0.07407407407407404,40.55555555555556,1.1111111111111143,False,25.941079711914085,26.335137939453148,0.3940582275390625,70.47990353948313,68.33062160397054,-2.1492819355125903,0.8719189347831461,0.9033291377786237,0.03141020299547759,2.6330164270475507,2.3920799624174833,-0.24093646463006735,0.0,0.0,0.0,720.65,751.8,31.149999999999977
2020,2020-08-15T15:15:00+00:00,2020-08-15T15:45:00+00:00,30,2020-08-15T14:00:00+00:00,75.0,39.44444444444444,26.666666666666668,0.65,0.0,29.17,12.777777777777775,0.0740740740740738,0.07407407407407404,41.666666666666664,2.2222222222222214,False,25.941079711914085,26.72919616699221,0.788116455078125,70.47990353948313,66.18133966845797,-4.298563871025166,0.8719189347831461,0.9347393407741011,0.06282040599095506,2.6330164270475507,2.151143497787416,-0.4818729292601347,0.0,0.0,0.0,720.65,782.95,62.30000000000007
2020,2020-08-15T15:30:00+00:00,2020-08-15T15:45:00+00:00,15,2020-08-15T14:00:00+00:00,90.0,40.55555555555556,27.22222222222222,0.64,4.0,29.17,13.333333333333336,0.07407407407407428,0.07407407407407404,41.666666666666664,1.1111111111111072,False,26.335137939453148,26.72919616699221,0.3940582275390625,68.33062160397054,66.18133966845797,-2.149281935512576,0.9033291377786237,0.9347393407741011,0.031410202995477476,2.3920799624174833,2.151143497787416,-0.24093646463006735,0.0,0.0,0.0,751.8,782.95,31.15000000000009
2020,2020-08-15T15:30:00+00:00,2020-08-15T16:00:00+00:00,30,2020-08-15T14:00:00+00:00,90.0,40.55555555555556,27.22222222222222,0.64,4.0,29.17,13.333333333333336,0.07407407407407428,0.07407407407407404,43.333333333333336,2.7777777777777786,False,26.335137939453148,27.123254394531273,0.788116455078125,68.33062160397054,64.03205773294539,-4.298563871025152,0.9033291377786237,0.9661495437695787,0.06282040599095506,2.3920799624174833,1.9102070331573489,-0.4818729292601345,0.0,0.0,0.0,751.8,814.1,62.30000000000007
2020,2020-08-15T15:45:00+00:00,2020-08-15T16:00:00+00:00,15,2020-08-15T14:00:00+00:00,105.0,41.666666666666664,27.22222222222222,0.63,5.0,29.18,14.444444444444443,0.0740740740740738,0.07407407407407404,43.333333333333336,1.6666666666666714,False,26.72919616699221,27.123254394531273,0.3940582275390625,66.18133966845797,64.03205773294539,-2.149281935512576,0.9347393407741011,0.9661495437695787,0.03141020299547759,2.151143497787416,1.9102070331573489,-0.24093646463006713,0.0,0.0,0.0,782.95,814.1,31.149999999999977
2020,2020-08-15T15:45:00+00:00,2020-08-15T16:15:00+00:00,30,2020-08-15T14:00:00+00:00,105.0,41.666666666666664,27.22222222222222,0.63,5.0,29.18,14.444444444444443,0.0740740740740738,0.07407407407407404,46.666666666666664,5.0,False,26.72919616699221,27.505593872070335,0.776397705078125,66.18133966845797,61.9424228578849,-4.238916810573066,0.9347393407741011,0.9322556565887185,-0.002483684185382695,2.151143497787416,1.782026078552008,-0.3691174192354081,0.0,0.0,0.0,782.95,834.075,51.125
2020,2020-08-15T16:00:00+00:00,2020-08-15T16:15:00+00:00,15,2020-08-15T15:00:00+00:00,60.0,43.333333333333336,27.77777777777778,0.62,2.0,29.17,15.555555555555557,0.11111111111111142,0.09259259259259262,46.666666666666664,3.3333333333333286,False,27.338922119140648,27.70979461669924,0.37087249755859375,62.53143123298912,60.57856235357496,-1.9528688794141615,0.9033584500088049,0.8467459352153421,-0.05661251479346274,2.23305856436491,1.9264016766101122,-0.30665688775479794,0.0,0.0,0.0,824.3000000000001,843.225,18.924999999999955
2020,2020-08-15T16:00:00+00:00,2020-08-15T16:30:00+00:00,30,2020-08-15T15:00:00+00:00,60.0,43.333333333333336,27.77777777777778,0.62,2.0,29.17,15.555555555555557,0.11111111111111142,0.09259259259259262,47.77777777777778,4.444444444444443,False,27.338922119140648,28.080667114257835,0.7417449951171875,62.53143123298912,58.6256934741608,-3.905737758828323,0.9033584500088049,0.7901334204218793,-0.1132250295869256,2.23305856436491,1.6197447888553143,-0.6133137755095959,0.0,0.0,0.0,824.3000000000001,862.1500000000001,37.85000000000002
2020,2020-08-15T16:15:00+00:00,2020-08-15T16:30:00+00:00,15,2020-08-15T15:00:00+00:00,75.0,46.666666666666664,28.88888888888889,0.58,0.0,29.17,17.777777777777775,0.2222222222222219,0.16666666666666666,47.77777777777778,1.1111111111111143,False,27.70979461669924,28.080667114257835,0.37087249755859375,60.57856235357496,58.6256934741608,-1.9528688794141615,0.8467459352153421,0.7901334204218793,-0.056612514793462854,1.9264016766101122,1.6197447888553143,-0.30665688775479794,0.0,0.0,0.0,843.225,862.1500000000001,18.925000000000068
2020,2020-08-15T16:15:00+00:00,2020-08-15T16:45:00+00:00,30,2020-08-15T15:00:00+00:00,75.0,46.666666666666664,28.88888888888889,0.58,0.0,29.17,17.777777777777775,0.2222222222222219,0.16666666666666666,48.888888888888886,2.2222222222222214,False,27.70979461669924,28.45153961181643,0.7417449951171875,60.57856235357496,56.672824594746636,-3.905737758828323,0.8467459352153421,0.7335209056284164,-0.11322502958692571,1.9264016766101122,1.3130879011005163,-0.6133137755095959,0.0,0.0,0.0,843.225,881.075,37.85000000000002
2020,2020-08-15T16:30:00+00:00,2020-08-15T16:45:00+00:00,15,2020-08-15T15:00:00+00:00,90.0,47.77777777777778,28.88888888888889,0.58,1.0,29.17,18.88888888888889,0.07407407407407428,0.14814814814814808,48.888888888888886,1.1111111111111072,False,28.080667114257835,28.45153961181643,0.37087249755859375,58.6256934741608,56.672824594746636,-1.9528688794141615,0.7901334204218793,0.7335209056284164,-0.056612514793462854,1.6197447888553143,1.3130879011005163,-0.30665688775479794,0.0,0.0,0.0,862.1500000000001,881.075,18.924999999999955
2020,2020-08-15T16:30:00+00:00,2020-08-15T17:00:00+00:00,30,2020-08-15T15:00:00+00:00,90.0,47.77777777777778,28.88888888888889,0.58,1.0,29.17,18.88888888888889,0.07407407407407428,0.14814814814814808,50.0,2.2222222222222214,False,28.080667114257835,28.822412109375023,0.7417449951171875,58.6256934741608,54.719955715332475,-3.905737758828323,0.7901334204218793,0.6769083908349537,-0.1132250295869256,1.6197447888553143,1.0064310133457184,-0.6133137755095959,0.0,0.0,0.0,862.1500000000001,900.0,37.84999999999991
2020,2020-08-15T16:45:00+00:00,2020-08-15T17:00:00+00:00,15,2020-08-15T15:00:00+00:00,105.0,48.888888888888886,28.88888888888889,0.57,2.0,29.17,19.999999999999996,0.0740740740740738,0.07407407407407404,50.0,1.1111111111111143,False,28.45153961181643,28.822412109375023,0.37087249755859375,56.672824594746636,54.719955715332475,-1.9528688794141615,0.7335209056284164,0.6769083908349537,-0.05661251479346274,1.3130879011005163,1.0064310133457184,-0.30665688775479794,0.0,0.0,0.0,881.075,900.0,18.924999999999955
2020,2020-08-15T16:45:00+00:00,2020-08-15T17:15:00+00:00,30,2020-08-15T15:00:00+00:00,105.0,48.888888888888886,28.88888888888889,0.57,2.0,29.17,19.999999999999996,0.0740740740740738,0.07407407407407404,50.55555555555556,1.6666666666666714,False,28.45153961181643,29.12030181884768,0.66876220703125,56.672824594746636,53.38737355731626,-3.285451037430377,0.7335209056284164,0.6507572107703392,-0.08276369485807722,1.3130879011005163,0.992952698841691,-0.3201352022588253,0.0,0.0,0.0,881.075,903.5,22.424999999999955
2020,2020-08-15T17:00:00+00:00,2020-08-15T17:15:00+00:00,15,2020-08-15T16:00:00+00:00,60.0,50.0,28.88888888888889,0.58,5.0,29.17,21.11111111111111,0.07407407407407428,0.07407407407407404,50.55555555555556,0.5555555555555571,False,28.621514892578148,28.93622741699221,0.3147125244140625,56.46329804378871,54.94850723702139,-1.5147908067673228,0.7795499748628493,0.7473075772660438,-0.03224239759680547,1.1046368777751925,1.167933873832226,0.06329699605703354,0.0,0.0,0.0,896.0,902.0,6.0
2020,2020-08-15T17:00:00+00:00,2020-08-15T17:30:00+00:00,30,2020-08-15T16:00:00+00:00,60.0,50.0,28.88888888888889,0.58,5.0,29.17,21.11111111111111,0.07407407407407428,0.07407407407407404,51.666666666666664,1.6666666666666643,False,28.621514892578148,29.250939941406273,0.629425048828125,56.46329804378871,53.433716430254066,-3.0295816135346456,0.7795499748628493,0.7150651796692382,-0.06448479519361106,1.1046368777751925,1.2312308698892593,0.12659399211406686,0.0,0.0,0.0,896.0,908.0,12.0
2020,2020-08-15T17:15:00+00:00,2020-08-15T17:30:00+00:00,15,2020-08-15T16:00:00+00:00,75.0,50.55555555555556,29.444444444444443,0.56,1.0,29.17,21.111111111111114,0.03703703703703714,0.05555555555555571,51.666666666666664,1.1111111111111072,False,28.93622741699221,29.250939941406273,0.3147125244140625,54.94850723702139,53.433716430254066,-1.5147908067673228,0.7473075772660438,0.7150651796692382,-0.03224239759680558,1.167933873832226,1.2312308698892593,0.06329699605703332,0.0,0.0,0.0,902.0,908.0,6.0
2020,2020-08-15T17:15:00+00:00,2020-08-15T17:45:00+00:00,30,2020-08-15T16:00:00+00:00,75.0,50.55555555555556,29.444444444444443,0.56,1.0,29.17,21.111111111111114,0.03703703703703714,0.05555555555555571,53.333333333333336,2.7777777777777786,False,28.93622741699221,29.565652465820335,0.629425048828125,54.94850723702139,51.91892562348674,-3.0295816135346456,0.7473075772660438,0.6828227820724327,-0.06448479519361106,1.167933873832226,1.2945278659462929,0.12659399211406686,0.0,0.0,0.0,902.0,914.0,12.0
2020,2020-08-15T17:30:00+00:00,2020-08-15T17:45:00+00:00,15,2020-08-15T16:00:00+00:00,90.0,51.666666666666664,30.555555555555557,0.53,4.0,29.17,21.111111111111107,0.0740740740740738,0.055555555555555476,53.333333333333336,1.6666666666666714,False,29.250939941406273,29.565652465820335,0.3147125244140625,53.433716430254066,51.91892562348674,-1.5147908067673228,0.7150651796692382,0.6828227820724327,-0.03224239759680547,1.2312308698892593,1.2945278659462929,0.06329699605703354,0.0,0.0,0.0,908.0,914.0,6.0
2020,2020-08-15T17:30:00+00:00,2020-08-15T18:00:00+00:00,30,2020-08-15T16:00:00+00:00,90.0,51.666666666666664,30.555555555555557,0.53,4.0,29.17,21.111111111111107,0.0740740740740738,0.055555555555555476,50.0,-1.6666666666666643,False,29.250939941406273,29.880364990234398,0.629425048828125,53.433716430254066,50.40413481671942,-3.0295816135346456,0.7150651796692382,0.6505803844756273,-0.06448479519361094,1.2312308698892593,1.3578248620033264,0.12659399211406708,0.0,0.0,0.0,908.0,920.0,12.0
2020,2020-08-15T17:45:00+00:00,2020-08-15T18:00:00+00:00,15,2020-08-15T16:00:00+00:00,105.0,53.333333333333336,30.555555555555557,0.52,2.0,29.17,22.77777777777778,0.11111111111111142,0.09259259259259262,50.0,-3.3333333333333357,False,29.565652465820335,29.880364990234398,0.3147125244140625,51.91892562348674,50.40413481671942,-1.5147908067673228,0.6828227820724327,0.6505803844756273,-0.03224239759680547,1.2945278659462929,1.3578248620033264,0.06329699605703354,0.0,0.0,0.0,914.0,920.0,6.0
2020,2020-08-15T17:45:00+00:00,2020-08-15T18:15:00+00:00,30,2020-08-15T16:00:00+00:00,105.0,53.333333333333336,30.555555555555557,0.52,2.0,29.17,22.77777777777778,0.11111111111111142,0.09259259259259262,51.111111111111114,-2.2222222222222214,False,29.565652465820335,30.124124145507835,0.5584716796875,51.91892562348674,49.175232530570234,-2.7436930929165086,0.6828227820724327,0.6733779886066136,-0.009444793465819168,1.2945278659462929,1.5691649951040745,0.2746371291577816,0.0,0.0,0.0,914.0,903.0,-11.0
2020,2020-08-15T18:00:00+00:00,2020-08-15T18:15:00+00:00,15,2020-08-15T17:00:00+00:00,60.0,50.0,30.555555555555557,0.54,3.0,29.17,19.444444444444443,-0.22222222222222238,-0.055555555555555476,51.111111111111114,1.1111111111111143,False,29.644403076171898,29.94574890136721,0.3013458251953125,54.03392870784383,52.5069661773997,-1.5269625304441306,0.4078658240736518,0.42624409832087845,0.018378274247226656,1.6101883053779602,1.527777262032032,-0.08241104334592819,0.0,0.0,0.0,901.0,891.5,-9.5
2020,2020-08-15T18:00:00+00:00,2020-08-15T18:30:00+00:00,30,2020-08-15T17:00:00+00:00,60.0,50.0,30.555555555555557,0.54,3.0,29.17,19.444444444444443,-0.22222222222222238,-0.055555555555555476,53.888888888888886,3.8888888888888857,False,29.644403076171898,30.247094726562523,0.602691650390625,54.03392870784383,50.980003646955566,-3.053925060888261,0.4078658240736518,0.4446223725681051,0.03675654849445331,1.6101883053779602,1.4453662186861038,-0.16482208669185638,0.0,0.0,0.0,901.0,882.0,-19.0
2020,2020-08-15T18:15:00+00:00,2020-08-15T18:30:00+00:00,15,2020-08-15T17:00:00+00:00,75.0,51.111111111111114,29.444444444444443,0.56,2.0,29.16,21.66666666666667,0.07407407407407428,-0.07407407407407404,53.888888888888886,2.7777777777777715,False,29.94574890136721,30.247094726562523,0.3013458251953125,52.5069661773997,50.980003646955566,-1.5269625304441306,0.42624409832087845,0.4446223725681051,0.018378274247226656,1.527777262032032,1.4453662186861038,-0.08241104334592819,0.0,0.0,0.0,891.5,882.0,-9.5
2020,2020-08-15T18:15:00+00:00,2020-08-15T18:45:00+00:00,30,2020-08-15T17:00:00+00:00,75.0,51.111111111111114,29.444444444444443,0.56,2.0,29.16,21.66666666666667,0.07407407407407428,-0.07407407407407404,50.55555555555556,-0.5555555555555571,False,29.94574890136721,30.548440551757835,0.602691650390625,52.5069661773997,49.453041116511436,-3.053925060888261,0.42624409832087845,0.46300064681533176,0.03675654849445331,1.527777262032032,1.3629551753401756,-0.16482208669185638,0.0,0.0,0.0,891.5,872.5,-19.0
2020,2020-08-15T18:30:00+00:00,2020-08-15T18:45:00+00:00,15,2020-08-15T17:00:00+00:00,90.0,53.888888888888886,30.0,0.55,4.0,29.15,23.888888888888886,0.18518518518518476,0.1296296296296295,50.55555555555556,-3.3333333333333286,False,30.247094726562523,30.548440551757835,0.3013458251953125,50.980003646955566,49.453041116511436,-1.5269625304441306,0.4446223725681051,0.46300064681533176,0.018378274247226656,1.4453662186861038,1.3629551753401756,-0.08241104334592819,0.0,0.0,0.0,882.0,872.5,-9.5
2020,2020-08-15T18:30:00+00:00,2020-08-15T19:00:00+00:00,30,2020-08-15T17:00:00+00:00,90.0,53.888888888888886,30.0,0.55,4.0,29.15,23.888888888888886,0.18518518518518476,0.1296296296296295,50.55555555555556,-3.3333333333333286,False,30.247094726562523,30.849786376953148,0.602691650390625,50.980003646955566,47.926078586067305,-3.053925060888261,0.4446223725681051,0.4813789210625584,0.03675654849445331,1.4453662186861038,1.2805441319942474,-0.16482208669185638,0.0,0.0,0.0,882.0,863.0,-19.0
2020,2020-08-15T18:45:00+00:00,2020-08-15T19:00:00+00:00,15,2020-08-15T17:00:00+00:00,105.0,50.55555555555556,30.0,0.55,2.0,29.15,20.555555555555557,-0.2222222222222219,-0.01851851851851857,50.55555555555556,0.0,False,30.548440551757835,30.849786376953148,0.3013458251953125,49.453041116511436,47.926078586067305,-1.5269625304441306,0.46300064681533176,0.4813789210625584,0.018378274247226656,1.3629551753401756,1.2805441319942474,-0.08241104334592819,0.0,0.0,0.0,872.5,863.0,-9.5
2020,2020-08-15T18:45:00+00:00,2020-08-15T19:15:00+00:00,30,2020-08-15T17:00:00+00:00,105.0,50.55555555555556,30.0,0.55,2.0,29.15,20.555555555555557,-0.2222222222222219,-0.01851851851851857,51.111111111111114,0.5555555555555571,False,30.548440551757835,31.02382049560549,0.47537994384765625,49.453041116511436,47.04299853586396,-2.4100425806474775,0.46300064681533176,0.5029536912407051,0.03995304442537334,1.3629551753401756,1.4691199511289597,0.10616477578878403,0.0,0.0,0.0,872.5,846.75,-25.75
2020,2020-08-15T19:00:00+00:00,2020-08-15T19:15:00+00:00,15,2020-08-15T18:00:00+00:00,60.0,50.55555555555556,30.0,0.54,0.0,29.14,20.555555555555557,0.0,-0.11111111111111095,51.111111111111114,0.5555555555555571,False,30.305078125000023,30.514550781250023,0.20947265625,51.612933364154564,50.44292511835569,-1.1700082457988756,0.9784890153375893,0.8265751116823876,-0.15191390365520163,1.8524579405784607,1.9623087719082832,0.10985083132982254,0.0,0.0,0.0,813.0,798.0,-15.0
2020,2020-08-15T19:00:00+00:00,2020-08-15T19:30:00+00:00,30,2020-08-15T18:00:00+00:00,60.0,50.55555555555556,30.0,0.54,0.0,29.14,20.555555555555557,0.0,-0.11111111111111095,53.333333333333336,2.7777777777777786,False,30.305078125000023,30.724023437500023,0.4189453125,51.612933364154564,49.272916872556806,-2.3400164915977584,0.9784890153375893,0.674661208027186,-0.30382780731040326,1.8524579405784607,2.0721596032381058,0.21970166265964508,0.0,0.0,0.0,813.0,783.0,-30.0
2020,2020-08-15T19:15:00+00:00,2020-08-15T19:30:00+00:00,15,2020-08-15T18:00:00+00:00,75.0,51.111111111111114,29.444444444444443,0.55,0.0,29.14,21.66666666666667,0.03703703703703714,0.01851851851851857,53.333333333333336,2.2222222222222214,False,30.514550781250023,30.724023437500023,0.20947265625,50.44292511835569,49.272916872556806,-1.1700082457988827,0.8265751116823876,0.674661208027186,-0.15191390365520163,1.9623087719082832,2.0721596032381058,0.10985083132982254,0.0,0.0,0.0,798.0,783.0,-15.0
