year,session_id,car_number,driver_name,before_attempt_id,after_attempt_id,decision_time_utc,selected_hrrr_cycle_utc,cycle_age_minutes_at_decision,availability_lag_guard_minutes,actual_next_attempt_time_utc,actual_between_attempt_observation_minutes,actual_next_run_speed_delta_mph,actual_next_run_improved,realized_future_environment_used,decision_time_safe,forecast_now_temp_c,forecast_now_dewpoint_c,forecast_now_relative_humidity_pct,forecast_now_wind_speed_10m_ms,forecast_now_wind_direction_deg,forecast_now_pressure_hpa,forecast_now_gust_ms,forecast_now_cloud_cover_pct,forecast_now_shortwave_radiation_wm2,forecast_plus_10m_available,forecast_plus_10m_temp_c,forecast_delta_10m_temp_c,forecast_rate_10m_temp_c_per_min,forecast_plus_10m_dewpoint_c,forecast_delta_10m_dewpoint_c,forecast_rate_10m_dewpoint_c_per_min,forecast_plus_10m_relative_humidity_pct,forecast_delta_10m_relative_humidity_pct,forecast_rate_10m_relative_humidity_pct_per_min,forecast_plus_10m_wind_speed_10m_ms,forecast_delta_10m_wind_speed_10m_ms,forecast_rate_10m_wind_speed_10m_ms_per_min,forecast_plus_10m_wind_direction_deg,forecast_delta_10m_wind_direction_deg,forecast_rate_10m_wind_direction_deg_per_min,forecast_plus_10m_pressure_hpa,forecast_delta_10m_pressure_hpa,forecast_rate_10m_pressure_hpa_per_min,forecast_plus_10m_gust_ms,forecast_delta_10m_gust_ms,forecast_rate_10m_gust_ms_per_min,forecast_plus_10m_cloud_cover_pct,forecast_delta_10m_cloud_cover_pct,forecast_rate_10m_cloud_cover_pct_per_min,forecast_plus_10m_shortwave_radiation_wm2,forecast_delta_10m_shortwave_radiation_wm2,forecast_rate_10m_shortwave_radiation_wm2_per_min,forecast_plus_20m_available,forecast_plus_20m_temp_c,forecast_delta_20m_temp_c,forecast_rate_20m_temp_c_per_min,forecast_plus_20m_dewpoint_c,forecast_delta_20m_dewpoint_c,forecast_rate_20m_dewpoint_c_per_min,forecast_plus_20m_relative_humidity_pct,forecast_delta_20m_relative_humidity_pct,forecast_rate_20m_relative_humidity_pct_per_min,forecast_plus_20m_wind_speed_10m_ms,forecast_delta_20m_wind_speed_10m_ms,forecast_rate_20m_wind_speed_10m_ms_per_min,forecast_plus_20m_wind_direction_deg,forecast_delta_20m_wind_direction_deg,forecast_rate_20m_wind_direction_deg_per_min,forecast_plus_20m_pressure_hpa,forecast_delta_20m_pressure_hpa,forecast_rate_20m_pressure_hpa_per_min,forecast_plus_20m_gust_ms,forecast_delta_20m_gust_ms,forecast_rate_20m_gust_ms_per_min,forecast_plus_20m_cloud_cover_pct,forecast_delta_20m_cloud_cover_pct,forecast_rate_20m_cloud_cover_pct_per_min,forecast_plus_20m_shortwave_radiation_wm2,forecast_delta_20m_shortwave_radiation_wm2,forecast_rate_20m_shortwave_radiation_wm2_per_min,forecast_plus_30m_available,forecast_plus_30m_temp_c,forecast_delta_30m_temp_c,forecast_rate_30m_temp_c_per_min,forecast_plus_30m_dewpoint_c,forecast_delta_30m_dewpoint_c,forecast_rate_30m_dewpoint_c_per_min,forecast_plus_30m_relative_humidity_pct,forecast_delta_30m_relative_humidity_pct,forecast_rate_30m_relative_humidity_pct_per_min,forecast_plus_30m_wind_speed_10m_ms,forecast_delta_30m_wind_speed_10m_ms,forecast_rate_30m_wind_speed_10m_ms_per_min,forecast_plus_30m_wind_direction_deg,forecast_delta_30m_wind_direction_deg,forecast_rate_30m_wind_direction_deg_per_min,forecast_plus_30m_pressure_hpa,forecast_delta_30m_pressure_hpa,forecast_rate_30m_pressure_hpa_per_min,forecast_plus_30m_gust_ms,forecast_delta_30m_gust_ms,forecast_rate_30m_gust_ms_per_min,forecast_plus_30m_cloud_cover_pct,forecast_delta_30m_cloud_cover_pct,forecast_rate_30m_cloud_cover_pct_per_min,forecast_plus_30m_shortwave_radiation_wm2,forecast_delta_30m_shortwave_radiation_wm2,forecast_rate_30m_shortwave_radiation_wm2_per_min
2023,INDY500_DAY1_2023,11,Takuma Sato,55b6b39a-d64a-5a38-9dbc-84a9faac294b,dd0ff96a-0d57-5ba5-8691-ebf2359edec4,2023-05-20T16:51:32+00:00,2023-05-20T15:00:00+00:00,111.533333,60,2023-05-20T19:48:58Z,177.433333,0.465000,True,False,True,17.841793,6.288708,46.807403,4.628806,333.342917,993.144778,6.268742,1.858889,982.755333,True,18.054645,0.212852,0.02128518,6.121230,-0.167478,-0.01674778,45.580040,-1.227363,-0.12273631,4.703946,0.075139,0.00751392,333.274034,-0.068883,-0.00688830,993.297444,0.152667,0.01526667,6.248235,-0.020507,-0.00205070,2.025556,0.166667,0.01666667,993.051111,10.295778,1.02957778,True,18.140984,0.299191,0.01495956,6.021354,-0.267354,-0.01336771,45.037664,-1.769739,-0.08848696,4.765486,0.136679,0.00683396,334.131363,0.788446,0.03942231,993.280778,0.136000,0.00680000,6.356023,0.087281,0.00436406,2.192222,0.333333,0.01666667,993.384444,10.629111,0.53145556,True,18.227324,0.385530,0.01285102,5.921478,-0.367231,-0.01224102,44.495288,-2.312115,-0.07707051,4.827026,0.198219,0.00660731,334.989402,1.646486,0.05488286,993.264111,0.119333,0.00397778,6.463811,0.195069,0.00650232,2.358889,0.500000,0.01666667,993.717778,10.962444,0.36541481
2023,INDY500_DAY1_2023,27,Kyle Kirkwood,dda33fdd-49c8-5082-a03d-252bf1a6fa49,f9f206a7-b2ab-5eb9-8805-0d279c65164d,2023-05-20T17:14:58+00:00,2023-05-20T16:00:00+00:00,74.966667,60,2023-05-20T19:17:10Z,122.200000,0.227000,True,False,True,17.560765,6.772757,49.282392,4.968502,327.962609,993.050556,6.629839,19.011111,991.991111,True,17.733703,0.172938,0.01729380,6.548095,-0.224663,-0.02246628,48.035819,-1.246573,-0.12465726,4.971595,0.003093,0.00030934,329.609075,1.646466,0.16464656,992.883889,-0.166667,-0.01666667,6.611034,-0.018805,-0.00188054,15.677778,-3.333333,-0.33333333,994.657778,2.666667,0.26666667,True,17.906641,0.345876,0.01729380,6.323432,-0.449326,-0.02246628,46.789247,-2.493145,-0.12465726,4.974689,0.006187,0.00030934,331.256911,3.294302,0.16471509,992.717222,-0.333333,-0.01666667,6.592229,-0.037611,-0.00188054,12.344444,-6.666667,-0.33333333,997.324444,5.333333,0.26666667,True,18.079579,0.518814,0.01729380,6.098769,-0.673988,-0.02246628,45.542674,-3.739718,-0.12465726,4.977782,0.009280,0.00030934,332.903395,4.940786,0.16469285,992.550556,-0.500000,-0.01666667,6.573423,-0.056416,-0.00188054,9.011111,-10.000000,-0.33333333,999.991111,8.000000,0.26666667
2023,INDY500_DAY1_2023,27,Kyle Kirkwood,f9f206a7-b2ab-5eb9-8805-0d279c65164d,970e09d9-9783-53a2-ac70-f2117bee1d09,2023-05-20T19:17:10+00:00,2023-05-20T18:00:00+00:00,77.166667,60,2023-05-20T20:10:26Z,53.266667,0.045000,True,False,True,18.773789,7.525055,47.974154,5.511830,342.222877,992.228889,7.304124,17.283333,908.950000,True,18.742834,-0.030955,-0.00309550,7.504641,-0.020414,-0.00204137,48.000171,0.026017,0.00260165,5.636888,0.125059,0.01250588,342.502172,0.279295,0.02792946,992.362222,0.133333,0.01333333,7.510396,0.206272,0.02062725,16.283333,-1.000000,-0.10000000,887.950000,-21.000000,-2.10000000,True,18.711879,-0.061910,-0.00309550,7.484227,-0.040827,-0.00204137,48.026188,0.052033,0.00260165,5.761947,0.250118,0.01250588,342.781470,0.558593,0.02792965,992.495556,0.266667,0.01333333,7.716669,0.412545,0.02062725,15.283333,-2.000000,-0.10000000,866.950000,-42.000000,-2.10000000,True,18.680924,-0.092865,-0.00309550,7.463814,-0.061241,-0.00204137,48.052204,0.078050,0.00260165,5.887006,0.375176,0.01250588,343.060759,0.837882,0.02792940,992.628889,0.400000,0.01333333,7.922941,0.618817,0.02062725,14.283333,-3.000000,-0.10000000,845.950000,-63.000000,-2.10000000
2023,INDY500_DAY1_2023,29,Devlin DeFrancesco,f10d3a91-6f0d-59f0-9ea9-4db5cf6e44b9,ab6f7ab5-b6ba-5e02-9560-f89bd35b575c,2023-05-20T16:23:23+00:00,2023-05-20T15:00:00+00:00,83.383333,60,2023-05-20T19:04:53Z,161.500000,0.080000,True,False,True,17.178119,6.794622,50.611639,4.410357,334.008781,992.628694,6.391875,1.389722,948.693833,True,17.413882,0.235764,0.02357635,6.614901,-0.179721,-0.01797206,49.260223,-1.351416,-0.13514159,4.487959,0.077602,0.00776021,333.772235,-0.236546,-0.02365459,992.812028,0.183333,0.01833333,6.348133,-0.043742,-0.00437416,1.556389,0.166667,0.01666667,960.793833,12.100000,1.21000000,True,17.649646,0.471527,0.02357635,6.435180,-0.359441,-0.01797206,47.908807,-2.702832,-0.13514159,4.565561,0.155204,0.00776021,333.535692,-0.473089,-0.02365446,992.995361,0.366667,0.01833333,6.304391,-0.087483,-0.00437416,1.723056,0.333333,0.01666667,972.893833,24.200000,1.21000000,True,17.885409,0.707291,0.02357635,6.255460,-0.539162,-0.01797206,46.557391,-4.054248,-0.13514159,4.643163,0.232806,0.00776021,333.299159,-0.709622,-0.02365405,993.178694,0.550000,0.01833333,6.260650,-0.131225,-0.00437416,1.889722,0.500000,0.01666667,984.993833,36.300000,1.21000000
2023,INDY500_DAY1_2023,33,Ed Carpenter,04dd64f3-9175-537b-b611-47d98856e4b7,2b14c17d-769c-504e-819b-55270bb93b13,2023-05-20T16:05:13+00:00,2023-05-20T15:00:00+00:00,65.216667,60,2023-05-20T19:25:49Z,200.600000,-0.109000,False,False,True,16.749815,7.121114,53.066711,4.269379,334.438487,992.295639,6.471339,1.086944,926.712167,True,16.985578,0.235764,0.02357635,6.941393,-0.179721,-0.01797206,51.715295,-1.351416,-0.13514159,4.346982,0.077602,0.00776021,334.201956,-0.236530,-0.02365303,992.478972,0.183333,0.01833333,6.427597,-0.043742,-0.00437416,1.253611,0.166667,0.01666667,938.812167,12.100000,1.21000000,True,17.221342,0.471527,0.02357635,6.761673,-0.359441,-0.01797206,50.363880,-2.702832,-0.13514159,4.424584,0.155204,0.00776021,333.965414,-0.473072,-0.02365362,992.662306,0.366667,0.01833333,6.383855,-0.087483,-0.00437416,1.420278,0.333333,0.01666667,950.912167,24.200000,1.21000000,True,17.457106,0.707291,0.02357635,6.581952,-0.539162,-0.01797206,49.012464,-4.054248,-0.13514159,4.502186,0.232806,0.00776021,333.728868,-0.709618,-0.02365395,992.845639,0.550000,0.01833333,6.340114,-0.131225,-0.00437416,1.586944,0.500000,0.01666667,963.012167,36.300000,1.21000000
2023,INDY500_DAY1_2023,33,Ed Carpenter,2b14c17d-769c-504e-819b-55270bb93b13,55035890-97e8-57a3-a2e1-4845f4b05eb9,2023-05-20T19:25:49+00:00,2023-05-20T18:00:00+00:00,85.816667,60,2023-05-20T20:47:30Z,81.683333,0.178000,True,False,True,18.747013,7.507397,47.996659,5.620006,342.464467,992.344222,7.482549,16.418333,890.785000,True,18.716058,-0.030955,-0.00309550,7.486983,-0.020414,-0.00204137,48.022675,0.026017,0.00260165,5.745064,0.125059,0.01250588,342.743765,0.279299,0.02792986,992.477556,0.133333,0.01333333,7.688822,0.206272,0.02062725,15.418333,-1.000000,-0.10000000,869.785000,-21.000000,-2.10000000,True,18.685103,-0.061910,-0.00309550,7.466569,-0.040827,-0.00204137,48.048692,0.052033,0.00260165,5.870123,0.250118,0.01250588,343.023056,0.558590,0.02792948,992.610889,0.266667,0.01333333,7.895094,0.412545,0.02062725,14.418333,-2.000000,-0.10000000,848.785000,-42.000000,-2.10000000,True,18.654148,-0.092865,-0.00309550,7.446156,-0.061241,-0.00204137,48.074708,0.078050,0.00260165,5.995182,0.375176,0.01250588,343.302326,0.837860,0.02792865,992.744222,0.400000,0.01333333,8.101367,0.618817,0.02062725,13.418333,-3.000000,-0.10000000,827.785000,-63.000000,-2.10000000
2023,INDY500_DAY1_2023,66,Tony Kanaan,09f4cf1e-3fb8-5bfc-808c-b733eb495b54,fdb7fb74-bf21-54a6-8668-36c035e40628,2023-05-20T16:00:52+00:00,2023-05-20T15:00:00+00:00,60.866667,60,2023-05-20T18:58:45Z,177.883333,0.174000,True,False,True,16.647258,7.199292,53.654577,4.235623,334.541372,992.215889,6.490366,1.014444,921.448667,True,16.883021,0.235764,0.02357635,7.019572,-0.179721,-0.01797206,52.303161,-1.351416,-0.13514159,4.313225,0.077602,0.00776021,334.304849,-0.236523,-0.02365226,992.399222,0.183333,0.01833333,6.446625,-0.043742,-0.00437416,1.181111,0.166667,0.01666667,933.548667,12.100000,1.21000000,True,17.118785,0.471527,0.02357635,6.839851,-0.359441,-0.01797206,50.951745,-2.702832,-0.13514159,4.390827,0.155204,0.00776021,334.068311,-0.473061,-0.02365303,992.582556,0.366667,0.01833333,6.402883,-0.087483,-0.00437416,1.347778,0.333333,0.01666667,945.648667,24.200000,1.21000000,True,17.354548,0.707291,0.02357635,6.660131,-0.539162,-0.01797206,49.600330,-4.054248,-0.13514159,4.468429,0.232806,0.00776021,333.831766,-0.709606,-0.02365353,992.765889,0.550000,0.01833333,6.359141,-0.131225,-0.00437416,1.514444,0.500000,0.01666667,957.748667,36.300000,1.21000000
2023,INDY500_DAY1_2023,66,Tony Kanaan,fdb7fb74-bf21-54a6-8668-36c035e40628,d1af19f4-254b-5058-b545-543906d4584e,2023-05-20T18:58:45+00:00,2023-05-20T17:00:00+00:00,118.750000,60,2023-05-20T20:33:51Z,95.100000,0.727000,True,False,True,18.869321,7.016027,46.061202,5.035572,339.423970,991.618750,6.706523,12.791667,955.979167,True,18.897195,0.027875,0.00278746,7.010203,-0.005824,-0.00058241,45.961349,-0.099853,-0.00998528,5.171689,0.136117,0.01361167,340.755021,1.331052,0.13310515,991.789583,0.170833,0.01708333,6.927242,0.220719,0.02207189,12.708333,-0.083333,-0.00833333,939.833333,-16.145833,-1.61458333,True,18.919534,0.050213,0.00251067,6.960818,-0.055209,-0.00276046,45.743861,-0.317341,-0.01586705,5.329274,0.293702,0.01468511,342.146893,2.722923,0.13614615,992.006250,0.387500,0.01937500,7.179038,0.472515,0.02362576,12.375000,-0.416667,-0.02083333,922.500000,-33.479167,-1.67395833,True,18.941873,0.072552,0.00241841,6.911433,-0.104594,-0.00348647,45.526373,-0.534829,-0.01782764,5.486860,0.451288,0.01504292,343.540618,4.116648,0.13722159,992.222917,0.604167,0.02013889,7.430835,0.724312,0.02414372,12.041667,-0.750000,-0.02500000,905.166667,-50.812500,-1.69375000
2023,INDY500_DAY1_2023,77,Callum Ilott,f7e8b948-2fd0-5183-971b-aaea5c66c226,333cf68d-54d9-5559-ac70-c73c27086892,2023-05-20T16:41:46+00:00,2023-05-20T15:00:00+00:00,101.766667,60,2023-05-20T18:45:04Z,123.300000,3.462000,True,False,True,17.611531,6.464235,48.127286,4.553015,333.573932,992.965722,6.311463,1.696111,970.937667,True,17.847294,0.235764,0.02357635,6.284515,-0.179721,-0.01797206,46.775870,-1.351416,-0.13514159,4.630617,0.077602,0.00776021,333.337398,-0.236535,-0.02365347,993.149056,0.183333,0.01833333,6.267721,-0.043742,-0.00437416,1.862778,0.166667,0.01666667,983.037667,12.100000,1.21000000,True,18.056660,0.445129,0.02225644,6.118900,-0.345335,-0.01726677,45.567385,-2.559901,-0.12799507,4.705381,0.152366,0.00761832,333.294027,-0.279905,-0.01399527,993.297056,0.331333,0.01656667,6.250750,-0.060713,-0.00303565,2.029444,0.333333,0.01666667,993.058889,22.121222,1.10606111,True,18.142999,0.531468,0.01771560,6.019024,-0.445212,-0.01484039,45.025009,-3.102278,-0.10340925,4.766921,0.213906,0.00713022,334.151377,0.577445,0.01924816,993.280389,0.314667,0.01048889,6.358538,0.047075,0.00156918,2.196111,0.500000,0.01666667,993.392222,22.454556,0.74848519
2023,INDY500_DAY1_2023,8,Marcus Ericsson,67f2af5c-ca4c-55e7-8c2a-5361873b43cc,fce06089-154b-512e-a547-fd144ec0961c,2023-05-20T15:24:22+00:00,2023-05-20T14:00:00+00:00,84.366667,60,2023-05-20T18:14:06Z,169.733333,-0.314000,False,False,True,15.623741,7.573504,58.798426,4.414109,334.297080,992.962444,6.751297,5.375556,837.833278,True,15.798642,0.174901,0.01749013,7.533198,-0.040306,-0.00403061,57.985709,-0.812717,-0.08127173,4.507411,0.093302,0.00933017,335.058832,0.761752,0.07617521,993.029111,0.066667,0.00666667,6.742346,-0.008952,-0.00089517,4.708889,-0.666667,-0.06666667,861.649944,23.816667,2.38166667,True,15.973544,0.349803,0.01749013,7.492892,-0.080612,-0.00403061,57.172991,-1.625435,-0.08127173,4.600713,0.186603,0.00933017,335.820467,1.523387,0.07616933,993.095778,0.133333,0.00666667,6.733394,-0.017903,-0.00089517,4.042222,-1.333333,-0.06666667,885.466611,47.633333,2.38166667,True,16.148445,0.524704,0.01749013,7.452586,-0.120918,-0.00403061,56.360274,-2.438152,-0.08127173,4.694014,0.279905,0.00933017,336.581715,2.284635,0.07615449,993.162444,0.200000,0.00666667,6.724442,-0.026855,-0.00089517,3.375556,-2.000000,-0.06666667,909.283278,71.450000,2.38166667
2023,INDY500_DAY1_2023,8,Marcus Ericsson,fce06089-154b-512e-a547-fd144ec0961c,79d389ee-b055-582a-8985-c09472aa4d69,2023-05-20T18:14:06+00:00,2023-05-20T17:00:00+00:00,74.100000,60,2023-05-20T19:57:53Z,103.783333,0.609000,True,False,True,18.571840,5.680533,42.830350,5.098817,335.274399,992.288500,6.692338,5.350000,990.955000,True,18.638465,0.066625,0.00666250,5.979636,0.299103,0.02991028,43.553945,0.723595,0.07235949,5.084652,-0.014165,-0.00141646,336.203950,0.929551,0.09295512,992.138500,-0.150000,-0.01500000,6.695515,0.003177,0.00031770,7.016667,1.666667,0.16666667,983.121667,-7.833333,-0.78333333,True,18.705090,0.133250,0.00666250,6.278739,0.598206,0.02991028,44.277540,1.447190,0.07235949,5.070488,-0.028329,-0.00141646,337.133791,1.859391,0.09296957,991.988500,-0.300000,-0.01500000,6.698692,0.006354,0.00031770,8.683333,3.333333,0.16666667,975.288333,-15.666667,-0.78333333,True,18.771715,0.199875,0.00666250,6.577841,0.897308,0.02991028,45.001135,2.170785,0.07235949,5.056323,-0.042494,-0.00141646,338.063430,2.789031,0.09296769,991.838500,-0.450000,-0.01500000,6.701869,0.009531,0.00031770,10.350000,5.000000,0.16666667,967.455000,-23.500000,-0.78333333
2023,INDY500_DAY1_2023,9,Scott Dixon,ad6c40ac-4389-5426-b8e5-1d130ac9da81,3a0bcd66-fa08-5944-bf0b-5ec6c5a10f91,2023-05-20T15:37:44+00:00,2023-05-20T14:00:00+00:00,97.733333,60,2023-05-20T19:07:40Z,209.933333,0.461000,True,False,True,15.857526,7.519628,57.712094,4.538822,335.315276,993.051556,6.739332,4.484444,869.668222,True,16.032427,0.174901,0.01749013,7.479322,-0.040306,-0.00403061,56.899377,-0.812717,-0.08127173,4.632124,0.093302,0.00933017,336.076810,0.761534,0.07615344,993.118222,0.066667,0.00666667,6.730380,-0.008952,-0.00089517,3.817778,-0.666667,-0.06666667,893.484889,23.816667,2.38166667,True,16.207328,0.349803,0.01749013,7.439016,-0.080612,-0.00403061,56.086659,-1.625435,-0.08127173,4.725426,0.186603,0.00933017,336.837868,1.522592,0.07612960,993.184889,0.133333,0.00666667,6.721428,-0.017903,-0.00089517,3.151111,-1.333333,-0.06666667,917.301556,47.633333,2.38166667,True,16.396956,0.539431,0.01798102,7.331142,-0.188486,-0.00628286,55.047675,-2.664419,-0.08881398,4.806033,0.267211,0.00890703,337.414609,2.099333,0.06997776,993.277333,0.225778,0.00752593,6.764611,0.025279,0.00084263,2.742222,-1.742222,-0.05807407,931.760889,62.092667,2.06975556
2024,INDY500_DAY1_2024,7,Alexander Rossi,3072c6a1-a1c0-561e-a338-3e9b559cea21,8ec48ba2-cd65-5a70-94b7-6bd93fe67f38,2024-05-18T17:53:59+00:00,2024-05-18T16:00:00+00:00,113.983333,60,2024-05-18T20:37:01Z,163.033333,0.107000,True,False,True,24.518096,17.367089,64.455085,2.430317,121.020604,985.739833,2.840396,13.607222,919.217500,True,24.669815,0.151719,0.01517189,17.282872,-0.084216,-0.00842164,63.515769,-0.939315,-0.09393154,2.475470,0.045153,0.00451531,123.424675,2.404072,0.24040716,985.793361,0.053528,0.00535278,2.899832,0.059437,0.00594366,10.468889,-3.138333,-0.31383333,945.149444,25.931944,2.59319444,True,24.817963,0.299866,0.01499332,17.237813,-0.129276,-0.00646378,62.796070,-1.659015,-0.08295076,2.440194,0.009877,0.00049387,124.202153,3.181549,0.15907745,985.776694,0.036861,0.00184306,2.857386,0.016990,0.00084952,9.135556,-4.471667,-0.22358333,935.482778,16.265278,0.81326389,True,24.966111,0.448014,0.01493380,17.192754,-0.174335,-0.00581116,62.076370,-2.378715,-0.07929050,2.404919,-0.025398,-0.00084660,124.980089,3.959486,0.13198285,985.760028,0.020194,0.00067315,2.814940,-0.025456,-0.00084853,7.802222,-5.805000,-0.19350000,925.816111,6.598611,0.21995370
