year,grid_time_utc,window_half_width_minutes,first_run_car_count,first_run_median_field_residual_mph,first_run_evidence_weight,repeat_car_count,repeat_median_residual_mph,repeat_evidence_weight,prior_mean_mph,prior_weight,latent_window_target_mph,latent_window_class,evidence_tier,target_available,target_role,important_constraint
2020,2020-08-15T12:15:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T19:50:00+00:00,30,0,,0.000000,3,1.484000,5.196152,0.000000,2.000000,1.071557,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T19:55:00+00:00,30,0,,0.000000,4,0.897500,6.000000,0.000000,2.000000,0.673125,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T20:00:00+00:00,30,0,,0.000000,4,0.897500,6.000000,0.000000,2.000000,0.673125,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T20:05:00+00:00,30,0,,0.000000,3,0.311000,5.196152,0.000000,2.000000,0.224565,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T20:10:00+00:00,30,0,,0.000000,2,0.897500,4.242641,0.000000,2.000000,0.609961,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T20:15:00+00:00,30,0,,0.000000,2,0.897500,4.242641,0.000000,2.000000,0.609961,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T20:20:00+00:00,30,0,,0.000000,2,0.897500,4.242641,0.000000,2.000000,0.609961,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T20:25:00+00:00,30,0,,0.000000,2,0.897500,4.242641,0.000000,2.000000,0.609961,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T20:30:00+00:00,30,0,,0.000000,2,0.897500,4.242641,0.000000,2.000000,0.609961,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T20:35:00+00:00,30,0,,0.000000,2,0.897500,4.242641,0.000000,2.000000,0.609961,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T20:40:00+00:00,30,0,,0.000000,2,0.897500,4.242641,0.000000,2.000000,0.609961,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T20:45:00+00:00,30,0,,0.000000,1,0.311000,3.000000,0.000000,2.000000,0.186600,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T20:50:00+00:00,30,0,,0.000000,1,0.311000,3.000000,0.000000,2.000000,0.186600,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T12:45:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T12:50:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T12:55:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T13:00:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T13:05:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T13:10:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T13:15:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T13:20:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T13:25:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T13:30:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T13:35:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T13:40:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T13:45:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T13:50:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T13:55:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T14:00:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T14:05:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T14:10:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T14:15:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T14:20:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T14:25:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T14:30:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T14:35:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T14:40:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T14:45:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T14:50:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T14:55:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T15:00:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T15:05:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T15:10:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T15:15:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T15:20:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T15:25:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T15:30:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T15:35:00+00:00,30,1,1.401000,1.000000,0,,0.000000,0.000000,2.000000,0.467000,BETTER_THAN_REFERENCE,TIER_D_SPARSE_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T15:40:00+00:00,30,2,0.117500,1.414214,0,,0.000000,0.000000,2.000000,0.048670,NEUTRAL,TIER_D_SPARSE_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T15:45:00+00:00,30,4,0.724500,2.000000,0,,0.000000,0.000000,2.000000,0.362250,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T15:50:00+00:00,30,5,0.712000,2.236068,0,,0.000000,0.000000,2.000000,0.375839,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T15:55:00+00:00,30,6,0.424000,2.449490,0,,0.000000,0.000000,2.000000,0.233416,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T16:00:00+00:00,30,7,0.136000,2.645751,0,,0.000000,0.000000,2.000000,0.077452,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T16:05:00+00:00,30,8,0.424000,2.828427,0,,0.000000,0.000000,2.000000,0.248373,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T16:10:00+00:00,30,9,0.136000,3.000000,0,,0.000000,0.000000,2.000000,0.081600,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T16:15:00+00:00,30,10,0.275000,3.162278,0,,0.000000,0.000000,2.000000,0.168458,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T16:20:00+00:00,30,11,0.136000,3.316625,0,,0.000000,0.000000,2.000000,0.084840,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T16:25:00+00:00,30,12,0.208500,3.464102,0,,0.000000,0.000000,2.000000,0.132184,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T16:30:00+00:00,30,13,0.136000,3.605551,0,,0.000000,0.000000,2.000000,0.087477,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T16:35:00+00:00,30,12,0.133000,3.464102,0,,0.000000,0.000000,2.000000,0.084319,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T16:40:00+00:00,30,12,0.208500,3.464102,0,,0.000000,0.000000,2.000000,0.132184,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T16:45:00+00:00,30,11,0.130000,3.316625,0,,0.000000,0.000000,2.000000,0.081097,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T16:50:00+00:00,30,11,0.130000,3.316625,0,,0.000000,0.000000,2.000000,0.081097,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T16:55:00+00:00,30,11,-0.378000,3.316625,0,,0.000000,0.000000,2.000000,-0.235805,WORSE_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T17:00:00+00:00,30,11,0.130000,3.316625,0,,0.000000,0.000000,2.000000,0.081097,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T17:05:00+00:00,30,11,0.130000,3.316625,0,,0.000000,0.000000,2.000000,0.081097,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T17:10:00+00:00,30,12,0.100500,3.464102,0,,0.000000,0.000000,2.000000,0.063714,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T17:15:00+00:00,30,12,-0.188000,3.464102,0,,0.000000,0.000000,2.000000,-0.119187,WORSE_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T17:20:00+00:00,30,12,-0.223500,3.464102,0,,0.000000,0.000000,2.000000,-0.141693,WORSE_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T17:25:00+00:00,30,12,-0.223500,3.464102,0,,0.000000,0.000000,2.000000,-0.141693,WORSE_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T17:30:00+00:00,30,12,-0.223500,3.464102,0,,0.000000,0.000000,2.000000,-0.141693,WORSE_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T17:35:00+00:00,30,12,-0.223500,3.464102,0,,0.000000,0.000000,2.000000,-0.141693,WORSE_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T17:40:00+00:00,30,12,-0.491500,3.464102,0,,0.000000,0.000000,2.000000,-0.311599,WORSE_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T17:45:00+00:00,30,12,-0.223500,3.464102,0,,0.000000,0.000000,2.000000,-0.141693,WORSE_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T17:50:00+00:00,30,12,0.035500,3.464102,0,,0.000000,0.000000,2.000000,0.022506,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T17:55:00+00:00,30,12,0.082500,3.464102,0,,0.000000,0.000000,2.000000,0.052303,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T18:00:00+00:00,30,12,0.035500,3.464102,0,,0.000000,0.000000,2.000000,0.022506,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T18:05:00+00:00,30,12,-0.324500,3.464102,0,,0.000000,0.000000,2.000000,-0.205725,WORSE_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T18:10:00+00:00,30,11,-0.649000,3.316625,0,,0.000000,0.000000,2.000000,-0.404860,WORSE_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T18:15:00+00:00,30,11,-0.649000,3.316625,1,0.022000,3.000000,0.000000,2.000000,-0.250882,WORSE_THAN_REFERENCE,TIER_A_REPEAT_PLUS_FIRST_RUN,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T18:20:00+00:00,30,10,-0.666000,3.162278,2,0.332000,4.242641,0.000000,2.000000,-0.074165,NEUTRAL,TIER_A_REPEAT_PLUS_FIRST_RUN,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T18:25:00+00:00,30,9,-0.683000,3.000000,3,0.611000,5.196152,0.000000,2.000000,0.110419,BETTER_THAN_REFERENCE,TIER_A_REPEAT_PLUS_FIRST_RUN,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T18:30:00+00:00,30,8,-0.666000,2.828427,3,0.611000,5.196152,0.000000,2.000000,0.128795,BETTER_THAN_REFERENCE,TIER_A_REPEAT_PLUS_FIRST_RUN,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T18:35:00+00:00,30,8,-0.666000,2.828427,4,0.626500,6.000000,0.000000,2.000000,0.173180,BETTER_THAN_REFERENCE,TIER_A_REPEAT_PLUS_FIRST_RUN,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T18:40:00+00:00,30,7,-0.683000,2.645751,5,0.611000,6.708204,0.000000,2.000000,0.201838,BETTER_THAN_REFERENCE,TIER_A_REPEAT_PLUS_FIRST_RUN,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T18:45:00+00:00,30,6,-1.354500,2.449490,5,0.611000,6.708204,0.000000,2.000000,0.069986,NEUTRAL,TIER_A_REPEAT_PLUS_FIRST_RUN,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T18:50:00+00:00,30,5,-2.026000,2.236068,5,0.611000,6.708204,0.000000,2.000000,-0.039433,NEUTRAL,TIER_A_REPEAT_PLUS_FIRST_RUN,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T18:55:00+00:00,30,4,-2.140000,2.000000,5,0.611000,6.708204,0.000000,2.000000,-0.016930,NEUTRAL,TIER_A_REPEAT_PLUS_FIRST_RUN,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T19:00:00+00:00,30,3,-2.026000,1.732051,5,0.611000,6.708204,0.000000,2.000000,0.056472,NEUTRAL,TIER_A_REPEAT_PLUS_FIRST_RUN,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T19:05:00+00:00,30,2,-1.913500,1.414214,5,0.611000,6.708204,0.000000,2.000000,0.137577,BETTER_THAN_REFERENCE,TIER_A_REPEAT_PLUS_FIRST_RUN,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T19:10:00+00:00,30,1,-3.144000,1.000000,5,0.611000,6.708204,0.000000,2.000000,0.098341,NEUTRAL,TIER_A_REPEAT_PLUS_FIRST_RUN,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T19:15:00+00:00,30,0,,0.000000,4,0.626500,6.000000,0.000000,2.000000,0.469875,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T19:20:00+00:00,30,0,,0.000000,3,0.611000,5.196152,0.000000,2.000000,0.441187,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2021,2021-05-22T19:25:00+00:00,30,0,,0.000000,2,2.337500,4.242641,0.000000,2.000000,1.588618,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
