attempt_id,year,driver_key,driver_name,performance_time_utc,actual_speed_mph,reference_speed_mph,reference_residual_mph,session_elapsed_minutes,past_other_count,past_other_mean_residual_mph,past_other_median_residual_mph,past_other_ewma_10m_residual_mph,past_other_ewma_20m_residual_mph,past_other_ewma_30m_residual_mph,past_other_ewma_45m_residual_mph,past_other_recent_10m_count,past_other_recent_20m_count,past_other_recent_30m_count,past_other_recent_45m_count,own_prior_available,own_previous_residual_mph,own_previous_age_minutes,past_state_supported,past_state_n_ge_3,past_state_n_ge_5,ptsc_track_temp_c_past_safe,ptsc_track_temp_slope_c_per_min_past_safe,forecast_temp_c,forecast_relative_humidity_pct,forecast_wind_speed_10m_ms,forecast_pressure_hpa,forecast_gust_ms,forecast_cloud_cover_pct,forecast_shortwave_radiation_wm2,forecast_wind_direction_sin,forecast_wind_direction_cos
c4c9ba22-d28c-5937-b36c-72fffbbb67b5,2021,josef newgarden,Josef Newgarden,2021-05-22T16:39:06Z,230.049,230.479,-0.4300000000000068,37.5,8,-0.7733749999999979,-1.0625,-0.8445732641922017,-0.7938610492498592,-0.7825647377319565,-0.7773497174509858,2,4,6,8,0.0,0.0,0.0,True,True,True,35.0,0.03703703703703714,25.9818677266439,46.57775626689332,2.9028148015884456,1001.5955,5.590004130328695,100.0,770.4633333333334,-0.39275982699759093,-0.9196410812359475
407a503c-1695-5af6-9b88-28e9d802c8d1,2021,rinus veekay,Rinus VeeKay,2021-05-22T16:43:16Z,230.841,231.325,-0.48399999999998045,41.666666666666664,9,-0.7352222222222211,-1.0509999999999877,-0.7218245757840801,-0.7223805371716553,-0.7241761456240932,-0.7265505024474201,2,4,6,9,0.0,0.0,0.0,True,True,True,35.0,0.03703703703703714,26.103037346733963,45.47593843219177,2.976183544595269,1001.6163333333334,5.605261796630091,100.0,760.6022222222223,-0.4289204099235092,-0.9033422839384022
20b68ba3-153d-53cd-9ef8-e81c295271bf,2021,scott mclaughlin,Scott McLaughlin,2021-05-22T16:48:16Z,230.557,230.415,0.1419999999999959,46.666666666666664,10,-0.7100999999999971,-0.7674999999999841,-0.6544560377099555,-0.6782840645538554,-0.6871350577285227,-0.6938292950482274,2,4,6,9,0.0,0.0,0.0,True,True,True,36.111111111111114,0.07407407407407428,26.248440890842037,44.15375703054992,3.064226036203457,1001.6413333333334,5.623570996191766,100.0,748.7688888888889,-0.47141744868134494,-0.8819101933183284
0e1c6c84-a0db-504e-9da0-b66aa65a338c,2021,takuma sato,Takuma Sato,2021-05-22T16:52:26Z,230.708,231.598,-0.8900000000000148,50.833333333333336,11,-0.6326363636363613,-0.48399999999998045,-0.42665179640296524,-0.5303729558664197,-0.5647829169799105,-0.5875326296675367,2,4,6,9,0.0,0.0,0.0,True,True,True,36.111111111111114,0.07407407407407428,26.369610510932095,43.05193919584838,3.1375947792102803,1001.6621666666668,5.638828662493163,100.0,738.9077777777777,-0.5060198917126848,-0.8625218079510122
8ea0aaac-52bc-55eb-a43e-39b83d6e866a,2021,santino ferrucci,Santino Ferrucci,2021-05-22T16:57:26Z,229.949,230.924,-0.9749999999999943,55.833333333333336,12,-0.6540833333333325,-0.6869999999999976,-0.5546763662578785,-0.5923767132869924,-0.6102382056692042,-0.623650862577708,2,4,6,9,0.0,0.0,0.0,True,True,True,36.111111111111114,0.07407407407407428,26.51501405504017,41.72975779420653,3.225637270818468,1001.6871666666668,5.657137862054838,100.0,727.0744444444445,-0.5464872812361112,-0.8374674032146944
98202c3a-5d68-52fe-91b3-2d520c933594,2021,pietro fittipaldi,Pietro Fittipaldi,2021-05-22T17:06:36Z,230.846,230.666,0.18000000000000682,65.0,13,-0.6787692307692296,-0.8900000000000148,-0.6727723315500477,-0.6574789221550323,-0.65970362684187,-0.6637884649867106,1,3,5,8,0.0,0.0,0.0,True,True,True,36.666666666666664,0.03703703703703667,26.704693298339865,40.750593905885495,3.288022456268951,1001.623,5.551025570705533,100.0,732.55,-0.6221641899534415,-0.7828867866681478
11bd473d-0cf3-56e2-9aa9-fb4487870c59,2021,juan pablo montoya,Juan Pablo Montoya,2021-05-22T17:11:36Z,229.891,230.366,-0.47500000000002274,70.0,14,-0.6174285714285698,-0.6869999999999976,-0.3772254609380202,-0.49879437338986843,-0.5391706909067747,-0.5656840976263909,1,3,5,8,0.0,0.0,0.0,True,True,True,36.666666666666664,0.03703703703703667,26.791843872070334,40.52298473759392,3.301045213661587,1001.5646666666668,5.463517226924499,100.0,741.3,-0.6621656411093614,-0.7493575006191827
f31f214f-a151-5b1d-afaf-bb7103c2d514,2021,jr hildebrand,JR Hildebrand,2021-05-22T17:16:36Z,229.98,229.973,0.0069999999999765805,75.0,15,-0.6079333333333333,-0.48399999999998045,-0.40938507849918365,-0.49441875337016394,-0.5302661667714766,-0.5555669216331139,2,3,5,8,0.0,0.0,0.0,True,True,True,38.333333333333336,0.11111111111111142,26.878994445800803,40.295375569302344,3.314067971054223,1001.5063333333334,5.376008883143465,100.0,750.05,-0.7003631351285774,-0.7137867181118391
6992580a-0371-5eda-b01d-2adaca099ff4,2021,will power,Will Power,2021-05-22T17:21:36Z,229.052,229.847,-0.7950000000000159,80.0,16,-0.5695000000000014,-0.4795000000000016,-0.2771913293841435,-0.4044418077061754,-0.4578611125122949,-0.4950691369747491,2,3,5,8,0.0,0.0,0.0,True,True,True,38.333333333333336,0.11111111111111142,26.96614501953127,40.067766401010765,3.327090728446859,1001.448,5.28850053936243,100.0,758.8,-0.7366526094659158,-0.6762713456646355
bcd24d81-7b19-5290-b6d7-b3ce5ce41195,2021,ed carpenter,Ed Carpenter,2021-05-22T17:25:46Z,231.616,230.901,0.7150000000000034,84.16666666666667,17,-0.5827647058823553,-0.48399999999998045,-0.4376401468682273,-0.47312825154977267,-0.5021589931001569,-0.5262804680753187,2,4,5,8,0.0,0.0,0.0,True,True,True,38.333333333333336,0.11111111111111142,27.03877049764,39.87809209410112,3.3379430262740555,1001.3993888888888,5.215576919544902,100.0,766.0916666666667,-0.7653648346820955,-0.6435966670454786
258b87c8-7f46-5d1a-b0b9-73c0b2a871dc,2021,pato o ward,Pato O'Ward,2021-05-22T17:30:46Z,230.864,231.51,-0.6459999999999866,89.16666666666667,18,-0.5106666666666686,-0.4795000000000016,-0.1003847259798409,-0.2724827680989969,-0.34832576376023455,-0.4023049313867258,2,4,5,8,0.0,0.0,0.0,True,True,True,38.333333333333336,0.0,27.46373124864369,39.06805841164744,3.1021942897357113,1001.2410555555556,5.24047922504031,100.0,837.7188888888888,-0.9278553524522125,-0.37294026991702095
4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,2021,felix rosenqvist,Felix Rosenqvist,2021-05-22T17:35:46Z,230.498,230.587,-0.08899999999999864,94.16666666666667,19,-0.5177894736842117,-0.48399999999998045,-0.2600762071612566,-0.33495018068471294,-0.3853086746259828,-0.4260334435962532,2,4,6,8,0.0,0.0,0.0,True,True,True,38.333333333333336,0.0,27.535330573187956,38.684292588042,3.1314463416344003,1001.1827222222222,5.232685013111267,100.0,835.8855555555556,-0.9435418859406811,-0.33125324070188755
a73699bb-b202-59f3-a140-bd7e85f00aff,2021,max chilton,Max Chilton,2021-05-22T17:39:56Z,229.417,230.473,-1.0560000000000116,98.33333333333333,20,-0.49635000000000107,-0.4795000000000016,-0.20999476652048127,-0.29414923133461796,-0.3490443985658931,-0.39396208263607135,2,4,6,8,0.0,0.0,0.0,True,True,True,38.333333333333336,0.0,27.594996676974848,38.364487735037464,3.1558230515499743,1001.1341111111112,5.226189836503731,100.0,834.3577777777778,-0.9551853060510741,-0.29600849836468546
099ab32a-d351-5011-931c-148b9f3d7921,2021,dalton kellett,Dalton Kellett,2021-05-22T17:44:56Z,229.25,230.197,-0.9470000000000027,103.33333333333333,21,-0.5230000000000016,-0.48399999999998045,-0.44769820457941145,-0.4166825659412079,-0.4329970592204778,-0.45494800323956763,2,4,6,8,0.0,0.0,0.0,True,True,True,38.333333333333336,0.0,27.66659600151912,37.98072191143202,3.1850751034486633,1001.0757777777776,5.218395624574688,100.0,832.5244444444445,-0.9674189832762806,-0.2531807867842415
11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,2021,conor daly,Conor Daly,2021-05-22T17:49:06Z,230.427,230.627,-0.20000000000001705,107.5,22,-0.5422727272727289,-0.5649999999999835,-0.5896804850129567,-0.5018293690013289,-0.49345266901759466,-0.4994739178317934,2,4,6,9,0.0,0.0,0.0,True,True,True,38.333333333333336,0.0,27.726262105306013,37.660917058427486,3.2094518133642373,1001.0271666666666,5.211900447967151,100.0,830.9966666666667,-0.9761485447413741,-0.21710370471113
696a641a-81d7-5a8c-842f-4f3170a4b8e4,2021,graham rahal,Graham Rahal,2021-05-22T17:53:16Z,230.521,231.518,-0.9970000000000141,111.66666666666667,23,-0.5273913043478283,-0.48399999999998045,-0.4824636914701473,-0.4546006164183544,-0.4598068351246004,-0.47312092340142636,2,4,6,9,0.0,0.0,0.0,True,True,True,38.333333333333336,0.0,27.785928209092905,37.34111220542295,3.2338285232798114,1000.9785555555555,5.2054052713596155,100.0,829.4688888888888,-0.9835332067192823,-0.18072750560024195
7d5d82b7-9765-51c9-b149-cb7de00d3905,2021,jack harvey,Jack Harvey,2021-05-22T17:58:16Z,225.496,230.84,-5.343999999999994,116.66666666666667,24,-0.5469583333333361,-0.5649999999999835,-0.6206756550502525,-0.5376446346390836,-0.5200214364901689,-0.5180601020972926,2,4,6,9,0.0,0.0,0.0,True,True,True,38.333333333333336,0.0,27.857527533637175,36.95734638181752,3.2630805751785004,1000.9202222222222,5.197611059430573,100.0,827.6355555555556,-0.990605339652227,-0.1367518228488964
5f22f207-f450-5086-ab38-14fe980d9fed,2021,simon pagenaud,Simon Pagenaud,2021-05-22T18:07:26Z,229.778,229.792,-0.014000000000010004,125.83333333333333,25,-0.7388400000000024,-0.6459999999999866,-1.9209995964890225,-1.2779622353428086,-1.059134877048596,-0.9272670475989803,1,3,5,8,0.0,0.0,0.0,True,True,True,37.77777777777778,-0.03703703703703714,27.918549686008053,36.43710656245649,3.3443363923265768,1000.9,5.165716000265546,100.0,819.195,-0.9915231452022866,-0.12993018328381364
e9da8645-6367-51bf-8601-3670e9e76c5e,2021,colton herta,Colton Herta,2021-05-22T18:12:27Z,231.648,232.784,-1.1359999999999957,130.85,26,-0.7109615384615412,-0.5649999999999835,-1.2688573736975783,-1.0571928368407557,-0.9322994689053569,-0.8460186040944978,1,3,5,8,0.0,0.0,0.0,True,True,True,37.77777777777778,-0.03703703703703714,27.942981338501,36.17578929529539,3.392331116211739,1000.9,5.1460139536857605,100.0,813.9275,-0.9907560888154128,-0.13565534444018723
69b27d9b-5386-5a2c-a855-449bb527fca1,2021,alexander rossi,Alexander Rossi,2021-05-22T18:17:26Z,231.046,231.598,-0.5520000000000209,135.83333333333334,27,-0.7267037037037062,-0.6459999999999866,-1.2255155677563432,-1.0707532266163329,-0.9567290982555555,-0.8714454113349196,2,3,5,8,0.0,0.0,0.0,True,True,True,37.77777777777778,0.0,27.967250654432533,35.91620835549084,3.4400069382770666,1000.9,5.126442817714479,100.0,808.695,-0.9899614004220927,-0.1413379838342439
8706f570-3435-5de5-89d4-8c45a08fd99c,2021,marcus ericsson,Marcus Ericsson,2021-05-22T18:21:37Z,231.104,232.531,-1.4269999999999925,140.01666666666668,28,-0.7204642857142888,-0.5990000000000038,-1.0130519793673325,-0.9826759732532321,-0.9087265222944012,-0.843816264580755,2,3,5,8,0.0,0.0,0.0,True,True,True,37.77777777777778,0.0,27.987623892890102,35.69829927224354,3.480029116666355,1000.9,5.110013536347283,100.0,804.3025,-0.9892691214899064,-0.1461047749616306
8f660bff-74bd-551e-9007-95b730f87e7d,2021,simona de silvestro,Simona De Silvestro,2021-05-22T18:26:36Z,228.173,229.477,-1.304000000000002,145.0,29,-0.7448275862068993,-0.6459999999999866,-1.1358088734767124,-1.055577496897847,-0.9686106336204657,-0.8930700632994799,2,4,5,8,0.0,0.0,0.0,True,True,True,37.77777777777778,0.0,28.01189320882164,35.43871833243899,3.527704938731682,1000.9,5.090442400376002,100.0,799.07,-0.9884144996485339,-0.1517787102479739
c150c8f9-470c-58e6-8766-44b6b751369f,2021,charlie kimball,Charlie Kimball,2021-05-22T18:30:47Z,228.401,228.52,-0.11899999999999977,149.18333333333334,30,-0.7634666666666694,-0.7205000000000013,-1.185463962747103,-1.096115750358562,-1.0071020780962368,-0.9274128918119598,2,4,5,8,0.0,0.0,0.0,True,True,True,38.333333333333336,0.03703703703703714,28.330933973524328,35.428709761176215,3.2218837409123764,1000.4895555555556,5.088315575470527,62.992222222222225,925.1383333333332,-0.997122612311967,-0.07580564633428559
da571070-dc03-5eb8-ac88-efd026c446d8,2021,sebastien bourdais,Sebastien Bourdais,2021-05-22T18:35:48Z,229.744,229.426,0.31800000000001205,154.2,31,-0.7426774193548413,-0.6459999999999866,-0.8837422055529882,-0.9410434244579902,-0.907433767497854,-0.8612515879042674,2,4,6,8,0.0,0.0,0.0,True,True,True,38.333333333333336,0.03703703703703714,28.40095011393231,34.8333353221441,3.1802407169933407,1000.4226666666668,5.043285000920296,69.34666666666666,919.62,-0.9952790601210101,-0.09705458507787655
d676bd2f-154f-5e4b-aaf0-c7335ff329dd,2021,rc enerson,RC Enerson,2021-05-22T18:40:48Z,227.283,226.055,1.2279999999999802,159.2,32,-0.7095312500000022,-0.5990000000000038,-0.540038658909107,-0.7410510102219249,-0.770289529360501,-0.7654568376098129,1,4,6,8,0.0,0.0,0.0,True,True,True,38.333333333333336,0.03703703703703714,28.470733642578143,34.239938871281524,3.13873604199098,1000.356,4.998404029607773,75.68,914.12,-0.9929911169654844,-0.11818900806606225
2493785c-dc47-5ba6-8d28-5398e7a11983,2021,josef newgarden,Josef Newgarden,2021-05-22T18:44:56Z,230.071,230.479,-0.40800000000001546,163.33333333333334,32,-0.6577187500000026,-0.5990000000000038,-0.030839279808977514,-0.42819241770815997,-0.5480705376038176,-0.6068528119675195,2,4,6,8,1.0,-0.4300000000000068,125.83333333333333,True,True,True,38.333333333333336,0.03703703703703714,28.52842135959204,33.749397805235134,3.1044255106556946,1000.300888888889,4.961302426656087,80.91555555555556,909.5733333333334,-0.990760897226283,-0.13562022167571747
c10dbae2-ca30-5e09-88ab-298fcf7fa163,2021,rinus veekay,Rinus VeeKay,2021-05-22T18:49:55Z,231.483,231.325,0.15800000000001546,168.31666666666666,33,-0.6485151515151553,-0.5520000000000209,-0.135389676116123,-0.42493226595886546,-0.5323656957854952,-0.5903894445245926,2,4,6,9,1.0,-0.48399999999998045,126.65,True,True,True,39.44444444444444,0.0740740740740738,28.597972276475716,33.1579793425421,3.0630591845700086,1000.2344444444444,4.9165710585812725,87.22777777777779,904.0916666666668,-0.987665294514609,-0.15657990296130134
b671a083-ccd6-5511-a882-53e7bf202c19,2021,marco andretti,Marco Andretti,2021-05-22T18:54:55Z,229.872,230.335,-0.46299999999999386,173.31666666666666,34,-0.6074411764705905,-0.4795000000000016,-0.0528432705122642,-0.3340007183679958,-0.4551069769537857,-0.5268306643126699,2,4,6,9,1.0,-1.0740000000000123,169.15,True,True,True,39.44444444444444,0.0740740740740738,28.66775580512155,32.56458289167952,3.0215545095676477,1000.1677777777778,4.87169008726875,93.5611111111111,898.5916666666667,-0.9841137596197487,-0.17753903268600832
8ff02437-bce9-5d86-b3c7-906d93963538,2021,jack harvey,Jack Harvey,2021-05-22T19:02:24Z,230.191,230.84,-0.6490000000000009,180.8,35,-0.48131428571428825,-0.47500000000002274,-0.14040915563415968,-0.24268565662105177,-0.3087049412406307,-0.36181550793895834,1,3,5,9,1.0,-5.343999999999994,64.13333333333334,True,True,True,42.77777777777778,0.22222222222222238,28.7199548339844,31.94080694557048,2.997666994566795,1000.096,4.819526462554932,100.0,874.88,-0.9799747232137919,-0.1991219271251964
09935cc4-f542-569f-b50c-7460e0663860,2021,stefan wilson,Stefan Wilson,2021-05-22T19:06:36Z,229.694,230.977,-1.2830000000000155,185.0,36,-0.5993333333333355,-0.4795000000000016,-0.3246814399331751,-0.40328655970365596,-0.4766939763729468,-0.529355754294151,1,3,5,9,1.0,-1.2630000000000052,156.66666666666666,True,True,True,42.77777777777778,0.22222222222222238,28.687146606445335,31.904950225372644,3.029707577590337,1000.089,4.808090847432613,100.0,843.17,-0.9798476758142546,-0.19974616942861112
fb947c1e-3d51-506f-bbbc-12ecbcdce5da,2021,conor daly,Conor Daly,2021-05-22T19:55:55Z,230.273,230.627,-0.3540000000000134,234.31666666666666,37,-0.6465405405405428,-0.5520000000000209,-0.6147541835150165,-0.5511151754029507,-0.5767877477066087,-0.6041366907100487,0,0,0,0,1.0,-0.20000000000001705,126.81666666666666,True,True,True,46.111111111111114,0.03703703703703714,28.572869915432424,31.11384888719617,3.4606669926655913,999.3204166666666,5.1292479301181935,94.75972222222222,782.8680555555555,-0.962900853182666,-0.26985541858575646
90108456-7f40-5313-a9ff-43273b65d2f0,2021,colton herta,Colton Herta,2021-05-22T20:25:16Z,230.229,232.784,-2.5549999999999784,263.6666666666667,38,-0.6142105263157925,-0.4795000000000016,-0.37893448763698534,-0.44664379834024837,-0.4984499890721532,-0.542019223242449,0,0,1,1,1.0,-1.1359999999999957,132.81666666666666,True,True,True,48.333333333333336,0.07407407407407428,28.732695719401065,29.851836942830563,3.583655879818095,999.5105555555556,5.030316379881567,69.25888888888889,731.7311111111111,-0.9786781276236316,-0.2053999087417097
f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,2021,juan pablo montoya,Juan Pablo Montoya,2021-05-22T21:02:45Z,229.737,230.366,-0.6290000000000191,301.15,39,-0.6809230769230786,-0.5520000000000209,-2.279590019702823,-1.6469928823579696,-1.207953450196405,-0.9343803713827112,0,0,0,1,1.0,-0.47500000000002274,231.15,True,True,True,47.22222222222222,-0.03703703703703714,28.77489954630536,33.334963559817055,3.148729100454992,999.2954166666666,4.5776171080147225,5.770833333333333,666.8416666666667,-0.9785726345823869,-0.20590191559693258
4085390f-e83a-5315-8def-464aeb920059,2021,ed jones,Ed Jones,2021-05-22T21:07:57Z,231.044,231.569,-0.5249999999999773,306.35,40,-0.6584250000000033,-0.5180000000000007,-0.7585846516213712,-0.9593605740521232,-0.9478767980369704,-0.8537346191378671,1,1,1,2,1.0,-1.322999999999979,288.01666666666665,True,True,True,47.22222222222222,-0.03703703703703714,28.76486495971682,32.92317204124624,3.2004086231596274,999.28675,4.609149556644261,5.3375,651.415,-0.9782644104169783,-0.207361383366146
8ac7badc-828c-5c70-bbf4-d92f136c2564,2021,stefan wilson,Stefan Wilson,2021-05-22T21:12:26Z,229.632,230.977,-1.3449999999999989,310.8333333333333,40,-0.6409750000000016,-0.5044999999999789,-0.6255400657922128,-0.7616888305743841,-0.79638966694754,-0.766825587830726,2,2,2,2,1.0,-1.2830000000000155,125.83333333333333,True,True,True,47.22222222222222,-0.03703703703703714,28.756213344997853,32.568133840939986,3.244965647542791,999.2792777777778,4.63633618703319,4.963888888888889,638.1144444444444,-0.9779969184684829,-0.2086193362709974
595096e7-98a7-552c-a5f8-f2f3eeb54d68,2021,felix rosenqvist,Felix Rosenqvist,2021-05-22T21:21:31Z,230.744,230.587,0.1570000000000107,319.9166666666667,42,-0.7009761904761925,-0.59050000000002,-0.9401010315576188,-0.9642602625383416,-0.9538559303505124,-0.8941600874096113,1,3,3,3,1.0,-0.08899999999999864,225.75,True,True,True,45.55555555555556,-0.11111111111111095,28.738684980604408,31.848818528051854,3.335239172780055,999.2641388888889,4.6914169065944025,4.206944444444444,611.1672222222222,-0.9774500156857169,-0.21116691700167414
cb6ab391-510a-562a-a1bc-a173959477a0,2021,marco andretti,Marco Andretti,2021-05-22T21:25:30Z,229.87,230.335,-0.4650000000000034,323.9,42,-0.6627619047619064,-0.5384999999999991,-0.445642850331058,-0.6059327744051147,-0.6763288907793815,-0.7092128396002085,1,3,4,4,1.0,-0.46299999999999386,150.58333333333334,True,True,True,45.55555555555556,-0.11111111111111095,28.730998229980493,31.533375666069723,3.374827012287773,999.2575,4.715571570768953,3.875,599.35,-0.9772080878437274,-0.21228366176605798
adc26df0-920d-5dc7-a952-03b3fb57700a,2021,simona de silvestro,Simona De Silvestro,2021-05-22T21:30:13Z,228.395,229.477,-1.0819999999999936,328.6166666666667,44,-0.6485000000000017,-0.5044999999999789,-0.45285519350688147,-0.5674849775208676,-0.6271171133499027,-0.6609614589131961,2,3,5,5,1.0,-1.304000000000002,183.61666666666667,True,True,True,45.55555555555556,0.0,28.692510308159743,36.09269790536858,2.950288018829239,998.5014444444444,4.036471030631413,51.653333333333336,578.8608333333333,-0.9982731139037775,0.05874342564794534
5aa71106-e201-5143-bb9a-21ccf4063a9e,2021,will power,Will Power,2021-05-22T21:33:54Z,229.228,229.847,-0.6189999999999998,332.3,45,-0.6694444444444457,-0.5249999999999773,-0.6672053429750526,-0.6913862236782404,-0.7170409827704431,-0.7271821722899801,2,3,5,6,1.0,-0.7950000000000159,252.3,True,True,True,45.55555555555556,0.0,28.690112304687524,36.0727395012078,2.9562650920022797,998.526,4.016198785193264,45.760000000000005,567.995,-0.998927284632383,0.04630637123521947
a5d8e516-48e0-58b8-ac13-213c753fc12d,2021,dalton kellett,Dalton Kellett,2021-05-22T21:46:39Z,228.323,230.197,-1.8739999999999952,345.05,46,-0.6650434782608711,-0.5384999999999991,-0.6524806760204129,-0.675848231997149,-0.6997915027271353,-0.7120805609912856,0,2,4,7,1.0,-0.9470000000000027,241.71666666666667,True,True,True,45.0,-0.03703703703703714,28.681811523437524,36.00365271757433,2.9769549606781904,998.611,3.9460256279073658,25.36,530.3824999999999,-0.9999948421636398,0.003211797957100333
14c2e6a1-d204-5d45-adf6-473781a78254,2023,alexander rossi,Alexander Rossi,2023-05-20T15:33:22Z,233.528,233.134,0.39400000000000546,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,False,False,False,33.333333333333336,0.18518518518518523,15.781152123345292,58.06698052704467,4.498080696411198,993.0224444444444,6.743240760208832,4.775555555555556,859.2682777777778,-0.42289467878045084,0.9061788403285409
5ff6581d-9433-56e7-89ca-1cba397b1eb5,2023,benjamin pedersen,Benjamin Pedersen,2023-05-20T15:46:28Z,232.739,233.197,-0.4579999999999984,13.1,1,0.39400000000000546,0.39400000000000546,0.39400000000000546,0.3940000000000054,0.3940000000000054,0.3940000000000054,0,1,1,1,0.0,0.0,0.0,True,False,False,34.44444444444444,0.0740740740740738,16.01027286105688,57.002320811626085,4.620305976935767,993.1097777777778,6.731514044619269,3.902222222222222,890.4681111111112,-0.4070570044946894,0.9134027562317788
66a44749-a775-58cd-858d-98e243eba973,2023,rc enerson,RC Enerson,2023-05-20T16:09:35Z,231.129,231.242,-0.11299999999999955,36.21666666666667,2,-0.031999999999996476,-0.031999999999996476,-0.2131312786539113,-0.12707685825474804,-0.09598190578228835,-0.07483450609757977,0,0,1,2,0.0,0.0,0.0,True,False,False,36.111111111111114,0.11111111111111142,16.432835939195442,54.84319326025681,4.820257393136497,993.2958333333332,6.775426313901941,2.6805555555555554,933.9284722222222,-0.38249805831212774,0.9239562951717208
5d48192b-5510-5e99-b8c1-6f8dbd074ad7,2023,rinus veekay,Rinus VeeKay,2023-05-20T16:32:35Z,233.395,234.171,-0.775999999999982,59.21666666666667,3,-0.0589999999999975,-0.11299999999999955,-0.13506640724551977,-0.11895793484836296,-0.10440965289818284,-0.09162636087231957,0,0,1,1,0.0,0.0,0.0,True,True,False,38.888888888888886,0.11111111111111095,17.395021184285504,49.368336464127346,4.481750430414624,992.7973611111112,6.351632379973307,1.5430555555555556,959.8258333333332,-0.4416442556513667,0.8971902537645793
86528548-acb2-5972-a3cd-583a1a3f0514,2023,pato o ward,Pato O'Ward,2023-05-20T16:37:19Z,233.252,233.796,-0.5439999999999827,63.95,4,-0.23824999999999363,-0.285499999999999,-0.6435572330904846,-0.48781144889951017,-0.41150829052511184,-0.3553721678235483,1,1,2,2,0.0,0.0,0.0,True,True,False,38.888888888888886,0.11111111111111095,17.506615931193057,48.72866625697728,4.518482073785856,992.8841388888889,6.3309280100185426,1.6219444444444444,965.5531666666668,-0.44339657759498496,0.8963255407367652
f7e8b948-2fd0-5183-971b-aaea5c66c226,2023,callum ilott,Callum Ilott,2023-05-20T16:41:46Z,227.72,228.942,-1.2220000000000084,68.4,5,-0.29939999999999145,-0.4579999999999984,-0.591375904460634,-0.5101812482876499,-0.4562639094209036,-0.41064983837727276,2,2,2,3,0.0,0.0,0.0,True,True,True,38.888888888888886,0.11111111111111095,17.611530710856144,48.12728616786086,4.553014992025712,992.9657222222222,6.311462986152619,1.6961111111111111,970.9376666666668,-0.4450424630848962,0.895509467315298
cda49858-f649-523a-85fb-8d53847f80bf,2023,santino ferrucci,Santino Ferrucci,2023-05-20T17:01:01Z,233.147,233.758,-0.6110000000000184,87.65,6,-0.45316666666666094,-0.5009999999999906,-0.8539696216313191,-0.7359537434417316,-0.6648494536517553,-0.6044603502457212,0,1,3,3,0.0,0.0,0.0,True,True,True,41.111111111111114,0.07407407407407428,18.050184080335853,45.60806288987559,4.700765987421865,993.2983055555555,6.242665892836327,2.0169444444444444,993.0338888888888,-0.45041205356289393,0.8928208006118903
096ff05c-1785-53cf-be2f-65bbb6ce7cd1,2023,alex palou,Alex Palou,2023-05-20T17:05:46Z,233.398,233.268,0.12999999999999545,92.4,7,-0.4757142857142834,-0.5439999999999827,-0.7051292016035563,-0.6882235807780409,-0.6487896852305063,-0.6060506835857725,1,1,3,4,0.0,0.0,0.0,True,True,True,41.111111111111114,0.07407407407407428,18.09119525485571,45.35043426872511,4.729997485958454,993.2903888888889,6.2938653141694765,2.096111111111111,993.1922222222222,-0.4440512798254283,0.8960013732608891
939cb422-2442-550d-9cc5-80f8c372c5d7,2023,katherine legge,Katherine Legge,2023-05-20T17:19:59Z,231.07,231.42,-0.3499999999999943,106.61666666666666,8,-0.3999999999999986,-0.5009999999999906,-0.3210681245225694,-0.4341607491303961,-0.4543133141261948,-0.45340648165659075,0,2,2,4,0.0,0.0,0.0,True,True,True,42.22222222222222,0.0740740740740738,18.21394098069935,44.57935632542209,4.817486848245157,993.2666944444444,6.44710428398413,2.3330555555555557,993.6661111111111,-0.42488068066861967,0.9052493618857571
333cf68d-54d9-5559-ac70-c73c27086892,2023,callum ilott,Callum Ilott,2023-05-20T18:45:04Z,231.182,228.942,2.2399999999999807,191.7,8,-0.2909999999999968,-0.40399999999999636,-0.30108771967152337,-0.3254602210565605,-0.3327548925994258,-0.3306751283513115,0,0,0,0,1.0,-1.2220000000000084,123.3,True,True,True,44.44444444444444,-0.03703703703703714,18.77815565321183,45.07108277997604,5.054953839149192,991.824,6.702175974945227,10.511111111111113,966.6977777777778,-0.3721384239316089,0.9281772424670292
ab6f7ab5-b6ba-5e02-9560-f89bd35b575c,2023,devlin defrancesco,Devlin DeFrancesco,2023-05-20T19:04:53Z,231.353,232.323,-0.9699999999999989,211.51666666666668,10,-0.13100000000000023,-0.40399999999999636,2.2272419231486995,1.8839082692991276,1.300377051630336,0.7224635928801607,0,1,1,1,0.0,0.0,0.0,True,True,True,44.44444444444444,0.0,18.88855773925783,46.04544446445725,5.110755631763569,991.7058055555556,6.829880889871468,12.837222222222222,946.5355555555556,-0.3384172407554231,0.9409961589504423
