year,driver_name,car_number,first_attempt_id,repeat_attempt_id,first_status,repeat_status,first_speed_mph,repeat_speed_mph,repeat_delta_mph,reference_available,reference_type,both_primary_status,both_point_time,both_interval_time,both_any_temporal,first_point_utc,repeat_point_utc,first_lower_utc,first_upper_utc,repeat_lower_utc,repeat_upper_utc,first_interval_width_min,repeat_interval_width_min,first_time_quality,repeat_time_quality,first_time_evidence_class,repeat_time_evidence_class,first_chronology_usable,repeat_chronology_usable,loss_reasons
2020,Colton Herta,88,9ed5a76f-1d6e-5759-8ffc-9c1344b26bfc,0817e595-17c0-5e20-94bc-6778006bf613,VALID_RETAINED,VALID_RETAINED,230.56,230.775,0.2150000000000034,False,,True,True,False,True,2020-08-15T17:24:05+00:00,2020-08-15T19:05:50+00:00,,,,,,,UNKNOWN,UNKNOWN,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NO_FAST_FRIDAY_REFERENCE;NO_INTERVAL_TIME_BOTH_SIDES
2020,Scott Dixon,9,25f997a4-1a33-565b-b2b0-1c30d3a0f19c,33a57398-b346-53e3-b5e5-369a3ca71efc,VALID_RETAINED,VALID_RETAINED,231.094,231.053,-0.04099999999999682,False,,True,True,False,True,2020-08-15T15:25:45+00:00,2020-08-15T18:00:45+00:00,,,,,,,UNKNOWN,UNKNOWN,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NO_FAST_FRIDAY_REFERENCE;NO_INTERVAL_TIME_BOTH_SIDES
2020,Scott Dixon,9,25f997a4-1a33-565b-b2b0-1c30d3a0f19c,b4a08fbf-93db-50a2-9416-96b3b9d1b41a,VALID_RETAINED,VALID_RETAINED,231.094,231.155,0.06100000000000705,False,,True,True,False,True,2020-08-15T15:25:45+00:00,2020-08-15T19:15:00+00:00,,,,,,,UNKNOWN,UNKNOWN,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NO_FAST_FRIDAY_REFERENCE;NO_INTERVAL_TIME_BOTH_SIDES
2021,Will Power,12,6992580a-0371-5eda-b01d-2adaca099ff4,5aa71106-e201-5143-bb9a-21ccf4063a9e,WITHDRAWN,VALID_RETAINED,229.052,229.228,0.17600000000001614,False,,True,True,False,True,2021-05-22T17:21:36+00:00,2021-05-22T21:33:54+00:00,,,,,,,APPROXIMATE_OBSERVED,APPROXIMATE_OBSERVED,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NO_FAST_FRIDAY_REFERENCE;NO_INTERVAL_TIME_BOTH_SIDES
2021,Simona De Silvestro,16,8f660bff-74bd-551e-9007-95b730f87e7d,adc26df0-920d-5dc7-a952-03b3fb57700a,VALID_RETAINED,VALID_RETAINED,228.173,228.395,0.2220000000000084,False,,True,True,False,True,2021-05-22T18:26:36+00:00,2021-05-22T21:30:13+00:00,,,,,,,APPROXIMATE_OBSERVED,APPROXIMATE_OBSERVED,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NO_FAST_FRIDAY_REFERENCE;NO_INTERVAL_TIME_BOTH_SIDES
2021,Simona De Silvestro,16,8f660bff-74bd-551e-9007-95b730f87e7d,73af9176-8333-59df-915e-2cc1016f64b2,VALID_RETAINED,VALID_RETAINED,228.173,228.013,-0.1599999999999966,False,,True,True,False,True,2021-05-22T18:26:36+00:00,2021-05-22T21:50:59+00:00,,,,,,,APPROXIMATE_OBSERVED,APPROXIMATE_OBSERVED,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NO_FAST_FRIDAY_REFERENCE;NO_INTERVAL_TIME_BOTH_SIDES
2021,Ed Jones,18,4e9e7c88-ddeb-5840-93be-4f539f6eaf04,4085390f-e83a-5315-8def-464aeb920059,VALID_RETAINED,VALID_RETAINED,230.246,231.044,0.7980000000000018,False,,True,True,False,True,2021-05-22T16:19:56+00:00,2021-05-22T21:07:57+00:00,,,,,,,APPROXIMATE_OBSERVED,APPROXIMATE_OBSERVED,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NO_FAST_FRIDAY_REFERENCE;NO_INTERVAL_TIME_BOTH_SIDES
2021,Josef Newgarden,2,c4c9ba22-d28c-5937-b36c-72fffbbb67b5,2493785c-dc47-5ba6-8d28-5398e7a11983,VALID_RETAINED,VALID_RETAINED,230.049,230.071,0.02199999999999136,False,,True,True,False,True,2021-05-22T16:39:06+00:00,2021-05-22T18:44:56+00:00,,,,,,,APPROXIMATE_OBSERVED,APPROXIMATE_OBSERVED,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NO_FAST_FRIDAY_REFERENCE;NO_INTERVAL_TIME_BOTH_SIDES
2021,Rinus VeeKay,21,407a503c-1695-5af6-9b88-28e9d802c8d1,c10dbae2-ca30-5e09-88ab-298fcf7fa163,VALID_RETAINED,VALID_RETAINED,230.841,231.483,0.6419999999999959,False,,True,True,False,True,2021-05-22T16:43:16+00:00,2021-05-22T18:49:55+00:00,,,,,,,APPROXIMATE_OBSERVED,APPROXIMATE_OBSERVED,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NO_FAST_FRIDAY_REFERENCE;NO_INTERVAL_TIME_BOTH_SIDES
2021,Stefan Wilson,25,8c31470a-6324-527c-bfc3-fe19d8c1dc4d,09935cc4-f542-569f-b50c-7460e0663860,VALID_RETAINED,VALID_RETAINED,229.714,229.694,-0.020000000000010232,False,,True,True,False,True,2021-05-22T16:29:56+00:00,2021-05-22T19:06:36+00:00,,,,,,,APPROXIMATE_OBSERVED,APPROXIMATE_OBSERVED,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NO_FAST_FRIDAY_REFERENCE;NO_INTERVAL_TIME_BOTH_SIDES
