fused_decision_id,regime,protected_result_exists,feasible_action,current_result_retained_before_attempt,requires_new_attempt,priority_lane_semantics,year,car_number,driver_name,source_decision_id,source_attempt_id,decision_time_utc,decision_time_quality,session_remaining_seconds,protected_result_speed_before_action_mph,current_best_speed_mph,current_rank,benchmark_type,benchmark_rank,benchmark_speed_mph,margin_to_benchmark_mph,qualification_state,decision_state_leaderboard_context,numeric_state_join_status,numeric_state_unresolved_fields,numeric_state_source_interface,leakage_safe
DAY1::DAY1_2020_8_POST_FIRST_ATTEMPT,DAY1,True,WITHDRAW_AND_PRIORITY_REATTEMPT,False,True,DAY1_LANE1_WITHDRAW_PRIORITY,2020,8,Marcus Ericsson,DAY1_2020_8_POST_FIRST_ATTEMPT,518373d9-25de-58cf-8315-f6c215b6f672,2020-08-15T16:13:15+00:00,APPROXIMATE_POINT,,230.472000,230.472000,7,FAST_NINE_ADVANCEMENT,9,229.902000,0.570000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=7|CURRENT_BEST_MPH=230.472|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=229.902|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_81_POST_FIRST_ATTEMPT,DAY1,True,STOP,True,False,NONE,2020,81,Ben Hanley,DAY1_2020_81_POST_FIRST_ATTEMPT,a3016f3b-449e-576c-bf0f-284c71eddb34,2020-08-15T16:36:35+00:00,APPROXIMATE_POINT,,220.946000,220.946000,18,FAST_NINE_ADVANCEMENT,9,230.296000,-9.350000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=18|CURRENT_BEST_MPH=220.946|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.296|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_81_POST_FIRST_ATTEMPT,DAY1,True,RETAIN_AND_REATTEMPT,True,True,DAY1_LANE2_RETAIN,2020,81,Ben Hanley,DAY1_2020_81_POST_FIRST_ATTEMPT,a3016f3b-449e-576c-bf0f-284c71eddb34,2020-08-15T16:36:35+00:00,APPROXIMATE_POINT,,220.946000,220.946000,18,FAST_NINE_ADVANCEMENT,9,230.296000,-9.350000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=18|CURRENT_BEST_MPH=220.946|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.296|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_81_POST_FIRST_ATTEMPT,DAY1,True,WITHDRAW_AND_PRIORITY_REATTEMPT,False,True,DAY1_LANE1_WITHDRAW_PRIORITY,2020,81,Ben Hanley,DAY1_2020_81_POST_FIRST_ATTEMPT,a3016f3b-449e-576c-bf0f-284c71eddb34,2020-08-15T16:36:35+00:00,APPROXIMATE_POINT,,220.946000,220.946000,18,FAST_NINE_ADVANCEMENT,9,230.296000,-9.350000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=18|CURRENT_BEST_MPH=220.946|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.296|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_88_POST_FIRST_ATTEMPT,DAY1,True,STOP,True,False,NONE,2020,88,Colton Herta,DAY1_2020_88_POST_FIRST_ATTEMPT,9ed5a76f-1d6e-5759-8ffc-9c1344b26bfc,2020-08-15T17:24:05+00:00,APPROXIMATE_POINT,,230.560000,230.560000,9,FAST_NINE_ADVANCEMENT,9,230.560000,0.000000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=9|CURRENT_BEST_MPH=230.560|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.560|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_88_POST_FIRST_ATTEMPT,DAY1,True,RETAIN_AND_REATTEMPT,True,True,DAY1_LANE2_RETAIN,2020,88,Colton Herta,DAY1_2020_88_POST_FIRST_ATTEMPT,9ed5a76f-1d6e-5759-8ffc-9c1344b26bfc,2020-08-15T17:24:05+00:00,APPROXIMATE_POINT,,230.560000,230.560000,9,FAST_NINE_ADVANCEMENT,9,230.560000,0.000000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=9|CURRENT_BEST_MPH=230.560|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.560|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_88_POST_FIRST_ATTEMPT,DAY1,True,WITHDRAW_AND_PRIORITY_REATTEMPT,False,True,DAY1_LANE1_WITHDRAW_PRIORITY,2020,88,Colton Herta,DAY1_2020_88_POST_FIRST_ATTEMPT,9ed5a76f-1d6e-5759-8ffc-9c1344b26bfc,2020-08-15T17:24:05+00:00,APPROXIMATE_POINT,,230.560000,230.560000,9,FAST_NINE_ADVANCEMENT,9,230.560000,0.000000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=9|CURRENT_BEST_MPH=230.560|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.560|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_98_POST_FIRST_ATTEMPT,DAY1,True,STOP,True,False,NONE,2020,98,Marco Andretti,DAY1_2020_98_POST_FIRST_ATTEMPT,f50bf607-2eaa-51a1-a6d0-2049fcaf3dcd,2020-08-15T17:14:05+00:00,APPROXIMATE_POINT,,231.351000,231.351000,1,FAST_NINE_ADVANCEMENT,9,230.539000,0.812000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=1|CURRENT_BEST_MPH=231.351|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.539|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_98_POST_FIRST_ATTEMPT,DAY1,True,RETAIN_AND_REATTEMPT,True,True,DAY1_LANE2_RETAIN,2020,98,Marco Andretti,DAY1_2020_98_POST_FIRST_ATTEMPT,f50bf607-2eaa-51a1-a6d0-2049fcaf3dcd,2020-08-15T17:14:05+00:00,APPROXIMATE_POINT,,231.351000,231.351000,1,FAST_NINE_ADVANCEMENT,9,230.539000,0.812000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=1|CURRENT_BEST_MPH=231.351|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.539|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_98_POST_FIRST_ATTEMPT,DAY1,True,WITHDRAW_AND_PRIORITY_REATTEMPT,False,True,DAY1_LANE1_WITHDRAW_PRIORITY,2020,98,Marco Andretti,DAY1_2020_98_POST_FIRST_ATTEMPT,f50bf607-2eaa-51a1-a6d0-2049fcaf3dcd,2020-08-15T17:14:05+00:00,APPROXIMATE_POINT,,231.351000,231.351000,1,FAST_NINE_ADVANCEMENT,9,230.539000,0.812000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=1|CURRENT_BEST_MPH=231.351|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.539|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,DAY1,True,STOP,True,False,NONE,2021,1,JR Hildebrand,DAY1_2021_1_POST_FIRST_ATTEMPT,f31f214f-a151-5b1d-afaf-bb7103c2d514,2021-05-22T17:16:36+00:00,APPROXIMATE_POINT,,229.980000,229.980000,12,FAST_NINE_ADVANCEMENT,9,230.557000,-0.577000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=12|CURRENT_BEST_MPH=229.980|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.557|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,DAY1,True,RETAIN_AND_REATTEMPT,True,True,DAY1_LANE2_RETAIN,2021,1,JR Hildebrand,DAY1_2021_1_POST_FIRST_ATTEMPT,f31f214f-a151-5b1d-afaf-bb7103c2d514,2021-05-22T17:16:36+00:00,APPROXIMATE_POINT,,229.980000,229.980000,12,FAST_NINE_ADVANCEMENT,9,230.557000,-0.577000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=12|CURRENT_BEST_MPH=229.980|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.557|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,DAY1,True,WITHDRAW_AND_PRIORITY_REATTEMPT,False,True,DAY1_LANE1_WITHDRAW_PRIORITY,2021,1,JR Hildebrand,DAY1_2021_1_POST_FIRST_ATTEMPT,f31f214f-a151-5b1d-afaf-bb7103c2d514,2021-05-22T17:16:36+00:00,APPROXIMATE_POINT,,229.980000,229.980000,12,FAST_NINE_ADVANCEMENT,9,230.557000,-0.577000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=12|CURRENT_BEST_MPH=229.980|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.557|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2021_11_POST_FIRST_ATTEMPT,DAY1,True,STOP,True,False,NONE,2021,11,Charlie Kimball,DAY1_2021_11_POST_FIRST_ATTEMPT,c150c8f9-470c-58e6-8766-44b6b751369f,2021-05-22T18:30:47+00:00,APPROXIMATE_POINT,,228.401000,228.401000,29,FAST_NINE_ADVANCEMENT,9,230.864000,-2.463000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=29|CURRENT_BEST_MPH=228.401|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.864|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2021_11_POST_FIRST_ATTEMPT,DAY1,True,RETAIN_AND_REATTEMPT,True,True,DAY1_LANE2_RETAIN,2021,11,Charlie Kimball,DAY1_2021_11_POST_FIRST_ATTEMPT,c150c8f9-470c-58e6-8766-44b6b751369f,2021-05-22T18:30:47+00:00,APPROXIMATE_POINT,,228.401000,228.401000,29,FAST_NINE_ADVANCEMENT,9,230.864000,-2.463000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=29|CURRENT_BEST_MPH=228.401|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.864|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2021_11_POST_FIRST_ATTEMPT,DAY1,True,WITHDRAW_AND_PRIORITY_REATTEMPT,False,True,DAY1_LANE1_WITHDRAW_PRIORITY,2021,11,Charlie Kimball,DAY1_2021_11_POST_FIRST_ATTEMPT,c150c8f9-470c-58e6-8766-44b6b751369f,2021-05-22T18:30:47+00:00,APPROXIMATE_POINT,,228.401000,228.401000,29,FAST_NINE_ADVANCEMENT,9,230.864000,-2.463000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=29|CURRENT_BEST_MPH=228.401|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.864|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2021_12_POST_FIRST_ATTEMPT,DAY1,True,STOP,True,False,NONE,2021,12,Will Power,DAY1_2021_12_POST_FIRST_ATTEMPT,6992580a-0371-5eda-b01d-2adaca099ff4,2021-05-22T17:21:36+00:00,APPROXIMATE_POINT,,229.052000,229.052000,17,FAST_NINE_ADVANCEMENT,9,230.557000,-1.505000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=17|CURRENT_BEST_MPH=229.052|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.557|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2021_12_POST_FIRST_ATTEMPT,DAY1,True,RETAIN_AND_REATTEMPT,True,True,DAY1_LANE2_RETAIN,2021,12,Will Power,DAY1_2021_12_POST_FIRST_ATTEMPT,6992580a-0371-5eda-b01d-2adaca099ff4,2021-05-22T17:21:36+00:00,APPROXIMATE_POINT,,229.052000,229.052000,17,FAST_NINE_ADVANCEMENT,9,230.557000,-1.505000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=17|CURRENT_BEST_MPH=229.052|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.557|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2021_12_POST_FIRST_ATTEMPT,DAY1,True,WITHDRAW_AND_PRIORITY_REATTEMPT,False,True,DAY1_LANE1_WITHDRAW_PRIORITY,2021,12,Will Power,DAY1_2021_12_POST_FIRST_ATTEMPT,6992580a-0371-5eda-b01d-2adaca099ff4,2021-05-22T17:21:36+00:00,APPROXIMATE_POINT,,229.052000,229.052000,17,FAST_NINE_ADVANCEMENT,9,230.557000,-1.505000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=17|CURRENT_BEST_MPH=229.052|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.557|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2021_14_POST_FIRST_ATTEMPT,DAY1,True,STOP,True,False,NONE,2021,14,Sebastien Bourdais,DAY1_2021_14_POST_FIRST_ATTEMPT,da571070-dc03-5eb8-ac88-efd026c446d8,2021-05-22T18:35:48+00:00,APPROXIMATE_POINT,,229.744000,229.744000,24,FAST_NINE_ADVANCEMENT,9,230.864000,-1.120000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=24|CURRENT_BEST_MPH=229.744|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.864|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2021_14_POST_FIRST_ATTEMPT,DAY1,True,RETAIN_AND_REATTEMPT,True,True,DAY1_LANE2_RETAIN,2021,14,Sebastien Bourdais,DAY1_2021_14_POST_FIRST_ATTEMPT,da571070-dc03-5eb8-ac88-efd026c446d8,2021-05-22T18:35:48+00:00,APPROXIMATE_POINT,,229.744000,229.744000,24,FAST_NINE_ADVANCEMENT,9,230.864000,-1.120000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=24|CURRENT_BEST_MPH=229.744|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.864|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2021_14_POST_FIRST_ATTEMPT,DAY1,True,WITHDRAW_AND_PRIORITY_REATTEMPT,False,True,DAY1_LANE1_WITHDRAW_PRIORITY,2021,14,Sebastien Bourdais,DAY1_2021_14_POST_FIRST_ATTEMPT,da571070-dc03-5eb8-ac88-efd026c446d8,2021-05-22T18:35:48+00:00,APPROXIMATE_POINT,,229.744000,229.744000,24,FAST_NINE_ADVANCEMENT,9,230.864000,-1.120000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=24|CURRENT_BEST_MPH=229.744|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.864|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2021_15_POST_FIRST_ATTEMPT,DAY1,True,STOP,True,False,NONE,2021,15,Graham Rahal,DAY1_2021_15_POST_FIRST_ATTEMPT,696a641a-81d7-5a8c-842f-4f3170a4b8e4,2021-05-22T17:53:16+00:00,APPROXIMATE_POINT,,230.521000,230.521000,12,FAST_NINE_ADVANCEMENT,9,230.708000,-0.187000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=12|CURRENT_BEST_MPH=230.521|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.708|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2021_15_POST_FIRST_ATTEMPT,DAY1,True,RETAIN_AND_REATTEMPT,True,True,DAY1_LANE2_RETAIN,2021,15,Graham Rahal,DAY1_2021_15_POST_FIRST_ATTEMPT,696a641a-81d7-5a8c-842f-4f3170a4b8e4,2021-05-22T17:53:16+00:00,APPROXIMATE_POINT,,230.521000,230.521000,12,FAST_NINE_ADVANCEMENT,9,230.708000,-0.187000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=12|CURRENT_BEST_MPH=230.521|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.708|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2021_15_POST_FIRST_ATTEMPT,DAY1,True,WITHDRAW_AND_PRIORITY_REATTEMPT,False,True,DAY1_LANE1_WITHDRAW_PRIORITY,2021,15,Graham Rahal,DAY1_2021_15_POST_FIRST_ATTEMPT,696a641a-81d7-5a8c-842f-4f3170a4b8e4,2021-05-22T17:53:16+00:00,APPROXIMATE_POINT,,230.521000,230.521000,12,FAST_NINE_ADVANCEMENT,9,230.708000,-0.187000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=12|CURRENT_BEST_MPH=230.521|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.708|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,DAY1,True,STOP,True,False,NONE,2021,16,Simona De Silvestro,DAY1_2021_16_POST_FIRST_ATTEMPT,8f660bff-74bd-551e-9007-95b730f87e7d,2021-05-22T18:26:36+00:00,APPROXIMATE_POINT,,228.173000,228.173000,29,FAST_NINE_ADVANCEMENT,9,230.864000,-2.691000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=29|CURRENT_BEST_MPH=228.173|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.864|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,DAY1,True,RETAIN_AND_REATTEMPT,True,True,DAY1_LANE2_RETAIN,2021,16,Simona De Silvestro,DAY1_2021_16_POST_FIRST_ATTEMPT,8f660bff-74bd-551e-9007-95b730f87e7d,2021-05-22T18:26:36+00:00,APPROXIMATE_POINT,,228.173000,228.173000,29,FAST_NINE_ADVANCEMENT,9,230.864000,-2.691000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=29|CURRENT_BEST_MPH=228.173|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.864|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,DAY1,True,WITHDRAW_AND_PRIORITY_REATTEMPT,False,True,DAY1_LANE1_WITHDRAW_PRIORITY,2021,16,Simona De Silvestro,DAY1_2021_16_POST_FIRST_ATTEMPT,8f660bff-74bd-551e-9007-95b730f87e7d,2021-05-22T18:26:36+00:00,APPROXIMATE_POINT,,228.173000,228.173000,29,FAST_NINE_ADVANCEMENT,9,230.864000,-2.691000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=29|CURRENT_BEST_MPH=228.173|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.864|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,DAY1,True,STOP,True,False,NONE,2021,2,Josef Newgarden,DAY1_2021_2_POST_FIRST_ATTEMPT,c4c9ba22-d28c-5937-b36c-72fffbbb67b5,2021-05-22T16:39:06+00:00,APPROXIMATE_POINT,,230.049000,230.049000,7,FAST_NINE_ADVANCEMENT,9,229.261000,0.788000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=7|CURRENT_BEST_MPH=230.049|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=229.261|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,DAY1,True,RETAIN_AND_REATTEMPT,True,True,DAY1_LANE2_RETAIN,2021,2,Josef Newgarden,DAY1_2021_2_POST_FIRST_ATTEMPT,c4c9ba22-d28c-5937-b36c-72fffbbb67b5,2021-05-22T16:39:06+00:00,APPROXIMATE_POINT,,230.049000,230.049000,7,FAST_NINE_ADVANCEMENT,9,229.261000,0.788000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=7|CURRENT_BEST_MPH=230.049|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=229.261|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
