model_version,same_session_other_support_count,uncertainty_class,distribution_family,run_noise_floor_sd_mph,calibration_uncertainty_sd_mph,predictive_sd_mph,q05_z,q25_z,q50_z,q75_z,q95_z,calibration_formula,predictive_scale_formula,shrinkage_k,development_residual_rows,high_support_floor_rows,parameter_role
R4F8G_PERFORMANCE_UNCERTAINTY_V1,0,EARLY_BROAD_N_0_2,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.900355479907,1.296722530483,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,42,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.232470785290,0.961713053295,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,43,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.229930044682,0.961102053017,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,44,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.227470829114,0.960516688540,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,45,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.225088869977,0.959955379303,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,46,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.222780205153,0.959416672084,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,47,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.220541151289,0.958899228427,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,48,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.218368279074,0.958401813527,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,49,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.216258391149,0.957923286390,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,50,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.214208502315,0.957462591086,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,51,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.212215821773,0.957018748968,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,52,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.210277737143,0.956590851725,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,53,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.208391800059,0.956178055175,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,54,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.206555713167,0.955779573703,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,55,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.204767318353,0.955394675268,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
