file,column,classes,semantic_type,target_rows,nonempty,coverage,unique_values,numeric_fraction,numeric_min,numeric_max,direct_attempt_join
r4p1_multi_run_four_lap_panel_v1.csv,time_point_utc,TIME,TIME_OR_DATETIME,59,59,1.0,59,0.0,,,True
r4p1_multi_run_four_lap_panel_v1.csv,time_lower_utc,TIME,TIME_OR_DATETIME,59,1,0.01694915254237288,1,0.0,,,True
r4p1_multi_run_four_lap_panel_v1.csv,time_upper_utc,TIME,TIME_OR_DATETIME,59,1,0.01694915254237288,1,0.0,,,True
r4p1_multi_run_four_lap_panel_v1.csv,time_source,TIME,TIME_OR_DATETIME,59,59,1.0,2,0.0,,,True
r4p1_multi_run_four_lap_panel_v1.csv,time_semantic,TIME,TIME_OR_DATETIME,59,59,1.0,2,0.0,,,True
r4p1_multi_run_four_lap_panel_v1.csv,hrrr_leakage_safe_available,FORECAST,AVAILABILITY_OR_BOOLEAN_FLAG,59,59,1.0,1,0.0,,,True
r4p1_multi_run_four_lap_panel_v1.csv,ptsc_track_temp_available,TRACK_TEMP,AVAILABILITY_OR_BOOLEAN_FLAG,59,59,1.0,1,0.0,,,True
r4f6h_repeat_window_validation_rows_v1.csv,first_time_utc,TIME,TIME_OR_DATETIME,13,13,1.0,9,0.0,,,False
r4f6h_repeat_window_validation_rows_v1.csv,repeat_time_utc,TIME,TIME_OR_DATETIME,13,13,1.0,13,0.0,,,False
r4f6h_repeat_window_validation_rows_v1.csv,actual_repeat_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,13,13,1.0,13,1.0,-0.314,3.462,False
r4f6h_repeat_window_validation_rows_v1.csv,first_window_state_20m,WIND,CONTINUOUS_NUMERIC,13,13,1.0,8,1.0,-0.705,-0.099,False
r4f6h_repeat_window_validation_rows_v1.csv,repeat_window_state_20m,WIND,CONTINUOUS_NUMERIC,13,11,0.8461538461538461,9,1.0,-0.7235,0.25,False
r4f6h_repeat_window_validation_rows_v1.csv,predicted_window_delta_20m,WIND;DERIVED_TREND,CONTINUOUS_NUMERIC,13,11,0.8461538461538461,11,1.0,-0.419,0.8045,False
r4f6h_repeat_window_validation_rows_v1.csv,first_window_state_30m,WIND,CONTINUOUS_NUMERIC,13,13,1.0,8,1.0,-0.705,-0.377,False
r4f6h_repeat_window_validation_rows_v1.csv,repeat_window_state_30m,WIND,CONTINUOUS_NUMERIC,13,11,0.8461538461538461,7,1.0,-0.5865,0.25,False
r4f6h_repeat_window_validation_rows_v1.csv,predicted_window_delta_30m,WIND;DERIVED_TREND,CONTINUOUS_NUMERIC,13,11,0.8461538461538461,11,1.0,-0.2095,0.8715,False
r4f6h_repeat_window_validation_rows_v1.csv,first_window_state_45m,WIND,CONTINUOUS_NUMERIC,13,13,1.0,8,1.0,-0.705,-0.3365,False
r4f6h_repeat_window_validation_rows_v1.csv,repeat_window_state_45m,WIND,CONTINUOUS_NUMERIC,13,12,0.9230769230769231,10,1.0,-0.584,0.8815,False
r4f6h_repeat_window_validation_rows_v1.csv,predicted_window_delta_45m,WIND;DERIVED_TREND,CONTINUOUS_NUMERIC,13,12,0.9230769230769231,12,1.0,-0.1045,1.3395,False
r4f3a_shared_state_linkage_repaired_v1.csv,decision_time_utc,TIME,TIME_OR_DATETIME,50,50,1.0,50,0.0,,,False
r4f3a_shared_state_linkage_repaired_v1.csv,whole_field_window_context_20m_ready,WIND,BOOLEAN_FLAG,50,50,1.0,2,0.0,,,False
r4f3a_shared_state_linkage_repaired_v1.csv,ptsc_track_temp,TRACK_TEMP,EMPTY,50,0,0.0,0,0.0,,,False
r4f3a_shared_state_linkage_repaired_v1.csv,hrrr_decision_safe_cycle_available,FORECAST,AVAILABILITY_OR_BOOLEAN_FLAG,50,50,1.0,1,0.0,,,False
r4f3a_shared_state_linkage_repaired_v1.csv,hrrr_selected_cycle_utc,FORECAST;TIME,TIME_OR_DATETIME,50,50,1.0,8,0.0,,,False
r4f3a_shared_state_linkage_repaired_v1.csv,hrrr_supports_decision_time,FORECAST;TIME,BOOLEAN_FLAG,50,50,1.0,1,0.0,,,False
r4f3a_shared_state_linkage_repaired_v1.csv,hrrr_supports_plus_30m,FORECAST,BOOLEAN_FLAG,50,50,1.0,1,0.0,,,False
r4f3a_shared_state_linkage_repaired_v1.csv,ptsc_selected_time_utc,TIME,TIME_OR_DATETIME,50,50,1.0,20,0.0,,,False
r4f3a_shared_state_linkage_repaired_v1.csv,ptsc_time_field_used,TIME,TIME_OR_DATETIME,50,50,1.0,1,0.0,,,False
r4p0_cross_car_data_inventory_v1.csv,timestamp_exact_attempts,TIME,BOOLEAN_FLAG,6,6,1.0,1,0.0,0.0,0.0,False
r4p0_cross_car_data_inventory_v1.csv,timestamp_approximate_attempts,TIME,CONTINUOUS_NUMERIC,6,6,1.0,6,1.0,0.0,138.0,False
r4p0_cross_car_data_inventory_v1.csv,timestamp_bounded_attempts,TIME,LOW_CARDINALITY_NUMERIC,6,6,1.0,4,1.0,0.0,7.0,False
r4p0_cross_car_data_inventory_v1.csv,timestamp_ordering_only_attempts,TIME,LOW_CARDINALITY_NUMERIC,6,6,1.0,4,1.0,1.0,10.0,False
r4p0_cross_car_data_inventory_v1.csv,timestamp_unknown_attempts,TIME,CONTINUOUS_NUMERIC,6,6,1.0,6,1.0,5.0,174.0,False
r4p0_cross_car_data_inventory_v1.csv,point_timestamp_attempts,TIME,CONTINUOUS_NUMERIC,6,6,1.0,6,1.0,0.0,138.0,False
r4p0_cross_car_data_inventory_v1.csv,timestamp_evidenced_including_bounded,TIME,CONTINUOUS_NUMERIC,6,6,1.0,6,1.0,5.0,145.0,False
r4p0_cross_car_data_inventory_v1.csv,leakage_safe_hrrr_attempts,FORECAST,CONTINUOUS_NUMERIC,6,6,1.0,6,1.0,0.0,136.0,False
r4p0_cross_car_data_inventory_v1.csv,observed_ptsc_track_temp_attempts,TRACK_TEMP,CONTINUOUS_NUMERIC,6,6,1.0,6,1.0,0.0,137.0,False
r4p0_cross_car_data_inventory_v1.csv,cross_car_window_candidate_attempts,WIND,CONTINUOUS_NUMERIC,6,6,1.0,6,1.0,0.0,123.0,False
r4p0_cross_car_data_inventory_v1.csv,point_timed_excluded_for_incomplete_performance,TIME,CONTINUOUS_NUMERIC,6,6,1.0,5,1.0,0.0,15.0,False
r4p0_cross_car_data_inventory_v1.csv,fixed_window_status,WIND,TEXT_OR_MIXED,6,6,1.0,4,0.0,,,False
r4f3_shared_state_linkage_audit_v1.csv,decision_time_utc,TIME,TIME_OR_DATETIME,50,50,1.0,50,0.0,,,False
r4f3_shared_state_linkage_audit_v1.csv,whole_field_window_context_20m_ready,WIND,BOOLEAN_FLAG,50,50,1.0,2,0.0,,,False
r4f3_shared_state_linkage_audit_v1.csv,ptsc_track_temp,TRACK_TEMP,EMPTY,50,0,0.0,0,0.0,,,False
r4f3_shared_state_linkage_audit_v1.csv,hrrr_decision_safe_cycle_available,FORECAST,AVAILABILITY_OR_BOOLEAN_FLAG,50,50,1.0,1,0.0,,,False
r4f3_shared_state_linkage_audit_v1.csv,hrrr_selected_cycle_utc,FORECAST;TIME,TIME_OR_DATETIME,50,50,1.0,8,0.0,,,False
r4f3_shared_state_linkage_audit_v1.csv,hrrr_supports_decision_time,FORECAST;TIME,BOOLEAN_FLAG,50,50,1.0,1,0.0,,,False
r4f3_shared_state_linkage_audit_v1.csv,hrrr_supports_plus_30m,FORECAST,BOOLEAN_FLAG,50,50,1.0,1,0.0,,,False
r4p2_transition_environment_summary_v1.csv,timed_transition_rows,TIME,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,0.0,16.0,False
r4p2_transition_environment_summary_v1.csv,mean_delta_speed_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,0.11195,0.957625,False
r4p2_transition_environment_summary_v1.csv,median_delta_speed_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,0.01,0.4665,False
r4p2_transition_environment_summary_v1.csv,std_delta_speed_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,0.683004,2.11398,False
r4p2_transition_environment_summary_v1.csv,mean_delta_late_run_fade_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,-0.1719,1.36925,False
r4p2_transition_environment_summary_v1.csv,median_delta_late_run_fade_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,-0.07575,0.652,False
r4p2_transition_environment_summary_v1.csv,mean_delta_track_temp_c,TRACK_TEMP;DERIVED_TREND,LOW_CARDINALITY_NUMERIC,5,4,0.8,4,1.0,4.544332,6.904444,False
r4p2_transition_environment_summary_v1.csv,median_delta_track_temp_c,TRACK_TEMP;DERIVED_TREND,LOW_CARDINALITY_NUMERIC,5,4,0.8,4,1.0,2.969136,7.203704,False
r4p10_thermal_conditioned_repeat_dataset_v1.csv,decision_time_utc,TIME,TIME_OR_DATETIME,39,39,1.0,39,0.0,,,False
r4p10_thermal_conditioned_repeat_dataset_v1.csv,actual_speed_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,38,1.0,-1.419,4.695,False
r4p10_thermal_conditioned_repeat_dataset_v1.csv,current_lap1_to_lap4_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,-6.774,-0.539,False
r4p10_thermal_conditioned_repeat_dataset_v1.csv,current_humidity,HUMIDITY,CONTINUOUS_NUMERIC,39,39,1.0,34,1.0,0.4256,0.6461666666666667,False
r4p10_thermal_conditioned_repeat_dataset_v1.csv,current_wind,WIND,CONTINUOUS_NUMERIC,39,39,1.0,36,1.0,0.008888888888888946,11.093333333333334,False
r4p10_thermal_conditioned_repeat_dataset_v1.csv,current_pressure,PRESSURE,CONTINUOUS_NUMERIC,39,39,1.0,19,1.0,29.12,29.606155555555556,False
r4p10_thermal_conditioned_repeat_dataset_v1.csv,past_track_slope_15m_c_per_min,DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,31,1.0,-0.20740740740740762,0.20925925925925906,False
r4p10_thermal_conditioned_repeat_dataset_v1.csv,past_track_slope_30m_c_per_min,DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,30,1.0,-0.05648148148148143,0.1580246913580247,False
r4p10_thermal_conditioned_repeat_dataset_v1.csv,predicted_track_delta_15m_c,DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,-0.6449073671461327,1.962112697771841,False
r4p10_thermal_conditioned_repeat_dataset_v1.csv,predicted_track_delta_30m_c,DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,-1.1670986383963,3.4981441272619476,False
r4f7a_latent_window_input_readiness_rows_v1.csv,time_point_available,TIME,AVAILABILITY_OR_BOOLEAN_FLAG,110,110,1.0,1,0.0,,,True
r4f7a_latent_window_input_readiness_rows_v1.csv,ptsc_track_temp_available,TRACK_TEMP,AVAILABILITY_OR_BOOLEAN_FLAG,110,110,1.0,1,0.0,,,True
r4f7a_latent_window_input_readiness_rows_v1.csv,hrrr_leakage_safe_available,FORECAST,AVAILABILITY_OR_BOOLEAN_FLAG,110,110,1.0,1,0.0,,,True
r4f7a_latent_window_input_readiness_rows_v1.csv,forecast_latent_ready,FORECAST,BOOLEAN_FLAG,110,110,1.0,2,0.0,,,True
r4p2_past_only_cross_car_signal_v1.csv,after_time_utc,TIME,TIME_OR_DATETIME,40,40,1.0,40,0.0,,,False
r4p2_past_only_cross_car_signal_v1.csv,current_delta_speed_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,40,40,1.0,39,1.0,-1.419,4.695,False
r4p2_past_only_cross_car_signal_v1.csv,current_delta_late_run_fade_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,40,40,1.0,40,1.0,-1.4545,2.9435,False
r4p2_past_only_cross_car_signal_v1.csv,prior_3_median_delta_speed_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,40,36,0.9,25,1.0,-0.314,1.574,False
r4p2_past_only_cross_car_signal_v1.csv,prior_3_mean_delta_speed_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,40,36,0.9,36,1.0,-0.575667,1.982667,False
r4p2_past_only_cross_car_signal_v1.csv,prior_3_median_delta_fade_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,40,36,0.9,23,1.0,-1.201,0.8155,False
r4p2_past_only_cross_car_signal_v1.csv,prior_5_median_delta_speed_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,40,36,0.9,26,1.0,-0.314,1.574,False
r4p2_past_only_cross_car_signal_v1.csv,prior_5_mean_delta_speed_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,40,36,0.9,36,1.0,-0.314,1.574,False
r4p2_past_only_cross_car_signal_v1.csv,prior_5_median_delta_fade_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,40,36,0.9,20,1.0,-1.201,0.527,False
r4f7a_v2_expanded_latent_window_input_readiness_rows.csv,point_time_available,TIME,AVAILABILITY_OR_BOOLEAN_FLAG,110,110,1.0,1,0.0,,,True
r4f7a_v2_expanded_latent_window_input_readiness_rows.csv,ptsc_track_temp_available,TRACK_TEMP,AVAILABILITY_OR_BOOLEAN_FLAG,110,110,1.0,1,0.0,,,True
r4f7a_v2_expanded_latent_window_input_readiness_rows.csv,hrrr_leakage_safe_available,FORECAST,AVAILABILITY_OR_BOOLEAN_FLAG,110,110,1.0,1,0.0,,,True
r4f7a_v2_expanded_latent_window_input_readiness_rows.csv,forecast_latent_ready,FORECAST,BOOLEAN_FLAG,110,110,1.0,1,0.0,,,True
r4f7b_latent_window_training_manifest_v1.csv,point_time_available,TIME,AVAILABILITY_OR_BOOLEAN_FLAG,110,110,1.0,1,0.0,,,True
r4f7b_latent_window_training_manifest_v1.csv,ptsc_track_temp_available,TRACK_TEMP,AVAILABILITY_OR_BOOLEAN_FLAG,110,110,1.0,1,0.0,,,True
r4f7b_latent_window_training_manifest_v1.csv,hrrr_leakage_safe_available,FORECAST,AVAILABILITY_OR_BOOLEAN_FLAG,110,110,1.0,1,0.0,,,True
r4f7b_latent_window_training_manifest_v1.csv,forecast_latent_ready,FORECAST,BOOLEAN_FLAG,110,110,1.0,1,0.0,,,True
r4p0_time_window_coverage_v1.csv,window_minutes,WIND,LOW_CARDINALITY_NUMERIC,20,20,1.0,4,1.0,5.0,20.0,False
r4p0_time_window_coverage_v1.csv,usable_timed_attempts,TIME,AVAILABILITY_OR_BOOLEAN_FLAG,20,20,1.0,5,0.0,0.0,49.0,False
r4p0_time_window_coverage_v1.csv,nonempty_windows,WIND,CONTINUOUS_NUMERIC,20,20,1.0,13,1.0,0.0,45.0,False
r4p0_time_window_coverage_v1.csv,windows_ge_2_distinct_cars,WIND,CONTINUOUS_NUMERIC,20,20,1.0,10,1.0,0.0,19.0,False
r4p0_time_window_coverage_v1.csv,windows_ge_3_distinct_cars,WIND,CONTINUOUS_NUMERIC,20,20,1.0,7,1.0,0.0,11.0,False
r4p0_time_window_coverage_v1.csv,windows_ge_4_distinct_cars,WIND,LOW_CARDINALITY_NUMERIC,20,20,1.0,4,1.0,0.0,8.0,False
r4p0_time_window_coverage_v1.csv,median_distinct_cars_per_nonempty_window,WIND,LOW_CARDINALITY_NUMERIC,20,16,0.8,4,1.0,1.0,4.0,False
r4p0_time_window_coverage_v1.csv,max_distinct_cars_in_window,WIND,CONTINUOUS_NUMERIC,20,20,1.0,5,1.0,0.0,5.0,False
r4p0_time_window_coverage_v1.csv,attempt_proportion_in_windows_ge_3_cars,WIND,CONTINUOUS_NUMERIC,20,16,0.8,10,1.0,0.0,0.8775510204,False
r4p0_time_window_coverage_v1.csv,timestamp_rule,TIME,TIME_OR_DATETIME,20,20,1.0,1,0.0,,,False
r4f7a_b_latent_readiness_ceiling_rows_v1.csv,current_forecast_ready,FORECAST,BOOLEAN_FLAG,110,110,1.0,2,0.0,,,True
r4f7a_b_latent_readiness_ceiling_rows_v1.csv,forecast_ready_except_reference,FORECAST,BOOLEAN_FLAG,110,110,1.0,1,0.0,,,True
r4f7a_b_latent_readiness_ceiling_rows_v1.csv,ready_except_point_time,TIME,BOOLEAN_FLAG,110,110,1.0,2,0.0,,,True
r4f7a_b_latent_readiness_ceiling_rows_v1.csv,forecast_ready_except_hrrr,FORECAST,BOOLEAN_FLAG,110,110,1.0,2,0.0,,,True
r4f6i_reference_type_repeat_window_rows_v1.csv,actual_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,43,43,1.0,42,1.0,-1.4189999999999827,4.694999999999993,False
r4f6i_reference_type_repeat_window_rows_v1.csv,mixed_canonical_20m_predicted_delta,DERIVED_TREND,LOW_CARDINALITY_NUMERIC,43,1,0.023255813953488372,1,1.0,-0.35899999999998045,-0.35899999999998045,False
r4f6i_reference_type_repeat_window_rows_v1.csv,mixed_canonical_30m_predicted_delta,DERIVED_TREND,LOW_CARDINALITY_NUMERIC,43,1,0.023255813953488372,1,1.0,0.027000000000001023,0.027000000000001023,False
r4f6i_reference_type_repeat_window_rows_v1.csv,mixed_canonical_45m_predicted_delta,DERIVED_TREND,LOW_CARDINALITY_NUMERIC,43,2,0.046511627906976744,2,1.0,-0.10350000000001103,0.09399999999996567,False
r4f6i_reference_type_repeat_window_rows_v1.csv,general_only_20m_predicted_delta,DERIVED_TREND,LOW_CARDINALITY_NUMERIC,43,1,0.023255813953488372,1,1.0,-0.35899999999998045,-0.35899999999998045,False
r4f6i_reference_type_repeat_window_rows_v1.csv,general_only_30m_predicted_delta,DERIVED_TREND,LOW_CARDINALITY_NUMERIC,43,1,0.023255813953488372,1,1.0,0.027000000000001023,0.027000000000001023,False
r4f6i_reference_type_repeat_window_rows_v1.csv,general_only_45m_predicted_delta,DERIVED_TREND,LOW_CARDINALITY_NUMERIC,43,1,0.023255813953488372,1,1.0,-0.10350000000001103,-0.10350000000001103,False
r4f6j_strict_repeat_support_pairs_v1.csv,repeat_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,92,92,1.0,89,1.0,-1.6550000000000011,4.694999999999993,False
r4f6j_strict_repeat_support_pairs_v1.csv,both_point_time,TIME,BOOLEAN_FLAG,92,92,1.0,2,0.0,,,False
r4f6j_strict_repeat_support_pairs_v1.csv,both_interval_time,TIME,BOOLEAN_FLAG,92,92,1.0,2,0.0,,,False
r4f6j_strict_repeat_support_pairs_v1.csv,first_point_utc,TIME,TIME_OR_DATETIME,92,40,0.43478260869565216,32,0.0,,,False
r4f6j_strict_repeat_support_pairs_v1.csv,repeat_point_utc,TIME,TIME_OR_DATETIME,92,40,0.43478260869565216,40,0.0,,,False
r4f6j_strict_repeat_support_pairs_v1.csv,first_lower_utc,TIME,TIME_OR_DATETIME,92,1,0.010869565217391304,1,0.0,,,False
r4f6j_strict_repeat_support_pairs_v1.csv,first_upper_utc,TIME,TIME_OR_DATETIME,92,1,0.010869565217391304,1,0.0,,,False
r4f6j_strict_repeat_support_pairs_v1.csv,repeat_lower_utc,TIME,TIME_OR_DATETIME,92,3,0.03260869565217391,3,0.0,,,False
r4f6j_strict_repeat_support_pairs_v1.csv,repeat_upper_utc,TIME,TIME_OR_DATETIME,92,3,0.03260869565217391,3,0.0,,,False
r4f6j_strict_repeat_support_pairs_v1.csv,first_time_quality,TIME,TIME_OR_DATETIME,92,92,1.0,2,0.0,,,False
r4f6j_strict_repeat_support_pairs_v1.csv,repeat_time_quality,TIME,TIME_OR_DATETIME,92,92,1.0,2,0.0,,,False
r4f6j_strict_repeat_support_pairs_v1.csv,first_time_evidence_class,TIME,TIME_OR_DATETIME,92,92,1.0,3,0.0,,,False
r4f6j_strict_repeat_support_pairs_v1.csv,repeat_time_evidence_class,TIME,TIME_OR_DATETIME,92,92,1.0,3,0.0,,,False
r4p7_forecast_horizon_window_scores_v1.csv,decision_time_utc,TIME,TIME_OR_DATETIME,40,40,1.0,40,0.0,,,False
r4p7_forecast_horizon_window_scores_v1.csv,best_forecast_horizon_min,FORECAST,LOW_CARDINALITY_NUMERIC,40,40,1.0,2,1.0,10.0,30.0,False
r4p7_forecast_horizon_window_scores_v1.csv,worst_forecast_horizon_min,FORECAST,LOW_CARDINALITY_NUMERIC,40,40,1.0,3,1.0,10.0,30.0,False
r4p7_forecast_horizon_window_scores_v1.csv,forecast_horizon_score_spread,FORECAST,CONTINUOUS_NUMERIC,40,40,1.0,30,1.0,0.000809,0.021022,False
r4p7_forecast_horizon_window_scores_v1.csv,decision_time_safe,TIME,BOOLEAN_FLAG,40,40,1.0,1,0.0,,,False
r4p11_stochastic_wait_performance_mc_results_v1.csv,p_unchanged,DERIVED_TREND,CONTINUOUS_NUMERIC,9,9,1.0,5,1.0,0.0,1.0,False
r4p11_stochastic_wait_performance_mc_results_v1.csv,mean_raw_repeat_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,9,9,1.0,7,1.0,0.0,0.33448602,False
r4p11_stochastic_wait_performance_mc_results_v1.csv,mean_effective_result_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,9,9,1.0,7,1.0,0.0,0.47754048,False
r4p11_stochastic_wait_performance_mc_results_v1.csv,q05_effective_delta_mph,DERIVED_TREND,LOW_CARDINALITY_NUMERIC,9,9,1.0,2,1.0,-0.927,0.0,False
r4p11_stochastic_wait_performance_mc_results_v1.csv,q50_effective_delta_mph,DERIVED_TREND,LOW_CARDINALITY_NUMERIC,9,9,1.0,3,1.0,0.0,0.197,False
r4p11_stochastic_wait_performance_mc_results_v1.csv,q95_effective_delta_mph,DERIVED_TREND,LOW_CARDINALITY_NUMERIC,9,9,1.0,2,1.0,0.0,1.993,False
r4f6h_repeat_window_validation_metrics_v1.csv,window_minutes,WIND,LOW_CARDINALITY_NUMERIC,9,9,1.0,3,1.0,20.0,45.0,False
r4f6h_repeat_window_validation_metrics_v1.csv,window_mae_mph,WIND,LOW_CARDINALITY_NUMERIC,9,6,0.6666666666666666,3,1.0,0.654636,0.703682,False
r4f6h_repeat_window_validation_metrics_v1.csv,window_rmse_mph,WIND,LOW_CARDINALITY_NUMERIC,9,6,0.6666666666666666,3,1.0,1.11917,1.186938,False
r4f6h_repeat_window_validation_metrics_v1.csv,window_pearson,WIND,LOW_CARDINALITY_NUMERIC,9,6,0.6666666666666666,3,1.0,-0.437181,-0.16343,False
r4f6h_repeat_window_validation_metrics_v1.csv,window_sign_accuracy,WIND,LOW_CARDINALITY_NUMERIC,9,6,0.6666666666666666,2,1.0,0.545455,0.583333,False
r4f6h_v2_repeat_window_validation_rows.csv,actual_repeat_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,55,55,1.0,53,1.0,-1.6550000000000011,3.461999999999989,False
r4f6h_v2_repeat_window_validation_rows.csv,predicted_delta_20m,DERIVED_TREND,CONTINUOUS_NUMERIC,55,11,0.2,11,1.0,-0.41899999999999693,0.8045000000000044,False
r4f6h_v2_repeat_window_validation_rows.csv,predicted_delta_30m,DERIVED_TREND,CONTINUOUS_NUMERIC,55,11,0.2,11,1.0,-0.20950000000000557,0.8715000000000117,False
r4f6h_v2_repeat_window_validation_rows.csv,predicted_delta_45m,DERIVED_TREND,CONTINUOUS_NUMERIC,55,12,0.21818181818181817,12,1.0,-0.1045000000000158,1.3394999999999868,False
r4f7a_b_latent_readiness_ceiling_by_year_v1.csv,current_forecast_ready,FORECAST,LOW_CARDINALITY_NUMERIC,5,5,1.0,4,1.0,0.0,17.0,False
r4f7a_b_latent_readiness_ceiling_by_year_v1.csv,forecast_ceiling_if_reference_complete,FORECAST,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,0.0,48.0,False
r4f7a_b_latent_readiness_ceiling_by_year_v1.csv,ceiling_if_point_time_complete,TIME,LOW_CARDINALITY_NUMERIC,5,5,1.0,4,1.0,0.0,17.0,False
r4f7a_b_latent_readiness_ceiling_by_year_v1.csv,increment_if_point_time_complete,TIME,BOOLEAN_FLAG,5,5,1.0,1,0.0,0.0,0.0,False
r4f7a_b_latent_readiness_ceiling_by_year_v1.csv,only_point_time_missing,TIME,BOOLEAN_FLAG,5,5,1.0,1,0.0,0.0,0.0,False
r4f7a_b_latent_readiness_ceiling_by_year_v1.csv,only_hrrr_missing,FORECAST,BOOLEAN_FLAG,5,5,1.0,1,0.0,0.0,0.0,False
r4f5b_partial_pooled_latent_window_target_v1.csv,grid_time_utc,TIME,TIME_OR_DATETIME,540,540,1.0,540,0.0,,,False
r4f5b_partial_pooled_latent_window_target_v1.csv,window_half_width_minutes,WIND,LOW_CARDINALITY_NUMERIC,540,540,1.0,1,1.0,30.0,30.0,False
r4f5b_partial_pooled_latent_window_target_v1.csv,latent_window_target_mph,WIND,CONTINUOUS_NUMERIC,540,265,0.49074074074074076,137,1.0,-0.8514,1.588618,False
r4f5b_partial_pooled_latent_window_target_v1.csv,latent_window_class,WIND,TEXT_OR_MIXED,540,540,1.0,4,0.0,,,False
r4p4_improvement_probability_predictions_v1.csv,actual_speed_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,166,166,1.0,34,1.0,-1.419,4.695,True
r4f7a_latent_window_input_readiness_by_year_v1.csv,strict_with_point_time,TIME,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,0.0,49.0,False
r4f7a_latent_window_input_readiness_by_year_v1.csv,strict_with_hrrr,FORECAST,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,0.0,49.0,False
r4f7a_latent_window_input_readiness_by_year_v1.csv,forecast_latent_ready,FORECAST,LOW_CARDINALITY_NUMERIC,5,5,1.0,4,1.0,0.0,17.0,False
r4f7a_v2_expanded_latent_window_input_readiness_by_year.csv,strict_with_point_time,TIME,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,0.0,49.0,False
r4f7a_v2_expanded_latent_window_input_readiness_by_year.csv,strict_with_hrrr,FORECAST,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,0.0,49.0,False
r4f7a_v2_expanded_latent_window_input_readiness_by_year.csv,forecast_latent_ready,FORECAST,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,0.0,48.0,False
r4p10_thermal_conditioned_repeat_predictions_v1.csv,actual_speed_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,195,195,1.0,38,1.0,-1.419,4.695,False
r4p10_thermal_conditioned_repeat_predictions_v1.csv,predicted_track_delta_15m_c,DERIVED_TREND,CONTINUOUS_NUMERIC,195,195,1.0,39,1.0,-0.6449073671461327,1.962112697771841,False
r4p10_thermal_conditioned_repeat_predictions_v1.csv,predicted_track_delta_30m_c,DERIVED_TREND,CONTINUOUS_NUMERIC,195,195,1.0,39,1.0,-1.1670986383963,3.4981441272619476,False
r4f3_shared_state_linkage_summary_v1.csv,window20_ready,WIND,LOW_CARDINALITY_NUMERIC,3,3,1.0,3,1.0,2.0,25.0,False
r4f3_shared_state_linkage_summary_v1.csv,hrrr30_ready,FORECAST,LOW_CARDINALITY_NUMERIC,3,3,1.0,3,1.0,5.0,25.0,False
r4f3a_shared_state_linkage_summary_v1.csv,window20_ready,WIND,LOW_CARDINALITY_NUMERIC,3,3,1.0,3,1.0,2.0,25.0,False
r4f3a_shared_state_linkage_summary_v1.csv,hrrr30_ready,FORECAST,LOW_CARDINALITY_NUMERIC,3,3,1.0,3,1.0,5.0,25.0,False
r4f3b_shared_state_linkage_summary_v1.csv,window20_ready,WIND,LOW_CARDINALITY_NUMERIC,3,3,1.0,3,1.0,2.0,25.0,False
r4f3b_shared_state_linkage_summary_v1.csv,hrrr30_ready,FORECAST,LOW_CARDINALITY_NUMERIC,3,3,1.0,3,1.0,5.0,25.0,False
r4p9_track_temp_delta_direction_predictions_v1.csv,decision_time_utc,TIME,TIME_OR_DATETIME,2628,2628,1.0,149,0.0,,,False
