decision_id,year,session_regime,car_number,driver_name,decision_stage,source_attempt_id,current_result_mph,current_rank,benchmark_type,benchmark_rank,benchmark_speed_mph,margin_to_benchmark_mph,qualification_state,has_protected_result,feasible_action_set,action_mask_STOP,action_mask_REATTEMPT,action_mask_RETAIN_AND_REATTEMPT,action_mask_WITHDRAW_AND_REATTEMPT,action_mask_WITHDRAW_AND_PRIORITY_REATTEMPT,observed_action,action_resolved,action_evidence_quality,decision_time_utc,time_quality,state_numeric_complete,thermal_state_available,performance_uncertainty_available,wait_model_available,shared_feature_link_status,upstream_safe_for_policy_fit,action_evidence_eligible,decision_state_eligible,counterfactual_model_input_eligible,validation_only,dataset_role,hard_optimality_truth,source_interface,resolved_mc_eligibility_field,resolved_feasible_actions,resolved_feasible_action_count
DAY1_2021_3_POST_FIRST_ATTEMPT,2021,DAY1,3,Scott McLaughlin,POST_FIRST_ATTEMPT,20b68ba3-153d-53cd-9ef8-e81c295271bf,230.557000,7,FAST_NINE_ADVANCEMENT,9,230.049000,0.508000,CURRENTLY_INSIDE_ADVANCEMENT,True,STOP|RETAIN_AND_REATTEMPT|WITHDRAW_AND_PRIORITY_REATTEMPT,True,False,True,False,True,STOP,True,HIGH,2021-05-22T16:48:16+00:00,APPROXIMATE_POINT,True,False,True,True,PERFORMANCE_AND_WAIT_READY_THERMAL_PENDING,True,True,True,True,False,COUNTERFACTUAL_MODEL_INPUT,False,R4F1_DAY1,decision_state_eligible,STOP;RETAIN_AND_REATTEMPT;WITHDRAW_AND_PRIORITY_REATTEMPT,3
DAY1_2021_30_POST_FIRST_ATTEMPT,2021,DAY1,30,Takuma Sato,POST_FIRST_ATTEMPT,0e1c6c84-a0db-504e-9da0-b66aa65a338c,230.708000,6,FAST_NINE_ADVANCEMENT,9,230.246000,0.462000,CURRENTLY_INSIDE_ADVANCEMENT,True,STOP|RETAIN_AND_REATTEMPT|WITHDRAW_AND_PRIORITY_REATTEMPT,True,False,True,False,True,REATTEMPT_SEMANTICS_UNRESOLVED,False,PARTIAL,2021-05-22T16:52:26+00:00,APPROXIMATE_POINT,True,False,True,True,PERFORMANCE_AND_WAIT_READY_THERMAL_PENDING,False,False,True,True,False,COUNTERFACTUAL_MODEL_INPUT,False,R4F1_DAY1,decision_state_eligible,STOP;RETAIN_AND_REATTEMPT;WITHDRAW_AND_PRIORITY_REATTEMPT,3
DAY1_2021_4_POST_FIRST_ATTEMPT,2021,DAY1,4,Dalton Kellett,POST_FIRST_ATTEMPT,099ab32a-d351-5011-931c-148b9f3d7921,229.250000,21,FAST_NINE_ADVANCEMENT,9,230.708000,-1.458000,CURRENTLY_OUTSIDE_ADVANCEMENT,True,STOP|RETAIN_AND_REATTEMPT|WITHDRAW_AND_PRIORITY_REATTEMPT,True,False,True,False,True,REATTEMPT_SEMANTICS_UNRESOLVED,False,PARTIAL,2021-05-22T17:44:56+00:00,APPROXIMATE_POINT,True,False,True,True,PERFORMANCE_AND_WAIT_READY_THERMAL_PENDING,False,False,True,True,False,COUNTERFACTUAL_MODEL_INPUT,False,R4F1_DAY1,decision_state_eligible,STOP;RETAIN_AND_REATTEMPT;WITHDRAW_AND_PRIORITY_REATTEMPT,3
DAY1_2021_45_POST_FIRST_ATTEMPT,2021,DAY1,45,Santino Ferrucci,POST_FIRST_ATTEMPT,8ea0aaac-52bc-55eb-a43e-39b83d6e866a,229.949000,11,FAST_NINE_ADVANCEMENT,9,230.246000,-0.297000,CURRENTLY_OUTSIDE_ADVANCEMENT,True,STOP|RETAIN_AND_REATTEMPT|WITHDRAW_AND_PRIORITY_REATTEMPT,True,False,True,False,True,REATTEMPT_SEMANTICS_UNRESOLVED,False,PARTIAL,2021-05-22T16:57:26+00:00,APPROXIMATE_POINT,True,False,True,True,PERFORMANCE_AND_WAIT_READY_THERMAL_PENDING,False,False,True,True,False,COUNTERFACTUAL_MODEL_INPUT,False,R4F1_DAY1,decision_state_eligible,STOP;RETAIN_AND_REATTEMPT;WITHDRAW_AND_PRIORITY_REATTEMPT,3
DAY1_2021_47_POST_FIRST_ATTEMPT,2021,DAY1,47,Conor Daly,POST_FIRST_ATTEMPT,11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,230.427000,13,FAST_NINE_ADVANCEMENT,9,230.708000,-0.281000,CURRENTLY_OUTSIDE_ADVANCEMENT,True,STOP|RETAIN_AND_REATTEMPT|WITHDRAW_AND_PRIORITY_REATTEMPT,True,False,True,False,True,REATTEMPT_SEMANTICS_UNRESOLVED,False,PARTIAL,2021-05-22T17:49:06+00:00,APPROXIMATE_POINT,True,False,True,True,PERFORMANCE_AND_WAIT_READY_THERMAL_PENDING,False,False,True,True,False,COUNTERFACTUAL_MODEL_INPUT,False,R4F1_DAY1,decision_state_eligible,STOP;RETAIN_AND_REATTEMPT;WITHDRAW_AND_PRIORITY_REATTEMPT,3
DAY1_2021_5_POST_FIRST_ATTEMPT,2021,DAY1,5,Pato O'Ward,POST_FIRST_ATTEMPT,258b87c8-7f46-5d1a-b0b9-73c0b2a871dc,230.864000,6,FAST_NINE_ADVANCEMENT,9,230.708000,0.156000,CURRENTLY_INSIDE_ADVANCEMENT,True,STOP|RETAIN_AND_REATTEMPT|WITHDRAW_AND_PRIORITY_REATTEMPT,True,False,True,False,True,STOP,True,HIGH,2021-05-22T17:30:46+00:00,APPROXIMATE_POINT,True,False,True,True,PERFORMANCE_AND_WAIT_READY_THERMAL_PENDING,True,True,True,True,False,COUNTERFACTUAL_MODEL_INPUT,False,R4F1_DAY1,decision_state_eligible,STOP;RETAIN_AND_REATTEMPT;WITHDRAW_AND_PRIORITY_REATTEMPT,3
DAY1_2021_51_POST_FIRST_ATTEMPT,2021,DAY1,51,Pietro Fittipaldi,POST_FIRST_ATTEMPT,98202c3a-5d68-52fe-91b3-2d520c933594,230.846000,5,FAST_NINE_ADVANCEMENT,9,230.557000,0.289000,CURRENTLY_INSIDE_ADVANCEMENT,True,STOP|RETAIN_AND_REATTEMPT|WITHDRAW_AND_PRIORITY_REATTEMPT,True,False,True,False,True,STOP,True,HIGH,2021-05-22T17:06:36+00:00,APPROXIMATE_POINT,True,False,True,True,PERFORMANCE_AND_WAIT_READY_THERMAL_PENDING,True,True,True,True,False,COUNTERFACTUAL_MODEL_INPUT,False,R4F1_DAY1,decision_state_eligible,STOP;RETAIN_AND_REATTEMPT;WITHDRAW_AND_PRIORITY_REATTEMPT,3
DAY1_2021_59_POST_FIRST_ATTEMPT,2021,DAY1,59,Max Chilton,POST_FIRST_ATTEMPT,a73699bb-b202-59f3-a140-bd7e85f00aff,229.417000,19,FAST_NINE_ADVANCEMENT,9,230.708000,-1.291000,CURRENTLY_OUTSIDE_ADVANCEMENT,True,STOP|RETAIN_AND_REATTEMPT|WITHDRAW_AND_PRIORITY_REATTEMPT,True,False,True,False,True,STOP,True,HIGH,2021-05-22T17:39:56+00:00,APPROXIMATE_POINT,True,False,True,True,PERFORMANCE_AND_WAIT_READY_THERMAL_PENDING,True,True,True,True,False,COUNTERFACTUAL_MODEL_INPUT,False,R4F1_DAY1,decision_state_eligible,STOP;RETAIN_AND_REATTEMPT;WITHDRAW_AND_PRIORITY_REATTEMPT,3
DAY1_2021_60_POST_FIRST_ATTEMPT,2021,DAY1,60,Jack Harvey,POST_FIRST_ATTEMPT,7d5d82b7-9765-51c9-b149-cb7de00d3905,225.496000,25,FAST_NINE_ADVANCEMENT,9,230.708000,-5.212000,CURRENTLY_OUTSIDE_ADVANCEMENT,True,STOP|RETAIN_AND_REATTEMPT|WITHDRAW_AND_PRIORITY_REATTEMPT,True,False,True,False,True,REATTEMPT_SEMANTICS_UNRESOLVED,False,PARTIAL,2021-05-22T17:58:16+00:00,APPROXIMATE_POINT,True,False,True,True,PERFORMANCE_AND_WAIT_READY_THERMAL_PENDING,False,False,True,True,False,COUNTERFACTUAL_MODEL_INPUT,False,R4F1_DAY1,decision_state_eligible,STOP;RETAIN_AND_REATTEMPT;WITHDRAW_AND_PRIORITY_REATTEMPT,3
DAY1_2021_7_POST_FIRST_ATTEMPT,2021,DAY1,7,Felix Rosenqvist,POST_FIRST_ATTEMPT,4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,230.498000,12,FAST_NINE_ADVANCEMENT,9,230.708000,-0.210000,CURRENTLY_OUTSIDE_ADVANCEMENT,True,STOP|RETAIN_AND_REATTEMPT|WITHDRAW_AND_PRIORITY_REATTEMPT,True,False,True,False,True,REATTEMPT_SEMANTICS_UNRESOLVED,False,PARTIAL,2021-05-22T17:35:46+00:00,APPROXIMATE_POINT,True,False,True,True,PERFORMANCE_AND_WAIT_READY_THERMAL_PENDING,False,False,True,True,False,COUNTERFACTUAL_MODEL_INPUT,False,R4F1_DAY1,decision_state_eligible,STOP;RETAIN_AND_REATTEMPT;WITHDRAW_AND_PRIORITY_REATTEMPT,3
DAY1_2021_75_POST_FIRST_ATTEMPT,2021,DAY1,75,RC Enerson,POST_FIRST_ATTEMPT,d676bd2f-154f-5e4b-aaf0-c7335ff329dd,227.283000,32,FAST_NINE_ADVANCEMENT,9,230.864000,-3.581000,CURRENTLY_OUTSIDE_ADVANCEMENT,True,STOP|RETAIN_AND_REATTEMPT|WITHDRAW_AND_PRIORITY_REATTEMPT,True,False,True,False,True,REATTEMPT_SEMANTICS_UNRESOLVED,False,PARTIAL,2021-05-22T18:40:48+00:00,APPROXIMATE_POINT,True,False,True,True,PERFORMANCE_AND_WAIT_READY_THERMAL_PENDING,False,False,True,True,False,COUNTERFACTUAL_MODEL_INPUT,False,R4F1_DAY1,decision_state_eligible,STOP;RETAIN_AND_REATTEMPT;WITHDRAW_AND_PRIORITY_REATTEMPT,3
DAY1_2021_8_POST_FIRST_ATTEMPT,2021,DAY1,8,Marcus Ericsson,POST_FIRST_ATTEMPT,8706f570-3435-5de5-89d4-8c45a08fd99c,231.104000,7,FAST_NINE_ADVANCEMENT,9,230.864000,0.240000,CURRENTLY_INSIDE_ADVANCEMENT,True,STOP|RETAIN_AND_REATTEMPT|WITHDRAW_AND_PRIORITY_REATTEMPT,True,False,True,False,True,STOP,True,HIGH,2021-05-22T18:21:37+00:00,APPROXIMATE_POINT,True,False,True,True,PERFORMANCE_AND_WAIT_READY_THERMAL_PENDING,True,True,True,True,False,COUNTERFACTUAL_MODEL_INPUT,False,R4F1_DAY1,decision_state_eligible,STOP;RETAIN_AND_REATTEMPT;WITHDRAW_AND_PRIORITY_REATTEMPT,3
DAY1_2021_86_POST_FIRST_ATTEMPT,2021,DAY1,86,Juan Pablo Montoya,POST_FIRST_ATTEMPT,11bd473d-0cf3-56e2-9aa9-fb4487870c59,229.891000,13,FAST_NINE_ADVANCEMENT,9,230.557000,-0.666000,CURRENTLY_OUTSIDE_ADVANCEMENT,True,STOP|RETAIN_AND_REATTEMPT|WITHDRAW_AND_PRIORITY_REATTEMPT,True,False,True,False,True,REATTEMPT_SEMANTICS_UNRESOLVED,False,PARTIAL,2021-05-22T17:11:36+00:00,APPROXIMATE_POINT,True,False,True,True,PERFORMANCE_AND_WAIT_READY_THERMAL_PENDING,False,False,True,True,False,COUNTERFACTUAL_MODEL_INPUT,False,R4F1_DAY1,decision_state_eligible,STOP;RETAIN_AND_REATTEMPT;WITHDRAW_AND_PRIORITY_REATTEMPT,3
DAY1_2023_10_POST_FIRST_ATTEMPT,2023,DAY1,10,Alex Palou,POST_FIRST_ATTEMPT,096ff05c-1785-53cf-be2f-65bbb6ce7cd1,233.398000,2,TOP_12_ADVANCEMENT,12,231.273000,2.125000,CURRENTLY_INSIDE_ADVANCEMENT,True,STOP|RETAIN_AND_REATTEMPT|WITHDRAW_AND_PRIORITY_REATTEMPT,True,False,True,False,True,STOP,True,HIGH,2023-05-20T17:05:46+00:00,APPROXIMATE_POINT,True,False,True,True,PERFORMANCE_AND_WAIT_READY_THERMAL_PENDING,True,True,True,True,False,COUNTERFACTUAL_MODEL_INPUT,False,R4F1_DAY1,decision_state_eligible,STOP;RETAIN_AND_REATTEMPT;WITHDRAW_AND_PRIORITY_REATTEMPT,3
DAY1_2023_11_POST_FIRST_ATTEMPT,2023,DAY1,11,Takuma Sato,POST_FIRST_ATTEMPT,55b6b39a-d64a-5a38-9dbc-84a9faac294b,232.857000,5,TOP_12_ADVANCEMENT,12,227.720000,5.137000,CURRENTLY_INSIDE_ADVANCEMENT,True,STOP|RETAIN_AND_REATTEMPT|WITHDRAW_AND_PRIORITY_REATTEMPT,True,False,True,False,True,REATTEMPT_SEMANTICS_UNRESOLVED,False,PARTIAL,2023-05-20T16:51:32+00:00,APPROXIMATE_POINT,True,False,True,True,PERFORMANCE_AND_WAIT_READY_THERMAL_PENDING,False,False,True,True,False,COUNTERFACTUAL_MODEL_INPUT,False,R4F1_DAY1,decision_state_eligible,STOP;RETAIN_AND_REATTEMPT;WITHDRAW_AND_PRIORITY_REATTEMPT,3
DAY1_2023_14_POST_FIRST_ATTEMPT,2023,DAY1,14,Santino Ferrucci,POST_FIRST_ATTEMPT,cda49858-f649-523a-85fb-8d53847f80bf,233.147000,4,TOP_12_ADVANCEMENT,12,231.129000,2.018000,CURRENTLY_INSIDE_ADVANCEMENT,True,STOP|RETAIN_AND_REATTEMPT|WITHDRAW_AND_PRIORITY_REATTEMPT,True,False,True,False,True,STOP,True,HIGH,2023-05-20T17:01:01+00:00,APPROXIMATE_POINT,True,False,True,True,PERFORMANCE_AND_WAIT_READY_THERMAL_PENDING,True,True,True,True,False,COUNTERFACTUAL_MODEL_INPUT,False,R4F1_DAY1,decision_state_eligible,STOP;RETAIN_AND_REATTEMPT;WITHDRAW_AND_PRIORITY_REATTEMPT,3
DAY1_2023_27_POST_FIRST_ATTEMPT,2023,DAY1,27,Kyle Kirkwood,POST_FIRST_ATTEMPT,dda33fdd-49c8-5082-a03d-252bf1a6fa49,232.390000,12,TOP_12_ADVANCEMENT,12,232.390000,0.000000,CURRENTLY_INSIDE_ADVANCEMENT,True,STOP|RETAIN_AND_REATTEMPT|WITHDRAW_AND_PRIORITY_REATTEMPT,True,False,True,False,True,REATTEMPT_SEMANTICS_UNRESOLVED,False,PARTIAL,2023-05-20T17:14:58+00:00,APPROXIMATE_POINT,True,False,True,True,PERFORMANCE_AND_WAIT_READY_THERMAL_PENDING,False,False,True,True,False,COUNTERFACTUAL_MODEL_INPUT,False,R4F1_DAY1,decision_state_eligible,STOP;RETAIN_AND_REATTEMPT;WITHDRAW_AND_PRIORITY_REATTEMPT,3
DAY1_2023_44_POST_FIRST_ATTEMPT,2023,DAY1,44,Katherine Legge,POST_FIRST_ATTEMPT,939cb422-2442-550d-9cc5-80f8c372c5d7,231.070000,15,TOP_12_ADVANCEMENT,12,232.390000,-1.320000,CURRENTLY_OUTSIDE_ADVANCEMENT,True,STOP|RETAIN_AND_REATTEMPT|WITHDRAW_AND_PRIORITY_REATTEMPT,True,False,True,False,True,STOP,True,HIGH,2023-05-20T17:19:59+00:00,APPROXIMATE_POINT,True,False,True,True,PERFORMANCE_AND_WAIT_READY_THERMAL_PENDING,True,True,True,True,False,COUNTERFACTUAL_MODEL_INPUT,False,R4F1_DAY1,decision_state_eligible,STOP;RETAIN_AND_REATTEMPT;WITHDRAW_AND_PRIORITY_REATTEMPT,3
