fused_decision_id,year,driver,regime,benchmark_type,current_result_speed_mph,benchmark_speed_mph,assumed_time_remaining_minutes,time_remaining_semantics,priority_wait_reduction_fraction,priority_wait_reduction_percent,priority_reduction_semantics,n_draws,lane2_wait_support_minutes,lane1_effective_wait_support_minutes,retain_p_completed,retain_p_final_result_exists,retain_p_final_meets_benchmark,retain_p_final_improves_current,retain_p_final_worse_than_current,retain_expected_final_speed_mph,withdraw_p_completed,withdraw_p_final_result_exists,withdraw_p_no_final_result,withdraw_p_final_meets_benchmark,withdraw_p_final_beats_current,withdraw_p_final_worse_than_current,withdraw_expected_final_speed_conditional_mph,delta_completion_probability,delta_benchmark_success_probability,delta_improvement_probability,delta_no_result_probability,delta_downside_probability,withdraw_benchmark_probability_exceeds_retain,withdraw_completion_probability_exceeds_retain,dynamic_competitor_evolution_used,historical_priority_advantage_claimed
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.0,1.0,1.0,0.0,0.0,231.648,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,-1.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.0,1.0,1.0,0.0,0.0,231.648,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,-1.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.0,1.0,1.0,0.0,0.0,231.648,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,-1.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.0,1.0,1.0,0.0,0.0,231.648,0.2469,0.2469,0.7531,0.2208,0.16635,0.83365,232.0811524077937,0.2469,-0.7792,0.16635,0.7531,0.83365,False,True,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.25125,1.0,1.0,0.16565,0.0,231.80465134587996,0.25125,0.25125,0.74875,0.2246,0.16565,0.83435,232.05058776561523,0.0,-0.7754,0.0,0.74875,0.83435,False,False,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.25125,1.0,1.0,0.16565,0.0,231.80465134587996,0.25125,0.25125,0.74875,0.2246,0.16565,0.83435,232.05058776561523,0.0,-0.7754,0.0,0.74875,0.83435,False,False,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.25125,1.0,1.0,0.16565,0.0,231.80465134587996,0.25125,0.25125,0.74875,0.2246,0.16565,0.83435,232.05058776561523,0.0,-0.7754,0.0,0.74875,0.83435,False,False,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.25125,1.0,1.0,0.16565,0.0,231.80465134587996,0.49795,0.49795,0.50205,0.4443,0.3292,0.6708,232.05616308213231,0.24670000000000003,-0.5557000000000001,0.16355,0.50205,0.6708,False,True,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.2489,1.0,1.0,0.1635,0.0,231.80443296393622,0.2489,0.2489,0.7511,0.22255,0.1635,0.8365,232.05856096482395,0.0,-0.77745,0.0,0.7511,0.8365,False,False,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.2489,1.0,1.0,0.1635,0.0,231.80443296393622,0.50355,0.50355,0.49645,0.4513,0.3345,0.6655,232.07184596288468,0.25465000000000004,-0.5487,0.171,0.49645,0.6655,False,True,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.2489,1.0,1.0,0.1635,0.0,231.80443296393622,0.50355,0.50355,0.49645,0.4513,0.3345,0.6655,232.07184596288468,0.25465000000000004,-0.5487,0.171,0.49645,0.6655,False,True,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.2489,1.0,1.0,0.1635,0.0,231.80443296393622,1.0,1.0,0.0,0.89595,0.6662,0.3338,232.0716800258467,0.7511,-0.10404999999999998,0.5027,0.0,0.3338,False,True,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.4994,1.0,1.0,0.3336,0.0,231.96672883531423,0.4994,0.4994,0.5006,0.44935,0.3336,0.6664,232.07593629695816,0.0,-0.55065,0.0,0.5006,0.6664,False,False,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.4994,1.0,1.0,0.3336,0.0,231.96672883531423,0.4994,0.4994,0.5006,0.44935,0.3336,0.6664,232.07593629695816,0.0,-0.55065,0.0,0.5006,0.6664,False,False,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.4994,1.0,1.0,0.3336,0.0,231.96672883531423,0.7502,0.7502,0.2498,0.6745,0.50125,0.49875,232.07500374486835,0.25079999999999997,-0.3255,0.16764999999999997,0.2498,0.49875,False,True,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.4994,1.0,1.0,0.3336,0.0,231.96672883531423,1.0,1.0,0.0,0.8971,0.6698,0.3302,232.07829685134516,0.5005999999999999,-0.10289999999999999,0.33619999999999994,0.0,0.3302,False,True,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.4995,1.0,1.0,0.3329,0.0,231.9671991319323,0.4995,0.4995,0.5005,0.44825,0.3329,0.6671,232.07251966870692,0.0,-0.55175,0.0,0.5005,0.6671,False,False,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.4995,1.0,1.0,0.3329,0.0,231.9671991319323,0.7481,0.7481,0.2519,0.6726,0.49725,0.50275,232.0762889924116,0.2486,-0.3274,0.16435000000000005,0.2519,0.50275,False,True,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.4995,1.0,1.0,0.3329,0.0,231.9671991319323,1.0,1.0,0.0,0.89785,0.66495,0.33505,232.07488121768435,0.5005,-0.10214999999999996,0.33205000000000007,0.0,0.33505,False,True,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.4995,1.0,1.0,0.3329,0.0,231.9671991319323,1.0,1.0,0.0,0.89785,0.66495,0.33505,232.07488121768435,0.5005,-0.10214999999999996,0.33205000000000007,0.0,0.33505,False,True,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.74915,1.0,1.0,0.4996,0.0,232.12786607496628,0.74915,0.74915,0.25085,0.67115,0.4996,0.5004,232.0741930239997,0.0,-0.32885,0.0,0.25085,0.5004,False,False,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.74915,1.0,1.0,0.4996,0.0,232.12786607496628,1.0,1.0,0.0,0.89505,0.665,0.335,232.07177786423117,0.25085,-0.10494999999999999,0.16540000000000005,0.0,0.335,False,True,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.74915,1.0,1.0,0.4996,0.0,232.12786607496628,1.0,1.0,0.0,0.89505,0.665,0.335,232.07177786423117,0.25085,-0.10494999999999999,0.16540000000000005,0.0,0.335,False,True,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.74915,1.0,1.0,0.4996,0.0,232.12786607496628,1.0,1.0,0.0,0.89505,0.665,0.335,232.07177786423117,0.25085,-0.10494999999999999,0.16540000000000005,0.0,0.335,False,True,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,1.0,1.0,1.0,0.66875,0.0,232.28636177866665,1.0,1.0,0.0,0.89615,0.66875,0.33125,232.07377748200184,0.0,-0.10385,0.0,0.0,0.33125,False,False,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,1.0,1.0,1.0,0.66875,0.0,232.28636177866665,1.0,1.0,0.0,0.89615,0.66875,0.33125,232.07377748200184,0.0,-0.10385,0.0,0.0,0.33125,False,False,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,1.0,1.0,1.0,0.66875,0.0,232.28636177866665,1.0,1.0,0.0,0.89615,0.66875,0.33125,232.07377748200184,0.0,-0.10385,0.0,0.0,0.33125,False,False,False,False
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,2021,Colton Herta,DAY1,FAST_NINE_ADVANCEMENT,231.648,230.841,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,1.0,1.0,1.0,0.66875,0.0,232.28636177866665,1.0,1.0,0.0,0.89615,0.66875,0.33125,232.07377748200184,0.0,-0.10385,0.0,0.0,0.33125,False,False,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.0,1.0,1.0,0.0,0.0,231.046,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,-1.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.0,1.0,1.0,0.0,0.0,231.046,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,-1.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.0,1.0,1.0,0.0,0.0,231.046,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,-1.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.0,1.0,1.0,0.0,0.0,231.046,0.24845,0.24845,0.75155,0.12705,0.1062,0.8938,230.8678394930489,0.24845,-0.87295,0.1062,0.75155,0.8938,False,True,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.24965,1.0,1.0,0.10785,0.0,231.12569716939376,0.24965,0.24965,0.75035,0.1279,0.10785,0.89215,230.89054392788677,0.0,-0.8721,0.0,0.75035,0.89215,False,False,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.24965,1.0,1.0,0.10785,0.0,231.12569716939376,0.24965,0.24965,0.75035,0.1279,0.10785,0.89215,230.89054392788677,0.0,-0.8721,0.0,0.75035,0.89215,False,False,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.24965,1.0,1.0,0.10785,0.0,231.12569716939376,0.24965,0.24965,0.75035,0.1279,0.10785,0.89215,230.89054392788677,0.0,-0.8721,0.0,0.75035,0.89215,False,False,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.24965,1.0,1.0,0.10785,0.0,231.12569716939376,0.49985,0.49985,0.50015,0.256,0.21605,0.78395,230.88684178648325,0.2502,-0.744,0.10819999999999999,0.50015,0.78395,False,True,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.25255,1.0,1.0,0.10855,0.0,231.12444907493224,0.25255,0.25255,0.74745,0.12855,0.10855,0.89145,230.87267395008266,0.0,-0.8714500000000001,0.0,0.74745,0.89145,False,False,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.25255,1.0,1.0,0.10855,0.0,231.12444907493224,0.49885,0.49885,0.50115,0.25575,0.21305,0.78695,230.872364784212,0.24630000000000002,-0.7442500000000001,0.1045,0.50115,0.78695,False,True,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.25255,1.0,1.0,0.10855,0.0,231.12444907493224,0.49885,0.49885,0.50115,0.25575,0.21305,0.78695,230.872364784212,0.24630000000000002,-0.7442500000000001,0.1045,0.50115,0.78695,False,True,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.25255,1.0,1.0,0.10855,0.0,231.12444907493224,1.0,1.0,0.0,0.51355,0.42885,0.57115,230.87338779590073,0.74745,-0.48645000000000005,0.32030000000000003,0.0,0.57115,False,True,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.49135,1.0,1.0,0.2114,0.0,231.19930087346145,0.49135,0.49135,0.50865,0.25115,0.2114,0.7886,230.87587684751972,0.0,-0.74885,0.0,0.50865,0.7886,False,False,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.49135,1.0,1.0,0.2114,0.0,231.19930087346145,0.49135,0.49135,0.50865,0.25115,0.2114,0.7886,230.87587684751972,0.0,-0.74885,0.0,0.50865,0.7886,False,False,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.49135,1.0,1.0,0.2114,0.0,231.19930087346145,0.7468,0.7468,0.2532,0.38165,0.32225,0.67775,230.8730010236932,0.25545,-0.61835,0.11084999999999998,0.2532,0.67775,False,True,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.49135,1.0,1.0,0.2114,0.0,231.19930087346145,1.0,1.0,0.0,0.51175,0.43205,0.56795,230.872432523442,0.50865,-0.48824999999999996,0.22064999999999999,0.0,0.56795,False,True,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.5,1.0,1.0,0.2151,0.0,231.2020996190033,0.5,0.5,0.5,0.25525,0.2151,0.7849,230.87500491828294,0.0,-0.74475,0.0,0.5,0.7849,False,False,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.5,1.0,1.0,0.2151,0.0,231.2020996190033,0.7504,0.7504,0.2496,0.38395,0.32435,0.67565,230.87533874362808,0.25039999999999996,-0.61605,0.10925000000000001,0.2496,0.67565,False,True,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.5,1.0,1.0,0.2151,0.0,231.2020996190033,1.0,1.0,0.0,0.512,0.43185,0.56815,230.87471505383206,0.5,-0.488,0.21675,0.0,0.56815,False,True,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.5,1.0,1.0,0.2151,0.0,231.2020996190033,1.0,1.0,0.0,0.512,0.43185,0.56815,230.87471505383206,0.5,-0.488,0.21675,0.0,0.56815,False,True,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.75605,1.0,1.0,0.3297,0.0,231.28429104112865,0.75605,0.75605,0.24395,0.3913,0.3297,0.6703,230.88758633309325,0.0,-0.6087,0.0,0.24395,0.6703,False,False,False,False
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,DAY1,FAST_NINE_ADVANCEMENT,231.046,230.846,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.75605,1.0,1.0,0.3297,0.0,231.28429104112865,1.0,1.0,0.0,0.51875,0.4384,0.5616,230.89160414529155,0.24395,-0.48124999999999996,0.10870000000000002,0.0,0.5616,False,True,False,False
