year,attempt_id,driver_name,driver_key,car_number,result_status,strict_performance_eligible,reference_available,reference_speed_mph,reference_type,point_time_available,environment_alignment_usable,ptsc_track_temp_available,hrrr_leakage_safe_available,observed_latent_ready,forecast_latent_ready,dataset_role
2023,09f4cf1e-3fb8-5bfc-808c-b733eb495b54,Tony Kanaan,tony kanaan,66,RETIRED,False,True,233.097,GENERAL_FAST_FRIDAY_BEST_SPEED,True,True,True,True,False,False,CORE_DEVELOPMENT
2023,fdb7fb74-bf21-54a6-8668-36c035e40628,Tony Kanaan,tony kanaan,66,RETIRED,False,True,233.097,GENERAL_FAST_FRIDAY_BEST_SPEED,True,True,True,True,False,False,CORE_DEVELOPMENT
2023,d1af19f4-254b-5058-b545-543906d4584e,Tony Kanaan,tony kanaan,66,VALID_RETAINED,True,True,233.097,GENERAL_FAST_FRIDAY_BEST_SPEED,True,True,True,True,True,True,CORE_DEVELOPMENT
2023,14c2e6a1-d204-5d45-adf6-473781a78254,Alexander Rossi,alexander rossi,7,VALID_RETAINED,True,True,233.134,GENERAL_FAST_FRIDAY_BEST_SPEED,True,True,True,True,True,True,CORE_DEVELOPMENT
2023,f7e8b948-2fd0-5183-971b-aaea5c66c226,Callum Ilott,callum ilott,77,VALID_SUPERSEDED,True,True,228.942,GENERAL_FAST_FRIDAY_BEST_SPEED,True,True,True,True,True,True,CORE_DEVELOPMENT
2023,333cf68d-54d9-5559-ac70-c73c27086892,Callum Ilott,callum ilott,77,VALID_RETAINED,True,True,228.942,GENERAL_FAST_FRIDAY_BEST_SPEED,True,True,True,True,True,True,CORE_DEVELOPMENT
2023,6ae025d8-4be3-5efa-ab70-c02c7b475629,Agustin Canapino,agustin canapino,78,VALID_RETAINED,True,True,232.92,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,CORE_DEVELOPMENT
2023,8c566bb4-09fa-5bd9-82f1-071edcd16788,Agustin Canapino,agustin canapino,78,WAVED_OFF,False,True,232.92,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,CORE_DEVELOPMENT
2023,67f2af5c-ca4c-55e7-8c2a-5361873b43cc,Marcus Ericsson,marcus ericsson,8,RETIRED,False,True,233.112,FOUR_LAP_QUALIFYING_SIM,True,True,True,True,False,False,CORE_DEVELOPMENT
2023,fce06089-154b-512e-a547-fd144ec0961c,Marcus Ericsson,marcus ericsson,8,FAILED,False,True,233.112,FOUR_LAP_QUALIFYING_SIM,True,True,True,True,False,False,CORE_DEVELOPMENT
2023,79d389ee-b055-582a-8985-c09472aa4d69,Marcus Ericsson,marcus ericsson,8,VALID_RETAINED,True,True,233.112,FOUR_LAP_QUALIFYING_SIM,True,True,True,True,True,True,CORE_DEVELOPMENT
2023,ad6c40ac-4389-5426-b8e5-1d130ac9da81,Scott Dixon,scott dixon,9,RETIRED,False,True,233.506,GENERAL_FAST_FRIDAY_BEST_SPEED,True,True,True,True,False,False,CORE_DEVELOPMENT
2023,3a0bcd66-fa08-5944-bf0b-5ec6c5a10f91,Scott Dixon,scott dixon,9,VALID_RETAINED,True,True,233.506,GENERAL_FAST_FRIDAY_BEST_SPEED,True,True,True,True,True,True,CORE_DEVELOPMENT
2023,801c0897-ff3b-5c53-8a26-f5c6d21b22be,Marco Andretti,marco andretti,98,VALID_RETAINED,True,True,234.202,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,CORE_DEVELOPMENT
2023,023498ed-8531-5851-92d7-648da1ee81d8,"Andretti, Marco",andretti marco,98,UNKNOWN,False,False,,,False,False,False,False,False,False,CORE_DEVELOPMENT
2023,525ce801-b5f8-5253-8308-1168ecc06140,Marco Andretti,marco andretti,98,WAVED_OFF,False,True,234.202,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,CORE_DEVELOPMENT
2023,8c59b9a2-1944-5300-b4ff-cdc8fafbdc38,Marco Andretti,marco andretti,98,WAVED_OFF,False,True,234.202,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,CORE_DEVELOPMENT
2024,880ead45-fa05-5821-a46c-dabd2176f2df,Helio Castroneves,helio castroneves,06,WAVED_OFF,False,True,232.495,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,c3b3df7f-41cc-5c26-b09e-ec23b8860365,Helio Castroneves,helio castroneves,06,VALID_RETAINED,True,True,232.495,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,20ffbd55-492b-5cbf-989b-b42c4b8bd2c7,Alex Palou,alex palou,10,VALID_RETAINED,True,True,232.135,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,a31aaceb-bf6d-5c61-a607-3022328ecc2c,Marcus Armstrong,marcus armstrong,11,VALID_RETAINED,True,True,232.105,GENERAL_FAST_FRIDAY_BEST_SPEED,True,True,True,True,True,True,VALIDATION_ONLY
2024,dde71df5-4fd6-5d14-89ce-1f65485e19f0,Will Power,will power,12,VALID_RETAINED,True,True,233.451,FOUR_LAP_QUALIFYING_SIM,True,True,True,True,True,True,VALIDATION_ONLY
2024,107348b8-b02f-55df-a98e-2fb1942250dc,Santino Ferrucci,santino ferrucci,14,VALID_RETAINED,True,True,233.412,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,1407fa25-1016-5162-822b-850a97ce43d9,"Rahal, Graham",rahal graham,15,UNKNOWN,False,False,,,False,False,False,False,False,False,VALIDATION_ONLY
2024,19787a8d-5899-5b3e-a353-06c8f6496121,Graham Rahal,graham rahal,15,WAVED_OFF,False,True,231.236,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,7a43b661-45d0-568a-a5a0-cb277271477b,Graham Rahal,graham rahal,15,FAILED,False,True,231.236,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,9c3e9262-c431-5cd6-a825-1390b530a69e,Graham Rahal,graham rahal,15,FAILED,False,True,231.236,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,b4791937-d75b-5408-8c3c-2a59daa81554,Graham Rahal,graham rahal,15,VALID_SUPERSEDED,True,True,231.236,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,a16f99df-db6b-54e5-b129-6b595216059b,Kyle Larson,kyle larson,17,WAVED_OFF,False,True,232.549,FOUR_LAP_QUALIFYING_SIM,False,False,False,False,False,False,VALIDATION_ONLY
2024,07a24fa9-8029-5417-a33d-baa04f5cdf19,Kyle Larson,kyle larson,17,WAVED_OFF,False,True,232.549,FOUR_LAP_QUALIFYING_SIM,False,False,False,False,False,False,VALIDATION_ONLY
2024,b00ea2c4-0065-5682-8f57-f58c18792485,Kyle Larson,kyle larson,17,VALID_RETAINED,True,True,232.549,FOUR_LAP_QUALIFYING_SIM,False,False,False,False,False,False,VALIDATION_ONLY
2024,5f797729-5c3e-57f6-a678-7daba88cd24f,Nolan Siegel,nolan siegel,18,FAILED,False,True,229.813,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,6182a763-98dd-5182-84f6-9ec63290d578,Nolan Siegel,nolan siegel,18,WAVED_OFF,False,True,229.813,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,754665b3-46c1-5228-8fac-5296b0dad1e0,Nolan Siegel,nolan siegel,18,WAVED_OFF,False,True,229.813,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,e2a0566a-4feb-5220-98c5-33727e3640f1,"Siegel, Nolan (R)",siegel nolan r,18,UNKNOWN,False,False,,,False,False,False,False,False,False,VALIDATION_ONLY
2024,e91f9ace-30e9-55fa-9bfe-2167aa6c9e03,Nolan Siegel,nolan siegel,18,VALID_SUPERSEDED,True,True,229.813,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,c0840a65-4e3a-58d4-8c44-1af20af00863,Josef Newgarden,josef newgarden,2,VALID_RETAINED,True,True,234.063,FOUR_LAP_QUALIFYING_SIM,False,False,False,False,False,False,VALIDATION_ONLY
2024,173091e2-e51e-57a9-abe8-450b15b29a25,Ed Carpenter,ed carpenter,20,VALID_RETAINED,True,True,232.547,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,94fd8504-23c9-5c19-b0b6-e5f03790cc7b,Ed Carpenter,ed carpenter,20,WAVED_OFF,False,True,232.547,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,47b8a9c8-307b-5288-9b53-9b6e7a391cdc,Rinus VeeKay,rinus veekay,21,WAVED_OFF,False,True,233.08,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,f7e597fe-2a3c-5152-89aa-c7b2fade3550,Rinus VeeKay,rinus veekay,21,WAVED_OFF,False,True,233.08,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,True,False,False,False,VALIDATION_ONLY
2024,135b66b6-87b3-5cb3-ba14-d2d21ed2fa92,Rinus VeeKay,rinus veekay,21,WITHDRAWN,True,True,233.08,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,True,False,False,False,VALIDATION_ONLY
2024,d8d8f4a5-fd52-51ca-bdc6-e2ddbea561ca,Rinus VeeKay,rinus veekay,21,VALID_RETAINED,True,True,233.08,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,True,False,False,False,VALIDATION_ONLY
2024,0ea71424-032e-5cc5-8235-319c546b48b2,Ryan Hunter-Reay,ryan hunter reay,23,RETIRED,False,True,233.193,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,31b7c177-37e7-5f95-82da-58b902d61269,Ryan Hunter-Reay,ryan hunter reay,23,VALID_RETAINED,True,True,233.193,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,1af8c8bf-f788-56f3-81be-80e9e6e4c1af,Conor Daly,conor daly,24,VALID_RETAINED,True,True,230.952,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,368def8f-7a28-54d4-9393-3450cb254203,Conor Daly,conor daly,24,FAILED,False,True,230.952,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,1918bf96-47b4-5e0b-afc4-1d3a7254a703,Colton Herta,colton herta,26,VALID_RETAINED,True,True,234.974,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,2122fcb1-992b-5480-b45c-d7e48ddcf229,Colton Herta,colton herta,26,RETIRED,False,True,234.974,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,789fe98a-840f-5c97-860a-f6678037e6be,Kyle Kirkwood,kyle kirkwood,27,WAVED_OFF,False,True,233.705,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,b8ca157e-4b17-5bdb-9141-e069ade27377,Kyle Kirkwood,kyle kirkwood,27,VALID_RETAINED,True,True,233.705,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,4dd5503f-e6f0-5a9a-af16-56b230f4a602,Marcus Ericsson,marcus ericsson,28,WAVED_OFF,False,True,232.388,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,57d1f314-d70f-5dc5-8939-c39e7e310a5b,Marcus Ericsson,marcus ericsson,28,VALID_SUPERSEDED,True,True,232.388,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,593951bf-c35d-57ed-99ba-3aca33173abf,Marcus Ericsson,marcus ericsson,28,FAILED,False,True,232.388,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,6ff45585-fb1d-530f-9185-8b2474335069,Marcus Ericsson,marcus ericsson,28,FAILED,False,True,232.388,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,784ddf4e-b91d-52c3-94b5-b506c4330bd0,Marcus Ericsson,marcus ericsson,28,WAVED_OFF,False,True,232.388,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,4440ce15-ba43-554c-842f-0116f2faf94b,Scott McLaughlin,scott mclaughlin,3,VALID_RETAINED,True,True,233.623,FOUR_LAP_QUALIFYING_SIM,True,True,True,True,True,True,VALIDATION_ONLY
2024,d1cffcb4-c7e0-5ec5-8fdb-d540dcba7eb3,Pietro Fittipaldi,pietro fittipaldi,30,VALID_RETAINED,True,True,231.586,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,e51bc773-d8e6-5354-b5a6-b655f74dd604,Pietro Fittipaldi,pietro fittipaldi,30,FAILED,False,True,231.586,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,529dc15d-8c6a-5aa9-bbe5-98c344bd5b8a,Christian Rasmussen,christian rasmussen,33,WAVED_OFF,False,True,232.038,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,61d8f402-6fb4-5481-a6db-c58bf162a7ed,Christian Rasmussen,christian rasmussen,33,VALID_RETAINED,True,True,232.038,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,eedcdd73-d218-5ab6-a4d2-c18478503d31,Kyffin Simpson,kyffin simpson,4,VALID_RETAINED,True,True,230.62,GENERAL_FAST_FRIDAY_BEST_SPEED,True,True,True,True,True,True,VALIDATION_ONLY
2024,a6f827ba-f7fd-5632-aa50-9e648038770a,Sting Ray Robb,sting ray robb,41,RETIRED,False,True,233.042,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,f67e0165-0d7c-5cc9-9076-3a4e6354bcab,Sting Ray Robb,sting ray robb,41,VALID_RETAINED,True,True,233.042,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,b0fea442-416e-5edd-88b3-b430ad75ba1a,Christian Lundgaard,christian lundgaard,45,FAILED,False,True,232.57,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,bb305266-c60f-5f5b-b658-92109cb4b844,Christian Lundgaard,christian lundgaard,45,VALID_RETAINED,True,True,232.57,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,0cb1b370-25ae-58b2-88a3-8d079ec339cc,Pato O'Ward,pato o ward,5,RETIRED,False,True,233.043,FOUR_LAP_QUALIFYING_SIM,False,False,False,False,False,False,VALIDATION_ONLY
2024,2c6a50e6-564c-5b01-bb51-6a1d93ae56d7,Pato O'Ward,pato o ward,5,RETIRED,False,True,233.043,FOUR_LAP_QUALIFYING_SIM,False,False,False,False,False,False,VALIDATION_ONLY
2024,592e992b-5103-52a6-b623-e25e826386bc,Pato O'Ward,pato o ward,5,VALID_RETAINED,True,True,233.043,FOUR_LAP_QUALIFYING_SIM,False,False,False,False,False,False,VALIDATION_ONLY
2024,3d289b10-a31f-577f-a681-49f88ef62337,Katherine Legge,katherine legge,51,WAVED_OFF,False,True,230.205,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,a35ce313-843f-5587-beac-84b4cc89b330,Katherine Legge,katherine legge,51,WAVED_OFF,False,True,230.205,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,aace8bfa-a08d-503d-b6f2-627ee9f4eb45,Katherine Legge,katherine legge,51,FAILED,False,True,230.205,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,da382ef1-8a14-55c3-9fcd-4129d8dddf01,"Legge, Katherine",legge katherine,51,UNKNOWN,False,False,,,False,False,False,False,False,False,VALIDATION_ONLY
2024,f3afb84c-e701-50f7-aece-f715b96b5be0,Katherine Legge,katherine legge,51,VALID_SUPERSEDED,True,True,230.205,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,411accca-4d36-5e24-a0fe-6db5a36714c5,Callum Ilott,callum ilott,6,VALID_RETAINED,True,True,233.136,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,5c278e99-19d1-5e85-8f4a-80b809055515,Callum Ilott,callum ilott,6,RETIRED,False,True,233.136,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,fd5283e0-98dd-56b4-8731-1cdc87fbd6b9,Callum Ilott,callum ilott,6,VALID_RETAINED,True,True,233.136,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,61c1e429-5f49-5a6a-a7cd-58dfd7893778,Felix Rosenqvist,felix rosenqvist,60,VALID_RETAINED,True,True,233.252,GENERAL_FAST_FRIDAY_BEST_SPEED,True,True,True,True,True,True,VALIDATION_ONLY
2024,bbf879f3-b407-5099-8ff9-3f4c67ad6bf7,Tom Blomqvist,tom blomqvist,66,VALID_RETAINED,True,True,232.246,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,f172d26d-2ebf-5b64-b109-6c83a2062894,Tom Blomqvist,tom blomqvist,66,RETIRED,False,True,232.246,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,3072c6a1-a1c0-561e-a338-3e9b559cea21,Alexander Rossi,alexander rossi,7,RETIRED,False,True,233.355,FOUR_LAP_QUALIFYING_SIM,True,True,True,True,False,False,VALIDATION_ONLY
2024,8ec48ba2-cd65-5a70-94b7-6bd93fe67f38,Alexander Rossi,alexander rossi,7,VALID_RETAINED,True,True,233.355,FOUR_LAP_QUALIFYING_SIM,True,True,True,True,True,True,VALIDATION_ONLY
2024,1e58447e-195b-5aab-b720-7d8cd9090436,Takuma Sato,takuma sato,75,RETIRED,False,True,233.679,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,ae5fc451-f8e7-53f2-aeb0-2d119f29fcf0,Takuma Sato,takuma sato,75,VALID_RETAINED,True,True,233.679,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,2da8b7bc-3138-5803-942e-2dd3a542e6a4,Romain Grosjean,romain grosjean,77,WAVED_OFF,False,True,232.135,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,4f126848-0ee3-52a0-a894-8fff915b81c2,Romain Grosjean,romain grosjean,77,VALID_RETAINED,True,True,232.135,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,0f2cc359-94dc-54ba-aeb0-dea660441547,Agustin Canapino,agustin canapino,78,WAVED_OFF,False,True,233.341,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,7081f00a-f41a-5e96-9687-e9390599c81b,Agustin Canapino,agustin canapino,78,VALID_RETAINED,True,True,233.341,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,bededfd7-e083-51cf-8aae-7f88003dc545,Agustin Canapino,agustin canapino,78,WAVED_OFF,False,True,233.341,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,565841ef-1d29-5831-b720-dfb22d5a969b,Linus Lundqvist,linus lundqvist,8,VALID_RETAINED,True,True,231.844,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,0e91e69c-e932-525e-b3ea-74fe3d55dd41,Scott Dixon,scott dixon,9,WAVED_OFF,False,True,232.473,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,800cac62-19f0-5021-a1f2-0f648d96ff75,Scott Dixon,scott dixon,9,VALID_RETAINED,True,True,232.473,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,25c1b067-a56b-5a78-83c8-504169b5fe90,Marco Andretti,marco andretti,98,VALID_RETAINED,True,True,232.901,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
2024,42d1de2a-1c6d-53a2-9654-bfd5d8bc3b1c,Marco Andretti,marco andretti,98,WAVED_OFF,False,True,232.901,GENERAL_FAST_FRIDAY_BEST_SPEED,False,False,False,False,False,False,VALIDATION_ONLY
