fused_decision_id,year,driver,regime,action,protected_result_exists_at_decision,assumed_time_remaining_minutes,time_remaining_semantics,n_draws,mc_status,performance_sample_ready,predictive_mean_mph,predictive_sd_mph,performance_support_count,uncertainty_class,current_result_speed_mph,benchmark_type,benchmark_rank,benchmark_speed_mph,p_reattempt_completed,p_final_result_exists,p_no_final_result,p_new_attempt_beats_current_result,p_new_attempt_meets_or_exceeds_decision_benchmark,p_final_result_meets_or_exceeds_decision_benchmark,p_final_result_worse_than_current,p_protected_result_surrendered,expected_new_attempt_speed_mph,expected_final_result_speed_conditional_mph,final_speed_q05_mph,final_speed_q25_mph,final_speed_q50_mph,final_speed_q75_mph,final_speed_q95_mph,wait_mean_minutes,wait_q05_minutes,wait_q50_minutes,wait_q95_minutes,run_duration_mean_minutes,completion_time_mean_minutes,dynamic_competitor_evolution_used,interruption_model_used
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,DAY1,RETAIN_AND_REATTEMPT,True,45,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,228.737710036058,0.973060547934,,LATER_N_20_PLUS,228.173,FAST_NINE_ADVANCEMENT,9.0,230.864,0.751,1.0,0.0,0.54225,0.01215,0.01215,0.0,0.0,228.75011044908203,228.73571492937486,228.173,228.173,228.3366429214084,229.1730299065448,230.24026074589418,23.5955,5.0,15.0,45.0,2.59938030267468,26.194880302674683,False,False
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,DAY1,RETAIN_AND_REATTEMPT,True,60,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,228.737710036058,0.973060547934,,LATER_N_20_PLUS,228.173,FAST_NINE_ADVANCEMENT,9.0,230.864,1.0,1.0,0.0,0.72075,0.0157,0.0157,0.0,0.0,228.73580077696747,228.90494940053253,228.173,228.173,228.73526617880424,229.38581083795964,230.32720819146374,23.91825,5.0,30.0,45.0,2.5990562759746596,26.517306275974658,False,False
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,5,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,228.737710036058,0.973060547934,,LATER_N_20_PLUS,228.173,FAST_NINE_ADVANCEMENT,9.0,230.864,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,228.75569099216787,,,,,,,23.95375,5.0,30.0,45.0,2.5993836225324665,26.553133622532467,False,False
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,10,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,228.737710036058,0.973060547934,,LATER_N_20_PLUS,228.173,FAST_NINE_ADVANCEMENT,9.0,230.864,0.25075,0.25075,0.74925,0.1822,0.00375,0.00375,0.8178,1.0,228.73257302762153,228.75150677885867,227.18956174081083,228.10695010885178,228.75467774496974,229.3942749643538,230.34064952996675,23.68775,5.0,30.0,45.0,2.599458359936106,26.287208359936105,False,False
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,15,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,228.737710036058,0.973060547934,,LATER_N_20_PLUS,228.173,FAST_NINE_ADVANCEMENT,9.0,230.864,0.25755,0.25755,0.74245,0.18535,0.00335,0.00335,0.81465,1.0,228.75715870858343,228.74477982656583,227.18152081318357,228.08878580883334,228.74825216373858,229.39858880590856,230.31526764739345,23.6385,5.0,15.0,45.0,2.59931532963326,26.237815329633257,False,False
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,20,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,228.737710036058,0.973060547934,,LATER_N_20_PLUS,228.173,FAST_NINE_ADVANCEMENT,9.0,230.864,0.49655,0.49655,0.50345,0.3574,0.00755,0.00755,0.6426,1.0,228.74761485983058,228.74263670514256,227.14530410989818,228.08098032581626,228.74224496091156,229.40183858881008,230.35394555181833,23.76325,5.0,30.0,45.0,2.5992875629980943,26.362537562998092,False,False
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,30,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,228.737710036058,0.973060547934,,LATER_N_20_PLUS,228.173,FAST_NINE_ADVANCEMENT,9.0,230.864,0.4941,0.4941,0.5059,0.35,0.00725,0.00725,0.65,1.0,228.72703019925413,228.7209736682358,227.09676892228396,228.0603917899815,228.7254532072953,229.38529974779968,230.32667642597164,23.955,5.0,30.0,45.0,2.5993805508431422,26.55438055084314,False,False
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,45,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,228.737710036058,0.973060547934,,LATER_N_20_PLUS,228.173,FAST_NINE_ADVANCEMENT,9.0,230.864,0.75075,0.75075,0.24925,0.53935,0.0114,0.0114,0.46065,1.0,228.7379862028188,228.73574065762884,227.1323611853847,228.07188334666995,228.73235197702985,229.3908951940902,230.365086614456,23.7995,5.0,30.0,45.0,2.5991537288348225,26.398653728834827,False,False
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,2021,Simona De Silvestro,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,60,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,228.737710036058,0.973060547934,,LATER_N_20_PLUS,228.173,FAST_NINE_ADVANCEMENT,9.0,230.864,1.0,1.0,0.0,0.71985,0.01565,0.01565,0.28015,1.0,228.73466383714276,228.73466383714276,227.13823527663786,228.08780718535178,228.72874836234,229.38608369253032,230.33284225898828,23.6655,5.0,15.0,45.0,2.59936521873533,26.26486521873533,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,STOP,True,5,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,0.0,1.0,0.0,,,1.0,0.0,0.0,,230.049,230.049,230.049,230.049,230.049,230.049,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,STOP,True,10,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,0.0,1.0,0.0,,,1.0,0.0,0.0,,230.049,230.049,230.049,230.049,230.049,230.049,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,STOP,True,15,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,0.0,1.0,0.0,,,1.0,0.0,0.0,,230.049,230.049,230.049,230.049,230.049,230.049,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,STOP,True,20,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,0.0,1.0,0.0,,,1.0,0.0,0.0,,230.049,230.049,230.049,230.049,230.049,230.049,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,STOP,True,30,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,0.0,1.0,0.0,,,1.0,0.0,0.0,,230.049,230.049,230.049,230.049,230.049,230.049,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,STOP,True,45,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,0.0,1.0,0.0,,,1.0,0.0,0.0,,230.049,230.049,230.049,230.049,230.049,230.049,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,STOP,True,60,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,0.0,1.0,0.0,,,1.0,0.0,0.0,,230.049,230.049,230.049,230.049,230.049,230.049,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,RETAIN_AND_REATTEMPT,True,5,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,229.73432790055722,230.049,230.049,230.049,230.049,230.049,230.049,23.761,5.0,30.0,45.0,2.599306741322767,26.36030674132277,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,RETAIN_AND_REATTEMPT,True,10,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,0.2482,1.0,0.0,0.0951,0.1682,1.0,0.0,0.0,229.74049968087144,230.11922255382416,230.049,230.049,230.049,230.049,230.63657636943688,23.6705,5.0,15.0,45.0,2.5992149463633027,26.269714946363308,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,RETAIN_AND_REATTEMPT,True,15,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,0.24485,1.0,0.0,0.0928,0.16465,1.0,0.0,0.0,229.73469197559646,230.11658085367534,230.049,230.049,230.049,230.049,230.596119979269,23.944,5.0,30.0,45.0,2.5991863651702514,26.543186365170254,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,RETAIN_AND_REATTEMPT,True,20,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,0.4939,1.0,0.0,0.19085,0.33535,1.0,0.0,0.0,229.72823690072,230.18775921109162,230.049,230.049,230.049,230.049,231.0546880120715,23.90875,5.0,30.0,45.0,2.599067634642575,26.507817634642578,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,RETAIN_AND_REATTEMPT,True,30,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,0.4987,1.0,0.0,0.19045,0.3355,1.0,0.0,0.0,229.73483620966374,230.18666444697453,230.049,230.049,230.049,230.049,231.0619699479372,23.82175,5.0,30.0,45.0,2.5993030474625027,26.4210530474625,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,RETAIN_AND_REATTEMPT,True,45,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,0.752,1.0,0.0,0.28295,0.5067,1.0,0.0,0.0,229.73301589682842,230.25966872364194,230.049,230.049,230.049,230.175296013219,231.31527640170873,23.65525,5.0,15.0,45.0,2.5993373940143587,26.25458739401436,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,RETAIN_AND_REATTEMPT,True,60,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,1.0,1.0,0.0,0.37955,0.67425,1.0,0.0,0.0,229.73711261351377,230.32566499909683,230.049,230.049,230.049,230.43840767664864,231.4402370629392,23.85925,5.0,30.0,45.0,2.5993051074177607,26.458555107417762,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,5,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,229.72492457768462,,,,,,,23.79375,5.0,30.0,45.0,2.5993397625599455,26.393089762559946,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,10,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,0.24875,0.24875,0.75125,0.0975,0.16855,0.16855,0.9025,1.0,229.7394116125117,229.74181714980125,228.02129668969394,229.05923099141677,229.73888256213252,230.45002719672658,231.4544395647701,23.7955,5.0,30.0,45.0,2.5993405860047774,26.39484058600478,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,15,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,0.2476,0.2476,0.7524,0.0938,0.1677,0.1677,0.9062,1.0,229.7320472117613,229.7388004459465,228.019108662343,229.02648361671427,229.73347515109361,230.46071552913307,231.48231497931116,23.79875,5.0,30.0,45.0,2.5991545346945,26.397904534694504,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,20,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,0.50125,0.50125,0.49875,0.19195,0.34135,0.34135,0.80805,1.0,229.73817217642983,229.74791321776965,228.07569587180984,229.05391090948078,229.7331500345086,230.4367462565289,231.46586574256426,23.729,5.0,15.0,45.0,2.5992290917585548,26.328229091758548,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,30,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,0.5004,0.5004,0.4996,0.1877,0.3351,0.3351,0.8123,1.0,229.71674597736322,229.72273106204653,228.03403704746404,229.01190798192016,229.71747573348904,230.42835886551705,231.44647998362436,23.74725,5.0,15.0,45.0,2.5993834284436423,26.346633428443642,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,45,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,0.74575,0.74575,0.25425,0.29035,0.5043,0.5043,0.70965,1.0,229.74309537854447,229.74881972614278,228.04127875249085,229.03685639331366,229.7489491683256,230.44922919326234,231.48724071813402,23.9645,5.0,30.0,45.0,2.5993314148631814,26.56383141486318,False,False
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,60,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,229.729520104895,1.044955962974,,LIMITED_N_3_9,230.049,FAST_NINE_ADVANCEMENT,9.0,229.261,1.0,1.0,0.0,0.38125,0.6731,0.6731,0.61875,1.0,229.73144620181256,229.73144620181256,227.99759360564107,229.02872169677315,229.73119958367766,230.4432505230144,231.4544622791089,23.59175,5.0,15.0,45.0,2.5992515897819835,26.191001589781983,False,False
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,DAY1,STOP,True,5,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,230.302786057692,0.996215503491,,MODERATE_N_10_19,231.616,FAST_NINE_ADVANCEMENT,9.0,230.563,0.0,1.0,0.0,,,1.0,0.0,0.0,,231.616,231.616,231.616,231.616,231.616,231.616,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,DAY1,STOP,True,10,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,230.302786057692,0.996215503491,,MODERATE_N_10_19,231.616,FAST_NINE_ADVANCEMENT,9.0,230.563,0.0,1.0,0.0,,,1.0,0.0,0.0,,231.616,231.616,231.616,231.616,231.616,231.616,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,DAY1,STOP,True,15,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,230.302786057692,0.996215503491,,MODERATE_N_10_19,231.616,FAST_NINE_ADVANCEMENT,9.0,230.563,0.0,1.0,0.0,,,1.0,0.0,0.0,,231.616,231.616,231.616,231.616,231.616,231.616,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,DAY1,STOP,True,20,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,230.302786057692,0.996215503491,,MODERATE_N_10_19,231.616,FAST_NINE_ADVANCEMENT,9.0,230.563,0.0,1.0,0.0,,,1.0,0.0,0.0,,231.616,231.616,231.616,231.616,231.616,231.616,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,DAY1,STOP,True,30,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,230.302786057692,0.996215503491,,MODERATE_N_10_19,231.616,FAST_NINE_ADVANCEMENT,9.0,230.563,0.0,1.0,0.0,,,1.0,0.0,0.0,,231.616,231.616,231.616,231.616,231.616,231.616,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,DAY1,STOP,True,45,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,230.302786057692,0.996215503491,,MODERATE_N_10_19,231.616,FAST_NINE_ADVANCEMENT,9.0,230.563,0.0,1.0,0.0,,,1.0,0.0,0.0,,231.616,231.616,231.616,231.616,231.616,231.616,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,DAY1,STOP,True,60,STRUCTURAL_SENSITIVITY_SCENARIO,20000,DETERMINISTIC_STOP,True,230.302786057692,0.996215503491,,MODERATE_N_10_19,231.616,FAST_NINE_ADVANCEMENT,9.0,230.563,0.0,1.0,0.0,,,1.0,0.0,0.0,,231.616,231.616,231.616,231.616,231.616,231.616,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,DAY1,RETAIN_AND_REATTEMPT,True,5,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,230.302786057692,0.996215503491,,MODERATE_N_10_19,231.616,FAST_NINE_ADVANCEMENT,9.0,230.563,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,230.3053599443426,231.61600000000004,231.616,231.616,231.616,231.616,231.616,23.6565,5.0,15.0,45.0,2.599404025473265,26.255904025473264,False,False
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,DAY1,RETAIN_AND_REATTEMPT,True,10,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,230.302786057692,0.996215503491,,MODERATE_N_10_19,231.616,FAST_NINE_ADVANCEMENT,9.0,230.563,0.25305,1.0,0.0,0.02185,0.0997,1.0,0.0,0.0,230.29946979780942,231.62621044881195,231.616,231.616,231.616,231.616,231.616,23.61525,5.0,15.0,45.0,2.599297956419259,26.21454795641926,False,False
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,DAY1,RETAIN_AND_REATTEMPT,True,15,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,230.302786057692,0.996215503491,,MODERATE_N_10_19,231.616,FAST_NINE_ADVANCEMENT,9.0,230.563,0.2515,1.0,0.0,0.02245,0.0988,1.0,0.0,0.0,230.29881529943668,231.62667588602545,231.616,231.616,231.616,231.616,231.616,23.62625,5.0,15.0,45.0,2.599392200951229,26.22564220095123,False,False
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,DAY1,RETAIN_AND_REATTEMPT,True,20,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,230.302786057692,0.996215503491,,MODERATE_N_10_19,231.616,FAST_NINE_ADVANCEMENT,9.0,230.563,0.50275,1.0,0.0,0.04525,0.1995,1.0,0.0,0.0,230.30908683493305,231.63733151208515,231.616,231.616,231.616,231.616,231.616,23.7205,5.0,15.0,45.0,2.59916001999524,26.319660019995236,False,False
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,DAY1,RETAIN_AND_REATTEMPT,True,30,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,230.302786057692,0.996215503491,,MODERATE_N_10_19,231.616,FAST_NINE_ADVANCEMENT,9.0,230.563,0.5006,1.0,0.0,0.04675,0.20095,1.0,0.0,0.0,230.30052947088285,231.6374925261768,231.616,231.616,231.616,231.616,231.616,23.71325,5.0,15.0,45.0,2.599107498132734,26.312357498132734,False,False
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,DAY1,RETAIN_AND_REATTEMPT,True,45,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,230.302786057692,0.996215503491,,MODERATE_N_10_19,231.616,FAST_NINE_ADVANCEMENT,9.0,230.563,0.7492,1.0,0.0,0.07,0.29965,1.0,0.0,0.0,230.30954010602008,231.64815560070687,231.616,231.616,231.616,231.616,231.78884524345415,23.71775,5.0,15.0,45.0,2.5990940067987838,26.31684400679879,False,False
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,DAY1,RETAIN_AND_REATTEMPT,True,60,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,230.302786057692,0.996215503491,,MODERATE_N_10_19,231.616,FAST_NINE_ADVANCEMENT,9.0,230.563,1.0,1.0,0.0,0.09025,0.39015,1.0,0.0,0.0,230.2904274894848,231.6596979302969,231.616,231.616,231.616,231.616,231.93710681102013,23.889,5.0,30.0,45.0,2.599063952079035,26.488063952079038,False,False
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,5,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,230.302786057692,0.996215503491,,MODERATE_N_10_19,231.616,FAST_NINE_ADVANCEMENT,9.0,230.563,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,230.30614108338662,,,,,,,23.77175,5.0,30.0,45.0,2.5993165755378578,26.371066575537856,False,False
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,10,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,230.302786057692,0.996215503491,,MODERATE_N_10_19,231.616,FAST_NINE_ADVANCEMENT,9.0,230.563,0.2503,0.2503,0.7497,0.0234,0.0987,0.0987,0.9766,1.0,230.31166286302968,230.30801470751405,228.70333264238405,229.6358900564118,230.3040762606534,230.9671255041652,231.97227052141682,23.651,5.0,15.0,45.0,2.599187731924328,26.250187731924328,False,False
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,15,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,230.302786057692,0.996215503491,,MODERATE_N_10_19,231.616,FAST_NINE_ADVANCEMENT,9.0,230.563,0.25135,0.25135,0.74865,0.024,0.1009,0.1009,0.976,1.0,230.3034846853173,230.31896952373876,228.72790663201445,229.65697274160124,230.30772127768074,230.98538561859425,231.9526834046567,23.70125,5.0,15.0,45.0,2.599450648917275,26.300700648917275,False,False
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,20,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,230.302786057692,0.996215503491,,MODERATE_N_10_19,231.616,FAST_NINE_ADVANCEMENT,9.0,230.563,0.5018,0.5018,0.4982,0.04655,0.20135,0.20135,0.95345,1.0,230.30777058501337,230.3124047270177,228.68030260713206,229.6520028444801,230.32064825998944,230.98788651076785,231.91980499323785,23.71875,5.0,15.0,45.0,2.599370971947979,26.318120971947977,False,False
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,2021,Ed Carpenter,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,True,30,STRUCTURAL_SENSITIVITY_SCENARIO,20000,SIMULATED,True,230.302786057692,0.996215503491,,MODERATE_N_10_19,231.616,FAST_NINE_ADVANCEMENT,9.0,230.563,0.5032,0.5032,0.4968,0.0455,0.1999,0.1999,0.9545,1.0,230.3017038461214,230.31537858878158,228.7047274186502,229.65092920837984,230.3153014631705,230.97802905401647,231.9105859389234,23.7175,5.0,15.0,45.0,2.5992529489967726,26.316752948996776,False,False
