file,column,classes,sample_nonempty,sample_numeric,numeric_fraction
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_rate_30m_temp_c_per_min,FORECAST,40,40,1.0
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_rate_30m_wind_direction_deg_per_min,WIND;FORECAST,40,40,1.0
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_rate_30m_wind_speed_10m_ms_per_min,WIND;FORECAST;PERFORMANCE,40,40,1.0
r4p5_decision_safe_forecast_scenarios_v1.csv,selected_hrrr_cycle_utc,TIME;FORECAST,40,0,0.0
r4p5_decision_safe_forecast_scenarios_v1.csv,year,YEAR,40,40,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,actual_next_run_speed_delta_mph,DERIVED_TREND;PERFORMANCE,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,current_four_lap_average_speed_mph,PERFORMANCE,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,current_lap1_to_lap4_delta_mph,DERIVED_TREND,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,cycle_age_minutes_at_decision,FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,decision_time_utc,TIME,5,0,0.0
r4p6_decision_safe_conditional_dataset_v1.csv,driver_name,DRIVER_IDENTITY,5,0,0.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_change_cloud_cover_pct,SOLAR_CLOUD;FORECAST;DERIVED_TREND,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_change_dewpoint_c,FORECAST;DERIVED_TREND,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_change_gust_ms,WIND;FORECAST;DERIVED_TREND,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_change_pressure_hpa,PRESSURE;FORECAST;DERIVED_TREND,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_change_relative_humidity_pct,HUMIDITY;FORECAST;DERIVED_TREND,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_change_shortwave_radiation_wm2,SOLAR_CLOUD;FORECAST;DERIVED_TREND,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_change_temp_c,FORECAST;DERIVED_TREND,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_change_wind_direction_deg,WIND;FORECAST;DERIVED_TREND,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_change_wind_speed_10m_ms,WIND;FORECAST;DERIVED_TREND;PERFORMANCE,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_future_cloud_cover_pct,SOLAR_CLOUD;FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_future_dewpoint_c,FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_future_gust_ms,WIND;FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_future_pressure_hpa,PRESSURE;FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_future_relative_humidity_pct,HUMIDITY;FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_future_shortwave_radiation_wm2,SOLAR_CLOUD;FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_future_temp_c,FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_future_wind_direction_deg,WIND;FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_future_wind_speed_10m_ms,WIND;FORECAST;PERFORMANCE,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_now_cloud_cover_pct,SOLAR_CLOUD;FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_now_dewpoint_c,FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_now_gust_ms,WIND;FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_now_pressure_hpa,PRESSURE;FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_now_relative_humidity_pct,HUMIDITY;FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_now_shortwave_radiation_wm2,SOLAR_CLOUD;FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_now_temp_c,FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_now_wind_direction_deg,WIND;FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_now_wind_speed_10m_ms,WIND;FORECAST;PERFORMANCE,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_rate_cloud_cover_pct_per_min,SOLAR_CLOUD;FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_rate_dewpoint_c_per_min,FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_rate_gust_ms_per_min,WIND;FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_rate_pressure_hpa_per_min,PRESSURE;FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_rate_relative_humidity_pct_per_min,HUMIDITY;FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_rate_shortwave_radiation_wm2_per_min,SOLAR_CLOUD;FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_rate_temp_c_per_min,FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_rate_wind_direction_deg_per_min,WIND;FORECAST,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_rate_wind_speed_10m_ms_per_min,WIND;FORECAST;PERFORMANCE,5,5,1.0
r4p6_decision_safe_conditional_dataset_v1.csv,historical_future_run_time_utc,TIME,5,0,0.0
r4p6_decision_safe_conditional_dataset_v1.csv,selected_hrrr_cycle_utc,TIME;FORECAST,5,0,0.0
r4p6_decision_safe_conditional_dataset_v1.csv,year,YEAR,5,5,1.0
r4p6_decision_safe_probability_predictions_v1.csv,attempt_id,ATTEMPT_ID,5,0,0.0
r4p6_decision_safe_probability_predictions_v1.csv,driver_name,DRIVER_IDENTITY,5,0,0.0
r4p7_forecast_horizon_window_scores_v1.csv,best_forecast_horizon_min,FORECAST,40,40,1.0
r4p7_forecast_horizon_window_scores_v1.csv,decision_time_utc,TIME,40,0,0.0
r4p7_forecast_horizon_window_scores_v1.csv,driver_name,DRIVER_IDENTITY,40,0,0.0
r4p7_forecast_horizon_window_scores_v1.csv,forecast_horizon_score_spread,FORECAST,40,40,1.0
r4p7_forecast_horizon_window_scores_v1.csv,worst_forecast_horizon_min,FORECAST,40,40,1.0
r4p7_forecast_horizon_window_scores_v1.csv,year,YEAR,40,40,1.0
r4p8_track_temperature_forecast_predictions_v1.csv,decision_time_utc,TIME,500,0,0.0
r4p8_track_temperature_training_dataset_v1.csv,current_humidity,HUMIDITY,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,current_pressure,PRESSURE,310,310,1.0
r4p8_track_temperature_training_dataset_v1.csv,current_wind,WIND,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,cycle_age_minutes,FORECAST,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,decision_time_utc,TIME,312,0,0.0
r4p8_track_temperature_training_dataset_v1.csv,hrrr_delta_cloud_cover_pct,SOLAR_CLOUD;FORECAST;DERIVED_TREND,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,hrrr_delta_gust_ms,WIND;FORECAST;DERIVED_TREND,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,hrrr_delta_relative_humidity_pct,HUMIDITY;FORECAST;DERIVED_TREND,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,hrrr_delta_shortwave_radiation_wm2,SOLAR_CLOUD;FORECAST;DERIVED_TREND,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,hrrr_delta_temp_c,FORECAST;DERIVED_TREND,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,hrrr_delta_wind_speed_10m_ms,WIND;FORECAST;DERIVED_TREND;PERFORMANCE,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,hrrr_future_cloud_cover_pct,SOLAR_CLOUD;FORECAST,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,hrrr_future_gust_ms,WIND;FORECAST,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,hrrr_future_relative_humidity_pct,HUMIDITY;FORECAST,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,hrrr_future_shortwave_radiation_wm2,SOLAR_CLOUD;FORECAST,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,hrrr_future_temp_c,FORECAST,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,hrrr_future_wind_speed_10m_ms,WIND;FORECAST;PERFORMANCE,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,hrrr_now_cloud_cover_pct,SOLAR_CLOUD;FORECAST,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,hrrr_now_gust_ms,WIND;FORECAST,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,hrrr_now_relative_humidity_pct,HUMIDITY;FORECAST,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,hrrr_now_shortwave_radiation_wm2,SOLAR_CLOUD;FORECAST,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,hrrr_now_temp_c,FORECAST,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,hrrr_now_wind_speed_10m_ms,WIND;FORECAST;PERFORMANCE,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,past_track_slope_15m_c_per_min,DERIVED_TREND,302,302,1.0
r4p8_track_temperature_training_dataset_v1.csv,past_track_slope_30m_c_per_min,DERIVED_TREND,294,294,1.0
r4p8_track_temperature_training_dataset_v1.csv,selected_hrrr_cycle_utc,TIME;FORECAST,312,0,0.0
r4p8_track_temperature_training_dataset_v1.csv,target_delta_track_c,DERIVED_TREND,312,312,1.0
r4p8_track_temperature_training_dataset_v1.csv,target_time_utc,TIME,312,0,0.0
r4p8_track_temperature_training_dataset_v1.csv,year,YEAR,312,312,1.0
r4p9_track_temp_delta_direction_predictions_v1.csv,actual_delta_track_c,DERIVED_TREND,500,500,1.0
r4p9_track_temp_delta_direction_predictions_v1.csv,decision_time_utc,TIME,500,0,0.0
r4p9_track_temp_delta_direction_predictions_v1.csv,predicted_delta_track_c,DERIVED_TREND,500,500,1.0
r4p9_track_temp_delta_regression_metrics_v1.csv,mae_delta_c,DERIVED_TREND,10,10,1.0
r4p9_track_temp_delta_regression_metrics_v1.csv,rmse_delta_c,DERIVED_TREND,10,10,1.0
